
[00:00:00.000 --> 00:00:03.000]  今次我們來到《九曰網》上的第十六講
[00:04:24.620 --> 00:04:27.620]  因為如果送給阿布拉罕的話
[00:04:27.620 --> 00:04:30.620]  業主仍然保留權利
[00:04:30.620 --> 00:04:32.620]  可以隨時收回
[00:04:32.620 --> 00:04:37.620]  這樣就會損失墓穴和地的權利
[00:04:37.620 --> 00:04:40.620]  或者這裏的字裏行間
[00:04:40.620 --> 00:04:42.620]  我們應該這樣翻譯
[00:04:42.620 --> 00:04:45.620]  送字可以翻譯成賣的意思
[00:04:45.620 --> 00:04:47.620]  所以整個對話裏面
[00:04:47.620 --> 00:04:52.620]  不代表爾弗倫這個客人是慷慨
[00:04:52.620 --> 00:04:55.620]  他說不如我賣給你
[00:04:55.620 --> 00:04:59.620]  明明阿布拉罕只要求一個洞穴
[00:04:59.620 --> 00:05:00.620]  一個墓穴
[00:05:00.620 --> 00:05:03.620]  他說要整塊田地賣給你
[00:05:03.620 --> 00:05:05.620]  其實是想逼阿布拉罕
[00:05:05.620 --> 00:05:08.620]  去買整塊田地
[00:05:08.620 --> 00:05:09.620]  為何會這樣做呢
[00:05:09.620 --> 00:05:14.620]  如果參考當時同期的客人的地產
[00:05:14.620 --> 00:05:18.620]  墓穴、田地的買賣法律條文
[00:05:18.620 --> 00:05:20.620]  我們就特別看到
[00:05:20.620 --> 00:05:24.620]  原來關於這些房地產買賣
[00:05:24.620 --> 00:05:27.620]  哪一個做那塊地的地主
[00:05:27.620 --> 00:05:30.620]  就要幫那塊地去納稅
[00:05:30.620 --> 00:05:32.620]  向城邦的王納稅
[00:05:32.620 --> 00:05:35.620]  或者向當地的政府納稅
[00:05:35.620 --> 00:05:37.620]  所以這個爾弗倫
[00:05:37.620 --> 00:05:39.620]  如果以這樣的背景來看
[00:05:39.620 --> 00:05:41.620]  他就是希望逼阿布拉罕
[00:05:41.620 --> 00:05:43.620]  不單止買一個洞穴
[00:05:43.620 --> 00:05:45.620]  雖然阿布拉罕需要的
[00:05:45.620 --> 00:05:47.620]  要求的只不過是一個洞穴
[00:05:47.620 --> 00:05:48.620]  去埋葬撒拉
[00:05:48.620 --> 00:05:51.620]  但爾弗倫就覺得這樣很吃虧
[00:05:51.620 --> 00:05:54.620]  不如把整塊地都賣給阿布拉罕
[00:05:54.620 --> 00:05:57.620]  以至整塊地的產業
[00:05:57.620 --> 00:05:58.620]  都是屬於他的
[00:05:58.620 --> 00:06:02.620]  但稅也是歸於阿布拉罕
[00:06:02.620 --> 00:06:04.620]  來到第十四節
[00:06:04.620 --> 00:06:06.620]  就是爾弗倫回答阿布拉罕
[00:06:06.620 --> 00:06:08.620]  他說我主請停
[00:06:08.620 --> 00:06:12.620]  即四百赦克勒的銀紙的一塊地
[00:06:12.620 --> 00:06:14.620]  在你我中間還算什麼
[00:06:14.620 --> 00:06:16.620]  只管埋葬你的死人吧
[00:06:16.620 --> 00:06:18.620]  阿布拉罕就聽從了爾弗倫
[00:06:18.620 --> 00:06:21.620]  照著他在客人面前所說的話
[00:06:21.620 --> 00:06:24.620]  把買賣的通融銀紙
[00:06:24.620 --> 00:06:26.620]  平了四百赦克勒
[00:06:26.620 --> 00:06:28.620]  給了爾弗倫
[00:06:28.620 --> 00:06:30.620]  所以作為一個寄居者
[00:06:30.620 --> 00:06:32.620]  他比較處於弱勢當中
[00:06:32.620 --> 00:06:36.620]  他就被迫不單止買一個墓穴
[00:06:36.620 --> 00:06:39.620]  也要買一整塊的田地
[00:06:39.620 --> 00:06:40.620]  第二個問題
[00:06:40.620 --> 00:06:43.620]  我們就問四百赦克勒銀紙
[00:06:43.620 --> 00:06:45.620]  到底是貴還是便宜
[00:06:45.620 --> 00:06:48.620]  這些很多時候我們現代人讀經的時候
[00:06:48.620 --> 00:06:50.620]  我們非常關注的
[00:06:50.620 --> 00:06:52.620]  價錢是四百赦克勒
[00:06:52.620 --> 00:06:54.620]  我們知道在近東的社會裏面
[00:06:54.620 --> 00:06:55.620]  到了波斯時期
[00:06:55.620 --> 00:06:58.620]  才會有通行的貨幣
[00:06:58.620 --> 00:07:02.620]  之前古人是用大大小小的銀錠
[00:07:02.620 --> 00:07:04.620]  一粒一粒一塊一塊的
[00:07:04.620 --> 00:07:07.620]  他們做買賣的時候就要秤重
[00:07:07.620 --> 00:07:10.620]  重量重量的赦克勒
[00:07:10.620 --> 00:07:12.620]  這個赦克勒其實就是
[00:07:12.620 --> 00:07:14.620]  一些度量衡的重量單位
[00:07:14.620 --> 00:07:16.620]  每一個赦克勒
[00:07:16.620 --> 00:07:17.620]  每一個赦克勒
[00:07:17.620 --> 00:07:19.620]  大概是11.33克
[00:07:19.620 --> 00:07:21.620]  所以四百赦克勒的話
[00:07:21.620 --> 00:07:24.620]  這裡就說的是4.5千克
[00:07:24.620 --> 00:07:27.620]  大概是十磅的純銀
[00:07:27.620 --> 00:07:29.620]  按照一些計算
[00:07:29.620 --> 00:07:31.620]  現在的話
[00:07:31.620 --> 00:07:35.620]  這個務月和加上整塊田
[00:07:35.620 --> 00:07:39.620]  就是62萬4千美元
[00:07:39.620 --> 00:07:42.620]  所以以弗林對阿布拉罕說的是什麼呢
[00:07:42.620 --> 00:07:44.620]  60多萬美元的田地
[00:07:44.620 --> 00:07:47.620]  在你我中間還算什麼
[00:07:47.620 --> 00:07:50.620]  我們聽起來可能覺得很昂貴
[00:07:50.620 --> 00:07:56.620]  但是按照當時的經濟條文
[00:07:56.620 --> 00:07:58.620]  或者一些文件
[00:07:58.620 --> 00:08:00.620]  這一塊地不算很便宜
[00:08:00.620 --> 00:08:01.620]  也不算很貴
[00:08:01.620 --> 00:08:04.620]  但是算是可以接受的
[00:08:04.620 --> 00:08:07.620]  第三方面我們可以問的
[00:08:07.620 --> 00:08:09.620]  就是經文的重點在哪裡
[00:08:09.620 --> 00:08:11.620]  我們起初說的23章
[00:08:11.620 --> 00:08:14.620]  就是撒拉的死亡和埋葬
[00:08:14.620 --> 00:08:16.620]  但是如果留意智慧行間
[00:08:16.620 --> 00:08:18.620]  整段的經文
[00:08:18.620 --> 00:08:21.620]  雖然撒拉的去世
[00:08:21.620 --> 00:08:24.620]  是一個很哀傷的一段時間
[00:08:24.620 --> 00:08:27.620]  但是經文是輕描淡寫的
[00:08:27.620 --> 00:08:29.620]  真的說的其實不多說
[00:08:29.620 --> 00:08:33.620]  埋葬的葬儀的葬禮的條文
[00:08:33.620 --> 00:08:36.620]  智慧行間的引言或者結論
[00:08:36.620 --> 00:08:38.620]  給我們看到了什麼呢
[00:08:38.620 --> 00:08:39.620]  重點在哪裡
[00:08:39.620 --> 00:08:41.620]  我們看第17節
[00:08:41.620 --> 00:08:44.620]  於是麥比拉萬里前
[00:08:44.620 --> 00:08:46.620]  以弗林的那塊地
[00:08:46.620 --> 00:08:48.620]  和其中的洞穴
[00:08:48.620 --> 00:08:50.620]  並田間四處的樹木
[00:08:50.620 --> 00:08:53.620]  都定準了歸給阿布拉罕
[00:08:53.620 --> 00:08:55.620]  乃是他在客人面前
[00:08:55.620 --> 00:08:58.620]  並城門出入的人面前
[00:08:58.620 --> 00:08:59.620]  來賣妥的
[00:08:59.620 --> 00:09:00.620]  等等的經文
[00:09:00.620 --> 00:09:02.620]  告訴我們重點
[00:09:02.620 --> 00:09:04.620]  真的不是說如何哀悼撒拉
[00:09:04.620 --> 00:09:07.620]  也不是怎麼說埋葬他
[00:09:07.620 --> 00:09:10.620]  而是整段的經文
[00:09:10.620 --> 00:09:13.620]  都是在說地產的買賣
[00:09:13.620 --> 00:09:15.620]  一塊墓地
[00:09:15.620 --> 00:09:18.620]  田地的廣價協議等等
[00:09:18.620 --> 00:09:20.620]  在城門口發生的
[00:09:20.620 --> 00:09:24.620]  城門口就等於今天的律師樓
[00:09:24.620 --> 00:09:25.620]  如果你去過
[00:09:25.620 --> 00:09:26.620]  買過一些房地產
[00:09:26.620 --> 00:09:27.620]  買過樓的話
[00:09:27.620 --> 00:09:30.620]  你closing的時候就要去律師樓
[00:09:30.620 --> 00:09:31.620]  就要簽名
[00:09:31.620 --> 00:09:32.620]  簽到你手軟
[00:09:32.620 --> 00:09:34.620]  有很多很繁複的手續
[00:09:34.620 --> 00:09:36.620]  其實這段聖經
[00:09:36.620 --> 00:09:37.620]  大部分的細節
[00:09:37.620 --> 00:09:38.620]  都是在說這件事
[00:09:38.620 --> 00:09:39.620]  在城門口
[00:09:39.620 --> 00:09:41.620]  如何去買妥
[00:09:41.620 --> 00:09:43.620]  交易清楚
[00:09:43.620 --> 00:09:46.620]  所以有很多章節
[00:09:46.620 --> 00:09:47.620]  都是在說阿布拉罕
[00:09:47.620 --> 00:09:49.620]  如何去買這塊地
[00:09:49.620 --> 00:09:51.620]  為什麼這麼著重這件事呢
[00:09:51.620 --> 00:09:53.620]  你記得土地的認許
[00:09:53.620 --> 00:09:55.620]  是在阿布拉罕整個故事
[00:09:55.620 --> 00:09:58.620]  其中一個最重要的主題
[00:09:58.620 --> 00:10:00.620]  第一次出現土地的認許
[00:10:00.620 --> 00:10:02.620]  就是十二章第七節
[00:10:02.620 --> 00:10:06.620]  當時阿布拉罕回應耶和華的呼召
[00:10:06.620 --> 00:10:08.620]  離開本地本族本家
[00:10:08.620 --> 00:10:09.620]  去到迦林地的時候
[00:10:09.620 --> 00:10:10.620]  第七節
[00:10:10.620 --> 00:10:13.620]  要向阿布拉罕顯然說
[00:10:13.620 --> 00:10:16.620]  我要把這地迦林地賜給你的後裔
[00:10:16.620 --> 00:10:20.620]  然後在不同的經文也提過
[00:10:20.620 --> 00:10:22.620]  十三章十七章
[00:10:22.620 --> 00:10:25.620]  在阿布拉罕的故事最後的時候
[00:10:25.620 --> 00:10:26.620]  到現在這一章
[00:10:26.620 --> 00:10:28.620]  再說清楚一點
[00:10:28.620 --> 00:10:30.620]  因為說到神的認許
[00:10:30.620 --> 00:10:32.620]  真的進一步的實現
[00:10:32.620 --> 00:10:35.620]  因為這裡說的是一個商業的交易
[00:10:35.620 --> 00:10:36.620]  買到一塊地
[00:10:36.620 --> 00:10:38.620]  是族長阿布拉罕
[00:10:38.620 --> 00:10:40.620]  以色列人的所謂國父
[00:10:40.620 --> 00:10:42.620]  得到第一塊地
[00:10:42.620 --> 00:10:45.620]  擁有一個家族的墳墓
[00:10:45.620 --> 00:10:47.620]  當然對當時來說
[00:10:47.620 --> 00:10:49.620]  是非常重要的
[00:10:49.620 --> 00:10:50.620]  因為一個家族的墳墓
[00:10:50.620 --> 00:10:53.620]  就是為了將來的下一代
[00:10:53.620 --> 00:10:55.620]  下一代而設的
[00:10:55.620 --> 00:10:58.620]  舊約世界裡面的墓穴
[00:10:58.620 --> 00:11:00.620]  是一些石山挖出來的
[00:11:00.620 --> 00:11:04.620]  屍首存在墓穴當中的時候
[00:11:04.620 --> 00:11:07.620]  當屍身腐壞之後
[00:11:07.620 --> 00:11:09.620]  一年之後只剩下一些骸骨
[00:11:09.620 --> 00:11:12.620]  家人往往會回到墓穴那裡
[00:11:12.620 --> 00:11:15.620]  然後將這些骨頭收藏
[00:11:15.620 --> 00:11:17.620]  在舊約的世界
[00:11:17.620 --> 00:11:19.620]  第一聖殿的時期
[00:11:19.620 --> 00:11:22.620]  這些骨頭會儲存在一個角落
[00:11:22.620 --> 00:11:26.620]  或者儲存在下面的坑裡面
[00:11:26.620 --> 00:11:28.620]  一個儲存坑
[00:11:28.620 --> 00:11:30.620]  所以舊約聖經裡面
[00:11:30.620 --> 00:11:31.620]  經常有一句俗語
[00:11:31.620 --> 00:11:33.620]  叫做歸回你的列祖
[00:11:33.620 --> 00:11:35.620]  世世代代延續
[00:11:35.620 --> 00:11:39.620]  可能這就是墨比拉的意思
[00:11:39.620 --> 00:11:41.620]  這個洞叫做墨比拉
[00:11:41.620 --> 00:11:44.620]  因為墨比拉的意思是雙倍
[00:11:44.620 --> 00:11:46.620]  不是只為了你這一代
[00:11:46.620 --> 00:11:47.620]  而是為了下一代
[00:11:47.620 --> 00:11:49.620]  甚至再下一代
[00:11:49.620 --> 00:11:51.620]  所以之後土地的認許
[00:11:51.620 --> 00:11:54.620]  不斷地在創世紀出現
[00:11:54.620 --> 00:11:56.620]  族長過了阿拉罕之後
[00:11:56.620 --> 00:12:00.620]  以撒瓦國也有一個這樣的認許
[00:12:00.620 --> 00:12:02.620]  想說歸回列祖
[00:12:02.620 --> 00:12:04.620]  重新安葬在這個洞
[00:12:04.620 --> 00:12:08.620]  代表上帝沒有忘記他的認許
[00:12:08.620 --> 00:12:11.620]  沒有忘記他對你說過的話
[00:12:11.620 --> 00:12:14.620]  在創世紀最結尾的時候
[00:12:14.620 --> 00:12:16.620]  約瑟到了埃及
[00:12:16.620 --> 00:12:17.620]  大家記得
[00:12:17.620 --> 00:12:18.620]  他期盼的是什麼
[00:12:18.620 --> 00:12:21.620]  是回去重新安葬在迦南地
[00:12:21.620 --> 00:12:23.620]  一直這個土地的認許
[00:12:23.620 --> 00:12:25.620]  不斷地一步一步地
[00:12:25.620 --> 00:12:28.620]  上帝守著這個認許
[00:12:28.620 --> 00:12:31.620]  直到約書亞紀
[00:12:31.620 --> 00:12:34.620]  以色列人已經進入迦南地
[00:12:34.620 --> 00:12:38.620]  21章第45節約書亞紀
[00:12:38.620 --> 00:12:40.620]  就是耶和華的認許
[00:12:40.620 --> 00:12:43.620]  致福給以色列家的話
[00:12:43.620 --> 00:12:45.620]  一句也沒有落空
[00:12:45.620 --> 00:12:46.620]  都應驗了
[00:12:46.620 --> 00:12:48.620]  他們已經進入迦南地
[00:12:48.620 --> 00:12:50.620]  所以在這裡
[00:12:50.620 --> 00:12:54.620]  剛剛開始有土地認許的第一步實驗
[00:12:54.620 --> 00:12:55.620]  就是告訴我們
[00:12:55.620 --> 00:12:56.620]  阿拉罕信心之父
[00:12:56.620 --> 00:12:59.620]  雖然他快要離開這個墓台
[00:12:59.620 --> 00:13:01.620]  但是他買了一塊地
[00:13:01.620 --> 00:13:03.620]  剎下了一粒種子
[00:13:03.620 --> 00:13:06.620]  就是一粒信心的種子
[00:13:06.620 --> 00:13:14.620]  你說阿拉罕在迦南地擁有第一塊地
[00:13:14.620 --> 00:13:16.620]  到底怎樣去形容
[00:13:16.620 --> 00:13:18.620]  關我們什麼事呢
[00:13:18.620 --> 00:13:21.620]  是不是說希伯倫這個墨比拉洞
[00:13:21.620 --> 00:13:23.620]  是最神聖的地方
[00:13:23.620 --> 00:13:25.620]  因為第一塊地就在那裡
[00:13:25.620 --> 00:13:28.620]  所以今天如果我們霸佔這個地方
[00:13:28.620 --> 00:13:29.620]  我們擁有這個地方的時候
[00:13:29.620 --> 00:13:32.620]  就好像上帝一早寫了地契
[00:13:32.620 --> 00:13:33.620]  現在我們拿回了
[00:13:33.620 --> 00:13:35.620]  這個地方永遠都是屬於我們的
[00:13:35.620 --> 00:13:38.620]  這個地點是特別輕鄉一點的
[00:13:38.620 --> 00:13:40.620]  希伯倫的墨比拉
[00:13:40.620 --> 00:13:44.620]  只要有土地的霸權的話
[00:13:44.620 --> 00:13:46.620]  我們就心安理得
[00:13:46.620 --> 00:13:51.620]  這個的確是今天一些比較激進的分子
[00:13:51.620 --> 00:13:55.620]  他們怎樣看希伯倫墨比拉洞這個地點
[00:13:55.620 --> 00:13:57.620]  有些很激進的猶太人
[00:13:57.620 --> 00:13:58.620]  可能會覺得這個地方
[00:13:58.620 --> 00:14:01.620]  真的很異常的神聖
[00:14:01.620 --> 00:14:02.620]  早在二千年之前
[00:14:02.620 --> 00:14:06.620]  我們今天見到這個墨比拉洞的地方
[00:14:06.620 --> 00:14:09.620]  大希倫當時統治的時候
[00:14:09.620 --> 00:14:13.620]  已經在這裡建立了一個很大的石建築
[00:14:13.620 --> 00:14:17.620]  就是包著裡面一個山洞
[00:14:17.620 --> 00:14:21.620]  紀念這個族長墓地的地方
[00:14:21.620 --> 00:14:24.620]  當然我們不能夠去證明
[00:14:24.620 --> 00:14:28.620]  還有你找什麼標準去證明
[00:14:28.620 --> 00:14:30.620]  根本沒有什麼可能
[00:14:30.620 --> 00:14:32.620]  但是裡面今天你進去的時候
[00:14:32.620 --> 00:14:34.620]  就有不同的座標
[00:14:34.620 --> 00:14:41.620]  紀念到族長每一位先祖墳地葬的地方
[00:14:41.620 --> 00:14:42.620]  在近代的歷史
[00:14:42.620 --> 00:14:45.620]  這個地方以巴兩方
[00:14:45.620 --> 00:14:48.620]  發生了很多很嚴重的衝突
[00:14:48.620 --> 00:14:49.620]  死傷不少
[00:14:49.620 --> 00:14:53.620]  所以為什麼今天這個建築物
[00:14:53.620 --> 00:14:54.620]  就分成了兩半
[00:14:54.620 --> 00:14:57.620]  一半就成為猶太人的會堂
[00:14:57.620 --> 00:15:01.620]  另一半就成為伊斯蘭教徒的清真寺
[00:15:01.620 --> 00:15:04.620]  那你說是不是經文就是這樣的意思呢
[00:15:04.620 --> 00:15:07.620]  誰霸佔這個地方就特別輕香
[00:15:07.620 --> 00:15:10.620]  就好像上帝在創世紀二十三章
[00:15:10.620 --> 00:15:11.620]  寫了一封地契
[00:15:11.620 --> 00:15:13.620]  給我們今天拿著
[00:15:13.620 --> 00:15:18.620]  我們就可以說擁有這個地方的權利
[00:15:18.620 --> 00:15:20.620]  或者我們應該這樣想
[00:15:20.620 --> 00:15:22.620]  到底這個故事
[00:15:22.620 --> 00:15:23.620]  創世紀二十三章
[00:15:23.620 --> 00:15:24.620]  買到第一塊地
[00:15:24.620 --> 00:15:26.620]  對於舊約既斯利人來說
[00:15:26.620 --> 00:15:28.620]  是有什麼關係呢
[00:15:28.620 --> 00:15:32.620]  我們按照整個的文理
[00:15:32.620 --> 00:15:34.620]  上文下理和脈絡
[00:15:34.620 --> 00:15:37.620]  我們可能會看得比較清楚一點
[00:15:37.620 --> 00:15:39.620]  我們說過阿巴罕的故事
[00:15:39.620 --> 00:15:40.620]  是十二章開始
[00:15:40.620 --> 00:15:41.620]  到二十二章
[00:15:41.620 --> 00:15:43.620]  他的信心最高峰
[00:15:43.620 --> 00:15:46.620]  在猶太人的拉比文學裏面
[00:15:46.620 --> 00:15:48.620]  其實也有提及過
[00:15:48.620 --> 00:15:52.620]  就是說在阿巴罕整個信心的旅程裏面
[00:15:52.620 --> 00:15:54.620]  裏面的故事告訴我們
[00:15:54.620 --> 00:15:58.620]  上帝去試驗阿巴罕的信心有十次
[00:15:58.620 --> 00:16:00.620]  他試驗了這些信心之後
[00:16:00.620 --> 00:16:02.620]  然後才到第二十三章
[00:16:02.620 --> 00:16:04.620]  就是我們今天看的這段經文
[00:16:04.620 --> 00:16:07.620]  就是阿巴罕買入第一塊地
[00:16:07.620 --> 00:16:09.620]  承受地土
[00:16:09.620 --> 00:16:12.620]  第一次一個initial的fulfillment
[00:16:12.620 --> 00:16:13.620]  土地的認許
[00:16:13.620 --> 00:16:16.620]  初步的實現了
[00:16:16.620 --> 00:16:17.620]  意思就是說
[00:16:17.620 --> 00:16:19.620]  從脈絡我們知道
[00:16:19.620 --> 00:16:22.620]  怎樣才能夠留在這個地方
[00:16:22.620 --> 00:16:25.620]  能夠承受地土
[00:16:25.620 --> 00:16:27.620]  能夠拿到這塊地
[00:16:27.620 --> 00:16:30.620]  就是你需要有一個阿巴罕的信心
[00:16:30.620 --> 00:16:33.620]  就是十二章到二十二章所交代出來的
[00:16:33.620 --> 00:16:35.620]  就是你需要留在這個地方
[00:16:35.620 --> 00:16:38.620]  你可以享受這個地方
[00:16:38.620 --> 00:16:41.620]  能夠與神同在在迦南地
[00:16:41.620 --> 00:16:44.620]  向萬國能夠見證耶和華
[00:16:44.620 --> 00:16:46.620]  使萬國能夠得福
[00:16:46.620 --> 00:16:48.620]  先決條件是什麼呢
[00:16:48.620 --> 00:16:50.620]  就是純
[00:16:50.620 --> 00:16:52.620]  有阿巴罕那種純
[00:16:52.620 --> 00:16:54.620]  一種沒有條件
[00:16:54.620 --> 00:16:55.620]  願意去跟隨到底
[00:16:55.620 --> 00:16:57.620]  堅信到底的純
[00:16:57.620 --> 00:17:02.620]  才能夠使以色列人在迦南地
[00:17:02.620 --> 00:17:05.620]  能夠日子長久
[00:17:05.620 --> 00:17:07.620]  你甚至整個聖經來看
[00:17:07.620 --> 00:17:09.620]  你就發現舊約裡面
[00:17:09.620 --> 00:17:11.620]  重要的人事預物
[00:17:11.620 --> 00:17:13.620]  包括祭司
[00:17:13.620 --> 00:17:14.620]  聖殿
[00:17:14.620 --> 00:17:15.620]  祭禮
