
[00:00:00.000 --> 00:00:02.400]  歡迎各位參加《舊約》網上行
[00:02:45.340 --> 00:02:49.340]  Mesopotamia這個字是兩河流域的意思
[00:02:49.340 --> 00:02:55.340]  這片土地位於底格里斯河和幼發拉底河之間的肥沃平原
[00:02:55.340 --> 00:03:00.340]  即是今天的伊拉克、波斯灣、科威特、敘利亞一帶
[00:03:00.340 --> 00:03:06.340]  人類定居在這裏有近於一萬二千年的歷史
[00:03:06.340 --> 00:03:08.340]  在古時這個地方氣候穩定
[00:03:08.340 --> 00:03:10.340]  土壤肥沃
[00:03:10.340 --> 00:03:12.340]  長年也有河水供應
[00:03:12.340 --> 00:03:15.340]  很適合農業、城鎮的發展
[00:03:15.340 --> 00:03:18.340]  所以有史以來這個地方就出現人類的文明
[00:03:18.340 --> 00:03:23.340]  也出現人類文明第一次的創新改革
[00:03:23.340 --> 00:03:26.340]  改變了以後人類的歷史
[00:03:26.340 --> 00:03:28.340]  大約在六千年前
[00:03:28.340 --> 00:03:31.340]  好像一夜之間這些小的農村
[00:03:31.340 --> 00:03:36.340]  發展成為世界歷史裏最早的城市
[00:03:36.340 --> 00:03:39.340]  公元前大概四千至三千年之間
[00:03:39.340 --> 00:03:43.340]  美索不達米亞這個地方冒起很多城市的幫國
[00:03:43.340 --> 00:03:45.340]  彼此來競爭
[00:03:45.340 --> 00:03:48.340]  曾經在阿卡德王薩爾岡一世
[00:03:48.340 --> 00:03:51.340]  薩岡第一世之下統一過
[00:03:51.340 --> 00:03:55.340]  然後分裂成為古巴比倫和古亞瑟帝國
[00:03:55.340 --> 00:03:57.340]  儘管戰爭不休
[00:03:57.340 --> 00:04:01.340]  這個地方仍然在文明上不斷發展
[00:04:01.340 --> 00:04:04.340]  這裏的人建立了宮殿
[00:04:04.340 --> 00:04:06.340]  一些大規模的建築
[00:04:06.340 --> 00:04:08.340]  包括神廟、神塔
[00:04:08.340 --> 00:04:12.340]  創世紀第十一章曾經出現過巴別塔
[00:04:12.340 --> 00:04:15.340]  這些塔廟
[00:04:15.340 --> 00:04:17.340]  亦發展了算術
[00:04:17.340 --> 00:04:22.340]  創建了一分鐘有六十秒的時間單位
[00:04:22.340 --> 00:04:24.340]  一個小時有六十分鐘
[00:04:24.340 --> 00:04:27.340]  一個圓形有三百六十度
[00:04:27.340 --> 00:04:31.340]  亦有一些六十進制的計算方法
[00:04:31.340 --> 00:04:37.340]  巴比倫人用了這些複雜的數學系統去研究生長
[00:04:37.340 --> 00:04:40.340]  將地球分成十二個週期
[00:04:40.340 --> 00:04:41.340]  十二個月
[00:04:41.340 --> 00:04:44.340]  這是後期希臘人採用的方法
[00:04:44.340 --> 00:04:47.340]  造成今天我們稱為十二星座
[00:04:47.340 --> 00:04:51.340]  古巴比倫人亦將一週分成七日
[00:04:51.340 --> 00:04:54.340]  但最大的文明影響力
[00:04:54.340 --> 00:04:58.340]  就是美索不達米亞出現的文字
[00:04:58.340 --> 00:05:03.340]  最初可能是一些黏土上標記著一些很簡單的圖案
[00:05:03.340 --> 00:05:05.340]  做一些簿記
[00:05:05.340 --> 00:05:07.340]  一些bookkeeping
[00:05:07.340 --> 00:05:09.340]  但到了公元前三千年
[00:05:09.340 --> 00:05:17.340]  這些圖案就發展成了一種複雜和靈活的書寫系統
[00:05:17.340 --> 00:05:21.340]  我們後世人稱它為契形文字
[00:05:21.340 --> 00:05:24.340]  之後的三千年裏面
[00:05:24.340 --> 00:05:28.340]  這種字體就引申出很多不同的語言
[00:05:28.340 --> 00:05:30.340]  包括蘇美爾語言
[00:05:30.340 --> 00:05:33.340]  巴比倫 赫人 波斯文等等
[00:05:33.340 --> 00:05:35.340]  用途非常廣泛
[00:05:35.340 --> 00:05:39.340]  古巴比倫王漢莫艾比
[00:05:39.340 --> 00:05:45.340]  就是用契形文字形成了初代的司法系統
[00:05:45.340 --> 00:05:49.340]  這是漢莫艾比發典的石碑
[00:05:49.340 --> 00:05:52.340]  裏面有一些說話就像摩西五經的律法
[00:05:52.340 --> 00:05:55.340]  譬如是以眼還眼 以牙還牙
[00:05:55.340 --> 00:05:57.340]  作為文明的發源地
[00:05:57.340 --> 00:06:02.340]  美索不達米亞有不少文獻討論人類的歷史
[00:06:02.340 --> 00:06:07.340]  在某程度上是與創世紀一至十一章所討論的相似
[00:06:07.340 --> 00:06:12.340]  都是講到世界人類起源的歷史
[00:06:12.340 --> 00:06:14.340]  但在講歷史的時候
[00:06:14.340 --> 00:06:19.340]  在近東的歷史寫作大概可以分為四種不同的種類
[00:06:19.340 --> 00:06:21.340]  或者我們了解一下的時候
[00:06:21.340 --> 00:06:25.340]  可以幫助我們解釋創世紀頭十一章
[00:06:25.340 --> 00:06:27.340]  講到世界起源的經文
[00:06:27.340 --> 00:06:30.340]  哪四類的歷史寫作呢
[00:06:30.340 --> 00:06:34.340]  第一類我們可以叫當代歷史寫作
[00:06:34.340 --> 00:06:35.340]  Contemporary History
[00:06:35.340 --> 00:06:38.340]  即是講到的事情是近期發生的
[00:06:38.340 --> 00:06:41.340]  或者是仍然發展中的事態
[00:06:41.340 --> 00:06:45.340]  現代的例子就像一些新聞報道
[00:06:45.340 --> 00:06:48.340]  譬如上星期美國國會發生過的事情
[00:06:48.340 --> 00:06:51.340]  最近每個地方的疫情等等
[00:06:51.340 --> 00:06:53.340]  這些都是屬於當代歷史
[00:06:53.340 --> 00:06:56.340]  第二類的寫作是近代歷史
[00:06:56.340 --> 00:06:57.340]  就是Previous History
[00:06:57.340 --> 00:06:59.340]  即是比較遠一點的人事物
[00:06:59.340 --> 00:07:05.340]  很著重記載哪年哪月哪日發生過什麼事
[00:07:05.340 --> 00:07:07.340]  譬如聖經裡面的一些例子
[00:07:07.340 --> 00:07:12.340]  聶王記提到一些外邦的君王
[00:07:12.340 --> 00:07:14.340]  來攻打耶路撒冷
[00:07:14.340 --> 00:07:17.340]  埃及王、亞述王等等
[00:07:17.340 --> 00:07:22.340]  所以這些記載在經外的文獻是可以做參考的
[00:07:22.340 --> 00:07:25.340]  第三種的歷史寫作
[00:07:25.340 --> 00:07:27.340]  就是遠古歷史
[00:07:27.340 --> 00:07:28.340]  Legendary History
[00:07:28.340 --> 00:07:33.340]  就是講到一些時間性更加遠古的人事物
[00:07:33.340 --> 00:07:36.340]  很多時候記載的時候的描述
[00:07:36.340 --> 00:07:40.340]  都是添上了一種英雄傳記的色彩
[00:07:40.340 --> 00:07:42.340]  現代的例子也有很多
[00:07:42.340 --> 00:07:43.340]  譬如美國的歷史
[00:07:43.340 --> 00:07:45.340]  講到林肯總統
[00:07:45.340 --> 00:07:48.340]  開國的元老
[00:07:48.340 --> 00:07:52.340]  Founding Fathers的歷史人物
[00:07:52.340 --> 00:07:55.340]  都是有一種文化英雄的色彩
[00:07:55.340 --> 00:07:57.340]  那種Cultural Hero
[00:07:57.340 --> 00:08:00.340]  聖經裡面的例子也有
[00:08:00.340 --> 00:08:02.340]  譬如阿巴拉罕
[00:08:02.340 --> 00:08:04.340]  信心之父
[00:08:04.340 --> 00:08:05.340]  以色列的族長
[00:08:05.340 --> 00:08:09.340]  帶有一種傳記的色彩在書中
[00:08:09.340 --> 00:08:11.340]  第四種的歷史寫作
[00:08:11.340 --> 00:08:13.340]  就是原始歷史
[00:08:13.340 --> 00:08:15.340]  Proto History
[00:08:15.340 --> 00:08:17.340]  越來越遠的時候
[00:08:17.340 --> 00:08:20.340]  目的不是記載某年某月發生了什麼事
[00:08:20.340 --> 00:08:24.340]  這些不是寫作所有的焦點
[00:08:24.340 --> 00:08:27.340]  目的不是記載事件的詳情
[00:08:27.340 --> 00:08:31.340]  而是用歷史來教導世界觀
[00:08:31.340 --> 00:08:34.340]  歷史去教導宇宙的觀念
[00:08:34.340 --> 00:08:37.340]  教導你如何去看待這個世界
[00:08:37.340 --> 00:08:38.340]  譬如有什麼例子呢
[00:08:38.340 --> 00:08:41.340]  近東文獻裡面有巴比倫的神話
[00:08:41.340 --> 00:08:44.340]  講到世界的起初
[00:08:44.340 --> 00:08:48.340]  就是一種教導世界觀的歷史寫作
[00:08:48.340 --> 00:08:52.340]  帶有神話性的
[00:08:52.340 --> 00:08:53.340]  好像Mythic一樣
[00:08:53.340 --> 00:08:59.340]  所以有一種超現實的描述在書中
[00:08:59.340 --> 00:09:01.340]  講到歷史的時候
[00:09:01.340 --> 00:09:03.340]  想起創世紀1至11章
[00:09:03.340 --> 00:09:06.340]  就是近似這種原始的歷史
[00:09:06.340 --> 00:09:08.340]  所以我們不需要太著緊
[00:09:08.340 --> 00:09:11.340]  這些源在哪裡和什麼時候出現過
[00:09:11.340 --> 00:09:15.340]  因為這不是寫作的目的
[00:09:15.340 --> 00:09:17.340]  目的在哪裡呢
[00:09:17.340 --> 00:09:21.340]  就是想給我們一個世界觀
[00:09:21.340 --> 00:09:24.340]  猶太人的拉比說得很對
[00:09:24.340 --> 00:09:30.340]  他說創世紀是用故事來講哲學
[00:09:30.340 --> 00:09:36.340]  用故事和歷史的事蹟來講世界觀
[00:09:36.340 --> 00:09:38.340]  所以要讓你去了解
[00:09:38.340 --> 00:09:42.340]  上帝想你了解的世界觀
[00:09:42.340 --> 00:09:46.340]  要你明白你在世界上存在的目的
[00:09:46.340 --> 00:09:48.340]  你的角色
[00:09:48.340 --> 00:09:52.340]  講到宇宙觀世界觀
[00:09:52.340 --> 00:09:54.340]  絕對不只是古人才有興趣
[00:09:54.340 --> 00:09:56.340]  現代人也很有興趣
[00:09:56.340 --> 00:10:02.340]  我們講到世界觀或是宇宙觀的時候
[00:10:02.340 --> 00:10:06.340]  現代人也有這種看法
[00:10:06.340 --> 00:10:09.340]  可能你也聽過1977年的時候
[00:10:09.340 --> 00:10:12.340]  美國太空總署發射了兩部太空船
[00:10:12.340 --> 00:10:15.340]  叫做Voyager 1和2
[00:10:15.340 --> 00:10:20.340]  這兩部小的太空船一直在外太空進發
[00:10:20.340 --> 00:10:24.340]  越來越離地球遠
[00:10:24.340 --> 00:10:26.340]  時至今日仍然在服務
[00:10:26.340 --> 00:10:28.340]  已經有43年以上
[00:10:28.340 --> 00:10:33.340]  不斷傳送外太空資料和相片回到地球
[00:10:33.340 --> 00:10:36.340]  直到2020年12月11日
[00:10:36.340 --> 00:10:41.340]  這兩部太空船距離地球大約有22億公里
[00:10:41.340 --> 00:10:44.340]  剛剛離開太陽系的時候
[00:10:44.340 --> 00:10:48.340]  當時是1990年2月14日清人節
[00:10:48.340 --> 00:10:54.340]  Voyager 1是最後一次能夠看到地球最後一面
[00:10:54.340 --> 00:10:56.340]  拍了一張相片
[00:10:56.340 --> 00:10:58.340]  那張相片就是一個世界觀
[00:10:58.340 --> 00:11:01.340]  在一個浩瀚的太空裡面
[00:11:01.340 --> 00:11:05.340]  地球只不過是一個很渺小的藍色一點
[00:11:05.340 --> 00:11:07.340]  Pale blue dot
[00:11:07.340 --> 00:11:10.340]  這就是現代人的世界觀
[00:11:10.340 --> 00:11:39.340]  (音樂)
[00:11:39.340 --> 00:11:43.340]  近東的創世故事一直都是教一個宇宙觀
[00:11:43.340 --> 00:11:45.340]  一個世界觀
[00:11:45.340 --> 00:11:46.340]  所以如果這樣看的話
[00:11:46.340 --> 00:11:51.340]  創世紀頭一二章其實都是有同一個目的
[00:11:51.340 --> 00:11:54.340]  我們先讀幾段經文
[00:11:54.340 --> 00:11:56.340]  這裡講到伊甸園
[00:11:56.340 --> 00:11:58.340]  伊甸園是一個怎樣的地方
[00:11:58.340 --> 00:12:00.340]  第二章第八節開始
[00:12:00.340 --> 00:12:04.340]  耶和華神在東方的伊甸立了一個園子
[00:12:04.340 --> 00:12:06.340]  把所做的人安置在那裡
[00:12:06.340 --> 00:12:09.340]  耶和華神把各樣的樹從地裡長出來
[00:12:09.340 --> 00:12:11.340]  可以閱人眼目
[00:12:11.340 --> 00:12:13.340]  其上的果子可作食物
[00:12:13.340 --> 00:12:17.340]  園子裡面當中有生命樹和分別善惡的樹
[00:12:17.340 --> 00:12:20.340]  有河從伊甸流出來支援那園子
[00:12:20.340 --> 00:12:22.340]  從那裡分成四道
[00:12:22.340 --> 00:12:24.340]  第一道叫做彼順
[00:12:24.340 --> 00:12:26.340]  是環繞哈菲拉全地的
[00:12:26.340 --> 00:12:28.340]  那裡有金子
[00:12:28.340 --> 00:12:30.340]  在那裡金子是好的
[00:12:30.340 --> 00:12:31.340]  有很多寶石
[00:12:31.340 --> 00:12:33.340]  第二道叫做基墳
[00:12:33.340 --> 00:12:35.340]  是環繞古實全地的
[00:12:35.340 --> 00:12:38.340]  第三道叫做底格里斯
[00:12:38.340 --> 00:12:39.340]  Tigris
[00:12:39.340 --> 00:12:41.340]  是亞述東邊的
[00:12:41.340 --> 00:12:43.340]  第四道叫做幼法拉底河
[00:12:43.340 --> 00:12:46.340]  耶和華神把那人安置在伊甸園
[00:12:46.340 --> 00:12:49.340]  使他修理看守
[00:12:49.340 --> 00:12:52.340]  在這段描述
[00:12:52.340 --> 00:12:54.340]  伊甸園是什麼地方
[00:12:54.340 --> 00:12:56.340]  伊甸這個字
[00:12:56.340 --> 00:12:58.340]  就是喜悅的意思
[00:12:58.340 --> 00:12:59.340]  Delight的意思
[00:12:59.340 --> 00:13:02.340]  所以我們今天叫做Paradise
[00:13:02.340 --> 00:13:03.340]  留意這裡的描述
[00:13:03.340 --> 00:13:05.340]  伊甸園也是河流的源頭
[00:13:05.340 --> 00:13:08.340]  分成四道支援全地
[00:13:08.340 --> 00:13:10.340]  也有樹是一個盛產有生命的地方
[00:13:10.340 --> 00:13:12.340]  有寶石有黃金
[00:13:12.340 --> 00:13:14.340]  回到第二些經文
[00:13:14.340 --> 00:13:16.340]  以西傑書第28章
[00:13:16.340 --> 00:13:20.340]  說到太二王一個很有錢的海港王
[00:13:20.340 --> 00:13:22.340]  他說曾經將伊甸
[00:13:22.340 --> 00:13:25.340]  上帝的原子裡面
[00:13:25.340 --> 00:13:28.340]  放他在那裡佩戴各種寶石
[00:13:28.340 --> 00:13:31.340]  又有藥櫃上的基魯柏
[00:13:31.340 --> 00:13:33.340]  將他安置在哪裡
[00:13:33.340 --> 00:13:35.340]  神的聖山之上
[00:13:35.340 --> 00:13:37.340]  所以說到伊甸的時候
[00:13:37.340 --> 00:13:39.340]  就是說伊甸是一個聖山
[00:13:39.340 --> 00:13:42.340]  一個Holy Mountain
[00:13:42.340 --> 00:13:44.340]  回到創世紀第三章
[00:13:44.340 --> 00:13:46.340]  人類墮落反叛之後
[00:13:46.340 --> 00:13:49.340]  人類的代表亞當被趕出去
[00:13:49.340 --> 00:13:51.340]  又在伊甸的東面
[00:13:51.340 --> 00:13:54.340]  上帝安置了基魯柏
[00:13:54.340 --> 00:13:56.340]  四面轉動發火焰的劍
[00:13:56.340 --> 00:13:59.340]  把守著生命樹的道路
[00:13:59.340 --> 00:14:02.340]  所以伊甸園的門口是向東的
[00:14:02.340 --> 00:14:04.340]  是向日出之處
[00:14:04.340 --> 00:14:07.340]  第二章剛才看的經文
[00:14:07.340 --> 00:14:10.340]  人被安置在伊甸園做什麼
[00:14:10.340 --> 00:14:12.340]  修理看守
[00:14:12.340 --> 00:14:15.340]  這兩個字是在舊約聖經裡面
[00:14:15.340 --> 00:14:19.340]  說到祭司打理聖殿會幕的工作
[00:14:19.340 --> 00:14:25.340]  這些特點全部都是近東的聖所的描述
[00:14:25.340 --> 00:14:29.340]  說到神廟的時候都是這樣去形容
[00:14:29.340 --> 00:14:31.340]  所以伊甸園是什麼地方
[00:14:31.340 --> 00:14:33.340]  是聖所 是聖殿
[00:14:33.340 --> 00:14:36.340]  是Holy of Holies
[00:14:36.340 --> 00:14:40.340]  是至聖所有上帝同行同在的地方
[00:14:40.340 --> 00:14:43.340]  人類被造的時候
[00:14:43.340 --> 00:14:47.340]  原本的目的 原本的身份
[00:14:47.340 --> 00:14:49.340]  就是上帝的祭司
[00:14:49.340 --> 00:14:50.340]  我們被造的時候
[00:14:50.340 --> 00:14:55.340]  我們敬拜有君尊的祭司來侍奉神
[00:14:55.340 --> 00:14:57.340]  我們再看其他經文
[00:14:57.340 --> 00:14:59.340]  看第一章
[00:14:59.340 --> 00:15:01.340]  第一章一至到第五節
[00:15:01.340 --> 00:15:02.340]  起初神創造天地
[00:15:02.340 --> 00:15:04.340]  地是空虛混沌 淵面黑暗
[00:15:04.340 --> 00:15:06.340]  神的靈蘊能在水面上
[00:15:06.340 --> 00:15:08.340]  神說要有光就要有光
[00:15:08.340 --> 00:15:10.340]  上帝看光是好的
[00:15:10.340 --> 00:15:12.340]  就將光暗分開
[00:15:12.340 --> 00:15:15.340]  神稱光為晝 稱暗為夜
[00:15:15.340 --> 00:15:17.340]  有晚上有早晨 這是頭一天
[00:15:17.340 --> 00:15:21.340]  我們再看創造日的第七天
[00:15:21.340 --> 00:15:23.340]  二章第一節
[00:15:23.340 --> 00:15:25.340]  天地萬物都造齊
[00:15:25.340 --> 00:15:27.340]  到第七天
[00:15:27.340 --> 00:15:29.340]  上帝造的功已經完畢
[00:15:29.340 --> 00:15:33.340]  就在第七天揭了他一切的功安息了
[00:15:33.340 --> 00:15:35.340]  上帝賜福給第七天
[00:15:35.340 --> 00:15:36.340]  定為聖日
[00:15:36.340 --> 00:15:39.340]  因為在這天上帝揭了他一切創造的功
[00:15:39.340 --> 00:15:41.340]  就安息了
[00:15:41.340 --> 00:15:44.340]  這些描述肯定不是科學的報告
[00:15:44.340 --> 00:15:48.340]  所以不需要用我們現代人科學的眼光去看
[00:15:48.340 --> 00:15:51.340]  還有這裡有很多文學的修辭
[00:15:51.340 --> 00:15:54.340]  你會留意到第一至第三日和第四至六日
[00:15:54.340 --> 00:15:56.340]  所做的事都是平衡的
[00:15:56.340 --> 00:15:58.340]  最後第七日
[00:15:58.340 --> 00:15:59.340]  就是最精彩的
[00:15:59.340 --> 00:16:01.340]  就是上帝安息
[00:16:01.340 --> 00:16:03.340]  安息的意思是進入聖殿
[00:16:03.340 --> 00:16:06.340]  登基作王的意思
[00:16:06.340 --> 00:16:11.340]  並且在創世紀第一章的創世紀創世紀第一章所描述
[00:16:11.340 --> 00:16:14.340]  有很多七或七的倍數
[00:16:14.340 --> 00:16:15.340]  舉個例子
[00:16:15.340 --> 00:16:19.340]  一章第一節在希伯來文有七個字
[00:16:19.340 --> 00:16:21.340]  所以中文翻譯也很好
[00:16:21.340 --> 00:16:23.340]  起初神創造天地
[00:16:23.340 --> 00:16:24.340]  七個字
[00:16:24.340 --> 00:16:26.340]  第二章第二節有十四個字
[00:16:26.340 --> 00:16:28.340]  七個倍數
[00:16:28.340 --> 00:16:32.340]  或者天和地各自出現了二十一字
[00:16:32.340 --> 00:16:35.340]  是就者人成了這句話出現了七字
[00:16:35.340 --> 00:16:37.340]  身看著是好的
[00:16:37.340 --> 00:16:38.340]  七字
[00:16:38.340 --> 00:16:43.340]  是一些很精密很絕美的文學創作
[00:16:43.340 --> 00:16:48.340]  古代的近東只有一類文件
[00:16:48.340 --> 00:16:51.340]  經常會用七段來形容
[00:16:51.340 --> 00:16:53.340]  就是講一些建築物
[00:16:53.340 --> 00:16:55.340]  一些Architecture
[00:16:55.340 --> 00:17:00.340]  是甚麼建築物才會用七段來描述呢
[00:17:00.340 --> 00:17:02.340]  就是聖殿
[00:17:02.340 --> 00:17:04.340]  最簡單的例子就是所羅門第一個的聖殿
[00:17:04.340 --> 00:17:06.340]  在耶路撒冷所建造
[00:17:06.340 --> 00:17:08.340]  用了多少年
[00:17:08.340 --> 00:17:10.340]  用了七年
[00:17:10.340 --> 00:17:12.340]  再找舊約其他的經文
[00:17:12.340 --> 00:17:18.340]  想想哪裏會有經文用七段來形容一些工作
[00:17:18.340 --> 00:17:20.340]  我們看出埃及記
[00:17:20.340 --> 00:17:22.340]  二十五至四十章
[00:17:22.340 --> 00:17:24.340]  這裏說到甚麼呢
[00:17:24.340 --> 00:17:28.340]  上帝吩咐摩西和以色列人去建造回眸
[00:17:28.340 --> 00:17:29.340]  Tabernacles
[00:17:29.340 --> 00:17:33.340]  在以色列南部的礦野有一個一比一的回眸
[00:17:33.340 --> 00:17:37.340]  紀念以色列人在出埃及後
[00:17:37.340 --> 00:17:40.340]  在礦野經過的地帶
[00:17:40.340 --> 00:17:44.340]  由上帝在回眸裏帶領他們
[00:17:44.340 --> 00:17:46.340]  在這個一比一的模型裏
[00:17:46.340 --> 00:17:49.340]  可以在外面走進去外院
[00:17:49.340 --> 00:17:53.340]  然後在外院有祭壇
[00:17:53.340 --> 00:17:55.340]  再可以進去
[00:17:55.340 --> 00:17:57.340]  就是進入聖所
[00:17:57.340 --> 00:17:59.340]  Place of Holy
[00:17:59.340 --> 00:18:01.340]  進入聖所
[00:18:01.340 --> 00:18:05.340]  在聖所可以看到金燈台
[00:18:05.340 --> 00:18:07.340]  陳設餅等等
[00:18:07.340 --> 00:18:09.340]  再進入至聖所
[00:18:09.340 --> 00:18:13.340]  裏面有基督教所遮掩的藥櫃
[00:18:13.340 --> 00:18:15.340]  法板就在裏面
[00:18:15.340 --> 00:18:17.340]  這裏就是上帝的寶座
[00:18:17.340 --> 00:18:21.340]  出埃及的二十五至四十章
[00:18:21.340 --> 00:18:25.340]  描述回眸建造的時候
[00:18:25.340 --> 00:18:29.340]  耶和華神用了七段的說話
[00:18:29.340 --> 00:18:31.340]  在他的指示裏面
[00:18:31.340 --> 00:18:34.340]  教導摩西和以色列人如何建造回眸
[00:18:34.340 --> 00:18:36.340]  這七段的說話
[00:18:36.340 --> 00:18:39.340]  第一段是回眸裏面的設備
[00:18:39.340 --> 00:18:43.340]  譬如藥櫃、陳設餅、燈台
[00:18:43.340 --> 00:18:45.340]  如何點燈
[00:18:45.340 --> 00:18:49.340]  或者祭司所有的條例
[00:18:49.340 --> 00:18:52.340]  他們的裝飾等等
[00:18:52.340 --> 00:18:55.340]  第二段是回眸的捐獻
[00:18:55.340 --> 00:18:57.340]  然後是高柔、香等等
[00:18:57.340 --> 00:19:02.340]  最後第七段是安息日的律法
[00:19:02.340 --> 00:19:05.340]  七段的說話當中
[00:19:05.340 --> 00:19:08.340]  都是以一句開始
[00:19:08.340 --> 00:19:11.340]  就是耶和華曉遇摩西
[00:19:11.340 --> 00:19:14.340]  耶和華對摩西說話
[00:19:14.340 --> 00:19:15.340]  留意第一段
[00:19:15.340 --> 00:19:18.340]  講到回眸的設備的時候
[00:19:18.340 --> 00:19:20.340]  是和光有關
[00:19:20.340 --> 00:19:23.340]  譬如如何燃點七燈台
[00:19:23.340 --> 00:19:25.340]  留意第七段最後一段
[00:19:25.340 --> 00:19:29.340]  就是會莫見造指示的結束
[00:19:29.340 --> 00:19:31.340]  就是最高峰的時候
[00:19:31.340 --> 00:19:34.340]  頒布安息日的律法
[00:19:34.340 --> 00:19:36.340]  再提以色列人
[00:19:36.340 --> 00:19:38.340]  你要在安息日尊我為和
[00:19:38.340 --> 00:19:40.340]  來敬拜我
[00:19:40.340 --> 00:19:43.340]  你見不見到有一個這樣的平衡
[00:19:43.340 --> 00:19:45.340]  就是和創世紀第一章
[00:19:45.340 --> 00:19:47.340]  創造天地的平衡
[00:19:47.340 --> 00:19:50.340]  又是七日又是七段
[00:19:50.340 --> 00:19:53.340]  第一天上帝做什麼
[00:19:53.340 --> 00:19:56.340]  上帝說要有光就有光
[00:19:56.340 --> 00:19:59.340]  創世紀第一章的創造天地
[00:19:59.340 --> 00:20:03.340]  第七天就是安息日
[00:20:03.340 --> 00:20:05.340]  上帝是這樣作供
[00:20:05.340 --> 00:20:08.340]  所以以色列人都要似上帝的形象
[00:20:08.340 --> 00:20:09.340]  六天工作
[00:20:09.340 --> 00:20:12.340]  第七天要安息要去敬拜
[00:20:12.340 --> 00:20:14.340]  創世紀第一章想說的
[00:20:14.340 --> 00:20:17.340]  就是整個宇宙就像聖殿
[00:20:17.340 --> 00:20:19.340]  好像回眸一樣
[00:20:19.340 --> 00:20:21.340]  是神聖的
[00:20:21.340 --> 00:20:24.340]  整個世界都是敬拜上帝
[00:20:24.340 --> 00:20:28.340]  上帝創造萬有美好的意思是什麼
[00:20:28.340 --> 00:20:30.340]  是Holy
[00:20:30.340 --> 00:20:32.340]  是Sacred
