
[00:00:00.000 --> 00:00:03.400]  中文堂同埋英文堂嘅講道呢就係Mark Sir
[00:06:23.400 --> 00:06:25.400]  有邊個話係㗎
[00:06:25.400 --> 00:06:27.400]  有邊個話唔係㗎
[00:06:27.400 --> 00:06:29.400]  有啲驚
[00:06:29.400 --> 00:06:31.400]  咩料呀
[00:06:31.400 --> 00:06:33.400]  唔係咩
[00:06:33.400 --> 00:06:35.400]  答案係唔係㗎
[00:06:35.400 --> 00:06:37.400]  點解呢 因為哥林多前書嗰個話畀你聽呢
[00:06:37.400 --> 00:06:39.400]  五章第九節佢寫一寫下嘅時候
[00:06:39.400 --> 00:06:41.400]  佢就話
[00:06:41.400 --> 00:06:43.400]  寶羅講咩 佢話我之前寫信過畀你哋㗎
[00:06:43.400 --> 00:06:47.400]  I wrote a letter to you
[00:06:47.400 --> 00:06:49.400]  即係話有個哥林多前前書
[00:06:49.400 --> 00:06:51.400]  係咪
[00:06:51.400 --> 00:06:53.400]  真嘅
[00:06:53.400 --> 00:06:55.400]  好過癮
[00:06:55.400 --> 00:06:57.400]  去咗邊度嗰本書
[00:06:57.400 --> 00:06:59.400]  唔見咗
[00:06:59.400 --> 00:07:01.400]  因為做最重要嘅嘢已經收納
[00:07:01.400 --> 00:07:03.400]  喺呢個新約嘅正典裏面
[00:07:03.400 --> 00:07:05.400]  所以寫多咗嘅
[00:07:05.400 --> 00:07:07.400]  可能都唔係話最重要嘅嘢
[00:07:07.400 --> 00:07:09.400]  So that's OK
[00:07:09.400 --> 00:07:11.400]  哥林多前書五章九節講咩呢
[00:07:11.400 --> 00:07:13.400]  話我寫過信畀你哋嘅
[00:07:13.400 --> 00:07:15.400]  之前 而家我先再寫畀你
[00:07:15.400 --> 00:07:17.400]  所以我哋而家有嘅
[00:07:17.400 --> 00:07:19.400]  所謂first Corinthians
[00:07:19.400 --> 00:07:21.400]  哥林多前書
[00:07:21.400 --> 00:07:23.400]  起碼佢係第二封信
[00:07:23.400 --> 00:07:25.400]  係寫畀哥林多教會
[00:07:25.400 --> 00:07:27.400]  點解需要諗呢樣嘢呢
[00:07:27.400 --> 00:07:29.400]  睇新約嘅書卷嘅時候
[00:07:29.400 --> 00:07:31.400]  所謂新約嘅書卷
[00:07:31.400 --> 00:07:33.400]  就係一啲
[00:07:33.400 --> 00:07:35.400]  所謂occasional letter
[00:07:35.400 --> 00:07:37.400]  即係話一啲
[00:07:37.400 --> 00:07:39.400]  去回應一啲情況
[00:07:39.400 --> 00:07:41.400]  回應一啲嘅問題
[00:07:41.400 --> 00:07:43.400]  而去寫嘅書信
[00:07:43.400 --> 00:07:45.400]  好似你去寫一個電郵咁
[00:07:45.400 --> 00:07:47.400]  你係複一個電郵
[00:07:47.400 --> 00:07:49.400]  係咪 有人寫一個電郵畀你先
[00:07:49.400 --> 00:07:51.400]  然後你去複一個電郵
[00:07:51.400 --> 00:07:53.400]  你複嘅當中
[00:07:53.400 --> 00:07:55.400]  你就去回答一啲嘢或者回應
[00:07:55.400 --> 00:07:57.400]  某一個嘅問題
[00:07:57.400 --> 00:07:59.400]  回應某一個嘅處境
[00:07:59.400 --> 00:08:01.400]  所謂一個occasional letter
[00:08:01.400 --> 00:08:03.400]  等於你
[00:08:03.400 --> 00:08:05.400]  睇一個嘅
[00:08:05.400 --> 00:08:07.400]  回覆嘅email
[00:08:07.400 --> 00:08:09.400]  你冇本身個email嘅
[00:08:09.400 --> 00:08:11.400]  但係你喺嗰個回覆嘅email裏面
[00:08:11.400 --> 00:08:13.400]  你去嘗試去領略
[00:08:13.400 --> 00:08:15.400]  到底佢答緊啲咩問題
[00:08:15.400 --> 00:08:17.400]  回應緊咩處境
[00:08:17.400 --> 00:08:19.400]  我記得好幾日前
[00:08:19.400 --> 00:08:21.400]  我揸車
[00:08:21.400 --> 00:08:23.400]  我老婆坐我隔離
[00:08:23.400 --> 00:08:25.400]  因為佢去一個
[00:08:25.400 --> 00:08:27.400]  所謂after school program嗰度做
[00:08:27.400 --> 00:08:29.400]  有人寫敢唔敢有人打電話畀佢
[00:08:29.400 --> 00:08:31.400]  佢就打電話畀佢
[00:08:31.400 --> 00:08:33.400]  佢就回答佢
[00:08:33.400 --> 00:08:35.400]  咁就
[00:08:35.400 --> 00:08:37.400]  我聽完一大輪
[00:08:37.400 --> 00:08:39.400]  因為我只係聽到佢嗰個對話裏面
[00:08:39.400 --> 00:08:41.400]  佢嗰句
[00:08:41.400 --> 00:08:43.400]  佢收線之後我就同佢講
[00:08:43.400 --> 00:08:45.400]  我就終歸答咗
[00:08:45.400 --> 00:08:47.400]  你頭先嗰個問題係咩問題
[00:08:47.400 --> 00:08:49.400]  我話第一呢個家長一定係好麻煩
[00:08:49.400 --> 00:08:53.400]  第二
[00:08:53.400 --> 00:08:55.400]  你嗰個對話裏面你嗰一部分嘅對話
[00:08:55.400 --> 00:08:57.400]  我只係聽到你一邊
[00:08:57.400 --> 00:08:59.400]  我話呢個家長應該係有啲
[00:08:59.400 --> 00:09:01.400]  咁樣咁樣嘅問題
[00:09:01.400 --> 00:09:03.400]  然之後佢就氣定神壇
[00:09:03.400 --> 00:09:05.400]  咁樣同我講
[00:09:05.400 --> 00:09:07.400]  佢話其實唔係嘅
[00:09:07.400 --> 00:09:09.400]  其實係咁樣咁樣咁樣
[00:09:09.400 --> 00:09:11.400]  咁佢同我分析咗之後
[00:09:11.400 --> 00:09:13.400]  咁我起碼估中咗一樣嘢
[00:09:13.400 --> 00:09:15.400]  就係嗰個家長好麻煩
[00:09:15.400 --> 00:09:19.400]  所以我哋睇書信
[00:09:19.400 --> 00:09:21.400]  其實都係要咁樣
[00:09:21.400 --> 00:09:23.400]  所以特別睇哥林多前書
[00:09:23.400 --> 00:09:25.400]  或者保羅嗰啲書信全部都係
[00:09:25.400 --> 00:09:27.400]  try to address some of the problems
[00:09:27.400 --> 00:09:29.400]  教會裏面到底有咩問題
[00:09:29.400 --> 00:09:31.400]  佢點樣去糾正嗰啲問題
[00:09:31.400 --> 00:09:33.400]  點樣去處理同埋教導嗰啲問題
[00:09:33.400 --> 00:09:35.400]  我哋畀少少嘅sample畀大家
[00:09:35.400 --> 00:09:37.400]  你睇哥林多前書
[00:09:37.400 --> 00:09:39.400]  我知好多時我哋好難one sitting睇晒
[00:09:39.400 --> 00:09:41.400]  成卷哥林多前書
[00:09:41.400 --> 00:09:43.400]  或者一卷長啲嘅書信
[00:09:43.400 --> 00:09:45.400]  但係你睇下裏面
[00:09:45.400 --> 00:09:47.400]  字裏行間佢講緊咩嘢呢
[00:09:47.400 --> 00:09:49.400]  哥林多前書特別多
[00:09:49.400 --> 00:09:51.400]  譬如七章第一節
[00:09:51.400 --> 00:09:53.400]  佢話regarding the questions
[00:09:53.400 --> 00:09:55.400]  you asked
[00:09:55.400 --> 00:09:57.400]  即係話你曾經send個email畀我
[00:09:57.400 --> 00:09:59.400]  而家我就答返你嘅問題
[00:09:59.400 --> 00:10:01.400]  寫咗六章
[00:10:01.400 --> 00:10:03.400]  佢講咗一大輪嘢
[00:10:03.400 --> 00:10:05.400]  知道佢哋嘅問題等等
[00:10:05.400 --> 00:10:07.400]  哥林多教會發生咩事
[00:10:07.400 --> 00:10:09.400]  而佢第七章佢就話
[00:10:09.400 --> 00:10:11.400]  你信上所提的事
[00:10:11.400 --> 00:10:13.400]  八章第一節
[00:10:13.400 --> 00:10:15.400]  講咩呀
[00:10:15.400 --> 00:10:17.400]  就另外一啲問題
[00:10:17.400 --> 00:10:19.400]  可能佢哋信裏面
[00:10:19.400 --> 00:10:21.400]  曾經問過佢嘅問題
[00:10:21.400 --> 00:10:23.400]  祭過偶像的食物
[00:10:23.400 --> 00:10:25.400]  你哋曾經喺你email嗰度問過
[00:10:25.400 --> 00:10:27.400]  而家我回覆你
[00:10:27.400 --> 00:10:29.400]  呢封書信話畀你聽點樣處理呢啲咁嘅事
[00:10:29.400 --> 00:10:31.400]  十一章第二節
[00:10:31.400 --> 00:10:33.400]  佢又跳另一個主題
[00:10:33.400 --> 00:10:35.400]  就係講到
[00:10:35.400 --> 00:10:37.400]  我要讚下你哋
[00:10:37.400 --> 00:10:39.400]  我教了你咁耐
[00:10:39.400 --> 00:10:41.400]  你哋凡事都記得我同埋堅守
[00:10:41.400 --> 00:10:43.400]  我曾經傳過畀你哋嘅
[00:10:43.400 --> 00:10:45.400]  教導
[00:10:45.400 --> 00:10:47.400]  十一章第十七節
[00:10:47.400 --> 00:10:49.400]  又轉笠
[00:10:49.400 --> 00:10:51.400]  講咩呀
[00:10:51.400 --> 00:10:53.400]  我而家吩咐你哋嘅話
[00:10:53.400 --> 00:10:55.400]  唔係要讚你 而係鬧你
[00:10:55.400 --> 00:10:57.400]  去責備你 因為你哋敬拜嘅罪過
[00:10:57.400 --> 00:10:59.400]  係有損而無益
[00:10:59.400 --> 00:11:03.400]  佢又處理一大輪
[00:11:03.400 --> 00:11:05.400]  佢哋公眾敬拜嘅問題
[00:11:05.400 --> 00:11:07.400]  十二章第一節
[00:11:07.400 --> 00:11:09.400]  弟兄姊妹 關於屬靈嘅恩賜
[00:11:09.400 --> 00:11:11.400]  我不願你們不明白
[00:11:11.400 --> 00:11:13.400]  到底乜嘢叫做spiritual gifts
[00:11:13.400 --> 00:11:15.400]  乜嘢叫做屬靈恩賜
[00:11:15.400 --> 00:11:17.400]  十二章開始
[00:11:17.400 --> 00:11:19.400]  佢就去處理呢個問題
[00:11:19.400 --> 00:11:21.400]  寫咗好幾章
[00:11:21.400 --> 00:11:23.400]  十五章第一節
[00:11:23.400 --> 00:11:25.400]  弟兄們 你哋要認清
[00:11:25.400 --> 00:11:27.400]  我先前傳給你們嘅福音
[00:11:27.400 --> 00:11:29.400]  唔好搞錯
[00:11:29.400 --> 00:11:31.400]  跟住佢就講復活
[00:11:31.400 --> 00:11:33.400]  呢個復活節成日會講 哥林多前書第十五章
[00:11:33.400 --> 00:11:35.400]  所以我哋睇到呢啲letter
[00:11:35.400 --> 00:11:37.400]  呢啲書信嘅時候
[00:11:37.400 --> 00:11:39.400]  本來其實係去
[00:11:39.400 --> 00:11:41.400]  回應緊一啲嘅問題
[00:11:41.400 --> 00:11:43.400]  一啲可能
[00:11:43.400 --> 00:11:45.400]  教會裏面錯亂咗嘅嘢
[00:11:45.400 --> 00:11:47.400]  again我就係返返去開頭
[00:11:47.400 --> 00:11:49.400]  問大家嗰個問題
[00:11:49.400 --> 00:11:51.400]  你唔係話你返教會耐咗
[00:11:51.400 --> 00:11:53.400]  你就知道教會係一回咩事
[00:11:53.400 --> 00:11:55.400]  唔一定 哥林多教會就係咁
[00:11:55.400 --> 00:11:57.400]  一個已經成立咗嘅教會
[00:11:57.400 --> 00:11:59.400]  但係裏面有好多嘅
[00:11:59.400 --> 00:12:01.400]  混亂嘅地方或者搞唔清楚嘅地方
[00:12:01.400 --> 00:12:03.400]  所以哥林多前書或者後書
[00:12:03.400 --> 00:12:05.400]  都係寫畀佢哋
[00:12:05.400 --> 00:12:07.400]  嚟到去處理某啲嘅問題
[00:12:07.400 --> 00:12:09.400]  所以點樣都好
[00:12:09.400 --> 00:12:11.400]  我哋都要返返去上帝嘅說話
[00:12:11.400 --> 00:12:13.400]  一個健康嘅教會
[00:12:13.400 --> 00:12:15.400]  一定要返返去上帝嘅說話
[00:12:15.400 --> 00:12:17.400]  去問清楚到底上帝對教會嘅要求
[00:12:17.400 --> 00:12:19.400]  係啲咩
[00:12:19.400 --> 00:12:21.400]  十二章第一節
[00:12:21.400 --> 00:12:23.400]  今日我哋嘅主題嘅經文
[00:12:23.400 --> 00:12:25.400]  就係關於淑寧嘅恩賜
[00:12:25.400 --> 00:12:27.400]  各位大兄姐妹你哋知道
[00:12:27.400 --> 00:12:29.400]  我想話畀你聽乜嘢叫做淑寧嘅恩賜
[00:12:29.400 --> 00:12:31.400]  乜嘢叫做spiritual gift
[00:12:31.400 --> 00:12:33.400]  我不願你哋不明白
[00:12:33.400 --> 00:12:35.400]  你哋知道
[00:12:35.400 --> 00:12:37.400]  你哋曾經做愛邦人嘅時候
[00:12:37.400 --> 00:12:41.400]  隨時被引誘
[00:12:41.400 --> 00:12:43.400]  受了迷惑去
[00:12:43.400 --> 00:12:45.400]  拜不能出聲嘅偶像
[00:12:45.400 --> 00:12:47.400]  所以
[00:12:47.400 --> 00:12:49.400]  我要你哋知道
[00:12:49.400 --> 00:12:51.400]  被上帝嘅靈感動嘅
[00:12:51.400 --> 00:12:53.400]  冇人能說耶穌
[00:12:53.400 --> 00:12:55.400]  發出奏詞
[00:12:55.400 --> 00:12:57.400]  若不是被聖靈感動的
[00:12:57.400 --> 00:12:59.400]  也沒有人能說
[00:12:59.400 --> 00:13:01.400]  耶穌
[00:13:01.400 --> 00:13:03.400]  就是主
[00:13:03.400 --> 00:13:05.400]  呢度劈頭一句
[00:13:05.400 --> 00:13:07.400]  佢就話要處理spiritual gift嘅問題
[00:13:07.400 --> 00:13:09.400]  即係講唔到教會唔係好清楚乜嘢叫spiritual gift
[00:13:09.400 --> 00:13:11.400]  如果你睇字裡行間
[00:13:11.400 --> 00:13:13.400]  或者上文下理
[00:13:13.400 --> 00:13:15.400]  你知道佢哋嘅教會
[00:13:15.400 --> 00:13:17.400]  佢哋覺得某一啲嘅
[00:13:17.400 --> 00:13:19.400]  淑寧嘅表達
[00:13:19.400 --> 00:13:21.400]  某一啲淑寧嘅表現
[00:13:21.400 --> 00:13:23.400]  先至算係
[00:13:23.400 --> 00:13:25.400]  更加好
[00:13:25.400 --> 00:13:27.400]  更加淑寧嘅
[00:13:27.400 --> 00:13:29.400]  一種叫做gift
[00:13:29.400 --> 00:13:31.400]  恩賜一種能力
[00:13:31.400 --> 00:13:33.400]  如果你睇上下文
[00:13:33.400 --> 00:13:35.400]  你會知道佢哋覺得講方言
[00:13:35.400 --> 00:13:37.400]  就係最
[00:13:37.400 --> 00:13:39.400]  高超或者最
[00:13:39.400 --> 00:13:41.400]  好嘅現象
[00:13:41.400 --> 00:13:43.400]  如果一個人有聖靈嘅話
[00:13:43.400 --> 00:13:45.400]  佢一定要
[00:13:45.400 --> 00:13:47.400]  唔一定嘅
[00:13:47.400 --> 00:13:49.400]  講方言嗰啲就最好
[00:13:49.400 --> 00:13:51.400]  所以佢就處理緊spiritual gift嘅問題
[00:13:51.400 --> 00:13:53.400]  花咗幾張聖經
[00:13:53.400 --> 00:13:55.400]  話畀佢聽到底乜嘢叫做
[00:13:55.400 --> 00:13:57.400]  spiritual gift
[00:13:57.400 --> 00:13:59.400]  處理一下翻譯嘅問題
[00:13:59.400 --> 00:14:01.400]  中英文翻譯都有少少論盡
[00:14:01.400 --> 00:14:03.400]  呢度講乜嘢呢
[00:14:03.400 --> 00:14:05.400]  佢話你曾經
[00:14:05.400 --> 00:14:07.400]  未信主嘅時候
[00:14:07.400 --> 00:14:09.400]  你哋就係拜嗰啲
[00:14:09.400 --> 00:14:11.400]  不能出聲嘅偶像嗰啲嘅idols
[00:14:11.400 --> 00:14:13.400]  呢啲當然係當時嘅
[00:14:13.400 --> 00:14:15.400]  背景甚至我哋今日嘅背景
[00:14:15.400 --> 00:14:17.400]  都會係
[00:14:17.400 --> 00:14:19.400]  有好多人佢哋係從一啲可能異教
[00:14:19.400 --> 00:14:21.400]  嘅風俗
[00:14:21.400 --> 00:14:23.400]  或者一啲嘅
[00:14:23.400 --> 00:14:25.400]  即係民間嘅
[00:14:25.400 --> 00:14:27.400]  信仰嗰種嘅背景
[00:14:27.400 --> 00:14:29.400]  而走出嚟嘅而去信主嘅
[00:14:29.400 --> 00:14:31.400]  咁所以佢哋嗰時係拜一啲嘅偶像
[00:14:31.400 --> 00:14:33.400]  等等
[00:14:33.400 --> 00:14:35.400]  而保羅就同佢講呢啲嘅偶像
[00:14:35.400 --> 00:14:37.400]  係唔能夠出聲
[00:14:37.400 --> 00:14:39.400]  喺
[00:14:39.400 --> 00:14:41.400]  當時一啲嘅
[00:14:41.400 --> 00:14:43.400]  廟
[00:14:43.400 --> 00:14:45.400]  希臘神嘅廟或者
[00:14:45.400 --> 00:14:47.400]  羅馬神嘅廟
[00:14:47.400 --> 00:14:49.400]  佢當時就會搵到一啲呢佢哋
[00:14:49.400 --> 00:14:52.400]  即係啲人去廟嗰度拜
[00:14:52.400 --> 00:14:54.400]  嗰啲嘅偶像點解呢
[00:14:54.400 --> 00:14:56.400]  因為好多時佢哋會
[00:14:56.400 --> 00:14:58.400]  為咗某一啲嘅目的
[00:14:58.400 --> 00:15:00.400]  咁就會搵到一啲嘅信
[00:15:00.400 --> 00:15:02.400]  或者一啲嘅
[00:15:02.400 --> 00:15:04.400]  碉板
[00:15:04.400 --> 00:15:06.400]  咁佢哋就會叫某某嘅神明
[00:15:06.400 --> 00:15:08.400]  嚟到去發出一個奏助
[00:15:08.400 --> 00:15:10.400]  即係話
[00:15:10.400 --> 00:15:12.400]  譬如你公司有個
[00:15:12.400 --> 00:15:14.400]  人唔係你
[00:15:14.400 --> 00:15:16.400]  唔係幾順眼嘅
[00:15:16.400 --> 00:15:18.400]  咁你就初一十五
[00:15:18.400 --> 00:15:20.400]  你就走去嗰個廟嗰度
[00:15:20.400 --> 00:15:22.400]  你就叫某某個神明
[00:15:22.400 --> 00:15:24.400]  不如發出一個奏助
[00:15:24.400 --> 00:15:26.400]  走去燉佢冬菇又好
[00:15:26.400 --> 00:15:28.400]  乜嘢都好
[00:15:28.400 --> 00:15:30.400]  咁你知咩
[00:15:30.400 --> 00:15:32.400]  咁樣嘅宗教環境裏面
[00:15:32.400 --> 00:15:34.400]  就好多時佢哋會覺得
[00:15:34.400 --> 00:15:36.400]  神明嗰度做咩
[00:15:36.400 --> 00:15:38.400]  神明係聽你使冇錯
[00:15:38.400 --> 00:15:40.400]  神明其實就係
[00:15:40.400 --> 00:15:42.400]  就係你嘅工人嚟嘅
[00:15:42.400 --> 00:15:44.400]  發出一個奏助等佢燉咗冬菇
[00:15:44.400 --> 00:15:46.400]  咁我就唔使咁辛苦返工
[00:15:46.400 --> 00:15:48.400]  等等
[00:15:48.400 --> 00:15:50.400]  呢個就係嗰種嘅背景
