
[00:00:00.000 --> 00:00:02.000]  鄭俊雄 早安
[00:01:44.000 --> 00:01:48.000]  因為到最後的時候都是核爆
[00:01:48.000 --> 00:01:50.000]  大家爆炸了所有東西
[00:01:50.000 --> 00:01:51.000]  Game over
[00:01:51.000 --> 00:01:53.000]  然後新天新地就會來到
[00:01:53.000 --> 00:01:55.000]  那你說有什麼可以做
[00:01:55.000 --> 00:01:58.000]  就是我們要脫離這個世界
[00:01:58.000 --> 00:02:00.000]  這是第一個概念
[00:02:00.000 --> 00:02:05.000]  但我想問這個概念到底是不是在聖經裏面是符合的
[00:02:05.000 --> 00:02:08.000]  還是我們看漏了一些東西不是那麼完備
[00:02:08.000 --> 00:02:10.000]  所以有第二個概念
[00:02:10.000 --> 00:02:14.000]  我們想去研究或者想去看清楚
[00:02:14.000 --> 00:02:17.000]  就是這個雖然是被罪破壞的天地
[00:02:17.000 --> 00:02:18.000]  現在的天地
[00:02:18.000 --> 00:02:22.000]  和將來新天新地的關係會是怎樣的呢
[00:02:22.000 --> 00:02:26.000]  會不會只是一個完全的中斷
[00:02:26.000 --> 00:02:27.000]  完全是Game over
[00:02:27.000 --> 00:02:32.000]  還是有那個連續性的continuity在裏面
[00:02:32.000 --> 00:02:37.000]  就是說由現在的世界到下一個將來基督回來的時候
[00:02:37.000 --> 00:02:42.000]  那個新天新地的關係不是斷軸的
[00:02:42.000 --> 00:02:44.000]  而是一個更新的關係
[00:02:44.000 --> 00:02:46.000]  一個完全更新的關係
[00:02:46.000 --> 00:02:48.000]  我知道講到這裏的時候
[00:02:48.000 --> 00:02:50.000]  大家覺得很抽象
[00:02:50.000 --> 00:02:52.000]  你在講什麼
[00:02:52.000 --> 00:02:54.000]  其實不是那麼抽象
[00:02:54.000 --> 00:02:56.000]  我們住芝加哥的都知道
[00:02:56.000 --> 00:02:58.000]  我們四季分明
[00:02:58.000 --> 00:03:01.000]  冬天很冷
[00:03:01.000 --> 00:03:05.000]  然後過了冬天就是春天來的時候
[00:03:05.000 --> 00:03:08.000]  冬天和春天之間的關係
[00:03:08.000 --> 00:03:10.000]  就是這個關係
[00:03:10.000 --> 00:03:11.000]  就是一個renewal
[00:03:11.000 --> 00:03:13.000]  你冬天裏面做的事
[00:03:13.000 --> 00:03:16.000]  是不是到春天來之前
[00:03:16.000 --> 00:03:18.000]  然後核爆爆了它
[00:03:18.000 --> 00:03:20.000]  然後我們不要了
[00:03:20.000 --> 00:03:21.000]  不是的
[00:03:21.000 --> 00:03:23.000]  你看那些樹木
[00:03:23.000 --> 00:03:25.000]  雖然在冬天好像沒什麼活力
[00:03:25.000 --> 00:03:27.000]  但是到春天的時候
[00:03:27.000 --> 00:03:29.000]  它們又再生出來
[00:03:29.000 --> 00:03:32.000]  這個就是所謂total renewal的意思
[00:03:32.000 --> 00:03:34.000]  這幅圖畫或者可以幫助到我們
[00:03:34.000 --> 00:03:36.000]  聖經裏面確是這樣講
[00:03:36.000 --> 00:03:39.000]  現今這個世界不是最後核爆Game over
[00:03:39.000 --> 00:03:41.000]  所以現在所做的事
[00:03:41.000 --> 00:03:43.000]  什麼都沒意思
[00:03:43.000 --> 00:03:45.000]  我們只是去傳福音然後離開這個世界
[00:03:45.000 --> 00:03:47.000]  救我們靈魂
[00:03:47.000 --> 00:03:48.000]  我們身體沒意思
[00:03:48.000 --> 00:03:50.000]  我們物質的世界沒意思
[00:03:50.000 --> 00:03:51.000]  我們所做的事
[00:03:51.000 --> 00:03:53.000]  藝術、音樂、文化等等
[00:03:53.000 --> 00:03:55.000]  都是沒意思的
[00:03:55.000 --> 00:03:59.000]  這個概念不是一個聖經裏面最完備的概念
[00:03:59.000 --> 00:04:01.000]  一個最完備的概念就是我們明白
[00:04:01.000 --> 00:04:04.000]  今天所做的事原來都是有價值的
[00:04:04.000 --> 00:04:06.000]  在上帝的國度裏面是有價值的
[00:04:06.000 --> 00:04:09.000]  是有連續性的
[00:04:09.000 --> 00:04:12.000]  將來會被renewal的
[00:04:12.000 --> 00:04:13.000]  如果這樣看的時候
[00:04:13.000 --> 00:04:14.000]  我們整個人的生命
[00:04:14.000 --> 00:04:17.000]  我們就有些不同的看法
[00:04:17.000 --> 00:04:20.000]  所以這次我們用一個主題式的方法
[00:04:20.000 --> 00:04:21.000]  我們看看舊約聖經
[00:04:21.000 --> 00:04:25.000]  是怎樣講上帝和大地之間的關係
[00:04:25.000 --> 00:04:27.000]  我們和創造界之間的關係
[00:04:27.000 --> 00:04:30.000]  第一點我想講的就是上帝給人
[00:04:30.000 --> 00:04:33.000]  有一個共同的角色
[00:04:33.000 --> 00:04:35.000]  你和我都有共同的角色
[00:04:35.000 --> 00:04:37.000]  無論你信耶穌也好
[00:04:37.000 --> 00:04:38.000]  你不信耶穌也好
[00:04:38.000 --> 00:04:41.000]  我們都有一個共同的所謂天職
[00:04:41.000 --> 00:04:44.000]  上帝給我們這個角色
[00:04:44.000 --> 00:04:46.000]  就是做一個管家
[00:04:46.000 --> 00:04:49.000]  創世紀《劈頭》開始就這樣講
[00:04:49.000 --> 00:04:52.000]  上帝說我要按照我們的形象
[00:04:52.000 --> 00:04:54.000]  和按照我們的樣式做人
[00:04:54.000 --> 00:04:56.000]  這裡講做人類
[00:04:56.000 --> 00:04:58.000]  人類我們就是
[00:04:58.000 --> 00:04:59.000]  包括我們在內
[00:04:59.000 --> 00:05:01.000]  使他們管理海裏面的魚
[00:05:01.000 --> 00:05:03.000]  天空的飛鳥
[00:05:03.000 --> 00:05:05.000]  和地上的牲畜和全地
[00:05:05.000 --> 00:05:07.000]  地上爬行的一切動物
[00:05:07.000 --> 00:05:11.000]  上帝就按照他們的形象創造人類
[00:05:11.000 --> 00:05:13.000]  按照上帝的形象創造他們
[00:05:13.000 --> 00:05:15.000]  創造男 創造女
[00:05:15.000 --> 00:05:16.000]  上帝就賜福給他們
[00:05:16.000 --> 00:05:18.000]  說你們要生養更多的遍滿全地
[00:05:18.000 --> 00:05:20.000]  治理它 管好它
[00:05:20.000 --> 00:05:22.000]  管理大地
[00:05:22.000 --> 00:05:25.000]  這個就是我們每一個人
[00:05:25.000 --> 00:05:28.000]  有的共同的角色
[00:05:28.000 --> 00:05:32.000]  這個就是我們所謂的文化
[00:05:32.000 --> 00:05:34.000]  Culture
[00:05:34.000 --> 00:05:36.000]  我們是做一個管家
[00:05:36.000 --> 00:05:38.000]  而這裡講得很小心
[00:05:38.000 --> 00:05:40.000]  這裡不是說上帝創造人
[00:05:40.000 --> 00:05:41.000]  叫他管大地的時候
[00:05:41.000 --> 00:05:42.000]  就是扔給他
[00:05:42.000 --> 00:05:44.000]  然後任意的被他剝削
[00:05:44.000 --> 00:05:46.000]  任意的被他拿取
[00:05:46.000 --> 00:05:48.000]  這裡講的是什麼
[00:05:48.000 --> 00:05:50.000]  是管家 是管理
[00:05:50.000 --> 00:05:53.000]  如果再看創世紀第二章的話
[00:05:53.000 --> 00:05:57.000]  那裡講到神將人類放在伊甸園裏面
[00:05:57.000 --> 00:05:59.000]  是叫他耕作
[00:05:59.000 --> 00:06:03.000]  其實意思是服侍土地
[00:06:03.000 --> 00:06:06.000]  服侍看守大地
[00:06:06.000 --> 00:06:08.000]  什麼叫管家
[00:06:08.000 --> 00:06:12.000]  管家就是說我們沒有最終的擁有權
[00:06:12.000 --> 00:06:15.000]  最終擁有權是誰 是上帝
[00:06:15.000 --> 00:06:16.000]  既然是管家的話
[00:06:16.000 --> 00:06:17.000]  我們最後的話
[00:06:17.000 --> 00:06:21.000]  我們就需要向上帝問責
[00:06:21.000 --> 00:06:23.000]  是有accountability
[00:06:23.000 --> 00:06:26.000]  等於你把錢放在銀行
[00:06:26.000 --> 00:06:28.000]  銀行就好像你管家management那樣
[00:06:28.000 --> 00:06:31.000]  錢是應該屬於你的
[00:06:31.000 --> 00:06:33.000]  然後他好好管
[00:06:33.000 --> 00:06:35.000]  好好保守住
[00:06:35.000 --> 00:06:37.000]  你是那個擁有者
[00:06:37.000 --> 00:06:39.000]  最終是向你負責
[00:06:39.000 --> 00:06:41.000]  我們和上帝之間的關係也是這樣
[00:06:41.000 --> 00:06:43.000]  所以第一樣
[00:06:43.000 --> 00:06:45.000]  在創世紀第一章
[00:06:45.000 --> 00:06:47.000]  裡面講到人類
[00:06:47.000 --> 00:06:49.000]  就是有一個管家的責任
[00:06:49.000 --> 00:06:51.000]  然後我們看一些舊約的經文
[00:06:51.000 --> 00:06:52.000]  特別是五經裏面
[00:06:52.000 --> 00:06:55.000]  怎樣講神關愛這個被造界
[00:06:55.000 --> 00:06:56.000]  這裡選了一段
[00:06:56.000 --> 00:06:58.000]  新面記第二十章
[00:06:58.000 --> 00:07:00.000]  這裡說以色列人
[00:07:00.000 --> 00:07:02.000]  他們有時候要打仗
[00:07:02.000 --> 00:07:04.000]  有一個戰爭的法則
[00:07:04.000 --> 00:07:06.000]  我們看看裏面細節講什麼
[00:07:06.000 --> 00:07:08.000]  他告訴以色列人
[00:07:08.000 --> 00:07:11.000]  你軍隊去圍攻一個城市的時候
[00:07:11.000 --> 00:07:13.000]  你需要攻打很多日子
[00:07:13.000 --> 00:07:15.000]  才能夠奪取
[00:07:15.000 --> 00:07:20.000]  你就不可以用斧頭來砍壞樹木
[00:07:20.000 --> 00:07:22.000]  你們可以吃樹上的果子
[00:07:22.000 --> 00:07:24.000]  他不可以將樹砍下來
[00:07:24.000 --> 00:07:26.000]  田間的樹木是人
[00:07:26.000 --> 00:07:28.000]  只是樹木沒有得罪你
[00:07:28.000 --> 00:07:31.000]  你為什麼要和他作對呢
[00:07:31.000 --> 00:07:33.000]  你要留著它
[00:07:33.000 --> 00:07:35.000]  然後二十節
[00:07:35.000 --> 00:07:39.000]  只有那些你知道不能生產食物的樹木
[00:07:39.000 --> 00:07:41.000]  就可以毀壞
[00:07:41.000 --> 00:07:42.000]  拿來燒東西也好
[00:07:42.000 --> 00:07:44.000]  拿來做一些工具也好
[00:07:44.000 --> 00:07:47.000]  直到你將城攻取
[00:07:47.000 --> 00:07:50.000]  這裡我們不是講戰爭倫理問題
[00:07:50.000 --> 00:07:51.000]  這裡有一個特別的地方
[00:07:51.000 --> 00:07:53.000]  就是以色列人打仗的時候
[00:07:53.000 --> 00:07:54.000]  他可以和他說
[00:07:54.000 --> 00:07:55.000]  你有一個法則
[00:07:55.000 --> 00:07:57.000]  這個法則就是一個所謂戰爭的法則
[00:07:57.000 --> 00:08:01.000]  如果你對比其他近東的國家
[00:08:01.000 --> 00:08:03.000]  和一些特別軍閥的國家
[00:08:03.000 --> 00:08:05.000]  好像亞述那樣
[00:08:05.000 --> 00:08:07.000]  他們打仗就不是這樣的
[00:08:07.000 --> 00:08:09.000]  你看到右下角的浮雕
[00:08:09.000 --> 00:08:11.000]  講到亞述軍隊去攻城的時候
[00:08:11.000 --> 00:08:13.000]  圍城的時候
[00:08:13.000 --> 00:08:14.000]  他們做什麼呢
[00:08:14.000 --> 00:08:16.000]  所有的樹都砍
[00:08:16.000 --> 00:08:18.000]  那些樹都砍掉
[00:08:18.000 --> 00:08:20.000]  為什麼
[00:08:20.000 --> 00:08:23.000]  因為軍閥國家他們要攻打的時候
[00:08:23.000 --> 00:08:25.000]  有什麼戰略
[00:08:25.000 --> 00:08:27.000]  是殺他 拿來做一個戰爭
[00:08:27.000 --> 00:08:30.000]  因為他打到你殘
[00:08:30.000 --> 00:08:32.000]  就算你撿回一條小命
[00:08:32.000 --> 00:08:34.000]  你也是一身殘
[00:08:34.000 --> 00:08:36.000]  就是這個意思
[00:08:36.000 --> 00:08:38.000]  所以果樹都砍掉
[00:08:38.000 --> 00:08:40.000]  你知道那些橄欖樹
[00:08:40.000 --> 00:08:42.000]  要四五年才開始
[00:08:42.000 --> 00:08:44.000]  會結成熟的果子
[00:08:44.000 --> 00:08:46.000]  所以砍完你的樹的時候
[00:08:46.000 --> 00:08:47.000]  就算我走了
[00:08:47.000 --> 00:08:49.000]  你也餓死
[00:08:49.000 --> 00:08:51.000]  所以亞述就是這樣去打仗
[00:08:51.000 --> 00:08:53.000]  以色列人不是這樣
[00:08:53.000 --> 00:08:55.000]  這裡看到的律法
[00:08:55.000 --> 00:08:57.000]  是表現了上帝
[00:08:57.000 --> 00:09:01.000]  怎樣關愛受造的所有東西
[00:09:01.000 --> 00:09:03.000]  包括樹木
[00:09:03.000 --> 00:09:05.000]  包括生態
[00:09:05.000 --> 00:09:06.000]  你打橫打
[00:09:06.000 --> 00:09:08.000]  你不要搞亂生態
[00:09:08.000 --> 00:09:09.000]  你打橫打
[00:09:09.000 --> 00:09:12.000]  不要摧殘大自然
[00:09:12.000 --> 00:09:15.000]  我不知道大家有沒有聽過一段話
[00:09:15.000 --> 00:09:18.000]  他說地球已經有46億年的歷史
[00:09:18.000 --> 00:09:22.000]  如果將46億年轉成一個人46歲
[00:09:22.000 --> 00:09:24.000]  有誰46歲
[00:09:24.000 --> 00:09:26.000]  你46歲的話
[00:09:26.000 --> 00:09:28.000]  地球就好像你這麼大
[00:09:28.000 --> 00:09:30.000]  將它轉成的話
[00:09:30.000 --> 00:09:32.000]  如果轉成地球有46歲
[00:09:32.000 --> 00:09:34.000]  so far有46歲
[00:09:34.000 --> 00:09:41.000]  人類出現只不過是整個地球歷史的四個小時
[00:09:41.000 --> 00:09:44.000]  so far我們只生存了四個小時
[00:09:44.000 --> 00:09:46.000]  而在四個小時裡面
[00:09:46.000 --> 00:09:49.000]  前一分鐘就是工業革命的時候
[00:09:49.000 --> 00:09:52.000]  工業革命就開始斬樹
[00:09:52.000 --> 00:09:54.000]  現在只斬了一分鐘
[00:09:54.000 --> 00:09:58.000]  我們就斬了全地球一半的森林
[00:09:58.000 --> 00:10:00.000]  是我們摧毀的
[00:10:00.000 --> 00:10:02.000]  是人類摧毀的
[00:10:02.000 --> 00:10:04.000]  我們愛不愛大自然
[00:10:04.000 --> 00:10:09.000]  我們愛大自然好像我們愛黑膠燒賣
[00:10:09.000 --> 00:10:12.000]  有人說黑膠燒賣你愛不愛
[00:10:12.000 --> 00:10:13.000]  愛
[00:10:13.000 --> 00:10:15.000]  其實就是我們要消耗它
[00:10:15.000 --> 00:10:17.000]  我們要拿走它
[00:10:17.000 --> 00:10:19.000]  我們要吃下肚
[00:10:19.000 --> 00:10:21.000]  我們要消耗它
[00:10:21.000 --> 00:10:25.000]  這就是我們現代社會面對的一個很大的問題
[00:10:25.000 --> 00:10:27.000]  一個環境生態的問題
[00:10:27.000 --> 00:10:29.000]  聖經有沒有一些這樣的地方
[00:10:29.000 --> 00:10:31.000]  幫助我們去對話
[00:10:31.000 --> 00:10:33.000]  給我們一些的insight
[00:10:33.000 --> 00:10:35.000]  絕對有
[00:10:35.000 --> 00:10:37.000]  大家知道我都會鬥木
[00:10:37.000 --> 00:10:41.000]  我家裡都會鬥木
[00:10:41.000 --> 00:10:43.000]  UV裡面有些東西都是我鬥出來的
[00:10:43.000 --> 00:10:46.000]  在美國鬥木
[00:10:46.000 --> 00:10:48.000]  有一樣東西很重要的
[00:10:48.000 --> 00:10:50.000]  就是2x4
[00:10:50.000 --> 00:10:52.000]  你知道什麼叫2x4嗎
[00:10:52.000 --> 00:10:54.000]  牆後面那些drywall後面
[00:10:54.000 --> 00:10:56.000]  那些骨幹
[00:10:56.000 --> 00:10:58.000]  一條條的那些叫2x4
[00:10:58.000 --> 00:11:00.000]  在美國你去home depot
[00:11:00.000 --> 00:11:02.000]  去一些home improvement store
[00:11:02.000 --> 00:11:04.000]  你一定會買那些2x4
[00:11:04.000 --> 00:11:08.000]  就是兩吋乘四吋的木方
[00:11:08.000 --> 00:11:10.000]  你知道最近出的
[00:11:10.000 --> 00:11:12.000]  近年出的木方
[00:11:12.000 --> 00:11:14.000]  就是上面那一條
[00:11:14.000 --> 00:11:16.000]  老的木
[00:11:16.000 --> 00:11:20.000]  芝加哥有很多舊的樓房
[00:11:20.000 --> 00:11:23.000]  有些百年的樓宇
[00:11:23.000 --> 00:11:25.000]  就是用一些老的木
[00:11:25.000 --> 00:11:27.000]  1918年出的木
[00:11:27.000 --> 00:11:29.000]  有什麼分別
[00:11:29.000 --> 00:11:31.000]  你看那些樹環
[00:11:31.000 --> 00:11:33.000]  是密很多的
[00:11:33.000 --> 00:11:35.000]  因為等它慢慢慢慢出來
[00:11:35.000 --> 00:11:37.000]  它就很堅實
[00:11:37.000 --> 00:11:40.000]  所以那些百年老屋是很硬的
[00:11:40.000 --> 00:11:42.000]  你要它燒的話都很難燒得爛
[00:11:42.000 --> 00:11:46.000]  因為越堅實的木就越難燒
[00:11:46.000 --> 00:11:48.000]  現在弄的那些
[00:11:48.000 --> 00:11:50.000]  新樓你很喜歡新樓
[00:11:50.000 --> 00:11:53.000]  全部都是用這些2x4弄的
[00:11:53.000 --> 00:11:56.000]  如果你跟我一起鬥木的話
[00:11:56.000 --> 00:11:58.000]  我們鋸那些2x4
[00:11:58.000 --> 00:12:00.000]  好像鋸牛油一樣
[00:12:00.000 --> 00:12:03.000]  一鋸就搞定了
[00:12:03.000 --> 00:12:05.000]  所以你看到那些空手道
[00:12:05.000 --> 00:12:06.000]  是不是很厲害
[00:12:06.000 --> 00:12:07.000]  其實一點都不厲害
[00:12:07.000 --> 00:12:09.000]  因為現在的木方很差
[00:12:09.000 --> 00:12:11.000]  你去那些Akira那些地方
[00:12:11.000 --> 00:12:13.000]  就是這些木
[00:12:13.000 --> 00:12:15.000]  比這些木還差
[00:12:15.000 --> 00:12:19.000]  這個就是我們現在面對的問題
[00:12:19.000 --> 00:12:21.000]  因為木材不夠
[00:12:21.000 --> 00:12:25.000]  所以一味去到生產的現代木材
[00:12:25.000 --> 00:12:28.000]  就是那些很快生產出來的樹木
[00:12:28.000 --> 00:12:33.000]  所以有過分的砍伐的問題
[00:12:33.000 --> 00:12:35.000]  影響那個生態
[00:12:35.000 --> 00:12:38.000]  在《新面記》在《五經》裏面
[00:12:38.000 --> 00:12:41.000]  時常告訴我上帝是關愛被造之界
[00:12:41.000 --> 00:12:43.000]  22章第6節
[00:12:43.000 --> 00:12:46.000]  他說你如果見到路上有鳥窩
[00:12:46.000 --> 00:12:48.000]  無論在樹上還是地上
[00:12:48.000 --> 00:12:50.000]  裏頭有小鳥或者有蛋
[00:12:50.000 --> 00:12:53.000]  母鳥伏在小鳥或者蛋上面
[00:12:53.000 --> 00:12:57.000]  你是華人就馬上拿了它
[00:12:57.000 --> 00:12:59.000]  哇 現在蛋這麼貴
[00:12:59.000 --> 00:13:01.000]  這個律法說什麼
[00:13:01.000 --> 00:13:06.000]  你不可連母鳥帶小鳥一起拿去
[00:13:06.000 --> 00:13:08.000]  總要放母鳥
[00:13:08.000 --> 00:13:12.000]  你可以管理你可以用大地
[00:13:12.000 --> 00:13:16.000]  不過你需要確保它能夠持久
[00:13:16.000 --> 00:13:17.000]  對不對
[00:13:17.000 --> 00:13:19.000]  持久性
[00:13:19.000 --> 00:13:20.000]  那你就可以享福了
[00:13:20.000 --> 00:13:22.000]  在地上你的日子
[00:13:22.000 --> 00:13:24.000]  整個民族整個國民
[00:13:24.000 --> 00:13:26.000]  才能夠延續下去
[00:13:26.000 --> 00:13:28.000]  這裡說得很清楚
[00:13:28.000 --> 00:13:32.000]  限制人在大地的資源運用
[00:13:32.000 --> 00:13:36.000]  給到你的東西不代表每樣東西都可以用
[00:13:36.000 --> 00:13:37.000]  或者用到盡
[00:13:37.000 --> 00:13:39.000]  或者拿到盡
[00:13:39.000 --> 00:13:42.000]  你有沒有拿過橙汁
[00:13:42.000 --> 00:13:44.000]  以前那些拿橙汁
[00:13:44.000 --> 00:13:46.000]  你怎樣拿橙汁
[00:13:46.000 --> 00:13:49.000]  你拿到盡最後一滴你都拿了
[00:13:49.000 --> 00:13:50.000]  為什麼
[00:13:50.000 --> 00:13:52.000]  拿完它都扔了
[00:13:52.000 --> 00:13:54.000]  為什麼不拿最後一滴
[00:13:54.000 --> 00:13:57.000]  這個就是我們很多時候對大自然的心態
[00:13:57.000 --> 00:14:00.000]  大地律法裡面一次又一次告訴我們
[00:14:00.000 --> 00:14:04.000]  整個大自然在上帝的眼中是他愛護的
[00:14:04.000 --> 00:14:06.000]  要保持生態的平衡
[00:14:06.000 --> 00:14:08.000]  要延續要sustain
[00:14:08.000 --> 00:14:11.000]  然後要去到限制人
[00:14:11.000 --> 00:14:16.000]  不要隨便的拿乾拿盡大地的資源
[00:14:16.000 --> 00:14:18.000]  二十五章第四節
[00:14:18.000 --> 00:14:23.000]  牛在喘谷的時候不要露著他的嘴
[00:14:23.000 --> 00:14:25.000]  這段聖經我曾經說過
[00:14:25.000 --> 00:14:28.000]  因為在新約裡面是應用這段聖經
[00:14:28.000 --> 00:14:31.000]  是應用在傳道和牧者身上
[00:14:31.000 --> 00:14:36.000]  保羅說牧者就好像牛一樣
[00:14:36.000 --> 00:14:39.000]  我就好像牛一樣
[00:14:39.000 --> 00:14:42.000]  我就在喘谷幫大家喘谷
[00:14:42.000 --> 00:14:45.000]  如果大家綁著我的嘴
[00:14:45.000 --> 00:14:47.000]  喘不喘很久
[00:14:47.000 --> 00:14:49.000]  喘到喘不住氣我就死了
[00:14:49.000 --> 00:14:51.000]  但如果你覺得
[00:14:51.000 --> 00:14:54.000]  既然世界玩完game over都扔了
[00:14:54.000 --> 00:14:58.000]  牧師這樣做到牠喘氣
[00:14:58.000 --> 00:15:00.000]  牠沒東西吃
[00:15:00.000 --> 00:15:02.000]  就扔了牠不可以
[00:15:02.000 --> 00:15:04.000]  請個新的來
[00:15:04.000 --> 00:15:06.000]  不可以這樣
[00:15:06.000 --> 00:15:08.000]  因為我們要慷慨地明白
[00:15:08.000 --> 00:15:10.000]  牛是幫助牠做事
[00:15:10.000 --> 00:15:12.000]  以至牠幫牠做事的時候
[00:15:12.000 --> 00:15:15.000]  我們都讓牠有衣食
[00:15:15.000 --> 00:15:18.000]  讓牠能夠有sustainability
[00:15:18.000 --> 00:15:20.000]  好好照顧牠
[00:15:20.000 --> 00:15:22.000]  我們教會牧者傳道人
[00:15:22.000 --> 00:15:24.000]  甚至我們中間有些神學生
[00:15:24.000 --> 00:15:26.000]  其實都是要這樣
[00:15:26.000 --> 00:15:30.000]  值不值得?如果你和我吃飯請我吃飯
[00:15:30.000 --> 00:15:32.000]  誰會請我吃飯?
[00:15:32.000 --> 00:15:34.000]  如果我和你吃飯
[00:15:34.000 --> 00:15:36.000]  你班人真是
[00:15:36.000 --> 00:15:38.000]  好奇有些人性在
[00:15:38.000 --> 00:15:40.000]  這是重點
[00:15:40.000 --> 00:15:44.000]  我們不只是消耗他們的資源
[00:15:44.000 --> 00:15:48.000]  我們是要確保他們是sustain
[00:15:48.000 --> 00:15:50.000]  你們還沒記住第十九章
[00:15:50.000 --> 00:15:53.000]  你們自己在地上收割的莊稼
[00:15:53.000 --> 00:15:56.000]  不要割盡田割
[00:15:56.000 --> 00:15:59.000]  要留下莊稼所掉下來的
[00:15:59.000 --> 00:16:01.000]  你去收割大麥小麥的時候
[00:16:01.000 --> 00:16:03.000]  不要全部都收
[00:16:03.000 --> 00:16:05.000]  那些葡萄樹不要全部都收
[00:16:05.000 --> 00:16:07.000]  掉下來的不要再撿
[00:16:07.000 --> 00:16:09.000]  不要擠乾擠盡
[00:16:09.000 --> 00:16:12.000]  因為有需要的人窮人寡居的
[00:16:12.000 --> 00:16:14.000]  他能夠在你後面
[00:16:14.000 --> 00:16:17.000]  去拿到這些飲食
[00:16:18.000 --> 00:16:20.000]  我是耶和華
[00:16:20.000 --> 00:16:22.000]  你的上帝
[00:16:22.000 --> 00:16:24.000]  最終擁有權是誰?是上帝
[00:16:24.000 --> 00:16:26.000]  是上帝自己擁有的
[00:16:26.000 --> 00:16:28.000]  所以你不可以去抓人
[00:16:28.000 --> 00:16:33.000]  這個是愛護生態和社會公義去結合
[00:16:33.000 --> 00:16:36.000]  愛護這個社會愛護身邊的人
[00:16:36.000 --> 00:16:39.000]  還有去確保大自然
[00:16:39.000 --> 00:16:41.000]  那個生態能夠繼續運作下去
[00:16:41.000 --> 00:16:43.000]  到最後第三點就是
[00:16:43.000 --> 00:16:46.000]  上帝是大地的主宰
[00:16:46.000 --> 00:16:48.000]  這是一段很長的經文
[00:16:48.000 --> 00:16:52.000]  我用了很多時間去濃縮出來
[00:16:52.000 --> 00:16:55.000]  這個是講到安息年和欺年
[00:16:55.000 --> 00:16:57.000]  利美紀二十五章
[00:16:57.000 --> 00:16:59.000]  在西乃山吩咐摩西港
[00:16:59.000 --> 00:17:01.000]  你要吩咐以色列人
[00:17:01.000 --> 00:17:04.000]  對他們講你們六年要耕作田地
[00:17:04.000 --> 00:17:08.000]  六年你要收整葡萄樹
[00:17:08.000 --> 00:17:10.000]  收藏它的出產
[00:17:10.000 --> 00:17:12.000]  但到第七年
