
[00:00:00.000 --> 00:00:13.000]  各位觀眾 今天是3月8日婦女節
[00:05:24.000 --> 00:05:29.000]  我相信這個詩篇 弟兄姊妹你們有很多都讀過
[00:05:29.000 --> 00:05:33.000]  但你們讀的時候 有沒有留意到這篇詩篇很特別
[00:05:33.000 --> 00:05:38.000]  就是裡面有很多很多 害怕的 很多恐懼
[00:05:38.000 --> 00:05:40.000]  有沒有留意到那些字眼呢
[00:05:40.000 --> 00:05:43.000]  我們一起來看看 我highlight了黃色的
[00:05:43.000 --> 00:05:46.000]  有怕字 有懼字 又說到我仇敵
[00:05:46.000 --> 00:05:50.000]  仇敵說了很多次 仇敵來踐踏吃我肉
[00:05:50.000 --> 00:05:53.000]  軍兵還扎型來攻擊我
[00:05:53.000 --> 00:05:57.000]  但我又說到害怕 攻擊我
[00:05:57.000 --> 00:06:00.000]  然後在11節繼續說 仇敵敵人
[00:06:00.000 --> 00:06:05.000]  口吐狂言的 起來攻擊我 喪膽
[00:06:05.000 --> 00:06:09.000]  看清這篇詩篇 其實有很多很害怕的東西
[00:06:09.000 --> 00:06:15.000]  但很妙的是 這篇詩篇 也被稱為信心的詩篇
[00:06:15.000 --> 00:06:20.000]  聖經很多時候是很吊詭的
[00:06:20.000 --> 00:06:23.000]  例如說 說到黑暗的時候 就有光明
[00:06:23.000 --> 00:06:26.000]  說到狂風巨浪的時候 就有平安
[00:06:26.000 --> 00:06:30.000]  說到死亡的時候 就有生命
[00:06:30.000 --> 00:06:35.000]  說到恐懼的時候 就有信心
[00:06:35.000 --> 00:06:39.000]  事實上 詩篇27篇是一個很好的心路歷程
[00:06:39.000 --> 00:06:43.000]  一開始的時候 第一句就已經說 耶和華是我的亮光
[00:06:43.000 --> 00:06:46.000]  說到耶和華是我的亮光的時候
[00:06:46.000 --> 00:06:51.000]  我想起前幾天在網上看到一段說話
[00:06:51.000 --> 00:06:59.000]  一個禱告 是一個武漢 在水深火熱的城市
[00:06:59.000 --> 00:07:02.000]  一位武漢的牧師所說的話
[00:07:02.000 --> 00:07:06.000]  他說 在有光明的日子
[00:07:06.000 --> 00:07:10.000]  我體會不到自己的有限和軟弱
[00:07:10.000 --> 00:07:13.000]  但是在黑暗的日子
[00:07:13.000 --> 00:07:18.000]  我突然間發覺到 原來人是金毛座的
[00:07:18.000 --> 00:07:24.000]  我們不敢向神呼喊求祂幫助
[00:07:24.000 --> 00:07:28.000]  這個牧師說 在黑暗的日子
[00:07:28.000 --> 00:07:31.000]  我呼喊求神幫助
[00:07:31.000 --> 00:07:36.000]  我相信他這個心情 十足是大衛當時的心情
[00:07:36.000 --> 00:07:41.000]  他說 這個是這個牧師所說的
[00:07:41.000 --> 00:07:45.000]  大衛當時所說的就是說
[00:07:45.000 --> 00:07:50.000]  耶和華是我的亮光 是我的拯救
[00:07:50.000 --> 00:07:56.000]  因為在《懼怕》裏面 大衛他經歷了這件事
[00:07:56.000 --> 00:07:59.000]  他說 耶和華是我的亮光 是我的拯救
[00:07:59.000 --> 00:08:02.000]  這兩句說話其實是同一件事
[00:08:02.000 --> 00:08:06.000]  原文是 光和拯救是等於一樣
[00:08:06.000 --> 00:08:09.000]  大衛體會到 在黑暗的日子裏面
[00:08:09.000 --> 00:08:13.000]  就好像這個武漢的牧師所經歷到的
[00:08:13.000 --> 00:08:16.000]  今日日子真的很黑暗
[00:08:16.000 --> 00:08:18.000]  我真的摸不到去處
[00:08:18.000 --> 00:08:21.000]  我只是感受到敵人攻擊我
[00:08:21.000 --> 00:08:26.000]  我甚至經歷到好像死陰幽谷一樣
[00:08:26.000 --> 00:08:28.000]  但是在這個時候 大衛說
[00:08:28.000 --> 00:08:32.000]  我體會到有光照進來
[00:08:32.000 --> 00:08:36.000]  那個光是神給我的拯救
[00:08:36.000 --> 00:08:39.000]  大衛不單止感覺到
[00:08:39.000 --> 00:08:43.000]  神是我性命的保障
[00:08:43.000 --> 00:08:45.000]  英文是Stronghold
[00:08:45.000 --> 00:08:48.000]  原文的意思是 是一個城堡
[00:08:48.000 --> 00:08:50.000]  神是我的城堡是什麼意思呢
[00:08:50.000 --> 00:08:52.000]  就是說敵人攻擊的時候
[00:08:52.000 --> 00:08:54.000]  我有一個堅固的城牆圍繞著 我不怕
[00:08:54.000 --> 00:08:58.000]  這個是大衛當時面對他驚懼的情況
[00:08:58.000 --> 00:09:03.000]  受敵人攻擊的情況 他所感受到的
[00:09:03.000 --> 00:09:05.000]  神是我的光和拯救
[00:09:05.000 --> 00:09:07.000]  神是我性命的保障
[00:09:07.000 --> 00:09:09.000]  我還怕誰呢
[00:09:09.000 --> 00:09:12.000]  你繼續看他這些說話的時候
[00:09:12.000 --> 00:09:17.000]  他說 我的受敵前來吃我的肉
[00:09:17.000 --> 00:09:21.000]  我的受敵前來吃我的肉
[00:09:21.000 --> 00:09:24.000]  我的受敵還扎型攻擊我
[00:09:24.000 --> 00:09:28.000]  這些都是非常時期
[00:09:28.000 --> 00:09:31.000]  真的敵人打過來
[00:09:31.000 --> 00:09:37.000]  我的輕兵 輕起他的刀劍來攻擊我
[00:09:37.000 --> 00:09:42.000]  但是我仍舊安穩
[00:09:42.000 --> 00:09:44.000]  但是我仍舊安穩
[00:09:44.000 --> 00:09:47.000]  為什麼大衛會經歷到這些呢
[00:09:47.000 --> 00:09:50.000]  他一直說 因為是耶和華
[00:09:50.000 --> 00:09:55.000]  耶和華 在詩篇裡面時時都說到耶和華
[00:09:55.000 --> 00:09:58.000]  耶和華是神
[00:09:58.000 --> 00:10:01.000]  但是他不是普通的神明
[00:10:01.000 --> 00:10:07.000]  他是與以色列 與大衛的先祖納約的神
[00:10:07.000 --> 00:10:09.000]  大衛回顧這位耶和華
[00:10:09.000 --> 00:10:14.000]  他過去歷世歷代的跟他們納約
[00:10:14.000 --> 00:10:17.000]  說我是你們的神 你是我的子民
[00:10:17.000 --> 00:10:19.000]  你忠於我 我就保佑你
[00:10:19.000 --> 00:10:23.000]  而且歷世歷代 他完全沒有失過約
[00:10:23.000 --> 00:10:25.000]  因為這個緣故
[00:10:25.000 --> 00:10:28.000]  大衛再一次經歷到
[00:10:28.000 --> 00:10:31.000]  在他仇敵前來吃他的肉的日子
[00:10:31.000 --> 00:10:34.000]  他體會到耶和華的幫助
[00:10:34.000 --> 00:10:36.000]  耶和華在黑暗的日子裡
[00:10:36.000 --> 00:10:39.000]  是我的亮光 是我的拯救
[00:10:39.000 --> 00:10:40.000]  在敵人打過來的時候
[00:10:40.000 --> 00:10:42.000]  他是我堅固的城堡
[00:10:42.000 --> 00:10:44.000]  這是大衛所經歷到的
[00:10:44.000 --> 00:10:46.000]  弟兄姊妹 你有沒有經歷到呢
[00:10:46.000 --> 00:10:48.000]  詩篇我們讀了很多
[00:10:48.000 --> 00:10:51.000]  你有沒有經歷到這件事呢
[00:10:51.000 --> 00:10:53.000]  或者是 你今天有沒有經歷到
[00:10:53.000 --> 00:10:56.000]  仇敵吃我的肉
[00:10:56.000 --> 00:11:00.000]  我的仇敵責刑攻擊我這件事呢
[00:11:00.000 --> 00:11:03.000]  仇敵吃我的肉
[00:11:03.000 --> 00:11:06.000]  我相信 我們不是自命的意思
[00:11:06.000 --> 00:11:09.000]  就是人際之間很多時候互相攻擊
[00:11:09.000 --> 00:11:13.000]  或者是你受到一些不公義的對待
[00:11:13.000 --> 00:11:17.000]  甚至他們責刑一齊地攻擊你
[00:11:17.000 --> 00:11:19.000]  一群一群地攻擊你
[00:11:19.000 --> 00:11:20.000]  你試過這些日子沒有呢
[00:11:20.000 --> 00:11:22.000]  我相信試過的弟兄姊妹
[00:11:22.000 --> 00:11:26.000]  你感覺到這些攻擊比病毒更加厲害
[00:11:26.000 --> 00:11:29.000]  但是 你相不相信
[00:11:29.000 --> 00:11:32.000]  你有沒有試過在這些日子裡
[00:11:32.000 --> 00:11:37.000]  你看到神的光 祂的拯救 祂的山寨呢
[00:11:37.000 --> 00:11:40.000]  大衛這麼有信心
[00:11:40.000 --> 00:11:44.000]  是不是說就有呢
[00:11:44.000 --> 00:11:46.000]  我們自己經常想到
[00:11:46.000 --> 00:11:48.000]  我真的沒有大衛這麼有信心
[00:11:48.000 --> 00:11:51.000]  我來的時候 仇敵打過來的時候
[00:11:51.000 --> 00:11:52.000]  我還是腳軟
[00:11:52.000 --> 00:11:54.000]  病毒打過來 我一樣是腳軟
[00:11:54.000 --> 00:11:56.000]  我沒有他的信心
[00:11:56.000 --> 00:11:58.000]  但是原來大衛也是沒有這個信心
[00:11:58.000 --> 00:12:00.000]  在這個詩篇裡
[00:12:00.000 --> 00:12:04.000]  大衛跟我們分享到一樣很真實的東西
[00:12:04.000 --> 00:12:06.000]  原來他是沒有信心的人
[00:12:06.000 --> 00:12:09.000]  但是有一件事改變了他
[00:12:09.000 --> 00:12:10.000]  我們看這次的《聖經》
[00:12:10.000 --> 00:12:12.000]  第四節那裡說
[00:12:12.000 --> 00:12:15.000]  有一件事我尋求耶和華
[00:12:15.000 --> 00:12:17.000]  我仍要尋求
[00:12:17.000 --> 00:12:20.000]  就是一生一世在耶和華的殿中
[00:12:20.000 --> 00:12:22.000]  沾釀他的榮美
[00:12:22.000 --> 00:12:24.000]  在他的殿裡面求民
[00:12:24.000 --> 00:12:27.000]  什麼是有一件事呢
[00:12:27.000 --> 00:12:30.000]  這裡說得很清楚
[00:12:30.000 --> 00:12:34.000]  大衛說是住在耶和華的殿裡面
[00:12:34.000 --> 00:12:38.000]  說真的 其實當時大衛的時候
[00:12:38.000 --> 00:12:40.000]  都沒有見聖殿
[00:12:40.000 --> 00:12:43.000]  當然就不是指耶路撒冷的聖殿
[00:12:43.000 --> 00:12:46.000]  可以說是敬拜的地方
[00:12:46.000 --> 00:12:48.000]  如果對我們來說
[00:12:48.000 --> 00:12:50.000]  如果我們說一生一世住在聖殿裡
[00:12:50.000 --> 00:12:53.000]  是不是說我們一起來住在教會UV這裡呢
[00:12:53.000 --> 00:12:55.000]  如果是的話 這裡的老闆就很開心了
[00:12:55.000 --> 00:12:57.000]  不過就租給我們
[00:12:57.000 --> 00:13:00.000]  我們住不完給我們
[00:13:00.000 --> 00:13:06.000]  但是聖殿不是指我們真的住在這裡
[00:13:06.000 --> 00:13:10.000]  什麼叫做住在耶和華的殿裡面呢
[00:13:10.000 --> 00:13:13.000]  昨天我們在這裡有一個音樂團隊的聚會
[00:13:13.000 --> 00:13:16.000]  我們統計過這三年裡面
[00:13:16.000 --> 00:13:18.000]  在教會裡面唱得最多的那首歌
[00:13:18.000 --> 00:13:21.000]  就是我一生一世住在你聖殿
[00:13:21.000 --> 00:13:24.000]  這首歌是很受歡迎
[00:13:24.000 --> 00:13:27.000]  這個詩篇也是很耳熟能詳
[00:13:27.000 --> 00:13:31.000]  但是什麼叫做住在你聖殿呢
[00:13:31.000 --> 00:13:33.000]  住在你聖殿
[00:13:33.000 --> 00:13:38.000]  如果我們看詩篇23篇到30篇
[00:13:38.000 --> 00:13:41.000]  原來這個是一組的詩篇
[00:13:41.000 --> 00:13:46.000]  裡面時時提到住在耶和華的聖殿
[00:13:46.000 --> 00:13:49.000]  意思就是住在耶和華裡面
[00:13:49.000 --> 00:13:55.000]  意思就是說我們和耶和華有一個親密的關係
[00:13:55.000 --> 00:13:57.000]  說完就是這一句
[00:13:57.000 --> 00:13:59.000]  住在耶和華的聖殿
[00:13:59.000 --> 00:14:03.000]  就是我們和耶和華有一個親密的關係
[00:14:03.000 --> 00:14:06.000]  我們有沒有住在耶和華的聖殿裡面呢
[00:14:06.000 --> 00:14:09.000]  這個是很關鍵 很重要的
[00:14:09.000 --> 00:14:12.000]  我們有沒有和祂保持一個親密的關係
[00:14:12.000 --> 00:14:14.000]  不單止是這樣
[00:14:14.000 --> 00:14:16.000]  在這個親密的關係裡面
[00:14:16.000 --> 00:14:18.000]  我們沾釀祂的榮美
[00:14:18.000 --> 00:14:21.000]  沾釀祂的榮美又是什麼意思呢
[00:14:21.000 --> 00:14:24.000]  大衛所指的就是
[00:14:24.000 --> 00:14:27.000]  我會回顧過去日子裡面
[00:14:27.000 --> 00:14:29.000]  神多麼信實待我
[00:14:29.000 --> 00:14:30.000]  待我的先祖
[00:14:30.000 --> 00:14:32.000]  待我們的民族
[00:14:32.000 --> 00:14:36.000]  這位神祂說過的話
[00:14:36.000 --> 00:14:41.000]  還有祂在我身上所行的恩惠慈愛是多麼的大
[00:14:41.000 --> 00:14:46.000]  這個就是大衛所說的沾釀神的榮美
[00:14:46.000 --> 00:14:50.000]  弟兄姊妹你們有沒有沾釀神的榮美
[00:14:50.000 --> 00:14:53.000]  當我們回想起我們今天的信仰的時候
[00:14:53.000 --> 00:14:56.000]  我們有沒有只看到前面的東西
[00:14:56.000 --> 00:15:01.000]  不如我們回顧神過去在我們身上所做過什麼
[00:15:01.000 --> 00:15:02.000]  我們不要忘記
[00:15:02.000 --> 00:15:05.000]  我們一樣一樣去思想
[00:15:05.000 --> 00:15:07.000]  我們會看到
[00:15:07.000 --> 00:15:09.000]  這個就是神的榮美
[00:15:09.000 --> 00:15:12.000]  當我們住在神的殿裡面
[00:15:12.000 --> 00:15:14.000]  沾釀祂的榮美
[00:15:14.000 --> 00:15:19.000]  這件事改變了我們的生命
[00:15:19.000 --> 00:15:22.000]  以致當我們面對恐懼的時候
[00:15:22.000 --> 00:15:25.000]  我們會將這個恐懼變為力量
[00:15:25.000 --> 00:15:26.000]  我們不再害怕
[00:15:26.000 --> 00:15:30.000]  因為我們體會到耶和華和我們同在
[00:15:33.000 --> 00:15:37.000]  新冠狀病毒這個疫情發展到現在
[00:15:37.000 --> 00:15:40.000]  真的可以說情況越來越嚴重
[00:15:40.000 --> 00:15:44.000]  首先我們最希望的是我們不會得到病
[00:15:44.000 --> 00:15:46.000]  我們親愛的人不會得到病
[00:15:46.000 --> 00:15:47.000]  不會受到感染
[00:15:47.000 --> 00:15:50.000]  所以我們會積極做很多事
[00:15:50.000 --> 00:15:54.000]  但是原來這個病毒帶來的
[00:15:54.000 --> 00:15:56.000]  這個疫情帶來的問題
[00:15:56.000 --> 00:15:58.000]  不單只是身體的問題
[00:15:58.000 --> 00:16:01.000]  還是有一個整個全世界
[00:16:01.000 --> 00:16:03.000]  不單只是受到健康的影響
[00:16:03.000 --> 00:16:05.000]  而且是經濟的影響
[00:16:05.000 --> 00:16:08.000]  這些影響我們現在還沒有貼身
[00:16:08.000 --> 00:16:11.000]  在中國大陸就已經開始貼身了
[00:16:11.000 --> 00:16:12.000]  但是在海外
[00:16:12.000 --> 00:16:14.000]  我們慢慢都會體會到這個影響
[00:16:14.000 --> 00:16:17.000]  這個經濟帶來的衝擊
[00:16:17.000 --> 00:16:20.000]  這個海嘯真的很大很大
[00:16:20.000 --> 00:16:22.000]  可以說是空前的
[00:16:22.000 --> 00:16:23.000]  所以跟別人說著說著的時候
[00:16:23.000 --> 00:16:24.000]  有時候我都忍不住
[00:16:24.000 --> 00:16:27.000]  給了這個疫情一個綽號
[00:16:27.000 --> 00:16:31.000]  就是「世紀大鑊」
[00:16:31.000 --> 00:16:35.000]  因為真的不知道這個鑊
[00:16:35.000 --> 00:16:39.000]  有多大很大的影響
[00:16:39.000 --> 00:16:41.000]  慢慢慢慢會來到
[00:16:41.000 --> 00:16:43.000]  不過說真的
[00:16:43.000 --> 00:16:45.000]  有哪一個鑊
[00:16:45.000 --> 00:16:49.000]  是比伊甸園那個鑊更加大呢?
[00:16:49.000 --> 00:16:54.000]  當亞當夏娃受到試探
[00:16:54.000 --> 00:16:56.000]  墮入在罪裡面的時候
[00:16:56.000 --> 00:16:58.000]  那個鑊真的大到
[00:16:58.000 --> 00:17:01.000]  我們全人類今天還在承受
[00:17:01.000 --> 00:17:04.000]  但是大家都深深知道
[00:17:04.000 --> 00:17:07.000]  這個鑊神已經補了
[00:17:07.000 --> 00:17:11.000]  而且是在及至時候滿足的時候
[00:17:11.000 --> 00:17:14.000]  耶穌基督為女子所生
[00:17:14.000 --> 00:17:17.000]  將這個人間大鑊完全補了
[00:17:17.000 --> 00:17:20.000]  凡相信的人都知道
[00:17:20.000 --> 00:17:21.000]  都有這個信念
[00:17:21.000 --> 00:17:23.000]  就是神已經為我們補了鑊
[00:17:23.000 --> 00:17:24.000]  我們不再需要怕
[00:17:24.000 --> 00:17:26.000]  所以既然這個鑊都補了
[00:17:26.000 --> 00:17:28.000]  有什麼人生的大鑊
[00:17:28.000 --> 00:17:31.000]  有什麼世紀的大鑊我們怕呢?
[00:17:31.000 --> 00:17:34.000]  我們要住在耶和華的殿中
[00:17:34.000 --> 00:17:36.000]  沾釀它的榮美
[00:17:36.000 --> 00:17:38.000]  而且等候它
[00:17:38.000 --> 00:17:39.000]  向它求敏
[00:17:39.000 --> 00:17:41.000]  這個是我們今天所需要做的
[00:17:41.000 --> 00:17:45.000]  這個是會改變我們今天的經據
[00:17:45.000 --> 00:17:47.000]  由經據變為平安
[00:17:47.000 --> 00:17:50.000]  以致我們繼續看聖經的時候
[00:17:50.000 --> 00:17:55.000]  會看到大衛說
[00:17:55.000 --> 00:17:57.000]  在這個經據裡面
[00:17:57.000 --> 00:18:00.000]  因為神的緣故
[00:18:00.000 --> 00:18:04.000]  我能夠遭遇患難的時候
[00:18:04.000 --> 00:18:06.000]  祂暗暗保守我
[00:18:06.000 --> 00:18:08.000]  祂在亭子裡面
[00:18:08.000 --> 00:18:10.000]  將我藏在祂的帳幕隱密處
[00:18:10.000 --> 00:18:12.000]  將我高舉在盤削上
[00:18:12.000 --> 00:18:15.000]  這個是完全的勝利
[00:18:15.000 --> 00:18:18.000]  一個經據的人完全得到保護
[00:18:18.000 --> 00:18:20.000]  這個是大衛所經歷到的
[00:18:20.000 --> 00:18:21.000]  完全的勝利
[00:18:21.000 --> 00:18:22.000]  不單止這樣
[00:18:22.000 --> 00:18:25.000]  祂知道祂會繼續的勝利
[00:18:25.000 --> 00:18:27.000]  所以在第六節說
[00:18:27.000 --> 00:18:29.000]  現在我得以昂首
[00:18:29.000 --> 00:18:31.000]  高過四面的首敵
[00:18:31.000 --> 00:18:32.000]  我要在祂的帳幕裡面
[00:18:32.000 --> 00:18:33.000]  歡言獻祭
[00:18:33.000 --> 00:18:36.000]  我要嘗試歌頌耀華
[00:18:36.000 --> 00:18:37.000]  第六節說
[00:18:37.000 --> 00:18:39.000]  現在我得以昂首
[00:18:39.000 --> 00:18:41.000]  其實如果你看英文的聖經
[00:18:41.000 --> 00:18:42.000]  會更加清楚
[00:18:42.000 --> 00:18:44.000]  它是一個將來式
[00:18:44.000 --> 00:18:46.000]  祂說現在我深信一件事
[00:18:46.000 --> 00:18:49.000]  就是我將來會受到
[00:18:49.000 --> 00:18:51.000]  更加大的災難的時候
[00:18:51.000 --> 00:18:53.000]  我都會高過四面的首敵
[00:18:53.000 --> 00:18:56.000]  我會繼續在神的帳幕裡面
[00:18:56.000 --> 00:18:58.000]  歡言獻祭
[00:18:58.000 --> 00:18:59.000]  我會歌頌耀華
[00:18:59.000 --> 00:19:02.000]  即使有未來的災難
[00:19:02.000 --> 00:19:04.000]  將來會發生在我身上
[00:19:04.000 --> 00:19:06.000]  我仍然有這個信心
[00:19:06.000 --> 00:19:09.000]  這個是大衛在經據裡面
[00:19:09.000 --> 00:19:13.000]  因為在祂能夠沾養耀華
[00:19:13.000 --> 00:19:16.000]  在神的殿裡面沾養他的榮美
[00:19:16.000 --> 00:19:18.000]  而帶來的信心
[00:19:18.000 --> 00:19:21.000]  其實這篇詩篇
[00:19:21.000 --> 00:19:23.000]  讀到這裡可以結束了
[00:19:23.000 --> 00:19:26.000]  因為這裡已經是一個總結
[00:19:26.000 --> 00:19:28.000]  已經是完全的勝利
[00:19:28.000 --> 00:19:29.000]  但很有趣
[00:19:29.000 --> 00:19:32.000]  我讀詩篇27篇的時候
[00:19:32.000 --> 00:19:33.000]  往往都覺得
[00:19:33.000 --> 00:19:36.000]  為什麼接著又有這段話
[00:19:36.000 --> 00:19:38.000]  已經是完全的勝利
[00:19:38.000 --> 00:19:39.000]  為什麼還在說
[00:19:39.000 --> 00:19:42.000]  我要用聲音呼籲你的時候
[00:19:42.000 --> 00:19:43.000]  求你垂聽
[00:19:43.000 --> 00:19:44.000]  求你連續說
[00:19:44.000 --> 00:19:45.000]  好像現在很不濟
[00:19:45.000 --> 00:19:48.000]  求你不要向我掩面
[00:19:48.000 --> 00:19:49.000]  不要丟棄我
[00:19:49.000 --> 00:19:51.000]  我父母離棄我
[00:19:51.000 --> 00:19:52.000]  你也不要丟棄我
[00:19:52.000 --> 00:19:54.000]  為什麼會有這樣的事呢
[00:19:54.000 --> 00:19:56.000]  為什麼鄭華已經是
[00:19:56.000 --> 00:19:58.000]  完全的勝利
[00:19:58.000 --> 00:20:00.000]  突然間又這麼大
[00:20:00.000 --> 00:20:01.000]  好像很負面
[00:20:01.000 --> 00:20:02.000]  走回頭來呢
[00:20:02.000 --> 00:20:04.000]  很簡單
[00:20:04.000 --> 00:20:07.000]  信心並不是沒有試探
[00:20:07.000 --> 00:20:10.000]  信心並不是沒有掙扎
[00:20:10.000 --> 00:20:13.000]  這裡只是詩篇27篇
[00:20:13.000 --> 00:20:15.000]  大衛說完一個總結之後
[00:20:15.000 --> 00:20:16.000]  他繼續所說的
[00:20:16.000 --> 00:20:19.000]  信心是有掙扎的
[00:20:19.000 --> 00:20:22.000]  等於今天我們的信心也有掙扎
[00:20:22.000 --> 00:20:23.000]  雖然我們知道
[00:20:23.000 --> 00:20:25.000]  我們已經得到完全的勝利
[00:20:25.000 --> 00:20:26.000]  特別在復活節的時候
[00:20:26.000 --> 00:20:28.000]  我們唱復活的詩歌
[00:20:28.000 --> 00:20:29.000]  勝利的詩歌
