
[00:00:00.000 --> 00:00:03.000]  各位電子妹你好
[00:04:04.000 --> 00:04:07.000]  和利益之間有什麼關係呢
[00:04:07.000 --> 00:04:09.000]  換句話說
[00:04:09.000 --> 00:04:11.000]  是否真的會做一件事
[00:04:11.000 --> 00:04:13.000]  都要這樣計計較較呢
[00:04:13.000 --> 00:04:17.000]  如果對這段經文有深入的理解
[00:04:17.000 --> 00:04:22.000]  我們必須從經文著手留意
[00:04:22.000 --> 00:04:24.000]  尤其要留意到耶穌當時
[00:04:24.000 --> 00:04:27.000]  處身在什麼情況下
[00:04:27.000 --> 00:04:28.000]  如果留意到
[00:04:28.000 --> 00:04:33.000]  路加福音第十四章一至十一節
[00:04:33.000 --> 00:04:35.000]  我們會發現一件事
[00:04:35.000 --> 00:04:37.000]  其實耶穌在那段經文裏面
[00:04:37.000 --> 00:04:41.000]  講到耶穌被法利賽人邀請去
[00:04:41.000 --> 00:04:43.000]  一個法利賽人家的首領當中
[00:04:43.000 --> 00:04:45.000]  去吃飯
[00:04:45.000 --> 00:04:47.000]  在耶穌出席宴會的時候
[00:04:47.000 --> 00:04:51.000]  他被人監視著
[00:04:51.000 --> 00:04:53.000]  當時我們就問
[00:04:53.000 --> 00:04:55.000]  為什麼耶穌被監視著呢
[00:04:55.000 --> 00:04:58.000]  好像是想在耶穌身上
[00:04:58.000 --> 00:05:01.000]  拿一些把柄
[00:05:01.000 --> 00:05:06.000]  或者對耶穌平頭品足
[00:05:06.000 --> 00:05:10.000]  當耶穌去到現場的時候
[00:05:10.000 --> 00:05:12.000]  在現場前面
[00:05:12.000 --> 00:05:15.000]  就發現一個患有水股的人
[00:05:15.000 --> 00:05:16.000]  患病的人
[00:05:16.000 --> 00:05:19.000]  耶穌當時對著這個患病的人
[00:05:19.000 --> 00:05:22.000]  問回律法師和法利賽人
[00:05:22.000 --> 00:05:26.000]  安息日治病可疑不可疑
[00:05:26.000 --> 00:05:29.000]  耶穌就叫這班法利賽人
[00:05:29.000 --> 00:05:30.000]  問了他們
[00:05:30.000 --> 00:05:33.000]  這班法利賽人和律法師
[00:05:33.000 --> 00:05:34.000]  一言不發
[00:05:34.000 --> 00:05:36.000]  一句話都不說
[00:05:36.000 --> 00:05:40.000]  耶穌就醫好了這個可憐的人
[00:05:40.000 --> 00:05:41.000]  就叫他離開
[00:05:41.000 --> 00:05:42.000]  叫他離開之後
[00:05:42.000 --> 00:05:46.000]  耶穌就再問這班法利賽人和律法師
[00:05:46.000 --> 00:05:47.000]  他問他們
[00:05:47.000 --> 00:05:52.000]  你們中間誰有老或有牛
[00:05:52.000 --> 00:05:54.000]  在安息日要在井裡
[00:05:54.000 --> 00:05:57.000]  不立時拉他上來
[00:05:57.000 --> 00:06:00.000]  這些又是不答的
[00:06:00.000 --> 00:06:02.000]  不答的問題很有趣
[00:06:02.000 --> 00:06:03.000]  耶穌問了兩問
[00:06:03.000 --> 00:06:05.000]  兩問都不答
[00:06:05.000 --> 00:06:07.000]  其實想說什麼呢
[00:06:07.000 --> 00:06:08.000]  其實這個醫人
[00:06:08.000 --> 00:06:10.000]  如果當時的宗教領袖
[00:06:10.000 --> 00:06:12.000]  在他們眼中
[00:06:12.000 --> 00:06:18.000]  是不在意這些在他們眼前出現的貧窮人
[00:06:18.000 --> 00:06:20.000]  患病的人
[00:06:20.000 --> 00:06:22.000]  可憐的人
[00:06:22.000 --> 00:06:24.000]  在他們眼中這些人
[00:06:24.000 --> 00:06:25.000]  即是不是人
[00:06:25.000 --> 00:06:27.000]  可以說比較突兀一點
[00:06:27.000 --> 00:06:29.000]  在他們世界裡
[00:06:29.000 --> 00:06:31.000]  這些可憐的人不值得他們去關注
[00:06:31.000 --> 00:06:33.000]  他們只想關注
[00:06:33.000 --> 00:06:37.000]  他們自己以為對的人的宗教權民
[00:06:37.000 --> 00:06:39.000]  去死守住就行了
[00:06:39.000 --> 00:06:40.000]  好了
[00:06:40.000 --> 00:06:42.000]  在耶穌在世的時候
[00:06:42.000 --> 00:06:44.000]  發現這些現職的客人
[00:06:44.000 --> 00:06:46.000]  大家在一起坐首位
[00:06:46.000 --> 00:06:47.000]  坐頭位
[00:06:47.000 --> 00:06:49.000]  最尊貴的位置
[00:06:49.000 --> 00:06:50.000]  其實在當時
[00:06:50.000 --> 00:06:53.000]  講的是自我身感膨脹的表現
[00:06:53.000 --> 00:06:54.000]  即是抬高身價
[00:06:54.000 --> 00:06:56.000]  即是覺得我夠class
[00:06:56.000 --> 00:07:00.000]  我才可以坐在這些高位上
[00:07:00.000 --> 00:07:02.000]  耶穌這樣提醒他們
[00:07:02.000 --> 00:07:04.000]  不要自抬身價
[00:07:04.000 --> 00:07:06.000]  要謙卑下來
[00:07:06.000 --> 00:07:08.000]  最後耶穌就向
[00:07:08.000 --> 00:07:10.000]  邀請他們去現職的回去坐首位
[00:07:10.000 --> 00:07:12.000]  講第十二節和第十四節
[00:07:12.000 --> 00:07:15.000]  為什麼頭十一節要這麼快講一講
[00:07:15.000 --> 00:07:18.000]  因為他給了一個概括的輪廓
[00:07:18.000 --> 00:07:19.000]  就是說
[00:07:19.000 --> 00:07:21.000]  原來耶穌講這番話的時候
[00:07:21.000 --> 00:07:23.000]  耶穌當然是一眼看著
[00:07:23.000 --> 00:07:24.000]  在現職上的人
[00:07:24.000 --> 00:07:25.000]  這一班人基本上
[00:07:25.000 --> 00:07:27.000]  對其他有需要的人
[00:07:27.000 --> 00:07:29.000]  是漠不關心
[00:07:29.000 --> 00:07:33.000]  而且很在乎自己的身份和利益
[00:07:33.000 --> 00:07:34.000]  他們很想做很多事
[00:07:34.000 --> 00:07:36.000]  在抬高自己的身份
[00:07:36.000 --> 00:07:37.000]  在這樣的處境下
[00:07:37.000 --> 00:07:40.000]  耶穌就講第十二節和第十四節
[00:07:40.000 --> 00:07:42.000]  當我們想起第十二節的時候
[00:07:42.000 --> 00:07:44.000]  我們會發現耶穌這樣說
[00:07:44.000 --> 00:07:45.000]  祂說
[00:07:45.000 --> 00:07:48.000]  你擺設午飯或晚飯
[00:07:48.000 --> 00:07:50.000]  不要請你的朋友
[00:07:50.000 --> 00:07:51.000]  兄弟
[00:07:51.000 --> 00:07:52.000]  親屬
[00:07:52.000 --> 00:07:54.000]  和付出的靈者
[00:07:54.000 --> 00:07:56.000]  恐怕他們也請你
[00:07:56.000 --> 00:07:59.000]  你就得了報答
[00:07:59.000 --> 00:08:00.000]  繼續找字眼
[00:08:00.000 --> 00:08:03.000]  大家聽上去是有些有趣的
[00:08:03.000 --> 00:08:05.000]  其實祂想說什麼給我們聽呢
[00:08:05.000 --> 00:08:07.000]  為什麼耶穌會這樣說呢
[00:08:07.000 --> 00:08:10.000]  原來在當時的宴會文化當中
[00:08:10.000 --> 00:08:13.000]  其實每一個國家都有宴會文化
[00:08:13.000 --> 00:08:16.000]  但是在這個近東文化的宴會文化
[00:08:16.000 --> 00:08:18.000]  宴會文化當中
[00:08:18.000 --> 00:08:23.000]  原來當時如果有人請我們去吃飯的話
[00:08:23.000 --> 00:08:26.000]  請吃飯就等於接待我們
[00:08:26.000 --> 00:08:27.000]  接納我們
[00:08:27.000 --> 00:08:33.000]  就表明我們和現職主人之間的思想和信念
[00:08:33.000 --> 00:08:35.000]  都是相等於被邀請的
[00:08:35.000 --> 00:08:37.000]  就是說你被請
[00:08:37.000 --> 00:08:40.000]  你就成為現職主人的自己人
[00:08:40.000 --> 00:08:42.000]  就是自家人
[00:08:42.000 --> 00:08:46.000]  就是說他們被請去吃飯
[00:08:46.000 --> 00:08:47.000]  唯有取悅
[00:08:47.000 --> 00:08:51.000]  希望能夠得到彼此的肯定和認同
[00:08:51.000 --> 00:08:54.000]  所以吃飯當時是一個很重要的文化
[00:08:54.000 --> 00:08:57.000]  互相撐著大家的活動
[00:08:57.000 --> 00:08:59.000]  所以在現職當中
[00:08:59.000 --> 00:09:03.000]  如果在宴會要互相撐的時候
[00:09:03.000 --> 00:09:05.000]  當然請朋友
[00:09:05.000 --> 00:09:07.000]  又會請兄弟姐妹
[00:09:07.000 --> 00:09:09.000]  也會請親戚
[00:09:09.000 --> 00:09:10.000]  大家要很明白
[00:09:10.000 --> 00:09:12.000]  與此同時
[00:09:12.000 --> 00:09:15.000]  在這些現職的人當中
[00:09:15.000 --> 00:09:21.000]  他們更會請一些志趣相投的富足的鄰舍出席
[00:09:21.000 --> 00:09:23.000]  為什麼呢
[00:09:23.000 --> 00:09:25.000]  為什麼要這樣做呢
[00:09:25.000 --> 00:09:27.000]  原來其實請這些人的目的就是
[00:09:27.000 --> 00:09:34.000]  希望鞏固自己在社區當中的身份地位
[00:09:34.000 --> 00:09:39.000]  和維持其他在社群當中的聯絡
[00:09:39.000 --> 00:09:42.000]  就是說請這些有錢的鄰居一起吃飯
[00:09:42.000 --> 00:09:44.000]  身份被肯定
[00:09:44.000 --> 00:09:48.000]  同一時間就有很多網絡出現
[00:09:48.000 --> 00:09:50.000]  有一個特關係網出現
[00:09:50.000 --> 00:09:51.000]  其實這個和我們現在有的東西
[00:09:51.000 --> 00:09:53.000]  都不是太大的分別
[00:09:53.000 --> 00:09:55.000]  如果你身邊有些富貴的朋友
[00:09:55.000 --> 00:09:57.000]  想一起吃飯的話
[00:09:57.000 --> 00:09:58.000]  你身邊有其他朋友
[00:09:58.000 --> 00:09:59.000]  就去吃飯
[00:09:59.000 --> 00:10:01.000]  你是一個名人
[00:10:01.000 --> 00:10:04.000]  你的身份自然地地位會高了一點
[00:10:04.000 --> 00:10:05.000]  還有
[00:10:05.000 --> 00:10:07.000]  這些有錢人或有名的人
[00:10:07.000 --> 00:10:09.000]  自然會認識其他有名的人
[00:10:09.000 --> 00:10:12.000]  關係就會怎樣呢
[00:10:12.000 --> 00:10:15.000]  建立更加大的網絡
[00:10:15.000 --> 00:10:18.000]  在這樣的時候
[00:10:18.000 --> 00:10:19.000]  固然是這樣做
[00:10:19.000 --> 00:10:22.000]  但現職的主人也有時候請的時候
[00:10:22.000 --> 00:10:25.000]  身份低一點的人
[00:10:25.000 --> 00:10:26.000]  不是低很多
[00:10:26.000 --> 00:10:27.000]  是低一點的人來吃飯
[00:10:27.000 --> 00:10:28.000]  為什麼呢
[00:10:28.000 --> 00:10:30.000]  因為當時的文化就是
[00:10:30.000 --> 00:10:35.000]  如果一個地位高的人請一個低一點的人來吃飯的時候
[00:10:35.000 --> 00:10:39.000]  身份低一點的人來吃飯的時候
[00:10:39.000 --> 00:10:41.000]  就真的有一個韜光
[00:10:41.000 --> 00:10:43.000]  所以去到這些現職的時候
[00:10:43.000 --> 00:10:48.000]  他們就要去尊崇那個現職的主人
[00:10:48.000 --> 00:10:53.000]  你叫他去奉承也可以
[00:10:53.000 --> 00:10:58.000]  你說用一個俗套的說話
[00:10:58.000 --> 00:11:01.000]  就在這裏拍他的鞋也可以
[00:11:01.000 --> 00:11:03.000]  在這樣的文化下
[00:11:03.000 --> 00:11:07.000]  但現職主人是永遠不會請一些身份低
[00:11:07.000 --> 00:11:10.000]  極之相當於很大的人
[00:11:10.000 --> 00:11:13.000]  尤其是一些地位很卑微
[00:11:13.000 --> 00:11:15.000]  很寒美的人
[00:11:15.000 --> 00:11:17.000]  為什麼會這樣呢
[00:11:17.000 --> 00:11:20.000]  因為身份低的人
[00:11:20.000 --> 00:11:25.000]  是絕對不能夠按當時擺現職的習慣
[00:11:25.000 --> 00:11:28.000]  向現職主人在經濟上作出彙報
[00:11:28.000 --> 00:11:31.000]  例如我們中環有一次很清晰
[00:11:31.000 --> 00:11:33.000]  我不知道大家還記不記得
[00:11:33.000 --> 00:11:35.000]  我們小時候跟父母
[00:11:35.000 --> 00:11:37.000]  或者自己去飲酒的時候
[00:11:37.000 --> 00:11:39.000]  或者我們結婚的時候
[00:11:39.000 --> 00:11:40.000]  去擺酒的時候
[00:11:40.000 --> 00:11:41.000]  人家來的時候
[00:11:41.000 --> 00:11:43.000]  總會封封利是給你的
[00:11:43.000 --> 00:11:45.000]  或者給你禮物
[00:11:45.000 --> 00:11:48.000]  我記得我小時候看電視節目
[00:11:48.000 --> 00:11:51.000]  有一點諷刺時代
[00:11:51.000 --> 00:11:54.000]  那個節目就是有些人進去喝酒
[00:11:54.000 --> 00:11:56.000]  大家記得那個圖片
[00:11:56.000 --> 00:11:58.000]  中式的酒樓
[00:11:58.000 --> 00:11:59.000]  就是一張長桌子
[00:11:59.000 --> 00:12:02.000]  在一號的快餐店
[00:12:02.000 --> 00:12:03.000]  在桌子面前
[00:12:03.000 --> 00:12:04.000]  人家登記
[00:12:04.000 --> 00:12:06.000]  就看看你給多少禮金
[00:12:06.000 --> 00:12:07.000]  一開
[00:12:07.000 --> 00:12:09.000]  十元就有
[00:12:09.000 --> 00:12:11.000]  你坐那邊吃個橙
[00:12:11.000 --> 00:12:13.000]  然後那個人就拿著
[00:12:13.000 --> 00:12:15.000]  有些人拿著橙
[00:12:15.000 --> 00:12:17.000]  然後拿著炒粉
[00:12:17.000 --> 00:12:19.000]  拿著炒麵
[00:12:19.000 --> 00:12:21.000]  諷刺時代
[00:12:21.000 --> 00:12:24.000]  就是你做的人情做得不夠
[00:12:24.000 --> 00:12:26.000]  就給少一點東西
[00:12:26.000 --> 00:12:30.000]  在這件事上
[00:12:30.000 --> 00:12:34.000]  如果你去到這些宴會當中
[00:12:34.000 --> 00:12:37.000]  如果你身分比較低一點的話
[00:12:37.000 --> 00:12:39.000]  你要去的時候
[00:12:39.000 --> 00:12:41.000]  你都要在經濟上
[00:12:41.000 --> 00:12:45.000]  帶一點回報給這個宴席自願主人
[00:12:45.000 --> 00:12:47.000]  不然就不可以去這個宴席
[00:12:47.000 --> 00:12:49.000]  所以如果你是平行人
[00:12:49.000 --> 00:12:50.000]  沒有錢的時候
[00:12:50.000 --> 00:12:51.000]  怎樣去這個宴席呢?
[00:12:51.000 --> 00:12:52.000]  去不到的
[00:12:52.000 --> 00:12:53.000]  就是說
[00:12:53.000 --> 00:12:56.000]  擺宴席是會虧錢的
[00:12:56.000 --> 00:12:57.000]  是計算著的
[00:12:57.000 --> 00:12:59.000]  你來就有錢入袋
[00:12:59.000 --> 00:13:01.000]  一定收錢便宜
[00:13:01.000 --> 00:13:03.000]  分業還多一點
[00:13:03.000 --> 00:13:04.000]  還有很多時候
[00:13:04.000 --> 00:13:06.000]  如果我去一個宴席當中
[00:13:06.000 --> 00:13:09.000]  我請一個身分很低的人去的話
[00:13:09.000 --> 00:13:13.000]  是等於將自己的身分壓低的情況
[00:13:13.000 --> 00:13:15.000]  是自我否定的表現
[00:13:15.000 --> 00:13:19.000]  就是說如果我請一個很平行的人來吃飯
[00:13:19.000 --> 00:13:21.000]  如果我是一個
[00:13:21.000 --> 00:13:24.000]  現在的上等人地位上
[00:13:24.000 --> 00:13:26.000]  我自然把自己的地位拉低
[00:13:26.000 --> 00:13:28.000]  就和這些平行人一樣
[00:13:28.000 --> 00:13:30.000]  所以
[00:13:30.000 --> 00:13:34.000]  在你明白了昔日的宴會文化的時候
[00:13:34.000 --> 00:13:35.000]  你就更加清楚
[00:13:35.000 --> 00:13:38.000]  為什麼當時身處宴會的人
[00:13:38.000 --> 00:13:40.000]  是最多的平行人
[00:13:40.000 --> 00:13:41.000]  剛才我說了
[00:13:41.000 --> 00:13:43.000]  冷漠得不得了
[00:13:43.000 --> 00:13:45.000]  而且很著意坐高位
[00:13:45.000 --> 00:13:47.000]  因為這個宴席
[00:13:47.000 --> 00:13:50.000]  本身的目的是怎樣呢?
[00:13:50.000 --> 00:13:54.000]  是要使用自己的時間和經濟的資源
[00:13:54.000 --> 00:13:57.000]  來幫助自己去極速上位的
[00:13:57.000 --> 00:13:59.000]  所以宴席主人亦都
[00:13:59.000 --> 00:14:00.000]  說真的一次
[00:14:00.000 --> 00:14:01.000]  這個宴席的目的
[00:14:01.000 --> 00:14:03.000]  就是希望去拉幫
[00:14:03.000 --> 00:14:04.000]  結派拉關係
[00:14:04.000 --> 00:14:06.000]  得到最高的利益
[00:14:06.000 --> 00:14:07.000]  然後上位
[00:14:07.000 --> 00:14:11.000]  而不是來理會其他人的需要
[00:14:11.000 --> 00:14:13.000]  這個對比我們教的
[00:14:13.000 --> 00:14:14.000]  所謂的外宴
[00:14:14.000 --> 00:14:16.000]  例如一起吃飯
[00:14:16.000 --> 00:14:17.000]  大家分享
[00:14:17.000 --> 00:14:18.000]  是完全兩回事
[00:14:18.000 --> 00:14:20.000]  或者可以去研發一些
[00:14:20.000 --> 00:14:22.000]  大家可以看到圖案
[00:14:22.000 --> 00:14:24.000]  就是一班商家出來吃飯
[00:14:24.000 --> 00:14:25.000]  大家看看
[00:14:25.000 --> 00:14:26.000]  我是哪個老闆
[00:14:26.000 --> 00:14:28.000]  我是哪個會食主
[00:14:28.000 --> 00:14:30.000]  大家在拉幫結派
[00:14:30.000 --> 00:14:32.000]  吃飯做生意
[00:14:32.000 --> 00:14:33.000]  誰是大老闆
[00:14:33.000 --> 00:14:34.000]  大家思考一下
[00:14:34.000 --> 00:14:35.000]  是怎樣的
[00:14:35.000 --> 00:14:36.000]  希望和這個大老闆吃飯的時候
[00:14:36.000 --> 00:14:38.000]  拉到關係
[00:14:38.000 --> 00:14:39.000]  做到生意
[00:14:39.000 --> 00:14:42.000]  差不多這樣的理解
[00:14:42.000 --> 00:14:44.000]  去謀求商機
[00:14:44.000 --> 00:14:46.000]  所以會出盡法寶
[00:14:46.000 --> 00:14:48.000]  出盡各種方法
[00:14:48.000 --> 00:14:50.000]  要怎樣得到利益
[00:14:50.000 --> 00:14:51.000]  所以爬上高位
[00:14:51.000 --> 00:14:52.000]  拉大佬
[00:14:52.000 --> 00:14:53.000]  又或者見到朋友
[00:14:53.000 --> 00:14:54.000]  千萬不要理我
[00:14:54.000 --> 00:14:55.000]  不要搞我
[00:14:55.000 --> 00:14:56.000]  我不想拉
[00:14:56.000 --> 00:14:57.000]  拉低身份
[00:14:57.000 --> 00:15:00.000]  一切都想說耶穌的份上
[00:15:00.000 --> 00:15:02.000]  耶穌指出
[00:15:02.000 --> 00:15:03.000]  如果不這樣做的話
[00:15:03.000 --> 00:15:05.000]  你可能已經得到地上
[00:15:05.000 --> 00:15:06.000]  暫時的利益
[00:15:06.000 --> 00:15:07.000]  鞏固了你的勢力
[00:15:07.000 --> 00:15:10.000]  賺到你今世可能要有的財富
[00:15:10.000 --> 00:15:12.000]  但耶穌說的是什麼
[00:15:12.000 --> 00:15:16.000]  耶穌和這個賢者主人說
[00:15:16.000 --> 00:15:18.000]  你不要再請那些朋友
[00:15:18.000 --> 00:15:19.000]  兄弟親屬
[00:15:19.000 --> 00:15:20.000]  富足的鄰居
[00:15:20.000 --> 00:15:22.000]  這裡不是叫他以後都不要請
[00:15:22.000 --> 00:15:24.000]  因為那個不要請
[00:15:24.000 --> 00:15:26.000]  不要請那個字的文化
[00:15:26.000 --> 00:15:28.000]  是有不叫單單請的意思
[00:15:28.000 --> 00:15:30.000]  就是說耶穌在這裡
[00:15:30.000 --> 00:15:32.000]  是想鼓勵人
[00:15:32.000 --> 00:15:34.000]  不要因為要自己得到地上
[00:15:34.000 --> 00:15:36.000]  那個的獎賞
[00:15:36.000 --> 00:15:39.000]  所以就用盡自己的利益
[00:15:39.000 --> 00:15:41.000]  來招待人
[00:15:41.000 --> 00:15:44.000]  從而想自己其實是透過
[00:15:44.000 --> 00:15:47.000]  做這些事而自己取利
[00:15:47.000 --> 00:15:50.000]  耶穌在鼓勵賢者主人
[00:15:50.000 --> 00:15:52.000]  一個更好的方法
[00:15:52.000 --> 00:15:54.000]  善用他手頭上的資源
[00:15:54.000 --> 00:15:57.000]  耶穌邀請賢者主人
[00:15:57.000 --> 00:15:59.000]  邀請什麼人呢
[00:15:59.000 --> 00:16:00.000]  貧窮的
[00:16:00.000 --> 00:16:01.000]  殘廢的
[00:16:01.000 --> 00:16:03.000]  缺腿的
[00:16:03.000 --> 00:16:05.000]  黑眼的人
[00:16:05.000 --> 00:16:06.000]  剛才所說的四類人
[00:16:06.000 --> 00:16:08.000]  全部都是地位身份很低
[00:16:08.000 --> 00:16:10.000]  經濟能力是沒有的
[00:16:10.000 --> 00:16:13.000]  邀請這些身份寒微
[00:16:13.000 --> 00:16:15.000]  和在產質的人
[00:16:15.000 --> 00:16:17.000]  出來去到議會
[00:16:17.000 --> 00:16:20.000]  是基本上一個反文化的行動
[00:16:20.000 --> 00:16:22.000]  應該叫Counter Culture
[00:16:22.000 --> 00:16:24.000]  就是你不會這樣做的
[00:16:24.000 --> 00:16:25.000]  一定不會的
[00:16:25.000 --> 00:16:27.000]  因為你當初是不單止利益得不到
[00:16:27.000 --> 00:16:29.000]  還要被人看到你自己
[00:16:29.000 --> 00:16:31.000]  是降低自己的身份
[00:16:31.000 --> 00:16:33.000]  放低自己的身段
[00:16:33.000 --> 00:16:36.000]  在當時一個很啟示個人尊榮
[00:16:36.000 --> 00:16:40.000]  和啟示恥辱的文化當中
[00:16:40.000 --> 00:16:41.000]  這樣做法
[00:16:41.000 --> 00:16:43.000]  既沒有利益可言
[00:16:43.000 --> 00:16:45.000]  而且還要是
[00:16:45.000 --> 00:16:48.000]  可以這樣說是褻瀆的
[00:16:48.000 --> 00:16:49.000]  被人侮辱的
[00:16:49.000 --> 00:16:50.000]  其實和
[00:16:50.000 --> 00:16:52.000]  有一點點像華人文化
[00:16:52.000 --> 00:16:54.000]  華人文化對於這塊面
[00:16:54.000 --> 00:16:56.000]  是很重視的
[00:16:56.000 --> 00:16:57.000]  所以你這樣做
[00:16:57.000 --> 00:17:00.000]  基本上和當時文化是相反的
[00:17:00.000 --> 00:17:02.000]  但是
[00:17:02.000 --> 00:17:06.000]  耶穌說給賢直的主人
[00:17:06.000 --> 00:17:08.000]  你這個接待關心的行動
[00:17:08.000 --> 00:17:12.000]  不單止不會帶給你有任何羞恥
[00:17:12.000 --> 00:17:16.000]  而且這個行動其實會帶來真正的福氣給他
[00:17:16.000 --> 00:17:18.000]  因為耶穌說出
[00:17:18.000 --> 00:17:21.000]  這樣做出來的原因
[00:17:21.000 --> 00:17:22.000]  經文這樣說
[00:17:22.000 --> 00:17:25.000]  因為他們沒有什麼可報答你
[00:17:25.000 --> 00:17:27.000]  到二人復活的時候
[00:17:27.000 --> 00:17:30.000]  你要得著報答
[00:17:30.000 --> 00:17:33.000]  神因著人願意
[00:17:33.000 --> 00:17:35.000]  放下自己的榮辱
[00:17:35.000 --> 00:17:36.000]  尊嚴
[00:17:36.000 --> 00:17:38.000]  或者自己的利益好處
[00:17:38.000 --> 00:17:41.000]  溫柔他們的資材
[00:17:41.000 --> 00:17:42.000]  來幫助一些
