
[00:00:00.000 --> 00:00:02.600]  今天是聖地網上的第九集
[00:08:03.200 --> 00:08:05.200]  因為在福音書一直交代
[00:08:05.200 --> 00:08:08.200]  耶路撒冷或者猶大
[00:08:08.200 --> 00:08:13.200]  這個地方是敵對耶穌的地帶
[00:08:13.200 --> 00:08:17.200]  他們曾經有文士、法理才人、宗教領袖
[00:08:17.200 --> 00:08:21.200]  被派到加尼尼質問和試探耶穌
[00:08:21.200 --> 00:08:23.200]  你可以想像一下
[00:08:23.200 --> 00:08:26.200]  耶穌上耶路撒冷的途中
[00:08:26.200 --> 00:08:29.200]  聽到或唱上行之詩的時候
[00:08:29.200 --> 00:08:32.200]  會有什麼感受
[00:08:32.200 --> 00:08:36.200]  我們一路向耶路撒冷上山進發的時候
[00:08:36.200 --> 00:08:38.200]  快要到達耶路撒冷的時候
[00:08:38.200 --> 00:08:41.200]  就可以看到一個山脊
[00:08:41.200 --> 00:08:44.200]  這個山脊叫做橄欖山
[00:08:44.200 --> 00:08:46.200]  有幾個山峰
[00:08:46.200 --> 00:08:48.200]  Mount of Olives
[00:08:48.200 --> 00:08:52.200]  橄欖山的後面或西面
[00:08:52.200 --> 00:08:54.200]  就是耶路撒冷石安山
[00:08:54.200 --> 00:08:57.200]  就是他們的目的地
[00:08:57.200 --> 00:08:59.200]  我們跟隨約翰福音的編排
[00:08:59.200 --> 00:09:02.200]  耶穌未騎到進入耶路撒冷之前
[00:09:02.200 --> 00:09:05.200]  祂先來到橄欖山的東面
[00:09:05.200 --> 00:09:07.200]  在我們前面有一個小村莊
[00:09:07.200 --> 00:09:09.200]  叫做伯特利
[00:09:09.200 --> 00:09:11.200]  Bethany這個字的意思是
[00:09:11.200 --> 00:09:13.200]  Bethany
[00:09:13.200 --> 00:09:16.200]  意思是House of the Poor
[00:09:16.200 --> 00:09:18.200]  即是窮人的村莊
[00:09:18.200 --> 00:09:20.200]  或者House of the Fix
[00:09:20.200 --> 00:09:22.200]  即是無花果之家
[00:09:22.200 --> 00:09:25.200]  無花果的村莊
[00:09:25.200 --> 00:09:28.200]  距離耶路撒冷大概三公里或兩英里
[00:09:28.200 --> 00:09:31.200]  事實上每一次耶穌來到猶大地
[00:09:31.200 --> 00:09:33.200]  或耶路撒冷的時候
[00:09:33.200 --> 00:09:35.200]  祂只會留在城外
[00:09:35.200 --> 00:09:37.200]  在伯特利這個小村莊
[00:09:37.200 --> 00:09:42.200]  你記得這裡有什麼主要的事跡發生過嗎?
[00:09:42.200 --> 00:09:44.200]  在伯特利這個地方
[00:09:44.200 --> 00:09:46.200]  在巴勒斯坦地區
[00:09:46.200 --> 00:09:49.200]  在西岸的一個教堂
[00:09:49.200 --> 00:09:51.200]  你會略略知道
[00:09:51.200 --> 00:09:53.200]  這三幅圖像是
[00:09:53.200 --> 00:09:58.200]  馬大、瑪利亞和拉薩路
[00:09:58.200 --> 00:10:02.200]  這裡是聖Nazareth Church
[00:10:02.200 --> 00:10:04.200]  即是聖拉薩路教堂
[00:10:04.200 --> 00:10:07.200]  是一個現代的天主教教堂
[00:10:07.200 --> 00:10:13.200]  建造在古代教堂的遺跡上
[00:10:13.200 --> 00:10:18.200]  這些遺跡可以追溯至公元後四世紀
[00:10:18.200 --> 00:10:22.200]  教堂內也有不同的馬賽克和圖像
[00:10:22.200 --> 00:10:25.200]  教我們想起耶穌在伯特利這個地方
[00:10:25.200 --> 00:10:28.200]  和一個小家庭有很密切的關係
[00:10:28.200 --> 00:10:30.200]  你記得故事的背景
[00:10:30.200 --> 00:10:33.200]  就是拉薩路的死和復活
[00:10:33.200 --> 00:10:35.200]  叫耶穌趕來這個地方
[00:10:35.200 --> 00:10:39.200]  希望能夠救回他的弟弟拉薩路
[00:10:39.200 --> 00:10:45.200]  亦有耶穌和馬大、瑪利亞在他家裡趕到
[00:10:45.200 --> 00:10:47.200]  這裡的教堂的設計
[00:10:47.200 --> 00:10:50.200]  裡面沒有任何窗口
[00:10:50.200 --> 00:10:53.200]  形成了一個比較黑暗的環境
[00:10:53.200 --> 00:10:57.200]  讓我們想起這些墳墓的設計
[00:10:57.200 --> 00:11:01.200]  僅僅在圓頂上有玻璃的光透下來
[00:11:01.200 --> 00:11:05.200]  讓我們想起拉薩路的復活
[00:11:05.200 --> 00:11:09.200]  就是耶穌的生命、復活、光
[00:11:09.200 --> 00:11:13.200]  帶給他的門徒新的生命
[00:11:13.200 --> 00:11:18.200]  拉薩路復活的神蹟發生在伯特利
[00:11:18.200 --> 00:11:24.200]  約翰福音記載了耶穌有七個神蹟
[00:11:24.200 --> 00:11:27.200]  而拉薩路復活約翰福音第十一章
[00:11:27.200 --> 00:11:29.200]  就是第七個最後一個
[00:11:29.200 --> 00:11:31.200]  亦是最大的神蹟
[00:11:31.200 --> 00:11:33.200]  第一個神蹟在約翰福音
[00:11:33.200 --> 00:11:37.200]  就是在迦那的婚禮裡面
[00:11:37.200 --> 00:11:40.200]  耶穌將水變成酒
[00:11:40.200 --> 00:11:42.200]  所以整個約翰福音
[00:11:42.200 --> 00:11:46.200]  按照他記載耶穌的神蹟奇事的時候
[00:11:46.200 --> 00:11:49.200]  首先就是一個婚禮開始
[00:11:49.200 --> 00:11:51.200]  而最後到第十一章
[00:11:51.200 --> 00:11:56.200]  就是在喪禮裡面行出他的神蹟
[00:11:56.200 --> 00:11:58.200]  所以是頭尾有呼應
[00:11:58.200 --> 00:12:00.200]  因為約翰福音的神蹟裡面
[00:12:00.200 --> 00:12:06.200]  叫人想起一些摩西出埃及的事蹟
[00:12:06.200 --> 00:12:08.200]  你記得摩西出埃及的故事
[00:12:08.200 --> 00:12:10.200]  第一個神蹟是什麼呢?
[00:12:10.200 --> 00:12:14.200]  第一災就是水的神蹟
[00:12:14.200 --> 00:12:16.200]  將水變成血
[00:12:16.200 --> 00:12:18.200]  耶穌在約翰福音第一個神蹟
[00:12:18.200 --> 00:12:19.200]  也是水的神蹟
[00:12:19.200 --> 00:12:21.200]  將水變成酒
[00:12:21.200 --> 00:12:24.200]  摩西最後一個出埃及的神蹟
[00:12:24.200 --> 00:12:27.200]  就是跟死跟生有關
[00:12:27.200 --> 00:12:30.200]  第十災就是殺長子之災
[00:12:30.200 --> 00:12:31.200]  審判埃及
[00:12:31.200 --> 00:12:35.200]  然後以色列人離開埃及有生命
[00:12:35.200 --> 00:12:37.200]  在約翰福音裡面
[00:12:37.200 --> 00:12:39.200]  耶穌最後一個神蹟
[00:12:39.200 --> 00:12:44.200]  就是他的朋友拉撒路從死裡面復活
[00:12:44.200 --> 00:12:45.200]  我們之前說過
[00:12:45.200 --> 00:12:47.200]  耶穌有好幾次來過耶路撒冷
[00:12:47.200 --> 00:12:48.200]  這次絕對不是第一次
[00:12:48.200 --> 00:12:51.200]  但是這次是最後一次
[00:12:51.200 --> 00:12:53.200]  在他最後的一個星期
[00:12:53.200 --> 00:12:55.200]  所以他進耶路撒冷的時候
[00:12:55.200 --> 00:12:56.200]  有特別的安排
[00:12:56.200 --> 00:12:58.200]  我們先看馬太福音第21章
[00:13:23.200 --> 00:13:26.200]  這裡提到一個地方叫做伯伐奇
[00:13:26.200 --> 00:13:30.200]  就是在伯特利再往前走一點
[00:13:30.200 --> 00:13:34.200]  伯伐奇英文叫Bethphage
[00:13:34.200 --> 00:13:35.200]  或者Bavarcki
[00:13:35.200 --> 00:13:38.200]  意思是House of Unripe Figs
[00:13:38.200 --> 00:13:43.200]  就是未熟無花果樹的村莊地方之家
[00:13:43.200 --> 00:13:46.200]  記得耶穌在這個星期裡面
[00:13:46.200 --> 00:13:48.200]  曾經做過什麼呢?
[00:13:48.200 --> 00:13:52.200]  就是耶穌就坐不結果的無花果樹
[00:13:52.200 --> 00:13:57.200]  無花果樹就是代表不結果的耶路撒冷聖殿
[00:13:57.200 --> 00:14:01.200]  那些反對敵對耶穌想殺害他的那群人
[00:14:01.200 --> 00:14:05.200]  猶太人的拉比文學也曾經提過伯伐奇這個地方
[00:14:05.200 --> 00:14:09.200]  因為猶太人拉比很緊張耶路撒冷聖城的邊界
[00:14:09.200 --> 00:14:11.200]  為什麼這麼重要呢?
[00:14:11.200 --> 00:14:14.200]  因為祭司要預備聖殿裡面的感恩祭
[00:14:14.200 --> 00:14:18.200]  奉獻的麵餅、陳設餅等等
[00:14:18.200 --> 00:14:22.200]  一定要在耶路撒冷城的以內去做
[00:14:22.200 --> 00:14:26.200]  而伯伐奇拉比的討論裡面
[00:14:26.200 --> 00:14:28.200]  說這裡是最東邊的邊界
[00:14:28.200 --> 00:14:30.200]  也是屬於耶路撒冷
[00:14:30.200 --> 00:14:34.200]  也是一個安石的路程
[00:14:34.200 --> 00:14:39.200]  大概半英里或者四分三英里的距離
[00:14:39.200 --> 00:14:41.200]  所以來到伯伐奇的時候
[00:14:41.200 --> 00:14:47.200]  就獻上合乎聖殿月立的祭物
[00:14:47.200 --> 00:14:49.200]  這裡當然有一點寓意
[00:14:49.200 --> 00:14:53.200]  就是耶穌是那個羔羊祂自己獻上
[00:14:53.200 --> 00:14:56.200]  經文也提到耶穌交代門徒
[00:14:56.200 --> 00:14:58.200]  說拿那隻驢過來
[00:14:58.200 --> 00:15:01.200]  密碼就是主要用他
[00:15:01.200 --> 00:15:05.200]  就是對驢的主人說主要用他
[00:15:05.200 --> 00:15:08.200]  他就會放那隻驢給你用
[00:15:08.200 --> 00:15:13.200]  這裡可見耶穌對於一些已經信祂的門徒
[00:15:13.200 --> 00:15:16.200]  早有預備了一隻驢
[00:15:16.200 --> 00:15:18.200]  來到伯伐奇的地方
[00:15:18.200 --> 00:15:20.200]  這裡有一座教堂
[00:15:20.200 --> 00:15:25.200]  紀念耶穌在附近騎驢進入耶路撒冷
[00:15:25.200 --> 00:15:28.200]  你看看教堂上的牆壁和畫像
[00:15:28.200 --> 00:15:33.200]  都是讓我們想起這道聖經的事蹟
[00:15:33.200 --> 00:15:37.200]  包括門徒拿著驢
[00:15:37.200 --> 00:15:40.200]  包括他經過耶利哥發生了什麼事
[00:15:40.200 --> 00:15:45.200]  這個人在樹上應該是撒該
[00:15:45.200 --> 00:15:48.200]  在耶利哥那裡順了主
[00:15:48.200 --> 00:15:50.200]  然後慷慨地還錢給人
[00:15:50.200 --> 00:15:52.200]  甚至奉獻出來
[00:15:52.200 --> 00:15:55.200]  不如我們看看耶穌進入耶路撒冷的情況
[00:15:55.200 --> 00:15:57.200]  約翰福音第十二章
[00:15:57.200 --> 00:16:03.200]  第二天有許多上來過節的人聽見耶穌將到耶路撒冷
[00:16:03.200 --> 00:16:06.200]  就拿著中暑之外去迎接他
[00:16:06.200 --> 00:16:07.200]  喊著說
[00:16:07.200 --> 00:16:11.200]  和撒拿奉主名來的以色列王是應當稱頌的
[00:16:11.200 --> 00:16:15.200]  耶穌得了一個驢驢就騎上
[00:16:15.200 --> 00:16:17.200]  如經上所記的說
[00:16:17.200 --> 00:16:19.200]  錫安的民也不要懼怕
[00:16:19.200 --> 00:16:22.200]  你的王騎著驢驢來了
[00:16:22.200 --> 00:16:26.200]  這些是門徒起先不明白
[00:16:26.200 --> 00:16:29.200]  等到耶穌得了榮耀以後
[00:16:29.200 --> 00:16:32.200]  才想起這話是指著他寫的
[00:16:32.200 --> 00:16:36.200]  並且眾人果然向他這樣行了
[00:16:36.200 --> 00:16:40.200]  這裡的事蹟我們會叫做榮進耶路撒冷
[00:16:40.200 --> 00:16:43.200]  Triumphant Entry of Jerusalem
[00:16:43.200 --> 00:16:46.200]  裡面提到的幾件事是值得我們留意的
[00:16:46.200 --> 00:16:50.200]  中暑之人群將他們的衣服
[00:16:50.200 --> 00:16:52.200]  綁一些中暑之
[00:16:52.200 --> 00:16:54.200]  然後散在路上
[00:16:54.200 --> 00:16:58.200]  然後揮動去歡迎耶穌皇者進城
[00:16:58.200 --> 00:17:01.200]  這種情景一定讓猶太人想起
[00:17:01.200 --> 00:17:03.200]  大概二百年前
[00:17:03.200 --> 00:17:08.200]  就是西門瑪加比去擊敗希臘的軍隊
[00:17:08.200 --> 00:17:10.200]  然後海船回歸進入耶路撒冷
[00:17:10.200 --> 00:17:13.200]  因為瑪加比一書這樣記載
[00:17:13.200 --> 00:17:19.200]  當時的戰勝者西門瑪加比
[00:17:19.200 --> 00:17:21.200]  擊退了軍隊之後
[00:17:21.200 --> 00:17:26.200]  群眾手拿著中暑之
[00:17:26.200 --> 00:17:28.200]  然後高唱海歌
[00:17:28.200 --> 00:17:32.200]  他們歡迎得勝者回到耶路撒冷
[00:17:32.200 --> 00:17:34.200]  然後結成聖殿
[00:17:34.200 --> 00:17:36.200]  成立瑪加比的王國
[00:17:36.200 --> 00:17:39.200]  另外民眾唱一首詩歌
[00:17:39.200 --> 00:17:41.200]  和薩那和薩那
[00:17:41.200 --> 00:17:45.200]  奉主明來的以色列王子應當稱頌
[00:17:45.200 --> 00:17:49.200]  這裡直接引用一篇詩篇叫做118篇
[00:17:49.200 --> 00:17:53.200]  猶太人有自己讀經的方法
[00:17:53.200 --> 00:17:57.200]  或者有一些經文他們會組成一起讀
[00:17:57.200 --> 00:18:01.200]  113到118
[00:18:01.200 --> 00:18:03.200]  六首的贊美詩
[00:18:03.200 --> 00:18:05.200]  就是他們預設 Passover 的時候
[00:18:05.200 --> 00:18:08.200]  他們一定會唱和讀
[00:18:08.200 --> 00:18:11.200]  詩篇118就是最後一篇
[00:18:11.200 --> 00:18:18.200]  這裡提到神的子民要在困難中重建聖殿
[00:18:18.200 --> 00:18:22.200]  求上帝幫助和作王
[00:18:22.200 --> 00:18:24.200]  和薩那的意思是Save Now
[00:18:24.200 --> 00:18:26.200]  就是拯救我們
[00:18:26.200 --> 00:18:28.200]  現在就來拯救我們
[00:18:28.200 --> 00:18:30.200]  所以用到這篇詩篇的時候
[00:18:30.200 --> 00:18:32.200]  就說到要重建耶路撒冷
[00:18:32.200 --> 00:18:35.200]  王者終於來了
[00:18:35.200 --> 00:18:37.200]  Save us now
[00:18:37.200 --> 00:18:39.200]  去拯救我們
[00:18:39.200 --> 00:18:41.200]  另外在事跡的記載裡面
[00:18:41.200 --> 00:18:43.200]  有一個意境就是騎著路
[00:18:43.200 --> 00:18:46.200]  這裡是唯一一次描述耶穌騎著路
[00:18:46.200 --> 00:18:48.200]  因為一向都是假設
[00:18:48.200 --> 00:18:51.200]  或者知道祂是走路的
[00:18:51.200 --> 00:18:53.200]  那麼耶穌從加利利下來
[00:18:53.200 --> 00:18:55.200]  和門徒一起來到守節
[00:18:55.200 --> 00:18:57.200]  祂已經走了一百多里路
[00:18:57.200 --> 00:18:59.200]  現在在白髮期來耶路撒冷
[00:18:59.200 --> 00:19:01.200]  只不過是十分鐘步行
[00:19:01.200 --> 00:19:03.200]  其實是不需要騎著路的
[00:19:03.200 --> 00:19:08.200]  另外猶太人進入聖城的慣常方法
[00:19:08.200 --> 00:19:09.200]  都是走路的
[00:19:09.200 --> 00:19:10.200]  以表尊重
[00:19:10.200 --> 00:19:13.200]  所以祂特意安排一條路
[00:19:13.200 --> 00:19:17.200]  其實是想作一個宣告
[00:19:17.200 --> 00:19:20.200]  以致門徒以後再想起
[00:19:20.200 --> 00:19:22.200]  這個就是我們所信的耶穌
[00:19:22.200 --> 00:19:24.200]  是耶利賽亞
[00:19:24.200 --> 00:19:25.200]  祂是王者
[00:19:25.200 --> 00:19:27.200]  騎著路進入耶路撒冷
[00:19:27.200 --> 00:19:28.200]  你會想到什麼呢?
[00:19:28.200 --> 00:19:30.200]  你想起舊約裡面
[00:19:30.200 --> 00:19:31.200]  首先是耶路撒冷
[00:19:31.200 --> 00:19:34.200]  大衛首先是建都於耶路撒冷
[00:19:34.200 --> 00:19:37.200]  大衛的王國流亡之後
[00:19:37.200 --> 00:19:38.200]  滅亡之後
[00:19:38.200 --> 00:19:42.200]  都沒有真正出現過大衛的君王
