
[00:00:00.000 --> 00:00:03.080]  各位好,又到智慧廚房邊煮邊講
[00:03:06.120 --> 00:03:08.120]  這個很重要,借不到的
[00:03:08.120 --> 00:03:10.120]  好,芝麻
[00:03:10.120 --> 00:03:13.120]  其他東西家裡都有,燉粉應該夠用的
[00:03:13.120 --> 00:03:17.120]  好,東西都買齊了
[00:03:17.120 --> 00:03:19.120]  我們現在可以開工了
[00:03:19.120 --> 00:03:39.120]  怎樣去做豬腸粉呢?
[00:03:39.120 --> 00:03:42.120]  第一樣東西當然是配料
[00:03:42.120 --> 00:03:45.120]  簡單的配料,首先做蝦米腸
[00:03:45.120 --> 00:03:48.120]  當然要蝦米,已經在暖水裡浸泡了
[00:03:48.120 --> 00:03:50.120]  然後有蔥
[00:03:50.120 --> 00:03:54.120]  我們先把蝦米切了
[00:03:54.120 --> 00:03:58.120]  做這個腸粉有一個秘訣
[00:03:58.120 --> 00:04:02.120]  雖然我從來沒有做過蔥,只是第一次
[00:04:02.120 --> 00:04:05.120]  有一樣東西,我觀察到的
[00:04:05.120 --> 00:04:07.120]  不同的食譜,不同的做法
[00:04:07.120 --> 00:04:10.120]  就是那個combination
[00:04:10.120 --> 00:04:14.120]  那個配搭,那個配合是很重要的
[00:04:14.120 --> 00:04:16.120]  如果有些東西多了,有些東西少了
[00:04:16.120 --> 00:04:18.120]  那個配搭不對
[00:04:18.120 --> 00:04:21.120]  就很容易做到那個腸粉不好吃
[00:04:21.120 --> 00:04:24.120]  無論是粉漿,還是配料等等
[00:04:24.120 --> 00:04:28.120]  所以先做蝦米,這是最簡單的步驟
[00:04:28.120 --> 00:04:30.120]  首先做蝦米腸
[00:04:30.120 --> 00:04:33.120]  當然我們不喜歡做蝦米腸
[00:04:33.120 --> 00:04:35.120]  可以做其他配料
[00:04:35.120 --> 00:04:37.120]  不過我們等一下有時間,可能試一試
[00:04:37.120 --> 00:04:40.120]  譬如叉燒腸,蝦腸等等
[00:04:40.120 --> 00:04:42.120]  這些是隨後的畫
[00:04:42.120 --> 00:04:46.120]  我們先成功地研製了
[00:04:46.120 --> 00:04:50.120]  適合的配料,適合的combination
[00:04:50.120 --> 00:04:54.120]  我們就可以把它弄得複雜一點
[00:04:54.120 --> 00:04:58.120]  蝦米很小,但要它更加小
[00:04:58.120 --> 00:05:01.120]  現在浸了,我不知道你聞不聞到
[00:05:01.120 --> 00:05:05.120]  已經有些蝦米的很香的香味
[00:05:05.120 --> 00:05:08.120]  說到不同的配搭
[00:05:08.120 --> 00:05:11.120]  就正是《雅各書》裡面所說的
[00:05:11.120 --> 00:05:14.120]  《雅各書》裡面說的是我們基督徒的生命
[00:05:14.120 --> 00:05:16.120]  信了耶穌的人
[00:05:16.120 --> 00:05:20.120]  我們的生命需要有一個很好的配搭
[00:05:20.120 --> 00:05:22.120]  而這個生命沒有一個很好的配搭
[00:05:22.120 --> 00:05:24.120]  只是偏門得一樣
[00:05:24.120 --> 00:05:28.120]  缺少了其他,其實就不是一個完備的生命
[00:05:28.120 --> 00:05:30.120]  這是整個《雅各書》會提到的
[00:05:30.120 --> 00:05:32.120]  所以你看《雅各書》,它整天說
[00:05:32.120 --> 00:05:36.120]  上帝的律法,上帝的道是完備的
[00:05:36.120 --> 00:05:40.120]  我們的生命照樣是需要完備的
[00:05:40.120 --> 00:05:42.120]  我們切了這些蝦米
[00:05:42.120 --> 00:05:44.120]  然後切一點蔥
[00:05:44.120 --> 00:05:47.120]  蔥其實暫時切一點就夠了
[00:05:47.120 --> 00:05:49.120]  就是在加料的時候,蒸的時候
[00:05:49.120 --> 00:05:53.120]  我們才能夠盡量去到
[00:05:53.120 --> 00:05:56.120]  加多一點
[00:05:56.120 --> 00:05:59.120]  蔥就不怕多,因為切多了
[00:05:59.120 --> 00:06:02.120]  我們就可以拿去做其他東西
[00:06:02.120 --> 00:06:04.120]  蔥就切好了
[00:06:04.120 --> 00:06:08.120]  我們就把它放在碗裡
[00:06:08.120 --> 00:06:10.120]  蔥就切好了
[00:06:10.120 --> 00:06:12.120]  不如也切這些
[00:06:12.120 --> 00:06:14.120]  快點切掉
[00:06:14.120 --> 00:06:17.120]  因為我們主要不是煮東西
[00:06:17.120 --> 00:06:19.120]  當然煮東西也很重要
[00:06:19.120 --> 00:06:21.120]  我也很想吃豬腸粉
[00:06:21.120 --> 00:06:24.120]  但是主要是邊煮邊說
[00:06:24.120 --> 00:06:26.120]  在說《雅各書》
[00:06:26.120 --> 00:06:28.120]  OK
[00:06:28.120 --> 00:06:33.120]  現在我們把這些蝦米切粒
[00:06:33.120 --> 00:06:35.120]  蔥就切粒了
[00:06:35.120 --> 00:06:37.120]  第二部分是什麼呢
[00:06:37.120 --> 00:06:40.120]  就是做豬腸粉的皮
[00:06:40.120 --> 00:06:43.120]  你知道豬腸粉的皮有多重要
[00:06:43.120 --> 00:06:46.120]  特別是港式腸粉一定要滑和彈牙
[00:06:46.120 --> 00:06:48.120]  按照我的研究來說
[00:06:48.120 --> 00:06:50.120]  有三樣東西需要
[00:06:50.120 --> 00:06:52.120]  第一樣就是主角
[00:06:52.120 --> 00:06:54.120]  就是粘米粉
[00:06:54.120 --> 00:06:56.120]  按照我有限的認識
[00:06:56.120 --> 00:07:00.120]  粘米粉沒有糯米粉那麼黏
[00:07:00.120 --> 00:07:04.120]  那些煮點心、包東西的人
[00:07:04.120 --> 00:07:07.120]  弟兄姊妹應該很清楚
[00:07:07.120 --> 00:07:09.120]  另外我們需要加什麼呢
[00:07:09.120 --> 00:07:11.120]  就是加Cornstarch
[00:07:11.120 --> 00:07:14.120]  就是平時我們做湖水的粟粉
[00:07:14.120 --> 00:07:18.120]  聽說這個粟粉
[00:07:18.120 --> 00:07:23.120]  就是令到粘米粉不會太黏
[00:07:23.120 --> 00:07:27.120]  比較不會那麼硬
[00:07:27.120 --> 00:07:29.120]  所以加一點點
[00:07:29.120 --> 00:07:32.120]  然後另外一樣就叫做澄粉
[00:07:32.120 --> 00:07:34.120]  澄粉是什麼呢
[00:07:34.120 --> 00:07:41.120]  澄粉就是令到腸粉比較彈牙一點
[00:07:41.120 --> 00:07:43.120]  所以有三樣東西
[00:07:43.120 --> 00:07:57.120]  粘米粉我們需要60克
[00:07:57.120 --> 00:07:59.120]  60克
[00:07:59.120 --> 00:08:01.120]  然後有一點點的Cornstarch
[00:08:01.120 --> 00:08:03.120]  我們就要多20克
[00:08:03.120 --> 00:08:05.120]  做腸粉真的很不簡單
[00:08:05.120 --> 00:08:08.120]  你吃就以為很簡單
[00:08:08.120 --> 00:08:10.120]  你買這些東西的時候
[00:08:10.120 --> 00:08:12.120]  你就知道原來有很多東西要準備
[00:08:12.120 --> 00:08:14.120]  才可以做得到
[00:08:14.120 --> 00:08:16.120]  現在都未必做得到
[00:08:16.120 --> 00:08:18.120]  看看製成品是怎樣
[00:08:18.120 --> 00:08:20.120]  現在我們需要澄粉
[00:08:20.120 --> 00:08:22.120]  澄粉是做什麼的呢
[00:08:22.120 --> 00:08:24.120]  彈牙
[00:08:24.120 --> 00:08:26.120]  澄粉
[00:08:26.120 --> 00:08:28.120]  就要10克
[00:08:28.120 --> 00:08:31.120]  問題是越多就越彈牙
[00:08:31.120 --> 00:08:33.120]  你覺得是不是呢
[00:08:33.120 --> 00:08:35.120]  我覺得不是
[00:08:35.120 --> 00:08:38.120]  最重要的元素就是
[00:08:38.120 --> 00:08:41.120]  幾樣東西全部加起來
[00:08:41.120 --> 00:08:44.120]  是一定需要有一個好的配搭
[00:08:44.120 --> 00:08:46.120]  有一個好的配合
[00:08:46.120 --> 00:08:48.120]  鹽就要少少
[00:08:48.120 --> 00:08:50.120]  然後就要水
[00:08:50.120 --> 00:08:52.120]  水就要260毫升
[00:08:52.120 --> 00:08:54.120]  以前讀化學的時候
[00:08:54.120 --> 00:08:56.120]  要觀察那條線
[00:08:56.120 --> 00:08:58.120]  是底部
[00:08:58.120 --> 00:09:01.120]  你看到底部
[00:09:01.120 --> 00:09:03.120]  260毫升
[00:09:03.120 --> 00:09:05.120]  隨便吧
[00:09:05.120 --> 00:09:07.120]  攪拌均勻
[00:09:07.120 --> 00:09:10.120]  這個時候我們攪拌的時候
[00:09:10.120 --> 00:09:12.120]  不如一邊攪拌一邊看聖經
[00:09:12.120 --> 00:09:14.120]  上次我們講了第一章
[00:09:14.120 --> 00:09:16.120]  現在到第一章尾
[00:09:16.120 --> 00:09:18.120]  記得第一章上次講到什麼呢
[00:09:18.120 --> 00:09:21.120]  就是講到一個基督徒
[00:09:21.120 --> 00:09:23.120]  我們遇見試煉試探的時候
[00:09:23.120 --> 00:09:27.120]  我們需要知道上帝的美意
[00:09:27.120 --> 00:09:30.120]  就是使我們的心靈能夠成長
[00:09:30.120 --> 00:09:32.120]  所以有考驗來到的時候
[00:09:32.120 --> 00:09:35.120]  我們就需要做出最好的表現
[00:09:35.120 --> 00:09:38.120]  在逆境裡面我們如何鍛鍊我們的信心
[00:09:38.120 --> 00:09:40.120]  鍛鍊我們的性情
[00:09:40.120 --> 00:09:42.120]  以致我們更加像神自己
[00:09:42.120 --> 00:09:47.120]  神的心靈能夠在我們的心靈當中表揚出來
[00:09:47.120 --> 00:09:49.120]  第一章尾的時候說什麼呢
[00:09:49.120 --> 00:09:53.120]  我親愛的弟兄,你要知道人人應該快快的聽慢慢的講
[00:09:53.120 --> 00:09:55.120]  慢一點動腦
[00:09:55.120 --> 00:09:59.120]  因為人的怒氣並不能夠承傳神的意
[00:09:59.120 --> 00:10:04.120]  所以你們應當擺脫一切污穢和所有的邪惡
[00:10:04.120 --> 00:10:07.120]  以溫柔的心領受神所栽種的道
[00:10:07.120 --> 00:10:09.120]  這道能救你們的靈魂
[00:10:09.120 --> 00:10:12.120]  你們應該做行道的人
[00:10:12.120 --> 00:10:14.120]  不要單單去聽道
[00:10:14.120 --> 00:10:16.120]  自己欺騙自己
[00:10:16.120 --> 00:10:18.120]  因為人指著聽道的人不去行道
[00:10:18.120 --> 00:10:20.120]  他就好像一個人對著鏡子
[00:10:20.120 --> 00:10:23.120]  看見自己本來的面貌
[00:10:23.120 --> 00:10:26.120]  過後走開之後馬上就忘記自己的樣子
[00:10:26.120 --> 00:10:32.120]  唯有詳細察看那使人自由的傳遞的律法
[00:10:32.120 --> 00:10:33.120]  事實上遵守的人
[00:10:33.120 --> 00:10:35.120]  他不是聽了就忘記
[00:10:35.120 --> 00:10:37.120]  而是實行出來
[00:10:37.120 --> 00:10:41.120]  就必因自己所作的夢復
[00:10:41.120 --> 00:10:43.120]  這裡講到說
[00:10:43.120 --> 00:10:48.120]  上帝的道首先是種了在我們的生命當中
[00:10:48.120 --> 00:10:50.120]  記得上次我說過
[00:10:50.120 --> 00:10:52.120]  我們是初實之果
[00:10:52.120 --> 00:10:55.120]  上帝在真道裡面生了我們出來
[00:10:55.120 --> 00:10:57.120]  然後這裡雅谷書說什麼呢
[00:10:57.120 --> 00:11:01.120]  他說道是栽種在我們的生命當中
[00:11:01.120 --> 00:11:03.120]  受神栽種的道
[00:11:03.120 --> 00:11:05.120]  這個道能夠救我們的生命
[00:11:05.120 --> 00:11:08.120]  並且這個道是要聽
[00:11:08.120 --> 00:11:11.120]  更重要的是要行出來
[00:11:11.120 --> 00:11:14.120]  首先第一件事
[00:11:14.120 --> 00:11:17.120]  上帝的道進入了我們的生命當中的時候
[00:11:17.120 --> 00:11:20.120]  其實會被我們的性情改變
[00:11:20.120 --> 00:11:23.120]  這裡提出一個例子
[00:11:23.120 --> 00:11:25.120]  很多時候我們有怒氣
[00:11:25.120 --> 00:11:27.120]  怒氣的根源是什麼呢
[00:11:27.120 --> 00:11:29.120]  很多時候我們很自我中心
[00:11:29.120 --> 00:11:32.120]  我們覺得整個世界的中心是我們
[00:11:32.120 --> 00:11:34.120]  有一樣東西不順利
[00:11:34.120 --> 00:11:36.120]  有一樣東西不work out
[00:11:36.120 --> 00:11:40.120]  或者不是我們心目中的計劃進行的時候
[00:11:40.120 --> 00:11:42.120]  我們就會發怒
[00:11:42.120 --> 00:11:45.120]  他提到上帝的道進入了我們的生命當中的時候
[00:11:45.120 --> 00:11:49.120]  怒氣慢慢就應該要退到最後
[00:11:49.120 --> 00:11:53.120]  我很喜歡英文的翻譯叫Message
[00:11:53.120 --> 00:11:55.120]  上次說過了叫MSG
[00:11:55.120 --> 00:11:57.120]  不是美精
[00:11:57.120 --> 00:12:00.120]  他說要lead with your ear
[00:12:00.120 --> 00:12:05.120]  就是用你的耳朵帶領自己的生命
[00:12:05.120 --> 00:12:07.120]  你的性情
[00:12:07.120 --> 00:12:09.120]  以上帝的道聽他的道
[00:12:09.120 --> 00:12:13.120]  所以那個生命的道進入了我們生命當中
[00:12:13.120 --> 00:12:17.120]  我們就應該有一種性情上慢慢的改變
[00:12:17.120 --> 00:12:19.120]  基本上我們會改變了
[00:12:19.120 --> 00:12:21.120]  我們應該成為一個謙虛
[00:12:21.120 --> 00:12:24.120]  來聽上帝的話的人
[00:12:24.120 --> 00:12:27.120]  而不是聽我們自己的性情
[00:12:27.120 --> 00:12:30.120]  怒氣或者其他的感覺
[00:12:30.120 --> 00:12:34.120]  所以這裡提到上帝的道在我們生命當中
[00:12:34.120 --> 00:12:37.120]  在性情上有的效果
[00:12:37.120 --> 00:12:39.120]  有一個問題要問大家
[00:12:39.120 --> 00:12:41.120]  就是過去一個星期
[00:12:41.120 --> 00:12:46.120]  上帝的道有沒有使你更加謙虛
[00:12:46.120 --> 00:12:49.120]  使你不會越來越自我中心
[00:12:49.120 --> 00:12:52.120]  有沒有將你去自我化
[00:12:52.120 --> 00:12:54.120]  在你生命當中你覺得
[00:12:54.120 --> 00:12:56.120]  我自己的想法
[00:12:56.120 --> 00:12:58.120]  我自己的行徑
[00:12:58.120 --> 00:13:00.120]  不一定是最重要
[00:13:00.120 --> 00:13:02.120]  最重要的是我聽上帝的道
[00:13:02.120 --> 00:13:12.120]  (音樂)
[00:13:12.120 --> 00:13:14.120]  好,我想我已經搞好運救了
[00:13:14.120 --> 00:13:15.120]  搞了很久了
[00:13:15.120 --> 00:13:16.120]  因為要趕到
[00:13:16.120 --> 00:13:18.120]  現在我們就要去蒸東西了
[00:13:18.120 --> 00:13:21.120]  蒸東西我們需要一個蒸的鍋
[00:13:21.120 --> 00:13:23.120]  我拿了這個打火鍋的鍋
[00:13:23.120 --> 00:13:26.120]  我們盡量用一些家居裡面找到的東西
[00:13:26.120 --> 00:13:29.120]  不需要特別買一些特別的工具
[00:13:29.120 --> 00:13:32.120]  因為有些人買一些蒸腸粉的抽屜
[00:13:32.120 --> 00:13:34.120]  蒸腸粉的器皿
[00:13:34.120 --> 00:13:36.120]  那些東西不是每個人都有的
[00:13:36.120 --> 00:13:38.120]  我們盡量邊煮邊說
[00:13:38.120 --> 00:13:40.120]  這個智慧廚房就是用智慧
[00:13:40.120 --> 00:13:42.120]  怎樣用現在現成有的東西
[00:13:42.120 --> 00:13:45.120]  來製造出我們好的
[00:13:45.120 --> 00:13:48.120]  能吃到的,滑的豬腸粉
[00:13:48.120 --> 00:13:50.120]  蒸腸粉皮
[00:13:50.120 --> 00:13:54.120]  我首先試一下用玻璃的鍋
[00:13:54.120 --> 00:13:56.120]  平的
[00:13:56.120 --> 00:13:57.120]  倒進去
[00:13:57.120 --> 00:13:58.120]  試一下這樣行不行
[00:13:58.120 --> 00:14:00.120]  這個剛剛好
[00:14:00.120 --> 00:14:02.120]  好,火就開了
[00:14:02.120 --> 00:14:03.120]  等水滾
[00:14:03.120 --> 00:14:05.120]  我們就試一下用不同的方法
[00:14:05.120 --> 00:14:12.120]  看看怎樣的工具可以製造出好的豬腸粉的皮
[00:14:12.120 --> 00:14:14.120]  怎樣蒸得到,漂亮
[00:14:14.120 --> 00:14:16.120]  要試的
[00:14:16.120 --> 00:14:18.120]  要不斷不斷去嘗試
[00:14:18.120 --> 00:14:20.120]  這是第一個方法
[00:14:20.120 --> 00:14:23.120]  其實那些下廚的朋友就知道了
[00:14:23.120 --> 00:14:24.120]  煮了這麼多年
[00:14:24.120 --> 00:14:26.120]  你已經試了很多不同的東西
[00:14:26.120 --> 00:14:28.120]  失敗過不同的東西
[00:14:28.120 --> 00:14:30.120]  無數次失敗過
[00:14:30.120 --> 00:14:32.120]  然後又再試驗過
[00:14:32.120 --> 00:14:34.120]  然後又再加強版
[00:14:34.120 --> 00:14:36.120]  然後又用其他的方法
[00:14:36.120 --> 00:14:38.120]  這些是經驗
[00:14:38.120 --> 00:14:40.120]  經驗是怎樣來的呢
[00:14:40.120 --> 00:14:42.120]  就是不斷失敗
[00:14:42.120 --> 00:14:44.120]  不斷成功
[00:14:44.120 --> 00:14:46.120]  然後去到累積出來的
[00:14:46.120 --> 00:14:48.120]  我記得有一次去一個訓練
[00:14:48.120 --> 00:14:50.120]  那裡有句說話挺好的
[00:14:50.120 --> 00:14:54.120]  他說最好的教師不是經驗
[00:14:54.120 --> 00:14:57.120]  Best teacher is not experience
[00:14:57.120 --> 00:14:59.120]  他說最好的教師是什麼呢
[00:14:59.120 --> 00:15:01.120]  就是評估過的經驗
[00:15:01.120 --> 00:15:03.120]  Best teacher
[00:15:03.120 --> 00:15:05.120]  是Evaluate experience
[00:15:05.120 --> 00:15:07.120]  就是你失敗過之後你再想想
[00:15:07.120 --> 00:15:09.120]  不用同一個方法
[00:15:09.120 --> 00:15:11.120]  用其他的方法
[00:15:11.120 --> 00:15:16.120]  你就可以有一個生命裡面最好的教師
[00:15:16.120 --> 00:15:18.120]  其實這個也是《雅各書》裡面所說的
[00:15:18.120 --> 00:15:21.120]  我們要有傳遞的信仰
[00:15:21.120 --> 00:15:23.120]  傳遞的基督徒生活
[00:15:23.120 --> 00:15:26.120]  就是不斷去實踐出來
[00:15:26.120 --> 00:15:28.120]  所以不要單單做聽道的人
[00:15:28.120 --> 00:15:31.120]  要做行道的人
[00:15:31.120 --> 00:15:35.120]  水滾了
[00:15:35.120 --> 00:15:37.120]  我先試試塗點油上去
[00:15:37.120 --> 00:15:39.120]  少少
[00:15:39.120 --> 00:15:41.120]  好熱啊
[00:15:41.120 --> 00:15:43.120]  好 這樣吧
[00:15:43.120 --> 00:15:45.120]  各位
[00:15:45.120 --> 00:15:47.120]  我們就塗了少少油
[00:15:47.120 --> 00:15:50.120]  現在就應該準備好了
[00:15:50.120 --> 00:15:53.120]  一手拿著
[00:15:53.120 --> 00:15:55.120]  然後一邊倒下去
[00:15:55.120 --> 00:15:58.120]  其實煮東西不是最難的
[00:15:58.120 --> 00:16:01.120]  煮東西和拍攝才是最難的
[00:16:01.120 --> 00:16:03.120]  你也想不到
[00:16:03.120 --> 00:16:06.120]  我預備材料的時間
[00:16:06.120 --> 00:16:09.120]  是比我預備鏡頭的時間少
[00:16:09.120 --> 00:16:11.120]  現在滾了
[00:16:11.120 --> 00:16:14.120]  我們就將它加進去
[00:16:14.120 --> 00:16:17.120]  然後放在一邊
[00:16:17.120 --> 00:16:20.120]  我們就加蝦米進去
[00:16:20.120 --> 00:16:23.120]  這個要放平
[00:16:23.120 --> 00:16:32.120]  OK 整回平均的
[00:16:32.120 --> 00:16:34.120]  OK 行
[00:16:34.120 --> 00:16:36.120]  先放蝦米進去
[00:16:36.120 --> 00:16:39.120]  然後有些蔥
[00:16:39.120 --> 00:16:41.120]  因為少少夠了
[00:16:41.120 --> 00:16:43.120]  看看行不行
[00:16:43.120 --> 00:16:45.120]  放進去
[00:16:45.120 --> 00:16:48.120]  爭取時間
[00:16:48.120 --> 00:16:51.120]  你看我多流暴
[00:16:51.120 --> 00:16:54.120]  又要拍攝又要煮東西
[00:16:54.120 --> 00:16:56.120]  這個其實也是一個學習
[00:16:56.120 --> 00:16:58.120]  大概要蒸多久呢
[00:16:58.120 --> 00:17:00.120]  我想三分鐘四分鐘就行
[00:17:00.120 --> 00:17:02.120]  先看看
[00:17:02.120 --> 00:17:04.120]  現在我不可以分心
[00:17:04.120 --> 00:17:05.120]  我要看清楚
[00:17:05.120 --> 00:17:07.120]  因為這是第一次
[00:17:07.120 --> 00:17:10.120]  然後才可以邊煮邊說
[00:17:10.120 --> 00:17:14.120]  其實現在我覺得有少少時間
[00:17:14.120 --> 00:17:16.120]  我們不如看看這裡
[00:17:16.120 --> 00:17:19.120]  亞國書是一個很實用的書
[00:17:19.120 --> 00:17:21.120]  所以他經常不放過我們
[00:17:21.120 --> 00:17:23.120]  不像保羅的書信
[00:17:23.120 --> 00:17:24.120]  比如羅馬書
[00:17:24.120 --> 00:17:25.120]  他講了十一章
[00:17:25.120 --> 00:17:28.120]  都是比較教義性或神學性的內容
[00:17:28.120 --> 00:17:30.120]  那些是信念的東西
[00:17:30.120 --> 00:17:32.120]  就是Right Belief的東西
[00:17:32.120 --> 00:17:34.120]  那些都是重要的
[00:17:34.120 --> 00:17:36.120]  但他講幾章
[00:17:36.120 --> 00:17:37.120]  解釋了很多章
[00:17:37.120 --> 00:17:39.120]  然後才進入實用的東西
[00:17:39.120 --> 00:17:40.120]  比如以弗所書你記得
[00:17:40.120 --> 00:17:42.120]  頭三章都是比較教義性的
[00:17:42.120 --> 00:17:44.120]  教會神學的東西
[00:17:44.120 --> 00:17:46.120]  然後四五六章是講家庭生活
[00:17:46.120 --> 00:17:49.120]  一個基督徒的生活
[00:17:49.120 --> 00:17:51.120]  在世裡面應該怎樣去行動
[00:17:51.120 --> 00:17:52.120]  生活行為怎樣
[00:17:52.120 --> 00:17:54.120]  亞國書是很不同的
[00:17:54.120 --> 00:17:55.120]  亞國書的語氣
[00:17:55.120 --> 00:17:57.120]  經常都是講實用的東西
[00:17:57.120 --> 00:17:58.120]  他不肯放過我們
[00:17:58.120 --> 00:18:01.120]  只是頭腦上的知識就夠了
[00:18:01.120 --> 00:18:04.120]  他一味逼我們想想怎樣去行動
[00:18:04.120 --> 00:18:06.120]  所以二十六字那裡講什麼呢
[00:18:06.120 --> 00:18:08.120]  他說如果有人自為虔誠
[00:18:08.120 --> 00:18:10.120]  自為自己是屬靈的話
[00:18:10.120 --> 00:18:12.120]  如果不約束自己的舌頭
[00:18:12.120 --> 00:18:14.120]  反而自己欺騙自己
[00:18:14.120 --> 00:18:16.120]  這個人的虔誠就沒有用了
[00:18:16.120 --> 00:18:17.120]  其實是假的
[00:18:17.120 --> 00:18:27.120]  (國語)
[00:18:27.120 --> 00:18:30.120]  所以是非常實用
[00:18:30.120 --> 00:18:33.120]  這裡好像已經搞定了
[00:18:33.120 --> 00:18:35.120]  現在有點厚有點薄
[00:18:35.120 --> 00:18:36.120]  因為這個東西斜了
[00:18:36.120 --> 00:18:38.120]  現在先關掉
[00:18:38.120 --> 00:18:39.120]  我們把它拿出來
[00:18:39.120 --> 00:18:41.120]  然後看看行不行
[00:18:41.120 --> 00:18:51.120]  現在準備好了
[00:18:51.120 --> 00:18:52.120]  先把它拿出來
[00:18:52.120 --> 00:18:54.120]  然後把它刮出來
[00:18:54.120 --> 00:18:56.120]  其實一隻手就搞定了
[00:18:56.120 --> 00:19:00.120]  弄了第一個皮
[00:19:00.120 --> 00:19:01.120]  這個皮不知道行不行
[00:19:01.120 --> 00:19:03.120]  我們把它
[00:19:03.120 --> 00:19:04.120]  好像黏住了
