
[00:00:00.000 --> 00:00:04.840]  我們繼續看這個系列是講到崇拜的
[00:10:58.080 --> 00:10:59.960]  你就是一個禱告者
[00:10:59.960 --> 00:11:00.880]  你來到上帝面前
[00:11:00.880 --> 00:11:04.760]  你要澄明你自己心裡面的心事
[00:11:04.760 --> 00:11:07.080]  這個都要做準備的
[00:11:07.080 --> 00:11:09.240]  你走進來教會去敬拜的時候
[00:11:09.240 --> 00:11:13.280]  你都需要去處理一下你心裡面
[00:11:13.280 --> 00:11:15.760]  可能雜亂無章
[00:11:15.760 --> 00:11:17.800]  可能過去一個禮拜你覺得很辛苦
[00:11:17.800 --> 00:11:20.360]  覺得很難
[00:11:20.360 --> 00:11:22.440]  家庭裡面有很多的挑戰
[00:11:22.440 --> 00:11:23.840]  工作裡面等等
[00:11:23.840 --> 00:11:25.520]  生活裡面等等
[00:11:25.520 --> 00:11:26.640]  都需要整頓一下
[00:11:26.640 --> 00:11:28.960]  來到上帝面前來禱告
[00:11:28.960 --> 00:11:31.400]  我發現最好的一個練習
[00:11:31.400 --> 00:11:33.760]  就是早一點來教會
[00:11:33.760 --> 00:11:35.160]  坐下
[00:11:35.160 --> 00:11:36.880]  五分鐘都好
[00:11:36.880 --> 00:11:38.320]  可以整頓一下
[00:11:38.320 --> 00:11:39.480]  對不對
[00:11:39.480 --> 00:11:41.320]  剛才我們敬拜到練歌的時候
[00:11:41.320 --> 00:11:43.200]  我們都有些混亂
[00:11:43.200 --> 00:11:45.440]  我們都要去談一談
[00:11:45.440 --> 00:11:46.720]  想一想
[00:11:46.720 --> 00:11:51.040]  所謂電腦有一種東西叫reset
[00:11:51.040 --> 00:11:52.600]  reset一下
[00:11:52.600 --> 00:11:54.720]  到底我來這裡做什麼
[00:11:54.720 --> 00:11:56.120]  搞清楚
[00:11:56.120 --> 00:12:00.120]  這個都是我們每一個敬拜者需要有的準備
[00:12:00.120 --> 00:12:01.760]  祈禱
[00:12:01.760 --> 00:12:04.640]  第三方面就是Confession of Faith
[00:12:04.640 --> 00:12:06.440]  或者是Creed
[00:12:06.440 --> 00:12:07.360]  什麼意思呢
[00:12:07.360 --> 00:12:09.600]  Creed
[00:12:09.600 --> 00:12:11.880]  拉丁文的意思就是Credo
[00:12:11.880 --> 00:12:14.040]  就是I believe的意思
[00:12:14.040 --> 00:12:16.480]  就是說我相信
[00:12:16.480 --> 00:12:18.200]  所以在敬拜裡面
[00:12:18.200 --> 00:12:21.560]  有時候會有一種叫做
[00:12:21.560 --> 00:12:24.880]  供讀信經的環節
[00:12:24.880 --> 00:12:26.600]  什麼叫供讀信經
[00:12:26.600 --> 00:12:29.120]  供讀信經就是說整個的群體
[00:12:29.120 --> 00:12:31.480]  一起來再表述一次
[00:12:31.480 --> 00:12:34.160]  我們所相信的信仰
[00:12:34.160 --> 00:12:36.280]  我們的真理是怎麼樣的
[00:12:36.280 --> 00:12:37.560]  叫做Confession of Faith
[00:12:37.560 --> 00:12:39.480]  Confessing of Faith
[00:12:39.480 --> 00:12:41.000]  所以有時候我們會做什麼
[00:12:41.000 --> 00:12:42.280]  使徒信經
[00:12:42.280 --> 00:12:43.400]  是不是
[00:12:43.400 --> 00:12:45.400]  你記得參加過我們某些聚會
[00:12:45.400 --> 00:12:50.080]  我們一起站起來讀使徒信經
[00:12:50.080 --> 00:12:53.160]  使徒信經差不多有2000年的歷史
[00:12:53.160 --> 00:12:56.120]  是歷世歷代的信徒
[00:12:56.120 --> 00:12:58.200]  去將整個的信仰
[00:12:58.200 --> 00:13:00.400]  來作總結
[00:13:00.400 --> 00:13:03.480]  總結出12句的statement
[00:13:03.480 --> 00:13:05.240]  這個叫做使徒信經
[00:13:05.240 --> 00:13:06.680]  也有尼西亞信經
[00:13:06.680 --> 00:13:08.680]  三一信經等等這些信經
[00:13:08.680 --> 00:13:10.640]  這些信經都是有它的
[00:13:10.640 --> 00:13:11.400]  應該要保存
[00:13:11.400 --> 00:13:14.800]  或者應該要去到崇拜裡面使用的
[00:13:14.800 --> 00:13:17.400]  一個的習慣
[00:13:17.400 --> 00:13:18.840]  因為我們敬拜的時候
[00:13:18.840 --> 00:13:21.800]  不只是我們自己敬拜
[00:13:21.800 --> 00:13:23.400]  我們是集體的敬拜
[00:13:23.400 --> 00:13:24.280]  並且這個集體的敬拜
[00:13:24.280 --> 00:13:26.480]  不是現在集體的敬拜
[00:13:26.480 --> 00:13:27.760]  而是歷世歷代的信徒
[00:13:27.760 --> 00:13:29.520]  一起來去敬拜
[00:13:29.520 --> 00:13:30.240]  所以我們記起
[00:13:30.240 --> 00:13:32.520]  我們不是那種失憶的人
[00:13:32.520 --> 00:13:34.440]  過去裡面有很多很多
[00:13:34.440 --> 00:13:37.240]  歷世歷代的信徒
[00:13:37.240 --> 00:13:39.680]  是和我們組合在一起
[00:13:39.680 --> 00:13:42.400]  一個群體來去敬拜主
[00:13:42.400 --> 00:13:44.880]  所以有時候我們會做一些
[00:13:44.880 --> 00:13:46.800]  公讀信經的環節
[00:13:46.800 --> 00:13:50.160]  或者其中一個所謂confession of faith
[00:13:50.160 --> 00:13:54.560]  就是宣告我們的信仰的環節
[00:13:54.560 --> 00:13:56.000]  就是水禮
[00:13:56.000 --> 00:13:58.040]  我們浸禮水禮的時候
[00:13:58.040 --> 00:13:59.880]  那個人去到作見證
[00:13:59.880 --> 00:14:02.520]  其實都是一種confession of faith
[00:14:02.520 --> 00:14:06.280]  去到宣認上主是他的君王
[00:14:06.280 --> 00:14:07.960]  是他生命裡面的主
[00:14:07.960 --> 00:14:09.640]  所以在敬拜裡面
[00:14:09.640 --> 00:14:11.600]  是有這樣的環節的
[00:14:11.600 --> 00:14:13.120]  事實上在聖經裡面
[00:14:13.120 --> 00:14:14.800]  是有這樣的東西的
[00:14:14.800 --> 00:14:17.600]  很多時候我們未必會留意
[00:14:17.600 --> 00:14:19.640]  譬如一個example
[00:14:19.640 --> 00:14:21.920]  就是主禱文
[00:14:21.920 --> 00:14:23.840]  主禱文大家會背吧
[00:14:23.840 --> 00:14:25.120]  我們在天上的父愛
[00:14:25.120 --> 00:14:28.320]  願人都尊你之名為聖
[00:14:28.320 --> 00:14:30.520]  願你的國光臨
[00:14:30.520 --> 00:14:31.880]  願你的旨意行在地上
[00:14:31.880 --> 00:14:33.560]  如同行在天上
[00:14:33.560 --> 00:14:34.440]  我們任由天飲食
[00:14:34.440 --> 00:14:35.880]  今日賜給我們
[00:14:35.880 --> 00:14:36.720]  免我們的債
[00:14:36.720 --> 00:14:38.560]  與我們免了人的債
[00:14:38.560 --> 00:14:40.720]  不叫我們陷入試探
[00:14:40.720 --> 00:14:43.280]  救我們脫離那惡者
[00:14:43.280 --> 00:14:44.200]  因為國道權
[00:14:44.200 --> 00:14:46.080]  並永要傳是你的
[00:14:46.080 --> 00:14:47.600]  直到永遠
[00:14:47.600 --> 00:14:49.640]  阿們
[00:14:49.640 --> 00:14:52.520]  這個是一個信經來的
[00:14:52.520 --> 00:14:54.720]  或者一個confession of faith
[00:14:54.720 --> 00:14:56.160]  我們怎麼知道呢
[00:14:56.160 --> 00:14:57.840]  怎麼知道初期教會
[00:14:57.840 --> 00:14:59.280]  是用主禱文
[00:14:59.280 --> 00:15:00.920]  在他們敬拜裡面
[00:15:00.920 --> 00:15:02.960]  當作一種所謂的liligy
[00:15:02.960 --> 00:15:05.000]  就是一種敬拜的禮儀裡面
[00:15:05.000 --> 00:15:06.920]  一個環節
[00:15:06.920 --> 00:15:08.200]  為什麼呢
[00:15:08.200 --> 00:15:09.840]  你見到黃色那句
[00:15:09.840 --> 00:15:12.120]  如果你有以前印出來的聖經
[00:15:12.120 --> 00:15:14.360]  或者今天可能電子聖經都有
[00:15:14.360 --> 00:15:16.160]  它是括著說
[00:15:16.160 --> 00:15:19.400]  古卷裡面
[00:15:19.400 --> 00:15:22.760]  早期的古卷才有這一句東西的
[00:15:22.760 --> 00:15:25.080]  沒有這一句東西的
[00:15:25.080 --> 00:15:26.480]  講清楚
[00:15:26.480 --> 00:15:28.000]  最初的古卷
[00:15:28.000 --> 00:15:30.720]  是沒有黃色這一句
[00:15:30.720 --> 00:15:32.640]  後期的古卷
[00:15:32.640 --> 00:15:34.200]  才有黃色那句
[00:15:34.200 --> 00:15:35.880]  你說說什麼
[00:15:35.880 --> 00:15:38.600]  你知道以前的聖經是抄出來的
[00:15:38.600 --> 00:15:39.480]  抄出來的
[00:15:39.480 --> 00:15:43.320]  就是有一個原版
[00:15:43.320 --> 00:15:45.160]  然後就有一些copyist
[00:15:45.160 --> 00:15:46.840]  或者scribes
[00:15:46.840 --> 00:15:47.840]  文士
[00:15:47.840 --> 00:15:49.520]  他們就會抄它
[00:15:49.520 --> 00:15:50.800]  抄完之後就再抄
[00:15:50.800 --> 00:15:51.960]  你說抄來抄去
[00:15:51.960 --> 00:15:53.440]  抄錯了
[00:15:53.440 --> 00:15:55.800]  你以前小學的時候被罰抄的時候
[00:15:55.800 --> 00:15:56.680]  是不是亂抄
[00:15:56.680 --> 00:15:58.200]  亂抄通
[00:15:58.200 --> 00:15:59.320]  但是我想告訴你
[00:15:59.320 --> 00:16:01.360]  是不會的
[00:16:01.360 --> 00:16:03.560]  因為那些文士是很小心的
[00:16:03.560 --> 00:16:05.200]  死海古卷發現的時候
[00:16:05.200 --> 00:16:05.920]  為什麼這麼大
[00:16:05.920 --> 00:16:07.560]  為什麼這麼震撼
[00:16:07.560 --> 00:16:08.240]  因為原來發現
[00:16:08.240 --> 00:16:09.360]  一拿死海古卷
[00:16:09.360 --> 00:16:11.560]  那些山洞古卷拿出來的時候
