
[00:00:00.000 --> 00:00:03.000]  我相信有一個最家傳戶曉最多人知道的
[00:01:59.000 --> 00:02:02.000]  又或者有人這樣報導
[00:02:02.000 --> 00:02:06.000]  說找到一個普世全球洪水的證據
[00:02:06.000 --> 00:02:08.000]  在二十世紀有一個很出名的故事
[00:02:08.000 --> 00:02:11.000]  當時是1930年代
[00:02:11.000 --> 00:02:14.000]  一個英國考古學家叫做Wooley
[00:02:14.000 --> 00:02:18.000]  他去到南米索不達米亞一帶
[00:02:18.000 --> 00:02:21.000]  他去到那裡發掘聖經的古城吾爾
[00:02:21.000 --> 00:02:24.000]  即是阿巴拉罕的鄉下
[00:02:24.000 --> 00:02:28.000]  當他在吾爾城那裡向下發掘的時候
[00:02:28.000 --> 00:02:34.000]  他找到一層八尺厚的洪水積成的淤泥
[00:02:34.000 --> 00:02:39.000]  土層的下面是一個更遠古的人類的遺跡
[00:02:39.000 --> 00:02:43.000]  土層的上面是後期的遺跡
[00:02:43.000 --> 00:02:44.000]  換句話說
[00:02:44.000 --> 00:02:47.000]  這個八尺厚的純粹淤泥
[00:02:47.000 --> 00:02:50.000]  洪水積成的泥土
[00:02:50.000 --> 00:02:54.000]  就好像表示有一場大的洪水
[00:02:54.000 --> 00:02:56.000]  曾經在這個地方發生過
[00:02:56.000 --> 00:02:59.000]  當這個消息一公佈出來之後
[00:02:59.000 --> 00:03:03.000]  在當時的社會當時的世界就轟動一時
[00:03:03.000 --> 00:03:07.000]  有人認為終於找到聖經裡面說的
[00:03:07.000 --> 00:03:10.000]  羅亞大洪水的跡象
[00:03:10.000 --> 00:03:13.000]  不過繼續發掘下去的時候
[00:03:13.000 --> 00:03:17.000]  就發現在其他同一帶的城鎮
[00:03:17.000 --> 00:03:22.000]  就沒有在同一個時期找到洪水破壞的土層
[00:03:22.000 --> 00:03:23.000]  換句話說
[00:03:23.000 --> 00:03:27.000]  淤泥所找到的洪水的跡象
[00:03:27.000 --> 00:03:31.000]  只不過是一個地區性的洪水
[00:03:31.000 --> 00:03:39.000]  淤泥這個故事就告訴我們
[00:03:39.000 --> 00:03:45.000]  我們現代人去看羅亞大洪水的記載的時候
[00:03:45.000 --> 00:03:50.000]  我們經常都會去問一些現代人會問的問題
[00:03:50.000 --> 00:03:53.000]  證據歷史裡面的考證
[00:03:53.000 --> 00:03:54.000]  可能你會聽過
[00:03:54.000 --> 00:03:58.000]  有人說世界上很多的民族
[00:03:58.000 --> 00:04:02.000]  很多的傳說說曾經有過大洪水
[00:04:02.000 --> 00:04:06.000]  所以應該是有過全球大洪水
[00:04:06.000 --> 00:04:08.000]  但你細心想想
[00:04:08.000 --> 00:04:12.000]  這樣證明不了全球曾經有過大洪水
[00:04:12.000 --> 00:04:16.000]  特別是你講到羅亞的經文
[00:04:16.000 --> 00:04:19.000]  因為在經文引申出來
[00:04:19.000 --> 00:04:23.000]  這個大洪水有40週夜
[00:04:23.000 --> 00:04:25.000]  或者甚至一年這麼長
[00:04:25.000 --> 00:04:30.000]  所以如果你要證明曾經有過全球性的洪水的話
[00:04:30.000 --> 00:04:36.000]  你一定要找到所有的古代的城鎮
[00:04:36.000 --> 00:04:38.000]  他們這些古城的文明
[00:04:38.000 --> 00:04:40.000]  曾經一度同一時間
[00:04:40.000 --> 00:04:42.000]  在不同的城鎮裡面
[00:04:42.000 --> 00:04:46.000]  發生過一些洪水毀壞的斷層
[00:04:46.000 --> 00:04:49.000]  但是我們從來沒有找到這些
[00:04:49.000 --> 00:04:51.000]  第二你可能會想起
[00:04:51.000 --> 00:04:54.000]  有一個阿拉納山的傳說
[00:04:54.000 --> 00:04:56.000]  創世紀第八章這麼說
[00:04:56.000 --> 00:04:58.000]  他說7月17日
[00:04:58.000 --> 00:05:03.000]  羅亞方舟停在阿拉納山上
[00:05:03.000 --> 00:05:05.000]  所以在土耳其的東邊
[00:05:05.000 --> 00:05:07.000]  有一個地方
[00:05:07.000 --> 00:05:11.000]  一個山叫阿拉納山
[00:05:11.000 --> 00:05:16.000]  傳說是羅亞方舟停泊的山頂
[00:05:16.000 --> 00:05:18.000]  但是這個傳說
[00:05:18.000 --> 00:05:20.000]  歷史的資料告訴我們
[00:05:20.000 --> 00:05:24.000]  只能夠追溯至公元後十世紀才出現
[00:05:24.000 --> 00:05:27.000]  所以這個阿拉納山
[00:05:27.000 --> 00:05:32.000]  並非一個最可靠的歷史傳統
[00:05:32.000 --> 00:05:35.000]  況且你細心看看聖經裡面的記載
[00:05:35.000 --> 00:05:38.000]  他說方舟停在阿拉納山
[00:05:38.000 --> 00:05:42.000]  阿拉納山的原文不是單數
[00:05:42.000 --> 00:05:44.000]  而是眾數
[00:05:44.000 --> 00:05:47.000]  意思並非在阿拉納山峰之上
[00:05:47.000 --> 00:05:49.000]  方舟停泊了
[00:05:49.000 --> 00:05:51.000]  真正地理的意思
[00:05:51.000 --> 00:05:55.000]  是在阿拉納群山
[00:05:55.000 --> 00:05:57.000]  或阿拉納山區
[00:05:57.000 --> 00:06:00.000]  方舟就停泊了
[00:06:00.000 --> 00:06:01.000]  可以是山頂
[00:06:01.000 --> 00:06:04.000]  也可以是半山
[00:06:04.000 --> 00:06:06.000]  也可以是山居
[00:06:06.000 --> 00:06:11.000]  (為什麼要追溯至公元前十世紀?)
[00:06:11.000 --> 00:06:12.000]  很多時候
[00:06:12.000 --> 00:06:17.000]  我們缺乏歷史、地質、考古的證據
[00:06:17.000 --> 00:06:20.000]  我們就會訴諸於一個方法
[00:06:20.000 --> 00:06:23.000]  就是說這是一個神蹟
[00:06:23.000 --> 00:06:24.000]  如果是神蹟的話
[00:06:24.000 --> 00:06:30.000]  我們就說不需要想一些水力、地質等等
[00:06:30.000 --> 00:06:32.000]  不同的科學證據
[00:06:32.000 --> 00:06:34.000]  但如果你這樣想的話
[00:06:34.000 --> 00:06:36.000]  每樣東西都訴諸於神蹟
[00:06:36.000 --> 00:06:38.000]  有幾樣東西就不通了
[00:06:38.000 --> 00:06:40.000]  首先第一
[00:06:40.000 --> 00:06:44.000]  聖經裡面洪水、羅亞、方舟的技術
[00:06:44.000 --> 00:06:49.000]  確實是講很多大自然、自然的描述
[00:06:49.000 --> 00:06:52.000]  不是講到神蹟的歧視
[00:06:52.000 --> 00:06:56.000]  接著如果我們真的訴諸於神蹟的話
[00:06:56.000 --> 00:06:58.000]  你就退一步去想
[00:06:58.000 --> 00:07:00.000]  為什麼我們還要花這麼多時間
[00:07:00.000 --> 00:07:02.000]  去找這些洪水的遺跡
[00:07:02.000 --> 00:07:05.000]  或者是地質上的證據
[00:07:05.000 --> 00:07:07.000]  甚至考古的證據
[00:07:07.000 --> 00:07:10.000]  因為沒有人需要用這些證據
[00:07:10.000 --> 00:07:13.000]  去證明神蹟曾經發生過
[00:07:13.000 --> 00:07:15.000]  如果你這樣想的話
[00:07:15.000 --> 00:07:17.000]  你就似乎會比較近一點
[00:07:17.000 --> 00:07:22.000]  去問清楚到底經文想描述些什麼
[00:07:22.000 --> 00:07:27.000]  我們看回剛才大洪水、羅亞、方舟的經文
[00:07:27.000 --> 00:07:30.000]  你會留意到有很多普世的字眼
[00:07:30.000 --> 00:07:32.000]  這些普世字眼講到
[00:07:32.000 --> 00:07:35.000]  凡地上的活物無一不死
[00:07:35.000 --> 00:07:38.000]  毀滅天下等等
[00:07:38.000 --> 00:07:40.000]  現代人可能會想起
[00:07:40.000 --> 00:07:43.000]  一定是全球性的事件
[00:07:43.000 --> 00:07:45.000]  但是你留意聖經裡面
[00:07:45.000 --> 00:07:48.000]  很多時候講到普世的字眼
[00:07:48.000 --> 00:07:51.000]  只不過是形容一些地區性發生的事件
[00:07:51.000 --> 00:07:53.000]  譬如創世紀第四十一章
[00:07:53.000 --> 00:07:57.000]  講到當時的埃及和中東
[00:07:57.000 --> 00:07:59.000]  發生很大的饑荒
[00:07:59.000 --> 00:08:01.000]  甚至是天下的饑荒
[00:08:01.000 --> 00:08:08.000]  各處的人都去到埃及問藥室取糧食
[00:08:08.000 --> 00:08:10.000]  了解歷史的就知道
[00:08:10.000 --> 00:08:15.000]  在這段時間根本沒有一個全球的饑荒發生
[00:08:15.000 --> 00:08:20.000]  只不過是在中東、埃及一帶地區性的饑荒
[00:08:20.000 --> 00:08:23.000]  所以用這些普世字眼不一定等於全球
[00:08:23.000 --> 00:08:25.000]  用一些普遍的字眼
[00:08:25.000 --> 00:08:28.000]  只不過是告訴我們那個intensity
[00:08:28.000 --> 00:08:31.000]  那個程度是非常嚴重的意思
[00:08:31.000 --> 00:08:43.000]  不如我帶你去一個地方
[00:08:43.000 --> 00:08:44.000]  你可能會更加了解
[00:08:44.000 --> 00:08:46.000]  當時近東的人想些什麼
[00:08:46.000 --> 00:08:49.000]  以及他用什麼字眼修辭
[00:08:49.000 --> 00:08:51.000]  來形容他們的世界
[00:08:51.000 --> 00:08:53.000]  這個地方你甚至沒有去過
[00:08:53.000 --> 00:08:55.000]  你都應該會聽過
[00:08:55.000 --> 00:08:57.000]  叫做大英博物館
[00:08:57.000 --> 00:08:59.000]  我們來到大英博物館
[00:08:59.000 --> 00:09:03.000]  我們進去其中一個展館五十五
[00:09:03.000 --> 00:09:09.000]  這裡是米索不達米亞近東的一個展館
[00:09:09.000 --> 00:09:13.000]  其中有一個手掌大的文物
[00:09:13.000 --> 00:09:18.000]  刻上了一個巴比倫古代的地圖
[00:09:18.000 --> 00:09:23.000]  代表著巴比倫人怎樣看待他們當時的世界
[00:09:23.000 --> 00:09:28.000]  這個地圖屬於舊約聖經的時期
[00:09:28.000 --> 00:09:32.000]  所以他們想的東西應該很像
[00:09:32.000 --> 00:09:35.000]  舊約時代的以色列人所想的東西
[00:09:35.000 --> 00:09:38.000]  你看到這個地圖有兩個大圈
[00:09:38.000 --> 00:09:41.000]  代表著他們整個的世界
[00:09:41.000 --> 00:09:44.000]  是一個圓形的平面
[00:09:44.000 --> 00:09:48.000]  地圖用不同的圖案來代表不同的地方
[00:09:48.000 --> 00:09:50.000]  加上標籤
[00:09:50.000 --> 00:09:54.000]  外圈之外有八個三角形
[00:09:54.000 --> 00:09:59.000]  代表著當時平面世界以外的靈魂
[00:09:59.000 --> 00:10:04.000]  右上方的三角形刻有日頭不見之地
[00:10:04.000 --> 00:10:07.000]  即是西面日落的地方
[00:10:07.000 --> 00:10:11.000]  兩個圈中間標籤了海
[00:10:11.000 --> 00:10:15.000]  這些海洋環繞著整個大地
[00:10:15.000 --> 00:10:23.000]  近東文獻中常出現的海洋叫做宇宙海
[00:10:23.000 --> 00:10:25.000]  Cosmic Ocean
[00:10:25.000 --> 00:10:28.000]  這些就是地的極處
[00:10:28.000 --> 00:10:35.000]  因為地的邊界之外就是人不能去到的大海
[00:10:35.000 --> 00:10:39.000]  內圈就是米索不達米亞這個地方
[00:10:39.000 --> 00:10:41.000]  有不同的城鎮
[00:10:41.000 --> 00:10:44.000]  世界的中心當然是中間的巴比倫城
[00:10:44.000 --> 00:10:51.000]  這個地圖當然不是按照科學的尺度畫出來
[00:10:51.000 --> 00:10:56.000]  但卻表達了古近東人眼中的看法
[00:10:56.000 --> 00:10:58.000]  他們所知的世界
[00:10:58.000 --> 00:11:00.000]  他們所知的known world
[00:11:00.000 --> 00:11:02.000]  是一個平面
[00:11:02.000 --> 00:11:04.000]  一個大的圓盤
[00:11:04.000 --> 00:11:10.000]  四周地極都是高崇入雲的山脈
[00:11:10.000 --> 00:11:14.000]  地極之處就是海洋
[00:11:14.000 --> 00:11:18.000]  這些海洋或宇宙山
[00:11:18.000 --> 00:11:20.000]  Cosmic Mountains
[00:11:20.000 --> 00:11:22.000]  就是地的根基
[00:11:22.000 --> 00:11:25.000]  因為他們的深處是立在陰間
[00:11:25.000 --> 00:11:31.000]  而山峰頂著的就是一個上面的鑊形的天空
[00:11:31.000 --> 00:11:33.000]  叫做穹瘡
[00:11:33.000 --> 00:11:35.000]  在他們的印象之中
[00:11:35.000 --> 00:11:37.000]  這個好像是一個倒轉了的鑊
[00:11:37.000 --> 00:11:40.000]  然後頂著上面的大水
[00:11:40.000 --> 00:11:42.000]  聖經時代的人
[00:11:42.000 --> 00:11:44.000]  他們看世界
[00:11:44.000 --> 00:11:48.000]  不會有地球的概念
[00:11:48.000 --> 00:11:50.000]  他們看世界是一個平面
[00:11:50.000 --> 00:11:52.000]  聖經當然是神
[00:11:52.000 --> 00:11:56.000]  用當時的人能夠明白的語言和概念
[00:11:56.000 --> 00:11:59.000]  來啟示他的真理
[00:11:59.000 --> 00:12:02.000]  所以你這樣想的時候
[00:12:02.000 --> 00:12:05.000]  羅亞方舟大洪水
[00:12:05.000 --> 00:12:09.000]  其實只不過是一個地區性的大洪水
[00:12:09.000 --> 00:12:11.000]  另外我們要了解
[00:12:11.000 --> 00:12:14.000]  羅亞方舟大洪水這個技術
[00:12:14.000 --> 00:12:17.000]  其實在聖經的頭十一章裏面找到
[00:12:17.000 --> 00:12:21.000]  創世紀一至十一章
[00:12:21.000 --> 00:12:23.000]  其實帶領我們進入一個古代的世界
[00:12:23.000 --> 00:12:25.000]  叫做米索不達米亞
[00:12:25.000 --> 00:12:29.000]  米索不達米亞是囊括今天的東土二期山區
[00:12:29.000 --> 00:12:33.000]  敘利亞、伊拉克直到波士灣
[00:12:33.000 --> 00:12:37.000]  本身是一個很熱很乾的地方
[00:12:37.000 --> 00:12:40.000]  沒什麼可能成為人類定居的樂土
[00:12:40.000 --> 00:12:42.000]  但是米索不達米亞
[00:12:42.000 --> 00:12:45.000]  Mesopotamia是希臘文
[00:12:45.000 --> 00:12:47.000]  意思是說兩河流域
[00:12:47.000 --> 00:12:49.000]  在這裏有兩條大河
[00:12:49.000 --> 00:12:51.000]  第一條是底格里斯河
[00:12:51.000 --> 00:12:53.000]  第二條是幼發拉底河
[00:12:53.000 --> 00:12:55.000]  因為這兩條大河
[00:12:55.000 --> 00:13:00.000]  將整個地帶變成了人類定居的理想之地
[00:13:00.000 --> 00:13:03.000]  亦都將這個地方成為了
[00:13:03.000 --> 00:13:07.000]  世界人類最早的文明遙覽
[00:13:07.000 --> 00:13:15.000]  在這裏人類最初發展農業、捕魚、河水運輸、貿易
[00:13:15.000 --> 00:13:20.000]  甚至是契營民治、城邦和宗教等等
[00:13:20.000 --> 00:13:23.000]  河流當然帶來很多的好處
[00:13:23.000 --> 00:13:26.000]  但亦都帶來不同的危險
[00:13:26.000 --> 00:13:32.000]  每逢雨季或春天高山積雪融的時候
[00:13:32.000 --> 00:13:34.000]  就很容易有洪水
[00:13:34.000 --> 00:13:38.000]  所以米索不達米亞裏面的文獻、禮版
[00:13:38.000 --> 00:13:46.000]  包括聖經都經常講論這些大水災、大浩劫
[00:13:46.000 --> 00:13:48.000]  為什麼會有水災
[00:13:48.000 --> 00:13:52.000]  水災當中誰能夠幫助我們
[00:13:52.000 --> 00:13:56.000]  現在我們所知道的近東的神話、技術裏面
[00:13:56.000 --> 00:13:59.000]  提到有大洪水、水災、浩劫
[00:13:59.000 --> 00:14:03.000]  起碼有四、五個這些文獻
[00:14:03.000 --> 00:14:04.000]  所以如果這樣看
[00:14:04.000 --> 00:14:08.000]  聖經記載洪水
[00:14:08.000 --> 00:14:15.000]  就是跟近東的洪水神話做一個爭辯
[00:14:15.000 --> 00:14:18.000]  因為近東的洪水故事都是講什麼呢
[00:14:18.000 --> 00:14:22.000]  洪水發生的原因是因為人口太多
[00:14:22.000 --> 00:14:25.000]  噪音太大,觸犯了神靈
[00:14:25.000 --> 00:14:28.000]  以致神靈不能安睡
[00:14:28.000 --> 00:14:31.000]  它發怒的時候就降水災
[00:14:31.000 --> 00:14:34.000]  有一個近東神話叫做
[00:14:34.000 --> 00:14:38.000]  阿達哈斯史詩
[00:14:38.000 --> 00:14:41.000]  它提到洪水的原因是什麼呢
[00:14:41.000 --> 00:14:43.000]  其中有一句說
[00:14:43.000 --> 00:14:47.000]  大地變得太廣大,人民太多
[00:14:47.000 --> 00:14:51.000]  人的喧鬧聲太大了
[00:14:51.000 --> 00:14:53.000]  因為這個原因
[00:14:53.000 --> 00:14:58.000]  印尼這個大神靈感到很不安
[00:14:58.000 --> 00:15:01.000]  他就召集眾神來跟他們說
[00:15:01.000 --> 00:15:05.000]  人的喧鬧聲已經太大了
[00:15:05.000 --> 00:15:08.000]  他們的噪音使我心裏很不安
[00:15:08.000 --> 00:15:11.000]  因為他們的噪音,我無法入睡
[00:15:11.000 --> 00:15:14.000]  於是他就降下洪災
[00:15:14.000 --> 00:15:17.000]  來毀滅人類
[00:15:17.000 --> 00:15:20.000]  聖經就去爭辯
[00:15:20.000 --> 00:15:23.000]  說這是一個荒謬的原因
[00:15:23.000 --> 00:15:25.000]  一個真正的神
[00:15:25.000 --> 00:15:29.000]  怎會因為睡不著而發大怒
[00:15:29.000 --> 00:15:33.000]  無緣無故地殲滅人類
[00:15:33.000 --> 00:15:39.000]  聖經提出一個完全不同的詮釋
[00:15:39.000 --> 00:15:41.000]  是一個道德的解釋
[00:15:41.000 --> 00:15:44.000]  為什麼會有洪水
[00:15:44.000 --> 00:15:46.000]  《創世紀大六章》
[00:15:46.000 --> 00:15:49.000]  神觀看世界見是敗壞的
[00:15:49.000 --> 00:15:52.000]  凡有血氣的在地上都是敗壞了行為
[00:15:52.000 --> 00:15:54.000]  神就對羅亞說
[00:15:54.000 --> 00:15:57.000]  凡有血氣的盡頭已經來到我面前
[00:15:57.000 --> 00:16:02.000]  因為地上充滿了他們的強暴
[00:16:02.000 --> 00:16:06.000]  我要把他們和地一同毀滅
[00:16:06.000 --> 00:16:07.000]  其實你看《創世紀》
[00:16:07.000 --> 00:16:09.000]  由第四章開始
[00:16:09.000 --> 00:16:11.000]  人已經背叛了上帝
[00:16:11.000 --> 00:16:13.000]  人去犯罪
[00:16:13.000 --> 00:16:15.000]  遠離上帝
[00:16:15.000 --> 00:16:18.000]  罪就進入世界
[00:16:18.000 --> 00:16:24.000]  然後強暴就繼續在神的世界裡蔓延
[00:16:24.000 --> 00:16:27.000]  去污衊上帝美好的創造
[00:16:27.000 --> 00:16:28.000]  開始有謀殺
[00:16:28.000 --> 00:16:31.000]  然後繼續有各項暴力
[00:16:31.000 --> 00:16:36.000]  甚至地上掌權的都滿有強暴
[00:16:36.000 --> 00:16:40.000]  強暴這個字是Hamas
[00:16:40.000 --> 00:16:43.000]  今天我們來形容恐怖分子
[00:16:43.000 --> 00:16:46.000]  帶來破壞
[00:16:46.000 --> 00:16:53.000]  這個字在聖經裡指的是傷害人的行為和態度
[00:16:53.000 --> 00:16:56.000]  是指社會裡的不公義
[00:16:56.000 --> 00:17:00.000]  就是說人類因為背叛上帝
[00:17:00.000 --> 00:17:02.000]  現在來到一個自我毀滅
[00:17:02.000 --> 00:17:04.000]  已經罪惡滔天
[00:17:04.000 --> 00:17:10.000]  上帝不得不施行公義的審判
[00:17:10.000 --> 00:17:12.000]  所以水災的原因
[00:17:12.000 --> 00:17:14.000]  有這樣的浩劫的原因
[00:17:14.000 --> 00:17:16.000]  是一個道德公義
[00:17:16.000 --> 00:17:23.000]  是個人社會不公義的問題
[00:17:23.000 --> 00:17:25.000]  羅亞如何得救呢?
[00:17:25.000 --> 00:17:28.000]  當然聖經說得很清楚
[00:17:28.000 --> 00:17:30.000]  羅亞蒙恩
[00:17:30.000 --> 00:17:34.000]  上帝給他恩典
[00:17:34.000 --> 00:17:36.000]  羅亞亦是這樣記載
[00:17:36.000 --> 00:17:38.000]  羅亞是個義人
[00:17:38.000 --> 00:17:41.000]  在當時世代是一個完全人
[00:17:41.000 --> 00:17:43.000]  與神同行
[00:17:43.000 --> 00:17:46.000]  這些字眼不是我們現代人說的
[00:17:46.000 --> 00:17:48.000]  是一個完美無罪的人
[00:17:48.000 --> 00:17:49.000]  一個義人
[00:17:49.000 --> 00:17:53.000]  所謂完全正直的人
[00:17:53.000 --> 00:17:56.000]  一個按照神的真理
[00:17:56.000 --> 00:17:59.000]  供你來做審判做決定
[00:17:59.000 --> 00:18:01.000]  也不欺壓身邊的弱者
[00:18:01.000 --> 00:18:04.000]  反而去行公義的一個人
[00:18:04.000 --> 00:18:08.000]  所以聖經對洪水的技術
[00:18:08.000 --> 00:18:10.000]  目的不是告訴你
[00:18:10.000 --> 00:18:12.000]  曾經有過一個水災
[00:18:12.000 --> 00:18:14.000]  或者給你一些細節
[00:18:14.000 --> 00:18:16.000]  以致你能夠重整重構
[00:18:16.000 --> 00:18:20.000]  當時歷史事件的水災
[00:18:20.000 --> 00:18:23.000]  因為洪水的記載
[00:18:23.000 --> 00:18:28.000]  並不是洪水事件的本身
[00:18:28.000 --> 00:18:30.000]  什麼意思呢?
[00:18:30.000 --> 00:18:32.000]  我舉個例子
[00:18:32.000 --> 00:18:36.000]  美國的911事件發生之後
[00:18:36.000 --> 00:18:39.000]  有不同的技術
[00:18:39.000 --> 00:18:41.000]  這個技術不是告訴你
[00:18:41.000 --> 00:18:45.000]  曾經有過911事件
[00:18:45.000 --> 00:18:47.000]  而在911事件裏面
[00:18:47.000 --> 00:18:49.000]  找出那個意義
[00:18:49.000 --> 00:18:53.000]  譬如這張很出名的911相片
[00:18:53.000 --> 00:18:55.000]  它不是告訴你
[00:18:55.000 --> 00:18:58.000]  曾經有911事件發生
[00:18:58.000 --> 00:19:00.000]  而是告訴你
[00:19:00.000 --> 00:19:02.000]  因為這件事的裏面
[00:19:02.000 --> 00:19:06.000]  我們怎樣去找回那種意義
[00:19:06.000 --> 00:19:08.000]  聖經的洪水記載
[00:19:08.000 --> 00:19:10.000]  也有相似的地方
[00:19:10.000 --> 00:19:12.000]  目的不是告訴你
[00:19:12.000 --> 00:19:14.000]  曾經有大洪水發生
[00:19:14.000 --> 00:19:16.000]  有,是人都知道
[00:19:16.000 --> 00:19:19.000]  最重要的就是告訴你
[00:19:19.000 --> 00:19:21.000]  在水災當中
[00:19:21.000 --> 00:19:24.000]  怎樣找到神學生命的意義
[00:19:24.000 --> 00:19:27.000]  在近東的神觀裏面
[00:19:27.000 --> 00:19:30.000]  神的權能是怎樣表達出來的呢?
[00:19:30.000 --> 00:19:34.000]  往往是神可以去掌管大水
[00:19:34.000 --> 00:19:37.000]  能夠控制混沌,混亂
[00:19:37.000 --> 00:19:40.000]  這樣表達出神的權能
[00:19:40.000 --> 00:19:43.000]  所以神創立世界的時候
[00:19:43.000 --> 00:19:45.000]  是將水分開
[00:19:45.000 --> 00:19:48.000]  然後使汗地露出來
[00:19:48.000 --> 00:19:51.000]  這就真正表達到神是沒有權能
[00:19:51.000 --> 00:19:53.000]  這是創世紀第一章的記述
[00:19:53.000 --> 00:19:55.000]  不是科學報告
[00:19:55.000 --> 00:19:57.000]  而是神學的宣告
[00:19:57.000 --> 00:20:01.000]  所以為什麼洪水的故事
[00:20:01.000 --> 00:20:03.000]  在近東的文獻
[00:20:03.000 --> 00:20:06.000]  在聖經裏面時常都會出現
[00:20:06.000 --> 00:20:08.000]  不單單是因為那個地區
[00:20:08.000 --> 00:20:10.000]  經常會有洪水
[00:20:10.000 --> 00:20:14.000]  而是哪一個可以在洪水氾濫的時候
[00:20:14.000 --> 00:20:17.000]  仍然掌管一切來作王
[00:20:17.000 --> 00:20:21.000]  近東的洪水神話
[00:20:21.000 --> 00:20:23.000]  往往都會講到神靈
[00:20:23.000 --> 00:20:26.000]  在洪水氾濫的時候
[00:20:26.000 --> 00:20:29.000]  他們是不知所措的
[00:20:29.000 --> 00:20:34.000]  聖經對羅亞洪水故事的技術
[00:20:34.000 --> 00:20:40.000]  有一些取笑這些假神
[00:20:40.000 --> 00:20:43.000]  所以作者寫的是神學
[00:20:43.000 --> 00:20:45.000]  是生命的神學
[00:20:45.000 --> 00:20:48.000]  當你生命遇見混沌
[00:20:48.000 --> 00:20:51.000]  遇見災劫的時候
[00:20:51.000 --> 00:20:53.000]  遇見水災的時候
[00:20:53.000 --> 00:20:56.000]  到底你信靠的是哪一個?
[00:20:56.000 --> 00:21:11.000]  你看羅亞洪水的技術
[00:21:11.000 --> 00:21:15.000]  你就可以見到那種文學的修辭
[00:21:15.000 --> 00:21:17.000]  那種結構
[00:21:17.000 --> 00:21:19.000]  結構是怎樣的呢?
[00:21:19.000 --> 00:21:24.000]  首先七章十七節講到洪水氾濫四十天
[00:21:24.000 --> 00:21:26.000]  然後故事最後的時候
[00:21:26.000 --> 00:21:28.000]  第八章第六節
[00:21:28.000 --> 00:21:32.000]  就講到洪水過了四十天
[00:21:32.000 --> 00:21:36.000]  然後在七章十七節至十八節
[00:21:36.000 --> 00:21:40.000]  描述到洪水不斷上漲
[00:21:40.000 --> 00:21:42.000]  八章第五節
[00:21:42.000 --> 00:21:50.000]  相應呼應洪水繼續消減消退
[00:21:50.000 --> 00:21:53.000]  然後到第三個元素
[00:21:53.000 --> 00:21:57.000]  講到高山被水淹沒
[00:21:57.000 --> 00:22:01.000]  然後相對地第八章四至五節
[00:22:01.000 --> 00:22:06.000]  講到高山山頂露出來
[00:22:06.000 --> 00:22:08.000]  七章二十一節
[00:22:08.000 --> 00:22:11.000]  講到水勢浩大一百五十天
