
[00:00:00.000 --> 00:00:10.000]  各位老師同學,我們當中有一些嘉賓,早安
[00:06:22.000 --> 00:06:25.000]  大家互相更多的學習
[00:06:25.000 --> 00:06:26.000]  回到這裡所提
[00:06:26.000 --> 00:06:29.000]  我從三方面和大家再分享
[00:06:29.000 --> 00:06:31.000]  第一方面就是目的
[00:06:31.000 --> 00:06:34.000]  是否必須出於神的呼召呢
[00:06:34.000 --> 00:06:38.000]  這是歷年教會很多討論的課題
[00:06:38.000 --> 00:06:41.000]  但是我自己的信念會相信
[00:06:41.000 --> 00:06:45.000]  神對目者是有特別的呼召的
[00:06:45.000 --> 00:06:47.000]  而我自己一路思想的時候
[00:06:47.000 --> 00:06:50.000]  聖經裡面有很多不同的歷史人物
[00:06:50.000 --> 00:06:52.000]  包括很多大小先知
[00:06:52.000 --> 00:06:54.000]  如果大家讀聖經的時候
[00:06:54.000 --> 00:06:56.000]  以剎 耶利米 以西傑等等
[00:06:56.000 --> 00:07:00.000]  他們也很明顯有神給他們獨特的呼召的方式
[00:07:00.000 --> 00:07:04.000]  呼召他們承擔神給他們的職份
[00:07:04.000 --> 00:07:06.000]  而在整個過程裡面
[00:07:06.000 --> 00:07:11.000]  你會發覺很多都是被召來去牧養神的子民
[00:07:11.000 --> 00:07:15.000]  大家都會很記得大衛在詩篇七十八篇提到
[00:07:15.000 --> 00:07:19.000]  神將他從羊圈當中揀選出來
[00:07:19.000 --> 00:07:22.000]  要叫他去牧養自己的百姓
[00:07:22.000 --> 00:07:26.000]  是一個很重要的牧養的呼召
[00:07:26.000 --> 00:07:28.000]  在舊約如此
[00:07:28.000 --> 00:07:30.000]  到了新約的時候
[00:07:30.000 --> 00:07:33.000]  可以來了解
[00:07:33.000 --> 00:07:37.000]  神同樣是在當中呼召人來服侍他
[00:07:37.000 --> 00:07:39.000]  我特別提出一節經文
[00:07:39.000 --> 00:07:41.000]  我今天也會引用一些經文
[00:07:41.000 --> 00:07:44.000]  如果大家有聖經也可以翻來看
[00:07:44.000 --> 00:07:47.000]  不過以福所說四章十二節大家都會熟悉
[00:07:47.000 --> 00:07:49.000]  提到神所賜有使徒先知
[00:07:49.000 --> 00:07:52.000]  有傳福音的有教師和牧師
[00:07:52.000 --> 00:07:55.000]  為了成全聖徒各盡其職
[00:07:55.000 --> 00:07:58.000]  當然對於使徒和先知的解釋
[00:07:58.000 --> 00:08:00.000]  有很多不同的理解
[00:08:00.000 --> 00:08:04.000]  但是我引用John Stock自己的理解
[00:08:04.000 --> 00:08:07.000]  當他提到在前面的
[00:08:07.000 --> 00:08:10.000]  以福所說第二章第二十節
[00:08:10.000 --> 00:08:15.000]  提到神的教會是建立在使徒和先知的根基上
[00:08:15.000 --> 00:08:18.000]  由耶穌基督自己做防國石
[00:08:18.000 --> 00:08:21.000]  從那節經文去理解
[00:08:21.000 --> 00:08:23.000]  其實使徒和先知是在說
[00:08:23.000 --> 00:08:27.000]  在啟示真理裡面的傳達者
[00:08:27.000 --> 00:08:29.000]  而當啟示已經完成了
[00:08:29.000 --> 00:08:31.000]  這個時代就沒有
[00:08:31.000 --> 00:08:34.000]  聖經所說的使徒和先知
[00:08:34.000 --> 00:08:38.000]  但是明顯使徒和先知是蒙受神所呼召
[00:08:38.000 --> 00:08:40.000]  有很多聖經裡面提及他們個別
[00:08:40.000 --> 00:08:42.000]  如何蒙受神的呼召
[00:08:42.000 --> 00:08:44.000]  而承擔這個職份
[00:08:44.000 --> 00:08:48.000]  而今天接著的傳福音
[00:08:48.000 --> 00:08:51.000]  有教師和牧師
[00:08:51.000 --> 00:08:53.000]  聖經提及這些恩賜的人
[00:08:53.000 --> 00:08:58.000]  你可以說是一個聖經所提及的
[00:08:58.000 --> 00:09:00.000]  屬靈的領袖
[00:09:00.000 --> 00:09:04.000]  他們是要承傳各信徒各傳奇蹟的
[00:09:04.000 --> 00:09:06.000]  因此他們有一個重要的職份
[00:09:06.000 --> 00:09:08.000]  在教會當中是要建立
[00:09:08.000 --> 00:09:13.000]  承傳他們或承導他們的職份
[00:09:13.000 --> 00:09:15.000]  從這裡去了解的時候
[00:09:15.000 --> 00:09:20.000]  就會體會到從舊約到新約到今天
[00:09:20.000 --> 00:09:23.000]  合理上來思想
[00:09:23.000 --> 00:09:25.000]  就是神在過去如何呼召人
[00:09:25.000 --> 00:09:28.000]  來在教會中牧羊羊群
[00:09:28.000 --> 00:09:31.000]  今天上帝仍然會如此呼召人
[00:09:31.000 --> 00:09:34.000]  來在教會中服侍他
[00:09:34.000 --> 00:09:37.000]  當這樣說的時候並不表示
[00:09:37.000 --> 00:09:40.000]  所有的信徒沒有神的呼召
[00:09:40.000 --> 00:09:43.000]  而只是牧職才有呼召
[00:09:43.000 --> 00:09:44.000]  我自己是相信
[00:09:44.000 --> 00:09:45.000]  每一個屬神的人
[00:09:45.000 --> 00:09:47.000]  有神給他的呼召
[00:09:47.000 --> 00:09:49.000]  但是當這樣說的時候
[00:09:49.000 --> 00:09:53.000]  也不必要淡化了對牧職的呼召
[00:09:53.000 --> 00:09:55.000]  因為今天如果你看到
[00:09:55.000 --> 00:09:57.000]  有很多不同的神學院
[00:09:57.000 --> 00:10:00.000]  對於呼召的概念已經是
[00:10:00.000 --> 00:10:03.000]  可以是所謂的聖徒皆祭司
[00:10:03.000 --> 00:10:06.000]  全部都是平等的一種呼召
[00:10:06.000 --> 00:10:09.000]  當然這裡不是在說高低的問題
[00:10:09.000 --> 00:10:12.000]  而是在說神仍然對很多
[00:10:12.000 --> 00:10:15.000]  教會中承擔牧職的人
[00:10:15.000 --> 00:10:19.000]  有他給他們特別的呼召
[00:10:19.000 --> 00:10:22.000]  接著我想提的就是
[00:10:22.000 --> 00:10:25.000]  建立教會必然是生命的工程
[00:10:25.000 --> 00:10:27.000]  是人領受了呼召而來的
[00:10:27.000 --> 00:10:31.000]  屬命權柄才能夠完成的
[00:10:31.000 --> 00:10:33.000]  這裡大家也會即時想到
[00:10:33.000 --> 00:10:35.000]  臨前三章六節所說到
[00:10:35.000 --> 00:10:36.000]  有負責栽種的
[00:10:36.000 --> 00:10:38.000]  也有負責挑灌的
[00:10:38.000 --> 00:10:41.000]  但是唯有神叫他生長
[00:10:41.000 --> 00:10:44.000]  很明顯能夠叫教會成長
[00:10:44.000 --> 00:10:47.000]  叫生命生長絕對是神的工作
[00:10:47.000 --> 00:10:49.000]  或者你可以用一個字眼
[00:10:49.000 --> 00:10:52.000]  就是超自然的工程
[00:10:52.000 --> 00:10:55.000]  這個超自然的工程絕對不是人
[00:10:55.000 --> 00:10:57.000]  就算他是絕頂的聰明
[00:10:57.000 --> 00:10:59.000]  各種的才幹
[00:10:59.000 --> 00:11:03.000]  是不能夠憑人去造成的事情
[00:11:03.000 --> 00:11:07.000]  絕對是聖靈在生命當中所做的事情
[00:11:07.000 --> 00:11:08.000]  因此這些人
[00:11:08.000 --> 00:11:12.000]  當他們要做生命工程的時候
[00:11:12.000 --> 00:11:15.000]  他們必定是從神領受
[00:11:15.000 --> 00:11:17.000]  從神而來的力量
[00:11:17.000 --> 00:11:19.000]  因此呼召
[00:11:19.000 --> 00:11:24.000]  來建立到生命的工程
[00:11:24.000 --> 00:11:28.000]  至於關於臨後十三章
[00:11:28.000 --> 00:11:30.000]  我就不詳細提了
[00:11:30.000 --> 00:11:32.000]  我簡單地提這幾點
[00:11:32.000 --> 00:11:35.000]  我相信大家有不同的討論
[00:11:35.000 --> 00:11:39.000]  但是在我自己的體會
[00:11:39.000 --> 00:11:43.000]  神在很多不同的生命當中
[00:11:43.000 --> 00:11:47.000]  是明確地呼召人來作目的服事
[00:11:47.000 --> 00:11:50.000]  我有很多朋友
[00:11:50.000 --> 00:11:51.000]  和我分享他們的經歷
[00:11:51.000 --> 00:11:53.000]  我講牧師傳道的朋友
[00:11:53.000 --> 00:11:55.000]  或者我講其中一個
[00:11:55.000 --> 00:11:56.000]  很簡單地講
[00:11:56.000 --> 00:12:00.000]  這位弟兄本身是在北美牧會
[00:12:00.000 --> 00:12:04.000]  他很早年有一個很明顯的
[00:12:04.000 --> 00:12:05.000]  神給他的感動
[00:12:05.000 --> 00:12:07.000]  傳職的侍奉
[00:12:07.000 --> 00:12:09.000]  但是很快他在工作上
[00:12:09.000 --> 00:12:10.000]  有很多的發展
[00:12:10.000 --> 00:12:13.000]  他就一直放下
[00:12:13.000 --> 00:12:17.000]  後來他的感動一直都在心裡
[00:12:17.000 --> 00:12:19.000]  而太太也支持他
[00:12:19.000 --> 00:12:20.000]  因此他放下工作
[00:12:20.000 --> 00:12:22.000]  就兼職讀神學
[00:12:22.000 --> 00:12:25.000]  在思考是否真的全職服侍
[00:12:25.000 --> 00:12:26.000]  在那個時候
[00:12:26.000 --> 00:12:29.000]  他求神給他印證
[00:12:29.000 --> 00:12:31.000]  他的印證也挺艱難的
[00:12:31.000 --> 00:12:33.000]  雖然不至於羊毛乾濕
[00:12:33.000 --> 00:12:36.000]  這麼大的挑戰
[00:12:36.000 --> 00:12:37.000]  但是他就說
[00:12:37.000 --> 00:12:40.000]  我求神給我一個兒子
[00:12:40.000 --> 00:12:41.000]  我問清楚
[00:12:41.000 --> 00:12:42.000]  原來他告訴我
[00:12:42.000 --> 00:12:45.000]  他說我們結婚18年了
[00:12:45.000 --> 00:12:47.000]  都沒有小朋友
[00:12:47.000 --> 00:12:48.000]  我都不敢追問他
[00:12:48.000 --> 00:12:50.000]  你什麼年紀
[00:12:50.000 --> 00:12:52.000]  他說我求神給我印證
[00:12:52.000 --> 00:12:54.000]  如果他是給我的兒子
[00:12:54.000 --> 00:12:56.000]  就知道他真的呼召我
[00:12:56.000 --> 00:12:59.000]  來服侍他
[00:12:59.000 --> 00:13:04.000]  果然他生了個兒子
[00:13:04.000 --> 00:13:06.000]  稍後大家可以討論一下
[00:13:06.000 --> 00:13:08.000]  這種尋求
[00:13:08.000 --> 00:13:12.000]  有沒有什麼問題
[00:13:12.000 --> 00:13:13.000]  但他再說
[00:13:13.000 --> 00:13:15.000]  有一次在馬路邊
[00:13:15.000 --> 00:13:17.000]  預備過馬路的時候
[00:13:17.000 --> 00:13:18.000]  在想一些事情
[00:13:18.000 --> 00:13:20.000]  突然有種感動
[00:13:20.000 --> 00:13:21.000]  要退後半步
[00:13:21.000 --> 00:13:23.000]  他就急急退後半步
[00:13:23.000 --> 00:13:24.000]  突然間
[00:13:24.000 --> 00:13:29.000]  一個大型貨車在他面前剎車
[00:13:29.000 --> 00:13:30.000]  他驚魂未定的時候
[00:13:30.000 --> 00:13:31.000]  想一想
[00:13:31.000 --> 00:13:33.000]  剛才沒有退後半步
[00:13:33.000 --> 00:13:36.000]  我就可能在車底
[00:13:36.000 --> 00:13:39.000]  這些事情在那段時間發生的時候
[00:13:39.000 --> 00:13:41.000]  讓他很深刻地感受到
[00:13:41.000 --> 00:13:44.000]  好像是神一直在等候他
[00:13:44.000 --> 00:13:47.000]  你的命是我保存著
[00:13:47.000 --> 00:13:49.000]  你服侍我
[00:13:49.000 --> 00:13:50.000]  然後後來他就一直
[00:13:50.000 --> 00:13:52.000]  奉獻自己
[00:13:52.000 --> 00:13:54.000]  全時間在教會服侍
[00:13:54.000 --> 00:13:56.000]  後來他遇到很多困難
[00:13:56.000 --> 00:13:58.000]  但他自己就清楚知道
[00:13:58.000 --> 00:14:01.000]  既然是神帶領我進入這個目的
[00:14:01.000 --> 00:14:03.000]  他會保守著
[00:14:03.000 --> 00:14:06.000]  而他就堅定地來侍奉
[00:14:06.000 --> 00:14:08.000]  我想回Martin Luther
[00:14:08.000 --> 00:14:10.000]  我有一本書裡面提及的
[00:14:10.000 --> 00:14:11.000]  他有一句話
[00:14:11.000 --> 00:14:15.000]  他說如果你有大位
[00:14:15.000 --> 00:14:18.000]  甚至所羅門的智慧
[00:14:18.000 --> 00:14:19.000]  但如果你不清楚
[00:14:19.000 --> 00:14:22.000]  有神給你的呼召
[00:14:22.000 --> 00:14:27.000]  你快快逃離目的
[00:14:27.000 --> 00:14:29.000]  但你放心
[00:14:29.000 --> 00:14:31.000]  如果神要呼召你
[00:14:31.000 --> 00:14:33.000]  他有他的方法
[00:14:33.000 --> 00:14:35.000]  讓你知道
[00:14:35.000 --> 00:14:38.000]  以至你能夠去跟隨
[00:14:38.000 --> 00:14:39.000]  很多呼召的事情
[00:14:39.000 --> 00:14:41.000]  可能我們在這個時代
[00:14:41.000 --> 00:14:43.000]  越來越淡化了這件事情
[00:14:43.000 --> 00:14:45.000]  但呼召對一個目者來說
[00:14:45.000 --> 00:14:47.000]  太重要了
[00:14:47.000 --> 00:14:49.000]  在前面很多的服侍裡面
[00:14:49.000 --> 00:14:52.000]  你一定會遇到大大小小的艱難
[00:14:52.000 --> 00:14:54.000]  如果你是預備
[00:14:54.000 --> 00:14:56.000]  或者你已經是一個目者
[00:14:56.000 --> 00:14:59.000]  如果不是清楚神自己呼召
[00:14:59.000 --> 00:15:01.000]  其實是不會有力量
[00:15:01.000 --> 00:15:03.000]  或者說持久的力量
[00:15:03.000 --> 00:15:07.000]  可以承擔神所託付的職份
[00:15:07.000 --> 00:15:09.000]  這是第一方面我想提及的
[00:15:09.000 --> 00:15:10.000]  第二方面提及的
[00:15:10.000 --> 00:15:13.000]  呼召和信心的侍奉
[00:15:13.000 --> 00:15:16.000]  我提到神賜足夠的恩典與能力
[00:15:16.000 --> 00:15:21.000]  完成所託付的召命
[00:15:21.000 --> 00:15:22.000]  如果這位上帝
[00:15:22.000 --> 00:15:24.000]  他是合理的上帝
[00:15:24.000 --> 00:15:27.000]  他既然託付人有他的職份
[00:15:27.000 --> 00:15:30.000]  他不會不同時
[00:15:30.000 --> 00:15:33.000]  將所需要的力量斥下
[00:15:33.000 --> 00:15:37.000]  恩典和託付是相對稱的
[00:15:37.000 --> 00:15:38.000]  所以在聖經裡面
[00:15:38.000 --> 00:15:40.000]  我特別提及摩西
[00:15:40.000 --> 00:15:41.000]  當他很懷疑
[00:15:41.000 --> 00:15:43.000]  究竟神有沒有選錯人
[00:15:43.000 --> 00:15:44.000]  他的回應就是
[00:15:44.000 --> 00:15:47.000]  我是數日不能言的人
[00:15:47.000 --> 00:15:49.000]  大家都知道這句話
[00:15:49.000 --> 00:15:51.000]  言下之意就是
[00:15:51.000 --> 00:15:53.000]  神下你有沒有搞錯
[00:15:53.000 --> 00:15:56.000]  我你也選擇
[00:15:56.000 --> 00:15:58.000]  我想回到
[00:15:58.000 --> 00:16:01.000]  容許我提及藤鎮輝牧師
[00:16:01.000 --> 00:16:04.000]  因為我在北角宣道會成長
[00:16:04.000 --> 00:16:08.000]  藤牧師他自己在青年期
[00:16:08.000 --> 00:16:12.000]  他預備奉獻自己作全職的服侍
[00:16:12.000 --> 00:16:14.000]  第一個提出懷疑的
[00:16:14.000 --> 00:16:16.000]  就是他媽媽
[00:16:16.000 --> 00:16:17.000]  他媽媽就說
[00:16:17.000 --> 00:16:19.000]  你怎麼做牧師啊
[00:16:19.000 --> 00:16:24.000]  你平時也不說話的
[00:16:24.000 --> 00:16:25.000]  他說有一次
[00:16:25.000 --> 00:16:27.000]  某些情況他要上台
[00:16:27.000 --> 00:16:28.000]  有些分享
[00:16:28.000 --> 00:16:29.000]  但是上了台
[00:16:29.000 --> 00:16:34.000]  不知道十分鐘都說不出話來
[00:16:34.000 --> 00:16:37.000]  你這樣怎麼做牧師啊
[00:16:37.000 --> 00:16:38.000]  可能當時藤牧師
[00:16:38.000 --> 00:16:40.000]  也有這樣的感覺
[00:16:40.000 --> 00:16:44.000]  我是數日不能言的人
[00:16:44.000 --> 00:16:45.000]  但是大家可以認證
[00:16:45.000 --> 00:16:47.000]  在後來神透過他的生命
[00:16:47.000 --> 00:16:51.000]  祝福造就了多少的人
[00:16:51.000 --> 00:16:53.000]  我簡單說一個自己的經歷
[00:16:53.000 --> 00:16:55.000]  就是在我們教會
[00:16:55.000 --> 00:16:59.000]  開始了第三堂崇拜
[00:16:59.000 --> 00:17:00.000]  我當時是很擔心的
[00:17:00.000 --> 00:17:02.000]  因為我自己平時
[00:17:02.000 --> 00:17:04.000]  在早年的時候特別
[00:17:04.000 --> 00:17:06.000]  當我說兩堂信息之後
[00:17:06.000 --> 00:17:09.000]  我已經把聲音全殺了
[00:17:09.000 --> 00:17:11.000]  我都說不出話來
[00:17:11.000 --> 00:17:12.000]  但是教會說不行
[00:17:12.000 --> 00:17:13.000]  現在的情況
[00:17:13.000 --> 00:17:16.000]  要開始第三堂早上崇拜
[00:17:16.000 --> 00:17:19.000]  我說好啊
[00:17:19.000 --> 00:17:21.000]  但是我馬上就想
[00:17:21.000 --> 00:17:24.000]  如果是我要負責連續三堂講道
[00:17:24.000 --> 00:17:26.000]  我搞不定
[00:17:26.000 --> 00:17:28.000]  當然我可以邀請其他同工幫助
[00:17:28.000 --> 00:17:30.000]  但是有些時候我也需要講三堂
[00:17:30.000 --> 00:17:31.000]  在那段時間
[00:17:31.000 --> 00:17:33.000]  我就一直來去祈禱
[00:17:33.000 --> 00:17:34.000]  上帝啊
[00:17:34.000 --> 00:17:36.000]  如果是你自己引導教會的成長
[00:17:36.000 --> 00:17:37.000]  是這樣
[00:17:37.000 --> 00:17:41.000]  求你賜給我足夠的力量
[00:17:41.000 --> 00:17:44.000]  賜給我聲音
[00:17:44.000 --> 00:17:46.000]  我就記得有一次
[00:17:46.000 --> 00:17:48.000]  當我說完了三堂之後
[00:17:48.000 --> 00:17:50.000]  跟一個弟兄聊天
[00:17:50.000 --> 00:17:51.000]  聊天的時候
[00:17:51.000 --> 00:17:52.000]  突然間他說
[00:17:52.000 --> 00:17:55.000]  施牧師你還說話
[00:17:55.000 --> 00:17:56.000]  我當時才再次意識
[00:17:56.000 --> 00:17:57.000]  是的
[00:17:57.000 --> 00:17:59.000]  已經過了一段時間
[00:17:59.000 --> 00:18:02.000]  我是可以三堂連續來講
[00:18:02.000 --> 00:18:04.000]  其實當時的心很感謝神
[00:18:04.000 --> 00:18:06.000]  我知道是神自己恩惠
[00:18:06.000 --> 00:18:08.000]  讓我可以這樣講
[00:18:08.000 --> 00:18:13.000]  後來教會開始早上第四堂崇拜
[00:18:13.000 --> 00:18:15.000]  我可以這樣再祈禱
[00:18:15.000 --> 00:18:16.000]  但是祈禱裡面
[00:18:16.000 --> 00:18:18.000]  自己心裡面知道
[00:18:18.000 --> 00:18:20.000]  不必須是這樣
[00:18:20.000 --> 00:18:22.000]  所以我在教會現在
[00:18:22.000 --> 00:18:25.000]  是不會講早上四堂崇拜
[00:18:25.000 --> 00:18:29.000]  也都好像有一個信心的程度
[00:18:29.000 --> 00:18:32.000]  在那裡應該停在那裡
[00:18:32.000 --> 00:18:36.000]  我相信上帝賜給我們足夠的恩典和能力
[00:18:36.000 --> 00:18:39.000]  完成祂所託付給我們的召命
[00:18:39.000 --> 00:18:40.000]  第二題及召命
[00:18:40.000 --> 00:18:44.000]  神會負責事情的結果
[00:18:44.000 --> 00:18:47.000]  如果是出於召命的話
[00:18:47.000 --> 00:18:50.000]  祂是一位負責任的上帝
[00:18:50.000 --> 00:18:52.000]  祂不會將職份
[00:18:52.000 --> 00:18:54.000]  一個責任交給你
[00:18:54.000 --> 00:18:56.000]  而是就這樣丟給你
[00:18:56.000 --> 00:18:59.000]  這位上帝祂是會負責的
[00:18:59.000 --> 00:19:01.000]  何時想起這件事情的時候
[00:19:01.000 --> 00:19:04.000]  心裡面就有很大的安慰
[00:19:04.000 --> 00:19:05.000]  在聖經我提及
[00:19:05.000 --> 00:19:07.000]  聶弘記上關於以利亞的事情
[00:19:07.000 --> 00:19:09.000]  大家都熟悉的
[00:19:09.000 --> 00:19:11.000]  聶弘記上第十九章提到
[00:19:11.000 --> 00:19:14.000]  當他一直在求死的時候
[00:19:14.000 --> 00:19:15.000]  甚至他覺得
[00:19:15.000 --> 00:19:20.000]  整個信仰群體只剩下他一個人
[00:19:20.000 --> 00:19:23.000]  而且現在耶誓別仲是追殺他
[00:19:23.000 --> 00:19:26.000]  但是上帝後來就讓他知道
[00:19:26.000 --> 00:19:29.000]  他會安排以利沙接續他
[00:19:29.000 --> 00:19:32.000]  安排不同的君王接續一些工作
[00:19:32.000 --> 00:19:33.000]  然後叫他
[00:19:33.000 --> 00:19:36.000]  你只管憑著信心去順從
[00:19:36.000 --> 00:19:39.000]  去做你要我做的事情
[00:19:39.000 --> 00:19:41.000]  有些事情我們會想到
[00:19:41.000 --> 00:19:45.000]  牧羊之後的發展和後果
[00:19:45.000 --> 00:19:47.000]  會有很多擔憂
[00:19:47.000 --> 00:19:48.000]  很害怕
[00:19:48.000 --> 00:19:52.000]  但是何時知道上帝會負責任
[00:19:52.000 --> 00:19:55.000]  就算所做的有成果
[00:19:55.000 --> 00:19:57.000]  或者沒有成果
[00:19:57.000 --> 00:19:59.000]  裡面仍然有一種信念
[00:19:59.000 --> 00:20:01.000]  就是我只要信服神
[00:20:01.000 --> 00:20:04.000]  做我今天要做的事情
[00:20:04.000 --> 00:20:06.000]  神是會負責任的
[00:20:06.000 --> 00:20:10.000]  這會救我們避開自卑
[00:20:10.000 --> 00:20:13.000]  或者自傲的試探
[00:20:13.000 --> 00:20:15.000]  知道是屬於他的
[00:20:15.000 --> 00:20:17.000]  是他會負責的
[00:20:17.000 --> 00:20:21.000]  而在裡面可以有神給人的恩惠
