
[00:00:00.000 --> 00:00:02.000]  剛才在最尾開始之前
[00:03:56.000 --> 00:03:57.000]  仍然要工作
[00:03:57.000 --> 00:03:58.000]  仍然很想工作
[00:03:58.000 --> 00:04:01.000]  因為他不想退休
[00:04:01.000 --> 00:04:03.000]  他不想被退休
[00:04:03.000 --> 00:04:06.000]  如果不能工作
[00:04:06.000 --> 00:04:07.000]  被退休
[00:04:07.000 --> 00:04:09.000]  他怎樣謀生呢?
[00:04:09.000 --> 00:04:10.000]  他去餐館吃
[00:04:10.000 --> 00:04:11.000]  那些勞工
[00:04:11.000 --> 00:04:13.000]  勞苦大眾
[00:04:13.000 --> 00:04:16.000]  好像一間電子科技公司
[00:04:16.000 --> 00:04:17.000]  Motorola
[00:04:17.000 --> 00:04:20.000]  沒得工作了
[00:04:20.000 --> 00:04:22.000]  沒入息怎樣生活呢?
[00:04:22.000 --> 00:04:23.000]  接下來的二三十年
[00:04:23.000 --> 00:04:24.000]  他怎樣過呢?
[00:04:24.000 --> 00:04:26.000]  這是他的困苦
[00:04:26.000 --> 00:04:27.000]  但我想想
[00:04:27.000 --> 00:04:28.000]  退休年齡
[00:04:28.000 --> 00:04:32.000]  不單是戶口或謀生的問題
[00:04:32.000 --> 00:04:35.000]  而且是人生意義的問題
[00:04:35.000 --> 00:04:36.000]  即是說
[00:04:36.000 --> 00:04:37.000]  沒工作
[00:04:37.000 --> 00:04:40.000]  生活還有沒有意義呢?
[00:04:40.000 --> 00:04:42.000]  想清楚這個問題
[00:04:42.000 --> 00:04:43.000]  沒工作
[00:04:43.000 --> 00:04:45.000]  生活還有沒有意義呢?
[00:04:45.000 --> 00:04:47.000]  對很多人來說是
[00:04:47.000 --> 00:04:49.000]  我是牧師
[00:04:49.000 --> 00:04:50.000]  試過不止一次
[00:04:50.000 --> 00:04:54.000]  年過60的姐妹來找我
[00:04:54.000 --> 00:04:55.000]  朱牧師
[00:04:55.000 --> 00:04:56.000]  甚麼事?
[00:04:56.000 --> 00:04:58.000]  你快點跟我老公談談
[00:04:58.000 --> 00:04:59.000]  甚麼事?
[00:04:59.000 --> 00:05:01.000]  他前幾個月退休
[00:05:01.000 --> 00:05:03.000]  我被他搞得雞毛鴨血
[00:05:03.000 --> 00:05:05.000]  怎樣雞毛鴨血呢?
[00:05:05.000 --> 00:05:08.000]  一天到晚要我和他出去購物
[00:05:08.000 --> 00:05:12.000]  一天到晚要吃這吃那
[00:05:12.000 --> 00:05:13.000]  看著我煮飯
[00:05:13.000 --> 00:05:15.000]  最討厭的
[00:05:15.000 --> 00:05:17.000]  又談三談四
[00:05:17.000 --> 00:05:18.000]  一會說要裝修
[00:05:18.000 --> 00:05:19.000]  一會要自己弄傢俬
[00:05:19.000 --> 00:05:21.000]  一會收你電器
[00:05:21.000 --> 00:05:23.000]  一天到晚就搞很多新的計劃
[00:05:23.000 --> 00:05:26.000]  應付得疲於奔命
[00:05:26.000 --> 00:05:29.000]  唯有跟她老公談談
[00:05:29.000 --> 00:05:31.000]  老公也這樣說
[00:05:31.000 --> 00:05:33.000]  沒工作怎麼辦?
[00:05:33.000 --> 00:05:34.000]  他很簡單
[00:05:34.000 --> 00:05:36.000]  沒工作怎麼辦?
[00:05:36.000 --> 00:05:38.000]  你想我怎樣?
[00:05:38.000 --> 00:05:40.000]  意思是他沒工作的時候
[00:05:40.000 --> 00:05:42.000]  他覺得他不知道怎樣過日子
[00:05:42.000 --> 00:05:44.000]  60歲退休
[00:05:44.000 --> 00:05:45.000]  那怎樣?
[00:05:45.000 --> 00:05:47.000]  80多歲才死?
[00:05:47.000 --> 00:05:48.000]  男人
[00:05:48.000 --> 00:05:50.000]  20多年
[00:05:50.000 --> 00:05:52.000]  那怎樣搞呢?
[00:05:52.000 --> 00:05:56.000]  人到無年
[00:05:56.000 --> 00:05:58.000]  晚年的時候
[00:05:58.000 --> 00:06:00.000]  我們喪失了生產力
[00:06:00.000 --> 00:06:02.000]  沒了所謂的productivity
[00:06:02.000 --> 00:06:03.000]  我們沒了價值
[00:06:03.000 --> 00:06:06.000]  我們要考慮identity的問題
[00:06:06.000 --> 00:06:08.000]  status的問題
[00:06:08.000 --> 00:06:09.000]  我們要思考的
[00:06:09.000 --> 00:06:10.000]  我們要考慮role的問題
[00:06:10.000 --> 00:06:12.000]  我們還沒function的問題
[00:06:12.000 --> 00:06:14.000]  因為現代社會
[00:06:14.000 --> 00:06:19.000]  我的價值是instrumental的價值
[00:06:19.000 --> 00:06:20.000]  而不是intrinsic的價值
[00:06:20.000 --> 00:06:23.000]  不是我與生俱來的價值
[00:06:23.000 --> 00:06:25.000]  生產力就等於人生價值
[00:06:25.000 --> 00:06:26.000]  簡單來說
[00:06:26.000 --> 00:06:30.000]  但是會不會這就是我們香港社會的盲點呢?
[00:06:30.000 --> 00:06:33.000]  或者因為習慣了經濟掛帥
[00:06:33.000 --> 00:06:37.000]  用經濟、用生產力來界定
[00:06:37.000 --> 00:06:42.000]  define我們究竟還有沒有人生意義
[00:06:42.000 --> 00:06:45.000]  於是我唯有追求efficiency
[00:06:45.000 --> 00:06:46.000]  effectiveness
[00:06:46.000 --> 00:06:48.000]  甚至用efficacy
[00:06:48.000 --> 00:06:51.000]  有人問我們什麼是退休呢?
[00:06:51.000 --> 00:06:53.000]  我說退休就是
[00:06:53.000 --> 00:06:56.000]  retirement is not a condition of our selfhood
[00:06:56.000 --> 00:06:58.000]  it is a context of our selfhood
[00:06:58.000 --> 00:06:59.000]  就是說
[00:06:59.000 --> 00:07:03.000]  我退休不是要形容我這個自我
[00:07:03.000 --> 00:07:04.000]  那種的光景
[00:07:04.000 --> 00:07:05.000]  或者處境
[00:07:05.000 --> 00:07:06.000]  或者狀態
[00:07:06.000 --> 00:07:11.000]  不單只是一個descriptive的字
[00:07:11.000 --> 00:07:15.000]  並且退休是一個建構自我的場景
[00:07:15.000 --> 00:07:17.000]  或者一個土壤
[00:07:17.000 --> 00:07:20.000]  一個prescriptive的字詞
[00:07:20.000 --> 00:07:21.000]  就是說
[00:07:21.000 --> 00:07:25.000]  退休就是我們建構的selfhood
[00:07:25.000 --> 00:07:29.000]  大氣候、土壤、大環境
[00:07:29.000 --> 00:07:31.000]  甚至生命的季節
[00:07:31.000 --> 00:07:33.000]  我用這個角度來說
[00:07:33.000 --> 00:07:34.000]  如果是這樣的話
[00:07:34.000 --> 00:07:35.000]  我就很不同了
[00:07:35.000 --> 00:07:36.000]  我認識一個人
[00:07:36.000 --> 00:07:41.000]  他是一個信徒領袖
[00:07:41.000 --> 00:07:44.000]  他不是做木職
[00:07:44.000 --> 00:07:47.000]  他退休之前是專業人士
[00:07:47.000 --> 00:07:48.000]  三餐不休
[00:07:48.000 --> 00:07:51.000]  也有照即促
[00:07:51.000 --> 00:07:54.000]  所以他可以夠鐘就退休了
[00:07:54.000 --> 00:07:55.000]  退休之後他做什麼呢?
[00:07:55.000 --> 00:07:57.000]  他有一個心願
[00:07:57.000 --> 00:07:58.000]  他的心願就是
[00:07:58.000 --> 00:08:00.000]  他想鼓勵年青傳導人
[00:08:00.000 --> 00:08:01.000]  怎麼鼓勵呢?
[00:08:01.000 --> 00:08:04.000]  他有空就約一些年青傳導人
[00:08:04.000 --> 00:08:06.000]  什麼叫年青傳導人?
[00:08:06.000 --> 00:08:07.000]  不是說年紀年輕的人
[00:08:07.000 --> 00:08:13.000]  而是他入職五年或以下的傳導人
[00:08:13.000 --> 00:08:17.000]  找他們聊天、吃飯
[00:08:17.000 --> 00:08:22.000]  聊聊天、侍奉、教會
[00:08:22.000 --> 00:08:27.000]  聊聊教會的信徒栽培、教會發展、趨勢
[00:08:27.000 --> 00:08:29.000]  聊聊傳導人的家庭
[00:08:29.000 --> 00:08:31.000]  聊聊傳導人自己的靈性
[00:08:31.000 --> 00:08:32.000]  你知道做傳導人
[00:08:32.000 --> 00:08:34.000]  未必靈性一定是好的
[00:08:34.000 --> 00:08:36.000]  鼓勵一下他
[00:08:36.000 --> 00:08:37.000]  請他吃飯
[00:08:37.000 --> 00:08:39.000]  鼓勵他打打氣
[00:08:39.000 --> 00:08:40.000]  聽聽他的心聲
[00:08:40.000 --> 00:08:42.000]  很多年青傳導人
[00:08:42.000 --> 00:08:44.000]  他心裡的鬱結
[00:08:44.000 --> 00:08:47.000]  不可以在教會裡跟自己的長輩
[00:08:47.000 --> 00:08:51.000]  或者不可以跟自己的主任牧師聊天
[00:08:51.000 --> 00:08:54.000]  跟街外人不相干
[00:08:54.000 --> 00:08:56.000]  就放心說很多
[00:08:56.000 --> 00:08:58.000]  有機會請他吃飯
[00:08:58.000 --> 00:09:00.000]  聊聊聊聊很多事情
[00:09:00.000 --> 00:09:03.000]  聊完之後吃完飯一起祈禱
[00:09:03.000 --> 00:09:05.000]  很好
[00:09:05.000 --> 00:09:06.000]  臨走之前
[00:09:06.000 --> 00:09:10.000]  當然是各位信徒付錢
[00:09:10.000 --> 00:09:15.000]  臨走前給他一張卡
[00:09:15.000 --> 00:09:17.000]  一張書卷
[00:09:17.000 --> 00:09:20.000]  二百元的書卷
[00:09:20.000 --> 00:09:21.000]  鼓勵他看書
[00:09:21.000 --> 00:09:22.000]  有空的話
[00:09:22.000 --> 00:09:24.000]  二百元其實不是很多
[00:09:24.000 --> 00:09:26.000]  不過是一個很好的鼓勵
[00:09:26.000 --> 00:09:28.000]  看書,有些閱讀
[00:09:28.000 --> 00:09:31.000]  擴闊你的思想領域
[00:09:31.000 --> 00:09:32.000]  有時候如果過時過節
[00:09:32.000 --> 00:09:33.000]  剛好碰巧
[00:09:33.000 --> 00:09:34.000]  譬如端午節
[00:09:34.000 --> 00:09:36.000]  送幾隻粽子給你
[00:09:36.000 --> 00:09:38.000]  中秋節
[00:09:38.000 --> 00:09:40.000]  做粽子給你
[00:09:40.000 --> 00:09:41.000]  當然不太健康
[00:09:41.000 --> 00:09:44.000]  其實都是一個心意
[00:09:44.000 --> 00:09:45.000]  一個信徒領袖
[00:09:45.000 --> 00:09:47.000]  這樣鼓勵年青傳導人
[00:09:47.000 --> 00:09:48.000]  但我覺得
[00:09:48.000 --> 00:09:53.000]  未必一定要關心年青傳導人
[00:09:53.000 --> 00:09:54.000]  還有很多人需要關心
[00:09:54.000 --> 00:09:55.000]  在社會上
[00:09:55.000 --> 00:09:57.000]  很多單親家庭
[00:09:57.000 --> 00:10:00.000]  很多身體殘障的朋友
[00:10:00.000 --> 00:10:03.000]  很多是獨居老人
[00:10:03.000 --> 00:10:05.000]  很多無依無靠的人
[00:10:05.000 --> 00:10:08.000]  我們未必看到他們
[00:10:08.000 --> 00:10:10.000]  因為我們很少接觸他們
[00:10:10.000 --> 00:10:11.000]  我們的生活
[00:10:11.000 --> 00:10:13.000]  我們的社交圈子
[00:10:13.000 --> 00:10:16.000]  沒有機會接觸到這一類的人
[00:10:16.000 --> 00:10:17.000]  所以我們未必見到
[00:10:17.000 --> 00:10:19.000]  這些人需要
[00:10:19.000 --> 00:10:22.000]  大家不妨可以上網看看
[00:10:22.000 --> 00:10:25.000]  有線電視
[00:10:25.000 --> 00:10:28.000]  有一個新聞刺針
[00:10:28.000 --> 00:10:33.000]  叫做小故事大意義
[00:10:33.000 --> 00:10:35.000]  你們有看嗎?
[00:10:35.000 --> 00:10:36.000]  我經常發現
[00:10:36.000 --> 00:10:37.000]  那裏有些故事
[00:10:37.000 --> 00:10:39.000]  是很值得我們看的
[00:10:39.000 --> 00:10:40.000]  因為那裏是幫我們
[00:10:40.000 --> 00:10:41.000]  原來社會上
[00:10:41.000 --> 00:10:42.000]  有一些特別的人
[00:10:42.000 --> 00:10:44.000]  有些特別的需要
[00:10:44.000 --> 00:10:46.000]  而我們這些有資源的人
[00:10:46.000 --> 00:10:49.000]  是可以幫到他們的
[00:10:49.000 --> 00:10:52.000]  這個就和大家說一下
[00:10:52.000 --> 00:10:53.000]  所謂第一點
[00:10:53.000 --> 00:10:57.000]  退休年齡的思考和想像
[00:10:57.000 --> 00:10:59.000]  第二點
[00:10:59.000 --> 00:11:01.000]  家庭關係
[00:11:01.000 --> 00:11:03.000]  以前家有一老魚有一寶
[00:11:03.000 --> 00:11:05.000]  其實有時不是
[00:11:05.000 --> 00:11:08.000]  家有一老搞到很慘
[00:11:08.000 --> 00:11:11.000]  甚至更慘的是
[00:11:11.000 --> 00:11:14.000]  家有一老情願甚麼都沒有
[00:11:14.000 --> 00:11:18.000]  有時長者年長的人
[00:11:18.000 --> 00:11:20.000]  我們要照顧他們
[00:11:20.000 --> 00:11:22.000]  其實不容易
[00:11:22.000 --> 00:11:24.000]  子女大
[00:11:24.000 --> 00:11:26.000]  我們年紀慢慢大
[00:11:26.000 --> 00:11:28.000]  他們有自己的家
[00:11:28.000 --> 00:11:30.000]  有時我們想問一個問題
[00:11:30.000 --> 00:11:34.000]  我們可不可以和子女一起住
[00:11:34.000 --> 00:11:36.000]  或者我一廂情願就說
[00:11:36.000 --> 00:11:37.000]  不如住近一點
[00:11:37.000 --> 00:11:38.000]  我子女
[00:11:38.000 --> 00:11:39.000]  不要說一起住
[00:11:39.000 --> 00:11:40.000]  一起住都很麻煩
[00:11:40.000 --> 00:11:42.000]  住近一點好不好呢
[00:11:42.000 --> 00:11:44.000]  你就想這些問題
[00:11:44.000 --> 00:11:45.000]  他就在想的問題是甚麼呢
[00:11:45.000 --> 00:11:49.000]  怎樣可以不用和你一起住
[00:11:49.000 --> 00:11:52.000]  怎樣可以給大哥
[00:11:52.000 --> 00:11:55.000]  給大家姐和他一起住
[00:11:55.000 --> 00:11:57.000]  或者不要住太近
[00:11:57.000 --> 00:12:01.000]  我們慢慢成為了一班長者
[00:12:01.000 --> 00:12:03.000]  成為一班不相關的人
[00:12:03.000 --> 00:12:08.000]  年長就好像是一個不相關的時期
[00:12:08.000 --> 00:12:12.000]  或者我們成為一班不相關的世代
[00:12:12.000 --> 00:12:14.000]  無關同樣的世代
[00:12:14.000 --> 00:12:16.000]  其實很論盡的
[00:12:16.000 --> 00:12:20.000]  為甚麼做父母想和子女一起住呢
[00:12:20.000 --> 00:12:22.000]  我年輕一點都不太明白
[00:12:22.000 --> 00:12:24.000]  年長就明白了
[00:12:24.000 --> 00:12:26.000]  年長就開始明白
[00:12:26.000 --> 00:12:29.000]  我六十歲過後開始明白多一點
[00:12:29.000 --> 00:12:33.000]  因為你認識的人
[00:12:33.000 --> 00:12:36.000]  死下一個死下一個
[00:12:36.000 --> 00:12:39.000]  你的朋友
[00:12:39.000 --> 00:12:40.000]  一是移民
[00:12:40.000 --> 00:12:43.000]  一是搬到第二個區域
[00:12:43.000 --> 00:12:47.000]  你的社交圈子
[00:12:47.000 --> 00:12:49.000]  是越來越少
[00:12:49.000 --> 00:12:51.000]  結果你覺得唯一可以依靠
[00:12:51.000 --> 00:12:52.000]  唯一可以聊天的對象
[00:12:52.000 --> 00:12:54.000]  可能是你自己的子女
[00:12:54.000 --> 00:12:56.000]  如果你有子女的話
[00:12:56.000 --> 00:12:57.000]  或者如果你的子女
[00:12:57.000 --> 00:13:00.000]  歡迎和你聊天的話
[00:13:00.000 --> 00:13:02.000]  有時我們真的
[00:13:02.000 --> 00:13:03.000]  譬如我們這一代
[00:13:03.000 --> 00:13:04.000]  還好一點
[00:13:04.000 --> 00:13:06.000]  我們想住在哪一區
[00:13:06.000 --> 00:13:07.000]  我們都可能有個錢
[00:13:07.000 --> 00:13:10.000]  可以自己決定住在哪一區
[00:13:10.000 --> 00:13:12.000]  那些住公屋的長者
[00:13:12.000 --> 00:13:15.000]  他們子女搬走了
[00:13:15.000 --> 00:13:16.000]  他要調遷
[00:13:16.000 --> 00:13:18.000]  要找一個小一點的單位
[00:13:18.000 --> 00:13:20.000]  通常這個時候調遷
[00:13:20.000 --> 00:13:22.000]  調遷去哪裡?
[00:13:22.000 --> 00:13:24.000]  調遷去武雷公公園
[00:13:24.000 --> 00:13:29.000]  你要重新去一個新的社區生活
[00:13:29.000 --> 00:13:35.000]  在一個新的社區重新建立你的新的關係
[00:13:35.000 --> 00:13:38.000]  其實都很難搞
[00:13:38.000 --> 00:13:39.000]  因為你沒有了
[00:13:39.000 --> 00:13:41.000]  你的新的社交圈子
[00:13:41.000 --> 00:13:43.000]  你的群體
[00:13:43.000 --> 00:13:44.000]  有一句話
[00:13:44.000 --> 00:13:46.000]  Our body precedes our spirit
[00:13:46.000 --> 00:13:48.000]  and our spirit must catch up with our body
[00:13:48.000 --> 00:13:50.000]  很過癮吧
[00:13:50.000 --> 00:13:52.000]  我們要追上去
[00:13:52.000 --> 00:13:54.000]  追上去我們的
[00:13:54.000 --> 00:14:01.000]  我們要追上去我們的身體
[00:14:01.000 --> 00:14:03.000]  有幾個宣教士
[00:14:03.000 --> 00:14:04.000]  非洲宣教
[00:14:04.000 --> 00:14:07.000]  他就僱用了幾個土人
[00:14:07.000 --> 00:14:09.000]  做他的
[00:14:09.000 --> 00:14:12.000]  揹下行李
[00:14:12.000 --> 00:14:15.000]  由這個城市趕去另一個城市
[00:14:15.000 --> 00:14:16.000]  他為了早一點到達
[00:14:16.000 --> 00:14:18.000]  於是他就趕路
[00:14:18.000 --> 00:14:19.000]  兼程趕路
[00:14:19.000 --> 00:14:21.000]  走快一點
[00:14:21.000 --> 00:14:22.000]  過了兩天
[00:14:22.000 --> 00:14:24.000]  那些土人不肯再走
[00:14:24.000 --> 00:14:26.000]  不肯再走
[00:14:26.000 --> 00:14:28.000]  整天坐著不肯動
[00:14:28.000 --> 00:14:30.000]  問他為什麼呢?
[00:14:30.000 --> 00:14:31.000]  他說
[00:14:31.000 --> 00:14:33.000]  We cannot go any further today
[00:14:33.000 --> 00:14:35.000]  We went so quickly yesterday
[00:14:35.000 --> 00:14:40.000]  that we must wait here for our soul to catch up with us
[00:14:40.000 --> 00:14:42.000]  他說我們不能夠去前走
[00:14:42.000 --> 00:14:43.000]  因為昨天走得太快了
[00:14:43.000 --> 00:14:44.000]  我們在這裡等
[00:14:44.000 --> 00:14:46.000]  等我們的靈魂追上來
[00:14:46.000 --> 00:14:47.000]  當然你說
[00:14:47.000 --> 00:14:49.000]  我們這麼過癮
[00:14:49.000 --> 00:14:50.000]  我們不太明白
[00:14:50.000 --> 00:14:52.000]  但可能也有些智慧
[00:14:52.000 --> 00:14:55.000]  有時我們的身體
[00:14:55.000 --> 00:14:56.000]  physically
[00:14:56.000 --> 00:14:58.000]  我們搬遷了
[00:14:58.000 --> 00:15:00.000]  我們去了另一個城市
[00:15:00.000 --> 00:15:03.000]  但我的人去了沒有呢?
[00:15:03.000 --> 00:15:04.000]  我的人去了沒有?
[00:15:04.000 --> 00:15:06.000]  可能還沒有去
[00:15:06.000 --> 00:15:09.000]  我們的社交圈子還沒有到
[00:15:09.000 --> 00:15:11.000]  我的友情
[00:15:11.000 --> 00:15:13.000]  我的關係
[00:15:13.000 --> 00:15:15.000]  還沒有追上來
[00:15:15.000 --> 00:15:16.000]  所以有時都被我們
[00:15:16.000 --> 00:15:20.000]  我想為了教會策劃長者時攻
[00:15:20.000 --> 00:15:21.000]  怎樣策劃呢?
[00:15:21.000 --> 00:15:23.000]  是不是搞些活動呢?
[00:15:23.000 --> 00:15:25.000]  搞些旅行算了
[00:15:25.000 --> 00:15:26.000]  不是說不好
[00:15:26.000 --> 00:15:27.000]  這個好
[00:15:27.000 --> 00:15:28.000]  不過其實搞活動
[00:15:28.000 --> 00:15:30.000]  搞旅行的目的是什麼呢?
[00:15:30.000 --> 00:15:32.000]  就是讓那些長者區
[00:15:32.000 --> 00:15:35.000]  能夠重新建立他們的那種關係
[00:15:35.000 --> 00:15:37.000]  那種友情
[00:15:37.000 --> 00:15:42.000]  建立他們彼此之間的信任和關心
[00:15:42.000 --> 00:15:47.000]  甚至可以做一點彼此之間的牧養
[00:15:47.000 --> 00:15:53.000]  而不是我們這班年青的人去牧養他們
[00:15:53.000 --> 00:15:56.000]  所以我們重新要顛覆腦的想像
[00:15:56.000 --> 00:15:59.000]  可能就想教會怎樣籌備長者時攻
[00:15:59.000 --> 00:16:01.000]  安排長者時攻呢?
[00:16:01.000 --> 00:16:02.000]  不是搞活動
[00:16:02.000 --> 00:16:06.000]  不是總之每年春天旅行
[00:16:06.000 --> 00:16:08.000]  秋天旅行算了
[00:16:08.000 --> 00:16:13.000]  而是找些機會讓他們能夠大家聊天
[00:16:13.000 --> 00:16:15.000]  讓大家重新熟絡
[00:16:15.000 --> 00:16:18.000]  我現在在馬鞍山那裡住
[00:16:18.000 --> 00:16:19.000]  新的社區
[00:16:19.000 --> 00:16:21.000]  其實很多長者
[00:16:21.000 --> 00:16:24.000]  他們不是很多機會大家認識
[00:16:24.000 --> 00:16:29.000]  教會有沒有機會將他們聚集在一起呢?
[00:16:29.000 --> 00:16:30.000]  第三個角度
[00:16:30.000 --> 00:16:33.000]  從商老現象思考
[00:16:33.000 --> 00:16:36.000]  我們的思考和想像呢?
[00:16:36.000 --> 00:16:37.000]  什麼叫商老呢?
[00:16:37.000 --> 00:16:39.000]  有兩個可能性
[00:16:39.000 --> 00:16:42.000]  一個可能性是兩夫妻都很老
[00:16:42.000 --> 00:16:44.000]  如果你幸福
[00:16:44.000 --> 00:16:48.000]  兩夫妻不是其中一個配偶單身
[00:16:48.000 --> 00:16:51.000]  兩夫妻都在一起
[00:16:51.000 --> 00:16:53.000]  八十歲九十歲
[00:16:53.000 --> 00:16:56.000]  另一種商老意思是
[00:16:56.000 --> 00:16:57.000]  當你六十五歲時
[00:16:57.000 --> 00:16:59.000]  你爸爸可能九十五歲
[00:16:59.000 --> 00:17:01.000]  或你媽媽九十五歲
[00:17:01.000 --> 00:17:03.000]  你要照顧他們
[00:17:03.000 --> 00:17:06.000]  誰去照顧另一個其實都是辛苦的
[00:17:06.000 --> 00:17:08.000]  不容易照顧的
[00:17:08.000 --> 00:17:11.000]  我們想不想照顧呢?
[00:17:11.000 --> 00:17:13.000]  我們有沒有能力照顧呢?
[00:17:13.000 --> 00:17:15.000]  有一次坐巴士
[00:17:15.000 --> 00:17:16.000]  坐巴士坐地鐵
[00:17:16.000 --> 00:17:17.000]  忘記了
[00:17:17.000 --> 00:17:25.000]  有一個大概六十多歲的大媽
[00:17:25.000 --> 00:17:26.000]  我不想叫大媽
[00:17:26.000 --> 00:17:28.000]  一位姐妹
[00:17:28.000 --> 00:17:29.000]  一位女人
[00:17:29.000 --> 00:17:30.000]  婦女
[00:17:30.000 --> 00:17:33.000]  牽著一個
