
[00:00:00.000 --> 00:00:06.000]  萬崇仁教木學講座
[00:05:38.000 --> 00:05:41.000]  我記得昨天來到的時候
[00:05:41.000 --> 00:05:44.000]  一上到這個校園
[00:05:44.000 --> 00:05:46.000]  走樓梯上
[00:05:46.000 --> 00:05:49.000]  眼前很清楚的一個牌匾
[00:05:49.000 --> 00:05:51.000]  知不知道寫著什麼
[00:05:51.000 --> 00:05:53.000]  欣典
[00:05:53.000 --> 00:05:54.000]  欣典
[00:05:54.000 --> 00:05:57.000]  這件事情太美麗了
[00:05:57.000 --> 00:06:01.000]  在談到關於宵禁
[00:06:01.000 --> 00:06:03.000]  關於張力
[00:06:03.000 --> 00:06:05.000]  或者說這裡所提到的
[00:06:05.000 --> 00:06:07.000]  一個耗盡的情況的時候
[00:06:07.000 --> 00:06:10.000]  我猜大多數的教務同工
[00:06:10.000 --> 00:06:13.000]  在他人生不同的階段
[00:06:13.000 --> 00:06:15.000]  都會經歷這方面的事情
[00:06:15.000 --> 00:06:17.000]  或多或少
[00:06:17.000 --> 00:06:20.000]  而我自己是經歷過的
[00:06:20.000 --> 00:06:21.000]  所以我對這個題目
[00:06:21.000 --> 00:06:24.000]  有很多切身的感受
[00:06:24.000 --> 00:06:27.000]  但好幾次我都會想起欣典
[00:06:27.000 --> 00:06:29.000]  而我給自己很多時候的
[00:06:29.000 --> 00:06:31.000]  一句勉勵的說話
[00:06:31.000 --> 00:06:32.000]  是我自己裏面
[00:06:32.000 --> 00:06:34.000]  很自然地浮現出來的
[00:06:34.000 --> 00:06:35.000]  就是英文所說
[00:06:35.000 --> 00:06:38.000]  By grace I stand
[00:06:38.000 --> 00:06:41.000]  靠著欣典我站得住
[00:06:41.000 --> 00:06:43.000]  很多次我想起聖經的時候
[00:06:43.000 --> 00:06:46.000]  就會想起詩篇裏面所提
[00:06:46.000 --> 00:06:48.000]  如果不是相信在活人之地
[00:06:48.000 --> 00:06:50.000]  得見恩惠
[00:06:50.000 --> 00:06:53.000]  就早已經喪膽了
[00:06:53.000 --> 00:06:57.000]  當我感覺自己有點驚恐驚惶的時候
[00:06:57.000 --> 00:07:00.000]  這句說話給我很多鼓勵
[00:07:00.000 --> 00:07:01.000]  簡單說一說
[00:07:01.000 --> 00:07:05.000]  就是我自己在目的不夠兩年
[00:07:05.000 --> 00:07:07.000]  就開始擔當
[00:07:07.000 --> 00:07:09.000]  北角宣導會的堂主任的職份
[00:07:09.000 --> 00:07:11.000]  當然有很多歷史性的因素
[00:07:11.000 --> 00:07:13.000]  我不詳細解釋
[00:07:13.000 --> 00:07:15.000]  但當時教會一千四百人
[00:07:15.000 --> 00:07:19.000]  一個都算是大型的教會
[00:07:19.000 --> 00:07:21.000]  一個很年輕
[00:07:21.000 --> 00:07:23.000]  當時三十多歲
[00:07:23.000 --> 00:07:27.000]  但承擔著一個很大的職責
[00:07:27.000 --> 00:07:31.000]  我估計當時已經很快地燒掉了
[00:07:31.000 --> 00:07:33.000]  在那些情況下
[00:07:33.000 --> 00:07:36.000]  一邊掙扎一邊學習
[00:07:36.000 --> 00:07:38.000]  然後思想自己的服侍
[00:07:38.000 --> 00:07:41.000]  我如何可以長久侍奉神呢
[00:07:41.000 --> 00:07:43.000]  所以說到這個課題的時候
[00:07:43.000 --> 00:07:48.000]  我覺得我很難充分地說得清楚
[00:07:48.000 --> 00:07:52.000]  但我會很確認我們需要學習
[00:07:52.000 --> 00:07:53.000]  如何在侍奉當中
[00:07:53.000 --> 00:07:56.000]  一方面我們盡心盡力去服侍
[00:07:56.000 --> 00:07:58.000]  但如何學習在因典當中
[00:07:58.000 --> 00:08:00.000]  來安息地侍奉
[00:08:00.000 --> 00:08:02.000]  而在那些挑戰當中
[00:08:02.000 --> 00:08:05.000]  繼續能夠完成神給我們的呼召
[00:08:05.000 --> 00:08:07.000]  我開始時會說一些
[00:08:07.000 --> 00:08:12.000]  有關於壓力和耗盡的事情
[00:08:12.000 --> 00:08:16.000]  但我估計我不能夠很詳盡地講解這方面
[00:08:16.000 --> 00:08:19.000]  但我想將這兩個重點再提出來
[00:08:19.000 --> 00:08:21.000]  作為基礎我們再思想下的
[00:08:21.000 --> 00:08:24.000]  潔力侍奉和安息的關係
[00:08:24.000 --> 00:08:30.000]  提到教睦童宮在耗盡中有的陷阱
[00:08:30.000 --> 00:08:35.000]  我想回到近十年二十年
[00:08:35.000 --> 00:08:38.000]  其實越來越多聽到有教睦童宮
[00:08:38.000 --> 00:08:42.000]  在服侍過程當中他們是經歷耗盡的
[00:08:42.000 --> 00:08:45.000]  有不少例子我知道
[00:08:45.000 --> 00:08:48.000]  一些做輔導教睦的童宮
[00:08:48.000 --> 00:08:51.000]  也常常講述這方面的情況
[00:08:51.000 --> 00:08:54.000]  但在這件事情一方面看到有很多耗盡的情況
[00:08:54.000 --> 00:08:56.000]  但另一方面也看到
[00:08:56.000 --> 00:08:57.000]  在這個時代裡
[00:08:57.000 --> 00:09:01.000]  更多有關於健康成長
[00:09:01.000 --> 00:09:04.000]  平衡生活等等的教導
[00:09:04.000 --> 00:09:06.000]  會提醒我們要小心
[00:09:06.000 --> 00:09:09.000]  也要保護自己
[00:09:09.000 --> 00:09:10.000]  要愛人之前
[00:09:10.000 --> 00:09:11.000]  你不懂得愛自己
[00:09:11.000 --> 00:09:13.000]  怎會懂得愛人呢
[00:09:13.000 --> 00:09:18.000]  這些真理的教導其實也非常重要
[00:09:18.000 --> 00:09:20.000]  但往往在實踐過程裡
[00:09:20.000 --> 00:09:23.000]  有時候會產生另一種後果
[00:09:23.000 --> 00:09:25.000]  就是會看到有些教睦童宮
[00:09:25.000 --> 00:09:27.000]  慢慢開始轉成一種
[00:09:27.000 --> 00:09:31.000]  像按工時工作的職業
[00:09:31.000 --> 00:09:33.000]  很留心什麼時間
[00:09:33.000 --> 00:09:35.000]  幾點才要下班
[00:09:35.000 --> 00:09:37.000]  這個時候不要碰我
[00:09:37.000 --> 00:09:39.000]  當然有些極端的例子
[00:09:39.000 --> 00:09:40.000]  我也想分析
[00:09:40.000 --> 00:09:42.000]  在北美遇到一個情況
[00:09:42.000 --> 00:09:44.000]  就是懷孕的教會
[00:09:44.000 --> 00:09:48.000]  那些執事跟我分享或投訴
[00:09:48.000 --> 00:09:51.000]  他們說我們的青年目者
[00:09:51.000 --> 00:09:53.000]  不知道該怎麼辦
[00:09:53.000 --> 00:09:55.000]  我說什麼事呢
[00:09:55.000 --> 00:09:59.000]  他說他的太太剛生了孩子
[00:09:59.000 --> 00:10:00.000]  生了孩子之後
[00:10:00.000 --> 00:10:05.000]  所以很應該盡丈夫在家庭的責任
[00:10:05.000 --> 00:10:09.000]  曾經教導我們愛妻子
[00:10:09.000 --> 00:10:12.000]  然後他說自己這段時間
[00:10:12.000 --> 00:10:14.000]  不能常常回教會辦公室
[00:10:14.000 --> 00:10:17.000]  所以請教會給他大部分時間
[00:10:17.000 --> 00:10:20.000]  可以在家工作
[00:10:20.000 --> 00:10:22.000]  當然這個不一定有問題
[00:10:22.000 --> 00:10:25.000]  然後他們大家商量之後
[00:10:25.000 --> 00:10:27.000]  英國的目者要求
[00:10:27.000 --> 00:10:29.000]  每個星期回教會辦公室
[00:10:29.000 --> 00:10:31.000]  是七個半小時
[00:10:31.000 --> 00:10:34.000]  一個星期七個半小時
[00:10:34.000 --> 00:10:37.000]  是他們能夠付出的最多
[00:10:37.000 --> 00:10:41.000]  然後提出他以前做的青少年的事工
[00:10:41.000 --> 00:10:46.000]  希望這段時間教會可以免他這方面的責任
[00:10:46.000 --> 00:10:48.000]  當然教會聽見一個這樣的要求
[00:10:48.000 --> 00:10:51.000]  家務七個半小時不負責青年事工
[00:10:51.000 --> 00:10:52.000]  當然有些驚訝
[00:10:52.000 --> 00:10:54.000]  不知道該怎麼辦
[00:10:54.000 --> 00:10:55.000]  但突然間發覺
[00:10:55.000 --> 00:10:58.000]  聽到消息就是很多青年人
[00:10:58.000 --> 00:11:01.000]  支持這位青年目者的要求
[00:11:01.000 --> 00:11:04.000]  因為教會當然要有愛心
[00:11:04.000 --> 00:11:06.000]  現在人家有家庭需要
[00:11:06.000 --> 00:11:10.000]  怎可以要求人家太多時間在教會
[00:11:10.000 --> 00:11:14.000]  當然我們沒有甚麼答案提出來
[00:11:14.000 --> 00:11:18.000]  但就會察覺到有一種這樣的情況
[00:11:18.000 --> 00:11:20.000]  同樣在這個時候出現
[00:11:20.000 --> 00:11:21.000]  所以待會我們談的時候
[00:11:21.000 --> 00:11:25.000]  我們試試幾方面一起平衡思想
[00:11:25.000 --> 00:11:29.000]  如果回到我們剛才在大綱所提及的事情
[00:11:29.000 --> 00:11:31.000]  這裡第一點提及
[00:11:31.000 --> 00:11:34.000]  從耗盡那方面來思想
[00:11:34.000 --> 00:11:37.000]  教會過多的內在訴求
[00:11:37.000 --> 00:11:41.000]  讓休息成為內疚的原因
[00:11:41.000 --> 00:11:43.000]  休息本來是很開心的事情
[00:11:43.000 --> 00:11:45.000]  但可以產生內疚
[00:11:45.000 --> 00:11:51.000]  當教會同工很感覺到神給自己一個積分
[00:11:51.000 --> 00:11:54.000]  很想能夠忠心完成神給自己的積分
[00:11:54.000 --> 00:11:56.000]  如果自己太有空
[00:11:56.000 --> 00:11:58.000]  有些比較閒暇的時間
[00:11:58.000 --> 00:12:03.000]  或者會覺得自己的奉獻不夠徹底
[00:12:03.000 --> 00:12:05.000]  我的奉獻好像還未完全
[00:12:05.000 --> 00:12:07.000]  如果太多照顧自己
[00:12:07.000 --> 00:12:10.000]  可能會覺得自己很自我中心
[00:12:10.000 --> 00:12:14.000]  甚至可能感覺如果做得瘦瘦的
[00:12:14.000 --> 00:12:21.000]  可能是比較敬虔的一種表達
[00:12:21.000 --> 00:12:26.000]  以前我教會早期
[00:12:26.000 --> 00:12:28.000]  有一位同工
[00:12:28.000 --> 00:12:32.000]  他的體型跟我有些不同
[00:12:32.000 --> 00:12:34.000]  他比較實淨
[00:12:34.000 --> 00:12:36.000]  比較有電石
[00:12:36.000 --> 00:12:37.000]  他經常跟我說
[00:12:37.000 --> 00:12:39.000]  施牧師好,你就好
[00:12:39.000 --> 00:12:41.000]  有個敬虔的外貌
[00:12:41.000 --> 00:12:49.000]  然後他說人家一看我就知道我偷懶
[00:12:49.000 --> 00:12:53.000]  無論是真是假
[00:12:53.000 --> 00:12:55.000]  都有一種感覺覺得
[00:12:55.000 --> 00:12:57.000]  要做到殘殘地
[00:12:57.000 --> 00:13:00.000]  才是一種毀身的表達
[00:13:00.000 --> 00:13:02.000]  我想說其實我因為
[00:13:02.000 --> 00:13:04.000]  至少腸胃吸收不好
[00:13:04.000 --> 00:13:06.000]  所以才這麼想
[00:13:06.000 --> 00:13:10.000]  但在過程中也體會到
[00:13:10.000 --> 00:13:13.000]  一些思想觀念其實有很多影響
[00:13:13.000 --> 00:13:15.000]  甚至有些會覺得
[00:13:15.000 --> 00:13:18.000]  更加想擺上更多
[00:13:18.000 --> 00:13:20.000]  特別這幾年都很多強調
[00:13:20.000 --> 00:13:21.000]  靠近身體的模樣
[00:13:21.000 --> 00:13:24.000]  希望更加密切地關心弟兄姊妹
[00:13:24.000 --> 00:13:27.000]  但過程中也有些情況出現
[00:13:27.000 --> 00:13:30.000]  我們有很多探討關於
[00:13:30.000 --> 00:13:32.000]  co-dependency的問題
[00:13:32.000 --> 00:13:34.000]  一方面就是
[00:13:34.000 --> 00:13:36.000]  弟兄姊妹對牧者的依賴
[00:13:36.000 --> 00:13:38.000]  可以去到很盡
[00:13:38.000 --> 00:13:40.000]  另一方面有些牧者會感覺
[00:13:40.000 --> 00:13:44.000]  我很想真的去毀身服侍上帝
[00:13:44.000 --> 00:13:48.000]  而感覺別人一直依靠自己
[00:13:48.000 --> 00:13:51.000]  自己就可以盡量幫助他
[00:13:51.000 --> 00:13:52.000]  可以滿足到
[00:13:52.000 --> 00:13:54.000]  可能都不自覺地感覺
[00:13:54.000 --> 00:13:57.000]  自己那種毀身的渴慕
[00:13:57.000 --> 00:13:59.000]  很多事情帶來
[00:13:59.000 --> 00:14:02.000]  這裡所說的壓力或張力
[00:14:02.000 --> 00:14:03.000]  Stress
[00:14:03.000 --> 00:14:04.000]  Stress的出現
[00:14:04.000 --> 00:14:07.000]  我想大家多多少少一定會體會過
[00:14:07.000 --> 00:14:09.000]  但我想很簡單提
[00:14:09.000 --> 00:14:12.000]  壓力有兩個很基本的原因引伸
[00:14:12.000 --> 00:14:14.000]  一個是挫折
[00:14:14.000 --> 00:14:16.000]  Frustration
[00:14:16.000 --> 00:14:18.000]  做教務和工作的時候
[00:14:18.000 --> 00:14:21.000]  很多時候會有很多障礙
[00:14:21.000 --> 00:14:23.000]  本來很想做一些事情
[00:14:23.000 --> 00:14:24.000]  但做不到
[00:14:24.000 --> 00:14:27.000]  有些阻礙、障礙
[00:14:27.000 --> 00:14:30.000]  譬如說有些矛盾的要求
[00:14:30.000 --> 00:14:33.000]  比較明顯出現的就是
[00:14:33.000 --> 00:14:36.000]  你會發覺工作和家庭
[00:14:36.000 --> 00:14:40.000]  有多容易出現的矛盾要求
[00:14:40.000 --> 00:14:42.000]  做丈夫的
[00:14:42.000 --> 00:14:45.000]  可能見到妻子做了一群人之後
[00:14:45.000 --> 00:14:50.000]  為什麼這麼多晚上都是我照顧小孩
[00:14:50.000 --> 00:14:53.000]  或者反過來更明顯出現的情況
[00:14:53.000 --> 00:14:57.000]  就是很多時候發覺家庭和工作的期望
[00:14:57.000 --> 00:15:00.000]  或者自己對自己工作上表現的期望
[00:15:00.000 --> 00:15:02.000]  是常常有一種張力
[00:15:02.000 --> 00:15:05.000]  那種矛盾帶來很多障礙
[00:15:05.000 --> 00:15:09.000]  當然我們今早所提及很多人事的衝突
[00:15:09.000 --> 00:15:11.000]  處理一些人事問題的時候
[00:15:11.000 --> 00:15:13.000]  你會感覺到想做但做不到
[00:15:13.000 --> 00:15:15.000]  或者適得其反
[00:15:15.000 --> 00:15:16.000]  當然Frustration
[00:15:16.000 --> 00:15:21.000]  另一個很重要的因素就是時間的問題
[00:15:21.000 --> 00:15:23.000]  在目的的崗位上
[00:15:23.000 --> 00:15:25.000]  你會常常感覺到
[00:15:25.000 --> 00:15:30.000]  好像要做的事情總是做不完
[00:15:30.000 --> 00:15:34.000]  如果你對港島有更高的期望
[00:15:34.000 --> 00:15:35.000]  你期望一篇信息
[00:15:35.000 --> 00:15:38.000]  起碼用它
[00:15:38.000 --> 00:15:41.000]  我不知道怎麼說
[00:15:41.000 --> 00:15:44.000]  有些人會提出一分鐘的信息
[00:15:44.000 --> 00:15:47.000]  一小時去準備
[00:15:47.000 --> 00:15:49.000]  不要說這麼高的目標
[00:15:49.000 --> 00:15:52.000]  就說我希望有二十個小時準備
[00:15:52.000 --> 00:15:57.000]  你都會發覺一定有很多張力在裡面
[00:15:57.000 --> 00:15:59.000]  很多時候你發覺做人的服事
[00:15:59.000 --> 00:16:02.000]  很多突發事件會出現
[00:16:02.000 --> 00:16:04.000]  你預想不到的事情出現
[00:16:04.000 --> 00:16:07.000]  就阻礙了你原本有的一些計劃
[00:16:07.000 --> 00:16:10.000]  變成你想做的事情未必做到
[00:16:10.000 --> 00:16:11.000]  你想做好一點
[00:16:11.000 --> 00:16:15.000]  但未必到你心中的理想
[00:16:15.000 --> 00:16:19.000]  因此會自然產生很多時間上的張力
[00:16:19.000 --> 00:16:21.000]  時間出現的壓力
[00:16:21.000 --> 00:16:23.000]  第二個因素
[00:16:23.000 --> 00:16:24.000]  簡單提一下
[00:16:24.000 --> 00:16:26.000]  就是關於損失的問題
[00:16:26.000 --> 00:16:27.000]  Loss
[00:16:27.000 --> 00:16:29.000]  在服事裡你會發覺
[00:16:29.000 --> 00:16:31.000]  有很多情況下
[00:16:31.000 --> 00:16:33.000]  你會感覺事情好像突然間損失了
[00:16:33.000 --> 00:16:35.000]  消失了
[00:16:35.000 --> 00:16:37.000]  特別是一些同工
[00:16:37.000 --> 00:16:40.000]  已經參與目的的一段時間
[00:16:40.000 --> 00:16:42.000]  你會發覺當一個同工
[00:16:42.000 --> 00:16:45.000]  到了一個大概中年的時間
[00:16:45.000 --> 00:16:47.000]  就更多體會到很多事情
[00:16:47.000 --> 00:16:49.000]  以前做到的
[00:16:49.000 --> 00:16:52.000]  現在不太做到
[00:16:52.000 --> 00:16:56.000]  或者你是中途進入目的
[00:16:56.000 --> 00:17:01.000]  以前在工作崗位叱吒風雲
[00:17:01.000 --> 00:17:06.000]  可以一直衝幾個星期都沒問題
[00:17:06.000 --> 00:17:09.000]  但突然間發覺好像失去以前的動力
[00:17:09.000 --> 00:17:11.000]  又或者某些因次
[00:17:11.000 --> 00:17:12.000]  以前發揮得很好
[00:17:12.000 --> 00:17:14.000]  現在發覺不如前
[00:17:14.000 --> 00:17:18.000]  那個努力好像沒以前那麼多的成果
[00:17:18.000 --> 00:17:21.000]  又或者去到一個教會的時候
[00:17:21.000 --> 00:17:24.000]  以前好像很多人對你很尊重
[00:17:24.000 --> 00:17:27.000]  但現在為什麼會這樣待我呢
[00:17:27.000 --> 00:17:29.000]  詳細很多很多的事情
[00:17:29.000 --> 00:17:31.000]  大家會想像到
[00:17:31.000 --> 00:17:33.000]  但背後那種體會
[00:17:33.000 --> 00:17:35.000]  就好像突然間有些損失
[00:17:35.000 --> 00:17:38.000]  有一種跟以前沒有的
[00:17:38.000 --> 00:17:41.000]  好像失去的狀況
[00:17:41.000 --> 00:17:42.000]  在損失裡面
[00:17:42.000 --> 00:17:47.000]  有時候好像一些精神的回應
[00:17:47.000 --> 00:17:51.000]  有點像是一種哀傷的經歷
[00:17:51.000 --> 00:17:52.000]  好像有人過世
[00:17:52.000 --> 00:17:54.000]  有一個過程
[00:17:54.000 --> 00:17:56.000]  過程很多人都知道
[00:17:56.000 --> 00:17:58.000]  通常有四部分
[00:17:58.000 --> 00:18:02.000]  一開始會感覺到一種震驚
[00:18:02.000 --> 00:18:06.000]  然後會感覺到不太想承認
[00:18:06.000 --> 00:18:09.000]  然後很想去拒絕這件事
[00:18:09.000 --> 00:18:11.000]  產生憤怒
[00:18:11.000 --> 00:18:15.000]  然後最後一種失望的情況
[00:18:15.000 --> 00:18:18.000]  如果嘗試用這個情況
[00:18:18.000 --> 00:18:21.000]  去描述這種損失的經歷
[00:18:21.000 --> 00:18:24.000]  你會察覺到在牧羊的過程裡
[00:18:24.000 --> 00:18:25.000]  那個階段
[00:18:25.000 --> 00:18:31.000]  突然間發覺自己很容易會被激怒
[00:18:31.000 --> 00:18:33.000]  同工跟你說
[00:18:33.000 --> 00:18:38.000]  最近主學學生人數少了
[00:18:38.000 --> 00:18:39.000]  然後你不知道為什麼
[00:18:39.000 --> 00:18:42.000]  心裡就跟他說
[00:18:42.000 --> 00:18:44.000]  我都不適合帶主學了
[00:18:44.000 --> 00:18:47.000]  我都知道需要轉到另一個崗位了
[00:18:47.000 --> 00:18:48.000]  對方說
[00:18:48.000 --> 00:18:49.000]  我不是說你
[00:18:49.000 --> 00:18:52.000]  我是說主學學生最近少了一點
[00:18:52.000 --> 00:18:54.000]  你裡面可能感覺
[00:18:54.000 --> 00:18:57.000]  我是負責主學時工的
[00:18:57.000 --> 00:18:58.000]  學生少了
[00:18:58.000 --> 00:18:59.000]  就是我的責任
[00:18:59.000 --> 00:19:00.000]  就是我做得不好
[00:19:00.000 --> 00:19:02.000]  你現在覺得我做得不太對
[00:19:02.000 --> 00:19:04.000]  做得不太好
[00:19:04.000 --> 00:19:06.000]  很多時候發覺一種憤怒
[00:19:06.000 --> 00:19:10.000]  不知道為什麼很容易會出現
[00:19:10.000 --> 00:19:15.000]  但是慢慢發覺憤怒可能會轉向裡面
[00:19:15.000 --> 00:19:17.000]  轉向裡面
[00:19:17.000 --> 00:19:19.000]  就生氣自己
[00:19:19.000 --> 00:19:21.000]  為什麼會這樣
[00:19:21.000 --> 00:19:22.000]  為什麼我會這樣反應
[00:19:22.000 --> 00:19:25.000]  為什麼現在的情況好像這麼失控
[00:19:25.000 --> 00:19:29.000]  在這種憤怒的後面
[00:19:29.000 --> 00:19:31.000]  剛才說的悲傷
[00:19:31.000 --> 00:19:35.000]  其實就出現了很多憤怒的情況
[00:19:35.000 --> 00:19:38.000]  這種情形在教務同工的情況裡面
[00:19:38.000 --> 00:19:42.000]  也都見到這種情形
[00:19:42.000 --> 00:19:46.000]  如果大家留意到在大綱裡面所提及的
[00:19:46.000 --> 00:19:49.000]  Burnout是表現在退縮
[00:19:49.000 --> 00:19:52.000]  感覺失去意義與盼望
[00:19:52.000 --> 00:19:54.000]  不論那人做什麼
[00:19:54.000 --> 00:19:57.000]  他都感覺那工作不值得他理會
[00:19:57.000 --> 00:20:00.000]  這種情況會引發depression
[00:20:00.000 --> 00:20:02.000]  有目者去到一個階段
