
[00:00:00.000 --> 00:00:04.000]  我們的系列叫做亦有野荷
[00:02:13.000 --> 00:02:17.000]  並不是一些沒有意義的偶發性的事件
[00:02:17.000 --> 00:02:19.000]  也都不是一位大能的神
[00:02:19.000 --> 00:02:22.000]  他只是在玩弄人類
[00:02:22.000 --> 00:02:25.000]  這對令人觸目驚心的和環
[00:02:25.000 --> 00:02:28.000]  裡面反而是有安慰
[00:02:28.000 --> 00:02:29.000]  有警告
[00:02:29.000 --> 00:02:32.000]  有悔改的呼籲
[00:02:32.000 --> 00:02:38.000]  裡面更加是充滿著對人類的那種無奈
[00:02:38.000 --> 00:02:43.000]  當然我今天並不是要嘗試去解釋
[00:02:43.000 --> 00:02:46.000]  為我們為什麼會有肺炎疫情
[00:02:46.000 --> 00:02:49.000]  來提供一個答案
[00:02:49.000 --> 00:02:52.000]  我想我也都沒有資格去揣測
[00:02:52.000 --> 00:02:55.000]  究竟神在做些什麼
[00:02:55.000 --> 00:02:57.000]  不過我很想邀請弟兄姊妹
[00:02:57.000 --> 00:03:01.000]  和我一起去讀約翰這三個七的經文
[00:03:01.000 --> 00:03:05.000]  看看裡面會不會對我們各自
[00:03:05.000 --> 00:03:07.000]  在面對的處境
[00:03:07.000 --> 00:03:11.000]  來對我們都有些啓發
[00:03:11.000 --> 00:03:13.000]  在我進入經文之先
[00:03:13.000 --> 00:03:15.000]  我想首先交代一下
[00:03:15.000 --> 00:03:19.000]  約翰寫啓示錄的背景
[00:03:19.000 --> 00:03:21.000]  啓示錄我們比較認識
[00:03:21.000 --> 00:03:24.000]  也可能比較容易明白的部分
[00:03:24.000 --> 00:03:29.000]  相信就是基督要約翰寫給小亞細亞
[00:03:29.000 --> 00:03:31.000]  即是今天在土耳其一帶
[00:03:31.000 --> 00:03:35.000]  七間教會的七封信
[00:03:35.000 --> 00:03:36.000]  這七封信
[00:03:36.000 --> 00:03:40.000]  他也都揭示了當時在這個地區生活的信徒
[00:03:40.000 --> 00:03:43.000]  他們面對著周圍的多神文化
[00:03:43.000 --> 00:03:46.000]  正是面對著很多的壓力
[00:03:46.000 --> 00:03:47.000]  要他們在信仰
[00:03:47.000 --> 00:03:49.000]  以至在生活的上面
[00:03:49.000 --> 00:03:51.000]  去做一些妥協
[00:03:51.000 --> 00:03:55.000]  去融入周圍社會的文化
[00:03:55.000 --> 00:03:57.000]  因為當周圍的異教徒
[00:03:57.000 --> 00:04:00.000]  他們好像我們中國人的傳統文化那樣
[00:04:00.000 --> 00:04:03.000]  可以去滿天神佛去什麼神都拜
[00:04:03.000 --> 00:04:09.000]  基督徒他們卻是要堅持拒絕去拜其他的神
[00:04:09.000 --> 00:04:12.000]  而在古代的希臘城市
[00:04:12.000 --> 00:04:15.000]  他們每次的宗教節日和活動
[00:04:15.000 --> 00:04:18.000]  都是一些全城的城市
[00:04:18.000 --> 00:04:21.000]  任何的社交活動、飲宴
[00:04:21.000 --> 00:04:24.000]  也都通常包含了一些祭祀
[00:04:24.000 --> 00:04:27.000]  又或者對其他神明的宗教
[00:04:27.000 --> 00:04:31.000]  專屬其他神明的一些儀式
[00:04:31.000 --> 00:04:34.000]  而作為異教多神文化的一部分
[00:04:34.000 --> 00:04:37.000]  當時在城市裡面的地方官員
[00:04:37.000 --> 00:04:39.000]  和本地的鄉紳貴族
[00:04:39.000 --> 00:04:42.000]  他們為了去討好羅馬帝國的皇帝
[00:04:42.000 --> 00:04:46.000]  希望羅馬的君王能夠給一些好處
[00:04:46.000 --> 00:04:49.000]  又或者一些方便給他們自己的城市
[00:04:49.000 --> 00:04:54.000]  他們還會在城市裡面很積極地去推動
[00:04:54.000 --> 00:04:58.000]  在城市裡面向帝王的崇拜
[00:04:58.000 --> 00:05:02.000]  如果能夠為皇帝建省級的皇廟
[00:05:02.000 --> 00:05:04.000]  得到看守皇廟的地位
[00:05:04.000 --> 00:05:10.000]  這些都會成為整個城市的榮譽和驕傲
[00:05:10.000 --> 00:05:14.000]  而在約翰捨、啓示錄給他們的七個城市裡面
[00:05:14.000 --> 00:05:20.000]  還是特出名、特別熱衷帝王崇拜的
[00:05:20.000 --> 00:05:23.000]  在這七個城市裡面生活的信徒
[00:05:23.000 --> 00:05:29.000]  他們在異教文化、政治和宗教的要求挑戰底下
[00:05:29.000 --> 00:05:33.000]  他們為了生存、為了有正常的社交生活
[00:05:33.000 --> 00:05:35.000]  甚至為了商業的利益
[00:05:35.000 --> 00:05:41.000]  他們應該如何去採納周圍的異教徒的生活習俗
[00:05:41.000 --> 00:05:48.000]  又或者他們如何堅持為自己的信仰去做見證
[00:05:48.000 --> 00:05:52.000]  在基督給這七間教會的信裡面
[00:05:52.000 --> 00:05:58.000]  我們固然見到基督稱贊仕美娜教會
[00:05:58.000 --> 00:06:02.000]  寧願遭受經濟上的杯葛和損失
[00:06:02.000 --> 00:06:04.000]  搞到自己貧窮
[00:06:04.000 --> 00:06:11.000]  他們仍然堅持拒絕參與周圍異教的經濟和社交活動
[00:06:11.000 --> 00:06:15.000]  我今天會用的是新譯本的經文
[00:06:15.000 --> 00:06:20.000]  另外,基督也稱贊菲拉特非教會
[00:06:20.000 --> 00:06:23.000]  雖然他們只是略有一點的綿力
[00:06:23.000 --> 00:06:29.000]  不過他們都是不問結果地公開堅持自己基督的信仰
[00:06:29.000 --> 00:06:33.000]  進行基督關於忍耐的教導
[00:06:33.000 --> 00:06:36.000]  不過在其他的教會
[00:06:36.000 --> 00:06:41.000]  出現了一批假仕途、假教師
[00:06:41.000 --> 00:06:45.000]  包括在以弗所教會裡面的假仕途
[00:06:45.000 --> 00:06:49.000]  在以弗所和別加摩教會裡面的尼哥拉黨
[00:06:49.000 --> 00:06:52.000]  在別加摩教會裡面的巴蘭
[00:06:52.000 --> 00:06:57.000]  和在推也推拉教會裡面的耶騎別
[00:06:57.000 --> 00:07:01.000]  他們鼓勵信徒可以自由去參與
[00:07:01.000 --> 00:07:04.000]  去吃那些祭過偶像的食物
[00:07:04.000 --> 00:07:07.000]  讓他們可以再無保留地去參與
[00:07:07.000 --> 00:07:12.000]  去融入周圍羅馬帝國的社會系統
[00:07:12.000 --> 00:07:17.000]  基督尤其責備得嚴厲的有撒迪教會
[00:07:17.000 --> 00:07:19.000]  他們外表朝氣勃勃
[00:07:19.000 --> 00:07:23.000]  也都很積極地去參與周圍城市的生活
[00:07:23.000 --> 00:07:26.000]  去和周圍的社會打交道
[00:07:26.000 --> 00:07:30.000]  於是他們得到一個活的名聲
[00:07:30.000 --> 00:07:32.000]  不過看在基督的眼裡
[00:07:32.000 --> 00:07:36.000]  他們在屬靈上其實是死的
[00:07:36.000 --> 00:07:41.000]  基督還叫這一群睡了的基督徒去醒醒
[00:07:41.000 --> 00:07:46.000]  去警醒等候他們回來
[00:07:46.000 --> 00:07:49.000]  而我們很熟悉的努底加教會
[00:07:49.000 --> 00:07:54.000]  他們很明顯有把握到城市提供給他們的經濟機會
[00:07:54.000 --> 00:07:57.000]  分享得到城市裡面的財富
[00:07:57.000 --> 00:08:01.000]  以至到教會也都有錢起上來
[00:08:01.000 --> 00:08:03.000]  於是他們自滿
[00:08:03.000 --> 00:08:06.000]  以為自己是一樣都不缺
[00:08:06.000 --> 00:08:09.000]  不過基督給他們的信卻是說
[00:08:09.000 --> 00:08:11.000]  他們真正的屬靈光景
[00:08:11.000 --> 00:08:18.000]  其實是貧窮、是盲、是赤身露體、是羞辱
[00:08:18.000 --> 00:08:20.000]  所以當時教會的信徒
[00:08:20.000 --> 00:08:25.000]  他們有很多根本就沒有在意周圍社會
[00:08:25.000 --> 00:08:28.000]  異教的文化對自己信仰的威脅
[00:08:28.000 --> 00:08:30.000]  他們沒有準備好去受苦
[00:08:30.000 --> 00:08:34.000]  去為自己的信仰付出代價
[00:08:34.000 --> 00:08:37.000]  基督說他們睡了
[00:08:37.000 --> 00:08:40.000]  他們盲
[00:08:40.000 --> 00:08:43.000]  約翰他自己卻是見到
[00:08:43.000 --> 00:08:46.000]  當時在別加摩的教會裡面
[00:08:46.000 --> 00:08:49.000]  已經有一個叫安提柏的信徒
[00:08:49.000 --> 00:08:52.000]  因為見證基督而被殺
[00:08:52.000 --> 00:08:56.000]  還可能是死在羅馬官府的手下
[00:08:56.000 --> 00:09:00.000]  而約翰他在一章九節
[00:09:00.000 --> 00:09:03.000]  他說自己是因為神的道
[00:09:03.000 --> 00:09:05.000]  和耶穌的見證
[00:09:05.000 --> 00:09:09.000]  是在分享患難和忍耐
[00:09:09.000 --> 00:09:12.000]  他在拔摩島上面
[00:09:12.000 --> 00:09:18.000]  很可能同樣都是被官府在流放
[00:09:19.000 --> 00:09:23.000]  當約翰他見到情況越來越急
[00:09:23.000 --> 00:09:25.000]  挑戰和逼迫
[00:09:25.000 --> 00:09:27.000]  越來越真實
[00:09:27.000 --> 00:09:29.000]  越來越埋身
[00:09:29.000 --> 00:09:31.000]  但是很多信徒
[00:09:31.000 --> 00:09:33.000]  他們沒有預備好的時候
[00:09:33.000 --> 00:09:35.000]  他要怎樣藉著寫啟示錄
[00:09:35.000 --> 00:09:37.000]  呼籲信徒去堅持
[00:09:37.000 --> 00:09:40.000]  去守住對信仰的偽身
[00:09:40.000 --> 00:09:43.000]  好好等候主回來
[00:09:43.000 --> 00:09:46.000]  他又怎樣藉著在異象裡面
[00:09:46.000 --> 00:09:49.000]  見到的災禍去堅固
[00:09:49.000 --> 00:09:53.000]  去安慰那些肯為信仰付代價的信徒
[00:09:53.000 --> 00:09:56.000]  他也要怎樣警告那些
[00:09:56.000 --> 00:09:59.000]  跟隨異教文化的習俗去拜偶像
[00:09:59.000 --> 00:10:02.000]  包括去參與帝王崇拜
[00:10:02.000 --> 00:10:04.000]  而不肯以神為神的人
[00:10:04.000 --> 00:10:08.000]  他怎樣去催促他們去悔改
[00:10:08.000 --> 00:10:12.000]  不如就讓我們首先看看七印
[00:10:12.000 --> 00:10:15.000]  七印的經文
[00:10:15.000 --> 00:10:18.000]  在書卷的第六章
[00:10:18.000 --> 00:10:21.000]  是延續之前第四和第五章
[00:10:21.000 --> 00:10:24.000]  天上敬拜的場景
[00:10:24.000 --> 00:10:27.000]  在裡面高洋基督
[00:10:27.000 --> 00:10:31.000]  他接過用七個封印封起的書卷
[00:10:31.000 --> 00:10:33.000]  這卷書卷是要揭示
[00:10:33.000 --> 00:10:36.000]  神對眼前這個世界去到最後
[00:10:36.000 --> 00:10:39.000]  即是歷史終末的計劃
[00:10:39.000 --> 00:10:41.000]  神這個計劃
[00:10:41.000 --> 00:10:43.000]  是要為我們這個扭曲的世界
[00:10:43.000 --> 00:10:45.000]  去撥亂反正
[00:10:45.000 --> 00:10:50.000]  是要將我們帶進新天新地裡面
[00:10:50.000 --> 00:10:53.000]  而這七個封存書卷的印
[00:10:53.000 --> 00:10:56.000]  在他們七個全部都打開之前
[00:10:56.000 --> 00:10:58.000]  打開之前
[00:10:58.000 --> 00:11:01.000]  書卷裡面載著的末日事件
[00:11:01.000 --> 00:11:03.000]  是還沒有展開的
[00:11:03.000 --> 00:11:04.000]  換言之
[00:11:04.000 --> 00:11:07.000]  這七個印要揭示的事件
[00:11:07.000 --> 00:11:12.000]  並不是關乎萬物最後終末的結局
[00:11:12.000 --> 00:11:15.000]  而是若寒對眼前的局勢
[00:11:15.000 --> 00:11:16.000]  繼續演變下去
[00:11:16.000 --> 00:11:19.000]  他要發出的先知預言
[00:11:19.000 --> 00:11:24.000]  這七個印是要為書卷真正打開之後
[00:11:24.000 --> 00:11:28.000]  要揭示的事件去鋪路
[00:11:28.000 --> 00:11:31.000]  是七號和七碗的前奏
[00:11:31.000 --> 00:11:33.000]  他們是要解釋
[00:11:33.000 --> 00:11:36.000]  為什麼神最終要出手
[00:11:36.000 --> 00:11:39.000]  用七號和七碗去干預
[00:11:39.000 --> 00:11:45.000]  甚至叫停地上發生的事
[00:11:45.000 --> 00:11:49.000]  其實七印、七號和七碗
[00:11:49.000 --> 00:11:53.000]  他們在佈局上有一個共通點
[00:11:53.000 --> 00:11:56.000]  就是前四個可以獨立成一組
[00:11:56.000 --> 00:12:00.000]  第五和第六個有較多的相似
[00:12:00.000 --> 00:12:04.000]  而第七個就比較獨立出來
[00:12:04.000 --> 00:12:06.000]  所以每個七的系列
[00:12:06.000 --> 00:12:11.000]  都是四、二和一的佈局
[00:12:11.000 --> 00:12:16.000]  讓我們首先看前四個印
[00:12:16.000 --> 00:12:21.000]  是那四個騎士
[00:12:21.000 --> 00:12:24.000]  在六章一至八節
[00:12:24.000 --> 00:12:26.000]  若寒前四個印的遇象
[00:12:26.000 --> 00:12:31.000]  很可能是來自撒加里亞書第一章和第六章
[00:12:31.000 --> 00:12:33.000]  不過若寒這四個騎士
[00:12:33.000 --> 00:12:40.000]  他們是代表著佔領征服、戰爭、飢荒和死亡
[00:12:40.000 --> 00:12:47.000]  是一件帶來一件的人和多和天災
[00:12:47.000 --> 00:12:50.000]  第一個騎士是騎著白馬
[00:12:50.000 --> 00:12:52.000]  他手上是拿著弓
[00:12:52.000 --> 00:12:56.000]  這個是古代徵戰通用的象徵
[00:12:56.000 --> 00:12:59.000]  經文說有冠冕
[00:12:59.000 --> 00:13:05.000]  即是有權並能力讓這個騎士出去
[00:13:05.000 --> 00:13:07.000]  即是出征
[00:13:07.000 --> 00:13:10.000]  他還是不停地出征成功
[00:13:10.000 --> 00:13:14.000]  不斷地去擴展自己的版圖
[00:13:14.000 --> 00:13:18.000]  所以第一個騎士是代表地上的強國
[00:13:18.000 --> 00:13:23.000]  在若寒當時正是四周東徵西討
[00:13:23.000 --> 00:13:27.000]  在霸權高峰的羅馬帝國
[00:13:27.000 --> 00:13:31.000]  羅馬的帝王他們靠著自己的軍事實力
[00:13:31.000 --> 00:13:34.000]  四處去攻佔、去征服
[00:13:34.000 --> 00:13:36.000]  不斷將越來越多的地方
[00:13:36.000 --> 00:13:41.000]  納入自己控制的裡面
[00:13:41.000 --> 00:13:47.000]  野心征服帶來下一步就是戰和
[00:13:47.000 --> 00:13:51.000]  第二個人打開是騎著紅馬的騎士
[00:13:51.000 --> 00:13:55.000]  他血腥殘酷是代表著戰爭
[00:13:55.000 --> 00:13:57.000]  《六章》四節說
[00:13:57.000 --> 00:13:59.000]  他讓人自相殘殺
[00:13:59.000 --> 00:14:02.000]  奪去地上的僅有和平
[00:14:02.000 --> 00:14:06.000]  而只有年年的戰爭和世界大亂
[00:14:06.000 --> 00:14:09.000]  他手上的是一把大劍
[00:14:09.000 --> 00:14:12.000]  代表著人類最大的武力
[00:14:12.000 --> 00:14:16.000]  不過是用來流人的血
[00:14:16.000 --> 00:14:22.000]  去令其他人的生命悲慘恐怖
[00:14:22.000 --> 00:14:24.000]  更慘的結果是第三個人
[00:14:24.000 --> 00:14:27.000]  出現的是黑馬
[00:14:27.000 --> 00:14:31.000]  這次騎士拿著的是天平
[00:14:31.000 --> 00:14:34.000]  天平不是代表公義
[00:14:34.000 --> 00:14:38.000]  而是在年年的徵戰、動蕩的底下
[00:14:38.000 --> 00:14:41.000]  地上的糧食非常短缺
[00:14:41.000 --> 00:14:44.000]  而要去配給
[00:14:44.000 --> 00:14:47.000]  所以這個騎士是代表著飢荒
[00:14:47.000 --> 00:14:52.000]  他也帶來經濟的剝削和不公
[00:14:52.000 --> 00:14:54.000]  第六節
[00:14:54.000 --> 00:14:57.000]  一個銀幣又或者一個他年得
[00:14:57.000 --> 00:15:00.000]  就是當時工人一天的工資
[00:15:00.000 --> 00:15:04.000]  不過只能買到很少的食物
[00:15:04.000 --> 00:15:09.000]  而當飢荒必須的糧食價格飆升
[00:15:09.000 --> 00:15:10.000]  奢侈品
[00:15:10.000 --> 00:15:16.000]  好像橄欖油和酒的供應卻是維持正常
[00:15:16.000 --> 00:15:20.000]  繼續拉開帝國里的貧富懸殊
[00:15:20.000 --> 00:15:23.000]  貧者愈被剝削缺乏
[00:15:23.000 --> 00:15:29.000]  有錢人卻是愈能夠得到他們想要的享受
[00:15:29.000 --> 00:15:32.000]  在駕眼看來是天災的背後
[00:15:32.000 --> 00:15:36.000]  可能更多是人禍
[00:15:36.000 --> 00:15:40.000]  最終就是第四個騎士
[00:15:40.000 --> 00:15:42.000]  約翰在第八節
[00:15:42.000 --> 00:15:46.000]  開宗明義地說他的名字叫做死
[00:15:46.000 --> 00:15:52.000]  他騎的馬的顏色在原文是一種黃黃綠綠
[00:15:52.000 --> 00:15:56.000]  好像人有病甚至腐爛屍體的顏色
[00:15:56.000 --> 00:16:01.000]  經文中說陰間是跟著他的
[00:16:01.000 --> 00:16:07.000]  在連綿的功罰、戰禍、飢荒和剝削之後
[00:16:07.000 --> 00:16:10.000]  剩下的只有撕橫騙野
[00:16:10.000 --> 00:16:14.000]  死亡和陰間得到他們的權勢
[00:16:14.000 --> 00:16:20.000]  四周到處都是死亡、毀滅和哭號
[00:16:20.000 --> 00:16:25.000]  都是以人命來餵養自己的野獸
[00:16:25.000 --> 00:16:27.000]  所以雖然這四個騎士
[00:16:27.000 --> 00:16:32.000]  他們是由神面前的活物呼喚出來
[00:16:32.000 --> 00:16:35.000]  是神容養他們發生
[00:16:35.000 --> 00:16:38.000]  不過似乎是天災
[00:16:38.000 --> 00:16:41.000]  看起來是不可抗疫的裡面
[00:16:41.000 --> 00:16:44.000]  或者更多的是人禍
[00:16:44.000 --> 00:16:48.000]  是人類沒有制約的驕傲、野心、貪婪
[00:16:48.000 --> 00:16:51.000]  甚至是自作自受的結果
[00:16:51.000 --> 00:16:53.000]  約翰要發出先知的聲音
[00:16:53.000 --> 00:16:55.000]  他要求自己的讀者
[00:16:55.000 --> 00:16:57.000]  要求所有尤其是那些
[00:16:57.000 --> 00:17:00.000]  以為自己能夠和周圍世界做好朋友
[00:17:00.000 --> 00:17:05.000]  可以從帝國社會里得到一些好處的基督徒
[00:17:05.000 --> 00:17:08.000]  約翰要他們認清
[00:17:08.000 --> 00:17:13.000]  自己其實是生活在一個怎樣的世界裡面
[00:17:13.000 --> 00:17:17.000]  是一個充滿著驕傲、貪婪
[00:17:17.000 --> 00:17:19.000]  充滿著欺壓、剝削
[00:17:19.000 --> 00:17:23.000]  一個視人命為草芥的世界裡面
[00:17:23.000 --> 00:17:26.000]  基督徒要堅持向神效忠
[00:17:26.000 --> 00:17:28.000]  守著神的道
[00:17:28.000 --> 00:17:30.000]  堅持為基督來做見證
[00:17:30.000 --> 00:17:34.000]  的確會為自己帶來很多的麻煩
[00:17:34.000 --> 00:17:37.000]  甚至是生命的危險
[00:17:37.000 --> 00:17:43.000]  這樣,第五個印也自然要揭開
[00:17:43.000 --> 00:17:49.000]  其實第五和第六個印正在提醒我們
[00:17:49.000 --> 00:17:53.000]  今天在地上生活的就只有兩種人
[00:17:53.000 --> 00:17:58.000]  一是高洋基督的追隨者,那群聖徒
[00:17:58.000 --> 00:18:02.000]  他們在第五個印揭開的時候出現
[00:18:02.000 --> 00:18:09.000]  另一種就是在第六個印出現的那群住在地上的人
[00:18:09.000 --> 00:18:11.000]  當第五個印打開
[00:18:11.000 --> 00:18:14.000]  是一群祭壇下的亡魂
[00:18:14.000 --> 00:18:18.000]  是一群堅持以基督為主的高洋追隨者
[00:18:18.000 --> 00:18:22.000]  第九節說,他們是為了神的道
[00:18:22.000 --> 00:18:25.000]  和為了自己所作的見證被殺的
[00:18:25.000 --> 00:18:29.000]  所以這一群是一群殉道者
[00:18:29.000 --> 00:18:33.000]  他們已經將自己的生命獻上給神
[00:18:33.000 --> 00:18:36.000]  是在祭壇的下面
[00:18:36.000 --> 00:18:40.000]  在舊約以色列子民的獻祭里
[00:18:40.000 --> 00:18:46.000]  在祭壇下面是要收集祭生的血
[00:18:46.000 --> 00:18:48.000]  這群祭壇下的殉道者
[00:18:48.000 --> 00:18:53.000]  他們向神問了一個書卷里很重要的問題
[00:18:53.000 --> 00:18:58.000]  正正也是之後七號和七碗要答的
[00:18:58.000 --> 00:19:01.000]  就是第四第十節
[00:19:01.000 --> 00:19:03.000]  聖潔真實的主啊
[00:19:03.000 --> 00:19:10.000]  你不為我們身流血的冤要到何時呢?
[00:19:10.000 --> 00:19:13.000]  而流他們血的人
[00:19:13.000 --> 00:19:16.000]  就是那群在啓示錄里
[00:19:16.000 --> 00:19:20.000]  被約翰叫做住在地上的人
[00:19:20.000 --> 00:19:22.000]  不過很奇妙
[00:19:22.000 --> 00:19:25.000]  這群在祭壇下面的殉道者的亡魂
[00:19:25.000 --> 00:19:28.000]  他們不是問神會不會
[00:19:28.000 --> 00:19:31.000]  而是問何時
[00:19:31.000 --> 00:19:36.000]  因為他們認得神是那一位真實的主
[00:19:36.000 --> 00:19:40.000]  縱然他們的確是經歷著自己無辜被殺害
[00:19:40.000 --> 00:19:43.000]  惡人卻並未遭報的荒謬
[00:19:43.000 --> 00:19:45.000]  不過他們仍然抓住
[00:19:45.000 --> 00:19:48.000]  對一位他們認識是真神
[00:19:48.000 --> 00:19:51.000]  真實而聖潔的主的盼望
[00:19:51.000 --> 00:19:54.000]  他們知道也相信
[00:19:54.000 --> 00:19:57.000]  這位聖潔而真實的神
[00:19:57.000 --> 00:20:00.000]  最終是會為他們伸冤
[00:20:00.000 --> 00:20:04.000]  是會審判那一群要為他們所受的害
[00:20:04.000 --> 00:20:06.000]  要負責任的人
[00:20:06.000 --> 00:20:09.000]  問題不是會不會
[00:20:09.000 --> 00:20:13.000]  而是何時
[00:20:13.000 --> 00:20:17.000]  不過這群在祭壇下的亡魂
[00:20:17.000 --> 00:20:20.000]  他們在第五天得到的答案
[00:20:20.000 --> 00:20:26.000]  可能的確沒有辦法給他們即時的安慰
[00:20:26.000 --> 00:20:28.000]  第十一節
[00:20:28.000 --> 00:20:32.000]  有聲音叫他們多等一會兒
[00:20:32.000 --> 00:20:34.000]  因為他們要等那些
[00:20:34.000 --> 00:20:38.000]  和他們一樣被殺的人
[00:20:38.000 --> 00:20:42.000]  他們要等湊夠數為止
[00:20:42.000 --> 00:20:45.000]  原來神的伸冤審判
[00:20:45.000 --> 00:20:48.000]  並不是像人們常期望的
[00:20:48.000 --> 00:20:50.000]  會即時發生
[00:20:50.000 --> 00:20:55.000]  反而情況只會越來越差
[00:20:55.000 --> 00:20:57.000]  約翰知道
[00:20:57.000 --> 00:21:00.000]  別加摩殉道的安提柏
[00:21:00.000 --> 00:21:03.000]  他不會是唯一一個
[00:21:03.000 --> 00:21:06.000]  在羅馬帝國鐵腕統治下
[00:21:06.000 --> 00:21:09.000]  當其他人都在熱衝帝王崇拜
[00:21:09.000 --> 00:21:12.000]  殉道者會陸續有來
[00:21:12.000 --> 00:21:14.000]  情況只會越來越危急
[00:21:14.000 --> 00:21:17.000]  苦難也只會越來越多
[00:21:17.000 --> 00:21:19.000]  而不是老底家教會
[00:21:19.000 --> 00:21:21.000]  又或者是撒狄教會的人
[00:21:21.000 --> 00:21:24.000]  以為的這麼樂觀
[00:21:24.000 --> 00:21:26.000]  當要追隨一位
[00:21:26.000 --> 00:21:27.000]  在羅馬帝國手下
[00:21:27.000 --> 00:21:31.000]  被釘十字架的主的君王
[00:21:31.000 --> 00:21:33.000]  有誰可以逃避
[00:21:33.000 --> 00:21:39.000]  不用像他這樣去受苦呢?
[00:21:39.000 --> 00:21:42.000]  不過,啓示錄作為天啓文學
[00:21:42.000 --> 00:21:44.000]  他就是要揭示
[00:21:44.000 --> 00:21:46.000]  在看得見的現實
[00:21:46.000 --> 00:21:47.000]  在眾多令人沮喪
[00:21:47.000 --> 00:21:51.000]  令人感到絕望的情緒的背後
[00:21:51.000 --> 00:21:55.000]  那個肉眼看不見的事實的真相
[00:21:55.000 --> 00:21:56.000]  真相就是
[00:21:56.000 --> 00:21:59.000]  神他仍然坐著為王
[00:21:59.000 --> 00:22:01.000]  掌管著地上的一切
[00:22:01.000 --> 00:22:06.000]  要怎樣和何時去發生
[00:22:06.000 --> 00:22:09.000]  所以第六印出場的是
[00:22:09.000 --> 00:22:12.000]  住在地上的人
[00:22:12.000 --> 00:22:13.000]  是要預示
[00:22:13.000 --> 00:22:17.000]  神對他們的審判將要來到
[00:22:17.000 --> 00:22:21.000]  揭示的是地震
[00:22:21.000 --> 00:22:24.000]  在舊約先知書的預言里
[00:22:24.000 --> 00:22:26.000]  地震是神憤怒
[00:22:26.000 --> 00:22:29.000]  又或者得審判的象徵
[00:22:29.000 --> 00:22:31.000]  而在啓示錄
[00:22:31.000 --> 00:22:35.000]  地震更加是神審判的前奏
[00:22:35.000 --> 00:22:36.000]  即是說
[00:22:36.000 --> 00:22:40.000]  第五印受苦聖徒他們的哀悼
[00:22:40.000 --> 00:22:42.000]  最終是由真實的神
[00:22:42.000 --> 00:22:46.000]  借著天災而得到回答
[00:22:46.000 --> 00:22:49.000]  所以那些殺害神中心的聖徒
[00:22:49.000 --> 00:22:53.000]  那群住在地上的人
[00:22:53.000 --> 00:22:54.000]  他們最終會知道
[00:22:54.000 --> 00:22:57.000]  是神要向他們去發烈露
[00:22:57.000 --> 00:22:59.000]  第十四節說
