
[00:00:00.000 --> 00:00:02.000]  各位同學平安
[00:07:31.000 --> 00:07:37.000]  其實是一個非常豪華對於以利沙的招待
[00:07:37.000 --> 00:07:40.000]  所以對於以利沙來說
[00:07:40.000 --> 00:07:42.000]  他衷心地感受到
[00:07:42.000 --> 00:07:45.000]  在一個不是他自己的地方
[00:07:45.000 --> 00:07:49.000]  但他找到一個可以落腳休息
[00:07:49.000 --> 00:07:52.000]  而且甚至乎有很優厚的條件
[00:07:52.000 --> 00:07:55.000]  去招待他的地方
[00:07:55.000 --> 00:07:57.000]  我想你就很明白
[00:07:57.000 --> 00:07:59.000]  其實以利沙心裏面
[00:07:59.000 --> 00:08:02.000]  對於這位書唸的婦人
[00:08:02.000 --> 00:08:06.000]  他的慷慨所帶來對他心裏面
[00:08:06.000 --> 00:08:08.000]  那份感恩的情感
[00:08:08.000 --> 00:08:12.000]  所以十二至第十七節
[00:08:12.000 --> 00:08:15.000]  就不斷地說以利沙怎樣找一個方法
[00:08:15.000 --> 00:08:19.000]  來報答這位婦人
[00:08:19.000 --> 00:08:22.000]  十三節和十四節
[00:08:22.000 --> 00:08:23.000]  他兩次都問
[00:08:23.000 --> 00:08:29.000]  我可以為這個婦人去做些什麼呢?
[00:08:29.000 --> 00:08:34.000]  以利沙很希望可以藉著他為這個婦人
[00:08:34.000 --> 00:08:36.000]  去滿足她的一些要求
[00:08:36.000 --> 00:08:39.000]  以致去報答這位婦人
[00:08:39.000 --> 00:08:42.000]  他接待她的一些恩情
[00:08:42.000 --> 00:08:46.000]  不過最後這個婦人
[00:08:46.000 --> 00:08:49.000]  他沒有說出他有什麼要求
[00:08:49.000 --> 00:08:52.000]  只是他的以利沙的僕人
[00:08:52.000 --> 00:08:55.000]  希西卡西
[00:08:55.000 --> 00:08:59.000]  他知道了這個婦人原來她沒有孩子
[00:08:59.000 --> 00:09:01.000]  所以第十六節
[00:09:01.000 --> 00:09:04.000]  以利沙他就對這個婦人說
[00:09:04.000 --> 00:09:07.000]  明年這個時候
[00:09:07.000 --> 00:09:11.000]  你必抱一個兒子
[00:09:11.000 --> 00:09:14.000]  以利沙應許了這個婦人
[00:09:14.000 --> 00:09:18.000]  她人生裏面一個最重要的需要
[00:09:18.000 --> 00:09:23.000]  不過你不要小看明年這個時候
[00:09:23.000 --> 00:09:24.000]  這句說話
[00:09:24.000 --> 00:09:28.000]  聖經作者都特別要我們去留意這句說話
[00:09:28.000 --> 00:09:33.000]  因為十六節這句說話在以利沙的口中
[00:09:33.000 --> 00:09:36.000]  十七節聖經作者再一次重覆
[00:09:36.000 --> 00:09:43.000]  婦人果然懷孕到了明年那個時候
[00:09:43.000 --> 00:09:47.000]  為什麼這句說話這麼重要呢?
[00:09:47.000 --> 00:09:50.000]  如果我們看回希伯來文裏面
[00:09:50.000 --> 00:09:54.000]  這句說話其實明年這個時候
[00:09:54.000 --> 00:09:57.000]  有四個希伯來文字
[00:09:57.000 --> 00:10:01.000]  其實這四個希伯來文字裏面
[00:10:01.000 --> 00:10:06.000]  其中有三個出現在另一段經文
[00:10:06.000 --> 00:10:09.000]  甚至可以說在舊約聖經裏面
[00:10:09.000 --> 00:10:13.000]  只是在這兩個地方有出現
[00:10:13.000 --> 00:10:18.000]  那地方就是《創世紀》第十八章第十四節
[00:10:18.000 --> 00:10:21.000]  日期這個字眼
[00:10:21.000 --> 00:10:25.000]  就是明年這個時候其中一個字的字眼
[00:10:25.000 --> 00:10:28.000]  接著在《創世紀》第十八章
[00:10:28.000 --> 00:10:30.000]  明年這個時候
[00:10:30.000 --> 00:10:36.000]  其實是在說獵王紀夏第四章第十六節
[00:10:36.000 --> 00:10:42.000]  明年這個時候的最後兩個希伯來文字
[00:10:42.000 --> 00:10:46.000]  「以利沙對這個婦人所做
[00:10:46.000 --> 00:10:51.000]  應許她生兒子的一個神蹟」
[00:10:51.000 --> 00:10:54.000]  其實好像彷彿當年
[00:10:54.000 --> 00:10:57.000]  上帝應許亞伯拉罕
[00:10:57.000 --> 00:11:02.000]  他會生一個兒子的一個神蹟
[00:11:02.000 --> 00:11:06.000]  以利沙做這件事不是一件很平凡的事
[00:11:06.000 --> 00:11:08.000]  他的奇妙之處
[00:11:08.000 --> 00:11:13.000]  就好像當年上帝應許以色列的列祖
[00:11:13.000 --> 00:11:17.000]  怎樣可以生一個孩子一樣
[00:11:17.000 --> 00:11:22.000]  所以這是一個很特別的神蹟
[00:11:22.000 --> 00:11:25.000]  這個神蹟特別到一個地步
[00:11:25.000 --> 00:11:29.000]  當這個婦人聽到以利沙這樣說的時候
[00:11:29.000 --> 00:11:34.000]  婦人嚇得她顫抖地說話
[00:11:34.000 --> 00:11:39.000]  中文聖經翻譯不到她顫抖的感覺
[00:11:39.000 --> 00:11:42.000]  而文聖經說不是的
[00:11:42.000 --> 00:11:44.000]  我主啊 神人啊
[00:11:44.000 --> 00:11:48.000]  不要棄控你的婢女
[00:11:48.000 --> 00:11:53.000]  這個婦人她為了這個以利沙對她的應許
[00:11:53.000 --> 00:11:56.000]  她驚喜得突然之間
[00:11:56.000 --> 00:12:01.000]  不太知道可以怎樣去說話
[00:12:01.000 --> 00:12:04.000]  不過聖經告訴我們
[00:12:04.000 --> 00:12:07.000]  以利沙所應許這件事
[00:12:07.000 --> 00:12:11.000]  明年那個時候就實現了
[00:12:11.000 --> 00:12:17.000]  不過當這件事實現了之後
[00:12:17.000 --> 00:12:23.000]  突然之間急難就來到這個家庭
[00:12:23.000 --> 00:12:26.000]  十八至二十節
[00:12:26.000 --> 00:12:30.000]  孩子長大一日出去
[00:12:30.000 --> 00:12:34.000]  到他父親和修國的人那裡
[00:12:34.000 --> 00:12:36.000]  他對父親說
[00:12:36.000 --> 00:12:38.000]  我的求啊 我的求啊
[00:12:38.000 --> 00:12:41.000]  他父親對婦人說
[00:12:41.000 --> 00:12:44.000]  把他抱到他母親那裡
[00:12:44.000 --> 00:12:47.000]  婦人抱去交給他母親
[00:12:47.000 --> 00:12:50.000]  孩子坐在母親的膝上
[00:12:50.000 --> 00:12:54.000]  到中午就死了
[00:12:54.000 --> 00:12:58.000]  一個孩子得了一場急病
[00:12:58.000 --> 00:13:00.000]  他去找他的父親
[00:13:00.000 --> 00:13:01.000]  他父親說
[00:13:01.000 --> 00:13:04.000]  就好像一向做男人都一樣
[00:13:04.000 --> 00:13:07.000]  小孩子有什麼事去找他的母親
[00:13:07.000 --> 00:13:12.000]  於是婦人就抱他帶到他母親那裡
[00:13:12.000 --> 00:13:14.000]  半日之內
[00:13:14.000 --> 00:13:19.000]  這個本來還是沒有生命力的孩子
[00:13:19.000 --> 00:13:24.000]  他就死了在他母親的膝上
[00:13:24.000 --> 00:13:31.000]  一件急難、驟然來到這個婦人身上
[00:13:31.000 --> 00:13:34.000]  短短半日的時間
[00:13:34.000 --> 00:13:38.000]  他失去了這個孩子
[00:13:38.000 --> 00:13:41.000]  但是我們回想
[00:13:41.000 --> 00:13:45.000]  他本來其實不會經歷這件事
[00:13:45.000 --> 00:13:51.000]  因為本來他是一個沒有孩子的婦人
[00:13:51.000 --> 00:13:56.000]  他為什麼現在會失去了他的兒子
[00:13:56.000 --> 00:13:59.000]  正正是因為當日
[00:13:59.000 --> 00:14:05.000]  以尼沙他應許他可以生一個孩子
[00:14:05.000 --> 00:14:10.000]  這個苦難的起頭
[00:14:10.000 --> 00:14:14.000]  是當日以尼沙的一個善念
[00:14:14.000 --> 00:14:18.000]  如果不是有這個
[00:14:18.000 --> 00:14:23.000]  好像慧烈祖來應許有後代的神蹟
[00:14:23.000 --> 00:14:26.000]  臨到這個婦人身上的時候
[00:14:26.000 --> 00:14:32.000]  這個婦人她不會經歷這一次的苦痛
[00:14:32.000 --> 00:14:35.000]  所以婦人去到二十八節
[00:14:35.000 --> 00:14:37.000]  當她見到以尼沙的時候
[00:14:37.000 --> 00:14:39.000]  她和以尼沙這樣說
[00:14:39.000 --> 00:14:44.000]  她說我何嘗向過我的主去求個兒子呢?
[00:14:44.000 --> 00:14:47.000]  我何嘗不是和你說過
[00:14:47.000 --> 00:14:51.000]  你千萬不要騙我
[00:14:51.000 --> 00:14:53.000]  你給了我
[00:14:53.000 --> 00:14:59.000]  為什麼又要容讓這個事情臨到我身上
[00:14:59.000 --> 00:15:03.000]  以致我失去了我這個兒子
[00:15:03.000 --> 00:15:09.000]  不如你不要讓我也中紅
[00:15:09.000 --> 00:15:15.000]  這件事情臨到這個婦人的身上
[00:15:15.000 --> 00:15:18.000]  不過其實這件事情
[00:15:18.000 --> 00:15:24.000]  也帶來了這個婦人一些很特別的改變
[00:15:24.000 --> 00:15:29.000]  聖經作者他在描述這個婦人的時候
[00:15:29.000 --> 00:15:33.000]  其實剛剛讓我們去明白
[00:15:33.000 --> 00:15:40.000]  或者去體驗這個婦人是一個什麼性格的婦人
[00:15:40.000 --> 00:15:46.000]  我想先和大家再看回第十二至第十七節
[00:15:46.000 --> 00:15:50.000]  婦人她和以尼沙的一段對話
[00:15:50.000 --> 00:15:53.000]  第十二節這樣說
[00:15:53.000 --> 00:15:56.000]  以尼沙吩咐僕人基哈西說
[00:15:56.000 --> 00:15:59.000]  你叫這孫念婦人來
[00:15:59.000 --> 00:16:01.000]  他把婦人叫了來
[00:16:01.000 --> 00:16:05.000]  婦人就站在以尼沙面前
[00:16:05.000 --> 00:16:07.000]  和盤修訂版
[00:16:07.000 --> 00:16:13.000]  他就說這個婦人她站在了以尼沙的面前
[00:16:13.000 --> 00:16:15.000]  不過在原文聖經
[00:16:15.000 --> 00:16:19.000]  我們發現這裡其實沒有以尼沙的名字
[00:16:19.000 --> 00:16:24.000]  這裡只是說一個代名詞是她
[00:16:24.000 --> 00:16:27.000]  他把婦人叫了來
[00:16:27.000 --> 00:16:32.000]  婦人就站在他面前
[00:16:32.000 --> 00:16:36.000]  如果我以一個中文閱讀理解的題目
[00:16:36.000 --> 00:16:38.000]  去問問大家
[00:16:38.000 --> 00:16:41.000]  第十二節最後那個他
[00:16:41.000 --> 00:16:44.000]  其實應該是說誰呢?
[00:16:44.000 --> 00:16:46.000]  大概你就會說
[00:16:46.000 --> 00:16:49.000]  應該是說之前那個他
[00:16:49.000 --> 00:16:51.000]  之前那個他
[00:16:51.000 --> 00:16:53.000]  他把婦人叫了來
[00:16:53.000 --> 00:16:55.000]  又是誰呢?
[00:16:55.000 --> 00:16:56.000]  沒錯
[00:16:56.000 --> 00:16:58.000]  這個不是以尼沙
[00:16:58.000 --> 00:17:02.000]  這個是他的僕人基哈西
[00:17:02.000 --> 00:17:06.000]  所以當基哈西叫了這個婦人來的時候
[00:17:06.000 --> 00:17:09.000]  婦人她站在了哪裡呢?
[00:17:09.000 --> 00:17:14.000]  她站在了他基哈西的面前
[00:17:14.000 --> 00:17:16.000]  如果是這樣的話
[00:17:16.000 --> 00:17:19.000]  我們就明白下一節所發生的事了
[00:17:19.000 --> 00:17:23.000]  因為以尼沙就吩咐基哈西說
[00:17:23.000 --> 00:17:26.000]  你跟他說
[00:17:26.000 --> 00:17:31.000]  如果這個婦人已經站在了以尼沙面前的話
[00:17:31.000 --> 00:17:36.000]  其實以尼沙不需要再跟基哈西說
[00:17:36.000 --> 00:17:39.000]  你跟婦人說這句話
[00:17:39.000 --> 00:17:44.000]  正正因為婦人不是站在了以尼沙面前
[00:17:44.000 --> 00:17:51.000]  婦人她站在了以尼沙的僕人基哈西面前
[00:17:51.000 --> 00:17:53.000]  所以第十三節
[00:17:53.000 --> 00:17:59.000]  以尼沙才需要要求基哈西幫他
[00:17:59.000 --> 00:18:03.000]  來向這個婦人傳話
[00:18:03.000 --> 00:18:09.000]  這個婦人她和以尼沙保持了距離
[00:18:09.000 --> 00:18:11.000]  不單止一次是這樣
[00:18:11.000 --> 00:18:16.000]  當以尼沙第二次再叫婦人來的時候
[00:18:16.000 --> 00:18:18.000]  婦人站在了哪裡呢?
[00:18:18.000 --> 00:18:19.000]  第十五節
[00:18:19.000 --> 00:18:25.000]  「於是他叫了她來,她就站在門口」
[00:18:25.000 --> 00:18:30.000]  婦人也不是站在了以尼沙的面前
[00:18:30.000 --> 00:18:38.000]  她和這個神人一直保持相當的距離
[00:18:38.000 --> 00:18:42.000]  這是婦人在這件事發生之前
[00:18:42.000 --> 00:18:48.000]  她和這個神人所有所謂的一份關係
[00:18:48.000 --> 00:18:50.000]  除此之外
[00:18:50.000 --> 00:18:55.000]  我們更加可以看到這個婦人的另一個特性
[00:18:55.000 --> 00:18:59.000]  當以尼沙第一次叫基哈西問她
[00:18:59.000 --> 00:19:02.000]  「你費了這麼多心思來幫我們」
[00:19:02.000 --> 00:19:07.000]  「其實有什麼我可以為你做呢?」
[00:19:07.000 --> 00:19:09.000]  婦人的答案是
[00:19:09.000 --> 00:19:14.000]  「我已住在自己百姓之中」
[00:19:14.000 --> 00:19:16.000]  其實婦人的意思就是
[00:19:16.000 --> 00:19:21.000]  「我一無所求,我什麼需要都沒有」
[00:19:21.000 --> 00:19:25.000]  就好像大家回到每個禮拜的祈禱會的時候
[00:19:25.000 --> 00:19:28.000]  接著這個組長問你
[00:19:28.000 --> 00:19:30.000]  「你有什麼需要祈禱嗎?」
[00:19:30.000 --> 00:19:35.000]  你就說「感謝主,我這個禮拜過得很好」
[00:19:35.000 --> 00:19:38.000]  婦人在跟以尼沙說
[00:19:38.000 --> 00:19:40.000]  「我沒有什麼需要你幫忙」
[00:19:40.000 --> 00:19:43.000]  「我沒有什麼需要特別的祈求」
[00:19:43.000 --> 00:19:50.000]  婦人和以尼沙在這個位置上有一個距離
[00:19:50.000 --> 00:19:54.000]  婦人對於以尼沙要對他的善意
[00:19:54.000 --> 00:19:59.000]  她也保持了一種心理上的距離
[00:19:59.000 --> 00:20:02.000]  如果你再看看夏文的時候
[00:20:02.000 --> 00:20:04.000]  你又會發現一件事
[00:20:04.000 --> 00:20:08.000]  其實這個婦人後來這個兒子出世之後
[00:20:08.000 --> 00:20:12.000]  她也不時會繼續來探望以尼沙
[00:20:12.000 --> 00:20:17.000]  不過她有什麼時間去探望以尼沙呢?
[00:20:17.000 --> 00:20:19.000]  當她的兒子死了之後
[00:20:19.000 --> 00:20:24.000]  她就趕快去叫她的僕人去預備一匹驢
[00:20:24.000 --> 00:20:27.000]  然後跟著她和她的丈夫去說
[00:20:27.000 --> 00:20:31.000]  「我現在需要去探望這個神人」
[00:20:31.000 --> 00:20:35.000]  她的丈夫就回應了一句話
[00:20:35.000 --> 00:20:40.000]  「今天不是初一,也不是安息日」
[00:20:40.000 --> 00:20:43.000]  「你為何要到他那裡去呢?」
[00:20:43.000 --> 00:20:47.000]  從丈夫這句話我們大概可以明白到
[00:20:47.000 --> 00:20:53.000]  這個婦人一向去探望以尼沙是有一個規矩的
[00:20:53.000 --> 00:20:56.000]  就是初一和安息日
[00:20:56.000 --> 00:20:59.000]  她才會去探望以尼沙
[00:20:59.000 --> 00:21:05.000]  她不會無端白事地去打擾這個神人
[00:21:05.000 --> 00:21:09.000]  縱使這個神人為她做了一件特別的事情
[00:21:09.000 --> 00:21:15.000]  但這個婦人仍然是一個非常有規有矩
[00:21:15.000 --> 00:21:21.000]  和以尼沙保持著一個很規矩之間的關係
[00:21:21.000 --> 00:21:27.000]  這三點我們發現在這個急難之前
[00:21:27.000 --> 00:21:34.000]  這個婦人保持著和以尼沙在一個空間上的距離
[00:21:34.000 --> 00:21:37.000]  第二方面,她尋找以尼沙
[00:21:37.000 --> 00:21:43.000]  都是一個定時、定候、初一和安息日
[00:21:43.000 --> 00:21:48.000]  當以尼沙問她「你有沒有一些需要?」的時候
[00:21:48.000 --> 00:21:55.000]  婦人沒有向以尼沙發出任何的請求
[00:21:56.000 --> 00:22:03.000]  不過急難之後,這個婦人她有一些改變
[00:22:03.000 --> 00:22:09.000]  來到這裡,我想邀請你來做一件事
[00:22:09.000 --> 00:22:15.000]  我想你看看經文從第十八節開始到第三十七節
[00:22:15.000 --> 00:22:20.000]  這個聖經作者如何描述這個婦人
[00:22:20.000 --> 00:22:27.000]  至少在這三方面,她和以尼沙之間的距離
[00:22:27.000 --> 00:22:29.000]  她尋找以尼沙的時間
[00:22:29.000 --> 00:22:35.000]  和她有沒有向以尼沙發出她的請求
[00:22:35.000 --> 00:22:40.000]  我想你試一下在故事的下半部分
[00:22:40.000 --> 00:22:45.000]  這個婦人她有沒有一些改變
[00:22:45.000 --> 00:22:51.000]  我邀請你先停止這段錄影
[00:22:51.000 --> 00:22:55.000]  然後你拿一支筆嘗試看這段經文
[00:22:55.000 --> 00:22:59.000]  有沒有這三方面的不同改變
[00:22:59.000 --> 00:23:03.000]  你找到之後,然後你繼續播放下去
[00:23:03.000 --> 00:23:08.000]  我就會在下半部分說這個婦人有什麼改變
[00:23:08.000 --> 00:23:10.000]  給大家看
[00:23:11.000 --> 00:23:16.000]  我想當大家看完之後,你會發現
[00:23:16.000 --> 00:23:18.000]  其實當急難發生之後
[00:23:18.000 --> 00:23:25.000]  這個婦人的確她有一些東西是很不同的
[00:23:25.000 --> 00:23:31.000]  第一方面,我們剛才說過她和以尼沙的距離
[00:23:31.000 --> 00:23:34.000]  我想你在剛才那段時間
[00:23:34.000 --> 00:23:37.000]  你應該會找到她的一些改變
[00:23:37.000 --> 00:23:40.000]  在剛才那段時間你應該會找到
[00:23:40.000 --> 00:23:44.000]  經文二十七節描述了
[00:23:44.000 --> 00:23:48.000]  婦人上了山之後,到了神人那裡
[00:23:48.000 --> 00:23:52.000]  她就抱著神人的腳
[00:23:52.000 --> 00:23:58.000]  由剛才站在神人的前面
[00:23:58.000 --> 00:24:02.000]  第二站在神人的房間門口
[00:24:02.000 --> 00:24:05.000]  突然之間,這裡說的是
[00:24:05.000 --> 00:24:09.000]  婦人抱著了神人的腳
[00:24:09.000 --> 00:24:14.000]  抱著這個字其實是一個很特別的字眼
[00:24:14.000 --> 00:24:18.000]  因為一開始的時候,第八節
[00:24:18.000 --> 00:24:20.000]  還記得嗎?
[00:24:20.000 --> 00:24:26.000]  婦人強留了以尼沙在她家吃飯
[00:24:26.000 --> 00:24:32.000]  其實抱著和強留在希伯來文裡
[00:24:32.000 --> 00:24:35.000]  都是同一個字眼
[00:24:35.000 --> 00:24:38.000]  我們發現,由最開始
[00:24:38.000 --> 00:24:42.000]  這個婦人是一個她要去施禦
[00:24:42.000 --> 00:24:45.000]  她要成為一個接待以尼沙的人
[00:24:45.000 --> 00:24:50.000]  去到第二十七節急難來到的時候
[00:24:50.000 --> 00:24:53.000]  她成為了一個同樣的字眼
[00:24:53.000 --> 00:24:57.000]  但她成為了一個她需要求告
[00:24:57.000 --> 00:25:02.000]  請求以尼沙去幫忙的一個人
[00:25:02.000 --> 00:25:08.000]  第二方面,我們剛才提到
[00:25:08.000 --> 00:25:12.000]  婦人是定時定候才去找以尼沙
