
[00:00:00.000 --> 00:00:04.000]  各位主內丁姐妹平安
[00:02:15.000 --> 00:02:18.000]  我們面對的不單止是惡劣的天氣
[00:02:18.000 --> 00:02:20.000]  我們也印象很深刻
[00:02:20.000 --> 00:02:23.000]  在過去差不多一整年的時間
[00:02:23.000 --> 00:02:27.000]  全世界正在面對新冠病毒的疫情
[00:02:27.000 --> 00:02:29.000]  北美也是重災區之一
[00:02:29.000 --> 00:02:31.000]  每天看新聞報道
[00:02:31.000 --> 00:02:33.000]  世界不同的地方確診的數字
[00:02:33.000 --> 00:02:35.000]  死亡的數字
[00:02:35.000 --> 00:02:37.000]  北美特別可能是美國這個地方
[00:02:37.000 --> 00:02:40.000]  那個數字也相當的高
[00:02:40.000 --> 00:02:45.000]  這個疫情讓我們原本已經很不容易的嚴冬
[00:02:45.000 --> 00:02:48.000]  變得更加困難
[00:02:48.000 --> 00:02:50.000]  疫情對我們的影響最直接
[00:02:50.000 --> 00:02:54.000]  當然是我們也會擔心自己會不會染病
[00:02:54.000 --> 00:02:58.000]  可能我們出門或平日生活
[00:02:58.000 --> 00:03:00.000]  也變得小心翼翼
[00:03:00.000 --> 00:03:04.000]  免得自己受到病毒的感染
[00:03:04.000 --> 00:03:08.000]  可能我們身邊也會有我們認識的人
[00:03:08.000 --> 00:03:11.000]  親人朋友甚至家人
[00:03:11.000 --> 00:03:13.000]  真的會感染了這個病
[00:03:13.000 --> 00:03:17.000]  甚至可能因為這個病而離世
[00:03:17.000 --> 00:03:21.000]  這是疫情對我們最直接的影響
[00:03:21.000 --> 00:03:25.000]  這些經歷當然會令到我們的心情很低落
[00:03:25.000 --> 00:03:27.000]  很沉重
[00:03:27.000 --> 00:03:30.000]  當然疫情的影響除了是
[00:03:30.000 --> 00:03:33.000]  讓我們或我們身邊的人染病之外
[00:03:33.000 --> 00:03:37.000]  疫情對經濟也帶來很重的打擊
[00:03:37.000 --> 00:03:40.000]  就算我們避得過這個病毒
[00:03:40.000 --> 00:03:42.000]  我們沒有受到感染
[00:03:42.000 --> 00:03:45.000]  但是經濟受到影響的時候
[00:03:45.000 --> 00:03:47.000]  可能我們也要面對失業
[00:03:47.000 --> 00:03:51.000]  做生意的可能要面對生意越來越差
[00:03:51.000 --> 00:03:54.000]  甚至生意要倒閉
[00:03:54.000 --> 00:03:56.000]  在這樣的環境當中
[00:03:56.000 --> 00:03:59.000]  我們再去想我們前面的日子
[00:03:59.000 --> 00:04:02.000]  有時候也難免覺得好像前路茫茫
[00:04:02.000 --> 00:04:04.000]  不知道該怎麼辦
[00:04:04.000 --> 00:04:07.000]  或者來到一月份的時候
[00:04:07.000 --> 00:04:09.000]  我們稍稍值得慶幸的是
[00:04:09.000 --> 00:04:14.000]  似乎疫苗的研發已經取得一定的成功
[00:04:14.000 --> 00:04:19.000]  甚至已經能夠開始讓人注射疫苗
[00:04:19.000 --> 00:04:22.000]  讓我們覺得似乎疫情的結束
[00:04:22.000 --> 00:04:25.000]  也有些是眉目有些是盼望
[00:04:25.000 --> 00:04:29.000]  我們也期待著當疫情過去
[00:04:29.000 --> 00:04:33.000]  我們的生活希望可以回復正常的部分
[00:04:33.000 --> 00:04:38.000]  不過或許要等到疫情真的完全過去
[00:04:38.000 --> 00:04:41.000]  還有一段日子
[00:04:41.000 --> 00:04:46.000]  這時候我們仍然是在一段很困難的時候
[00:04:46.000 --> 00:04:48.000]  當我們面對困難
[00:04:48.000 --> 00:04:50.000]  面對沮喪
[00:04:50.000 --> 00:04:52.000]  面對迷惘
[00:04:52.000 --> 00:04:54.000]  身為一個基督徒
[00:04:54.000 --> 00:04:58.000]  我們知道其實我們很需要聆聽神的話
[00:04:58.000 --> 00:05:00.000]  讓神的真道成為我們的幫助
[00:05:00.000 --> 00:05:03.000]  成為我們的力量
[00:05:03.000 --> 00:05:07.000]  所以我們有這次的北美培靈聚會
[00:05:07.000 --> 00:05:10.000]  其實這也是一個很特別的機會
[00:05:10.000 --> 00:05:13.000]  正正是因為疫情的原因
[00:05:13.000 --> 00:05:16.000]  很多實體的聚會都被迫取消
[00:05:16.000 --> 00:05:19.000]  包括我們眾神原本安排了一連串
[00:05:19.000 --> 00:05:24.000]  45週年遠慶的聚會都取消了
[00:05:24.000 --> 00:05:28.000]  其他很多的聚會我們都要改為網上進行
[00:05:28.000 --> 00:05:31.000]  而正正因為我們有網上這個平台
[00:05:31.000 --> 00:05:34.000]  所以我們可以很特別地
[00:05:34.000 --> 00:05:38.000]  在一月這個不適合舉辦聚會的時候
[00:05:38.000 --> 00:05:41.000]  舉辦到這次的培靈會
[00:05:41.000 --> 00:05:44.000]  如果用世人慣常的話去說
[00:05:44.000 --> 00:05:48.000]  我們會說有危必有機
[00:05:48.000 --> 00:05:50.000]  當環境有很多的限制
[00:05:50.000 --> 00:05:51.000]  很多的挑戰
[00:05:51.000 --> 00:05:55.000]  這個有時候會迫使我們有些突破
[00:05:55.000 --> 00:05:57.000]  有危必有機
[00:05:57.000 --> 00:06:00.000]  這是世人常說的話
[00:06:00.000 --> 00:06:03.000]  不過用聖經的話去說
[00:06:03.000 --> 00:06:05.000]  其實我們應該說
[00:06:05.000 --> 00:06:09.000]  在這些危機、困難當中
[00:06:09.000 --> 00:06:12.000]  是指引我們更加清楚看到
[00:06:12.000 --> 00:06:14.000]  神的應許的真實
[00:06:14.000 --> 00:06:18.000]  看到神的恩典是怎樣救我們用
[00:06:18.000 --> 00:06:20.000]  看到在試煉當中
[00:06:20.000 --> 00:06:24.000]  神怎樣親自為我們開出路
[00:06:24.000 --> 00:06:28.000]  當環境的轉變超過我們的預期
[00:06:28.000 --> 00:06:31.000]  超過我們所能夠控制
[00:06:31.000 --> 00:06:33.000]  這個是在提醒我們
[00:06:33.000 --> 00:06:37.000]  原來有一些事情我們過往習以為常
[00:06:37.000 --> 00:06:39.000]  覺得好像很理所當然
[00:06:39.000 --> 00:06:43.000]  但原來這些事情一點都不理所當然
[00:06:43.000 --> 00:06:46.000]  一切都是神的恩典
[00:06:46.000 --> 00:06:51.000]  如果神要我們離開一個我們過去熟悉的環境
[00:06:51.000 --> 00:06:54.000]  離開我們過去熟悉的生活方式
[00:06:54.000 --> 00:07:00.000]  祂必定會親自帶我們去到一個更豐盛的境地
[00:07:00.000 --> 00:07:05.000]  就正如昔日他呼召阿伯拉罕離開他本地本族父家
[00:07:05.000 --> 00:07:11.000]  其實神都讓阿伯拉罕失去了他習以為常的生活
[00:07:11.000 --> 00:07:14.000]  失去了他覺得最可靠的東西
[00:07:14.000 --> 00:07:21.000]  但神的心意是要帶領阿伯拉罕進入更豐富的英許之地
[00:07:21.000 --> 00:07:23.000]  今天我們都是一樣
[00:07:23.000 --> 00:07:26.000]  我們的環境可能有很多的改變
[00:07:26.000 --> 00:07:29.000]  我們會覺得不習慣
[00:07:29.000 --> 00:07:30.000]  會覺得很不舒服
[00:07:30.000 --> 00:07:34.000]  但如果當我們願意謙卑信服神的帶領
[00:07:34.000 --> 00:07:36.000]  我們都會經歷到
[00:07:36.000 --> 00:07:42.000]  其實神正是要帶領我們進入到更加豐盛的英許當中
[00:07:42.000 --> 00:07:46.000]  所以頂姐妹就用我們透過聖經的說話
[00:07:46.000 --> 00:07:49.000]  我們再一次回到神的面前
[00:07:49.000 --> 00:07:51.000]  去領受祂的英許
[00:07:51.000 --> 00:07:56.000]  讓聖經的說話幫助我們去察驗神的美善旨意
[00:07:56.000 --> 00:07:59.000]  好讓我們可以在神的恩典當中
[00:07:59.000 --> 00:08:03.000]  經過這個不一樣的嚴冬
[00:08:03.000 --> 00:08:09.000]  在當中我們去體會神在我們身上的美善旨意
[00:08:09.000 --> 00:08:13.000]  今天我選了一段經文和大家去看
[00:08:13.000 --> 00:08:18.000]  是路加夫音12章22-48節
[00:08:18.000 --> 00:08:20.000]  這段經文比較長
[00:08:20.000 --> 00:08:23.000]  所以在這裡我先不去讀整段的經文
[00:08:23.000 --> 00:08:25.000]  一會兒我一路說的時候
[00:08:25.000 --> 00:08:28.000]  我們會一起去看這些經文
[00:08:28.000 --> 00:08:36.000]  這段經文一開始說到耶穌向門徒作出一個教導
[00:08:36.000 --> 00:08:41.000]  這個教導是耶穌說不要為生命憂慮吃什麼
[00:08:41.000 --> 00:08:45.000]  為身體憂慮穿什麼
[00:08:45.000 --> 00:08:49.000]  其實這個教導這兩句經文我們都很熟悉
[00:08:49.000 --> 00:08:54.000]  可能很多頂姐妹都當為金句去背
[00:08:54.000 --> 00:08:59.000]  耶穌教導門徒不要憂慮
[00:08:59.000 --> 00:09:01.000]  在我們的生活當中
[00:09:01.000 --> 00:09:06.000]  其實我們難免會有叫我們憂慮的事情
[00:09:06.000 --> 00:09:09.000]  我們遇到很多事情
[00:09:09.000 --> 00:09:13.000]  有時候我們都會有忐忑不安的時候
[00:09:13.000 --> 00:09:17.000]  我們會有憂慮歸根究底
[00:09:17.000 --> 00:09:21.000]  原因就是很多事情的確不在我們的掌握當中
[00:09:21.000 --> 00:09:25.000]  就算我們多努力去做一件事情都好
[00:09:25.000 --> 00:09:29.000]  結果不到我們說了算
[00:09:29.000 --> 00:09:35.000]  我們的生活、工作、侍奉都是這樣
[00:09:35.000 --> 00:09:37.000]  很多事情不到我們控制
[00:09:37.000 --> 00:09:39.000]  又或者
[00:09:39.000 --> 00:09:41.000]  舉一個具體的例子
[00:09:41.000 --> 00:09:44.000]  如果當中有為人父母的
[00:09:44.000 --> 00:09:46.000]  我們大概都會很明白
[00:09:46.000 --> 00:09:51.000]  父母為子女去掛心去擔憂的那種心情
[00:09:51.000 --> 00:09:54.000]  我們中國人傳統一句說話
[00:09:54.000 --> 00:09:58.000]  養兒一百歲長憂九十九
[00:09:58.000 --> 00:10:01.000]  說到要憂慮
[00:10:01.000 --> 00:10:04.000]  其實很多事情可以讓我們憂慮
[00:10:04.000 --> 00:10:07.000]  長憂九十九
[00:10:07.000 --> 00:10:09.000]  所以耶穌這裡
[00:10:09.000 --> 00:10:12.000]  這個不要憂慮的教導
[00:10:12.000 --> 00:10:14.000]  或者我們說的吩咐
[00:10:14.000 --> 00:10:16.000]  其實對於我們每一個人來說
[00:10:16.000 --> 00:10:19.000]  其實都是一個很悉切的提醒
[00:10:19.000 --> 00:10:22.000]  我們在任何的環境
[00:10:22.000 --> 00:10:23.000]  任何的處境當中
[00:10:23.000 --> 00:10:26.000]  我們都要學會去交托
[00:10:26.000 --> 00:10:30.000]  學會去倚靠我們的主
[00:10:30.000 --> 00:10:33.000]  不過我們稍微停下來
[00:10:33.000 --> 00:10:34.000]  我們想一想
[00:10:34.000 --> 00:10:35.000]  是的
[00:10:35.000 --> 00:10:41.000]  憂慮是我們很經常會有的一種情況
[00:10:41.000 --> 00:10:43.000]  不過我們想一想
[00:10:43.000 --> 00:10:49.000]  我們過去通常叫我們憂慮的是什麼事情呢
[00:10:49.000 --> 00:10:50.000]  你過去的日子裡
[00:10:50.000 --> 00:10:55.000]  通常是什麼事情會讓你覺得有憂慮
[00:10:55.000 --> 00:10:59.000]  可能每個人憂慮的事情都有不同
[00:10:59.000 --> 00:11:03.000]  不過我相信其實我們大部分時間
[00:11:03.000 --> 00:11:06.000]  大部分時間那些叫我們憂慮的事情
[00:11:06.000 --> 00:11:12.000]  都不是一些會即時影響到我們生死的事情
[00:11:12.000 --> 00:11:17.000]  大部分時間我們憂慮的可能是關乎我們一些期望
[00:11:17.000 --> 00:11:20.000]  我們做的事情的結果
[00:11:20.000 --> 00:11:23.000]  是不是能夠符合我們的預期
[00:11:23.000 --> 00:11:26.000]  這個會叫我們憂慮
[00:11:26.000 --> 00:11:29.000]  但是有時候我們想深一層
[00:11:29.000 --> 00:11:33.000]  就算我們這些期望達不到
[00:11:33.000 --> 00:11:38.000]  其實這個是不是真的馬上就搞不定呢
[00:11:38.000 --> 00:11:41.000]  其實大部分時間都不是
[00:11:41.000 --> 00:11:46.000]  那些不是馬上會影響到我們生死的事情
[00:11:46.000 --> 00:11:49.000]  舉一個我自己的例子
[00:11:49.000 --> 00:11:55.000]  前幾個月我和太太忙於幫我們的兒子去報學校
[00:11:55.000 --> 00:11:57.000]  因為我兒子差不多兩歲了
[00:11:57.000 --> 00:12:01.000]  準備想幫他報一些學前班
[00:12:01.000 --> 00:12:04.000]  主要因為我和太太日間都要上班
[00:12:04.000 --> 00:12:07.000]  不能夠親自去照顧兒子
[00:12:07.000 --> 00:12:09.000]  平日是奶奶照顧他
[00:12:09.000 --> 00:12:11.000]  但是奶奶年紀大了
[00:12:11.000 --> 00:12:13.000]  照顧小朋友都辛苦
[00:12:13.000 --> 00:12:15.000]  所以希望如果他有學習的時候
[00:12:15.000 --> 00:12:19.000]  在照顧上就會方便很多
[00:12:19.000 --> 00:12:23.000]  但是在香港其實要報這些學前班不是那麼容易
[00:12:23.000 --> 00:12:26.000]  原因是學額其實不是太多
[00:12:26.000 --> 00:12:28.000]  競爭都大
[00:12:28.000 --> 00:12:34.000]  所以前幾個月我們一直在張羅去報這些學前班的時候
[00:12:34.000 --> 00:12:35.000]  我太太就很緊張
[00:12:35.000 --> 00:12:39.000]  她一直很擔心如果沒有學校收她怎麼辦呢
[00:12:39.000 --> 00:12:41.000]  她一直都很緊張
[00:12:41.000 --> 00:12:43.000]  不過坦白說
[00:12:43.000 --> 00:12:48.000]  我自己其實就不是很擔心
[00:12:48.000 --> 00:12:51.000]  我不擔心不是因為我不緊張兒子
[00:12:51.000 --> 00:12:54.000]  而是因為我很覺得
[00:12:54.000 --> 00:12:59.000]  就算他今年九月真的沒有學回來也好
[00:12:59.000 --> 00:13:01.000]  不是我們馬上就搞不定的
[00:13:01.000 --> 00:13:06.000]  我們的生活總有方法可以安排得到
[00:13:06.000 --> 00:13:08.000]  所以其實在整件事裡面
[00:13:08.000 --> 00:13:10.000]  我不是真的十分緊張
[00:13:10.000 --> 00:13:12.000]  因為我知道
[00:13:12.000 --> 00:13:15.000]  就算結果不符合我的預期
[00:13:15.000 --> 00:13:18.000]  都會有其他的方法
[00:13:18.000 --> 00:13:20.000]  不過最後感恩
[00:13:20.000 --> 00:13:22.000]  有學校收了我兒子
[00:13:22.000 --> 00:13:24.000]  他九月就有學回來了
[00:13:24.000 --> 00:13:25.000]  不過當然疫情的緣故
[00:13:25.000 --> 00:13:26.000]  九月是不是真的能開學
[00:13:26.000 --> 00:13:28.000]  還是未知之數
[00:13:28.000 --> 00:13:30.000]  說了這些例子
[00:13:30.000 --> 00:13:33.000]  其實我想說的是什麼呢
[00:13:33.000 --> 00:13:36.000]  耶穌這裡這個不要憂慮的教導
[00:13:36.000 --> 00:13:38.000]  是呀我們是很熟悉的
[00:13:38.000 --> 00:13:40.000]  我們過去的經歷裡面
[00:13:40.000 --> 00:13:45.000]  多或少總會對這個教導有些體會
[00:13:45.000 --> 00:13:48.000]  不過其實對於我們絕大部分的人來說
[00:13:48.000 --> 00:13:51.000]  可能在我們過去的日子裡面
[00:13:51.000 --> 00:13:53.000]  我們都未真正經歷到
[00:13:53.000 --> 00:13:59.000]  未真正體會到耶穌這裡這個教導的份量有多重
[00:13:59.000 --> 00:14:01.000]  因為我們過去憂慮的事
[00:14:01.000 --> 00:14:06.000]  其實往往都不是一些份量很重的事情
[00:14:06.000 --> 00:14:11.000]  不過在去年這個疫情的底下
[00:14:11.000 --> 00:14:16.000]  或許我們經歷一個我們以前未經歷過的困境
[00:14:16.000 --> 00:14:20.000]  而這個正正是一個機會讓我們更深刻
[00:14:20.000 --> 00:14:26.000]  去明白去經歷耶穌這裡的教導和應許
[00:14:26.000 --> 00:14:31.000]  我們要更深入去明白耶穌這裡的教導
[00:14:31.000 --> 00:14:33.000]  首先我們要記得
[00:14:33.000 --> 00:14:38.000]  當時耶穌對著群眾或對著門徒
[00:14:38.000 --> 00:14:40.000]  來講這些教導的時候
[00:14:40.000 --> 00:14:43.000]  那些聽耶穌教導的人
[00:14:43.000 --> 00:14:44.000]  那些百姓
[00:14:44.000 --> 00:14:48.000]  其實主要是一些低下階層的貧苦百姓
[00:14:48.000 --> 00:14:50.000]  用我們今天的話來說
[00:14:50.000 --> 00:14:53.000]  可以算得上是草根階層
[00:14:53.000 --> 00:14:57.000]  二千年前的社會沒有今天那麼富裕
[00:14:57.000 --> 00:15:01.000]  當然也不會有今天很多的社會的保障
[00:15:01.000 --> 00:15:04.000]  所以那些低下階層的百姓
[00:15:04.000 --> 00:15:06.000]  其實他們的生活是很艱難的
[00:15:06.000 --> 00:15:08.000]  他們當中有不少人
[00:15:08.000 --> 00:15:11.000]  他們過的是一些日薪的工作
[00:15:11.000 --> 00:15:14.000]  他們是每一天發工資的
[00:15:14.000 --> 00:15:16.000]  如果那天他有工作
[00:15:16.000 --> 00:15:18.000]  他就有工資發
[00:15:18.000 --> 00:15:20.000]  他就有飯吃
[00:15:20.000 --> 00:15:21.000]  用今天的說話來說
[00:15:21.000 --> 00:15:23.000]  就是手停口停
[00:15:23.000 --> 00:15:28.000]  而且當時的人工的水平其實是很低的
[00:15:28.000 --> 00:15:32.000]  通常他們每一天能夠賺到的工資
[00:15:32.000 --> 00:15:35.000]  大概只夠他那天的食用
[00:15:35.000 --> 00:15:37.000]  多一點也沒有
[00:15:37.000 --> 00:15:41.000]  所以他們要存錢其實也很困難
[00:15:41.000 --> 00:15:43.000]  很難說積谷房機
[00:15:43.000 --> 00:15:46.000]  因為每一天用完也沒得剩
[00:15:46.000 --> 00:15:49.000]  更困難的是
[00:15:49.000 --> 00:15:51.000]  他們這些人
[00:15:51.000 --> 00:15:54.000]  他們不單只是日薪每一天發工資
[00:15:54.000 --> 00:15:58.000]  有些人甚至是要每一天去找工作
[00:15:58.000 --> 00:16:00.000]  所以你記得
[00:16:00.000 --> 00:16:03.000]  耶穌曾經說過一個這樣的比喻
[00:16:03.000 --> 00:16:06.000]  就說到一個葡萄園主
[00:16:06.000 --> 00:16:09.000]  出去請一些工人回來
[00:16:09.000 --> 00:16:11.000]  幫他去收割葡萄
[00:16:11.000 --> 00:16:15.000]  早上出去請了一班工人回來
[00:16:15.000 --> 00:16:17.000]  跟他們說好了
[00:16:17.000 --> 00:16:20.000]  那天的人工是一錢的銀子
[00:16:20.000 --> 00:16:23.000]  其實一錢銀子在當時來說
[00:16:23.000 --> 00:16:27.000]  就是正常的工人一天的工資
[00:16:27.000 --> 00:16:30.000]  不會太多也不會太少
[00:16:30.000 --> 00:16:34.000]  大概就是足夠他或他的家庭那天的食用
[00:16:34.000 --> 00:16:37.000]  然後比喻繼續下去的時候
[00:16:37.000 --> 00:16:39.000]  耶穌說到那個葡萄園主
[00:16:39.000 --> 00:16:41.000]  差不多每兩個小時
[00:16:41.000 --> 00:16:44.000]  就出去再請一班工人回來幫忙
[00:16:44.000 --> 00:16:47.000]  如是者請了好幾班工人
[00:16:47.000 --> 00:16:49.000]  去到最後一次
[00:16:49.000 --> 00:16:51.000]  就是去到有初的時候
[00:16:51.000 --> 00:16:54.000]  大概是下午五時左右
[00:16:54.000 --> 00:16:57.000]  下午五時其實太陽差不多下山
[00:16:57.000 --> 00:16:58.000]  差不多下班了
[00:16:58.000 --> 00:17:01.000]  因為你記得以前沒有電燈
[00:17:01.000 --> 00:17:04.000]  太陽下山黑漆漆就做不到事了
[00:17:04.000 --> 00:17:06.000]  所以下午五時
[00:17:06.000 --> 00:17:08.000]  差不多是要下班的時候
[00:17:08.000 --> 00:17:13.000]  這個葡萄園主最後出去請最後一批工人回來
[00:17:13.000 --> 00:17:16.000]  如果你還記得這個比喻裡面
[00:17:16.000 --> 00:17:18.000]  這個葡萄園主見到
[00:17:18.000 --> 00:17:23.000]  最後這班工人在市場等人請
[00:17:23.000 --> 00:17:25.000]  葡萄園主就問他們
[00:17:25.000 --> 00:17:29.000]  為什麼你們整天在這裡閒站
[00:17:29.000 --> 00:17:32.000]  為什麼你們無所事事地站在這裡
[00:17:32.000 --> 00:17:35.000]  你可以想像得到
[00:17:35.000 --> 00:17:37.000]  其實這班人
[00:17:37.000 --> 00:17:40.000]  他們基本上是一班老弱殘兵
[00:17:40.000 --> 00:17:43.000]  沒什麼能力去工作
[00:17:43.000 --> 00:17:45.000]  所以沒人肯請他們
[00:17:45.000 --> 00:17:47.000]  事實上比喻裡面他們都是這樣回答的
[00:17:47.000 --> 00:17:49.000]  他們就回答這個葡萄園主
[00:17:49.000 --> 00:17:52.000]  因為沒人僱傭我們
[00:17:52.000 --> 00:17:54.000]  沒人請我們我們可以怎樣呢
[00:17:54.000 --> 00:17:57.000]  我們不站在這裡還有什麼方法呢
[00:17:57.000 --> 00:18:01.000]  當時其實他們基本上只有兩個選擇
[00:18:01.000 --> 00:18:02.000]  要不就去黑
[00:18:02.000 --> 00:18:03.000]  去行黑
[00:18:03.000 --> 00:18:06.000]  如果不想行黑的話
[00:18:06.000 --> 00:18:08.000]  就好像故事裡面說到
[00:18:08.000 --> 00:18:10.000]  他們繼續站在那裡
[00:18:10.000 --> 00:18:12.000]  用俗語說叫做等運到
[00:18:12.000 --> 00:18:16.000]  看看會不會有好心人來請他們
[00:18:16.000 --> 00:18:18.000]  就好像比喻裡面
[00:18:18.000 --> 00:18:21.000]  他們終於等到這個葡萄園主
[00:18:21.000 --> 00:18:23.000]  如果真的沒人請
[00:18:23.000 --> 00:18:25.000]  他們一下就去黑吃
[00:18:25.000 --> 00:18:27.000]  一下就要捱餓
[00:18:27.000 --> 00:18:31.000]  我們要記得當時耶穌身邊
[00:18:31.000 --> 00:18:34.000]  聽著他說道的那班群眾
[00:18:34.000 --> 00:18:38.000]  其實他們日常的生活就是這樣
[00:18:38.000 --> 00:18:40.000]  今天不知道明天的事
[00:18:40.000 --> 00:18:43.000]  存不到錢
[00:18:43.000 --> 00:18:45.000]  不能積穀防饑
[00:18:45.000 --> 00:18:48.000]  萬一有什麼不測
[00:18:48.000 --> 00:18:50.000]  萬一那天沒人請的話
[00:18:50.000 --> 00:18:52.000]  真的不知道怎麼辦
[00:18:52.000 --> 00:18:56.000]  你想想如果你的生活是這樣的時候
[00:18:56.000 --> 00:18:58.000]  你會不會憂慮呢
[00:18:58.000 --> 00:19:01.000]  我不知道你會不會憂慮
[00:19:01.000 --> 00:19:02.000]  不過我可以告訴你
[00:19:02.000 --> 00:19:04.000]  我一定會很憂慮
[00:19:04.000 --> 00:19:07.000]  今晚那頓飯吃完之後
[00:19:07.000 --> 00:19:08.000]  不知道明天有沒有飯吃
[00:19:08.000 --> 00:19:10.000]  怎麼可能不擔心
[00:19:10.000 --> 00:19:14.000]  當時的人他們就是這樣
[00:19:14.000 --> 00:19:17.000]  有一百個一千個一萬個的理由去憂慮
[00:19:17.000 --> 00:19:20.000]  但是耶穌卻是跟他們說
[00:19:20.000 --> 00:19:23.000]  不要為明天憂慮
[00:19:23.000 --> 00:19:28.000]  你能不能感受到在當時的人的耳中
[00:19:28.000 --> 00:19:30.000]  耶穌這個不要憂慮
[00:19:30.000 --> 00:19:33.000]  我們好像很熟悉的一個教導
[00:19:33.000 --> 00:19:35.000]  其實在他們的耳中
[00:19:35.000 --> 00:19:39.000]  這個教導有多麼的不合理
[00:19:39.000 --> 00:19:43.000]  其實耶穌這個教導是一個很不合理的教導
[00:19:43.000 --> 00:19:45.000]  怎麼可能不憂慮
[00:19:45.000 --> 00:19:53.000]  但是當他們經過了最初的這種震撼
[00:19:53.000 --> 00:19:55.000]  他們回想
[00:19:55.000 --> 00:19:57.000]  他們真的願意虛心去接受
[00:19:57.000 --> 00:19:59.000]  耶穌這個不要憂慮的教導
[00:19:59.000 --> 00:20:02.000]  其實他們就能夠經歷到
[00:20:02.000 --> 00:20:03.000]  耶穌這個教導
[00:20:03.000 --> 00:20:06.000]  這個吩咐所帶來的那種釋放
[00:20:06.000 --> 00:20:09.000]  耶穌說不要憂慮
[00:20:09.000 --> 00:20:12.000]  不是因為沒有東西需要我們去憂慮
[00:20:12.000 --> 00:20:14.000]  事實上剛剛相反
[00:20:14.000 --> 00:20:18.000]  是因為有太多的東西要讓我們去憂慮
[00:20:18.000 --> 00:20:21.000]  所以我們更加需要明白
[00:20:21.000 --> 00:20:24.000]  其實神是多麼的期望
[00:20:24.000 --> 00:20:29.000]  我們能夠在祂的裡面放下我們的憂慮
[00:20:29.000 --> 00:20:32.000]  在祂的裡面卸下我們一切的重擔
[00:20:32.000 --> 00:20:36.000]  這個是神
[00:20:36.000 --> 00:20:37.000]  是耶穌基督
[00:20:37.000 --> 00:20:41.000]  向我們這一群有太多理由需要憂慮的人
[00:20:41.000 --> 00:20:44.000]  發出的一個恩典的邀請
[00:20:44.000 --> 00:20:48.000]  耶穌吩咐我們不要憂慮
[00:20:48.000 --> 00:20:51.000]  當中一個很重要的原因
[00:20:51.000 --> 00:20:54.000]  耶穌說是因為我們的憂慮
[00:20:54.000 --> 00:20:57.000]  其實是幫不了我們
[00:20:57.000 --> 00:20:59.000]  這裡也是我們很熟悉的經文
[00:20:59.000 --> 00:21:05.000]  耶穌說你們哪一個能用思慮洗授數多加一克呢
