
[00:00:00.000 --> 00:00:10.000]  周院長、余院長、李院長、秋牧師
[00:06:21.400 --> 00:06:23.200]  高等的神學教育
[00:06:23.200 --> 00:06:28.200]  和鼓勵學術研究去回應那時處境的需要
[00:06:28.200 --> 00:06:30.200]  所以這樣看忠臣重視學術
[00:06:30.200 --> 00:06:34.400]  更加重要的原因是要回應處境
[00:06:34.400 --> 00:06:37.200]  其實重視學術只是忠臣回應處境
[00:06:37.200 --> 00:06:39.000]  其中一個特色
[00:06:39.000 --> 00:06:40.600]  在過去四十多年
[00:06:40.600 --> 00:06:42.600]  我們建立了不同的研究中心
[00:06:42.600 --> 00:06:44.600]  提供普及神學教育
[00:06:44.600 --> 00:06:47.000]  好像延伸課程生命之道
[00:06:47.000 --> 00:06:48.400]  開辦了不同的課程
[00:06:48.400 --> 00:06:50.400]  好像輔導和職場神學
[00:06:50.400 --> 00:06:53.000]  主辦公開講座
[00:06:53.000 --> 00:06:55.800]  出版刊物回應社會的議題
[00:06:55.800 --> 00:07:01.400]  甚至近年我們以培育反思協作者為目標的新課程
[00:07:01.400 --> 00:07:05.400]  其實都是為了回應處境
[00:07:05.400 --> 00:07:06.800]  有一段很長的時間
[00:07:06.800 --> 00:07:09.000]  我們在忠臣的道學碩士課程目標
[00:07:09.000 --> 00:07:12.800]  其實是要培養學人牧者
[00:07:12.800 --> 00:07:16.800]  學院也給人很學術的感覺和印象
[00:07:16.800 --> 00:07:19.400]  我們在四年前推出的新課程
[00:07:19.400 --> 00:07:21.600]  目標改為培育反思協作者
[00:07:21.600 --> 00:07:23.600]  reflective collaborators
[00:07:23.600 --> 00:07:27.600]  這並不是代表我們放棄了學術的卓越
[00:07:27.600 --> 00:07:29.600]  不過按著處境的轉變
[00:07:29.600 --> 00:07:32.600]  學術的表達不同了
[00:07:32.600 --> 00:07:36.600]  學術的訓練是讓信徒能夠好好地閱讀上帝的話
[00:07:36.600 --> 00:07:38.600]  也懂得閱讀世界
[00:07:38.600 --> 00:07:42.600]  讓福音在社會裏面產生果效
[00:07:42.600 --> 00:07:46.600]  嚴謹的思辨能夠幫助我們反思社會、教會和自己
[00:07:46.600 --> 00:07:50.600]  是回應處境不可缺少的一部分
[00:07:50.600 --> 00:07:56.600]  此外,學術必須建基於事實和真相之上
[00:07:56.600 --> 00:08:00.600]  並以追求真理、實踐真理為目標
[00:08:00.600 --> 00:08:01.600]  忠臣注重學術
[00:08:01.600 --> 00:08:06.600]  代表了我們在顛倒、黑白、是非不分的世界裏
[00:08:06.600 --> 00:08:08.600]  堅持真理
[00:08:08.600 --> 00:08:11.600]  所以忠臣不是為了學術而學術
[00:08:11.600 --> 00:08:15.600]  學術更加不應該叫我們走上象牙塔
[00:08:15.600 --> 00:08:18.600]  卻要叫我們進入世界
[00:08:18.600 --> 00:08:22.600]  有些同學,無論讀了還是未讀
[00:08:22.600 --> 00:08:26.600]  你們都會知道在這裏讀書很辛苦
[00:08:26.600 --> 00:08:28.600]  學術上要很努力
[00:08:28.600 --> 00:08:30.600]  不過提醒大家
[00:08:30.600 --> 00:08:33.600]  學術不是為了滿足老師的要求
[00:08:33.600 --> 00:08:37.600]  不是為了覺得自己很有成就
[00:08:37.600 --> 00:08:43.600]  也不要把我們的成績在同學、教會弟兄或其他人面前自高自大
[00:08:43.600 --> 00:08:50.600]  學術是為了叫我們好好追尋真理、回應處境
[00:08:50.600 --> 00:08:54.600]  忠臣第三個特色是跨宗派
[00:08:54.600 --> 00:08:56.600]  這是比較少人留意的
[00:08:56.600 --> 00:09:01.600]  《翻查紀錄》起初忠臣堅持跨宗派的原因有兩個
[00:09:01.600 --> 00:09:07.600]  第一,是不受宗派傳統的影響獨立發展本色的神學
[00:09:07.600 --> 00:09:12.600]  第二,是更加自由與本地和外地的教會和組織交流和合作
[00:09:12.600 --> 00:09:20.600]  跨宗派反映了福音必須要自由地進入處境裏
[00:09:20.600 --> 00:09:26.600]  我們提到神學必須在自由交流敢於嘗試的土壤裏去孕育
[00:09:26.600 --> 00:09:29.600]  不過自由不等於沒有解釋、沒有秩序
[00:09:29.600 --> 00:09:35.600]  而是要讓神學不受限制地建立在神的啟示之上
[00:09:35.600 --> 00:09:38.600]  以聖經作為最高的權威
[00:09:38.600 --> 00:09:43.600]  忠臣堅持學術自由加上我們對於學術卓越的追求
[00:09:43.600 --> 00:09:46.600]  鼓勵我們要尊重不同的傳統
[00:09:46.600 --> 00:09:51.600]  細心聆聽不同的聲音,嚴謹地作出判斷
[00:09:51.600 --> 00:09:54.600]  並且勇於創新、建構本色的神學
[00:09:54.600 --> 00:09:58.600]  得出適切回應處境的方向
[00:09:58.600 --> 00:10:04.600]  跨宗派讓忠臣可以自由與不同的傳統交流和合作
[00:10:04.600 --> 00:10:09.600]  甚至鼓勵神學與其他知識系統對話和整合
[00:10:09.600 --> 00:10:12.600]  所以我們新課程的協作和整合
[00:10:12.600 --> 00:10:15.600]  都承傳了忠臣跨宗派的傳統
[00:10:15.600 --> 00:10:20.600]  其實忠臣群體本身都匯聚了不同傳統背景、身份的信徒
[00:10:20.600 --> 00:10:24.600]  所以鼓勵同學當你來遇上與自己不同的傳統同學
[00:10:24.600 --> 00:10:27.600]  或讀到一些很陌生的神學
[00:10:27.600 --> 00:10:29.600]  不要太快維護自己
[00:10:29.600 --> 00:10:32.600]  不要太快比較誰好誰不好
[00:10:32.600 --> 00:10:37.600]  首先要讓自己的眼光變得更廣闊
[00:10:37.600 --> 00:10:41.600]  另外,跨宗派也鼓勵我們有天國的視野
[00:10:41.600 --> 00:10:46.600]  看到其實忠臣只是上帝在地上的一小部分
[00:10:46.600 --> 00:10:50.600]  認清我們獨特的恩賜和使命
[00:10:50.600 --> 00:10:51.600]  回顧忠臣的歷史
[00:10:51.600 --> 00:10:56.600]  其實我們看到有些我們的侍工脫離了忠臣獨立發展
[00:10:56.600 --> 00:11:00.600]  也有不少的童工轉去其他機構服侍
[00:11:00.600 --> 00:11:03.600]  其實我們要為他們的離開
[00:11:03.600 --> 00:11:06.600]  繼續回應上帝的呼召和感恩
[00:11:06.600 --> 00:11:10.600]  在基督裡面我們都是協作者
[00:11:10.600 --> 00:11:14.600]  所以我們看回忠臣那三個特色
[00:11:14.600 --> 00:11:19.600]  中國學術和跨宗派其實反映了三個傳統
[00:11:19.600 --> 00:11:21.600]  我們對呼召的回應
[00:11:21.600 --> 00:11:24.600]  我們對處境的面向
[00:11:24.600 --> 00:11:26.600]  和我們堅持福音的自由
[00:11:26.600 --> 00:11:28.600]  這些是忠臣的傳統
[00:11:28.600 --> 00:11:31.600]  今天我們這班老師和工同學
[00:11:31.600 --> 00:11:34.600]  就是承傳了這個
[00:11:34.600 --> 00:11:39.600]  要承擔這些傳統的任務
[00:11:39.600 --> 00:11:41.600]  其實忠臣現在三個傳統
[00:11:41.600 --> 00:11:44.600]  對我基督徒每個人都有提醒
[00:11:44.600 --> 00:11:46.600]  所以我鼓勵每個同學
[00:11:46.600 --> 00:11:49.600]  都要不斷尋求上帝給你的呼召
[00:11:49.600 --> 00:11:52.600]  深切了解你自身的處境
[00:11:52.600 --> 00:11:54.600]  反思福音對你的意思
[00:11:54.600 --> 00:11:58.600]  忠心實踐上帝給你的使命
[00:11:58.600 --> 00:12:02.600]  忠臣其實已經建立了這些這麼好的傳統
[00:12:02.600 --> 00:12:04.600]  學院的侍工其實發展得相當成熟
[00:12:04.600 --> 00:12:07.600]  這些是前人努力的成果
[00:12:07.600 --> 00:12:09.600]  順比我的呼召
[00:12:09.600 --> 00:12:13.600]  就在今天的處境裏面帶領這個群體
[00:12:13.600 --> 00:12:15.600]  西方有句說話叫做
[00:12:15.600 --> 00:12:17.600]  站在巨人的肩膀上
[00:12:17.600 --> 00:12:20.600]  Standing on the shoulders of giants
[00:12:20.600 --> 00:12:23.600]  意思是一個人就算不是很高
[00:12:23.600 --> 00:12:27.600]  不過站在巨人的肩膀上都可以看得很遠
[00:12:27.600 --> 00:12:29.600]  相比之前幾位縣長
[00:12:29.600 --> 00:12:32.600]  我其實覺得自己只是個矮子
[00:12:32.600 --> 00:12:36.600]  站在幾位巨人的肩膀上
[00:12:36.600 --> 00:12:42.600]  不過我想在風和日麗的日子裏面
[00:12:42.600 --> 00:12:45.600]  站得高真的可以看得很遠
[00:12:45.600 --> 00:12:48.600]  不過在山雨欲來的時間
[00:12:48.600 --> 00:12:52.600]  站得高反而很當風
[00:12:52.600 --> 00:12:56.600]  一旦刮起大風很容易站不穩
[00:12:56.600 --> 00:12:58.600]  聖經鼓勵我
[00:12:58.600 --> 00:13:01.600]  耶和華使人穩行在高處
[00:13:01.600 --> 00:13:04.600]  提醒我唯有上主是我的盤石
[00:13:04.600 --> 00:13:08.600]  不過忠臣人上山下海從來都不是一個
[00:13:08.600 --> 00:13:11.600]  同學參加毅行者
[00:13:11.600 --> 00:13:13.600]  老師一起行山
[00:13:13.600 --> 00:13:15.600]  都是一班人一起行
[00:13:15.600 --> 00:13:18.600]  所以今天我接受縣長的職訓
[00:13:18.600 --> 00:13:20.600]  其實不是我一個人的事
[00:13:20.600 --> 00:13:24.600]  是上帝在建立了四十多年的群體裏面
[00:13:24.600 --> 00:13:28.600]  吩咐我去承擔其中一個的角色
[00:13:28.600 --> 00:13:31.600]  上帝呼召的不是我一個人
[00:13:31.600 --> 00:13:34.600]  而是整個的群體
[00:13:34.600 --> 00:13:37.600]  所以我是和一班同伴
[00:13:37.600 --> 00:13:40.600]  就算要站在高處都是一起站
[00:13:40.600 --> 00:13:43.600]  一起去面對風雨
[00:13:43.600 --> 00:13:46.600]  各位老師 各位同工
[00:13:46.600 --> 00:13:48.600]  同學 校友 縣董
[00:13:48.600 --> 00:13:52.600]  每一個都是我的同伴
[00:13:52.600 --> 00:13:57.600]  我又想起在南極的企鵝要過冬
[00:13:57.600 --> 00:14:01.600]  他們要度過漫長黑暗的嚴冬的時候
[00:14:01.600 --> 00:14:03.600]  要站得很近
[00:14:03.600 --> 00:14:06.600]  大家一起依靠去取暖
[00:14:06.600 --> 00:14:10.600]  低下頭 忍耐打在他們身上的風雪
[00:14:10.600 --> 00:14:14.600]  直到太陽升起的日子
[00:14:14.600 --> 00:14:16.600]  上帝的呼召很奇妙
[00:14:16.600 --> 00:14:20.600]  往往都是我走一步才看到下一步發生什麼事
[00:14:20.600 --> 00:14:22.600]  回想起很多年前我在忠臣讀書
[00:14:22.600 --> 00:14:24.600]  有一次在長洲的退休營
[00:14:24.600 --> 00:14:28.600]  那時候是張修齊老師帶我們
[00:14:28.600 --> 00:14:32.600]  有一晚他帶我們在晚上去靜步
[00:14:32.600 --> 00:14:34.600]  他解釋怎麼做
[00:14:34.600 --> 00:14:36.600]  同學要一個跟一個
[00:14:36.600 --> 00:14:39.600]  每個人之間要隔一些距離
[00:14:39.600 --> 00:14:42.600]  在黑暗裏面慢慢走 安靜默想
[00:14:42.600 --> 00:14:46.600]  所以其實他那時候已經有社交距離了
[00:14:46.600 --> 00:14:50.600]  張先生說他自己會走在最前帶著同學
[00:14:50.600 --> 00:14:53.600]  他又想邀請一個同學走在最後
[00:14:53.600 --> 00:14:56.600]  確保所有同學都安全 沒走失
[00:14:56.600 --> 00:14:58.600]  那時候我自覺自己也很年輕
[00:14:58.600 --> 00:15:00.600]  覺得自己也高大掛
[00:15:00.600 --> 00:15:02.600]  又有行夜山的經驗
[00:15:02.600 --> 00:15:05.600]  就立刻舉手 願意包尾
[00:15:05.600 --> 00:15:08.600]  張先生說 好 多謝你
[00:15:08.600 --> 00:15:11.600]  然後他就氣定神閒地說
[00:15:11.600 --> 00:15:14.600]  我會帶你們行墳場 那裏很黑的
[00:15:14.600 --> 00:15:16.600]  聽到他這樣說
[00:15:16.600 --> 00:15:18.600]  我不禁有個回應
[00:15:18.600 --> 00:15:22.600]  早知道你說走墳場 我也想過
[00:15:22.600 --> 00:15:24.600]  未必包尾
[00:15:24.600 --> 00:15:27.600]  不過可能也是聖靈感動
[00:15:27.600 --> 00:15:29.600]  另一個說話從後而出
[00:15:29.600 --> 00:15:34.600]  我說 不過上帝的呼召往往就是這樣
[00:15:34.600 --> 00:15:36.600]  說了一句說話
[00:15:36.600 --> 00:15:41.600]  連平時不太喜歡說笑的張先生也笑了出來
[00:15:41.600 --> 00:15:44.600]  上帝的呼召就是這樣
[00:15:44.600 --> 00:15:46.600]  神呼召阿伯拉罕離開吾爾
[00:15:46.600 --> 00:15:49.600]  告訴你 神往往當人願意之後
[00:15:49.600 --> 00:15:52.600]  才告訴你 你去哪裏
[00:15:52.600 --> 00:15:55.600]  回想我很多年前夢照的時間
[00:15:55.600 --> 00:15:57.600]  也曾經答應天父
[00:15:57.600 --> 00:16:00.600]  無論他帶我去哪裏 我也願意跟從
[00:16:00.600 --> 00:16:03.600]  相信在座很多位也曾經
[00:16:03.600 --> 00:16:07.600]  向我們的天父許下這個承諾
[00:16:07.600 --> 00:16:10.600]  我想今天就是我兌現這個承諾的時刻
[00:16:10.600 --> 00:16:12.600]  他帶我來到這個地方
[00:16:12.600 --> 00:16:16.600]  在這個時間裏面做院長
[00:16:16.600 --> 00:16:19.600]  我相信他的旨意成就
[00:16:19.600 --> 00:16:22.600]  我不知道上帝會不會繼續帶我去哪裏
[00:16:22.600 --> 00:16:25.600]  會不會帶我進墳場呢
[00:16:25.600 --> 00:16:27.600]  不過聖經告訴你
[00:16:27.600 --> 00:16:31.600]  就算我們進入墳墓裏面
[00:16:31.600 --> 00:16:35.600]  會發覺主耶穌在那裏等我
[00:16:35.600 --> 00:16:37.600]  主耶穌就在那裏
[00:16:37.600 --> 00:16:40.600]  祂永遠都走在我前面帶著我
[00:16:40.600 --> 00:16:44.600]  也永遠都走在我後面去保護我
[00:16:44.600 --> 00:16:48.600]  如果祂在我前面 也在我後面
[00:16:48.600 --> 00:16:53.600]  而最終祂必定會帶我離開黑暗進入光明
[00:16:53.600 --> 00:16:56.600]  祂帶我去哪裏 有甚麼可怕呢
[00:16:56.600 --> 00:16:58.600]  多謝您
[00:16:58.600 --> 00:17:00.600]  字幕:J Chong
[00:17:00.600 --> 00:17:02.600]  (字幕製作:貝爾)
[00:17:02.600 --> 00:17:05.600]  (字幕由 Amara.org 社群提供)
[00:17:05.600 --> 00:17:08.600]  (字幕由 Amara.org 社群提供)

