
[00:00:00.000 --> 00:00:09.000]  感謝洪亮博士為我們清晰地重構了海德堡論綱當中所蘊含的十價神學
[00:03:53.000 --> 00:03:57.000]  也就是說基於神痛基礎上的愛
[00:03:57.000 --> 00:04:00.000]  就是北森神學它的核心的概念
[00:04:00.000 --> 00:04:04.000]  為了避免父神受苦論的指責
[00:04:04.000 --> 00:04:07.000]  北森強調神之痛並不是一個本體的觀念
[00:04:07.000 --> 00:04:10.000]  而是一個關係的概念
[00:04:10.000 --> 00:04:11.000]  基於此
[00:04:11.000 --> 00:04:15.000]  神之痛作為福音的根本具有雙重的含義
[00:04:15.000 --> 00:04:19.000]  一為神赦免不應該赦免的人的愛
[00:04:19.000 --> 00:04:20.000]  那份愛
[00:04:20.000 --> 00:04:23.000]  再者就是為救罪人將獨生愛子
[00:04:23.000 --> 00:04:25.000]  送入痛苦當中的
[00:04:25.000 --> 00:04:28.000]  並且令其死亡的那種痛
[00:04:28.000 --> 00:04:30.000]  基督所必須經過的痛苦與死亡
[00:04:30.000 --> 00:04:33.000]  就將這兩者合二為一
[00:04:33.000 --> 00:04:37.000]  罪人為這種基於神痛基礎上的愛
[00:04:37.000 --> 00:04:40.000]  喚醒真實的認罪悔改
[00:04:40.000 --> 00:04:43.000]  也只有在恩典當中的一個罪人
[00:04:43.000 --> 00:04:45.000]  才能認識神之痛
[00:04:45.000 --> 00:04:47.000]  因為向罪人顯現的
[00:04:47.000 --> 00:04:49.000]  只是痛苦中的神
[00:04:49.000 --> 00:04:52.000]  即十字架上的那一位
[00:04:52.000 --> 00:04:56.000]  當神在獨生子的位格當中經歷死亡
[00:04:56.000 --> 00:05:01.000]  這個時候正是他最深的自我的隱藏
[00:05:01.000 --> 00:05:03.000]  主耶穌命令門徒舍己
[00:05:03.000 --> 00:05:06.000]  背負自己的十字架跟從他
[00:05:06.000 --> 00:05:08.000]  就是要有人背負自己的痛
[00:05:08.000 --> 00:05:11.000]  去服侍神之痛
[00:05:11.000 --> 00:05:15.000]  這樣當人的痛苦成為神之痛的象徵
[00:05:15.000 --> 00:05:18.000]  而與神之痛相結合的時候
[00:05:18.000 --> 00:05:21.000]  人之痛反而得到醫治
[00:05:21.000 --> 00:05:25.000]  從而原本僅屬黑暗無意義
[00:05:25.000 --> 00:05:27.000]  非生產性的人之痛
[00:05:27.000 --> 00:05:30.000]  在服侍過程當中化作光明
[00:05:30.000 --> 00:05:34.000]  獲得意義變得富有生產性
[00:05:34.000 --> 00:05:35.000]  被聖化
[00:05:35.000 --> 00:05:38.000]  且在解決與未解決的張力當中
[00:05:38.000 --> 00:05:42.000]  等候那終末的來臨
[00:05:42.000 --> 00:05:44.000]  我認為呢
[00:05:44.000 --> 00:05:47.000]  神學應該是在時代處境當中
[00:05:47.000 --> 00:05:48.000]  對信仰的反思
[00:05:48.000 --> 00:05:49.000]  換句話說
[00:05:49.000 --> 00:05:51.000]  就是以信仰來回應
[00:05:51.000 --> 00:05:55.000]  當代人們最為關切的問題
[00:05:55.000 --> 00:05:57.000]  神痛神學正是在這一點上
[00:05:57.000 --> 00:06:00.000]  撫慰了戰後日本人的心靈
[00:06:00.000 --> 00:06:01.000]  從福音的立場
[00:06:01.000 --> 00:06:05.000]  幫助痛苦當中的人理解苦難
[00:06:05.000 --> 00:06:08.000]  並找出活下去的理由
[00:06:08.000 --> 00:06:12.000]  北僧的神學並非深樓怨語當中的高談闊論
[00:06:12.000 --> 00:06:16.000]  反而是時代悲苦的回聲
[00:06:16.000 --> 00:06:19.000]  貼近人心產生的共鳴
[00:06:19.000 --> 00:06:22.000]  有人指出了北僧是為基督教在日本社會
[00:06:22.000 --> 00:06:25.000]  獲得公民權做出決定性貢獻的人
[00:06:25.000 --> 00:06:28.000]  我認為是明智實歸的
[00:06:28.000 --> 00:06:35.000]  可見北僧神學具有鮮明的時代性和實踐性
[00:06:35.000 --> 00:06:40.000]  下面我會舉出另外一位宣教士
[00:06:40.000 --> 00:06:43.000]  日本的宣教士澤祺堅造
[00:06:43.000 --> 00:06:45.000]  他的實價異象
[00:06:45.000 --> 00:06:49.000]  怎麼樣帶他走上了一個宣教的路
[00:06:49.000 --> 00:06:51.000]  這是實價的神學
[00:06:51.000 --> 00:06:57.000]  在人生命當中引發的那種敬虔的回應
[00:06:57.000 --> 00:06:58.000]  他曾經說過
[00:06:58.000 --> 00:07:00.000]  哪怕微不足道
[00:07:00.000 --> 00:07:04.000]  也想成為同胞對鄰國犯下罪行
[00:07:04.000 --> 00:07:07.000]  做出補償的那一個宣教士
[00:07:07.000 --> 00:07:10.000]  所以這位日本京都大學的經濟學者
[00:07:10.000 --> 00:07:14.000]  他作為宣教士竟然在1942年
[00:07:14.000 --> 00:07:17.000]  注意那是太平洋戰爭的期間
[00:07:17.000 --> 00:07:23.000]  帶著太太和孩子來到日本殖民統治下的滿洲國熱河
[00:07:23.000 --> 00:07:25.000]  就相當於今天的遼寧省
[00:07:25.000 --> 00:07:27.000]  河北省的一部分那個地方
[00:07:27.000 --> 00:07:33.000]  並且最終他定居在大漠當中的一個非常小的蒙古小鎮
[00:07:33.000 --> 00:07:34.000]  叫大阪上
[00:07:34.000 --> 00:07:37.000]  不是那個日本的大阪
[00:07:37.000 --> 00:07:40.000]  他的名字叫大阪上
[00:07:40.000 --> 00:07:42.000]  1945年的8月
[00:07:42.000 --> 00:07:44.000]  那個時候日本快戰敗了
[00:07:44.000 --> 00:07:46.000]  戰爭非常的危機的時候
[00:07:46.000 --> 00:07:50.000]  居住在大阪上的所有的日本人開始撤離
[00:07:50.000 --> 00:07:54.000]  那澤祺先送他的妻子和兒女離開
[00:07:54.000 --> 00:07:58.000]  準備第二天就坐車與家人去會合
[00:07:58.000 --> 00:08:01.000]  但是從此就失去了聯絡
[00:08:01.000 --> 00:08:05.000]  在大阪上所有的日本人只有一個倖存者
[00:08:05.000 --> 00:08:08.000]  他回憶說有幾個蘇聯的軍官
[00:08:08.000 --> 00:08:13.000]  把澤祺帶到那個沙漠的山丘的後面
[00:08:13.000 --> 00:08:16.000]  聽到槍聲之後再回來就沒有澤祺了
[00:08:16.000 --> 00:08:18.000]  只有那幾個蘇聯軍官了
[00:08:18.000 --> 00:08:21.000]  所以這個就是他最終失聯的情況
[00:08:21.000 --> 00:08:25.000]  所以他年紀就是當年38歲
[00:08:25.000 --> 00:08:30.000]  在中國宣教只有三年零兩個月的時間
[00:08:30.000 --> 00:08:33.000]  其實失去他的不只是他自己的生命
[00:08:33.000 --> 00:08:37.000]  還有他四個孩子當中的兩個一兒一女
[00:08:37.000 --> 00:08:42.000]  這張照片是他1943年9月份的一個全家照
[00:08:42.000 --> 00:08:45.000]  旁邊是澤祺兼造旁邊是他太太澤祺兩子
[00:08:45.000 --> 00:08:49.000]  這個大一點的男孩是澤祺旺
[00:08:49.000 --> 00:08:51.000]  就是旺旺的旺澤祺旺
[00:08:51.000 --> 00:08:53.000]  那個懷抱當中的小baby
[00:08:53.000 --> 00:08:57.000]  就是他的弟弟澤祺新舊的新
[00:08:57.000 --> 00:09:01.000]  這個九個月之後這個小弟弟就去世了
[00:09:01.000 --> 00:09:02.000]  就死掉了
[00:09:02.000 --> 00:09:04.000]  另外在他撤離日本的時候
[00:09:04.000 --> 00:09:06.000]  他從來沒有看過他第二個女兒
[00:09:06.000 --> 00:09:08.000]  他第一個女兒在日本因為身體弱
[00:09:08.000 --> 00:09:10.000]  他就留在了日本
[00:09:10.000 --> 00:09:13.000]  第二個女兒是他的姨夫子
[00:09:13.000 --> 00:09:20.000]  就是媽媽懷孕從滿洲國經過朝鮮半島韓國
[00:09:20.000 --> 00:09:22.000]  再回到日本的路上
[00:09:22.000 --> 00:09:26.000]  他已經看到日本的博多港了
[00:09:26.000 --> 00:09:27.000]  孩子死了
[00:09:27.000 --> 00:09:30.000]  就是他從來沒見過那個第二個女兒
[00:09:30.000 --> 00:09:33.000]  所以他四個孩子裡面有兩個
[00:09:33.000 --> 00:09:37.000]  陪他在宣教的這場戰鬥當中去世
[00:09:37.000 --> 00:09:40.000]  所以澤祺作為學者型的基督徒
[00:09:40.000 --> 00:09:42.000]  在大學學習和任教期間
[00:09:42.000 --> 00:09:46.000]  他希望通過學問來見證基督
[00:09:46.000 --> 00:09:51.000]  基於信仰去尋找人社會國家當有的樣式
[00:09:51.000 --> 00:09:57.000]  明白作為基督徒應該如何活在當下時代和這個國家當中
[00:09:57.000 --> 00:10:03.000]  以及將自己獻與並跟隨基督究竟是怎樣的一條路
[00:10:03.000 --> 00:10:05.000]  在尋求招命的過程當中
[00:10:05.000 --> 00:10:08.000]  約翰福音19章28節
[00:10:08.000 --> 00:10:12.000]  我渴了這句基督在十字架上所說的話
[00:10:12.000 --> 00:10:14.000]  深深的抓住了他的心
[00:10:14.000 --> 00:10:19.000]  使他成為也想成為燒解主渴的人
[00:10:19.000 --> 00:10:20.000]  作為自己行動的依據
[00:10:20.000 --> 00:10:25.000]  他說我前往大陸是回應
[00:10:25.000 --> 00:10:31.000]  築立在滿蒙荒野的耶穌那我渴了的呼聲
[00:10:31.000 --> 00:10:35.000]  這成為他走向荒野的神學思想的起點
[00:10:35.000 --> 00:10:40.000]  耶穌的七架就是十架七言之一我渴了
[00:10:40.000 --> 00:10:45.000]  令澤祺開始圍繞十字架展開夢想
[00:10:45.000 --> 00:10:49.000]  他抵達承德剛剛滿一個半月的時候
[00:10:49.000 --> 00:10:53.000]  他在山上禱告就有了特殊的信仰經歷
[00:10:53.000 --> 00:10:56.000]  他見到了一系列的十架異象
[00:10:56.000 --> 00:11:00.000]  令他每天都沉醉在對十字架的夢想當中
[00:11:00.000 --> 00:11:04.000]  反覆的思想所見異象的含義
[00:11:04.000 --> 00:11:07.000]  澤祺基於基督教的若干教義
[00:11:07.000 --> 00:11:14.000]  人罪論、袋鼠和基督聯合聖靈的工作
[00:11:14.000 --> 00:11:18.000]  對這些異象做出了他的解釋
[00:11:18.000 --> 00:11:21.000]  他說所謂與基督同背十字架
[00:11:21.000 --> 00:11:23.000]  就是背負基督
[00:11:23.000 --> 00:11:27.000]  不,是一直被基督背負的意思
[00:11:27.000 --> 00:11:30.000]  他對這些異象的解釋
[00:11:30.000 --> 00:11:33.000]  進而成為他抉擇和行動的基礎
[00:11:33.000 --> 00:11:36.000]  即落實在曠野實踐之上
[00:11:36.000 --> 00:11:39.000]  他說在地上我們與基督同行
[00:11:39.000 --> 00:11:41.000]  就是被基督背負著
[00:11:41.000 --> 00:11:45.000]  不論何往都必須與基督同路
[00:11:45.000 --> 00:11:47.000]  對於澤祺而言
[00:11:47.000 --> 00:11:51.000]  基督何在,要把他帶往何處
[00:11:51.000 --> 00:11:54.000]  答案是非常清晰明白的
[00:11:54.000 --> 00:11:57.000]  他對自己為何背井離鄉
[00:11:57.000 --> 00:11:59.000]  來到熱河一路漂泊
[00:11:59.000 --> 00:12:02.000]  也有了明白的理解
[00:12:02.000 --> 00:12:05.000]  他說基督是與寂寞的人為友
[00:12:05.000 --> 00:12:07.000]  去往荒涼之處
[00:12:07.000 --> 00:12:10.000]  因此基督的路是在淒涼寂寞之處
[00:12:10.000 --> 00:12:14.000]  是下行前往城外稻灰之處的路
[00:12:14.000 --> 00:12:16.000]  是通往十字架的路
[00:12:16.000 --> 00:12:20.000]  被基督背負,不能不與基督同往
[00:12:20.000 --> 00:12:23.000]  心中同時感到光榮與痛苦的我們
[00:12:23.000 --> 00:12:25.000]  而今必須走上這條路
[00:12:25.000 --> 00:12:29.000]  與我而言,遷徙到興安嶺附近
[00:12:29.000 --> 00:12:31.000]  就是東北的那個大興安嶺
[00:12:31.000 --> 00:12:33.000]  到那裡有寂寞的人群
[00:12:33.000 --> 00:12:35.000]  自然條件既惡劣
[00:12:35.000 --> 00:12:39.000]  又飽受世人皮鞭苦待的地方
[00:12:39.000 --> 00:12:41.000]  有許多人未嘗聽聞主的福音
[00:12:41.000 --> 00:12:44.000]  在全然黑暗當中喘息
[00:12:44.000 --> 00:12:47.000]  基督的路實在嚴酷,孤單
[00:12:47.000 --> 00:12:49.000]  然而走在其上的人
[00:12:49.000 --> 00:12:55.000]  作為得蒙救贖者,卻充滿歡喜與榮光
[00:12:55.000 --> 00:12:59.000]  顯然,擇其圍繞十字架的信仰認知
[00:12:59.000 --> 00:13:01.000]  與內在淨錢的外顯
[00:13:01.000 --> 00:13:05.000]  就是跟隨基督走上宣教實踐
[00:13:05.000 --> 00:13:08.000]  二者一體正反映了路德神學的進路
[00:13:08.000 --> 00:13:10.000]  就像剛才洪亮老師說
[00:13:10.000 --> 00:13:12.000]  路德神學最核心的就是
[00:13:12.000 --> 00:13:15.000]  神學認知與淨錢經驗
[00:13:15.000 --> 00:13:18.000]  在十字架上結合為一
[00:13:18.000 --> 00:13:20.000]  這樣的一個路德神學的特點
[00:13:20.000 --> 00:13:22.000]  在擇奇對十字架的理解
[00:13:22.000 --> 00:13:26.000]  和他的信仰實踐上得到了彰顯
[00:13:26.000 --> 00:13:30.000]  擇奇的十字架神學終點在於曠野
[00:13:30.000 --> 00:13:33.000]  恰在他信仰經驗的延長線上
[00:13:33.000 --> 00:13:35.000]  當擇奇踏上熱河這片
[00:13:35.000 --> 00:13:38.000]  令他魂牽夢繞的土地的時候
[00:13:38.000 --> 00:13:43.000]  他就說出了他作為宣教士的一個自我定位
[00:13:43.000 --> 00:13:45.000]  他說我們是在大路教會當中
[00:13:45.000 --> 00:13:48.000]  一直禱告著消失的人
[00:13:48.000 --> 00:13:52.000]  盼望這片土地上出現好的信徒和好的傳道者
[00:13:52.000 --> 00:13:57.000]  我們就是為此而祈禱而服事
[00:13:57.000 --> 00:13:59.000]  作為一介書生
[00:13:59.000 --> 00:14:03.000]  猶如時代狂風巨浪當中的一葉孤舟
[00:14:03.000 --> 00:14:06.000]  面對急劇變化的時局
[00:14:06.000 --> 00:14:08.000]  擇奇無能為力
[00:14:08.000 --> 00:14:11.000]  連全身心投入的蒙古宣教
[00:14:11.000 --> 00:14:14.000]  都幾乎看不到一點的果效
[00:14:14.000 --> 00:14:19.000]  反而屢遭當地的日本官僚懷疑甚至辱罵
[00:14:19.000 --> 00:14:22.000]  然而擇奇仍不畏所動地
[00:14:22.000 --> 00:14:25.000]  持守他自己的信仰
[00:14:25.000 --> 00:14:28.000]  他說正因為活在這樣的時代
[00:14:28.000 --> 00:14:30.000]  禱告才特別重要
[00:14:30.000 --> 00:14:33.000]  矯之做什麼就是to do
[00:14:33.000 --> 00:14:38.000]  更應該思想自己在神面前如何為人to be
[00:14:38.000 --> 00:14:42.000]  表面上看擇奇在宣教領域做得非常少
[00:14:42.000 --> 00:14:45.000]  三年半他能做什麼呢
[00:14:45.000 --> 00:14:49.000]  他同時面對著要學習中文和學習蒙古語
[00:14:49.000 --> 00:14:51.000]  這樣兩個新的語言
[00:14:51.000 --> 00:14:53.000]  當然他有超強的語言能力
[00:14:53.000 --> 00:14:55.000]  他在讀書做學問的時候
[00:14:55.000 --> 00:14:57.000]  他就已經會英文
[00:14:57.000 --> 00:14:58.000]  他是英文系出身
[00:14:58.000 --> 00:15:00.000]  他也學了德文
[00:15:00.000 --> 00:15:04.000]  他研究基督教傳統當中的經濟學
[00:15:04.000 --> 00:15:05.000]  所以他學拉丁文
[00:15:05.000 --> 00:15:06.000]  他研究奧古斯丁
[00:15:06.000 --> 00:15:10.000]  研究托馬斯阿奎納的經濟思想
[00:15:10.000 --> 00:15:12.000]  他有很強的語言能力
[00:15:12.000 --> 00:15:14.000]  而且他用原文讀聖經
[00:15:14.000 --> 00:15:16.000]  他學兩希文字
[00:15:16.000 --> 00:15:17.000]  希伯來文希臘文
[00:15:17.000 --> 00:15:19.000]  所以我覺得這個人已經是相當厲害了
[00:15:19.000 --> 00:15:21.000]  他在中國三年半的時間
[00:15:21.000 --> 00:15:24.000]  他可以開始用中文講道
[00:15:24.000 --> 00:15:28.000]  但是他的蒙古文還是不能夠用來講道
[00:15:28.000 --> 00:15:29.000]  他做的很少
[00:15:29.000 --> 00:15:36.000]  但若從建基於實價思考的宣教神學的建構意義上來看
[00:15:36.000 --> 00:15:40.000]  他在三年之間的思考 言說和實踐
[00:15:40.000 --> 00:15:45.000]  似乎比同時代其他的日本宣教士做的多了很多
[00:15:45.000 --> 00:15:51.000]  他擁有在基督宣教所不可或缺的一個普世性的視野
[00:15:51.000 --> 00:15:56.000]  殉道的心智融入當地生活與文化的胸懷
[00:15:56.000 --> 00:16:00.000]  他從熱河省的首府城市成德
[00:16:00.000 --> 00:16:01.000]  到頗有鄉下情調
[00:16:01.000 --> 00:16:05.000]  卻是北熱河商貿中心的赤峰
[00:16:05.000 --> 00:16:09.000]  再到熱季風暴 黃沙漫天
[00:16:09.000 --> 00:16:13.000]  夏天雨季道路泥濘難行
[00:16:13.000 --> 00:16:16.000]  冬季酷寒長夜難熬的臨溪
[00:16:16.000 --> 00:16:21.000]  最終定居在無電 缺糧 又愁日
[00:16:21.000 --> 00:16:24.000]  治安危險的小鎮大阪上
[00:16:24.000 --> 00:16:26.000]  凡四溢其居
[00:16:26.000 --> 00:16:29.000]  從西教士所建築
[00:16:29.000 --> 00:16:32.000]  住在美好舒適的牧師的居所
[00:16:32.000 --> 00:16:35.000]  到中士的土屋土炕
[00:16:35.000 --> 00:16:38.000]  從西夫閣履到中士的長衫
[00:16:38.000 --> 00:16:40.000]  你看他這個四三年
[00:16:40.000 --> 00:16:43.000]  他還是有一個穿西服的日本人的習慣
[00:16:43.000 --> 00:16:44.000]  到最終呢
[00:16:44.000 --> 00:16:48.000]  他是穿著中國人的長袍長衫
[00:16:48.000 --> 00:16:52.000]  澤琦實在走上了一條向下認同的路上
[00:16:52.000 --> 00:16:55.000]  而作為他人生終點的方式
[00:16:55.000 --> 00:16:57.000]  消失在荒野
[00:16:57.000 --> 00:17:02.000]  或謂死得其所 如其所願
[00:17:02.000 --> 00:17:06.000]  從洪量博士所勾勒神學發展的脈絡來看
[00:17:06.000 --> 00:17:09.000]  北僧前面那位神學家
[00:17:09.000 --> 00:17:13.000]  無疑屬於十字架之言這個系列當中
[00:17:13.000 --> 00:17:15.000]  譜系當中
[00:17:15.000 --> 00:17:16.000]  而澤琦呢
[00:17:16.000 --> 00:17:19.000]  也是十字架受難神秘主義的典型
[00:17:19.000 --> 00:17:21.000]  因為他看到了異象
[00:17:21.000 --> 00:17:23.000]  死活去理解這個異象
[00:17:23.000 --> 00:17:26.000]  帶他去宣教這個行動
[00:17:26.000 --> 00:17:27.000]  但我認為呢
[00:17:27.000 --> 00:17:30.000]  路德在海德堡論綱當中所強調的
[00:17:30.000 --> 00:17:36.000]  對十字架神學認知與追隨受難基督的敬虔經驗
[00:17:36.000 --> 00:17:41.000]  二者是十架神學的一體兩面
[00:17:41.000 --> 00:17:43.000]  我是深表認同
[00:17:43.000 --> 00:17:45.000]  無須也不能分開
[00:17:45.000 --> 00:17:48.000]  而歷史事件本身呢
[00:17:48.000 --> 00:17:50.000]  也是去尋求解釋
[00:17:50.000 --> 00:17:52.000]  對歷史事件的解釋
[00:17:52.000 --> 00:17:56.000]  是從言辭到實踐的一個延展
[00:17:56.000 --> 00:17:59.000]  渾然一體無法獨存
[00:17:59.000 --> 00:18:01.000]  所以我想說
[00:18:01.000 --> 00:18:05.000]  雖然像威克他攜帶的是
[00:18:05.000 --> 00:18:09.000]  把十架之言和歷史的十字架這兩者分開
[00:18:09.000 --> 00:18:11.000]  來去討論
[00:18:11.000 --> 00:18:13.000]  但是我仍然認為
[00:18:13.000 --> 00:18:15.000]  我們在路德神學的傳統上
[00:18:15.000 --> 00:18:18.000]  仍然應該是持守著一個
[00:18:18.000 --> 00:18:21.000]  把兩者結合一體的這樣的一個神學立場
[00:18:21.000 --> 00:18:25.000]  就是神學認知與敬虔經驗
[00:18:25.000 --> 00:18:28.000]  二者是分不開的
[00:18:28.000 --> 00:18:31.000]  當然洪亮博士剛才也說
[00:18:31.000 --> 00:18:34.000]  從一個歷史中的十字架
[00:18:34.000 --> 00:18:37.000]  能夠發掘出新的解讀來
[00:18:37.000 --> 00:18:39.000]  這是我的期待
[00:18:39.000 --> 00:18:41.000]  那洪亮博士為我們展現的
[00:18:41.000 --> 00:18:44.000]  律法與宗教這個新的理論進入
[00:18:44.000 --> 00:18:48.000]  同樣是對歷史十字架的神學的演說
[00:18:48.000 --> 00:18:52.000]  也同樣被教會要求帶出它的實踐意義來
[00:18:52.000 --> 00:18:55.000]  因為神學的首要任務之一
[00:18:55.000 --> 00:18:57.000]  就是服務教會
[00:18:57.000 --> 00:18:59.000]  教會對它的檢視
[00:18:59.000 --> 00:19:01.000]  自然會落在
[00:19:01.000 --> 00:19:04.000]  這個神學是否會讓人更加的認識神
[00:19:04.000 --> 00:19:06.000]  認識神的愛
[00:19:06.000 --> 00:19:08.000]  而且也更加願意
[00:19:08.000 --> 00:19:12.000]  效法並跟隨基督這個上面
[00:19:12.000 --> 00:19:16.000]  從律法與宗教這個理論視角解讀十架神學
[00:19:16.000 --> 00:19:18.000]  正如洪亮博士所言
[00:19:18.000 --> 00:19:22.000]  可以讓我們看到在具體的司法語境當中
[00:19:22.000 --> 00:19:24.000]  基督的人性
[00:19:24.000 --> 00:19:25.000]  虛弱
[00:19:25.000 --> 00:19:27.000]  愚拙
[00:19:27.000 --> 00:19:30.000]  指向了他在司法體系面前的
[00:19:30.000 --> 00:19:32.000]  虛弱與尊嚴
[00:19:32.000 --> 00:19:35.000]  這種神學認知同樣呼喚和激發著
[00:19:35.000 --> 00:19:40.000]  今天的基督門徒對主全身心的追隨
[00:19:40.000 --> 00:19:43.000]  洪亮博士的神學關注
[00:19:43.000 --> 00:19:48.000]  我認為正聚焦於這樣一個令人興奮的關聯上
[00:19:48.000 --> 00:19:51.000]  這個進入或能成為今日
[00:19:51.000 --> 00:19:56.000]  在名為法治實為人治的處境
[00:19:56.000 --> 00:20:01.000]  正在經歷著深深虛弱感的大陸和香港教會
[00:20:01.000 --> 00:20:02.000]  我們面對的
[00:20:02.000 --> 00:20:04.000]  好像這個國家在講法律
[00:20:04.000 --> 00:20:05.000]  其實是人治
[00:20:05.000 --> 00:20:08.000]  這樣的一種帶給我們深深的虛弱感的
[00:20:08.000 --> 00:20:10.000]  這樣的處境當中
[00:20:10.000 --> 00:20:13.000]  指明一條彰顯尊嚴之路
[00:20:13.000 --> 00:20:16.000]  對此我們充滿期待
[00:20:16.000 --> 00:20:17.000]  謝謝大家
[00:20:18.000 --> 00:20:23.000]  (掌聲)
[00:20:23.000 --> 00:20:29.000]  大家今日很有福氣
[00:20:29.000 --> 00:20:31.000]  聽到兩位
[00:20:31.000 --> 00:20:37.000]  無論是德語神學和日本神學的專家
[00:20:37.000 --> 00:20:40.000]  很活靈活現地將路德的
[00:20:40.000 --> 00:20:42.000]  一個很豐富的神學傳統
[00:20:42.000 --> 00:20:44.000]  展現在我們面前
[00:20:44.000 --> 00:20:47.000]  特別是我很感動在聽的時候
[00:20:47.000 --> 00:20:50.000]  這樣就是神學
[00:20:50.000 --> 00:20:56.000]  你看到馬丁路德在五百年前的文本
[00:20:56.000 --> 00:20:59.000]  今日仍然說話
[00:20:59.000 --> 00:21:01.000]  在主的靈
[00:21:01.000 --> 00:21:03.000]  在主的話語裡面
