
[00:00:00.000 --> 00:00:08.000]  首先歡迎大家參加今晚中國神學研究院為大家準備的講座
[00:15:09.000 --> 00:15:11.000]  他們是孫教士,他們是不育兒童
[00:15:11.000 --> 00:15:14.000]  不如我們一人寫一本書吧
[00:15:14.000 --> 00:15:17.000]  那位太太寫了一本書
[00:15:17.000 --> 00:15:19.000]  The Joy of Being a Woman
[00:15:19.000 --> 00:15:21.000]  女人之樂,故事譯作
[00:15:21.000 --> 00:15:25.000]  丈夫原本想寫一本書
[00:15:25.000 --> 00:15:28.000]  The Pain of Being a Man
[00:15:28.000 --> 00:15:33.000]  出版商勸他不要寫這本書
[00:15:33.000 --> 00:15:36.000]  沒有一個男人會肯買一本這樣的書
[00:15:36.000 --> 00:15:38.000]  銷路一定很差
[00:15:38.000 --> 00:15:40.000]  後來他就改了名字
[00:15:40.000 --> 00:15:42.000]  The Misunderstood Man
[00:15:42.000 --> 00:15:45.000]  避受誤解的男人
[00:15:45.000 --> 00:15:48.000]  在那本書的引言中
[00:15:48.000 --> 00:15:50.000]  他有一句這樣的說話
[00:15:50.000 --> 00:15:53.000]  Man is suffering, but woman don't know it
[00:15:53.000 --> 00:15:57.000]  男人正在受苦,但女人卻是不要得
[00:15:57.000 --> 00:15:59.000]  很慘吧
[00:15:59.000 --> 00:16:06.000]  如果一個男人在痛苦中,艱難中
[00:16:06.000 --> 00:16:08.000]  但他身邊的女人卻不知道
[00:16:08.000 --> 00:16:11.000]  我聽過很多姐妹
[00:16:11.000 --> 00:16:14.000]  有時幾位姐妹坐在一起聊天
[00:16:14.000 --> 00:16:15.000]  她們很開心地說
[00:16:15.000 --> 00:16:18.000]  我最近照顧兒子很辛苦
[00:16:18.000 --> 00:16:21.000]  照顧多少個?照顧三個
[00:16:21.000 --> 00:16:23.000]  兩個小兒子一個大兒子
[00:16:23.000 --> 00:16:25.000]  甚麼是一個大兒子呢?
[00:16:25.000 --> 00:16:27.000]  聽聽你就明白
[00:16:27.000 --> 00:16:31.000]  大兒子其實是指她的丈夫
[00:16:31.000 --> 00:16:33.000]  我想丈夫聽了這句說話後
[00:16:33.000 --> 00:16:35.000]  他覺得怎樣呢?
[00:16:35.000 --> 00:16:39.000]  原來這位丈夫在太太心目中
[00:16:39.000 --> 00:16:41.000]  是一個大兒子
[00:16:41.000 --> 00:16:44.000]  即是代表甚麼呢?
[00:16:44.000 --> 00:16:46.000]  所以其實也很論盡
[00:16:46.000 --> 00:16:52.000]  神學院有一位傅努科的教授
[00:16:52.000 --> 00:16:53.000]  他也寫了一本書
[00:16:53.000 --> 00:16:55.000]  Man at the Crossroads
[00:16:55.000 --> 00:16:58.000]  他在引言中這樣說
[00:16:58.000 --> 00:17:00.000]  Man in difficult time
[00:17:00.000 --> 00:17:02.000]  Who stole my script?
[00:17:02.000 --> 00:17:08.000]  他說現代男性好像遺失了他的劇本
[00:17:08.000 --> 00:17:13.000]  他不知道該如何演繹這套戲
[00:17:13.000 --> 00:17:20.000]  所以男人的外表可能很風光很厲害
[00:17:20.000 --> 00:17:23.000]  但內心可能很不安全
[00:17:23.000 --> 00:17:25.000]  一個不安全的男人
[00:17:25.000 --> 00:17:28.000]  他可能是力有不逮的一個
[00:17:28.000 --> 00:17:30.000]  不合格的男人
[00:17:30.000 --> 00:17:32.000]  不合理的男人
[00:17:32.000 --> 00:17:33.000]  恐怖的男人
[00:17:33.000 --> 00:17:34.000]  懦弱的男人
[00:17:34.000 --> 00:17:37.000]  其實很脆弱
[00:17:37.000 --> 00:17:39.000]  但另一方面
[00:17:39.000 --> 00:17:44.000]  男人不想讓人知道他內心的虛弱
[00:17:44.000 --> 00:17:47.000]  他外表裝成怎樣呢?
[00:17:47.000 --> 00:17:49.000]  他人千里的酋長
[00:17:49.000 --> 00:17:51.000]  The unapproachable chief
[00:17:51.000 --> 00:17:53.000]  或者是The silent Buddha
[00:17:53.000 --> 00:17:55.000]  Frozen iceberg
[00:17:55.000 --> 00:17:56.000]  The tired man
[00:17:56.000 --> 00:17:58.000]  The unfaithful man
[00:17:58.000 --> 00:18:01.000]  剛才回應了長哥老師說的
[00:18:01.000 --> 00:18:04.000]  關於婚外情的問題
[00:18:04.000 --> 00:18:09.000]  有一次我帶了一個教會的夫婦婚姻營
[00:18:09.000 --> 00:18:12.000]  跟他們做一些溝通的練習
[00:18:12.000 --> 00:18:18.000]  其中的練習就是請他們的姊妹
[00:18:18.000 --> 00:18:22.000]  寫下列出30個
[00:18:22.000 --> 00:18:28.000]  他們覺得可以討好他們的配偶的方法
[00:18:28.000 --> 00:18:30.000]  寫了很多出來
[00:18:30.000 --> 00:18:33.000]  然後我請他們再討論一下
[00:18:33.000 --> 00:18:42.000]  選出三個最能討好男人的方法
[00:18:42.000 --> 00:18:45.000]  結果我們得出的共識是三樣東西
[00:18:45.000 --> 00:18:47.000]  第一是性
[00:18:47.000 --> 00:18:49.000]  第二是好食物
[00:18:49.000 --> 00:18:52.000]  第三是聽
[00:18:52.000 --> 00:18:53.000]  第一是性
[00:18:53.000 --> 00:18:56.000]  第二是美味的食物
[00:18:56.000 --> 00:18:59.000]  第三是聆聽
[00:18:59.000 --> 00:19:03.000]  其實性是很回應長哥老師說的
[00:19:03.000 --> 00:19:05.000]  在輔導室裡所反映的問題
[00:19:05.000 --> 00:19:08.000]  性是一個男人很多時候
[00:19:08.000 --> 00:19:10.000]  他有很大的需要
[00:19:10.000 --> 00:19:13.000]  但又不可以說或很少說
[00:19:13.000 --> 00:19:16.000]  萬一他是性無能
[00:19:16.000 --> 00:19:19.000]  或者性方面有缺陷
[00:19:19.000 --> 00:19:21.000]  去哪裡說呢?跟誰說呢?
[00:19:21.000 --> 00:19:22.000]  很多男人走在一起
[00:19:22.000 --> 00:19:23.000]  可以談很多事情
[00:19:23.000 --> 00:19:24.000]  可以談足球
[00:19:24.000 --> 00:19:26.000]  可以談英超
[00:19:26.000 --> 00:19:28.000]  可以談政治
[00:19:28.000 --> 00:19:31.000]  可以談工作上很不開心的事情
[00:19:31.000 --> 00:19:32.000]  談老闆也可以
[00:19:32.000 --> 00:19:35.000]  但如果他真的性方面有缺陷
[00:19:35.000 --> 00:19:39.000]  他會不會跟別人說呢?
[00:19:39.000 --> 00:19:43.000]  他完全沒有人可以分擔
[00:19:43.000 --> 00:19:46.000]  所以這是他很羞於啟齒
[00:19:46.000 --> 00:19:50.000]  很禁忌的一個情況
[00:19:50.000 --> 00:19:53.000]  男人可以很有學識
[00:19:53.000 --> 00:19:55.000]  男人可以很有專業
[00:19:55.000 --> 00:19:58.000]  他可以工作上很有成就
[00:19:58.000 --> 00:20:00.000]  很有業績
[00:20:00.000 --> 00:20:03.000]  可能得到上司很大的嘉許
[00:20:03.000 --> 00:20:07.000]  他卡片上有很多銜頭
[00:20:07.000 --> 00:20:10.000]  他走出來說話
[00:20:10.000 --> 00:20:12.000]  得到很多掌聲
[00:20:12.000 --> 00:20:15.000]  他可以爬起馬拉艾山
[00:20:15.000 --> 00:20:18.000]  他可以跑麥理浩徑
[00:20:18.000 --> 00:20:22.000]  或者是跑馬拉松
[00:20:22.000 --> 00:20:24.000]  不過他有弱點的時候
[00:20:24.000 --> 00:20:26.000]  他不會透露
[00:20:26.000 --> 00:20:30.000]  他仍然裝成很厲害的樣子
[00:20:30.000 --> 00:20:31.000]  他的自尊
[00:20:31.000 --> 00:20:36.000]  很多時候令他不能找到知心友
[00:20:36.000 --> 00:20:40.000]  更加不會去找輔導員
[00:20:40.000 --> 00:20:42.000]  很少會有
[00:20:42.000 --> 00:20:46.000]  我想做輔導員的心理治療師
[00:20:46.000 --> 00:20:47.000]  他知道的
[00:20:47.000 --> 00:20:53.000]  你尋求援助的大多數是姐妹或女性
[00:20:53.000 --> 00:20:55.000]  比較少很多
[00:20:55.000 --> 00:20:57.000]  當然背後的問題是
[00:20:57.000 --> 00:21:00.000]  男性 特別是基督徒的男性
[00:21:00.000 --> 00:21:02.000]  很多的迷思
[00:21:02.000 --> 00:21:04.000]  其中一個迷思就是
[00:21:04.000 --> 00:21:07.000]  我是教會裏面很多侍奉
[00:21:07.000 --> 00:21:09.000]  我信了主很多年
[00:21:09.000 --> 00:21:10.000]  我是一個屬靈的強人
[00:21:10.000 --> 00:21:11.000]  屬靈的超人
[00:21:11.000 --> 00:21:14.000]  如果我有什麼生命當中的缺陷
[00:21:14.000 --> 00:21:16.000]  有什麼想不通的
[00:21:16.000 --> 00:21:17.000]  不要緊 我多讀信經
[00:21:17.000 --> 00:21:19.000]  我多些侍奉
[00:21:19.000 --> 00:21:22.000]  我拼命在教會裏面奔跑
[00:21:22.000 --> 00:21:24.000]  做不同的事的時候
[00:21:24.000 --> 00:21:26.000]  就可以解決
[00:21:26.000 --> 00:21:27.000]  真的嗎?
[00:21:27.000 --> 00:21:28.000]  其實不是 我知道不是
[00:21:28.000 --> 00:21:30.000]  他自己也知道不是
[00:21:30.000 --> 00:21:33.000]  不過他還可以怎樣呢?
[00:21:33.000 --> 00:21:34.000]  沒有人談
[00:21:34.000 --> 00:21:37.000]  也不可以尋求別人的援助
[00:21:37.000 --> 00:21:38.000]  所以你會發覺很笨
[00:21:38.000 --> 00:21:42.000]  男人很多時候面對這樣的困苦
[00:21:42.000 --> 00:21:45.000]  從教務的角度來看
[00:21:45.000 --> 00:21:46.000]  又會怎樣呢?
[00:21:46.000 --> 00:21:50.000]  從教務給大家看一個表
[00:21:50.000 --> 00:21:58.000]  很多教務都想去侍奉主
[00:21:58.000 --> 00:22:00.000]  他進到教會
[00:22:00.000 --> 00:22:01.000]  被人聘請
[00:22:01.000 --> 00:22:04.000]  成為一個教務同工的傳導人
[00:22:04.000 --> 00:22:06.000]  他很想有表現
[00:22:06.000 --> 00:22:09.000]  於是就想很多事工上的託錢
[00:22:09.000 --> 00:22:11.000]  搞什麼什麼福音工作
[00:22:11.000 --> 00:22:16.000]  希望幾年下來之後
[00:22:16.000 --> 00:22:18.000]  能夠做出一些成績
[00:22:18.000 --> 00:22:21.000]  於是很多教會裏面的弟兄姊妹
[00:22:21.000 --> 00:22:23.000]  領袖也好 什麼也好
[00:22:23.000 --> 00:22:25.000]  就成為了他去完成
[00:22:25.000 --> 00:22:30.000]  三年計劃 五年計劃的一隻棋子
[00:22:30.000 --> 00:22:33.000]  或者是他可以用
[00:22:33.000 --> 00:22:38.000]  達成他的福音大計的一些人手
[00:22:38.000 --> 00:22:43.000]  而不是要去牧養的對象
[00:22:43.000 --> 00:22:45.000]  其實這件事很可惜
[00:22:45.000 --> 00:22:47.000]  有時候我們做教務同工的
[00:22:47.000 --> 00:22:53.000]  很容易會有很多很有恩賜的弟兄姊妹
[00:22:53.000 --> 00:22:55.000]  怎樣用他們呢?
[00:22:55.000 --> 00:22:57.000]  怎樣善用他們的恩賜呢?
[00:22:57.000 --> 00:23:00.000]  以至能夠建立基督的身體
[00:23:00.000 --> 00:23:02.000]  教會增長的意思
[00:23:02.000 --> 00:23:05.000]  但他們的生命當中
[00:23:05.000 --> 00:23:07.000]  他們家庭的問題
[00:23:07.000 --> 00:23:10.000]  他們婚姻裏面的掙扎
[00:23:10.000 --> 00:23:13.000]  教務同工能否看到呢?
[00:23:13.000 --> 00:23:15.000]  有沒有留意呢?
[00:23:15.000 --> 00:23:18.000]  當牧者知道了
[00:23:18.000 --> 00:23:22.000]  信徒他們有婚姻的危機
[00:23:22.000 --> 00:23:24.000]  家庭危機的時候
[00:23:24.000 --> 00:23:28.000]  好的牧者就會去關顧他們
[00:23:28.000 --> 00:23:31.000]  去幫助他們
[00:23:31.000 --> 00:23:32.000]  不過很多時候
[00:23:32.000 --> 00:23:35.000]  這個已經是事後療傷
[00:23:35.000 --> 00:23:37.000]  事情發生了
[00:23:37.000 --> 00:23:39.000]  然後才去處理
[00:23:39.000 --> 00:23:45.000]  極其量是一個補救的措施
[00:23:45.000 --> 00:23:51.000]  但如果他們不需要走到這一步
[00:23:51.000 --> 00:23:52.000]  豈不是會好一點呢?
[00:23:52.000 --> 00:23:53.000]  但最論盡就是
[00:23:53.000 --> 00:23:56.000]  我做牧師就明白了
[00:23:56.000 --> 00:23:59.000]  很多時候當弟兄姊妹的婚姻
[00:23:59.000 --> 00:24:01.000]  家庭出了問題
[00:24:01.000 --> 00:24:05.000]  當消息傳到我身上的時候
[00:24:05.000 --> 00:24:07.000]  已經相當嚴重
[00:24:07.000 --> 00:24:10.000]  初期他們不會發聲
[00:24:10.000 --> 00:24:11.000]  收手埋馬
[00:24:11.000 --> 00:24:15.000]  到後來他們最有記憶的弟兄姊妹
[00:24:15.000 --> 00:24:16.000]  知道了
[00:24:16.000 --> 00:24:18.000]  又幫他們保守秘密
[00:24:18.000 --> 00:24:20.000]  到最後搞不定才來找我
[00:24:20.000 --> 00:24:24.000]  我只是學了一點點輔導
[00:24:24.000 --> 00:24:26.000]  很皮毛
[00:24:26.000 --> 00:24:29.000]  我沒有本事去搞定
[00:24:29.000 --> 00:24:34.000]  所以有時候眼睜睜地看著問題
[00:24:34.000 --> 00:24:36.000]  一直惡化下去
[00:24:36.000 --> 00:24:38.000]  其實很可惜
[00:24:38.000 --> 00:24:43.000]  所以這就是事後才去補救的困難
[00:24:43.000 --> 00:24:47.000]  有心但做不到
[00:24:47.000 --> 00:24:51.000]  有些教育教目一聽見弟兄姊妹或信徒領袖
[00:24:51.000 --> 00:24:54.000]  他們的婚姻家庭出了危機的時候
[00:24:54.000 --> 00:24:58.000]  馬上就啟動教會紀律
[00:24:58.000 --> 00:25:00.000]  你出事了?
[00:25:00.000 --> 00:25:02.000]  停侍奉
[00:25:02.000 --> 00:25:04.000]  停你吃飯
[00:25:04.000 --> 00:25:11.000]  他們已經在婚姻家庭面對困苦
[00:25:11.000 --> 00:25:16.000]  還要分心去應付教會給他們的紀律
[00:25:16.000 --> 00:25:18.000]  很慘
[00:25:18.000 --> 00:25:21.000]  他們連我的目者都不明白
[00:25:21.000 --> 00:25:22.000]  不體諒我
[00:25:22.000 --> 00:25:24.000]  還要孤軍作戰
[00:25:24.000 --> 00:25:26.000]  因為這樣的情況
[00:25:26.000 --> 00:25:28.000]  當然還有一個問題
[00:25:28.000 --> 00:25:31.000]  當問題已經傳開的時候
[00:25:31.000 --> 00:25:35.000]  你的私隱就不再秘密
[00:25:35.000 --> 00:25:40.000]  很多時候就要去頂姐妹
[00:25:40.000 --> 00:25:44.000]  為她祈禱
[00:25:44.000 --> 00:25:46.000]  關心她
[00:25:46.000 --> 00:25:48.000]  把問題傳開
[00:25:48.000 --> 00:25:50.000]  人們在背後打聽
[00:25:50.000 --> 00:25:51.000]  分析
[00:25:51.000 --> 00:25:53.000]  奔走相告
[00:25:53.000 --> 00:25:55.000]  其實很可惜
[00:25:55.000 --> 00:25:58.000]  所以我不會再講下去
[00:25:58.000 --> 00:26:02.000]  我希望從這兩個很簡單的分析
[00:26:02.000 --> 00:26:03.000]  幫我們看到
[00:26:03.000 --> 00:26:05.000]  其實教會教務
[00:26:05.000 --> 00:26:06.000]  面對這些問題
[00:26:06.000 --> 00:26:11.000]  有時我們都要多做一點
[00:26:11.000 --> 00:26:14.000]  不要等到時候才去補救
[00:26:14.000 --> 00:26:16.000]  多做一點預防的功夫
[00:26:16.000 --> 00:26:19.000]  我交給雷納老師
[00:26:19.000 --> 00:26:26.000]  多謝前面兩位的講完
[00:26:26.000 --> 00:26:28.000]  我講神學角度
