
[00:00:00.000 --> 00:00:09.000]  各位師長、來賓、校友及同學,平安
[00:04:00.000 --> 00:04:04.000]  覺得讀中神也挺有福氣
[00:04:04.000 --> 00:04:07.000]  周圍的環境在這區比較翠綠
[00:04:07.000 --> 00:04:10.000]  和多一些幽靜的環境
[00:04:10.000 --> 00:04:13.000]  但香港大多數地方不是這樣
[00:04:13.000 --> 00:04:16.000]  能夠有機會留意一下
[00:04:16.000 --> 00:04:21.000]  整個自然界已經是一種叫人蒙福的體驗
[00:04:21.000 --> 00:04:23.000]  剛才我坐在這裡的時候
[00:04:23.000 --> 00:04:25.000]  剛才跟陳牧師說起
[00:04:25.000 --> 00:04:27.000]  前面的一棵綠樹
[00:04:27.000 --> 00:04:32.000]  我想是一個很有恩賜的設計
[00:04:32.000 --> 00:04:34.000]  能夠可以就著這個環境
[00:04:34.000 --> 00:04:37.000]  可以讓我們一起去感受
[00:04:37.000 --> 00:04:40.000]  不單止一起思想很多木會的問題
[00:04:40.000 --> 00:04:41.000]  神學的問題
[00:04:41.000 --> 00:04:44.000]  同時體會到這位上帝是創造天地的主
[00:04:44.000 --> 00:04:48.000]  上上記憶他是主,他是神
[00:04:48.000 --> 00:04:50.000]  是讓我們可以更加容易
[00:04:50.000 --> 00:04:54.000]  一直堅定地來恩隨主
[00:04:54.000 --> 00:04:57.000]  今天跟大家再思想第三個課題
[00:04:57.000 --> 00:05:01.000]  大家會留意到是關於權威的課題
[00:05:01.000 --> 00:05:06.000]  但你會留意是從自處到相處
[00:05:06.000 --> 00:05:10.000]  因為整個探討是關乎一個個人的成長
[00:05:10.000 --> 00:05:12.000]  目的的成長方面
[00:05:12.000 --> 00:05:15.000]  所以你會知道待會會討論的進度
[00:05:15.000 --> 00:05:17.000]  不會特別討論到
[00:05:17.000 --> 00:05:23.000]  在社會或政治上的權威人士
[00:05:23.000 --> 00:05:25.000]  我們是否要聽從他
[00:05:25.000 --> 00:05:29.000]  這個未必是我們今天要集中討論的
[00:05:29.000 --> 00:05:32.000]  反而是說個人作為一個牧者
[00:05:32.000 --> 00:05:34.000]  或將會是一個牧者
[00:05:34.000 --> 00:05:38.000]  你如何運用神給你的屬靈權柄
[00:05:38.000 --> 00:05:41.000]  昨天我們也說了很多關於屬靈權柄的事情
[00:05:41.000 --> 00:05:46.000]  在裡面我們如何適當地自處和與別人相處
[00:05:46.000 --> 00:05:50.000]  發揮得好,能夠完成神給我們的呼召
[00:05:50.000 --> 00:05:52.000]  我今天開始時有少許祈禱
[00:05:52.000 --> 00:05:54.000]  大家一起同心同意
[00:05:54.000 --> 00:05:58.000]  天父我們敬拜你
[00:05:58.000 --> 00:06:01.000]  承認你是天地的主宰
[00:06:01.000 --> 00:06:05.000]  承認你是滿有權柄、滿有能力
[00:06:05.000 --> 00:06:08.000]  掌管人類歷史的上帝
[00:06:08.000 --> 00:06:11.000]  主我們今天在你面前何等的蒙恩
[00:06:11.000 --> 00:06:14.000]  能夠蒙你的感動、呼召
[00:06:14.000 --> 00:06:16.000]  作你自己的僕人侍女
[00:06:16.000 --> 00:06:18.000]  主我們不敢自誇
[00:06:18.000 --> 00:06:20.000]  只是祈禱求主自己幫助我們
[00:06:20.000 --> 00:06:22.000]  認識你對我們的心意
[00:06:22.000 --> 00:06:25.000]  也憑著信心帶著馴服
[00:06:25.000 --> 00:06:28.000]  來去承傳你對我們的旨意
[00:06:28.000 --> 00:06:33.000]  我們今天一整天有很多不同的思想學習討論
[00:06:33.000 --> 00:06:35.000]  受主的靈在我們中間
[00:06:35.000 --> 00:06:39.000]  讓我們聽到的成為了我們真正的祝福和造就
[00:06:39.000 --> 00:06:41.000]  也讓我們在你面前
[00:06:41.000 --> 00:06:44.000]  在討論、商討的過程中
[00:06:44.000 --> 00:06:46.000]  我們一同都可以蒙恩
[00:06:46.000 --> 00:06:48.000]  我們仰望祈禱
[00:06:48.000 --> 00:06:49.000]  奉耶穌名字求
[00:06:49.000 --> 00:06:50.000]  阿們
[00:06:50.000 --> 00:06:54.000]  關於教睦權威的事情
[00:06:54.000 --> 00:06:56.000]  大家可能都會留意到有不同的人
[00:06:56.000 --> 00:06:58.000]  有不同的表達
[00:06:58.000 --> 00:07:00.000]  我想說一件事情
[00:07:00.000 --> 00:07:02.000]  在一段日子之前
[00:07:02.000 --> 00:07:06.000]  我在內地有機會和內地的同工相處、聊天
[00:07:06.000 --> 00:07:08.000]  有時候也參與了一些培訓
[00:07:08.000 --> 00:07:09.000]  有一次培訓完之後
[00:07:09.000 --> 00:07:12.000]  大家帶我去吃午餐
[00:07:12.000 --> 00:07:13.000]  當然很開心
[00:07:13.000 --> 00:07:15.000]  有機會休息、吃東西、聊天
[00:07:15.000 --> 00:07:17.000]  但去到的時候
[00:07:17.000 --> 00:07:19.000]  大家一直喝水
[00:07:19.000 --> 00:07:21.000]  我旁邊有一個空的座位
[00:07:21.000 --> 00:07:24.000]  然後沒有人去點菜
[00:07:24.000 --> 00:07:25.000]  我看時間
[00:07:25.000 --> 00:07:27.000]  都不早了
[00:07:27.000 --> 00:07:29.000]  我就有一點點示意
[00:07:29.000 --> 00:07:31.000]  是不是我們也要吃飯了
[00:07:31.000 --> 00:07:34.000]  他說是呀,等主任牧師先
[00:07:34.000 --> 00:07:37.000]  因為主任牧師還沒有到
[00:07:37.000 --> 00:07:39.000]  我想還沒有到
[00:07:39.000 --> 00:07:41.000]  也可以先點菜
[00:07:41.000 --> 00:07:43.000]  送來也要一段時間
[00:07:43.000 --> 00:07:45.000]  我當然沒有這樣說
[00:07:45.000 --> 00:07:47.000]  但他們一直都沒有出聲
[00:07:47.000 --> 00:07:49.000]  一直都沒有任何行動
[00:07:49.000 --> 00:07:51.000]  直到有一段時間之後
[00:07:51.000 --> 00:07:52.000]  主任牧師就到了
[00:07:52.000 --> 00:07:54.000]  他就坐在旁邊
[00:07:54.000 --> 00:07:56.000]  他又因待客人
[00:07:56.000 --> 00:07:58.000]  就陪他坐
[00:07:58.000 --> 00:08:00.000]  然後很快
[00:08:00.000 --> 00:08:01.000]  牧師來到
[00:08:01.000 --> 00:08:02.000]  點菜
[00:08:02.000 --> 00:08:04.000]  他就拿了一個菜牌
[00:08:04.000 --> 00:08:05.000]  他真的很熟悉
[00:08:05.000 --> 00:08:08.000]  很快就知道要吃什麼
[00:08:08.000 --> 00:08:09.000]  馬上叫一個夥計過來
[00:08:09.000 --> 00:08:11.000]  很快就點了
[00:08:11.000 --> 00:08:13.000]  都挺多挺好的菜
[00:08:13.000 --> 00:08:14.000]  然後放下
[00:08:14.000 --> 00:08:17.000]  然後就開始聊天
[00:08:17.000 --> 00:08:18.000]  很快就吃飯了
[00:08:18.000 --> 00:08:20.000]  我突然覺得
[00:08:20.000 --> 00:08:22.000]  原來主任牧師有一個職責
[00:08:22.000 --> 00:08:23.000]  是點菜的
[00:08:27.000 --> 00:08:28.000]  但我馬上可以想像
[00:08:28.000 --> 00:08:31.000]  背後有很多不同的傳統
[00:08:31.000 --> 00:08:33.000]  或者是概念
[00:08:33.000 --> 00:08:34.000]  覺得這件事情
[00:08:34.000 --> 00:08:36.000]  應該是唐主任做的事情
[00:08:36.000 --> 00:08:38.000]  可能他才決定用多少錢
[00:08:38.000 --> 00:08:40.000]  又或者他決定
[00:08:40.000 --> 00:08:43.000]  他是最熟悉那些菜式的
[00:08:43.000 --> 00:08:46.000]  但這個情況就是
[00:08:46.000 --> 00:08:48.000]  大家就要等候
[00:08:48.000 --> 00:08:50.000]  或者說
[00:08:50.000 --> 00:08:52.000]  其他人似乎
[00:08:52.000 --> 00:08:55.000]  未必可以分擔這件事情
[00:08:56.000 --> 00:08:57.000]  這件事情
[00:08:57.000 --> 00:09:00.000]  有很多值得我們思想的意思
[00:09:00.000 --> 00:09:01.000]  但接著
[00:09:01.000 --> 00:09:02.000]  大家可能都有機會
[00:09:02.000 --> 00:09:05.000]  去到很多內地的教會
[00:09:05.000 --> 00:09:06.000]  一起坐下來座談
[00:09:06.000 --> 00:09:07.000]  聊聊天的時候
[00:09:07.000 --> 00:09:09.000]  我發覺那個現象
[00:09:09.000 --> 00:09:11.000]  總有一位人物
[00:09:11.000 --> 00:09:12.000]  負責倒水的
[00:09:12.000 --> 00:09:14.000]  因為他們很歡喜
[00:09:14.000 --> 00:09:16.000]  一邊聊天一邊倒水
[00:09:16.000 --> 00:09:17.000]  稍微喝了一點點
[00:09:17.000 --> 00:09:19.000]  他就倒滿給你
[00:09:19.000 --> 00:09:22.000]  我就發覺很多次
[00:09:22.000 --> 00:09:24.000]  都是女傳道負責倒茶
[00:09:24.000 --> 00:09:25.000]  倒茶
[00:09:25.000 --> 00:09:28.000]  總是坐著坐著
[00:09:28.000 --> 00:09:29.000]  有個人站起來
[00:09:29.000 --> 00:09:30.000]  這個就是女傳道
[00:09:30.000 --> 00:09:31.000]  倒茶倒茶
[00:09:31.000 --> 00:09:32.000]  聊兩句
[00:09:32.000 --> 00:09:34.000]  他又站起來倒茶倒茶
[00:09:34.000 --> 00:09:36.000]  反映什麼呢
[00:09:36.000 --> 00:09:38.000]  是不是女傳道
[00:09:38.000 --> 00:09:40.000]  應該負責倒茶
[00:09:40.000 --> 00:09:43.000]  或者說只是女傳道
[00:09:43.000 --> 00:09:45.000]  應該做這件事情
[00:09:45.000 --> 00:09:47.000]  聊天的時候
[00:09:47.000 --> 00:09:48.000]  是不是一定要喝茶
[00:09:48.000 --> 00:09:51.000]  你會看到一些
[00:09:51.000 --> 00:09:53.000]  背後的動力
[00:09:54.000 --> 00:09:55.000]  當我們說到
[00:09:55.000 --> 00:09:56.000]  權威的問題的時候
[00:09:56.000 --> 00:09:57.000]  你會體會到
[00:09:57.000 --> 00:09:58.000]  其實一個人
[00:09:58.000 --> 00:10:01.000]  如何去理解權威
[00:10:01.000 --> 00:10:04.000]  會影響你如何和人相處
[00:10:04.000 --> 00:10:07.000]  你如何去感受權威
[00:10:07.000 --> 00:10:10.000]  決定了你如何去看自己
[00:10:10.000 --> 00:10:11.000]  或者如何去看
[00:10:11.000 --> 00:10:13.000]  其他有權柄的人
[00:10:13.000 --> 00:10:15.000]  或者當你自己有權柄的時候
[00:10:15.000 --> 00:10:17.000]  你如何運用你的權柄
[00:10:17.000 --> 00:10:19.000]  和你自己個人的成長
[00:10:19.000 --> 00:10:21.000]  和如何去理解這件事情
[00:10:21.000 --> 00:10:22.000]  很多直接的相關
[00:10:23.000 --> 00:10:24.000]  其實你會發覺
[00:10:24.000 --> 00:10:28.000]  對你自己在教會裡的人際關係
[00:10:28.000 --> 00:10:30.000]  你的同工關係
[00:10:30.000 --> 00:10:32.000]  有很多直接相關的影響
[00:10:32.000 --> 00:10:35.000]  所以我會在這方面
[00:10:35.000 --> 00:10:36.000]  和大家今天思想
[00:10:36.000 --> 00:10:38.000]  也帶大家一起來探討
[00:10:38.000 --> 00:10:40.000]  首先提及教務的依賴心理
[00:10:40.000 --> 00:10:41.000]  我稍微提一提
[00:10:41.000 --> 00:10:44.000]  牽涉很多可能大家都熟悉的
[00:10:44.000 --> 00:10:46.000]  關於個人成長的一些情況
[00:10:46.000 --> 00:10:48.000]  這裡所提的
[00:10:48.000 --> 00:10:49.000]  所謂個人成長的歷史
[00:10:49.000 --> 00:10:52.000]  負性性格和無性性格
[00:10:52.000 --> 00:10:54.000]  很簡單很簡單地說
[00:10:54.000 --> 00:10:57.000]  就是一般人看負性性格
[00:10:57.000 --> 00:10:58.000]  是在說一些
[00:10:58.000 --> 00:11:00.000]  在自小成長過程裡
[00:11:00.000 --> 00:11:05.000]  是因為有條件地得到愛
[00:11:05.000 --> 00:11:07.000]  爸爸跟你說
[00:11:07.000 --> 00:11:09.000]  你考試好一點
[00:11:09.000 --> 00:11:11.000]  你如果考試不好
[00:11:11.000 --> 00:11:15.000]  你不要指望我帶你去哪裡
[00:11:15.000 --> 00:11:17.000]  甚至不要說帶你去哪裡
[00:11:17.000 --> 00:11:19.000]  甚至可能是一種
[00:11:19.000 --> 00:11:22.000]  很明顯的有條件的要求
[00:11:22.000 --> 00:11:24.000]  他才會關心你
[00:11:24.000 --> 00:11:26.000]  留意你 重視你
[00:11:26.000 --> 00:11:29.000]  有條件性的一種關係
[00:11:29.000 --> 00:11:31.000]  而無性性格很簡單來說
[00:11:31.000 --> 00:11:33.000]  就是一種
[00:11:33.000 --> 00:11:36.000]  基本上是無條件
[00:11:36.000 --> 00:11:39.000]  就是你沒有什麼表現也好
[00:11:39.000 --> 00:11:40.000]  仍然是愛你
[00:11:40.000 --> 00:11:42.000]  仍然是接納你的情況
[00:11:42.000 --> 00:11:45.000]  這是一個很粗略的分別
[00:11:45.000 --> 00:11:48.000]  但大概你會看到在你的成長裡
[00:11:48.000 --> 00:11:51.000]  父母對你的一種影響的情況
[00:11:51.000 --> 00:11:52.000]  下面一點提到
[00:11:52.000 --> 00:11:57.000]  父親備受兒子的愛戴尊敬
[00:11:57.000 --> 00:11:59.000]  而且很明確地有主見
[00:11:59.000 --> 00:12:02.000]  指示和保護孩子成長
[00:12:02.000 --> 00:12:06.000]  這是一個好像很美好的背景
[00:12:06.000 --> 00:12:08.000]  但有一個影響就是成長之後
[00:12:08.000 --> 00:12:11.000]  若缺乏權威的肯定
[00:12:11.000 --> 00:12:13.000]  上上感覺到不安
[00:12:13.000 --> 00:12:18.000]  這是有不少人在生命裡經歷的事情
[00:12:18.000 --> 00:12:19.000]  我想說一件事
[00:12:19.000 --> 00:12:21.000]  一位教務同工
[00:12:21.000 --> 00:12:25.000]  他以前在教會裡做一個執事的職位
[00:12:25.000 --> 00:12:27.000]  牧師對他非常好
[00:12:27.000 --> 00:12:30.000]  很多時候上上會讚賞他 肯定他
[00:12:30.000 --> 00:12:32.000]  覺得他有很多方面的恩賜
[00:12:32.000 --> 00:12:35.000]  很適合他去全職的服侍神
[00:12:35.000 --> 00:12:37.000]  他覺得很被鼓勵 很被肯定
[00:12:37.000 --> 00:12:39.000]  後來他就讀神學
[00:12:39.000 --> 00:12:41.000]  然後出來牧會
[00:12:41.000 --> 00:12:44.000]  出來牧會之後 回到自己的母會來侍奉
[00:12:44.000 --> 00:12:46.000]  當時我就感覺現在好了
[00:12:46.000 --> 00:12:49.000]  可以全心全職來侍奉他
[00:12:49.000 --> 00:12:51.000]  但發覺一開始牧會之後
[00:12:51.000 --> 00:12:56.000]  突然發覺牧師好像不太理會他
[00:12:56.000 --> 00:12:58.000]  有什麼交給他
[00:12:58.000 --> 00:13:00.000]  就不是怎樣查問
[00:13:00.000 --> 00:13:02.000]  就由他自己做
[00:13:02.000 --> 00:13:06.000]  在過程裡覺得好像被人拋棄了
[00:13:06.000 --> 00:13:08.000]  嘩 為什麼有這麼大分別呢
[00:13:08.000 --> 00:13:13.000]  以前做執事他這麼幫助我 關心我
[00:13:13.000 --> 00:13:15.000]  現在好像不理我
[00:13:15.000 --> 00:13:21.000]  因此可能內心出現了很多不同的反應
[00:13:21.000 --> 00:13:23.000]  過程裡他察覺到
[00:13:23.000 --> 00:13:25.000]  當沒有了一種肯定的時候
[00:13:25.000 --> 00:13:27.000]  無論情況怎樣
[00:13:27.000 --> 00:13:30.000]  總是覺得自己有很多不安的情緒
[00:13:30.000 --> 00:13:32.000]  影響了他的服侍
[00:13:32.000 --> 00:13:36.000]  影響了他和同工 頂姐妹的相處
[00:13:36.000 --> 00:13:38.000]  下方有一點提及
[00:13:38.000 --> 00:13:42.000]  就是對權威存合理的期望
[00:13:42.000 --> 00:13:44.000]  剛才提到的
[00:13:44.000 --> 00:13:46.000]  你可以直接看下方
[00:13:46.000 --> 00:13:48.000]  提及到不合理期望
[00:13:48.000 --> 00:13:51.000]  第一個細點 具獨立處事的能力
[00:13:51.000 --> 00:13:54.000]  但這樣被遺棄
[00:13:54.000 --> 00:13:57.000]  剛才提到的例子
[00:13:57.000 --> 00:13:59.000]  他好像被遺棄
[00:13:59.000 --> 00:14:03.000]  但究竟原因在哪裡呢
[00:14:03.000 --> 00:14:05.000]  當然有很多可能的原因
[00:14:05.000 --> 00:14:07.000]  包括這位堂主任覺得
[00:14:07.000 --> 00:14:11.000]  他讀完神學後真的成熟了很多
[00:14:11.000 --> 00:14:13.000]  處事很有能力
[00:14:13.000 --> 00:14:15.000]  能夠獨立處理很多事情
[00:14:15.000 --> 00:14:18.000]  很放心 交給他不用處理
[00:14:18.000 --> 00:14:20.000]  他會盡力去做
[00:14:20.000 --> 00:14:24.000]  可能是對他有很大的信任
[00:14:24.000 --> 00:14:26.000]  當然對方這樣信任他
[00:14:26.000 --> 00:14:30.000]  但他怎樣回應又是另一回事
[00:14:30.000 --> 00:14:33.000]  我記得有些堂主任跟我分享
[00:14:33.000 --> 00:14:35.000]  他督導同工
[00:14:35.000 --> 00:14:39.000]  其實可以有很不同的反應
[00:14:39.000 --> 00:14:42.000]  這位同工每個星期都期望
[00:14:42.000 --> 00:14:44.000]  我可以給他一些指引
[00:14:44.000 --> 00:14:47.000]  可以反思下今個星期的服事
[00:14:47.000 --> 00:14:49.000]  給他一些引導
[00:14:49.000 --> 00:14:51.000]  稍為少一次
[00:14:51.000 --> 00:14:54.000]  他就說牧師你不理我了
[00:14:54.000 --> 00:14:56.000]  但另一位同工
[00:14:56.000 --> 00:14:58.000]  跟他一個月坐下見一次面
[00:14:58.000 --> 00:15:01.000]  跟他說說服事的情況
[00:15:01.000 --> 00:15:04.000]  牧師你不是很信任我嗎
[00:15:04.000 --> 00:15:06.000]  這麼密切 經常找我談
[00:15:06.000 --> 00:15:09.000]  有什麼你放心交給我
[00:15:09.000 --> 00:15:11.000]  不同的人有不同的反應
[00:15:11.000 --> 00:15:13.000]  是自己怎樣看自己
[00:15:13.000 --> 00:15:15.000]  但很多時候覺得自己
[00:15:15.000 --> 00:15:17.000]  很需要不斷有肯定的話
[00:15:17.000 --> 00:15:20.000]  當如果牧師或帶領的牧者
[00:15:20.000 --> 00:15:22.000]  不幫助自己的時候
[00:15:22.000 --> 00:15:25.000]  就會覺得可能我有些問題
[00:15:25.000 --> 00:15:26.000]  不要說不幫助
[00:15:26.000 --> 00:15:28.000]  可能不去和你溝通的時候
[00:15:28.000 --> 00:15:31.000]  會懷疑自己可能對我有些不滿
[00:15:31.000 --> 00:15:34.000]  可能他覺得我有些問題
[00:15:34.000 --> 00:15:36.000]  所以不太想和我談
[00:15:36.000 --> 00:15:38.000]  過程中可能出現了
[00:15:38.000 --> 00:15:40.000]  下一個所說的情況
[00:15:40.000 --> 00:15:42.000]  常批判自己的
[00:15:42.000 --> 00:15:44.000]  怕受權威的責備
[00:15:44.000 --> 00:15:46.000]  不自覺避開他們
[00:15:46.000 --> 00:15:49.000]  他對我有些意見
[00:15:49.000 --> 00:15:50.000]  還不是
[00:15:50.000 --> 00:15:53.000]  他有些地方不喜歡我的服事
[00:15:53.000 --> 00:15:56.000]  因此未必很放膽主動
[00:15:56.000 --> 00:15:58.000]  和對方溝通一些事情
[00:15:58.000 --> 00:15:59.000]  甚至避開
[00:15:59.000 --> 00:16:02.000]  因此在缺乏溝通的情況下
[00:16:02.000 --> 00:16:05.000]  真的會產生一些真實的衝突
[00:16:05.000 --> 00:16:07.000]  和問題
[00:16:07.000 --> 00:16:10.000]  當然有些時候你會發覺
[00:16:10.000 --> 00:16:13.000]  對方是否如你所期望
[00:16:13.000 --> 00:16:15.000]  能夠去回應呢
[00:16:15.000 --> 00:16:16.000]  是另一回事
[00:16:16.000 --> 00:16:18.000]  有另一個教會
[00:16:18.000 --> 00:16:20.000]  他們的童工
[00:16:20.000 --> 00:16:21.000]  他們也有很多
[00:16:21.000 --> 00:16:23.000]  覺得不太安樂
[00:16:23.000 --> 00:16:25.000]  因為牧者不太關心他們
[00:16:25.000 --> 00:16:27.000]  我指的是教務童工
[00:16:27.000 --> 00:16:30.000]  但後來有一位新來的童工
[00:16:30.000 --> 00:16:31.000]  他很不明白
[00:16:31.000 --> 00:16:33.000]  為何牧師不停工作
[00:16:33.000 --> 00:16:35.000]  卻不理會人
[00:16:35.000 --> 00:16:39.000]  慢慢他開始放膽和牧師聊天
[00:16:39.000 --> 00:16:41.000]  原來對方也很願意聊天
[00:16:41.000 --> 00:16:44.000]  一坐下來就很樂意地聊
[00:16:44.000 --> 00:16:46.000]  甚至問及他個人的事情
[00:16:46.000 --> 00:16:47.000]  他也說
[00:16:47.000 --> 00:16:48.000]  突然間牧者發現
[00:16:48.000 --> 00:16:52.000]  原來這位主任牧師是一個孤兒
[00:16:53.000 --> 00:16:56.000]  他至少很少經歷過
[00:16:56.000 --> 00:16:59.000]  對他對他的愛護和關懷的表達
[00:16:59.000 --> 00:17:01.000]  他也沒有試過
[00:17:01.000 --> 00:17:03.000]  因此多年來已經成長了
[00:17:03.000 --> 00:17:06.000]  甚至被他恩賜成為牧師
[00:17:06.000 --> 00:17:07.000]  但後來他察覺
[00:17:07.000 --> 00:17:11.000]  他不太知道如何去關心人
[00:17:11.000 --> 00:17:16.000]  更說不上甚麼督導和引導
[00:17:16.000 --> 00:17:17.000]  很多時候
[00:17:17.000 --> 00:17:21.000]  對不同權威人士的相處
[00:17:21.000 --> 00:17:23.000]  一定是雙方面的影響
[00:17:23.000 --> 00:17:25.000]  但單方面去考慮對方
[00:17:25.000 --> 00:17:29.000]  很多時候會產生其他問題出現
[00:17:29.000 --> 00:17:30.000]  我想說一件事
[00:17:30.000 --> 00:17:32.000]  有一次我們一班童工
[00:17:32.000 --> 00:17:36.000]  定期有機會一起團契
[00:17:36.000 --> 00:17:37.000]  不是開會
[00:17:37.000 --> 00:17:39.000]  大家分享自己生活的體驗
[00:17:39.000 --> 00:17:40.000]  一些經歷
[00:17:40.000 --> 00:17:44.000]  有一位童工很坦然地和我們分享
[00:17:44.000 --> 00:17:46.000]  當時我在場
[00:17:46.000 --> 00:17:48.000]  他說昨晚做了一個夢
[00:17:48.000 --> 00:17:50.000]  做了甚麼夢呢
[00:17:50.000 --> 00:17:52.000]  我夢見施牧師
[00:17:52.000 --> 00:17:56.000]  我立即聽聽是甚麼事
[00:17:56.000 --> 00:18:02.000]  他說我夢見施牧師追我交一年計劃
[00:18:02.000 --> 00:18:04.000]  因為那段時間是年底
[00:18:04.000 --> 00:18:07.000]  大家要在計劃明年的事工
[00:18:07.000 --> 00:18:09.000]  他說追得我很緊
[00:18:09.000 --> 00:18:11.000]  我一聽的時候
[00:18:11.000 --> 00:18:13.000]  我會心微笑
[00:18:13.000 --> 00:18:15.000]  當然我可以有些反應
[00:18:15.000 --> 00:18:17.000]  你這樣說我
[00:18:17.000 --> 00:18:19.000]  好像我迫不及待你
[00:18:19.000 --> 00:18:23.000]  令你做夢的壓力都出來了
[00:18:23.000 --> 00:18:25.000]  但我完全沒有這樣的感覺
[00:18:25.000 --> 00:18:27.000]  我跟著告訴他
[00:18:27.000 --> 00:18:28.000]  不奇怪
[00:18:28.000 --> 00:18:30.000]  我也做過一些夢
[00:18:30.000 --> 00:18:31.000]  很多年之前
[00:18:31.000 --> 00:18:38.000]  我也做過夢夢見譚牧師
[00:18:38.000 --> 00:18:43.000]  他也是追我交一些工作的
[00:18:43.000 --> 00:18:45.000]  在那些談話中就會體會到
[00:18:45.000 --> 00:18:48.000]  有些時候不一定是對方的問題
[00:18:48.000 --> 00:18:53.000]  是你自己投射一些期望在他身上
[00:18:53.000 --> 00:18:56.000]  期望自己能夠做成某些事情
[00:18:56.000 --> 00:18:58.000]  才產生一些壓力
[00:18:58.000 --> 00:19:00.000]  而影響了那種觀感
[00:19:00.000 --> 00:19:02.000]  當然他能夠坦然說出來
[00:19:02.000 --> 00:19:04.000]  已經是一個很開心
[00:19:04.000 --> 00:19:07.000]  很能夠大家分享的機會
[00:19:07.000 --> 00:19:09.000]  但有些情況你會發覺
[00:19:09.000 --> 00:19:13.000]  如果覺得別人有些事情對自己不滿
[00:19:13.000 --> 00:19:16.000]  過程中會問一個問題
[00:19:16.000 --> 00:19:21.000]  究竟是我對權威人士的觀感
[00:19:21.000 --> 00:19:23.000]  是否實在的情況
[00:19:23.000 --> 00:19:26.000]  在這個情況我們有機會再討論多些
[00:19:26.000 --> 00:19:30.000]  是否如何克服這些事情
[00:19:30.000 --> 00:19:34.000]  但我們嘗試去理解這些情況
[00:19:34.000 --> 00:19:39.000]  這裡提及尋索裡的肯定和賦權給自己
[00:19:39.000 --> 00:19:42.000]  留心如何在服侍的時候
[00:19:42.000 --> 00:19:47.000]  不會被對方的眼神
[00:19:47.000 --> 00:19:51.000]  或某些說話閒談的聲音
[00:19:51.000 --> 00:19:53.000]  我稱之為雜聲
