
[00:00:00.000 --> 00:00:04.000]  今天這個導引我想講故事
[00:03:34.000 --> 00:03:38.000]  當時就談過一番掙扎
[00:03:38.000 --> 00:03:39.000]  他們不斷地祈禱
[00:03:39.000 --> 00:03:42.000]  一直在想怎樣走好
[00:03:42.000 --> 00:03:47.000]  得到當時教會界的長輩支持
[00:03:47.000 --> 00:03:51.000]  他們就開始出來成立了另一間教會
[00:03:51.000 --> 00:03:55.000]  其實這個不是要和大家說對與錯的問題
[00:03:55.000 --> 00:03:56.000]  而是我想說
[00:03:56.000 --> 00:03:58.000]  這個就是很無奈地
[00:03:58.000 --> 00:04:01.000]  我們面對了一個教會的分裂
[00:04:01.000 --> 00:04:04.000]  也令到我的母會誕生了出來
[00:04:04.000 --> 00:04:06.000]  這個教會誕生的過程
[00:04:06.000 --> 00:04:08.000]  其實是有整個群體的印證
[00:04:08.000 --> 00:04:10.000]  有很多人都不斷地問很多的意見
[00:04:10.000 --> 00:04:11.000]  究竟我們怎樣走呢
[00:04:11.000 --> 00:04:13.000]  怎樣走出一條出路出來呢
[00:04:13.000 --> 00:04:17.000]  這條出路是令到我們當時有很大的難處
[00:04:17.000 --> 00:04:19.000]  我在反省
[00:04:19.000 --> 00:04:21.000]  兩代很難溝通
[00:04:21.000 --> 00:04:24.000]  說不明白,聽又好像聽不到
[00:04:24.000 --> 00:04:26.000]  他們說了我們又好像很難去談
[00:04:26.000 --> 00:04:28.000]  那怎樣辦呢
[00:04:28.000 --> 00:04:29.000]  所以在這個過程中
[00:04:29.000 --> 00:04:32.000]  我自己就想起自己的母會出現
[00:04:32.000 --> 00:04:35.000]  這個所謂世代的更替
[00:04:35.000 --> 00:04:36.000]  其實有幾個反思
[00:04:36.000 --> 00:04:37.000]  第一個反思就是
[00:04:37.000 --> 00:04:39.000]  千萬不要碎手尾
[00:04:39.000 --> 00:04:41.000]  其實多厲害的木仔也好
[00:04:41.000 --> 00:04:44.000]  所以我見好要收
[00:04:44.000 --> 00:04:46.000]  碎手尾是很多時候
[00:04:46.000 --> 00:04:48.000]  侍奉者當去到一個高峰之後
[00:04:48.000 --> 00:04:50.000]  很容易碎手尾
[00:04:50.000 --> 00:04:51.000]  所以我自己就想
[00:04:51.000 --> 00:04:53.000]  這件事可能我自己也要提醒一下自己
[00:04:53.000 --> 00:04:54.000]  第二
[00:04:54.000 --> 00:04:58.000]  其實我覺得活真我需要很大勇氣
[00:04:58.000 --> 00:05:01.000]  其實當時我一班的所謂信徒領袖
[00:05:01.000 --> 00:05:02.000]  其實都已經搞事執事
[00:05:02.000 --> 00:05:04.000]  不過還是很年輕
[00:05:04.000 --> 00:05:08.000]  但他仍然很想將自己真實的意見表達出來
[00:05:08.000 --> 00:05:11.000]  活真我不是說這麼簡單
[00:05:11.000 --> 00:05:14.000]  當時他們真的要很多時間的溝通表達
[00:05:14.000 --> 00:05:16.000]  但當一直都做不到的時候
[00:05:16.000 --> 00:05:19.000]  他們只能夠有一個很無奈的選擇
[00:05:19.000 --> 00:05:21.000]  也是主一個很特別的帶領
[00:05:21.000 --> 00:05:25.000]  他們就出來開了我們現在的母會
[00:05:25.000 --> 00:05:28.000]  所謂1962年已經開始成立
[00:05:28.000 --> 00:05:30.000]  外交會是五十多年
[00:05:30.000 --> 00:05:34.000]  要馴服主的工作
[00:05:34.000 --> 00:05:36.000]  其實有時候是很難的
[00:05:36.000 --> 00:05:37.000]  我們都很難分得清
[00:05:37.000 --> 00:05:38.000]  究竟怎樣去走
[00:05:38.000 --> 00:05:42.000]  但這段歷史給了我很多反思
[00:05:42.000 --> 00:05:44.000]  究竟教會怎樣走下去呢?
[00:05:44.000 --> 00:05:46.000]  千萬不要誤解了
[00:05:46.000 --> 00:05:48.000]  你聽到的東西都不要聽到
[00:05:48.000 --> 00:05:49.000]  回去可以分教會了
[00:05:49.000 --> 00:05:50.000]  我不是這個意思
[00:05:50.000 --> 00:05:52.000]  我是說在這個過程中
[00:05:52.000 --> 00:05:53.000]  一種艱難
[00:05:53.000 --> 00:05:54.000]  其實真的很艱難
[00:05:54.000 --> 00:05:56.000]  不是這麼容易的
[00:05:56.000 --> 00:06:00.000]  所以這是第一個想分享一下
[00:06:00.000 --> 00:06:01.000]  記住這裡我寫著
[00:06:01.000 --> 00:06:03.000]  這是什麼故事?
[00:06:03.000 --> 00:06:04.000]  聽回來的故事
[00:06:04.000 --> 00:06:07.000]  因為我當時才剛出生
[00:06:07.000 --> 00:06:08.000]  其實很小的時候
[00:06:08.000 --> 00:06:09.000]  所以我根本不知道
[00:06:09.000 --> 00:06:11.000]  不過我聽長輩跟我說
[00:06:11.000 --> 00:06:13.000]  當時的歷史
[00:06:13.000 --> 00:06:16.000]  以下這個反而是我自己的經歷
[00:06:16.000 --> 00:06:18.000]  第二段經文就說到這裡
[00:06:18.000 --> 00:06:19.000]  主禮活石
[00:06:19.000 --> 00:06:20.000]  雖然被人所欺
[00:06:20.000 --> 00:06:23.000]  這裡有另外兩個很重要的
[00:06:23.000 --> 00:06:24.000]  除了靈奶
[00:06:24.000 --> 00:06:26.000]  還有另一個字就是靈功
[00:06:26.000 --> 00:06:28.000]  按照日本的翻譯
[00:06:28.000 --> 00:06:29.000]  就是屬靈的奠宇
[00:06:29.000 --> 00:06:31.000]  或者是靈祭
[00:06:31.000 --> 00:06:33.000]  就是要獻上這個靈祭
[00:06:33.000 --> 00:06:34.000]  這個靈功和靈祭
[00:06:34.000 --> 00:06:36.000]  就帶給我自己在反思
[00:06:36.000 --> 00:06:40.000]  兩個世代更替的出現
[00:06:40.000 --> 00:06:41.000]  為什麼這樣說呢?
[00:06:41.000 --> 00:06:45.000]  其實教會是需要在內部不斷成熟的
[00:06:45.000 --> 00:06:46.000]  其實一間教會聚集的時候
[00:06:46.000 --> 00:06:47.000]  它應該不斷成長
[00:06:47.000 --> 00:06:49.000]  要你成熟的
[00:06:49.000 --> 00:06:50.000]  其實在我自己
[00:06:50.000 --> 00:06:53.000]  面對著第二個
[00:06:53.000 --> 00:06:56.000]  我見證的教會世代更替的過程裡
[00:06:56.000 --> 00:06:59.000]  我都看到主在這裡幫助我們
[00:06:59.000 --> 00:07:01.000]  面對著這樣的挑戰
[00:07:01.000 --> 00:07:05.000]  當時因為在我畢業的時候
[00:07:05.000 --> 00:07:07.000]  我的母會的牧師
[00:07:07.000 --> 00:07:09.000]  牧會了十幾年
[00:07:09.000 --> 00:07:11.000]  但因為接近九七
[00:07:11.000 --> 00:07:13.000]  他就要離開香港
[00:07:13.000 --> 00:07:14.000]  也因為家庭的原因
[00:07:14.000 --> 00:07:15.000]  他就離開
[00:07:15.000 --> 00:07:18.000]  叫我回去裡面去接手
[00:07:18.000 --> 00:07:21.000]  其實當時教會都面對著一個很大的掙扎
[00:07:21.000 --> 00:07:23.000]  就是究竟你應該移民
[00:07:23.000 --> 00:07:24.000]  還是不應該移民呢?
[00:07:24.000 --> 00:07:29.000]  教會怎麼面對九七的危與機呢?
[00:07:29.000 --> 00:07:31.000]  當時是我們教會所面對的情況
[00:07:31.000 --> 00:07:33.000]  也是香港很多教會面對的情況
[00:07:33.000 --> 00:07:36.000]  而當時我們也在面對著
[00:07:36.000 --> 00:07:40.000]  教會剩下唯一的牧者都要移民
[00:07:40.000 --> 00:07:43.000]  我是唯一一個畢業的神學生
[00:07:43.000 --> 00:07:45.000]  回不回去好呢?
[00:07:45.000 --> 00:07:48.000]  這是我當時一個很重要的決定
[00:07:48.000 --> 00:07:49.000]  其實我當時有一個想法
[00:07:49.000 --> 00:07:51.000]  就是我打算去宣教
[00:07:51.000 --> 00:07:53.000]  就不打算回牧會
[00:07:53.000 --> 00:07:55.000]  打算出去外面就好一點
[00:07:55.000 --> 00:07:59.000]  但其實這是主要一個很特別的引導
[00:07:59.000 --> 00:08:01.000]  所以當我收到電話
[00:08:01.000 --> 00:08:02.000]  我就在想
[00:08:02.000 --> 00:08:04.000]  我應該要回去
[00:08:04.000 --> 00:08:05.000]  因為這是我的牧會
[00:08:05.000 --> 00:08:08.000]  所以我當時就做了一件事
[00:08:08.000 --> 00:08:09.000]  我就回到裡面
[00:08:09.000 --> 00:08:11.000]  雖然是要回去
[00:08:11.000 --> 00:08:14.000]  這個責任好像不能推卸
[00:08:14.000 --> 00:08:16.000]  這是我牧會的事情
[00:08:16.000 --> 00:08:17.000]  所以我回去的時候
[00:08:17.000 --> 00:08:19.000]  我就做了一個安全網
[00:08:19.000 --> 00:08:21.000]  你知道我怎麼做嗎?
[00:08:21.000 --> 00:08:23.000]  我答應我只是回來一年
[00:08:23.000 --> 00:08:24.000]  先頂住
[00:08:24.000 --> 00:08:26.000]  這個也挺好的
[00:08:26.000 --> 00:08:28.000]  頂住一年我就走了
[00:08:28.000 --> 00:08:30.000]  你們可以找另外一個人幫忙
[00:08:30.000 --> 00:08:33.000]  這個我打算做一年
[00:08:33.000 --> 00:08:36.000]  怎麼差都一年就完了
[00:08:36.000 --> 00:08:38.000]  當時也有一個很好
[00:08:38.000 --> 00:08:39.000]  就是我有一個顧問牧師
[00:08:39.000 --> 00:08:41.000]  一直在幫我
[00:08:41.000 --> 00:08:44.000]  所以能夠找到顧問牧師是一件很好的事
[00:08:44.000 --> 00:08:48.000]  當時楊木菊牧師成為了我一個很好的長輩
[00:08:48.000 --> 00:08:50.000]  一直指引著我怎麼走
[00:08:50.000 --> 00:08:52.000]  這段時間其實是一個挺好的
[00:08:52.000 --> 00:08:53.000]  雖然很艱難
[00:08:53.000 --> 00:08:57.000]  但也挺難處理的處境
[00:08:57.000 --> 00:09:00.000]  因為教會當時也有些分裂
[00:09:00.000 --> 00:09:02.000]  要走還是不走
[00:09:02.000 --> 00:09:03.000]  當時也有很多聲音
[00:09:03.000 --> 00:09:05.000]  當時也有很多這樣的困難
[00:09:05.000 --> 00:09:08.000]  不過我最後也選擇走這段路
[00:09:08.000 --> 00:09:10.000]  其實我看到
[00:09:10.000 --> 00:09:11.000]  是因為我不捨得這個
[00:09:11.000 --> 00:09:12.000]  我不能夠放下這個群體
[00:09:12.000 --> 00:09:14.000]  這是我牧會
[00:09:14.000 --> 00:09:15.000]  是我教會
[00:09:15.000 --> 00:09:17.000]  我仍然要回去
[00:09:17.000 --> 00:09:18.000]  我看到上帝
[00:09:18.000 --> 00:09:19.000]  當我踏出這一步的時候
[00:09:19.000 --> 00:09:22.000]  上帝很奇妙地開了很多新的路
[00:09:22.000 --> 00:09:24.000]  所以到了一年之後
[00:09:24.000 --> 00:09:25.000]  我沒有離開
[00:09:25.000 --> 00:09:26.000]  我繼續在牧會
[00:09:26.000 --> 00:09:28.000]  是因為上帝召喚我
[00:09:28.000 --> 00:09:29.000]  祂說你去宣教
[00:09:29.000 --> 00:09:32.000]  為什麼你不帶著教會一起回歸中國呢?
[00:09:32.000 --> 00:09:36.000]  所以當時這個成為了我一個很大的醒覺
[00:09:36.000 --> 00:09:37.000]  我好像醒覺了
[00:09:37.000 --> 00:09:39.000]  我應該要走另外一步
[00:09:39.000 --> 00:09:42.000]  所以我留了20年
[00:09:42.000 --> 00:09:45.000]  在我的牧會裡去侍奉
[00:09:45.000 --> 00:09:49.000]  這個反省令我想成長是需要自決的
[00:09:49.000 --> 00:09:51.000]  其實每一個人都在做自己的選擇
[00:09:51.000 --> 00:09:53.000]  環境有很多東西在逼著你
[00:09:53.000 --> 00:09:55.000]  但是你自己的選擇
[00:09:55.000 --> 00:09:57.000]  卻是很影響你前面
[00:09:57.000 --> 00:09:59.000]  所走的另一步
[00:09:59.000 --> 00:10:02.000]  所以當時我自己也在想了很多東西
[00:10:02.000 --> 00:10:04.000]  我也想拋給大家去想一想
[00:10:04.000 --> 00:10:07.000]  究竟其實是你想逃避
[00:10:07.000 --> 00:10:08.000]  還是你想成長呢?
[00:10:08.000 --> 00:10:10.000]  其實當你做了任何一個決定的時候
[00:10:10.000 --> 00:10:12.000]  其實你在想什麼呢?
[00:10:12.000 --> 00:10:17.000]  一個真是願意建立成為靈工的群體
[00:10:17.000 --> 00:10:18.000]  是要成長的
[00:10:18.000 --> 00:10:20.000]  它是應該不斷地成長的
[00:10:20.000 --> 00:10:23.000]  究竟我們是否正在向這個方向走呢?
[00:10:23.000 --> 00:10:24.000]  第二就是
[00:10:24.000 --> 00:10:27.000]  究竟是基於責任還是自己的選擇呢?
[00:10:27.000 --> 00:10:32.000]  有時候可以因為責任而不斷糾纏在群體裡
[00:10:32.000 --> 00:10:33.000]  但是如果是我的選擇
[00:10:33.000 --> 00:10:35.000]  我真的要自己承認
[00:10:35.000 --> 00:10:37.000]  這就是我的選擇
[00:10:37.000 --> 00:10:39.000]  所以我要負這個責任
[00:10:39.000 --> 00:10:41.000]  第三就是群體和個人
[00:10:41.000 --> 00:10:42.000]  其實在群體和個人當中
[00:10:42.000 --> 00:10:44.000]  怎樣去做這個抉擇呢?
[00:10:44.000 --> 00:10:45.000]  所以自決的時候
[00:10:45.000 --> 00:10:47.000]  是不是自己一個人去決定呢?
[00:10:47.000 --> 00:10:49.000]  還是跟群體很有關係呢?
[00:10:49.000 --> 00:10:51.000]  這也是我在反思的
[00:10:51.000 --> 00:10:53.000]  好了,說了兩個
[00:10:53.000 --> 00:10:55.000]  靈奶、靈工
[00:10:55.000 --> 00:10:57.000]  其實我在想
[00:10:57.000 --> 00:11:00.000]  另外一個很重要的問題
[00:11:00.000 --> 00:11:02.000]  就是究竟那個靈祭
[00:11:02.000 --> 00:11:04.000]  剛才說的那段經文裡有一個靈祭
[00:11:04.000 --> 00:11:08.000]  究竟應該在哪裡獻靈祭呢?
[00:11:08.000 --> 00:11:10.000]  給兩個你選吧
[00:11:10.000 --> 00:11:11.000]  一個教會內一個教會外
[00:11:11.000 --> 00:11:12.000]  只有兩個位置
[00:11:12.000 --> 00:11:13.000]  教會內和教會外
[00:11:13.000 --> 00:11:15.000]  誰覺得是教會內的?
[00:11:15.000 --> 00:11:16.000]  沒有人啊
[00:11:16.000 --> 00:11:17.000]  我嚇你一跳
[00:11:17.000 --> 00:11:19.000]  有幾個人覺得是教會外的
[00:11:19.000 --> 00:11:21.000]  其實也沒有人這樣教會
[00:11:21.000 --> 00:11:23.000]  獻靈祭呢?
[00:11:23.000 --> 00:11:24.000]  是不是需要獻靈祭呢?
[00:11:24.000 --> 00:11:26.000]  前書章說什麼呢?
[00:11:26.000 --> 00:11:28.000]  當然這是雙方面
[00:11:28.000 --> 00:11:31.000]  都有一個很重要的意義在裡面
[00:11:31.000 --> 00:11:33.000]  其實這個展現
[00:11:33.000 --> 00:11:35.000]  一定不會只有裡面
[00:11:35.000 --> 00:11:37.000]  也不會只有外面
[00:11:37.000 --> 00:11:38.000]  反而重點是
[00:11:38.000 --> 00:11:39.000]  究竟怎樣獻靈祭呢?
[00:11:39.000 --> 00:11:41.000]  於是就要看下去了
[00:11:41.000 --> 00:11:42.000]  二章九節
[00:11:42.000 --> 00:11:43.000]  我們一起讀一次
[00:11:43.000 --> 00:11:44.000]  預備,一二三
[00:11:44.000 --> 00:12:00.000]  (念經)
[00:12:00.000 --> 00:12:01.000]  我相信整個群體
[00:12:01.000 --> 00:12:02.000]  所謂獻靈祭是什麼呢?
[00:12:02.000 --> 00:12:04.000]  是要展現我各位
[00:12:04.000 --> 00:12:06.000]  照我們出黑暗
[00:12:06.000 --> 00:12:08.000]  入奇妙光明者的美德
[00:12:08.000 --> 00:12:10.000]  所以你沒理由
[00:12:10.000 --> 00:12:14.000]  只在教會裡面去做這件事
[00:12:14.000 --> 00:12:17.000]  我相信教會除了是一個
[00:12:17.000 --> 00:12:19.000]  成熟成長的群體之外
[00:12:19.000 --> 00:12:20.000]  其實我們同時間
[00:12:20.000 --> 00:12:22.000]  都要向外不斷的
[00:12:22.000 --> 00:12:24.000]  展現我們所信的信仰
[00:12:24.000 --> 00:12:26.000]  所以內和外
[00:12:26.000 --> 00:12:28.000]  本身是互動在一起的
[00:12:28.000 --> 00:12:30.000]  其實我們整個群體
[00:12:30.000 --> 00:12:32.000]  都應該有一種見證在這裡
[00:12:32.000 --> 00:12:33.000]  於是如果這樣的話
[00:12:33.000 --> 00:12:35.000]  其實我們這個獻靈祭
[00:12:35.000 --> 00:12:37.000]  都應該是靠著聖靈
[00:12:37.000 --> 00:12:39.000]  來作見證
[00:12:39.000 --> 00:12:41.000]  這才是靈祭的一個
[00:12:41.000 --> 00:12:42.000]  最重要的重點
[00:12:42.000 --> 00:12:43.000]  於是我就在想
[00:12:43.000 --> 00:12:44.000]  到我2014年
[00:12:44.000 --> 00:12:46.000]  其實我2014年的時候
[00:12:46.000 --> 00:12:48.000]  其實2011年的時候
[00:12:48.000 --> 00:12:50.000]  神學院就邀請我
[00:12:50.000 --> 00:12:51.000]  回來這裡教書
[00:12:51.000 --> 00:12:53.000]  最後我是2014年才離開的
[00:12:53.000 --> 00:12:54.000]  為什麼用三年呢?
[00:12:54.000 --> 00:12:56.000]  三年就是我要交棒
[00:12:56.000 --> 00:12:58.000]  這個交棒過程是很複雜的
[00:12:58.000 --> 00:12:59.000]  我現在沒時間說
[00:12:59.000 --> 00:13:00.000]  不過我想說一下
[00:13:00.000 --> 00:13:02.000]  我當中的一些想法
[00:13:02.000 --> 00:13:04.000]  和一些思考
[00:13:04.000 --> 00:13:06.000]  第一,我在想
[00:13:06.000 --> 00:13:08.000]  什麼人去接棒呢?
[00:13:08.000 --> 00:13:10.000]  我看到這裡像一整塊鬚一樣
[00:13:10.000 --> 00:13:12.000]  白白的
[00:13:12.000 --> 00:13:14.000]  我是不是還要找一個
[00:13:14.000 --> 00:13:15.000]  比我年輕一點的就算了?
[00:13:15.000 --> 00:13:16.000]  其實不是
[00:13:16.000 --> 00:13:18.000]  我覺得應該要找一個
[00:13:18.000 --> 00:13:20.000]  新的一代出來
[00:13:20.000 --> 00:13:22.000]  所以當時我有一個想法
[00:13:22.000 --> 00:13:23.000]  就是我希望找到一個
[00:13:23.000 --> 00:13:24.000]  能夠回應他那一代的
[00:13:24.000 --> 00:13:26.000]  一個牧者
[00:13:26.000 --> 00:13:27.000]  去跟進
[00:13:27.000 --> 00:13:28.000]  所謂接下去
[00:13:28.000 --> 00:13:29.000]  這個過程當然是
[00:13:29.000 --> 00:13:31.000]  整個群體一起做認證
[00:13:31.000 --> 00:13:33.000]  但這是我其中一個很重要的考慮
[00:13:33.000 --> 00:13:35.000]  就是他能不能帶領教會
[00:13:35.000 --> 00:13:37.000]  去回應他的一代
[00:13:37.000 --> 00:13:39.000]  這是當時我自己一個很重要的
[00:13:39.000 --> 00:13:42.000]  所以當後來我找了一個
[00:13:42.000 --> 00:13:43.000]  同工的時候
[00:13:43.000 --> 00:13:44.000]  我一直在肯定他
[00:13:44.000 --> 00:13:46.000]  你才能夠服務下一代
[00:13:46.000 --> 00:13:47.000]  其實我已經
[00:13:47.000 --> 00:13:49.000]  我已經服務了我上一代
[00:13:49.000 --> 00:13:51.000]  當然我是在掩蓋你下一代
[00:13:51.000 --> 00:13:52.000]  怎麼走
[00:13:52.000 --> 00:13:53.000]  但我意思是掩蓋
[00:13:53.000 --> 00:13:54.000]  其實我只是配合你
[00:13:54.000 --> 00:13:56.000]  你才是真正的
[00:13:56.000 --> 00:13:58.000]  大領者
[00:13:58.000 --> 00:13:59.000]  其實在這個過程
[00:13:59.000 --> 00:14:00.000]  這14年
[00:14:00.000 --> 00:14:02.000]  今年是17年
[00:14:02.000 --> 00:14:04.000]  差不多兩年多了
[00:14:04.000 --> 00:14:05.000]  其實這個過程
[00:14:05.000 --> 00:14:08.000]  還在進步
[00:14:08.000 --> 00:14:10.000]  交棒不是說一年兩年
[00:14:10.000 --> 00:14:11.000]  交了棒就算了
[00:14:11.000 --> 00:14:12.000]  其實在整個過程裡
[00:14:12.000 --> 00:14:14.000]  我都在做一件事
[00:14:14.000 --> 00:14:16.000]  大家都在學習一件事
[00:14:16.000 --> 00:14:18.000]  我們都有限制
[00:14:18.000 --> 00:14:20.000]  其實他作為一個年輕的牧者
[00:14:20.000 --> 00:14:22.000]  他有他年輕的牧者的限制
[00:14:22.000 --> 00:14:23.000]  我作為一個
[00:14:23.000 --> 00:14:25.000]  在這裡牧會了20年的牧者
[00:14:25.000 --> 00:14:26.000]  我也有我的限制
[00:14:26.000 --> 00:14:28.000]  交出來也很艱難
[00:14:28.000 --> 00:14:29.000]  我也想告訴你
[00:14:29.000 --> 00:14:30.000]  我也不容易交
[00:14:30.000 --> 00:14:32.000]  其實他也不容易接
[00:14:32.000 --> 00:14:33.000]  其實交又難
[00:14:33.000 --> 00:14:34.000]  接又難
[00:14:34.000 --> 00:14:36.000]  所以大家在這個過程裡
[00:14:36.000 --> 00:14:38.000]  互相都要明白和體諒
[00:14:38.000 --> 00:14:40.000]  和欣賞對方
[00:14:40.000 --> 00:14:42.000]  整個過程是很複雜的
[00:14:42.000 --> 00:14:44.000]  所以這個限制
[00:14:44.000 --> 00:14:46.000]  是我們大家都要很誠實地面對
[00:14:46.000 --> 00:14:48.000]  但我們有一個方向
[00:14:48.000 --> 00:14:50.000]  是共通的
[00:14:50.000 --> 00:14:52.000]  我們很想見到的就是
[00:14:52.000 --> 00:14:55.000]  忠於新一代的呼召
[00:14:55.000 --> 00:14:58.000]  上主是一代一代地
[00:14:58.000 --> 00:15:00.000]  叫教會
[00:15:00.000 --> 00:15:03.000]  在這個世代當中作見證
[00:15:03.000 --> 00:15:05.000]  所以一代過去一代又來
[00:15:05.000 --> 00:15:06.000]  其實我們究竟有沒有見到
[00:15:06.000 --> 00:15:09.000]  上主才是一個真正
[00:15:09.000 --> 00:15:11.000]  在走的永恆者
[00:15:11.000 --> 00:15:13.000]  其實人每個人都在轉
[00:15:13.000 --> 00:15:15.000]  所以我在反思
[00:15:15.000 --> 00:15:18.000]  我以前在教會工作
[00:15:18.000 --> 00:15:19.000]  我也很參與社會的
[00:15:19.000 --> 00:15:22.000]  其實我做很多社區裡的
[00:15:22.000 --> 00:15:23.000]  關懷工作
[00:15:23.000 --> 00:15:24.000]  接待新移民
[00:15:24.000 --> 00:15:26.000]  去探訪等等
[00:15:26.000 --> 00:15:28.000]  但我發覺去到2014年
[00:15:28.000 --> 00:15:30.000]  這些都不太夠
[00:15:30.000 --> 00:15:31.000]  我在想
[00:15:31.000 --> 00:15:33.000]  我如何在政治議題上
[00:15:33.000 --> 00:15:35.000]  在社會行動上
