
[00:00:00.000 --> 00:00:05.000]  今日開學崇拜為我們主講訊息
[00:03:28.000 --> 00:03:30.000]  鼓勵和堅固那些
[00:03:30.000 --> 00:03:32.000]  仍然未在苦難當中
[00:03:32.000 --> 00:03:36.000]  但將要面對困境的人
[00:03:36.000 --> 00:03:39.000]  西班牙書第三章
[00:03:39.000 --> 00:03:42.000]  我將它大概分為三個段落
[00:03:42.000 --> 00:03:44.000]  第一個段落一至七節
[00:03:44.000 --> 00:03:48.000]  是對耶路撒冷和列國的審判
[00:03:48.000 --> 00:03:51.000]  八至十三節是重大的轉變
[00:03:51.000 --> 00:03:55.000]  十四至二十節是一首新歌
[00:03:55.000 --> 00:03:58.000]  我們先看第一個段落
[00:03:58.000 --> 00:04:03.000]  一至七節是連接西班牙書頭兩章
[00:04:03.000 --> 00:04:07.000]  三章一至七節是這樣說的
[00:04:07.000 --> 00:04:11.000]  「這搏逆污穢欺壓的城有禍了
[00:04:11.000 --> 00:04:13.000]  他不聽從命令
[00:04:13.000 --> 00:04:15.000]  不領受訓誨
[00:04:15.000 --> 00:04:17.000]  不倚靠耶和華
[00:04:17.000 --> 00:04:19.000]  不親近他的神
[00:04:19.000 --> 00:04:22.000]  他中間的首領是咆哮的獅子
[00:04:22.000 --> 00:04:25.000]  他的審判官是晚上的豺狼
[00:04:25.000 --> 00:04:28.000]  一點食物也不留到早晨
[00:04:28.000 --> 00:04:32.000]  他的先知是虛浮詭詐的人
[00:04:32.000 --> 00:04:35.000]  他的祭司是毒聖所
[00:04:35.000 --> 00:04:37.000]  強解律法
[00:04:37.000 --> 00:04:40.000]  耶和華在他中間是公義的
[00:04:40.000 --> 00:04:43.000]  斷不做非義的事
[00:04:43.000 --> 00:04:45.000]  每早晨顯明他的公義
[00:04:45.000 --> 00:04:47.000]  無日不言
[00:04:47.000 --> 00:04:51.000]  只是不義的人不知羞恥
[00:04:51.000 --> 00:04:55.000]  我耶和華已經除滅列國的民
[00:04:55.000 --> 00:04:57.000]  他們的城樓毀壞
[00:04:57.000 --> 00:05:00.000]  我使他們的街道荒涼
[00:05:00.000 --> 00:05:02.000]  以致無人經過
[00:05:02.000 --> 00:05:04.000]  他們的城邑毀滅
[00:05:04.000 --> 00:05:07.000]  以致無人也無居民
[00:05:07.000 --> 00:05:10.000]  我説:你只要敬畏我
[00:05:10.000 --> 00:05:12.000]  領受訓誨
[00:05:12.000 --> 00:05:14.000]  如此你的住處
[00:05:14.000 --> 00:05:17.000]  不至照我所已定的除滅
[00:05:17.000 --> 00:05:20.000]  只是你們從早起來
[00:05:20.000 --> 00:05:24.000]  就在一切事上敗壞自己
[00:05:24.000 --> 00:05:28.000]  先知在第二章上文宣佈
[00:05:28.000 --> 00:05:32.000]  上帝對外邦各國的判詞
[00:05:32.000 --> 00:05:35.000]  而在第三章一至五節
[00:05:35.000 --> 00:05:38.000]  就轉向耶路撒冷
[00:05:38.000 --> 00:05:40.000]  經文說:上帝所愛的
[00:05:40.000 --> 00:05:42.000]  所揀選的耶路撒冷
[00:05:42.000 --> 00:05:44.000]  是不聽從命令
[00:05:44.000 --> 00:05:45.000]  不受訓誨
[00:05:45.000 --> 00:05:47.000]  不倚靠耶和華
[00:05:47.000 --> 00:05:49.000]  不親近他的神
[00:05:49.000 --> 00:05:51.000]  當中包括他的領袖
[00:05:51.000 --> 00:05:53.000]  首領審判官
[00:05:53.000 --> 00:05:54.000]  先知制師
[00:05:54.000 --> 00:05:56.000]  都是貪婪詭詐的人
[00:05:56.000 --> 00:05:58.000]  但對比耶和華
[00:05:58.000 --> 00:06:00.000]  上帝卻是公義的
[00:06:00.000 --> 00:06:04.000]  他的公義其實一直都存在
[00:06:04.000 --> 00:06:06.000]  只是不義的人
[00:06:06.000 --> 00:06:08.000]  不知羞恥
[00:06:08.000 --> 00:06:10.000]  列國都犯罪面對審判
[00:06:10.000 --> 00:06:14.000]  而上帝特別向他一直都揀選
[00:06:14.000 --> 00:06:17.000]  保守的百姓來說話
[00:06:17.000 --> 00:06:19.000]  不過他們都沒有聽
[00:06:19.000 --> 00:06:21.000]  他們背信棄義
[00:06:21.000 --> 00:06:24.000]  連他們的領袖都背棄上帝
[00:06:24.000 --> 00:06:27.000]  去到第六至七節
[00:06:27.000 --> 00:06:31.000]  直至連接第八節
[00:06:31.000 --> 00:06:33.000]  是一連串的事件
[00:06:33.000 --> 00:06:37.000]  說到上帝在歷史的行動當中
[00:06:37.000 --> 00:06:39.000]  讓列國受到審判
[00:06:39.000 --> 00:06:43.000]  然後呼籲耶路撒冷要敬畏
[00:06:43.000 --> 00:06:45.000]  敬拜耶和華
[00:06:45.000 --> 00:06:47.000]  領受訓誨
[00:06:47.000 --> 00:06:49.000]  過程中有一個警告
[00:06:49.000 --> 00:06:51.000]  或者是盼望
[00:06:51.000 --> 00:06:55.000]  不自照我所已定的除滅
[00:06:55.000 --> 00:06:58.000]  事實是以色列民
[00:06:58.000 --> 00:07:02.000]  並沒有因為一眾先知的警告而回轉
[00:07:02.000 --> 00:07:05.000]  他們反而變本加厲
[00:07:05.000 --> 00:07:07.000]  最後上帝的審判
[00:07:07.000 --> 00:07:10.000]  臨到消滅全地
[00:07:10.000 --> 00:07:12.000]  在審判之下
[00:07:12.000 --> 00:07:16.000]  整個人類包括我們都沒有希望
[00:07:16.000 --> 00:07:20.000]  不過奇妙的事情發生
[00:07:20.000 --> 00:07:22.000]  經文在三章九節
[00:07:22.000 --> 00:07:25.000]  出現了一個明顯的轉折位
[00:07:25.000 --> 00:07:28.000]  這裡上帝的憤怒消滅
[00:07:28.000 --> 00:07:30.000]  突然扭轉了
[00:07:30.000 --> 00:07:33.000]  上帝做了新的不同的事
[00:07:33.000 --> 00:07:35.000]  就是第二個段落
[00:07:35.000 --> 00:07:37.000]  第八節開始
[00:07:37.000 --> 00:07:39.000]  耶和華說
[00:07:39.000 --> 00:07:41.000]  你們要等候我
[00:07:41.000 --> 00:07:43.000]  直到我興起努力的日子
[00:07:43.000 --> 00:07:45.000]  因為我已經定義
[00:07:45.000 --> 00:07:48.000]  朝聚列國聚集列邦
[00:07:48.000 --> 00:07:49.000]  將我的憤怒
[00:07:49.000 --> 00:07:52.000]  就是我的烈怒都傾在他們身上
[00:07:52.000 --> 00:07:54.000]  我的憤怒如火
[00:07:54.000 --> 00:07:56.000]  必消滅全地
[00:07:56.000 --> 00:07:57.000]  那時
[00:07:57.000 --> 00:07:59.000]  我必使萬民用清潔的言語
[00:07:59.000 --> 00:08:01.000]  好求告我
[00:08:01.000 --> 00:08:02.000]  耶華的名
[00:08:02.000 --> 00:08:05.000]  同心合意地侍奉我
[00:08:05.000 --> 00:08:06.000]  祈禱我的
[00:08:06.000 --> 00:08:09.000]  就是我所分散的民
[00:08:09.000 --> 00:08:11.000]  必從古實河外來
[00:08:11.000 --> 00:08:14.000]  給我獻共民
[00:08:14.000 --> 00:08:15.000]  當那日
[00:08:15.000 --> 00:08:18.000]  你必不因你一切得罪我的事
[00:08:18.000 --> 00:08:20.000]  自覺羞愧
[00:08:20.000 --> 00:08:21.000]  因為那時
[00:08:21.000 --> 00:08:24.000]  我會從你們中間除掉
[00:08:24.000 --> 00:08:26.000]  那些高傲之輩
[00:08:26.000 --> 00:08:29.000]  你都不再在我的聖山狂傲
[00:08:29.000 --> 00:08:31.000]  我卻要在你們中間
[00:08:31.000 --> 00:08:34.000]  留下那些困苦貧寒的民
[00:08:34.000 --> 00:08:36.000]  他們必投靠我
[00:08:36.000 --> 00:08:37.000]  耶華的名
[00:08:37.000 --> 00:08:39.000]  以色列所剩下的人
[00:08:39.000 --> 00:08:41.000]  必不作罪孽
[00:08:41.000 --> 00:08:42.000]  不說謊言
[00:08:42.000 --> 00:08:45.000]  口中也沒有鬼咋的舌頭
[00:08:45.000 --> 00:08:47.000]  而且吃喝躺臥
[00:08:47.000 --> 00:08:49.000]  無人驚嚇
[00:08:49.000 --> 00:08:51.000]  第九至十節
[00:08:51.000 --> 00:08:55.000]  萬民分散了的上帝兒女
[00:08:55.000 --> 00:08:59.000]  都要來求告和敬拜耶華
[00:08:59.000 --> 00:09:00.000]  當那日
[00:09:00.000 --> 00:09:03.000]  高傲狂傲的那些
[00:09:03.000 --> 00:09:06.000]  都要被上帝除去
[00:09:06.000 --> 00:09:08.000]  留下的是甚麼人呢?
[00:09:08.000 --> 00:09:10.000]  在十二至十三節
[00:09:10.000 --> 00:09:14.000]  就是那些困苦貧寒的
[00:09:14.000 --> 00:09:16.000]  不作罪孽
[00:09:16.000 --> 00:09:18.000]  不說謊言
[00:09:18.000 --> 00:09:20.000]  口中也沒有鬼咋的
[00:09:20.000 --> 00:09:23.000]  這些剩下的剩餘之民
[00:09:23.000 --> 00:09:25.000]  他們不再懼怕
[00:09:25.000 --> 00:09:28.000]  他們投靠耶和華
[00:09:28.000 --> 00:09:31.000]  在西班牙書這個段落開始
[00:09:31.000 --> 00:09:35.000]  在上帝的滅路和滅絕當中
[00:09:35.000 --> 00:09:38.000]  上帝親自留下一些人
[00:09:38.000 --> 00:09:42.000]  這些不是我們認為很神聖的人
[00:09:42.000 --> 00:09:45.000]  更加不是領袖或者智者
[00:09:45.000 --> 00:09:47.000]  很厲害的人
[00:09:47.000 --> 00:09:48.000]  都不是
[00:09:48.000 --> 00:09:49.000]  經文說
[00:09:49.000 --> 00:09:52.000]  這些是困苦貧寒的人
[00:09:52.000 --> 00:09:55.000]  這些是單單依靠上帝的恩典
[00:09:55.000 --> 00:09:57.000]  去存活的人
[00:09:57.000 --> 00:10:01.000]  在西班牙書十三章十一節
[00:10:01.000 --> 00:10:02.000]  特別說
[00:10:02.000 --> 00:10:06.000]  這班剩餘之民是謙卑的人
[00:10:06.000 --> 00:10:10.000]  他們靠耶和華得到力量和平安
[00:10:10.000 --> 00:10:12.000]  而不是靠其他東西
[00:10:12.000 --> 00:10:13.000]  不單這樣
[00:10:13.000 --> 00:10:17.000]  他們更加是一班具道德品格的人
[00:10:17.000 --> 00:10:18.000]  不作罪孽
[00:10:18.000 --> 00:10:19.000]  不說謊言
[00:10:19.000 --> 00:10:23.000]  口中也沒有鬼咋的舌頭
[00:10:23.000 --> 00:10:26.000]  在這個前提下
[00:10:26.000 --> 00:10:29.000]  我們就去到最後第三段
[00:10:29.000 --> 00:10:32.000]  第三段第十四節起
[00:10:32.000 --> 00:10:35.000]  是記載了一首頌歌
[00:10:35.000 --> 00:10:37.000]  是上帝的子民得勝
[00:10:37.000 --> 00:10:40.000]  勝過仇敵的新歌
[00:10:40.000 --> 00:10:42.000]  十四節起是這樣說
[00:10:42.000 --> 00:10:45.000]  「錫安的民啊應當歌唱
[00:10:45.000 --> 00:10:48.000]  以色列啊應當歡呼
[00:10:48.000 --> 00:10:52.000]  耶路撒冷的民啊應當滿心歡喜快樂
[00:10:52.000 --> 00:10:56.000]  耶和華已經除去你的刑罰
[00:10:56.000 --> 00:10:58.000]  趕出你的仇敵
[00:10:58.000 --> 00:10:59.000]  以色列的王
[00:10:59.000 --> 00:11:01.000]  耶和華在你中間
[00:11:01.000 --> 00:11:04.000]  你必不再懼怕災禍
[00:11:04.000 --> 00:11:08.000]  當那日必有話向耶路撒冷說
[00:11:08.000 --> 00:11:09.000]  不要懼怕
[00:11:09.000 --> 00:11:12.000]  錫安啊不要手軟
[00:11:12.000 --> 00:11:15.000]  耶和華你的神是施行拯救
[00:11:15.000 --> 00:11:17.000]  大有能力的主
[00:11:17.000 --> 00:11:18.000]  他在你中間
[00:11:18.000 --> 00:11:21.000]  必因你歡欣喜樂
[00:11:21.000 --> 00:11:23.000]  默然愛你
[00:11:23.000 --> 00:11:26.000]  且因你喜樂而歡呼
[00:11:26.000 --> 00:11:31.000]  那些屬你為無大會受煩
[00:11:31.000 --> 00:11:34.000]  因你擔當羞辱的
[00:11:34.000 --> 00:11:36.000]  我必聚集他們
[00:11:36.000 --> 00:11:40.000]  那時我必罰辦一切苦待你的人
[00:11:40.000 --> 00:11:42.000]  又拯救你瘸腿的
[00:11:42.000 --> 00:11:45.000]  聚集你被趕出的
[00:11:45.000 --> 00:11:48.000]  那些在全地受羞辱的
[00:11:48.000 --> 00:11:52.000]  我必使他們得稱讚有名聲
[00:11:52.000 --> 00:11:55.000]  那時我必領你們進來
[00:11:55.000 --> 00:11:57.000]  聚集你們
[00:11:57.000 --> 00:12:01.000]  我使你們被老之人歸回的時候
[00:12:01.000 --> 00:12:07.000]  就必使你們在地上的萬民中有名聲得稱讚
[00:12:07.000 --> 00:12:10.000]  這是耶和華說的
[00:12:10.000 --> 00:12:14.000]  十四至二十節這個段落
[00:12:14.000 --> 00:12:18.000]  是包括了歌唱歡呼
[00:12:18.000 --> 00:12:21.000]  這裡原本的文字是命令式
[00:12:21.000 --> 00:12:24.000]  為什麼歡呼歌唱呢?
[00:12:24.000 --> 00:12:27.000]  因為耶和華已經除去你的刑罰
[00:12:27.000 --> 00:12:29.000]  趕出你的仇敵
[00:12:29.000 --> 00:12:31.000]  他們不用怕了
[00:12:31.000 --> 00:12:35.000]  因為耶和華與他們同在
[00:12:35.000 --> 00:12:38.000]  先知宣告耶和華是得勝的那位
[00:12:38.000 --> 00:12:41.000]  而且愛他的百姓
[00:12:41.000 --> 00:12:43.000]  還有就是一個應許
[00:12:43.000 --> 00:12:45.000]  那些瘸腿的
[00:12:45.000 --> 00:12:46.000]  被趕出的
[00:12:46.000 --> 00:12:48.000]  受羞辱的
[00:12:48.000 --> 00:12:51.000]  都可以平安歸回
[00:12:51.000 --> 00:12:54.000]  三章十四至二十節
[00:12:54.000 --> 00:12:56.000]  這一首頌歌
[00:12:56.000 --> 00:12:59.000]  在一個紛亂絕望的世界當中
[00:12:59.000 --> 00:13:02.000]  給我們有新的盼望
[00:13:02.000 --> 00:13:04.000]  小占詩書所說的
[00:13:04.000 --> 00:13:06.000]  耶和華的日子
[00:13:06.000 --> 00:13:08.000]  都是大而可畏
[00:13:08.000 --> 00:13:11.000]  上帝審判萬民的訊息
[00:13:11.000 --> 00:13:13.000]  都是很難啃的訊息
[00:13:13.000 --> 00:13:17.000]  如果不是有盼望和回歸的應許
[00:13:17.000 --> 00:13:19.000]  人實在不知如何是好
[00:13:19.000 --> 00:13:22.000]  西班牙這裡很清楚地告訴我們
[00:13:22.000 --> 00:13:24.000]  將會有新的一日
[00:13:24.000 --> 00:13:26.000]  再無恐懼和羞辱
[00:13:26.000 --> 00:13:30.000]  取而代之是歌頌和讚美
[00:13:30.000 --> 00:13:32.000]  不過在那一日之前
[00:13:32.000 --> 00:13:34.000]  上帝的百姓
[00:13:34.000 --> 00:13:38.000]  都要面對這個過程裡的苦難
[00:13:38.000 --> 00:13:41.000]  人生的歷程高低起伏
[00:13:41.000 --> 00:13:43.000]  人是沒辦法掌控
[00:13:43.000 --> 00:13:46.000]  人更加是落在罪裡
[00:13:46.000 --> 00:13:49.000]  更加是自以為很行
[00:13:49.000 --> 00:13:52.000]  直到災難來到了
[00:13:52.000 --> 00:13:54.000]  人沒辦法自救
[00:13:54.000 --> 00:13:57.000]  但是上帝有恩典
[00:13:57.000 --> 00:13:59.000]  在人沒辦法的時候
[00:13:59.000 --> 00:14:04.000]  終於我們學會要完全依賴上帝
[00:14:04.000 --> 00:14:07.000]  或者有些人在另一個極端
[00:14:07.000 --> 00:14:11.000]  可能一早已經覺得自己沒什麼好
[00:14:11.000 --> 00:14:12.000]  很不濟
[00:14:12.000 --> 00:14:16.000]  當你來到中神遇到那些殺手老師
[00:14:16.000 --> 00:14:18.000]  原本儲了很多年的自信
[00:14:18.000 --> 00:14:20.000]  全部都粉碎
[00:14:20.000 --> 00:14:24.000]  當你決定要主動認識其他同學
[00:14:24.000 --> 00:14:26.000]  卻遇到疫情
[00:14:26.000 --> 00:14:28.000]  連見面都有困難
[00:14:28.000 --> 00:14:30.000]  當我們已經習慣了
[00:14:30.000 --> 00:14:32.000]  很安穩自由的生活
[00:14:32.000 --> 00:14:34.000]  短短的一年多
[00:14:34.000 --> 00:14:38.000]  一切都改變都消失
[00:14:38.000 --> 00:14:40.000]  這個時候我們要記得
[00:14:40.000 --> 00:14:45.000]  上帝在這個時空帶你來到中神
[00:14:45.000 --> 00:14:47.000]  一定不是偶然
[00:14:47.000 --> 00:14:49.000]  我們不是需要科科裸A
[00:14:49.000 --> 00:14:53.000]  也不是需要一定做到什麼
[00:14:53.000 --> 00:14:55.000]  而是我們預備好
[00:14:55.000 --> 00:14:57.000]  把握上帝在我們面前
[00:14:57.000 --> 00:15:00.000]  每一個學習的機會
[00:15:00.000 --> 00:15:02.000]  迎接不同的改變
[00:15:02.000 --> 00:15:04.000]  讓上帝按他的心意
[00:15:04.000 --> 00:15:07.000]  來塗鑿我們每一個
[00:15:07.000 --> 00:15:11.000]  中神是一個學習的地方
[00:15:11.000 --> 00:15:13.000]  當中我們有老師
[00:15:13.000 --> 00:15:14.000]  有同工 同學
[00:15:14.000 --> 00:15:16.000]  我們有校友等等
[00:15:16.000 --> 00:15:18.000]  我們都來自不同的背景
[00:15:18.000 --> 00:15:20.000]  不同的宗派
[00:15:20.000 --> 00:15:22.000]  我們對於社會急速變化
[00:15:22.000 --> 00:15:25.000]  都有不同的看法和立場
[00:15:25.000 --> 00:15:29.000]  在這裡我們學習開放的對話
[00:15:29.000 --> 00:15:31.000]  可以有學術的交流
[00:15:31.000 --> 00:15:33.000]  可以和而不同
[00:15:33.000 --> 00:15:35.000]  我們唯一相同的
[00:15:35.000 --> 00:15:39.000]  就是那份對於上帝的委身和追求
[00:15:39.000 --> 00:15:44.000]  這件事令我們能夠在主裡面合而為一
[00:15:44.000 --> 00:15:46.000]  正正因為這樣
[00:15:46.000 --> 00:15:48.000]  面對不同的議題
[00:15:48.000 --> 00:15:50.000]  我們都要準備好
[00:15:50.000 --> 00:15:52.000]  身邊的弟兄姊妹
[00:15:52.000 --> 00:15:54.000]  和你有不同的意見
[00:15:54.000 --> 00:15:57.000]  我們可以學習如何對話
[00:15:57.000 --> 00:15:59.000]  一起來尋問
[00:15:59.000 --> 00:16:01.000]  可能接下來的日子
[00:16:01.000 --> 00:16:04.000]  我們都會面對很實際的困難
[00:16:04.000 --> 00:16:06.000]  有些環境的限制
[00:16:06.000 --> 00:16:08.000]  可能令我們很不習慣
[00:16:08.000 --> 00:16:09.000]  很不舒服
[00:16:09.000 --> 00:16:14.000]  疫情突然間變化帶來的限制和要求
[00:16:14.000 --> 00:16:17.000]  都只是其中一個可能的例子
[00:16:17.000 --> 00:16:19.000]  我們都要準備好
[00:16:19.000 --> 00:16:21.000]  去面對限制
[00:16:21.000 --> 00:16:24.000]  選擇合適的回應和行動
[00:16:24.000 --> 00:16:28.000]  和來自不同群體的弟兄姊妹聊起
[00:16:28.000 --> 00:16:29.000]  包括同學
[00:16:29.000 --> 00:16:31.000]  教會弟兄姊妹
[00:16:31.000 --> 00:16:32.000]  微信的朋友
[00:16:32.000 --> 00:16:35.000]  其實各人都有不同的想法和考慮
[00:16:35.000 --> 00:16:39.000]  我想大概大家只有一點是共通
[00:16:39.000 --> 00:16:41.000]  就是對於未來
[00:16:41.000 --> 00:16:43.000]  有一種的不確定
[00:16:43.000 --> 00:16:45.000]  覺得真的要改變
[00:16:45.000 --> 00:16:47.000]  無論是家庭生活
[00:16:47.000 --> 00:16:48.000]  教會的模樣
[00:16:48.000 --> 00:16:49.000]  工作的活動
[00:16:49.000 --> 00:16:52.000]  一切都會更新
[00:16:52.000 --> 00:16:54.000]  但如何改變呢?
[00:16:54.000 --> 00:16:57.000]  其實我們都在一起摸索中
[00:16:57.000 --> 00:17:01.000]  西班牙書最後這裡
[00:17:01.000 --> 00:17:03.000]  對上帝有一個很特別的
[00:17:03.000 --> 00:17:06.000]  出人意表的形容
[00:17:06.000 --> 00:17:09.000]  在審判和消滅的處境裡
[00:17:09.000 --> 00:17:12.000]  上帝是拯救的上帝
[00:17:12.000 --> 00:17:15.000]  在三章十七節裡
[00:17:15.000 --> 00:17:18.000]  這節的經文講出一個最基本
[00:17:18.000 --> 00:17:20.000]  又最美麗的事實
[00:17:20.000 --> 00:17:23.000]  上帝默然愛你
[00:17:23.000 --> 00:17:25.000]  施行拯救
[00:17:25.000 --> 00:17:28.000]  當我們大多數人可能在想
[00:17:28.000 --> 00:17:31.000]  我有沒有犯罪得罪上帝呢?
[00:17:31.000 --> 00:17:32.000]  又或者
[00:17:32.000 --> 00:17:36.000]  其他人如何犯罪得罪這位創造主呢?
[00:17:36.000 --> 00:17:38.000]  這節經文的重點
[00:17:38.000 --> 00:17:40.000]  卻不是我們有沒有犯罪
[00:17:40.000 --> 00:17:43.000]  或者是否需要上帝拯救
[00:17:43.000 --> 00:17:46.000]  經文講的是上帝已經決定了
[00:17:46.000 --> 00:17:48.000]  是祂採取主動
[00:17:48.000 --> 00:17:51.000]  要施行拯救
[00:17:51.000 --> 00:17:54.000]  是上帝主動去愛我們
[00:17:54.000 --> 00:17:57.000]  為何上帝要拯救我們呢?
[00:17:57.000 --> 00:18:00.000]  經文這裡給了一個很簡單的原因
[00:18:00.000 --> 00:18:02.000]  因為上帝喜悅我們
[00:18:02.000 --> 00:18:05.000]  默然愛我們
[00:18:05.000 --> 00:18:07.000]  祂不單只愛我們
[00:18:07.000 --> 00:18:10.000]  祂還因我們而喜樂
[00:18:10.000 --> 00:18:13.000]  如果你家裡有小朋友
[00:18:13.000 --> 00:18:16.000]  你或許比我更加明白這種弔詭性
[00:18:16.000 --> 00:18:19.000]  曾經有父母跟我分享
[00:18:19.000 --> 00:18:21.000]  他小朋友兩歲多
[00:18:21.000 --> 00:18:24.000]  講道理又未必講得明白
[00:18:24.000 --> 00:18:26.000]  又對所有事情都很好奇
[00:18:26.000 --> 00:18:28.000]  很難照顧
[00:18:28.000 --> 00:18:31.000]  不過當小朋友玩到累了
[00:18:31.000 --> 00:18:33.000]  睡著的時候
[00:18:33.000 --> 00:18:34.000]  看著他
[00:18:34.000 --> 00:18:37.000]  就好像看著一個小天使一樣
[00:18:37.000 --> 00:18:41.000]  這位大有能力的主
[00:18:41.000 --> 00:18:44.000]  在人類理當滅亡
[00:18:44.000 --> 00:18:47.000]  因為罪而走向末路的時候
[00:18:47.000 --> 00:18:50.000]  他堅持愛到底
[00:18:50.000 --> 00:18:53.000]  因為他的愛是充滿歡樂的
[00:18:53.000 --> 00:18:56.000]  他為他的兒女而歡呼
[00:18:56.000 --> 00:18:58.000]  這種這樣的愛
[00:18:58.000 --> 00:19:03.000]  收窄到我們一個小小的實際環境
[00:19:03.000 --> 00:19:05.000]  我不知道你準備好
[00:19:05.000 --> 00:19:08.000]  環境帶來跟你預期當中
[00:19:08.000 --> 00:19:11.000]  很不同的變化了沒有
[00:19:11.000 --> 00:19:12.000]  疫情反覆
[00:19:12.000 --> 00:19:14.000]  可能我們都不知道
[00:19:14.000 --> 00:19:19.000]  這個學期有多少實體課堂和活動可以進行
[00:19:19.000 --> 00:19:22.000]  疫情就是常態
[00:19:22.000 --> 00:19:26.000]  起碼有兩個大範圍我們可以注意
[00:19:26.000 --> 00:19:28.000]  第一就是我們埋身的生活
[00:19:28.000 --> 00:19:32.000]  第二就是我們對應環境的一些思考
[00:19:32.000 --> 00:19:34.000]  和選擇
[00:19:34.000 --> 00:19:37.000]  埋身的防疫工作
[00:19:37.000 --> 00:19:38.000]  不用多說了
[00:19:38.000 --> 00:19:42.000]  最重要的是保障身邊的人
[00:19:42.000 --> 00:19:47.000]  可能我們都要面對一個不同的生活作息的安排
[00:19:47.000 --> 00:19:48.000]  隨著環境的因素
[00:19:48.000 --> 00:19:50.000]  這些東西會不斷地改變
[00:19:50.000 --> 00:19:54.000]  讓我們操練更加能夠貼地
[00:19:54.000 --> 00:19:57.000]  當情況變化的時候
[00:19:57.000 --> 00:20:01.000]  我們能夠對應那種限制
[00:20:01.000 --> 00:20:02.000]  在過程當中
[00:20:02.000 --> 00:20:07.000]  其實這些改變是會幫助我們發現自己更多
[00:20:07.000 --> 00:20:11.000]  面對自己的感受和一些情緒的反應
[00:20:11.000 --> 00:20:13.000]  我們認識自己更加多
[00:20:13.000 --> 00:20:16.000]  在網上上課
[00:20:16.000 --> 00:20:19.000]  需要我們更多的主動性
