
[00:00:00.000 --> 00:00:12.000]  我們收到的提問都頗踴躍和尖銳性
[00:08:08.000 --> 00:08:12.000]  跟進一下是否罪的問題
[00:08:12.000 --> 00:08:15.000]  好像大家都對這兩個字很有興趣
[00:08:15.000 --> 00:08:17.000]  甚麼是罪
[00:08:17.000 --> 00:08:20.000]  如果說同性的性行為是否罪
[00:08:20.000 --> 00:08:22.000]  剛才我們有回應了
[00:08:22.000 --> 00:08:26.000]  如果同性的傾向又如何
[00:08:26.000 --> 00:08:28.000]  即是仍然有傾向
[00:08:28.000 --> 00:08:32.000]  又或者沒有這個行為
[00:08:32.000 --> 00:08:34.000]  但依附的 相親的
[00:08:34.000 --> 00:08:37.000]  譬如說繼續跟同性拍拖
[00:08:37.000 --> 00:08:40.000]  但沒有這個性行為
[00:08:40.000 --> 00:08:44.000]  這種關係是否可以接納
[00:08:44.000 --> 00:08:48.000]  可否補充
[00:08:48.000 --> 00:08:58.000]  可否接納這件事
[00:08:58.000 --> 00:09:00.000]  好像要畫一條線
[00:09:00.000 --> 00:09:02.000]  如果推得極端一點
[00:09:02.000 --> 00:09:05.000]  就好像你過了這條線就落地獄
[00:09:05.000 --> 00:09:07.000]  在這條線入面就可以了
[00:09:07.000 --> 00:09:08.000]  你上到天堂
[00:09:08.000 --> 00:09:11.000]  我想不要有這樣的想法
[00:09:11.000 --> 00:09:16.000]  我們是要追求整個人的性生活的性結
[00:09:16.000 --> 00:09:17.000]  所以如果你說
[00:09:17.000 --> 00:09:19.000]  譬如我見到一個男人
[00:09:19.000 --> 00:09:20.000]  我是男人
[00:09:20.000 --> 00:09:21.000]  我見到男人時
[00:09:21.000 --> 00:09:24.000]  我會想男人的身體有很多的遐想
[00:09:24.000 --> 00:09:26.000]  我應不應該這樣做
[00:09:26.000 --> 00:09:28.000]  當然是最好不要
[00:09:28.000 --> 00:09:30.000]  但你說我是否這樣想了一次
[00:09:30.000 --> 00:09:32.000]  我落地獄 也不是
[00:09:32.000 --> 00:09:34.000]  所以接納這個字到底是甚麼意思
[00:09:34.000 --> 00:09:36.000]  如果你的接納意思是
[00:09:36.000 --> 00:09:38.000]  這些是ok的 沒問題的
[00:09:38.000 --> 00:09:39.000]  No 這個不是沒問題的
[00:09:39.000 --> 00:09:41.000]  我們要追求全人的性結
[00:09:41.000 --> 00:09:43.000]  但如果你接納的意思是
[00:09:43.000 --> 00:09:47.000]  有時我們要面對我們會有這樣的軟弱
[00:09:47.000 --> 00:09:49.000]  但這些軟弱不能夠
[00:09:49.000 --> 00:09:51.000]  我們不會因為有這樣的軟弱
[00:09:51.000 --> 00:09:53.000]  就代表和神的愛隔絕了
[00:09:53.000 --> 00:09:57.000]  In that sense 我覺得是可以接納
[00:09:57.000 --> 00:10:01.000]  Depends 甚麼叫做可以接納
[00:10:01.000 --> 00:10:05.000]  有否補充
[00:10:05.000 --> 00:10:08.000]  你拍拖為了甚麼
[00:10:09.000 --> 00:10:13.000]  如果兩個人真正拍拖的時候
[00:10:13.000 --> 00:10:15.000]  應該有下文的
[00:10:15.000 --> 00:10:18.000]  如果沒有下文的拍拖
[00:10:18.000 --> 00:10:20.000]  就只是玩玩而已
[00:10:20.000 --> 00:10:23.000]  我這裡要講清楚
[00:10:23.000 --> 00:10:25.000]  究竟拍拖是甚麼
[00:10:25.000 --> 00:10:28.000]  你又不要和一個人吃飯就叫做拍拖
[00:10:28.000 --> 00:10:30.000]  如果你真的serious拍拖
[00:10:30.000 --> 00:10:32.000]  其實你有下文
[00:10:32.000 --> 00:10:33.000]  這就牽涉到
[00:10:33.000 --> 00:10:36.000]  如果我們了解男女之間的拍拖
[00:10:36.000 --> 00:10:38.000]  是真的seriously
[00:10:38.000 --> 00:10:40.000]  很嚴肅的尋找
[00:10:40.000 --> 00:10:43.000]  我和你還有沒有下文
[00:10:43.000 --> 00:10:47.000]  我希望尋找我們的明天是怎樣
[00:10:47.000 --> 00:10:49.000]  這個傾向
[00:10:49.000 --> 00:10:55.000]  怎麼會不希望更加親密的身體的關係呢
[00:10:55.000 --> 00:10:57.000]  在拍拖的過程當中
[00:10:57.000 --> 00:11:00.000]  我們是drawing each other closer
[00:11:00.000 --> 00:11:01.000]  是不是
[00:11:01.000 --> 00:11:05.000]  所以如果我們是這樣去看的時候
[00:11:05.000 --> 00:11:08.000]  聖經是讓我們看到
[00:11:08.000 --> 00:11:11.000]  慾望是必須在聖潔當中
[00:11:11.000 --> 00:11:14.000]  在上帝創造的意念當中
[00:11:14.000 --> 00:11:22.000]  我想我們下一個很熱門的範疇
[00:11:22.000 --> 00:11:24.000]  就是牧養的範疇
[00:11:24.000 --> 00:11:26.000]  有人提問
[00:11:26.000 --> 00:11:29.000]  是否需要在教會設立一些特工
[00:11:29.000 --> 00:11:34.000]  去牧養同性戀或同性戀傾向的人士
[00:11:34.000 --> 00:11:39.000]  看到有一定的挑戰和難度
[00:11:39.000 --> 00:11:46.000]  也提到牧養者有什麼恩賜或資格
[00:11:46.000 --> 00:11:51.000]  一般信徒在信仰的框架中
[00:11:51.000 --> 00:11:54.000]  可能會越幫越忙
[00:11:54.000 --> 00:11:58.000]  牧養可能幫人變成傷害人
[00:11:58.000 --> 00:12:02.000]  或者幾位有什麼建議呢
[00:12:03.000 --> 00:12:05.000]  我是神學老師
[00:12:05.000 --> 00:12:08.000]  所以經常說看問題是怎麼看的
[00:12:08.000 --> 00:12:13.000]  教會是否需要一些特工去關顧同性戀者呢
[00:12:13.000 --> 00:12:15.000]  在意義上你可以說是需要
[00:12:15.000 --> 00:12:16.000]  在意義上是什麼呢
[00:12:16.000 --> 00:12:18.000]  就是關顧同性戀者的人
[00:12:18.000 --> 00:12:20.000]  起碼是可以接受
[00:12:20.000 --> 00:12:22.000]  他不會看到同性戀者
[00:12:22.000 --> 00:12:23.000]  哈哈這樣
[00:12:23.000 --> 00:12:25.000]  是一些可以接受同性戀者
[00:12:25.000 --> 00:12:28.000]  可以當同性戀者也是一個人
[00:12:28.000 --> 00:12:30.000]  有這樣的心態的人
[00:12:30.000 --> 00:12:34.000]  然後避免一些不必要的衝突
[00:12:34.000 --> 00:12:36.000]  但是你說需要特工嗎
[00:12:36.000 --> 00:12:37.000]  不需要
[00:12:37.000 --> 00:12:38.000]  千萬不要這樣想
[00:12:38.000 --> 00:12:41.000]  不要覺得你要受過什麼特殊訓練
[00:12:41.000 --> 00:12:43.000]  去讀了忠臣的counseling course
[00:12:43.000 --> 00:12:45.000]  然後才會關懷同性戀者
[00:12:45.000 --> 00:12:46.000]  No
[00:12:46.000 --> 00:12:48.000]  同性戀者也是人
[00:12:48.000 --> 00:12:50.000]  你問候他你關心他
[00:12:50.000 --> 00:12:52.000]  他和其他人一樣
[00:12:52.000 --> 00:12:54.000]  都會覺得多謝有人關心他
[00:12:54.000 --> 00:12:56.000]  所以一個普通人的關心
[00:12:56.000 --> 00:12:57.000]  你請他去吃飯
[00:12:57.000 --> 00:12:59.000]  或者和他一起去看電影
[00:12:59.000 --> 00:13:01.000]  普通人的交往
[00:13:01.000 --> 00:13:04.000]  本身已經是對他一種鼓勵
[00:13:04.000 --> 00:13:07.000]  表示其實我們是接納他的
[00:13:07.000 --> 00:13:08.000]  所以在這個意義上
[00:13:08.000 --> 00:13:10.000]  不需要特工去做
[00:13:10.000 --> 00:13:13.000]  所有人應該可以做的一起做
[00:13:13.000 --> 00:13:17.000]  當然有一些比較技術性的
[00:13:17.000 --> 00:13:20.000]  譬如同性戀這種習慣
[00:13:20.000 --> 00:13:21.000]  怎樣形成
[00:13:21.000 --> 00:13:23.000]  有沒有什麼方法可以
[00:13:23.000 --> 00:13:25.000]  所謂輔導的東西去幫助他
[00:13:25.000 --> 00:13:27.000]  去改變一些生命
[00:13:27.000 --> 00:13:30.000]  這個不單止是同性戀的人
[00:13:30.000 --> 00:13:33.000]  如果一個人有些心理特殊的問題
[00:13:33.000 --> 00:13:36.000]  其實可能都需要一些專業的輔導
[00:13:36.000 --> 00:13:40.000]  涉及到他那個深層的問題
[00:13:40.000 --> 00:13:42.000]  是不是需要一些專業的人輔導
[00:13:42.000 --> 00:13:44.000]  這個不一定是同性戀的問題
[00:13:44.000 --> 00:13:46.000]  在這樣的情況下
[00:13:46.000 --> 00:13:49.000]  有時可能一些外來的輔導
[00:13:49.000 --> 00:13:50.000]  一些專業的輔導員
[00:13:50.000 --> 00:13:52.000]  是可以有幫助的
[00:13:52.000 --> 00:13:54.000]  我講兩句
[00:13:54.000 --> 00:13:58.000]  在我們想要特工之前
[00:13:58.000 --> 00:14:04.000]  我覺得教會一定要做內部的教育
[00:14:04.000 --> 00:14:07.000]  我覺得教會一定要
[00:14:07.000 --> 00:14:10.000]  真誠地去看一看自己
[00:14:10.000 --> 00:14:19.000]  是不是真的有那種歧視的傾向
[00:14:19.000 --> 00:14:23.000]  如果我們讓這件事隱藏
[00:14:23.000 --> 00:14:26.000]  在我們自己的裏面
[00:14:26.000 --> 00:14:30.000]  自己都不自知地受到影響的話
[00:14:30.000 --> 00:14:32.000]  就算我們有些特工
[00:14:32.000 --> 00:14:34.000]  做了一些很好的事
[00:14:34.000 --> 00:14:36.000]  來到群體裏面
[00:14:36.000 --> 00:14:39.000]  只會令到那些同性戀者
[00:14:39.000 --> 00:14:41.000]  覺得在教會裏面受傷害
[00:14:41.000 --> 00:14:46.000]  我覺得內部的教育是很重要的
[00:14:46.000 --> 00:14:48.000]  講得簡單一點
[00:14:48.000 --> 00:14:54.000]  教會是需要一些很成熟的人
[00:14:54.000 --> 00:14:58.000]  來跟同性戀者同行
[00:14:58.000 --> 00:15:01.000]  我們教會有沒有一些很成熟的人
[00:15:01.000 --> 00:15:03.000]  不是想要特工
[00:15:03.000 --> 00:15:05.000]  在他身上做些甚麼
[00:15:05.000 --> 00:15:07.000]  令他信主
[00:15:07.000 --> 00:15:09.000]  怎樣怎樣
[00:15:09.000 --> 00:15:15.000]  不是用這樣的方法
[00:15:15.000 --> 00:15:19.000]  余牧師可不可以繼續講多一點
[00:15:19.000 --> 00:15:23.000]  關於怎樣去看自己
[00:15:23.000 --> 00:15:28.000]  教會有沒有歧視的情況
[00:15:28.000 --> 00:15:31.000]  因為有些問題都是這樣說的
[00:15:31.000 --> 00:15:33.000]  如果同性戀者認為
[00:15:33.000 --> 00:15:38.000]  教會對他們的自由選擇權利的壓迫
[00:15:38.000 --> 00:15:41.000]  如果你認同他們的取向
[00:15:41.000 --> 00:15:43.000]  才叫做不歧視他
[00:15:43.000 --> 00:15:45.000]  才叫接納他
[00:15:45.000 --> 00:15:48.000]  怎樣跟這些朋友對話
[00:15:48.000 --> 00:15:50.000]  和牧養他們呢
[00:15:50.000 --> 00:15:52.000]  我想我們沒有辦法
[00:15:52.000 --> 00:15:55.000]  我們沒有辦法改變他們的態度
[00:15:55.000 --> 00:15:58.000]  我們能夠改變我們自己
[00:15:58.000 --> 00:16:05.000]  我們自己怎樣將自己對他們的關懷
[00:16:05.000 --> 00:16:07.000]  在關懷當中
[00:16:07.000 --> 00:16:12.000]  我們很恩慈地將我們的立場講出來
[00:16:12.000 --> 00:16:25.000]  首先要我們自己有所謂的靈性操練
[00:16:25.000 --> 00:16:27.000]  我們自己都要有靈性操練
[00:16:27.000 --> 00:16:29.000]  我們才能夠做到這樣
[00:16:29.000 --> 00:16:34.000]  KW有沒有補充
[00:16:34.000 --> 00:16:36.000]  其實你剛才問的問題是
[00:16:36.000 --> 00:16:39.000]  教會未必能幫到所有人
[00:16:39.000 --> 00:16:41.000]  我想我們都接受限制
[00:16:41.000 --> 00:16:42.000]  如果有個人說
[00:16:42.000 --> 00:16:45.000]  這間教會一定要認同同性戀不是罪的
[00:16:45.000 --> 00:16:47.000]  我才能回這間教會
[00:16:47.000 --> 00:16:49.000]  那我就承認了
[00:16:49.000 --> 00:16:52.000]  我自己的教會牧養不到這些人
[00:16:52.000 --> 00:16:55.000]  不過我覺得我主要擔心的都不是這些
[00:16:55.000 --> 00:16:58.000]  而是假如有一個同性戀者
[00:16:58.000 --> 00:16:59.000]  真的來到我的教會
[00:16:59.000 --> 00:17:01.000]  結果他得到的不是幫助
[00:17:01.000 --> 00:17:03.000]  而是更多的傷害
[00:17:03.000 --> 00:17:06.000]  我想這個是我要關心的問題
[00:17:06.000 --> 00:17:08.000]  所以正如剛才余牧所說
[00:17:08.000 --> 00:17:11.000]  我們要教育我們的會友
[00:17:11.000 --> 00:17:15.000]  不要對同性戀者有些奇怪的思想
[00:17:15.000 --> 00:17:17.000]  或者不要說同性戀者
[00:17:17.000 --> 00:17:18.000]  舉一個例子
[00:17:18.000 --> 00:17:20.000]  譬如我以前在紐約牧會
[00:17:20.000 --> 00:17:26.000]  紐約都有很多精神困擾的人
[00:17:26.000 --> 00:17:28.000]  會來到教會
[00:17:28.000 --> 00:17:31.000]  我牧者通常會跟這些人聊天
[00:17:31.000 --> 00:17:34.000]  你會發覺當然他有精神困擾的時候
[00:17:34.000 --> 00:17:37.000]  但大部分時候他跟普通人可能沒什麼分別
[00:17:37.000 --> 00:17:39.000]  但有些人就
[00:17:39.000 --> 00:17:41.000]  我跟有些會友說
[00:17:41.000 --> 00:17:43.000]  你關心一下A君
[00:17:43.000 --> 00:17:46.000]  會友就說A君有精神困擾
[00:17:46.000 --> 00:17:50.000]  要一些特殊訓練的人才可以關心他
[00:17:50.000 --> 00:17:52.000]  牧師你去關心他
[00:17:52.000 --> 00:17:54.000]  我就覺得有些迷惘
[00:17:54.000 --> 00:17:56.000]  其實普通人來的
[00:17:56.000 --> 00:17:59.000]  可能有某些特殊需要
[00:17:59.000 --> 00:18:01.000]  但大部分情況下其實是普通人
[00:18:01.000 --> 00:18:04.000]  只需要普通人的關心
[00:18:04.000 --> 00:18:05.000]  我再說一句
[00:18:05.000 --> 00:18:09.000]  教會其實就這個議題
[00:18:09.000 --> 00:18:14.000]  要稍為多一點討論
[00:18:14.000 --> 00:18:17.000]  以致到我們教會的弟兄姊妹
[00:18:17.000 --> 00:18:18.000]  不會迴避
[00:18:18.000 --> 00:18:20.000]  不會把這個問題收起來
[00:18:20.000 --> 00:18:21.000]  自己有什麼感覺
[00:18:21.000 --> 00:18:22.000]  有什麼感受
[00:18:22.000 --> 00:18:25.000]  又不說出來
[00:18:25.000 --> 00:18:27.000]  我想有討論才有機會
[00:18:27.000 --> 00:18:29.000]  加深了解
[00:18:29.000 --> 00:18:32.000]  還有某些想法需要釐清
[00:18:32.000 --> 00:18:35.000]  這個其實很重要
[00:18:35.000 --> 00:18:37.000]  或者雷牧師
[00:18:37.000 --> 00:18:40.000]  你心目中的普通人都可以模樣
[00:18:40.000 --> 00:18:45.000]  其實你的普通人可能已經是特工
[00:18:45.000 --> 00:18:48.000]  也有一些很實際的問題
[00:18:48.000 --> 00:18:53.000]  其實是看我們接納的程度
[00:18:53.000 --> 00:18:55.000]  譬如說教會可不可以安納
[00:18:55.000 --> 00:18:58.000]  一個仍然有同性戀傾向
[00:18:58.000 --> 00:19:00.000]  但沒有同性性行為的人
[00:19:00.000 --> 00:19:02.000]  做傳道人或牧師呢
[00:19:02.000 --> 00:19:04.000]  可不可以讓他寧靜餐
[00:19:04.000 --> 00:19:07.000]  做執事或其他教會侍奉呢
[00:19:07.000 --> 00:19:10.000]  這個我也想說
[00:19:10.000 --> 00:19:11.000]  第一
[00:19:11.000 --> 00:19:13.000]  還有桌上有問題
[00:19:13.000 --> 00:19:15.000]  就是離開罪
[00:19:15.000 --> 00:19:18.000]  第一我想說
[00:19:18.000 --> 00:19:24.000]  離開罪不是一刀切的事
[00:19:24.000 --> 00:19:26.000]  今天然後明天我就離開了
[00:19:26.000 --> 00:19:28.000]  往往都是一個過程
[00:19:28.000 --> 00:19:33.000]  所以一個人離開同性戀生活
[00:19:33.000 --> 00:19:36.000]  是一個旅程
[00:19:36.000 --> 00:19:38.000]  不是今天我是同性戀者
[00:19:38.000 --> 00:19:40.000]  明天我就變成異性戀者
[00:19:40.000 --> 00:19:41.000]  通常不是
[00:19:41.000 --> 00:19:43.000]  除非是做一些很特別的工作
[00:19:43.000 --> 00:19:45.000]  所以
[00:19:45.000 --> 00:19:46.000]  譬如剛才的問題
[00:19:46.000 --> 00:19:50.000]  如果有一個人仍然有同性戀傾向
[00:19:50.000 --> 00:19:51.000]  什麼意思呢
[00:19:51.000 --> 00:19:53.000]  是否這個人
[00:19:53.000 --> 00:19:55.000]  譬如他是男人的話
[00:19:55.000 --> 00:19:58.000]  是否還經常在網上看一些
[00:19:58.000 --> 00:20:00.000]  剝光珠的男人的照片
[00:20:00.000 --> 00:20:04.000]  假如一個人仍然有這樣的習慣
[00:20:04.000 --> 00:20:09.000]  他可能不適合做教會的牧者
[00:20:09.000 --> 00:20:11.000]  或長老的角色
[00:20:11.000 --> 00:20:15.000]  但怎樣才叫離開了同性戀的傾向
[00:20:15.000 --> 00:20:17.000]  其實很難說
[00:20:17.000 --> 00:20:20.000]  可能我現在
[00:20:20.000 --> 00:20:21.000]  如果我是同性戀者
[00:20:21.000 --> 00:20:23.000]  可能我現在生活已經很
[00:20:23.000 --> 00:20:25.000]  所謂單身
[00:20:25.000 --> 00:20:27.000]  一般都沒有這樣的思想
[00:20:27.000 --> 00:20:29.000]  但偶然三個月
[00:20:29.000 --> 00:20:32.000]  忽然間有閃過一些念頭
[00:20:32.000 --> 00:20:33.000]  我是否代表
[00:20:33.000 --> 00:20:36.000]  還有同性戀傾向呢
[00:20:36.000 --> 00:20:39.000]  有時這些問題不能一刀切
[00:20:39.000 --> 00:20:42.000]  所以譬如一個傳道人
[00:20:42.000 --> 00:20:44.000]  要考慮一個傳道人
[00:20:44.000 --> 00:20:46.000]  我覺得要考慮他整體
[00:20:46.000 --> 00:20:51.000]  他是否表示了一個整體性的生活
[00:20:51.000 --> 00:20:53.000]  如果他整體的生活
[00:20:53.000 --> 00:20:57.000]  是成熟的基督徒的表現
[00:20:57.000 --> 00:21:01.000]  他亦沒有明顯地犯一些
[00:21:01.000 --> 00:21:03.000]  同性戀的行為
[00:21:03.000 --> 00:21:05.000]  起碼一段時間沒有做
[00:21:05.000 --> 00:21:09.000]  我覺得我們不能因為一個人
[00:21:09.000 --> 00:21:12.000]  曾經有過同性戀的歷史
[00:21:12.000 --> 00:21:15.000]  所以這個人以後不適合做長輩
[00:21:15.000 --> 00:21:16.000]  不可以的
[00:21:16.000 --> 00:21:18.000]  是要看那個人成長
[00:21:18.000 --> 00:21:19.000]  但成長到甚麼地步
[00:21:19.000 --> 00:21:21.000]  正如我剛才所說
[00:21:21.000 --> 00:21:25.000]  這個就真的要看個人的情況去決定
[00:21:25.000 --> 00:21:28.000]  很難給一些很客觀的條件
[00:21:28.000 --> 00:21:33.000]  回應剛才院長提到
[00:21:33.000 --> 00:21:37.000]  其實教會需要多去探討和多去溝通
[00:21:37.000 --> 00:21:40.000]  有提問都是說
[00:21:40.000 --> 00:21:42.000]  在這麼多的爭議
[00:21:42.000 --> 00:21:45.000]  和在社會裏面有很多公開的表白等等
[00:21:45.000 --> 00:21:48.000]  在教會的教導裏面
[00:21:48.000 --> 00:21:53.000]  怎樣可以讓年青和未成熟的信徒
[00:21:53.000 --> 00:21:57.000]  可以維持傳統真理的教導
[00:21:57.000 --> 00:22:01.000]  不至於失去分辨的能力
[00:22:01.000 --> 00:22:03.000]  有甚麼實際的建議呢?
[00:22:03.000 --> 00:22:07.000]  我都是請年青的
[00:22:07.000 --> 00:22:11.000]  我自認年青
[00:22:11.000 --> 00:22:14.000]  我想跟進剛才雷牧
[00:22:14.000 --> 00:22:18.000]  雷牧,你有兩分鐘去想想怎樣回答
[00:22:18.000 --> 00:22:22.000]  我想跟進一下剛才的題目
[00:22:22.000 --> 00:22:26.000]  關於「暗目」
[00:22:26.000 --> 00:22:29.000]  去年在英國
[00:22:29.000 --> 00:22:31.000]  有一位,我下次忘記他的名字
[00:22:31.000 --> 00:22:35.000]  是一個很有影響力的婚姻派牧師
[00:22:35.000 --> 00:22:37.000]  他有一本書
[00:22:37.000 --> 00:22:39.000]  不過我現在忘記書的名字
[00:22:39.000 --> 00:22:41.000]  因為我還沒看過這本書
[00:22:41.000 --> 00:22:43.000]  書因為出得很好
