
[00:00:00.000 --> 00:00:02.580]   (gentle music)
[00:05:07.720 --> 00:05:11.560]   in the light of what we now call the Old Testament,
[00:05:11.560 --> 00:05:13.280]   the scriptures that they had.
[00:05:13.280 --> 00:05:15.200]   And that was especially so in relation
[00:05:15.200 --> 00:05:18.760]   to this whole new multi-ethnic reality
[00:05:18.760 --> 00:05:21.560]   of Jews and Gentiles together claiming
[00:05:21.560 --> 00:05:23.720]   to be the covenant people of God
[00:05:23.720 --> 00:05:26.480]   without observing Jewish identity criteria
[00:05:26.480 --> 00:05:29.680]   such as circumcision or Sabbath observance or food laws.
[00:05:29.680 --> 00:05:34.120]   How could you justify that scripturally, in other words?
[00:05:34.120 --> 00:05:36.000]   Well, the apostle Paul, as we know,
[00:05:36.000 --> 00:05:38.680]   devotes the whole of the letter to the Galatians
[00:05:38.680 --> 00:05:41.840]   and some of the letter to the Romans to that very issue.
[00:05:41.840 --> 00:05:45.200]   And in these four lectures, I want to follow Paul's example,
[00:05:45.200 --> 00:05:47.140]   which is a good thing to do, I'm sure,
[00:05:47.140 --> 00:05:49.000]   as well as the example of Peter
[00:05:49.000 --> 00:05:53.080]   and indeed of Jesus himself in exploring
[00:05:53.080 --> 00:05:57.640]   how the Christian faith, that is the faith of the church,
[00:05:57.640 --> 00:05:59.480]   is deeply rooted and grounded
[00:05:59.480 --> 00:06:01.280]   in the Old Testament scriptures
[00:06:01.280 --> 00:06:04.480]   and therefore how our Christian faith,
[00:06:04.480 --> 00:06:08.400]   that is what we personally believe about ourselves
[00:06:08.400 --> 00:06:12.160]   and God, needs to be intentionally informed
[00:06:12.160 --> 00:06:14.920]   by those scriptures, which were our scriptures,
[00:06:14.920 --> 00:06:18.240]   I want to say, not written to us, of course,
[00:06:18.240 --> 00:06:21.720]   but certainly, as Paul says, written for us.
[00:06:21.720 --> 00:06:24.840]   And because the Old Testament is so vast
[00:06:24.840 --> 00:06:27.040]   and there are so many ways one could tackle this,
[00:06:27.040 --> 00:06:29.320]   I wanted to take this single theme
[00:06:29.320 --> 00:06:34.200]   of who are we as the church, as the people of God?
[00:06:34.200 --> 00:06:38.280]   What is our identity, our mission, our ethics,
[00:06:38.280 --> 00:06:39.800]   and our hope?
[00:06:39.800 --> 00:06:41.760]   And in each case of those four things,
[00:06:41.760 --> 00:06:44.640]   I want us to see that the New Testament itself
[00:06:44.640 --> 00:06:47.280]   draws profoundly on the scriptures,
[00:06:47.280 --> 00:06:49.080]   the scriptures of the Old Testament,
[00:06:49.080 --> 00:06:52.540]   in articulating its answers to those great themes.
[00:06:52.540 --> 00:06:54.860]   So here then is indeed the first one,
[00:06:54.860 --> 00:06:57.000]   the Old Testament and Christian identity,
[00:06:57.000 --> 00:07:01.840]   who are we, we as Christians, as the people of God?
[00:07:01.840 --> 00:07:03.620]   And I want to answer it in two ways,
[00:07:03.620 --> 00:07:06.080]   broadly speaking, over these next minutes.
[00:07:06.080 --> 00:07:08.600]   First of all, to say that we are a people
[00:07:08.600 --> 00:07:11.520]   who have been formed by God's story,
[00:07:11.520 --> 00:07:17.800]   and secondly, that we are a people created for God's glory.
[00:07:17.800 --> 00:07:22.080]   So first of all, a people formed by God's story,
[00:07:22.080 --> 00:07:25.400]   and secondly, a people created for God's glory.
[00:07:25.400 --> 00:07:27.760]   We think of both of those.
[00:07:27.760 --> 00:07:28.720]   So here's the first then,
[00:07:28.720 --> 00:07:32.420]   we are a people formed by God's story.
[00:07:32.420 --> 00:07:34.920]   Now, the story of God, of course,
[00:07:34.920 --> 00:07:36.640]   begins right at the beginning.
[00:07:36.640 --> 00:07:39.560]   In the beginning, God created the heavens and the earth,
[00:07:39.560 --> 00:07:42.320]   and so this whole universe that we inhabit is,
[00:07:42.320 --> 00:07:46.640]   we are told, the creation of the one living personal God
[00:07:46.640 --> 00:07:51.400]   who made it good, created us human beings in his own image
[00:07:51.400 --> 00:07:54.760]   in order to rule over the earth on his behalf,
[00:07:54.760 --> 00:07:58.360]   in a sense, as kings within creation in Genesis 1,
[00:07:58.360 --> 00:08:01.420]   and to serve and to care for the earth,
[00:08:01.420 --> 00:08:04.480]   as he says to Adam in chapter two.
[00:08:04.960 --> 00:08:06.360]   So this is indeed the first thing
[00:08:06.360 --> 00:08:08.080]   we would have to say about ourselves
[00:08:08.080 --> 00:08:10.560]   if we're asking the question, who are we?
[00:08:10.560 --> 00:08:15.320]   Well, we are human beings created in the image of God
[00:08:15.320 --> 00:08:18.240]   and intended to function as God's kings and priests
[00:08:18.240 --> 00:08:23.240]   within God's creation, ruling and serving on God's behalf.
[00:08:23.240 --> 00:08:25.880]   That is a role which we'll see once or twice
[00:08:25.880 --> 00:08:28.800]   as we go through these lectures, kings and priests,
[00:08:28.800 --> 00:08:33.120]   which we meet again in the case of Israel in Exodus 19,
[00:08:33.120 --> 00:08:36.040]   and again in the identity of the church
[00:08:36.040 --> 00:08:39.880]   in 1 Peter chapter two, and eschatologically
[00:08:39.880 --> 00:08:43.400]   in the book of Revelation at the very end of the Bible
[00:08:43.400 --> 00:08:45.920]   as the redeemed humanity from all nations
[00:08:45.920 --> 00:08:49.880]   whom God will have made kings and priests for him.
[00:08:49.880 --> 00:08:52.120]   So the story of creation, but then, of course,
[00:08:52.120 --> 00:08:54.840]   as we know with the entrance of sin and evil
[00:08:54.840 --> 00:08:57.720]   into human life, this all went wrong.
[00:08:57.720 --> 00:09:00.560]   Everything was fractured, broken, and distorted.
[00:09:00.560 --> 00:09:01.380]   Why?
[00:09:01.380 --> 00:09:05.440]   Because we chose, we chose to rebel against our creator,
[00:09:05.440 --> 00:09:09.480]   to substitute our own moral autonomy for his authority.
[00:09:09.480 --> 00:09:12.600]   We would choose what it is to be good or evil
[00:09:12.600 --> 00:09:15.800]   and not depend on God, and so we have brought
[00:09:15.800 --> 00:09:19.920]   into this world all manner of personal and social sin,
[00:09:19.920 --> 00:09:24.120]   fear, anger, violence, injustice, oppression, corruption,
[00:09:24.120 --> 00:09:25.920]   and it's all there.
[00:09:25.920 --> 00:09:29.040]   It's early in the Bible, it's Genesis four to 11.
[00:09:29.040 --> 00:09:32.340]   So we exploit, we pollute, we destroy the earth
[00:09:32.340 --> 00:09:34.340]   that God told us to care for,
[00:09:34.340 --> 00:09:37.340]   and we fight and kill one another.
[00:09:37.340 --> 00:09:40.340]   And so that story, that early story of the fall
[00:09:40.340 --> 00:09:44.420]   comes to its climax in chapter 11 with the Tower of Babel
[00:09:44.420 --> 00:09:48.080]   where God, in order to prevent humanity
[00:09:48.080 --> 00:09:51.140]   from frustrating his purposes, which was that we should
[00:09:51.140 --> 00:09:53.900]   scatter and fill the earth, which was happening
[00:09:53.900 --> 00:09:56.380]   in Genesis 10, we wanted to stop that
[00:09:56.380 --> 00:09:59.660]   by this arrogant homolinguistic unity
[00:09:59.660 --> 00:10:01.300]   of the Tower of Babel.
[00:10:01.300 --> 00:10:05.940]   God confuses human languages, scatters the nations anyway,
[00:10:05.940 --> 00:10:08.640]   but scatters them in division and misunderstanding
[00:10:08.640 --> 00:10:09.560]   of one another.
[00:10:09.560 --> 00:10:13.980]   So by the end of that part of the Bible story, Genesis 11,
[00:10:13.980 --> 00:10:17.060]   we find a humanity that is fractured and divided,
[00:10:17.060 --> 00:10:20.580]   scattered over the face of an earth that has been cursed.
[00:10:20.580 --> 00:10:23.300]   So is there any hope for humanity?
[00:10:23.300 --> 00:10:24.660]   But the story continues, doesn't it?
[00:10:24.660 --> 00:10:27.660]   The great Bible story moves from creation through fall
[00:10:27.660 --> 00:10:29.820]   to redemption within history,
[00:10:29.820 --> 00:10:32.820]   leading to its ultimate climax in the new creation.
[00:10:32.820 --> 00:10:34.300]   And that is a story that takes us
[00:10:34.300 --> 00:10:35.820]   through the rest of the Bible,
[00:10:35.820 --> 00:10:39.100]   from Genesis 12 to Revelation 22,
[00:10:39.100 --> 00:10:41.220]   centered, of course, on the cross
[00:10:41.220 --> 00:10:43.740]   and the resurrection of Jesus Christ.
[00:10:43.740 --> 00:10:47.180]   And it will come to its climax when Christ returns
[00:10:47.180 --> 00:10:50.580]   to reign over the new creation.
[00:10:50.580 --> 00:10:52.060]   And the great thing about this story
[00:10:52.060 --> 00:10:55.620]   is that it involves humanity, who we are,
[00:10:55.620 --> 00:10:58.820]   in this world of nations from beginning to end.
[00:10:58.820 --> 00:11:01.740]   In Genesis 11, the nations of the world
[00:11:01.740 --> 00:11:06.740]   are united in arrogance, but then scattered in confusion.
[00:11:06.740 --> 00:11:10.460]   Whereas in Revelation 7, they will be gathered
[00:11:10.460 --> 00:11:12.780]   as a great multitude whom no one could count,
[00:11:12.780 --> 00:11:15.460]   from every nation, tribe, people, and language,
[00:11:15.460 --> 00:11:17.860]   but they will be gathered in unity
[00:11:17.860 --> 00:11:20.640]   to worship the Lord who was on the throne,
[00:11:20.640 --> 00:11:22.660]   the Lamb of God himself.
[00:11:22.660 --> 00:11:24.500]   And that picture there in Revelation,
[00:11:24.500 --> 00:11:26.940]   at the end of the Bible, the end of the story,
[00:11:26.940 --> 00:11:29.620]   is, of course, a portrait of the church.
[00:11:29.620 --> 00:11:33.280]   It is us, the multinational community
[00:11:33.280 --> 00:11:35.500]   of God's redeemed humanity.
[00:11:35.500 --> 00:11:38.160]   And that takes you right back to the promise
[00:11:38.160 --> 00:11:40.540]   that God first made to Abraham,
[00:11:40.540 --> 00:11:44.100]   that through him all nations on earth would be blessed.
[00:11:44.100 --> 00:11:46.560]   So we are the people, then, in that sense,
[00:11:46.560 --> 00:11:51.100]   who have been created within and for this story,
[00:11:51.100 --> 00:11:54.860]   this story of God, this story of God's purposes
[00:11:54.860 --> 00:11:57.100]   for the earth, his creation,
[00:11:57.100 --> 00:12:00.220]   and for all the nations who live on it.
[00:12:00.220 --> 00:12:01.340]   That's who we are.
[00:12:01.340 --> 00:12:05.580]   We are that redeemed people of God within the Bible story.
[00:12:05.580 --> 00:12:09.560]   But let's look at that in just a little bit more detail
[00:12:09.560 --> 00:12:13.460]   from two other perspectives, as you can see on the screen,
[00:12:13.460 --> 00:12:17.220]   that we are also the community, or we learn from,
[00:12:17.220 --> 00:12:20.180]   the community of Abraham in the book of Genesis,
[00:12:20.180 --> 00:12:23.080]   where God first talks about bringing blessing
[00:12:23.080 --> 00:12:25.360]   to all the nations and his descendants.
[00:12:25.360 --> 00:12:27.860]   And then also from Abraham, of course,
[00:12:27.860 --> 00:12:31.740]   we are from the community of Israel of the Old Testament.
[00:12:31.740 --> 00:12:36.580]   What was their story that helps us to understand ours?
[00:12:36.580 --> 00:12:39.280]   So what, then, can we learn about this community
[00:12:39.280 --> 00:12:42.880]   from the call of Abraham and those early stories?
[00:12:42.880 --> 00:12:44.220]   I want to suggest four things,
[00:12:44.220 --> 00:12:45.740]   as you can see on the screen,
[00:12:45.740 --> 00:12:48.440]   that we are a community of blessing,
[00:12:48.440 --> 00:12:52.300]   of faith, obedience, and hope.
[00:12:52.300 --> 00:12:55.260]   We see all of those four things in the story of Abraham,
[00:12:55.260 --> 00:12:59.100]   and they also are the marks of the people of Abraham,
[00:12:59.100 --> 00:13:02.080]   the seed of Abraham, as Paul calls us.
[00:13:02.080 --> 00:13:03.980]   First of all, a community of blessing.
[00:13:03.980 --> 00:13:09.980]   Now, blessing was indeed God's first word to creation,
[00:13:09.980 --> 00:13:12.220]   apart from the word of creation itself.
[00:13:12.220 --> 00:13:14.280]   You remember there, back in Genesis 1,
[00:13:14.280 --> 00:13:19.280]   he successfully blesses his own acts of creation.
[00:13:19.280 --> 00:13:21.760]   And then, after the flood,
[00:13:21.760 --> 00:13:26.760]   God blesses Noah with a covenant with all life on earth.
[00:13:26.760 --> 00:13:29.540]   So blessing comes back, in a sense,
[00:13:29.540 --> 00:13:31.840]   into creation with Noah.
[00:13:31.840 --> 00:13:34.760]   But then, as you know, the repeated sin and failure
[00:13:34.760 --> 00:13:37.120]   that goes on in the following chapters
[00:13:37.120 --> 00:13:41.360]   seems to reinforce what chapter three had said
[00:13:41.360 --> 00:13:43.660]   about God's curse on the earth.
[00:13:43.660 --> 00:13:46.060]   Where can blessing be found
[00:13:46.060 --> 00:13:48.660]   in a world which lies under God's curse?
[00:13:48.660 --> 00:13:51.460]   Even Noah's own father was worried about that.
[00:13:51.460 --> 00:13:55.020]   Oh, that God would lift the curse from the earth.
[00:13:55.020 --> 00:13:57.080]   And so, with Abraham,
[00:13:57.080 --> 00:13:59.640]   when the language of blessing comes back,
[00:13:59.640 --> 00:14:01.420]   and God says, "I will bless you,
[00:14:01.420 --> 00:14:02.960]   "and you will be a blessing,
[00:14:02.960 --> 00:14:05.460]   "and through you, all nations will be blessed,"
[00:14:05.460 --> 00:14:08.860]   there is, in a sense, a fresh start there,
[00:14:08.860 --> 00:14:10.980]   in Genesis chapter 12.
[00:14:10.980 --> 00:14:12.920]   But the point I want to make here is
[00:14:12.920 --> 00:14:16.260]   that that blessing is not just a blessing received,
[00:14:16.260 --> 00:14:18.500]   but a mandate that, through you,
[00:14:18.500 --> 00:14:22.460]   all nations will be blessed, will come into blessing.
[00:14:22.460 --> 00:14:25.560]   So here, then, is a community, God's people,
[00:14:25.560 --> 00:14:28.280]   who both experience the blessing of God
[00:14:28.280 --> 00:14:32.060]   and are the means of that being passed on to others.
[00:14:32.060 --> 00:14:35.740]   Blessing received and blessing shared
[00:14:35.740 --> 00:14:37.200]   is part of the very essence
[00:14:37.200 --> 00:14:39.600]   of what it means to be the people of God.
[00:14:39.600 --> 00:14:43.320]   If we are to live within the story that God puts us in,
[00:14:43.320 --> 00:14:47.340]   then being a people of blessing is part of our identity.
[00:14:47.340 --> 00:14:49.520]   We could spend the rest of the day
[00:14:49.520 --> 00:14:52.160]   just talking about what that would mean in practice,
[00:14:52.160 --> 00:14:54.800]   but I think, in principle, it's very important.
[00:14:54.800 --> 00:14:57.680]   Then, secondly, a community of faith,
[00:14:57.680 --> 00:14:58.920]   because we are told, aren't we,
[00:14:58.920 --> 00:15:02.000]   that Abraham believed God,
[00:15:02.000 --> 00:15:05.460]   and it was credited to him as righteousness.
[00:15:05.460 --> 00:15:08.340]   That's what it says in Genesis 15, verse six,
[00:15:08.340 --> 00:15:10.340]   and, of course, Paul quotes that
[00:15:10.340 --> 00:15:14.120]   in Galatians, chapter three, verse six.
[00:15:14.120 --> 00:15:17.240]   When he is showing how we are within Abraham,
[00:15:17.240 --> 00:15:19.620]   he makes that connection between the faith
[00:15:19.620 --> 00:15:22.020]   and the righteousness of Abraham.
[00:15:22.020 --> 00:15:24.440]   Hebrews, of course, also strongly highlights
[00:15:24.440 --> 00:15:26.800]   Abraham as a man of faith,
[00:15:26.800 --> 00:15:29.880]   has a lot about Abraham's faith in Hebrews 11,
[00:15:29.880 --> 00:15:34.320]   "Having earlier said," Hebrews, that is, "about Enoch,
[00:15:34.320 --> 00:15:38.540]   "that without faith it is impossible to please God."
[00:15:38.540 --> 00:15:41.940]   So the community, then, that stems from Abraham
[00:15:41.940 --> 00:15:46.460]   must be a people who will trust the promise of God
[00:15:46.460 --> 00:15:49.700]   rather than trusting in their own ability
[00:15:49.700 --> 00:15:52.020]   to build something for their own security,
[00:15:52.020 --> 00:15:53.980]   which they tried to do at Babel.
[00:15:53.980 --> 00:15:56.620]   Remember, in chapter 11, there we find a people
[00:15:56.620 --> 00:16:00.660]   who want to build a tower for themselves, as it were,
[00:16:00.660 --> 00:16:04.360]   and God says, "Now I will bless you if you will trust me,
[00:16:04.360 --> 00:16:08.320]   "that through you all nations will be blessed."
[00:16:08.320 --> 00:16:10.360]   So Abraham, then, as a man of faith,
[00:16:10.360 --> 00:16:12.960]   as a believer in God's promises,
[00:16:12.960 --> 00:16:16.840]   is one of the reasons why one of the earliest names
[00:16:16.840 --> 00:16:20.120]   for Christians, even before they were called Christians,
[00:16:20.120 --> 00:16:22.920]   is that we are believers.
[00:16:22.920 --> 00:16:25.160]   We are people of faith.
[00:16:25.160 --> 00:16:28.520]   We are called to participate in the story of God,
[00:16:28.520 --> 00:16:32.000]   God's plan for creation, God's plan for humanity.
[00:16:32.000 --> 00:16:35.900]   It's a story which has a future, a future new creation,
[00:16:35.900 --> 00:16:38.800]   and when we enter into that story,
[00:16:38.800 --> 00:16:41.960]   we put our faith in the God of the story
[00:16:41.960 --> 00:16:44.280]   and say, "I believe that God will accomplish
[00:16:44.280 --> 00:16:46.080]   "what he will accomplish,"
[00:16:46.080 --> 00:16:48.280]   because he has already proved it, of course,
[00:16:48.280 --> 00:16:51.840]   in the cross and resurrection of the Lord Jesus Christ.
[00:16:51.840 --> 00:16:54.340]   So a community of blessing, of faith,
[00:16:54.340 --> 00:16:56.840]   and thirdly, of obedience.
[00:16:56.840 --> 00:17:01.440]   It was because of his faith that Abraham obeyed God.
[00:17:01.440 --> 00:17:03.600]   In fact, Romans stresses that,
[00:17:03.600 --> 00:17:07.200]   so does Hebrew, so does James in his letter.
[00:17:07.200 --> 00:17:09.560]   Abraham got up, he left his homeland,
[00:17:09.560 --> 00:17:11.800]   he went out at God's command,
[00:17:11.800 --> 00:17:16.200]   and in the supreme test, in Genesis chapter 22,
[00:17:16.200 --> 00:17:19.680]   he was even prepared to sacrifice his own son,
[00:17:19.680 --> 00:17:23.680]   the son of the promise, in order to obey God
[00:17:23.680 --> 00:17:26.200]   until God intervened to stop him.
[00:17:26.920 --> 00:17:29.520]   And you remember that the way in which Hebrews
[00:17:29.520 --> 00:17:32.320]   interprets that is that Abraham must have even believed
[00:17:32.320 --> 00:17:34.840]   that God had the power to raise the dead,
[00:17:34.840 --> 00:17:37.240]   because if the promise of God was going to be fulfilled
[00:17:37.240 --> 00:17:40.840]   through Isaac, then somehow Isaac must survive
[00:17:40.840 --> 00:17:42.580]   in order to have descendants.
[00:17:42.580 --> 00:17:46.640]   So Abraham was prepared to believe God and to obey God,
[00:17:46.640 --> 00:17:49.120]   and in fact, God then comments on that
[00:17:49.120 --> 00:17:53.360]   in Genesis chapter 22, after he has stopped Abraham
[00:17:53.360 --> 00:17:55.960]   from actually sacrificing his son.
[00:17:55.960 --> 00:17:59.080]   God says twice at the beginning and the end of that section,
[00:17:59.080 --> 00:18:02.160]   he says, "Because you have obeyed me,
[00:18:02.160 --> 00:18:05.160]   "because you have done this,"
[00:18:05.160 --> 00:18:07.400]   God renews his promise and his oath
[00:18:07.400 --> 00:18:09.480]   to bring blessing to the nations.
[00:18:09.480 --> 00:18:12.120]   And so that's why, as I said, in Hebrews 11
[00:18:12.120 --> 00:18:16.440]   and James chapter two, they set Abraham's obedience
[00:18:16.440 --> 00:18:20.520]   alongside Abraham's faith as the proof
[00:18:20.520 --> 00:18:23.520]   of his authentic relationship with God,
[00:18:23.520 --> 00:18:27.400]   which then both Paul and Hebrews and James
[00:18:27.400 --> 00:18:31.200]   all emphasize as being fundamental to Christian experience
[00:18:31.200 --> 00:18:35.040]   and Christian imitation, belief and obey.
[00:18:35.040 --> 00:18:37.760]   And then fourthly, a community of hope,
[00:18:37.760 --> 00:18:40.400]   because you see that promise of God to Abraham,
[00:18:40.400 --> 00:18:43.320]   that through, that he would become a great nation
[00:18:43.320 --> 00:18:45.040]   and that through his people,
[00:18:45.040 --> 00:18:48.080]   all nations on earth would experience blessing,
[00:18:48.080 --> 00:18:51.440]   that remained the foundation for Israel's hope
[00:18:51.440 --> 00:18:54.920]   for the future all through the succeeding generations
[00:18:54.920 --> 00:18:59.520]   and centuries, even in times of the most appalling
[00:18:59.520 --> 00:19:03.040]   unfaithfulness, even in times of God's judgment,
[00:19:03.040 --> 00:19:08.040]   they knew that God would not, could not abandon his people.
[00:19:08.040 --> 00:19:10.260]   Or at least he could not do it
[00:19:10.260 --> 00:19:12.720]   without breaking his covenant with Abraham.
[00:19:12.720 --> 00:19:15.080]   And he couldn't break his covenant with Abraham
[00:19:15.080 --> 00:19:17.960]   because that had been sworn on God's own self,
[00:19:17.960 --> 00:19:21.440]   by myself have I sworn, says the Lord.
[00:19:21.440 --> 00:19:24.900]   So God was eternally committed by his own existence
[00:19:24.900 --> 00:19:28.120]   in a sense to keep his promise to Abraham.
[00:19:28.120 --> 00:19:31.560]   And that promise of course, included not only
[00:19:31.560 --> 00:19:33.560]   that Israel would be a people
[00:19:33.560 --> 00:19:35.980]   and therefore they would continue as a people,
[00:19:35.980 --> 00:19:38.120]   but that through him all nations on earth
[00:19:38.120 --> 00:19:39.520]   would find blessing.
[00:19:39.520 --> 00:19:43.080]   And so the hope of Israel, as Paul would put it later,
[00:19:43.080 --> 00:19:45.600]   is indeed hope for the world.
[00:19:45.600 --> 00:19:48.920]   That's why Simeon with baby Jesus in his arms
[00:19:48.920 --> 00:19:51.660]   could say that he was seeing the Lord's salvation,
[00:19:51.660 --> 00:19:54.680]   not just the glory of his people Israel,
[00:19:54.680 --> 00:19:57.180]   but a light to lighten the nations.
[00:19:57.180 --> 00:19:58.920]   The mission of God through Abraham
