
[00:00:00.000 --> 00:00:04.200]  我今天想跟大家分享兩個信息
[00:04:33.600 --> 00:04:36.600]  這裡涉及到的是一個具體的
[00:04:36.600 --> 00:04:41.600]  社會和政治和司法的問題
[00:04:41.600 --> 00:04:43.600]  那麼同樣的問題我相信
[00:04:43.600 --> 00:04:46.600]  它也存在在我們兩岸三地的
[00:04:46.600 --> 00:04:47.600]  每一個不同的地方
[00:04:47.600 --> 00:04:49.600]  那每一個地方我們都可以談到
[00:04:49.600 --> 00:04:53.600]  它有它特定的苦
[00:04:53.600 --> 00:04:57.600]  可以說就是這樣一個處境
[00:04:57.600 --> 00:05:00.600]  讓大家可能對於未來的認識
[00:05:00.600 --> 00:05:04.600]  會有很多的悲觀和不確定的那種情緒在
[00:05:04.600 --> 00:05:08.600]  但是我相信對於我們今天在座的各位
[00:05:08.600 --> 00:05:13.600]  有信仰的以及願意去沈思信仰的神學家
[00:05:13.600 --> 00:05:16.600]  和未來的神學家們
[00:05:16.600 --> 00:05:18.600]  我覺得我應該恭喜大家
[00:05:18.600 --> 00:05:24.600]  大家已經進入到了一個非常重要的時期
[00:05:24.600 --> 00:05:26.600]  希望大家在這樣一個時期
[00:05:26.600 --> 00:05:28.600]  真的要好好學習
[00:05:28.600 --> 00:05:33.600]  好好地去動用你的想象力去閱讀聖經
[00:05:33.600 --> 00:05:35.600]  以及要睜大你的眼睛去看
[00:05:35.600 --> 00:05:37.600]  每天在這個社會當中去發生的事情
[00:05:37.600 --> 00:05:39.600]  然後用你的意志力
[00:05:39.600 --> 00:05:42.600]  把這兩個不同的東西結合在一起
[00:05:42.600 --> 00:05:44.600]  我相信在這個過程當中
[00:05:44.600 --> 00:05:48.600]  每一個人如果你真的想往下走
[00:05:48.600 --> 00:05:51.600]  會對這個時代做出自己的貢獻
[00:05:51.600 --> 00:05:54.600]  這是一個非常非常重要的時段
[00:05:54.600 --> 00:05:58.600]  那麼具體到受苦這個問題
[00:05:58.600 --> 00:06:00.600]  如果大家帶著這樣一種很積極的態度
[00:06:00.600 --> 00:06:04.600]  去面對這些問題的時候
[00:06:04.600 --> 00:06:08.600]  我非常的期待大家能夠朝這個方向去走
[00:06:08.600 --> 00:06:11.600]  但是呢我們會出現另外一個問題
[00:06:11.600 --> 00:06:13.600]  如果一個神學家
[00:06:13.600 --> 00:06:18.600]  一個基督徒想要去很具體地思考
[00:06:18.600 --> 00:06:21.600]  他在社會當中所遇到的苦難的時候
[00:06:21.600 --> 00:06:25.600]  他會面臨一個很大的挑戰
[00:06:25.600 --> 00:06:28.600]  就是在何種程度上
[00:06:28.600 --> 00:06:32.600]  你對苦難的表達和理解
[00:06:32.600 --> 00:06:35.600]  是神學的表達和神學的理解
[00:06:35.600 --> 00:06:37.600]  或者說是信仰的表達和信仰的理解
[00:06:37.600 --> 00:06:39.600]  你在談到苦難的時候
[00:06:39.600 --> 00:06:40.600]  跟別的人
[00:06:40.600 --> 00:06:43.600]  比如說跟一名律師在談到苦難的時候
[00:06:43.600 --> 00:06:45.600]  跟一個醫生在談到苦難的時候
[00:06:45.600 --> 00:06:47.600]  到底有什麼不同
[00:06:47.600 --> 00:06:49.600]  你在信仰當中理解的苦難
[00:06:49.600 --> 00:06:52.600]  到底它的最大的特質在什麼地方
[00:06:52.600 --> 00:06:54.600]  我覺得這個就要回到
[00:06:54.600 --> 00:06:58.600]  剛才於老師在後面提到的
[00:06:58.600 --> 00:07:01.600]  我記得是最後的一個pop point裡面講到的
[00:07:01.600 --> 00:07:07.600]  苦難跟十字架的關係
[00:07:07.600 --> 00:07:09.600]  在基督教信仰當中
[00:07:09.600 --> 00:07:11.600]  當我們談到苦難的時候
[00:07:11.600 --> 00:07:14.600]  這個苦難一定不是
[00:07:14.600 --> 00:07:16.600]  停留在苦難自身當中的苦難
[00:07:16.600 --> 00:07:18.600]  它一定是一個轉化的苦難
[00:07:18.600 --> 00:07:20.600]  我們大家都可以記得
[00:07:20.600 --> 00:07:23.600]  詩篇第30篇第12節
[00:07:23.600 --> 00:07:28.600]  你把我的哀哭變為歌唱
[00:07:28.600 --> 00:07:31.600]  你將我的喪福脫去
[00:07:31.600 --> 00:07:35.600]  在我腰間細上喜樂
[00:07:35.600 --> 00:07:36.600]  大家可以看到
[00:07:36.600 --> 00:07:38.600]  這裡在講苦難的時候
[00:07:38.600 --> 00:07:41.600]  從來不是一個苦難本身
[00:07:41.600 --> 00:07:43.600]  沒有出口的一個無盡的黑暗
[00:07:43.600 --> 00:07:46.600]  而是苦難怎麼在我們經受的過程當中
[00:07:46.600 --> 00:07:48.600]  變成一首哀歌
[00:07:48.600 --> 00:07:51.600]  而它最後一定是一首歌曲
[00:07:51.600 --> 00:07:53.600]  是一種贊美
[00:07:53.600 --> 00:07:55.600]  我覺得這個是我們從信仰
[00:07:55.600 --> 00:07:57.600]  從神學角度去談論
[00:07:57.600 --> 00:07:58.600]  今天我們所面臨的
[00:07:58.600 --> 00:08:00.600]  很具體的苦難的時候的
[00:08:00.600 --> 00:08:03.600]  非常重要的基本音符
[00:08:03.600 --> 00:08:06.600]  如果我們忘記這個基本音符
[00:08:06.600 --> 00:08:08.600]  那我們彈出來的樂曲
[00:08:08.600 --> 00:08:09.600]  我們唱出來的歌曲
[00:08:09.600 --> 00:08:11.600]  很可能是走掉的
[00:08:11.600 --> 00:08:14.600]  所以這是我今天想跟大家分享的
[00:08:14.600 --> 00:08:17.600]  兩個基本的信息
[00:08:17.600 --> 00:08:19.600]  謝謝余老師
[00:08:19.600 --> 00:08:30.600]  我習慣叫余院長余木
[00:08:30.600 --> 00:08:32.600]  繼續叫他余木
[00:08:32.600 --> 00:08:36.600]  多謝余木今晚的分享
[00:08:36.600 --> 00:08:38.600]  教導也好
[00:08:38.600 --> 00:08:39.600]  我很喜歡的
[00:08:39.600 --> 00:08:42.600]  特別他用什麼Field Theory
[00:08:42.600 --> 00:08:44.600]  或者是宇宙理論
[00:08:44.600 --> 00:08:45.600]  我很喜歡物理
[00:08:45.600 --> 00:08:47.600]  數學這些東西
[00:08:47.600 --> 00:08:48.600]  不過當然
[00:08:48.600 --> 00:08:52.600]  我有一次和我老婆說
[00:08:52.600 --> 00:08:53.600]  無論是冷氣機
[00:08:53.600 --> 00:08:54.600]  風扇
[00:08:54.600 --> 00:08:55.600]  雪櫃
[00:08:55.600 --> 00:08:56.600]  吸塵機
[00:08:56.600 --> 00:08:59.600]  其實全部都是一個摩打在裡面
[00:08:59.600 --> 00:09:01.600]  她覺得很匪夷所思
[00:09:01.600 --> 00:09:03.600]  很多東西都是一個摩打
[00:09:03.600 --> 00:09:05.600]  所以我老婆會有什麼反應
[00:09:05.600 --> 00:09:06.600]  我要問一下她才知道
[00:09:06.600 --> 00:09:08.600]  她說今天可惜不在
[00:09:08.600 --> 00:09:09.600]  不過很多謝
[00:09:09.600 --> 00:09:10.600]  我很享受
[00:09:10.600 --> 00:09:13.600]  還要贊余木
[00:09:13.600 --> 00:09:17.600]  我經常讀神學的人
[00:09:17.600 --> 00:09:18.600]  你們未必是這種人
[00:09:18.600 --> 00:09:23.600]  所以你未必留意到余木的醒目之處
[00:09:23.600 --> 00:09:28.600]  講三一論有兩個極端或者危險
[00:09:28.600 --> 00:09:31.600]  一個極端就是三一論太奧秘
[00:09:31.600 --> 00:09:33.600]  所以沒有東西可以說
[00:09:33.600 --> 00:09:35.600]  如果沒有東西可以說
[00:09:35.600 --> 00:09:39.600]  這個神學觀念就和我們的生活沒有關係
[00:09:39.600 --> 00:09:40.600]  沒得說
[00:09:40.600 --> 00:09:43.600]  總之我相信三一論是解不開的
[00:09:43.600 --> 00:09:44.600]  到底有什麼意義
[00:09:44.600 --> 00:09:46.600]  信你一些完全解不開的東西
[00:09:46.600 --> 00:09:47.600]  很空洞
[00:09:47.600 --> 00:09:50.600]  另一個極端就是太解釋得到
[00:09:50.600 --> 00:09:52.600]  這些可能現在少見
[00:09:52.600 --> 00:09:53.600]  比如中世紀
[00:09:53.600 --> 00:09:57.600]  一套很複雜的系統去解釋
[00:09:57.600 --> 00:09:59.600]  指的是神的思想
[00:09:59.600 --> 00:10:01.600]  靈就是神的意志
[00:10:01.600 --> 00:10:02.600]  一套很複雜的東西
[00:10:02.600 --> 00:10:05.600]  那套又講得太多
[00:10:05.600 --> 00:10:06.600]  如果現代神學家
[00:10:06.600 --> 00:10:08.600]  我想Richard Swinburne是一個例子
[00:10:08.600 --> 00:10:15.600]  太嘗試用一個理性的架構去推出三一論
[00:10:15.600 --> 00:10:17.600]  為什麼是三一不是四一不是二一呢
[00:10:17.600 --> 00:10:20.600]  有一個理性的架構去推出
[00:10:20.600 --> 00:10:22.600]  對我來說原來是很好的
[00:10:22.600 --> 00:10:23.600]  Strike a balance
[00:10:23.600 --> 00:10:27.600]  所謂在中間來著脈
[00:10:27.600 --> 00:10:32.600]  又不是一個過度理性的去解釋三一論的一個立論
[00:10:32.600 --> 00:10:34.600]  但是又真的給了一種意義
[00:10:34.600 --> 00:10:35.600]  有一種含義
[00:10:35.600 --> 00:10:37.600]  我們覺得三一論這個教義
[00:10:37.600 --> 00:10:39.600]  是跟我們的人生
[00:10:39.600 --> 00:10:42.600]  跟我們整個信仰有關
[00:10:42.600 --> 00:10:44.600]  而且如果你留意聽的話
[00:10:44.600 --> 00:10:45.600]  你會知道
[00:10:45.600 --> 00:10:48.600]  其實今天荺木就由三一論走到創造論
[00:10:48.600 --> 00:10:51.600]  三一論就是父子性靈
[00:10:51.600 --> 00:10:56.600]  給大家空間互相滲透
[00:10:56.600 --> 00:10:59.600]  創造就是神給一些神以外的東西
[00:10:59.600 --> 00:11:01.600]  三一神以外的東西存在
[00:11:01.600 --> 00:11:02.600]  有一個空間
[00:11:02.600 --> 00:11:05.600]  由三一的空間去到創造的空間
[00:11:05.600 --> 00:11:08.600]  跟著去到受苦的空間
[00:11:08.600 --> 00:11:11.600]  受苦的源頭就是
[00:11:11.600 --> 00:11:13.600]  我們要拿一些不是屬於我們的空間
[00:11:13.600 --> 00:11:16.600]  我們要潛越神的那種自由
[00:11:16.600 --> 00:11:19.600]  所以結果就受苦了
[00:11:19.600 --> 00:11:21.600]  他能夠將三一論創造論
[00:11:21.600 --> 00:11:23.600]  甚至受苦甚至十家
[00:11:23.600 --> 00:11:24.600]  其實只差一點點
[00:11:24.600 --> 00:11:26.600]  走到基督論了
[00:11:26.600 --> 00:11:27.600]  多走兩行
[00:11:27.600 --> 00:11:33.600]  所以他能夠將這些主要教義串在一起
[00:11:33.600 --> 00:11:34.600]  很厲害的
[00:11:34.600 --> 00:11:37.600]  你嘗試像他那樣串第二個系統
[00:11:37.600 --> 00:11:38.600]  我包管你做不到
[00:11:38.600 --> 00:11:40.600]  他很厲害的
[00:11:40.600 --> 00:11:42.600]  將教義串在一起
[00:11:42.600 --> 00:11:44.600]  不過你知道我了
[00:11:44.600 --> 00:11:45.600]  贊完他之後
[00:11:45.600 --> 00:11:47.600]  當然要問一些問題
[00:11:47.600 --> 00:11:50.600]  有些提問
[00:11:50.600 --> 00:11:53.600]  提問就
[00:11:53.600 --> 00:11:56.600]  我想集中
[00:11:56.600 --> 00:11:59.600]  其實都是由一個大問題引申兩個問題
[00:11:59.600 --> 00:12:01.600]  大問題就是
[00:12:01.600 --> 00:12:03.600]  其實我們很強調
[00:12:03.600 --> 00:12:06.600]  教義是跟ethics分不開的
[00:12:06.600 --> 00:12:11.600]  Karl Barth 例如巴特的Church Dramatics都強調
[00:12:11.600 --> 00:12:15.600]  講完教義就要講ethical command
[00:12:15.600 --> 00:12:19.600]  要講有什麼道德或者倫理的意義
[00:12:19.600 --> 00:12:21.600]  所以我就要問
[00:12:21.600 --> 00:12:24.600]  到底這個長空間的三一論
[00:12:24.600 --> 00:12:26.600]  有什麼ethical implication
[00:12:26.600 --> 00:12:29.600]  有什麼道德上的意義呢
[00:12:29.600 --> 00:12:32.600]  例如你也說
[00:12:32.600 --> 00:12:35.600]  罪惡受負這件事就算了
[00:12:35.600 --> 00:12:37.600]  剛才余木就講到
[00:12:37.600 --> 00:12:40.600]  神創造給這個世界空間
[00:12:40.600 --> 00:12:43.600]  所以他不會隨意介入
[00:12:43.600 --> 00:12:46.600]  他說神的介入
[00:12:46.600 --> 00:12:49.600]  不會影響我們的自由意志
[00:12:49.600 --> 00:12:51.600]  只是保持balance
[00:12:51.600 --> 00:12:54.600]  讓惡不要過了線
[00:12:54.600 --> 00:12:57.600]  進入entropy 進入無有
[00:12:57.600 --> 00:12:59.600]  如果頑皮一點講
[00:12:59.600 --> 00:13:01.600]  一路聽的時候就令我想起
[00:13:01.600 --> 00:13:03.600]  Star Wars裡面的The Force
[00:13:03.600 --> 00:13:05.600]  大家有沒有看過
[00:13:05.600 --> 00:13:07.600]  Star Wars裡面的The Force
[00:13:07.600 --> 00:13:09.600]  做的事就是precisely這件事
[00:13:09.600 --> 00:13:11.600]  當黑暗勢力太大的時候
[00:13:11.600 --> 00:13:14.600]  就興起了一些Jedi Fighter
[00:13:14.600 --> 00:13:16.600]  打完之後
[00:13:16.600 --> 00:13:19.600]  黑暗的勢力又會回來
[00:13:19.600 --> 00:13:21.600]  這勢力就保證
[00:13:21.600 --> 00:13:23.600]  這個世界不會毀掉
[00:13:23.600 --> 00:13:26.600]  但是每個人都是自己做自己的選擇
[00:13:26.600 --> 00:13:28.600]  那麼In what sense 聖經裡面
[00:13:28.600 --> 00:13:33.600]  講的神是超越了The Force這件事呢
[00:13:33.600 --> 00:13:37.600]  特別我們看看舊約裡面
[00:13:37.600 --> 00:13:39.600]  舉摩西的例子
[00:13:39.600 --> 00:13:42.600]  很多人都講出埃及地的例子
[00:13:42.600 --> 00:13:48.600]  神親自和一些受壓迫的人說話
[00:13:48.600 --> 00:13:52.600]  然後你說不干涉自由
[00:13:52.600 --> 00:13:55.600]  耶和華連法老的兒子都殺了
[00:13:55.600 --> 00:13:58.600]  我告訴你你放不放我走
[00:13:58.600 --> 00:14:00.600]  你不放我走我殺你兒子
[00:14:00.600 --> 00:14:02.600]  這個是不是干涉自由呢
[00:14:02.600 --> 00:14:05.600]  你自己去想想有沒有干涉你的自由呢
[00:14:05.600 --> 00:14:07.600]  你不放我我殺了你兒子
[00:14:07.600 --> 00:14:09.600]  那麼在舊約裡面
[00:14:09.600 --> 00:14:11.600]  在七太及紀裡面
[00:14:11.600 --> 00:14:14.600]  特別看到一個很actively
[00:14:14.600 --> 00:14:16.600]  很積極地干預
[00:14:16.600 --> 00:14:19.600]  並且特別和一些spaceless
[00:14:19.600 --> 00:14:22.600]  沒有空間的人站在一起
[00:14:22.600 --> 00:14:24.600]  七太及紀裡面的故事就是
[00:14:24.600 --> 00:14:27.600]  埃及人欺壓以色列人
[00:14:27.600 --> 00:14:28.600]  沒有了空間
[00:14:28.600 --> 00:14:30.600]  所以神與他們同行
[00:14:30.600 --> 00:14:33.600]  然後就創造一個空間給他們
[00:14:33.600 --> 00:14:35.600]  到了香港的此景
[00:14:35.600 --> 00:14:39.600]  余木說了幾次都是說個體問題
[00:14:39.600 --> 00:14:41.600]  要追求空間
[00:14:41.600 --> 00:14:43.600]  現在香港很多人的投訴就是
[00:14:43.600 --> 00:14:46.600]  北方來的力量哪力量呢
[00:14:46.600 --> 00:14:49.600]  令香港人沒有了空間
[00:14:49.600 --> 00:14:53.600]  我們的問題是我們沒有辦法有自己的個體
[00:14:53.600 --> 00:14:55.600]  因為關係太厲害了
[00:14:55.600 --> 00:14:57.600]  pericarism太厲害了
[00:14:57.600 --> 00:14:58.600]  滲透到香港
[00:14:58.600 --> 00:15:01.600]  簡直沒有了空間存在
[00:15:01.600 --> 00:15:03.600]  在這樣的場景
[00:15:03.600 --> 00:15:06.600]  我們如何找回個體呢
[00:15:06.600 --> 00:15:08.600]  神和一個沒有
[00:15:08.600 --> 00:15:10.600]  不能夠再有個體的人
[00:15:10.600 --> 00:15:11.600]  或者一個民族
[00:15:11.600 --> 00:15:13.600]  有什麼話說呢
[00:15:13.600 --> 00:15:16.600]  個體沒有正面的地位
[00:15:16.600 --> 00:15:19.600]  和香港的處境有什麼關係呢
[00:15:19.600 --> 00:15:21.600]  小小的提問
[00:15:21.600 --> 00:15:23.600]  留待
[00:15:23.600 --> 00:15:25.600]  謝謝
[00:15:26.600 --> 00:15:27.600]  謝謝大家
[00:15:27.600 --> 00:15:29.600]  謝謝大家
[00:15:29.600 --> 00:15:31.600]  謝謝大家
[00:15:31.600 --> 00:15:33.600]  謝謝大家
[00:15:33.600 --> 00:15:36.600]  (字幕由 Amara.org 社群提供)

