
[00:00:00.000 --> 00:00:02.980]  好 我想我們講一下
[00:11:51.480 --> 00:11:53.640]  如果我們有這個空間給他們
[00:11:53.640 --> 00:11:55.800]  其實是真的很好
[00:11:55.800 --> 00:11:58.280]  但是是怎麼做呢?
[00:11:58.280 --> 00:12:00.640]  大概有沒有什麼程序?
[00:12:00.640 --> 00:12:02.360]  我們華人教會
[00:12:02.360 --> 00:12:02.960]  我不知道
[00:12:02.960 --> 00:12:06.960]  可能思妍你可以補充一下神學的概念
[00:12:06.960 --> 00:12:10.120]  我們華人教會在這裡
[00:12:10.120 --> 00:12:11.320]  可以有什麼切入點
[00:12:11.320 --> 00:12:13.360]  或者應該怎麼處理呢?
[00:12:13.360 --> 00:12:16.840]  藍調聖誕
[00:12:16.840 --> 00:12:23.600]  我先回應一下
[00:12:23.600 --> 00:12:27.120]  大家一起回應一下
[00:12:27.120 --> 00:12:32.040]  我做了一些資料搜集
[00:12:32.040 --> 00:12:33.760]  訪問了一些人
[00:12:33.760 --> 00:12:35.240]  我整理了大約
[00:12:35.240 --> 00:12:38.600]  原來通常那些藍調聖誕
[00:12:38.600 --> 00:12:39.880]  可能它開頭的時候
[00:12:39.880 --> 00:12:43.280]  有一些很平靜的音樂
[00:12:43.280 --> 00:12:45.400]  可能是一些例如太宅的音樂
[00:12:45.400 --> 00:12:48.840]  讓大家很慢下來
[00:12:48.840 --> 00:12:51.720]  接著可能是一些很簡單的
[00:12:51.720 --> 00:12:53.880]  哀歌的經文
[00:12:53.880 --> 00:12:57.720]  無論可能是《年年命》哀歌、詩篇
[00:12:57.720 --> 00:13:00.920]  好像把大家放在同一個場景
[00:13:00.920 --> 00:13:05.640]  我們可以有哀傷、哀動在裡面
[00:13:05.640 --> 00:13:08.000]  可能有一些簡單的詩歌
[00:13:08.000 --> 00:13:14.280]  有一些簡單、很短的講道的時間
[00:13:14.280 --> 00:13:15.600]  但是都會很短
[00:13:15.600 --> 00:13:18.640]  通常他們說原來不多於10分鐘
[00:13:18.640 --> 00:13:23.680]  很多的空間讓大家在經文當中去反思
[00:13:23.680 --> 00:13:25.720]  甚至可能在經文裡面
[00:13:25.720 --> 00:13:28.000]  分享裡面都是處於到什麼時候
[00:13:28.000 --> 00:13:29.600]  我的哀傷到什麼時候
[00:13:29.600 --> 00:13:31.880]  困難到什麼時候
[00:13:31.880 --> 00:13:36.080]  有些教會原來他們會有一些見證的
[00:13:36.080 --> 00:13:37.280]  可能一些很簡單的
[00:13:37.280 --> 00:13:39.840]  就是我生命的處境原來很真實、很難
[00:13:39.840 --> 00:13:43.200]  但是我的群體怎樣去陪伴我
[00:13:43.200 --> 00:13:45.280]  調酒、祝福
[00:13:45.280 --> 00:13:46.880]  其實就是一個很簡單
[00:13:46.880 --> 00:13:49.920]  不是一個很打鑼打鼓
[00:13:49.920 --> 00:13:53.760]  但是就是一個很簡單、很平靜
[00:13:53.760 --> 00:13:56.360]  但是我剛才在說的那樣
[00:13:56.360 --> 00:14:02.320]  教會能夠有群體、有弟兄姊妹去支持
[00:14:02.320 --> 00:14:04.800]  大家在那種困難當中
[00:14:04.800 --> 00:14:06.920]  我猜那個支持
[00:14:06.920 --> 00:14:08.320]  就是我倒下得很厲害
[00:14:08.320 --> 00:14:12.080]  但是原來還有其他人跟我一起願意為我守護
[00:14:12.080 --> 00:14:13.360]  或者我倒下得很厲害
[00:14:13.360 --> 00:14:14.960]  但是我發覺原來不是只有我一個人倒下
[00:14:14.960 --> 00:14:18.560]  有其他人跟我一起都在倒下的
[00:14:18.560 --> 00:14:22.000]  又或者原來我對神有很多的質疑
[00:14:22.000 --> 00:14:24.840]  神為什麼會這樣?我很恨你
[00:14:24.840 --> 00:14:27.520]  但是其實那個恨是一種感覺
[00:14:27.520 --> 00:14:29.880]  但是其實他還在向神呼喊
[00:14:29.880 --> 00:14:32.560]  他還想在神裡面、在教會裡面
[00:14:32.560 --> 00:14:35.640]  去向神去發問一些問題
[00:14:35.640 --> 00:14:37.320]  所以在這種空間裡面
[00:14:37.320 --> 00:14:38.640]  其實教會能夠
[00:14:38.640 --> 00:14:40.920]  或者這種藍調的活動
[00:14:40.920 --> 00:14:43.560]  聖誕能夠這樣去盛載
[00:14:43.560 --> 00:14:45.960]  其實我猜在心理學裡面
[00:14:45.960 --> 00:14:48.360]  其實我們說我們很需要認同
[00:14:48.360 --> 00:14:49.600]  我們裡面的那份痛
[00:14:49.600 --> 00:14:51.360]  我們要表達出來
[00:14:51.360 --> 00:14:53.600]  其實慢慢又會有轉變
[00:14:53.600 --> 00:14:56.480]  我猜這一種在教會裡面能夠
[00:14:56.480 --> 00:15:00.240]  能夠留下的也是一個值得
[00:15:00.240 --> 00:15:02.560]  需要創造的空間
[00:15:02.560 --> 00:15:06.760]  好啊 Winnie 讓我看到一個最吸引我的
[00:15:06.760 --> 00:15:12.440]  就是一幫受苦的人可以被接納
[00:15:12.440 --> 00:15:13.560]  是有痛苦的
[00:15:13.560 --> 00:15:15.200]  我們很多時候最近都經常說
[00:15:15.200 --> 00:15:17.320]  It's okay not to be okay
[00:15:17.320 --> 00:15:21.280]  但是一般我們在教會的聚會崇拜
[00:15:21.280 --> 00:15:22.760]  我想有一個傾向
[00:15:22.760 --> 00:15:24.680]  我們要解決這個問題
[00:15:24.680 --> 00:15:27.360]  一定要很快去處理
[00:15:27.360 --> 00:15:31.640]  不可以讓一些痛苦的問題停留著
[00:15:31.640 --> 00:15:35.920]  但是正正人都是要經歷一些事情的
[00:15:35.920 --> 00:15:37.440]  雖然我們很不想
[00:15:37.440 --> 00:15:39.520]  要經歷或者遲一些
[00:15:39.520 --> 00:15:42.120]  上帝才會令我們舒服一些
[00:15:42.120 --> 00:15:44.000]  我們都要慢慢去接受
[00:15:44.000 --> 00:15:47.200]  真的要一幫人共同去接受
[00:15:47.200 --> 00:15:49.360]  還有我看到很重要的就是
[00:15:49.360 --> 00:15:51.760]  跟我們一般在外面圍爐
[00:15:51.760 --> 00:15:53.120]  又很不同的
[00:15:53.120 --> 00:15:55.120]  我們近年都經常說圍爐
[00:15:55.120 --> 00:15:57.600]  一幫人不斷哭 抒發情緒
[00:15:57.600 --> 00:15:59.600]  在心理學上是OK的
[00:15:59.600 --> 00:16:01.000]  但是在我們信仰群體
[00:16:01.000 --> 00:16:02.200]  我想還有一個向度
[00:16:02.200 --> 00:16:03.480]  在屬靈的向度
[00:16:03.480 --> 00:16:06.360]  我們在一個神聖的空間裏面
[00:16:06.360 --> 00:16:09.520]  我們的面向是面向著上帝的
[00:16:09.520 --> 00:16:13.040]  不是說我們只是在人裏面
[00:16:13.040 --> 00:16:14.200]  只是抒發情緒
[00:16:14.200 --> 00:16:16.640]  當然這個也一定是有幫助的
[00:16:16.640 --> 00:16:20.760]  但是我們的主調都是我們面向上帝
[00:16:20.760 --> 00:16:24.320]  就像剛才Winnie你說的愛歌
[00:16:24.320 --> 00:16:27.520]  那個主角也是上帝
[00:16:27.520 --> 00:16:29.320]  我們向著上帝
[00:16:29.320 --> 00:16:31.720]  我們的經白 我們用的詩歌
[00:16:31.720 --> 00:16:33.560]  都是抒發情緒
[00:16:33.560 --> 00:16:35.560]  但是我們都是面向上帝去說
[00:16:35.560 --> 00:16:38.360]  所以我神學不行了
[00:16:38.360 --> 00:16:39.560]  請教一下思賢
[00:16:39.560 --> 00:16:42.560]  愛歌其實
[00:16:42.560 --> 00:16:43.800]  我知道很powerful
[00:16:43.800 --> 00:16:47.240]  譬如詩篇裏面很多都是愛歌
[00:16:47.240 --> 00:16:49.560]  甚至很多都是奏坐詩
[00:16:49.560 --> 00:16:50.960]  其實你怎麼看呢?
[00:16:50.960 --> 00:16:53.960]  在神學的角度
[00:16:53.960 --> 00:16:58.560]  其實我第一次聽到有這個
[00:16:58.560 --> 00:17:01.680]  藍調聖誕的這個概念
[00:17:01.680 --> 00:17:03.160]  我覺得很好
[00:17:03.160 --> 00:17:08.000]  給我們有一個很好的提醒
[00:17:08.000 --> 00:17:10.920]  特別其實就像剛才Winnie所說
[00:17:10.920 --> 00:17:13.720]  那個做法是很簡單的
[00:17:13.720 --> 00:17:16.240]  其實完全不是一個
[00:17:16.240 --> 00:17:18.760]  你要屬於什麼敬拜傳統
[00:17:18.760 --> 00:17:21.760]  或者什麼宗派傳統才能做到
[00:17:21.760 --> 00:17:25.720]  而是就像你剛才所說的acknowledge
[00:17:25.720 --> 00:17:32.080]  就是在我們去想整個聖誕節的程序裏面
[00:17:32.080 --> 00:17:33.600]  我們就是acknowledge
[00:17:33.600 --> 00:17:36.960]  我們就是一起在經歷
[00:17:36.960 --> 00:17:40.640]  可能是很沉重的
[00:17:40.640 --> 00:17:44.640]  哀傷和憤怒裏面
[00:17:44.640 --> 00:17:49.880]  特別就是其實都是透過很簡單的一些
[00:17:49.880 --> 00:17:53.440]  可能就是揀選舊約的一些詩篇
[00:17:53.440 --> 00:17:57.240]  或者先知的宣講的一些經文
[00:17:57.240 --> 00:17:59.800]  還有一些詩歌
[00:17:59.800 --> 00:18:03.360]  詩歌其實都不是說你一定要唱什麼歌
[00:18:03.360 --> 00:18:05.480]  或者不可以唱什麼歌
[00:18:05.480 --> 00:18:08.720]  而是就是在那個群體
[00:18:08.720 --> 00:18:13.000]  我們acknowledge其他人當下的需要
[00:18:13.000 --> 00:18:14.160]  我們去選擇
[00:18:14.160 --> 00:18:18.200]  所以可能如果大家意識到
[00:18:18.200 --> 00:18:22.240]  這個聖誕大家不能夠唱《Joy to the world》
[00:18:22.240 --> 00:18:24.480]  那就不要唱《Joy to the world》了
[00:18:24.480 --> 00:18:26.240]  也不是說一定不可以唱
[00:18:26.240 --> 00:18:28.800]  但是就是每一個群體
[00:18:28.800 --> 00:18:31.640]  他們一起去同行的
[00:18:31.640 --> 00:18:35.760]  我覺得這個提醒很好
[00:18:35.760 --> 00:18:40.600]  特別就是我都相信在神面前
[00:18:40.600 --> 00:18:43.600]  我們這些負面的情緒
[00:18:43.600 --> 00:18:46.760]  包括哀傷或者憤怒
[00:18:46.760 --> 00:18:50.360]  其實和喜樂都是平等的
[00:18:50.360 --> 00:18:52.840]  沒有說在神面前
[00:18:52.840 --> 00:18:55.320]  喜樂就好像高等一些
[00:18:55.320 --> 00:18:57.840]  其他負面情緒就低等一些
[00:18:57.840 --> 00:19:01.640]  而是神愛我們、拯救我們
[00:19:01.640 --> 00:19:03.520]  就是這一個全個人
[00:19:03.520 --> 00:19:07.160]  所以是包括我們經歷到的
[00:19:07.160 --> 00:19:13.000]  這些很負面的情緒
[00:19:13.000 --> 00:19:18.320]  特別就是我自己的反省是聖誕節
[00:19:18.320 --> 00:19:25.360]  聖誕節當然傳統是很喜樂、很歡騰
[00:19:25.360 --> 00:19:30.360]  但是其實聖誕節正正就是我們紀念
[00:19:30.360 --> 00:19:35.760]  主耶穌基督願意進入這個受苦的世界
[00:19:35.760 --> 00:19:41.560]  正正就是在人很多的罪和苦難
[00:19:41.560 --> 00:19:43.080]  這個世界裏面
[00:19:43.080 --> 00:19:47.320]  就是上帝願意親自成為肉身
[00:19:47.320 --> 00:19:52.280]  就是去進入這個痛苦裏面
[00:19:52.280 --> 00:19:53.760]  所以其實聖誕節
[00:19:53.760 --> 00:19:57.800]  我覺得我們特別去acknowledge
[00:19:57.800 --> 00:20:00.640]  就是我們這個群體這一刻
[00:20:00.640 --> 00:20:03.480]  是在經歷著這些痛苦
[00:20:03.480 --> 00:20:06.720]  特別是今年我們在香港
[00:20:06.720 --> 00:20:09.080]  一起去經歷這個災難
[00:20:09.080 --> 00:20:10.480]  平時都是的
[00:20:10.480 --> 00:20:13.960]  平時其實我們都是要為意
[00:20:13.960 --> 00:20:15.560]  好像你們所說的
[00:20:15.560 --> 00:20:17.320]  為意身邊的弟兄姊妹
[00:20:17.320 --> 00:20:22.840]  其實他們可能都是在經歷一些哀傷裏面
[00:20:22.840 --> 00:20:26.840]  正正就是容許聖誕節
[00:20:26.840 --> 00:20:29.040]  就是有這個空間
[00:20:29.040 --> 00:20:31.320]  我們去紀念耶穌基督
[00:20:31.320 --> 00:20:36.760]  進入了我們所承受的一些苦痛裏面
[00:20:36.760 --> 00:20:39.520]  還有就是這個群體
[00:20:39.520 --> 00:20:41.520]  當我們一起去承受的時候
[00:20:41.520 --> 00:20:44.240]  我想這個都是一個敬拜
[00:20:44.240 --> 00:20:48.160]  一個群體向神友的禱告
[00:20:48.160 --> 00:20:50.040]  就是一個很真誠的禱告
[00:20:50.040 --> 00:20:59.800]  就是我們一起經歷著這個悲憤裏面
[00:20:59.800 --> 00:21:02.960]  然後我們透過經文、透過詩歌
[00:21:02.960 --> 00:21:04.600]  我們去思考
[00:21:04.600 --> 00:21:08.880]  原來上帝就是在這個痛苦裏面
[00:21:08.880 --> 00:21:11.880]  是和我們一起同在的
[00:21:11.880 --> 00:21:15.560]  所以由聖經我們看到
[00:21:15.560 --> 00:21:17.840]  其實特別是舊約我們看到
[00:21:17.840 --> 00:21:22.320]  哀傷是一個很重要的主題
[00:21:22.320 --> 00:21:25.760]  可能有時我們傳統教會的教導
[00:21:25.760 --> 00:21:29.680]  很專注在保羅、鐵扎羅的家磁樹
[00:21:29.680 --> 00:21:32.280]  就是有提到要上上起落
[00:21:32.280 --> 00:21:34.880]  就將那個放得很大
[00:21:34.880 --> 00:21:37.080]  但是整本聖經
[00:21:37.080 --> 00:21:40.360]  我們都發現其實就是屬於神的子民
[00:21:40.360 --> 00:21:42.960]  我們這個現實是經歷了
[00:21:42.960 --> 00:21:46.560]  就是舊約他們經歷過
[00:21:46.560 --> 00:21:52.280]  他們的國家是有亡國、是有被擄
[00:21:52.280 --> 00:21:57.320]  都是在這些集體創傷裏面
[00:21:57.320 --> 00:22:00.680]  他們向神去發出呼喊
[00:22:00.680 --> 00:22:04.160]  甚至有時不是說
[00:22:04.160 --> 00:22:08.760]  即時我們就很喜樂、很讚美
