
[00:00:00.000 --> 00:00:03.520]  [音乐]
[00:02:39.440 --> 00:02:40.880]  另一位姐妹
[00:02:40.880 --> 00:02:43.160]  她是在医院工作的
[00:02:43.160 --> 00:02:45.320]  她也感到很挣扎
[00:02:45.320 --> 00:02:49.400]  因为她看见年长和低收入的病人
[00:02:49.400 --> 00:02:53.440]  经常被医院的同事忽略
[00:02:53.440 --> 00:02:57.160]  连他们手术后提供给他们的照顾
[00:02:57.160 --> 00:02:59.800]  都比其他人少
[00:02:59.800 --> 00:03:03.520]  但是她身边的同事好像觉得没事
[00:03:03.520 --> 00:03:05.560]  不觉得这些是不公平
[00:03:05.560 --> 00:03:07.120]  还跟她说
[00:03:07.120 --> 00:03:11.280]  制度是这样的
[00:03:11.280 --> 00:03:13.720]  问题是为什么信徒在工作上
[00:03:13.720 --> 00:03:15.680]  遇到的信仰挣扎
[00:03:15.680 --> 00:03:19.960]  不能在教会获得应有的关注呢?
[00:03:19.960 --> 00:03:24.000]  大家好像视而不见听而不闻
[00:03:24.000 --> 00:03:27.920]  不单止是牧者很少谈论这些事
[00:03:27.920 --> 00:03:31.400]  其实连信徒都不期望牧者
[00:03:31.400 --> 00:03:34.720]  可以从牧者身上获得任何的帮助
[00:03:34.720 --> 00:03:37.920]  又听听这些弟兄姐妹的心声
[00:03:37.920 --> 00:03:41.320]  传导人很多时间
[00:03:41.320 --> 00:03:47.080]  用在思考一些古代的问题上
[00:03:47.080 --> 00:03:49.720]  我虽然肯定圣经时期的人们
[00:03:49.720 --> 00:03:50.600]  没错
[00:03:50.600 --> 00:03:53.960]  他们是处理过一些很棘手的问题
[00:03:53.960 --> 00:03:55.240]  不过
[00:03:55.240 --> 00:03:58.040]  和我们现在的世界
[00:03:58.040 --> 00:04:00.440]  差很远
[00:04:00.440 --> 00:04:03.760]  另外有些人这么说
[00:04:03.760 --> 00:04:08.840]  人们觉得牧者纯属属灵上的顾问
[00:04:08.840 --> 00:04:11.120]  就好像圣殿上
[00:04:11.120 --> 00:04:14.440]  站在柱顶的雕像
[00:04:14.440 --> 00:04:18.920]  不觉得他们是职场人士的顾问
[00:04:18.920 --> 00:04:20.160]  也有些人这么说
[00:04:20.160 --> 00:04:22.880]  如果要征询牧师意见
[00:04:22.880 --> 00:04:24.880]  我们要假设一些东西
[00:04:24.880 --> 00:04:28.960]  假设牧师有一些营商的专门知识
[00:04:28.960 --> 00:04:33.080]  又假设他认识某些特别处境
[00:04:33.080 --> 00:04:35.240]  所涉及的问题
[00:04:35.240 --> 00:04:38.680]  也要假设他知道这些问题
[00:04:38.680 --> 00:04:43.240]  对利润的长短期影响
[00:04:43.240 --> 00:04:44.880]  最后一个这么说
[00:04:44.880 --> 00:04:51.280]  牧师和职场是合不来的
[00:04:51.280 --> 00:04:53.000]  是乘错了线
[00:04:53.000 --> 00:04:58.400]  最好是和一些自然而然可以明白我们的人聊天
[00:04:58.400 --> 00:05:02.760]  免得没人
[00:05:02.760 --> 00:05:07.080]  信徒感到牧者和他们的圣经教导
[00:05:07.080 --> 00:05:09.120]  和职场缺席
[00:05:09.120 --> 00:05:13.800]  又欠缺理解江湖事的基本能力
[00:05:13.800 --> 00:05:16.520]  好像活在远古的圣经世界
[00:05:16.520 --> 00:05:21.360]  活在一个圣殿柱顶上的雕像
[00:05:21.360 --> 00:05:23.840]  只理会属灵士
[00:05:23.840 --> 00:05:28.960]  信徒自然在教会不会提及职场事
[00:05:28.960 --> 00:05:30.680]  其实以上的引文
[00:05:30.680 --> 00:05:34.640]  是来自一本著作
[00:05:34.640 --> 00:05:40.680]  是一位美国工商伦理与领导学的教授
[00:05:40.680 --> 00:05:43.640]  叫John C. Knapp
[00:05:43.640 --> 00:05:46.480]  2012年的著作
[00:05:46.480 --> 00:05:53.920]  他的书名很精辟地总结了我刚才说的许多话
[00:05:53.920 --> 00:05:57.160]  书名是这样的
[00:05:57.160 --> 00:06:02.600]  How the Church Fails Business People
[00:06:02.600 --> 00:06:07.200]  And What Can Be Done About It
[00:06:07.200 --> 00:06:11.120]  为什么教会会辜负职场的人呢?
[00:06:11.120 --> 00:06:14.000]  我们应该如何处理他呢?
[00:06:14.000 --> 00:06:15.840]  辜负一词就Fail
[00:06:15.840 --> 00:06:19.520]  表达了教会在牧养上的疏忽和遗漏
[00:06:19.520 --> 00:06:21.040]  但值得留心的是
[00:06:21.040 --> 00:06:23.880]  Knapp所指控的对象
[00:06:23.880 --> 00:06:27.000]  不是牧师或者个别信徒
[00:06:27.000 --> 00:06:28.880]  因为如果是个别人士
[00:06:28.880 --> 00:06:34.640]  我们就进行个别补救式的培训和关顾就可以了
[00:06:34.640 --> 00:06:37.840]  Knapp的著作所谈论的对象是什么呢?
[00:06:37.840 --> 00:06:39.480]  The Church
[00:06:39.480 --> 00:06:44.080]  一个包括了牧者和信徒在内的群体
[00:06:44.080 --> 00:06:50.400]  因此作者无意置放牧者和信徒在对立的位置
[00:06:50.400 --> 00:06:53.120]  他所辨识的问题
[00:06:53.120 --> 00:06:54.920]  不是个人的问题
[00:06:54.920 --> 00:06:56.520]  也不是个别事件
[00:06:56.520 --> 00:06:58.880]  而是一个社群的现象
[00:06:58.880 --> 00:07:03.360]  是一个受到文化和社会力量影响下
[00:07:03.360 --> 00:07:05.120]  出现的一个现象
[00:07:05.120 --> 00:07:08.800]  我很认同Knapp的思考的进路
[00:07:08.800 --> 00:07:11.800]  因为从实践神学的角度
[00:07:11.800 --> 00:07:14.080]  个人的观感和行动
[00:07:14.080 --> 00:07:17.360]  不是纯个人的产物
[00:07:17.360 --> 00:07:21.240]  Practice 实践
[00:07:21.240 --> 00:07:25.200]  John Swinton 的解释
[00:07:25.200 --> 00:07:28.840]  不是有些人做些事那么简单
[00:07:28.840 --> 00:07:35.240]  实践是混合了价值、信念、神学和其他假设
[00:07:35.240 --> 00:07:37.400]  实践也不是个人的事
[00:07:37.400 --> 00:07:38.480]  Swinton 继续说
[00:07:38.480 --> 00:07:42.360]  实践是传统和历史的载体
[00:07:42.360 --> 00:07:47.080]  Bearers of traditions and histories
[00:07:47.080 --> 00:07:50.040]  个人的行动是有群体性的
[00:07:50.040 --> 00:07:54.280]  是经年累月地演变出来的结果
[00:07:54.280 --> 00:07:57.480]  这并不代表Swinton主张集体主义
[00:07:57.480 --> 00:08:02.320]  否定个人主观、能动性的agency
[00:08:02.320 --> 00:08:04.160]  Swinton 只是道出
[00:08:04.160 --> 00:08:07.000]  个人行动是很复杂的
[00:08:07.000 --> 00:08:10.600]  建议信徒不要简单化教会的现象
[00:08:10.600 --> 00:08:14.960]  教会如果要寻求一个对上主忠诚的实践
[00:08:14.960 --> 00:08:17.760]  第一个基本步是什么呢?
[00:08:17.760 --> 00:08:21.560]  就是如实理解教会所发生的事
[00:08:21.560 --> 00:08:26.160]  这个过程称作complexification
[00:08:26.160 --> 00:08:29.640]  complexification不是将一些简单的东西复杂化
[00:08:29.640 --> 00:08:35.920]  我会翻译为还原事情的复杂性
[00:08:35.920 --> 00:08:40.200]  而且我们要帮助信徒意识到这种复杂性
[00:08:40.200 --> 00:08:47.520]  以至大家可以作出一些深层和可持续的改变
[00:08:47.520 --> 00:08:53.000]  Nap 在书中如何做到这个complexification呢?
[00:08:53.000 --> 00:08:56.880]  他如何解释教会对职场的沉默
[00:08:56.880 --> 00:09:01.440]  职场和教会视作两个互不相干的世界呢?
[00:09:01.440 --> 00:09:03.800]  他用这幅图
[00:09:03.800 --> 00:09:08.560]  这幅图是1936年北加索的《Dora Maar》的作品
[00:09:08.560 --> 00:09:10.760]  北加索出名是扭曲了一些东西
[00:09:10.760 --> 00:09:14.080]  不过这次扭曲的对象不是他女朋友Dora Maar
[00:09:14.080 --> 00:09:21.560]  而是Nap说这种扭曲是现代人对doctrines的扭曲
[00:09:21.560 --> 00:09:24.520]  他解释教会对职场的沉默
[00:09:24.520 --> 00:09:29.120]  将性族移分其实是doctrines的扭曲
[00:09:29.120 --> 00:09:33.040]  里面的扭曲包括刚才提到的性族移分
[00:09:33.040 --> 00:09:37.360]  也包括公共与私人空间的移分
[00:09:37.360 --> 00:09:40.640]  他也提及这些移分式的扭曲
[00:09:40.640 --> 00:09:42.640]  其实是可以理解的
[00:09:42.640 --> 00:09:44.040]  可以明白的
[00:09:44.040 --> 00:09:47.120]  因为在一个价值失序的世界
[00:09:47.120 --> 00:09:52.320]  信徒为了避免一些剧烈的伦理冲突和挣扎
[00:09:52.320 --> 00:09:55.880]  最方便的方法就是将生活割裂成
[00:09:55.880 --> 00:09:59.560]  众多互不相干的独立的合
[00:09:59.560 --> 00:10:02.160]  不同的合子互不关联
[00:10:02.160 --> 00:10:04.800]  以求甚安理得
[00:10:04.800 --> 00:10:07.080]  但是Nap同时批评
[00:10:07.080 --> 00:10:13.680]  这种移分的思维是自欺self-deception的表现
[00:10:13.680 --> 00:10:17.680]  最后他建议什么呢?
[00:10:17.680 --> 00:10:23.760]  他建议重建一个照命观和职场的伦理
[00:10:23.760 --> 00:10:26.800]  我欣赏Nap对教会处境的分析
[00:10:26.800 --> 00:10:31.960]  也认同他的建议有助打破教会对职场的沉默
[00:10:31.960 --> 00:10:35.920]  我只是对他有一点这方面的迷言
[00:10:35.920 --> 00:10:40.560]  就是他未能够全面发挥堂会教导的功能
[00:10:40.560 --> 00:10:43.280]  Nap只是在他的著作最后一章
[00:10:43.280 --> 00:10:46.000]  有几页讲堂会的角色
[00:10:46.000 --> 00:10:50.160]  重要的是the church potential
[00:10:50.160 --> 00:10:53.920]  意思就是这位工商伦理的专家
[00:10:53.920 --> 00:10:56.800]  似乎不太确定和肯定
[00:10:56.800 --> 00:10:59.640]  教会在打破职场沉默
[00:10:59.640 --> 00:11:02.760]  是否真的有一个实际的功能
[00:11:02.760 --> 00:11:05.720]  只是potential而已
[00:11:05.720 --> 00:11:10.040]  在这里我要介绍另一位神学家
[00:11:10.040 --> 00:11:13.000]  其实美国Princeton Seminary
[00:11:13.000 --> 00:11:17.960]  基督教教育学者和实践神学家Richard Osmer
[00:11:17.960 --> 00:11:22.600]  可以补充Nap在这方面的不足
[00:11:22.600 --> 00:11:25.960]  Osmer在1990年有一本著作叫做
[00:11:25.960 --> 00:11:27.800]  A Teachable Spirit
[00:11:27.800 --> 00:11:31.960]  Recovering the Teaching Overs in the Church
[00:11:31.960 --> 00:11:37.720]  著作中有分析公共私人空间二分的现象
[00:11:37.720 --> 00:11:44.320]  它的complexification过程比Nap更加透彻
[00:11:44.320 --> 00:11:49.000]  Osmer解释宗教退守到私人空间
[00:11:49.000 --> 00:11:53.920]  是宗教受到现代化冲击的结果
[00:11:53.920 --> 00:11:57.000]  modernization
[00:11:57.000 --> 00:12:01.400]  这个冲击我就用林布伦1962年的这幅画
[00:12:01.400 --> 00:12:04.400]  向大家表达一下
[00:12:04.400 --> 00:12:07.000]  这幅画的主题是
[00:12:07.000 --> 00:12:09.240]  耶稣平静风浪
[00:12:09.240 --> 00:12:12.320]  就是加里历海突然翻起大浪
[00:12:12.320 --> 00:12:18.040]  门徒就用不同的方式去应付
[00:12:18.040 --> 00:12:23.920]  到底教会是受到一个什么风浪的冲击呢
[00:12:23.920 --> 00:12:27.680]  在历史里面或者在传统的社会里面
[00:12:27.680 --> 00:12:32.840]  我们大概是依赖宗教去理解日常生活的意义
[00:12:32.840 --> 00:12:37.840]  但今天宗教在伦理的领域节节败退
[00:12:37.840 --> 00:12:48.880]  Osmer综合现代化对我们的信仰和教会四方面的冲击
[00:12:48.880 --> 00:12:52.400]  第一是instrumental rationality
[00:12:52.400 --> 00:12:54.280]  工具理性
[00:12:54.280 --> 00:12:56.960]  现代化是工具理性
[00:12:56.960 --> 00:13:04.040]  工具理性取代了宗教成为人们整理生活意义的主要诠释框架
[00:13:04.040 --> 00:13:08.520]  生命被看成一个有待解决的问题
[00:13:08.520 --> 00:13:12.400]  或者好像哈罗华所说是一个project
[00:13:12.400 --> 00:13:22.400]  宗教也被虐化为一种有助提升个人身心灵健康的文化产物
[00:13:22.400 --> 00:13:23.800]  第二
[00:13:23.800 --> 00:13:29.520]  第二波浪的冲击就是rapid social changes
[00:13:29.520 --> 00:13:32.120]  急速的社会变迁
[00:13:32.120 --> 00:13:35.240]  在现代社会因为知识和科技发达
[00:13:35.240 --> 00:13:37.640]  社会变迁的步伐加快了
[00:13:37.640 --> 00:13:43.560]  现存的伦理和宗教的规范是堕后了追不上了
[00:13:43.560 --> 00:13:48.680]  其中反映这方面最明显的地方就是生育科技的发达
[00:13:48.680 --> 00:13:53.400]  我们对生死伦理是很迷失的
[00:13:53.400 --> 00:13:55.920]  第三波的冲击
[00:13:55.920 --> 00:13:58.320]  structural pluralism
[00:13:58.320 --> 00:14:00.320]  结构多元主义
[00:14:00.320 --> 00:14:03.040]  传统的社会结构简单
[00:14:03.040 --> 00:14:06.320]  我们找食物就耕田打鱼
[00:14:06.320 --> 00:14:10.560]  讲到社群其实都是由亲戚关系组成的
[00:14:10.560 --> 00:14:14.840]  讲到道德规范就由宗教去决定
[00:14:14.840 --> 00:14:18.400]  但现代的社会结构就复杂很多了
[00:14:18.400 --> 00:14:21.840]  经济活动高度分工分储
[00:14:21.840 --> 00:14:25.760]  专业化也使不同的行业部门
[00:14:25.760 --> 00:14:28.120]  织成一个独立的体系
[00:14:28.120 --> 00:14:31.120]  体系间甚少互通
[00:14:31.120 --> 00:14:37.200]  而体系的伦理也脱离了宗教织成一格
[00:14:37.200 --> 00:14:41.560]  生活的领域或分为公共与私人
[00:14:41.560 --> 00:14:45.000]  宗教只是在私人空间出现
[00:14:45.000 --> 00:14:48.440]  关注个人和家庭事务
[00:14:48.440 --> 00:14:54.960]  与公共空间所讲的社会职场生活完全无关
[00:14:54.960 --> 00:14:57.360]  第四波的冲击
[00:14:57.360 --> 00:14:59.720]  cultural pluralism
[00:14:59.720 --> 00:15:02.600]  现代的社会文化分储
[00:15:02.600 --> 00:15:06.600]  由不同的文化传统组成
[00:15:06.600 --> 00:15:14.160]  我们会对任何声称有绝对真理的人的言论很怀疑
[00:15:14.160 --> 00:15:18.840]  我们也很习惯接受文化价值的多元和相对
[00:15:18.840 --> 00:15:21.200]  个人的道德只讲
[00:15:21.200 --> 00:15:28.360]  你选择,我选择,你的选择,你的决定
[00:15:28.360 --> 00:15:34.160]  其实NAP也有提及以上对教会的一些冲击元素
[00:15:34.160 --> 00:15:37.160]  只是它没有像Oxmon那样
[00:15:37.160 --> 00:15:40.480]  进一步分析堂会的应变方式
[00:15:40.480 --> 00:15:45.920]  就像船上的门徒用不同的方法面对风浪
[00:15:45.920 --> 00:15:50.760]  以至未能比较不同方式的优胜劣败
[00:15:50.760 --> 00:15:52.200]  Oxman指出
[00:15:52.200 --> 00:16:00.400]  美国的堂会是以两种策略面对现代化的冲击
[00:16:00.400 --> 00:16:02.840]  第一种
[00:16:02.840 --> 00:16:05.080]  附和个人主义
[00:16:05.080 --> 00:16:09.920]  Oxman指出60年后的美国mainstream church主流教会
[00:16:09.920 --> 00:16:14.480]  附和个人主义放弃真理的大功成
[00:16:14.480 --> 00:16:17.920]  这个模式有三方面的表征
[00:16:17.920 --> 00:16:21.480]  第一,教会强调个人灵性经验
[00:16:21.480 --> 00:16:23.640]  推广信徒
[00:16:23.640 --> 00:16:24.840]  推广什么呢?
[00:16:24.840 --> 00:16:30.280]  是信仰能够促进个人满足感的功能
[00:16:30.280 --> 00:16:35.800]  第二,理解救赎是自我释放
[00:16:35.800 --> 00:16:37.160]  释放什么?
[00:16:37.160 --> 00:16:43.880]  释放个人从社会角色和规范中释放出来
[00:16:43.880 --> 00:16:48.480]  信仰成为满足一个人自决的力量
[00:16:48.480 --> 00:16:50.600]  第三
[00:16:50.600 --> 00:16:56.280]  战后社会都恐惧任何声称有权并的制度
[00:16:56.280 --> 00:16:59.640]  视传统其实是个人自由的敌人
[00:16:59.640 --> 00:17:05.160]  主流教会为了迎合这股反建制反权并的情绪
[00:17:05.160 --> 00:17:12.360]  教会即时以满足个人需要为目标
[00:17:12.360 --> 00:17:16.200]  堂会附和个人主义的问题
[00:17:16.200 --> 00:17:19.160]  不单止对这个思潮没有任何批判
[00:17:19.160 --> 00:17:20.720]  照单全收
[00:17:20.720 --> 00:17:22.720]  其实最严重的后果是什么?
[00:17:22.720 --> 00:17:24.880]  是因为信仰私有化
[00:17:24.880 --> 00:17:27.800]  失去了教会的群体性
[00:17:27.800 --> 00:17:30.360]  也完成不了教会的任务
[00:17:30.360 --> 00:17:34.560]  就是塑造成员、门徒身份的任务
[00:17:34.560 --> 00:17:39.680]  任凭成员随己意诠释职场的意义和伦理
[00:17:39.680 --> 00:17:43.560]  教会只提供一些抽象的圣经知识
[00:17:43.560 --> 00:17:46.560]  就由信徒各自表述
[00:17:46.560 --> 00:17:51.040]  错失了教会应有的教导功能
[00:17:51.040 --> 00:17:55.440]  第二个回应方式刚刚反过来
[00:17:55.440 --> 00:17:58.560]  就是威权主义
[00:17:58.560 --> 00:18:00.800]  authoritarianism
[00:18:00.800 --> 00:18:04.880]  Osmer 也观察到美国新教会自60年起
[00:18:04.880 --> 00:18:09.360]  冒起了一股反现代化的保守主义
[00:18:09.360 --> 00:18:12.360]  有时我们叫它做基要主义
[00:18:12.360 --> 00:18:15.120]  信徒以反现代的思维模式
[00:18:15.120 --> 00:18:16.680]  以基要的姿态
[00:18:16.680 --> 00:18:21.240]  很僵化地在公共领域宣称信仰的立场
[00:18:21.240 --> 00:18:23.600]  不理会一些理性的讨论
[00:18:23.600 --> 00:18:28.560]  也要求教会成员对信仰群体的立场绝对服从
[00:18:28.560 --> 00:18:34.160]  任何意见或疑惑皆视为信仰不纯正
[00:18:34.160 --> 00:18:36.720]  这一个进路和回应
[00:18:36.720 --> 00:18:41.200]  其实错失了教会一个很宝贵的传统
[00:18:41.200 --> 00:18:44.040]  就是教会往往在历史中
[00:18:44.040 --> 00:18:45.960]  是藉着信仰挣扎
[00:18:45.960 --> 00:18:52.040]  寻求在时代中更新信仰实践的做法
[00:18:52.040 --> 00:18:58.520]  这个回应的形式是不留任何空间给人挣扎
[00:18:58.520 --> 00:19:01.920]  其实以上两个无论是一和二的模式
[00:19:01.920 --> 00:19:04.040]  都以灵活游戏
[00:19:04.040 --> 00:19:06.120]  Zero-sum game的格局
[00:19:06.120 --> 00:19:09.760]  去理解教会和现代化的关系
[00:19:09.760 --> 00:19:13.440]  要么是为了迎合现代的个人主义
[00:19:13.440 --> 00:19:16.320]  妥协了教会的教导职能
[00:19:16.320 --> 00:19:20.200]  要么是对现代化全盘否定
[00:19:20.200 --> 00:19:23.600]  恢复古旧的信仰威权主义
[00:19:23.600 --> 00:19:26.160]  Oxman 批评这两条路
[00:19:26.160 --> 00:19:31.680]  都对教会的教导权并造成不能逆转的好选
[00:19:31.680 --> 00:19:36.520]  前者令真理的教导不彰
[00:19:36.520 --> 00:19:39.840]  后者放弃了信仰的知性
[00:19:39.840 --> 00:19:44.680]  倒退了诉诸权威和反智的盲环
[00:19:44.680 --> 00:19:46.000]  自然你也猜到
[00:19:46.000 --> 00:19:50.520]  Oxman 会提出第三条路
[00:19:50.520 --> 00:19:51.720]  第三条路就是
[00:19:51.720 --> 00:19:55.320]  Recovering the Teaching Offers in the Church
[00:19:55.320 --> 00:19:57.320]  就是这本书的书名
[00:19:57.320 --> 00:20:02.400]  他倡议教会在这两条路之外走出第三条路
[00:20:02.400 --> 00:20:04.440]  参照新教的传统
[00:20:04.440 --> 00:20:06.920]  配以现代实践神学的进路
[00:20:06.920 --> 00:20:10.600]  重建一个由众人参与
[00:20:10.600 --> 00:20:15.320]  具教导权并但不专制
[00:20:15.320 --> 00:20:19.320]  不具有权力的教导公职
[00:20:19.320 --> 00:20:25.280]  他如何想出这条路呢?
[00:20:25.280 --> 00:20:28.800]  其实他回到我们新教的传统
[00:20:28.800 --> 00:20:34.040]  特别是这两位改教的威权神学家
[00:20:34.040 --> 00:20:37.640]  马丁路德和加尔文
[00:20:37.640 --> 00:20:43.120]  重新看回他们两位对教会教导的理解
[00:20:43.120 --> 00:20:45.840]  然后在他们的眼光底下
[00:20:45.840 --> 00:20:51.040]  我们再看回今天教会受现代化的冲击
[00:20:51.040 --> 00:20:53.080]  发现有不同的看法
[00:20:53.080 --> 00:20:55.720]  有一些的量过
[00:20:55.720 --> 00:21:00.800]  之前只看到教会失去些什么
[00:21:00.800 --> 00:21:05.960]  如果在我们新教的神学再看回现代化
[00:21:05.960 --> 00:21:08.600]  其实可以是一个机遇
[00:21:08.600 --> 00:21:11.360]  Possibilities
[00:21:11.360 --> 00:21:16.280]  奥斯马劝教会不要眷恋昔日的话语权
[00:21:16.280 --> 00:21:21.080]  呼吁教会要勇敢迎向时代的改变
[00:21:21.080 --> 00:21:23.880]  留心时代带来的一些机遇
[00:21:23.880 --> 00:21:27.760]  有什么机遇呢?有三个
[00:21:27.760 --> 00:21:32.040]  首先现代化的冲击其实有助教会
[00:21:32.040 --> 00:21:37.240]  去提防自己妄称伟大
[00:21:37.240 --> 00:21:38.120]  他解释
[00:21:38.120 --> 00:21:41.760]  当教会借用国家的武力和权力
[00:21:41.760 --> 00:21:44.960]  去行使教导权力的时候
[00:21:44.960 --> 00:21:46.640]  从历史中可见
[00:21:46.640 --> 00:21:49.680]  教会容易陷入凌驾福音
[00:21:49.680 --> 00:21:53.480]  自尊为绝对真理的谋误里面
[00:21:53.480 --> 00:21:55.880]  所以
[00:21:55.880 --> 00:21:59.520]  现代化的过程其实是帮助教会
[00:21:59.520 --> 00:22:04.240]  提醒教会要经常服应在福音之下
[00:22:04.240 --> 00:22:05.280]  第二
[00:22:05.280 --> 00:22:09.600]  当教会不能够再依附国家的势力影响社会的时候
[00:22:09.600 --> 00:22:14.360]  其实反而更能回复圣经时代初期教会
[00:22:14.360 --> 00:22:16.760]  对权并的理解
[00:22:16.760 --> 00:22:18.760]  因为教会的权并
[00:22:18.760 --> 00:22:23.280]  不在乎会众和目者的那种劝说能力
[00:22:23.280 --> 00:22:24.720]  Persuasion
[00:22:24.720 --> 00:22:27.040]  不是靠Violence
[00:22:27.040 --> 00:22:29.040]  武力
[00:22:29.040 --> 00:22:34.280]  而且教会的教导是需要贴近会友的生活
[00:22:34.280 --> 00:22:40.000]  这一点是马丁路德和加尔文经常指出的
[00:22:40.000 --> 00:22:41.400]  最后
[00:22:41.400 --> 00:22:45.840]  多元主义可以成为堂会教会的催化剂
[00:22:45.840 --> 00:22:49.000]  催促他们在这个时代里面
[00:22:49.000 --> 00:22:52.640]  重新寻找自己独特的身份
[00:22:52.640 --> 00:22:55.320]  挑战信徒在纷乱的世代
[00:22:55.320 --> 00:22:58.600]  区分和辨识自己效忠的对象
[00:22:58.600 --> 00:23:04.080]  在世界活出作为属基督的教会的样式
[00:23:04.080 --> 00:23:07.440]  拒绝任何方便式的二分思维
[00:23:07.440 --> 00:23:09.440]  不放弃任何领域
[00:23:09.440 --> 00:23:14.440]  寻求效忠上主的教会实践
[00:23:14.440 --> 00:23:18.000]  所以这些机遇是给我们做什么呢?
[00:23:18.000 --> 00:23:26.160]  机遇给我们重新建立一个完整的教导公职
[00:23:26.160 --> 00:23:28.640]  Oxymoron教导不是一些活动
[00:23:28.640 --> 00:23:30.640]  例如主人学
[00:23:30.640 --> 00:23:32.160]  教导作为公职
[00:23:32.160 --> 00:23:35.680]  是教会不可少的一个功能
[00:23:35.680 --> 00:23:39.320]  它比喻好比动物输送血液
[00:23:39.320 --> 00:23:42.400]  去到身体不同的器官
[00:23:42.400 --> 00:23:46.080]  教导是教会的维生功能
[00:23:46.080 --> 00:23:48.000]  它说如果没有这个功能
[00:23:48.000 --> 00:23:49.720]  教会就不是教会
[00:23:49.720 --> 00:23:52.440]  它会终止存在
[00:23:52.440 --> 00:23:55.880]  它指出教导功能是恆常不变的
[00:23:55.880 --> 00:23:58.400]  它指出有三个恆常功能
[00:23:58.400 --> 00:23:59.400]  我列了出来
[00:23:59.400 --> 00:24:00.080]  第一
[00:24:00.080 --> 00:24:03.120]  决定教会信念和实践规范
[00:24:03.120 --> 00:24:03.720]  第二
[00:24:03.720 --> 00:24:08.680]  在时代和处境中解释信念和实践规范
[00:24:08.680 --> 00:24:09.400]  第三
[00:24:09.400 --> 00:24:11.880]  建立教导体制
[00:24:11.880 --> 00:24:12.800]  简单来说
[00:24:12.800 --> 00:24:16.800]  立法、释法和建立教导
