
[00:00:00.000 --> 00:00:05.840]  各位網上朋友各位電影姊妹
[00:03:52.040 --> 00:03:54.040]  大約25萬人失業
[00:03:54.040 --> 00:03:56.240]  是勞動人口的25萬人
[00:03:56.240 --> 00:03:57.320]  是勞動人口
[00:03:57.320 --> 00:04:02.160]  朱牧提到我們的定義
[00:04:02.160 --> 00:04:06.000]  失業率的份額是勞動人口
[00:04:06.000 --> 00:04:09.240]  就業預算有3.6%
[00:04:09.240 --> 00:04:12.040]  但如果你說最受影響的行業
[00:04:12.040 --> 00:04:14.440]  大家可能都心中有數
[00:04:14.440 --> 00:04:19.800]  旅遊業、飲食業的失業率是達到15%
[00:04:19.800 --> 00:04:23.400]  零售業的失業率達到8.6%
[00:04:23.400 --> 00:04:28.400]  但我想再聚焦一些貧窮住戶
[00:04:28.400 --> 00:04:32.560]  香港的貧窮人口的貧窮線
[00:04:32.560 --> 00:04:36.280]  是定在我們住戶收入的一半
[00:04:36.280 --> 00:04:40.040]  不是用國際標準的絕對貧窮
[00:04:40.040 --> 00:04:43.840]  在這裡是樂施會最新的
[00:04:43.840 --> 00:04:45.600]  是十月的一個調查
[00:04:45.600 --> 00:04:50.160]  他說貧窮住戶的失業人數升到11萬
[00:04:50.160 --> 00:04:52.600]  你可以對比剛才25萬
[00:04:52.600 --> 00:04:56.160]  原來大部分落在貧窮住戶裏面
[00:04:56.160 --> 00:04:59.920]  其中45%至59%的失業率近四成
[00:04:59.920 --> 00:05:07.760]  但年輕人的失業人數比去年同期增加2.4倍
[00:05:07.760 --> 00:05:09.760]  是很明顯的
[00:05:09.760 --> 00:05:16.240]  不知道我們能否看到大部分參加的人是甚麼呢
[00:05:16.240 --> 00:05:22.520]  我們可能都關心的就是教會又如何呢
[00:05:22.520 --> 00:05:26.400]  很多人都說教會的奉獻肯定都低
[00:05:26.400 --> 00:05:31.360]  之前的政主他們都做了一個調查
[00:05:31.360 --> 00:05:36.280]  原來他們真的根據9月份的調查
[00:05:36.280 --> 00:05:37.720]  10月份出來的時候
[00:05:37.720 --> 00:05:41.120]  9月份他們有170間堂會
[00:05:41.120 --> 00:05:45.720]  他們就發覺其實有70%的堂會
[00:05:45.720 --> 00:05:49.040]  奉獻是維持或沒有減少
[00:05:49.040 --> 00:05:51.040]  甚至乎是多了
[00:05:51.040 --> 00:05:58.120]  而支出有大約20%說他們可能少了
[00:05:58.120 --> 00:05:59.880]  機構又如何呢
[00:05:59.880 --> 00:06:05.360]  香港基督教機構協會就做了兩次的調查
[00:06:05.360 --> 00:06:08.640]  其實他們在3月和10月都出過
[00:06:08.640 --> 00:06:10.960]  10月的時候他們說
[00:06:10.960 --> 00:06:20.280]  由4月至9月有45%的機構出現虧損或嚴重虧損
[00:06:20.280 --> 00:06:25.120]  但是這些機構他們如何看待他們的前景呢
[00:06:25.120 --> 00:06:30.720]  他們有90%的機構認為他們不會結束或暫停
[00:06:30.720 --> 00:06:34.280]  亦都有超過60%的機構
[00:06:34.280 --> 00:06:40.120]  是在看這次的經濟情況出現
[00:06:40.120 --> 00:06:43.920]  其實未必是負面的
[00:06:43.920 --> 00:06:47.480]  即是機構的奉獻情況是比教會差
[00:06:47.480 --> 00:06:51.240]  其實一開始出現就看到
[00:06:51.240 --> 00:06:56.560]  其實年初已經有機構減肥
[00:06:56.560 --> 00:06:59.360]  減肥瘦身
[00:06:59.360 --> 00:07:00.480]  你還說我
[00:07:00.480 --> 00:07:04.520]  還有七折或八折之薪
[00:07:04.520 --> 00:07:06.880]  其實他們第一批是遇到的
[00:07:06.880 --> 00:07:11.040]  我們其實都有三個問題
[00:07:11.040 --> 00:07:14.480]  那三個問題其實是想知道
[00:07:14.480 --> 00:07:21.520]  我們在座參加者的堂會對未來和一些奉獻的情況
[00:07:21.520 --> 00:07:24.960]  第二條我們想知道
[00:07:24.960 --> 00:07:26.640]  就你所體會
[00:07:26.640 --> 00:07:33.160]  你自己覺得經濟寒冬對你的堂會的影響會有多大呢
[00:07:33.160 --> 00:07:36.760]  第三條就是你的堂會
[00:07:36.760 --> 00:07:40.240]  大家可以看看
[00:07:40.240 --> 00:07:43.280]  不知道Alan或John你怎樣看呢
[00:07:43.280 --> 00:07:46.760]  你說堂會的情況嗎
[00:07:46.760 --> 00:07:47.880]  說兩句
[00:07:47.880 --> 00:07:51.800]  我們堂會
[00:07:51.800 --> 00:07:55.040]  我想領袖方面都是謹慎的
[00:07:55.040 --> 00:07:59.240]  因為都看到現在外面的經濟下滑
[00:07:59.240 --> 00:08:04.160]  都會緊張教會夠不夠資源
[00:08:04.160 --> 00:08:08.000]  去我們童工的薪金
[00:08:08.000 --> 00:08:09.560]  試工的發展
[00:08:09.560 --> 00:08:14.920]  或者是堂會本身要運作的支出
[00:08:14.920 --> 00:08:17.840]  我覺得是謹慎
[00:08:17.840 --> 00:08:20.720]  帶著祈禱的心去看上帝
[00:08:20.720 --> 00:08:23.200]  那奉獻有沒有跌到呢
[00:08:23.200 --> 00:08:28.800]  奉獻又不是這麼厲害
[00:08:28.800 --> 00:08:30.880]  因為有一段時間
[00:08:30.880 --> 00:08:33.760]  政府都有補就業
[00:08:33.760 --> 00:08:36.760]  所以混在一起的時候
[00:08:36.760 --> 00:08:40.160]  經濟壓力都不算太大
[00:08:40.160 --> 00:08:43.640]  John呢
[00:08:43.640 --> 00:08:49.040]  我都回應剛才蘇老師說的
[00:08:49.040 --> 00:08:52.960]  失業率令到教會都有一個恐懼
[00:08:52.960 --> 00:08:56.640]  原因是現在失業率是6.8%
[00:08:56.640 --> 00:09:00.640]  大家知道過往香港大概是3%
[00:09:00.640 --> 00:09:02.440]  3%是什麼概念呢
[00:09:02.440 --> 00:09:06.560]  就是一個我們知道失業率有兩個概念組成
[00:09:06.560 --> 00:09:08.800]  一個叫結構性
[00:09:08.800 --> 00:09:09.440]  結構性是什麼呢
[00:09:09.440 --> 00:09:10.880]  有些人想轉工
[00:09:10.880 --> 00:09:13.360]  有些人可能回去讀書
[00:09:13.360 --> 00:09:16.880]  所以香港失業率是非常低的
[00:09:16.880 --> 00:09:18.960]  但今天去到6.8%
[00:09:18.960 --> 00:09:21.400]  當然又是不同的行業
[00:09:21.400 --> 00:09:23.440]  特別是領袖
[00:09:23.440 --> 00:09:25.880]  或者是旅遊業、飲食業
[00:09:25.880 --> 00:09:28.520]  去到8%多、10%多
[00:09:28.520 --> 00:09:32.840]  其實對堂會來說都帶來一定的恐懼和壓力
[00:09:32.840 --> 00:09:33.520]  為什麼呢
[00:09:33.520 --> 00:09:36.520]  我們知道疫苗是否還可以呢
[00:09:36.520 --> 00:09:38.440]  是否還有一年呢
[00:09:38.440 --> 00:09:40.440]  在中間究竟什麼時候來
[00:09:40.440 --> 00:09:43.520]  打完疫苗或是疫苗究竟什麼時候完
[00:09:43.520 --> 00:09:45.800]  種種因素的未知的確據
[00:09:45.800 --> 00:09:49.720]  都令到很多教會知道
[00:09:49.720 --> 00:09:53.000]  一方面是有不同程度的影響
[00:09:53.000 --> 00:09:56.240]  另一方面因為很多時候都是預期的
[00:09:56.240 --> 00:09:57.880]  在那個情況
[00:09:57.880 --> 00:10:01.120]  剛才看到那個數據都很有趣
[00:10:01.120 --> 00:10:02.360]  不影響
[00:10:02.360 --> 00:10:04.480]  但支出已經開始影響
[00:10:04.480 --> 00:10:07.120]  即是他期待明年會是怎樣
[00:10:07.120 --> 00:10:09.680]  那個位置我都看到很多不同的教會
[00:10:09.680 --> 00:10:11.080]  都在那裡比較審慎
[00:10:11.080 --> 00:10:14.280]  你們堂會算是大堂會
[00:10:14.280 --> 00:10:16.800]  都有這樣的壓力嗎
[00:10:16.800 --> 00:10:21.080]  其實我們的奉獻是少了
[00:10:21.080 --> 00:10:22.960]  的確是的
[00:10:22.960 --> 00:10:26.160]  還有特別有幾種
[00:10:26.160 --> 00:10:27.520]  第一就是中產
[00:10:27.520 --> 00:10:28.720]  第二就是基層
[00:10:28.720 --> 00:10:30.400]  特別是為什麼呢
[00:10:30.400 --> 00:10:33.120]  因為零售業
[00:10:33.120 --> 00:10:34.480]  餐飲業等等
[00:10:34.480 --> 00:10:41.400]  我們教會都服務相當一部分的基層的人
[00:10:41.400 --> 00:10:44.200]  那個有不同程度都有影響
[00:10:44.200 --> 00:10:46.880]  奉獻這樣
[00:10:46.880 --> 00:10:52.200]  我自己的堂會是比較中小型
[00:10:52.200 --> 00:11:00.400]  我們都是和剛才政主的調查報告出來差不多
[00:11:00.400 --> 00:11:02.920]  但我和John有一次談
[00:11:02.920 --> 00:11:05.240]  都是知道其實大的堂會
[00:11:05.240 --> 00:11:07.040]  無論在人數
[00:11:07.040 --> 00:11:08.000]  我都未講
[00:11:08.000 --> 00:11:11.120]  人數或者奉獻都是有影響的
[00:11:11.120 --> 00:11:13.280]  雖然政主日日出了那個報告
[00:11:13.280 --> 00:11:16.480]  都說其實就算網上崇拜
[00:11:16.480 --> 00:11:19.120]  原來香港的信徒
[00:11:19.120 --> 00:11:23.640]  都是頗穩定出席自己教會的
[00:11:23.640 --> 00:11:25.520]  或者一定會有崇拜的
[00:11:25.520 --> 00:11:28.680]  但我聽到原來在大的堂會
[00:11:28.680 --> 00:11:32.160]  他們面對的情況又很不同
[00:11:32.160 --> 00:11:33.880]  我又想問一下
[00:11:33.880 --> 00:11:36.880]  還有第三條
[00:11:36.880 --> 00:11:38.520]  第三條就是
[00:11:38.520 --> 00:11:41.840]  其實我不知道大家自己的堂會
[00:11:41.840 --> 00:11:45.680]  會不會因為預計
[00:11:45.680 --> 00:11:49.600]  即將來世空空的經濟的下滑
[00:11:49.600 --> 00:11:55.680]  而大幅度減少來年時工的計劃
[00:11:55.680 --> 00:12:02.720]  你剛才說教會的獎執開始審慎
[00:12:02.720 --> 00:12:08.240]  計劃明年的時工會不會都遷就著
[00:12:08.240 --> 00:12:11.200]  當然會審慎一點
[00:12:11.200 --> 00:12:15.680]  亦都不敢拖欠得太厲害
[00:12:15.680 --> 00:12:19.360]  但我自己的感受就是
[00:12:19.360 --> 00:12:20.720]  我覺得是兩方面的
[00:12:20.720 --> 00:12:24.720]  一方面教會就因為那個奉獻
[00:12:24.720 --> 00:12:27.400]  或者對經濟的觀察
[00:12:27.400 --> 00:12:29.360]  都是比較審慎
[00:12:29.360 --> 00:12:30.640]  很小心
[00:12:30.640 --> 00:12:32.520]  或者甚至很擔心
[00:12:32.520 --> 00:12:34.480]  但另外一面我們又見到
[00:12:34.480 --> 00:12:38.560]  其實如果時工肯去做
[00:12:38.560 --> 00:12:40.880]  肯去發展和特別回應
[00:12:40.880 --> 00:12:43.200]  社區裏面的需要的時候
[00:12:43.200 --> 00:12:46.640]  我又看見其實有很多供應在裏面
[00:12:46.640 --> 00:12:51.480]  甚至堂會本身未必需要預很大的預算
[00:12:51.480 --> 00:12:53.000]  但都能夠運作到
[00:12:53.000 --> 00:12:57.600]  甚至是超乎我們所想像的資源
[00:12:57.600 --> 00:12:59.960]  所以我見到的是兩方面
[00:12:59.960 --> 00:13:01.480]  內部有些擔心
[00:13:01.480 --> 00:13:02.920]  但你真的肯去做的時候
[00:13:02.920 --> 00:13:05.320]  其實那些的時工的發展
[00:13:05.320 --> 00:13:07.800]  又不需要太擔心那些資源
[00:13:07.800 --> 00:13:08.840]  這麼厲害
[00:13:08.840 --> 00:13:11.280]  可以做又不用擔心資源
[00:13:11.280 --> 00:13:12.680]  可以做又不用錢
[00:13:12.680 --> 00:13:13.960]  為什麼你會這樣想
[00:13:13.960 --> 00:13:16.000]  執事長執不會這樣想呢
[00:13:16.000 --> 00:13:17.800]  要回去問一下長執
[00:13:17.800 --> 00:13:19.320]  John
[00:13:19.320 --> 00:13:21.440]  我回應一下
[00:13:21.440 --> 00:13:24.200]  剛才大家的投票數出到第二
[00:13:24.200 --> 00:13:29.040]  他們都覺得只有11%
[00:13:29.040 --> 00:13:33.360]  覺得經濟下滑對教會不大影響
[00:13:33.360 --> 00:13:38.280]  其他都是出現一定的影響有63%
[00:13:38.280 --> 00:13:41.360]  影響大和有待觀察是27%
[00:13:41.360 --> 00:13:43.440]  我估計都頗貼近
[00:13:43.440 --> 00:13:44.960]  因為越來越長時間
[00:13:44.960 --> 00:13:47.560]  當然是10月做11月和12月
[00:13:47.560 --> 00:13:50.000]  因為10月第三波第四波
[00:13:50.000 --> 00:13:52.880]  現在期待可能還有第五波第六波
[00:13:52.880 --> 00:13:55.480]  特別是比較大的堂會
[00:13:55.480 --> 00:13:56.800]  我都有幾多接觸
[00:13:56.800 --> 00:14:00.280]  影響的奉獻10%至30%不等
[00:14:00.280 --> 00:14:02.680]  我估計都一定
[00:14:02.680 --> 00:14:04.840]  還有很多的移民潮
[00:14:04.840 --> 00:14:06.960]  但我都很欣賞Alan
[00:14:06.960 --> 00:14:08.680]  也都很同意Alan說
[00:14:08.680 --> 00:14:11.600]  我估計教會面對的挑戰
[00:14:11.600 --> 00:14:14.600]  相對我們教會其實
[00:14:14.600 --> 00:14:16.960]  或者教會本身的Excellence
[00:14:16.960 --> 00:14:19.400]  有它一定重要的角色
[00:14:19.400 --> 00:14:20.920]  是不可以減退的
[00:14:20.920 --> 00:14:23.680]  我記得當時朱牧剛才問
[00:14:23.680 --> 00:14:24.920]  我們都商討過
[00:14:24.920 --> 00:14:26.040]  你都知道
[00:14:26.040 --> 00:14:29.240]  在我們教會一開始在二月的時候
[00:14:29.240 --> 00:14:30.720]  很感恩
[00:14:30.720 --> 00:14:32.600]  我們目者和執事
[00:14:32.600 --> 00:14:34.360]  即刻開了執事會
[00:14:34.360 --> 00:14:37.400]  即刻通過了有兩件事
[00:14:37.400 --> 00:14:38.000]  第一
[00:14:38.000 --> 00:14:41.080]  就是我們今年向外的奉獻
[00:14:41.080 --> 00:14:43.240]  是要比去年雙倍
[00:14:43.240 --> 00:14:44.920]  因為知道嚴冬
[00:14:44.920 --> 00:14:46.600]  我們的想法就是
[00:14:46.600 --> 00:14:48.360]  如果外面嚴冬的話
[00:14:48.360 --> 00:14:50.360]  教會是否還有責任
[00:14:50.360 --> 00:14:51.120]  去分享資源
[00:14:51.120 --> 00:14:52.080]  雙倍
[00:14:52.080 --> 00:14:53.120]  雙倍了
[00:14:53.120 --> 00:14:54.400]  已經用完了
[00:14:54.400 --> 00:14:55.080]  即是雙倍
[00:14:55.080 --> 00:14:57.680]  我們剛剛早兩天立即問
[00:14:57.680 --> 00:14:58.480]  一些同工
[00:14:58.480 --> 00:15:00.600]  特別有些困難的機構
[00:15:00.600 --> 00:15:02.320]  或者我們即刻對會友
[00:15:02.320 --> 00:15:05.000]  如果他即刻有收入
[00:15:05.000 --> 00:15:07.000]  或者是街坊
[00:15:07.000 --> 00:15:09.160]  剛才我和Alan有小休
[00:15:09.160 --> 00:15:11.480]  Alan正在服務三百多個
[00:15:11.480 --> 00:15:13.560]  我們有大約六七百個
[00:15:13.560 --> 00:15:14.880]  如果街坊一旦
[00:15:14.880 --> 00:15:17.400]  他說他的收入跌了百分之三十
[00:15:17.400 --> 00:15:19.680]  我們即刻就有三個月補貼
[00:15:19.680 --> 00:15:21.520]  先不理會 先出了
[00:15:21.520 --> 00:15:23.440]  在那個感動就是
[00:15:23.440 --> 00:15:26.560]  目者和執事都一致
[00:15:26.560 --> 00:15:28.120]  其實帶來壓力
[00:15:28.120 --> 00:15:28.800]  因為我都說
[00:15:28.800 --> 00:15:30.000]  如果這樣下去
[00:15:30.000 --> 00:15:32.480]  目者可能薪金要減
[00:15:32.480 --> 00:15:33.400]  我們都說了
[00:15:33.400 --> 00:15:34.240]  二月
[00:15:34.240 --> 00:15:35.000]  減的話
[00:15:35.000 --> 00:15:36.160]  減成怎樣
[00:15:36.160 --> 00:15:38.400]  如果一中
[00:15:38.400 --> 00:15:40.280]  我就減五成
[00:15:40.280 --> 00:15:43.240]  然後我們有三個比較高級的目者
[00:15:43.240 --> 00:15:44.680]  就減三成
[00:15:44.680 --> 00:15:46.920]  即是越飢養就越不減
[00:15:46.920 --> 00:15:48.560]  譬如我們清潔姐姐
[00:15:48.560 --> 00:15:51.600]  或者我們基本幹事就不減
[00:15:51.600 --> 00:15:53.840]  但如果比較資深的幹事就減
[00:15:53.840 --> 00:15:54.720]  十個百分比
[00:15:54.720 --> 00:15:56.680]  有些基本目者十五
[00:15:56.680 --> 00:15:58.520]  我們就很想給電影姐妹
[00:15:58.520 --> 00:15:59.840]  有一個感覺
[00:15:59.840 --> 00:16:01.960]  就是我們要一起走
[00:16:01.960 --> 00:16:03.400]  一起不要
[00:16:03.400 --> 00:16:06.440]  不要收在自己袋
[00:16:06.440 --> 00:16:09.200]  先說一個故事
[00:16:09.200 --> 00:16:12.200]  我聽到其中一個執事都很感動
[00:16:12.200 --> 00:16:15.080]  他說目者就減
[00:16:15.080 --> 00:16:18.040]  那個執事本身提早退休
[00:16:18.040 --> 00:16:20.400]  他說我應該出來找工作
[00:16:20.400 --> 00:16:21.400]  你們就要減
[00:16:21.400 --> 00:16:22.640]  給回工資
[00:16:22.640 --> 00:16:24.960]  他已經很舒服的退休
[00:16:24.960 --> 00:16:25.960]  很愛主
[00:16:25.960 --> 00:16:26.680]  很忠心
[00:16:26.680 --> 00:16:28.720]  以前馮憲都是服侍
[00:16:28.720 --> 00:16:31.880]  亦有些突然間感染到
[00:16:31.880 --> 00:16:33.960]  他家中的中點姐姐
[00:16:33.960 --> 00:16:36.040]  他知道有很大影響
[00:16:36.040 --> 00:16:39.520]  他竟然本來一百元一個小時
[00:16:39.520 --> 00:16:40.840]  他加到120元
[00:16:40.840 --> 00:16:44.040]  但他自己兩夫妻一個已經沒工作
[00:16:44.040 --> 00:16:46.720]  你沒工作為何這樣
[00:16:46.720 --> 00:16:48.000]  他說昨天我沒工作
[00:16:48.000 --> 00:16:50.120]  但我生活到
[00:16:50.120 --> 00:16:51.640]  我還有一個可以工作
[00:16:51.640 --> 00:16:54.040]  我們現在還在走
[00:16:54.040 --> 00:16:57.040]  那些故事即刻在港島
[00:16:57.040 --> 00:16:59.520]  在門徒分享
[00:16:59.520 --> 00:17:01.720]  很多電影節目開始回應
[00:17:01.720 --> 00:17:05.200]  我自己心都很感動
[00:17:05.200 --> 00:17:07.960]  Ellen你教會有減薪水嗎?
[00:17:07.960 --> 00:17:09.400]  有減薪水嗎?
[00:17:09.400 --> 00:17:13.240]  我們有這樣的計劃
[00:17:13.240 --> 00:17:16.960]  但我們沒有實踐
[00:17:16.960 --> 00:17:19.160]  剛才聽完陳木說
[00:17:19.160 --> 00:17:21.680]  我都覺得奉獻裏面
[00:17:21.680 --> 00:17:23.480]  其實有些啟示
[00:17:24.200 --> 00:17:27.480]  第一其實當嚴冬來到的時候
[00:17:27.480 --> 00:17:28.760]  如果弟兄姐妹
[00:17:28.760 --> 00:17:30.880]  好像陳木他們觀察到
[00:17:30.880 --> 00:17:34.880]  本身內部的弟兄姐妹都真的減薪
[00:17:34.880 --> 00:17:36.760]  他的奉獻都會減
[00:17:36.760 --> 00:17:39.520]  我想這個層面就共度時間
[00:17:39.520 --> 00:17:41.600]  一起去面對
[00:17:41.600 --> 00:17:43.960]  但另一個情況我體會
[00:17:43.960 --> 00:17:47.680]  其實有弟兄姐妹都會看教會
[00:17:47.680 --> 00:17:50.880]  做的事工方向、意象
[00:17:50.880 --> 00:17:54.640]  是否能夠對應這個時代的需要
[00:17:54.640 --> 00:18:00.080]  以至他奉獻的心態上
[00:18:00.080 --> 00:18:01.320]  如果你真的在回應
[00:18:01.320 --> 00:18:03.320]  他是樂於奉獻
[00:18:03.320 --> 00:18:07.320]  亦都不需要覺得是一個很大的責任
[00:18:07.320 --> 00:18:08.960]  一定要給
[00:18:08.960 --> 00:18:11.080]  但如果很坦白說
[00:18:11.080 --> 00:18:13.160]  如果教會在這些困難裏面
[00:18:13.160 --> 00:18:17.760]  他給不到弟兄姐妹看到意象方向和行動
[00:18:17.760 --> 00:18:20.760]  其實很多時候自然奉獻是沒有的
[00:18:20.760 --> 00:18:22.480]  我會體會
[00:18:22.480 --> 00:18:24.760]  所以我覺得一件事就是
[00:18:24.760 --> 00:18:27.960]  教會如果能夠實踐一個使命
[00:18:27.960 --> 00:18:31.200]  弟兄姐妹如果他基本上有能力奉獻
[00:18:31.200 --> 00:18:32.960]  我覺得這個不需要擔心
[00:18:32.960 --> 00:18:35.360]  不過現在出現第三個情況
[00:18:35.360 --> 00:18:38.080]  就算你有意象、你有方向
[00:18:38.080 --> 00:18:39.960]  你真的做的話
[00:18:39.960 --> 00:18:44.760]  你的帳目和帳戶都面對另一個挑戰
[00:18:44.760 --> 00:18:49.160]  所以我覺得今天我們說奉獻、錢
[00:18:49.160 --> 00:18:53.160]  如何回應上帝給我們的使命的時候
[00:18:53.160 --> 00:18:56.960]  那裏其實有很多層面需要反省和討論
[00:18:56.960 --> 00:18:58.760]  你多說兩句
[00:18:58.760 --> 00:19:02.360]  教會又如何服務有需要的人
[00:19:02.360 --> 00:19:03.760]  我們在油麻地
[00:19:03.760 --> 00:19:09.160]  在無論是疫情或經濟
[00:19:09.160 --> 00:19:10.680]  一直下滑的時候
[00:19:10.680 --> 00:19:12.560]  或疫情一直嚴峻的時候
[00:19:12.560 --> 00:19:15.760]  我們就看見社區裏面有很大的需要
[00:19:15.760 --> 00:19:17.760]  剛才說過
[00:19:17.760 --> 00:19:22.960]  本身我們沒有預算或錢去回應這些需要
[00:19:22.960 --> 00:19:24.760]  但是因為那個需要這麼大
[00:19:24.760 --> 00:19:26.760]  以致有弟兄姐妹出來
[00:19:26.760 --> 00:19:27.960]  去回應的時候
[00:19:27.960 --> 00:19:30.560]  其實教會就算沒有錢也好
[00:19:30.560 --> 00:19:31.960]  那些錢是會來的
[00:19:31.960 --> 00:19:35.960]  有其他人願意去
[00:19:35.960 --> 00:19:38.160]  無論是出錢、出力
[00:19:38.160 --> 00:19:39.960]  在當中去參與
[00:19:39.960 --> 00:19:41.360]  不單止是我們教會
[00:19:41.360 --> 00:19:43.960]  更加動員到有其他不同的
[00:19:43.960 --> 00:19:45.960]  堂會的弟兄姐妹一起參加
[00:19:45.960 --> 00:19:47.760]  所以圖畫很有趣
[00:19:47.760 --> 00:19:49.560]  教會沒有預算去做這件事
[00:19:49.560 --> 00:19:53.760]  但是事工會令到那些資源
[00:19:53.760 --> 00:19:57.160]  無論是錢、人、物資、有心人
[00:19:57.160 --> 00:20:00.560]  一起注入在事工裏面
[00:20:00.560 --> 00:20:02.560]  所以這幅圖畫有趣
[00:20:02.560 --> 00:20:04.360]  既是嚴冬的處境
[00:20:04.360 --> 00:20:07.360]  但是我們的事工是很活潑的
[00:20:07.360 --> 00:20:08.360]  是有動力的
[00:20:08.360 --> 00:20:11.160]  而且不覺得沒有資源
[00:20:11.160 --> 00:20:14.960]  所以其實聽剛才幾位分享
[00:20:14.960 --> 00:20:20.160]  奉獻多多少少都受影響
[00:20:20.160 --> 00:20:26.760]  但是如果我們服務我們的社區
[00:20:26.760 --> 00:20:27.760]  有需要的人
[00:20:27.760 --> 00:20:29.760]  那裏一直維持
