
[00:00:00.000 --> 00:00:03.740]  待會我們會在中間放一個麥克風
[00:02:06.800 --> 00:02:09.500]  我們就想在裡面
[00:02:09.500 --> 00:02:11.500]  不要只是一群神學人
[00:02:11.500 --> 00:02:15.200]  經常只是在神學上去討論
[00:02:15.200 --> 00:02:17.500]  不如想想會不會找一些
[00:02:17.500 --> 00:02:20.700]  在不同的領域裡面
[00:02:20.700 --> 00:02:23.600]  或者他們在做一些不同的嘗試的人
[00:02:23.600 --> 00:02:26.400]  一起討論一下
[00:02:26.400 --> 00:02:28.100]  就真的去找了
[00:02:28.100 --> 00:02:32.900]  發覺原來真的有很多現在的信徒
[00:02:32.900 --> 00:02:34.600]  其實他們是嘗試很多
[00:02:34.600 --> 00:02:37.800]  在教會可能未必知道他們在做這些事情
[00:02:37.800 --> 00:02:39.200]  在教育可能不太知道
[00:02:39.200 --> 00:02:41.100]  但其實原來他們在外面
[00:02:41.100 --> 00:02:44.000]  是有很多很特別的嘗試
[00:02:44.000 --> 00:02:46.500]  之前就坐下來一起討論一下
[00:02:46.500 --> 00:02:48.000]  討論一下其實你們在做什麼
[00:02:48.000 --> 00:02:50.600]  你們背後的理念是什麼
[00:02:50.600 --> 00:02:54.200]  其中有一位我覺得是大開眼界的
[00:02:54.200 --> 00:02:57.900]  那位就是他教書
[00:02:57.900 --> 00:03:02.000]  然後他後來有一種感動
[00:03:02.000 --> 00:03:07.400]  然後他真的轉去從事耕田的工作
[00:03:07.400 --> 00:03:10.500]  就是他下田去耕種
[00:03:10.500 --> 00:03:12.800]  在跟他談的時候
[00:03:12.800 --> 00:03:17.500]  發覺他是很有一種想法的
[00:03:17.500 --> 00:03:19.400]  我們最初一直安排的時候
[00:03:19.400 --> 00:03:20.800]  我們一直在想
[00:03:20.800 --> 00:03:22.300]  不如很自然
[00:03:22.300 --> 00:03:24.800]  可能神學人都是想得很概念性
[00:03:24.800 --> 00:03:28.200]  應該可能想一下城市的需要
[00:03:28.200 --> 00:03:29.500]  關於土地的需要
[00:03:29.500 --> 00:03:33.300]  或者思考跟鄉村的會很不同
[00:03:33.300 --> 00:03:35.200]  會不會找
[00:03:35.200 --> 00:03:36.400]  因為他耕種的
[00:03:36.400 --> 00:03:38.300]  想一下不如他就好像
[00:03:38.300 --> 00:03:41.000]  代表鄉村的情況
[00:03:41.000 --> 00:03:42.800]  他看到什麼
[00:03:42.800 --> 00:03:44.900]  但坐下來一談的時候
[00:03:44.900 --> 00:03:46.400]  他劈頭已經說
[00:03:46.400 --> 00:03:51.300]  他不贊成我們用城鄉這個格局來想這件事
[00:03:51.300 --> 00:03:54.800]  他認為城鄉已經是一種很
[00:03:54.800 --> 00:03:57.900]  以城市為中心
[00:03:57.900 --> 00:04:02.100]  一種很自大的想法
[00:04:02.100 --> 00:04:06.300]  然後他放在他的體會經驗裡面
[00:04:06.300 --> 00:04:08.700]  他其實人和土地
[00:04:08.700 --> 00:04:12.600]  他說很多土地的情懷感受
[00:04:12.600 --> 00:04:13.700]  然後從那裡
[00:04:13.700 --> 00:04:15.100]  我大開眼界
[00:04:15.100 --> 00:04:17.600]  我發覺我又不是完全說
[00:04:17.600 --> 00:04:20.100]  城鄉沒有那個意義
[00:04:20.100 --> 00:04:22.600]  在思考的需要
[00:04:22.600 --> 00:04:24.000]  或者各種議題裡面
[00:04:24.000 --> 00:04:26.200]  我仍然覺得城鄉這樣
[00:04:26.200 --> 00:04:30.000]  都是一個不錯的範疇
[00:04:30.000 --> 00:04:32.000]  來思考整理一些東西
[00:04:32.000 --> 00:04:34.100]  但他突然間開了一個
[00:04:34.100 --> 00:04:37.700]  我從來沒有想過的一個領域
[00:04:37.700 --> 00:04:40.400]  原來有一個弟兄在裡面
[00:04:40.400 --> 00:04:43.000]  他的信仰體會是這樣的
[00:04:43.000 --> 00:04:46.800]  那是一個很大開眼界的經歷
[00:04:46.800 --> 00:04:50.900]  我覺得這個正正是讓我感受
[00:04:50.900 --> 00:04:53.000]  其實那個協作真的很重要
[00:04:53.000 --> 00:04:55.500]  如果我們只是關上門去思考
[00:04:55.500 --> 00:04:57.200]  那我就只是做那些事情
[00:04:57.200 --> 00:05:02.400]  但我覺得他是再擴闊了我們一些視野
[00:05:06.200 --> 00:05:13.200]  或者說一些曾經很大的事情
[00:05:13.200 --> 00:05:16.300]  不過香港的那些不說了
[00:05:16.300 --> 00:05:17.600]  免得你猜到是誰
[00:05:17.600 --> 00:05:21.500]  那時候是在一些創啟的地方
[00:05:21.500 --> 00:05:25.500]  我們服務的那個群體
[00:05:25.500 --> 00:05:28.000]  我們的理念都是用一些
[00:05:28.000 --> 00:05:30.300]  和政府簽了的規則
[00:05:30.300 --> 00:05:32.800]  做醫療或者教育
[00:05:32.800 --> 00:05:38.700]  我們都按照尊重當地的一些做法和想法
[00:05:38.700 --> 00:05:44.900]  但正當我們很努力的艱苦經營醫院
[00:05:44.900 --> 00:05:50.600]  或者幫當地的人去建立他們一些比較
[00:05:50.600 --> 00:05:52.500]  扶貧各樣的項目的時候
[00:05:52.500 --> 00:05:57.200]  就有另外一個基督教團隊
[00:05:57.200 --> 00:05:58.200]  是另外一個警察會
[00:05:58.200 --> 00:06:05.200]  他們進來的時候都做一些很張揚的事情
[00:06:05.200 --> 00:06:09.600]  結果他們被人抓和趕出
[00:06:09.600 --> 00:06:11.600]  不僅如此
[00:06:11.600 --> 00:06:16.400]  連累了全個國家的所有基督教團隊
[00:06:16.400 --> 00:06:19.200]  都一次過被踢出去
[00:06:19.200 --> 00:06:26.200]  那時候我記得當年我是那個團隊的團隊成員
[00:06:26.200 --> 00:06:29.200]  我記得我們全部人都出去了隔壁的國家
[00:06:29.200 --> 00:06:31.700]  要大大小小的,你要知道
[00:06:31.700 --> 00:06:34.200]  出去了隔壁的國家一個Guest House的時候
[00:06:34.200 --> 00:06:36.700]  整個團隊的怨氣很大
[00:06:36.700 --> 00:06:38.700]  因為其實你被人連根拔起
[00:06:38.700 --> 00:06:41.200]  不僅你跑了出來
[00:06:41.200 --> 00:06:44.700]  還有你想一下那裡的員工、學生
[00:06:44.700 --> 00:06:47.700]  全部事情是一次過想的
[00:06:47.700 --> 00:06:51.200]  所以當年大家要處理的問題
[00:06:51.200 --> 00:06:54.700]  除了我們怎樣繼續去隔離進去
[00:06:54.700 --> 00:06:59.200]  還有對這個團體的憤恨
[00:06:59.200 --> 00:07:01.200]  還有那種,怎麼說
[00:07:01.200 --> 00:07:04.200]  在裡面覺得你們有沒有想過
[00:07:04.200 --> 00:07:08.200]  你們做的事情是怎樣影響所有人
[00:07:08.200 --> 00:07:11.200]  當年在那個情況之下
[00:07:11.200 --> 00:07:16.200]  我看到其實就算讓我們可以進去
[00:07:16.200 --> 00:07:19.200]  但如果這次我們在這裡不處理這個憤恨
[00:07:19.200 --> 00:07:24.200]  其實對我們的團隊是一個很大的挑戰
[00:07:24.200 --> 00:07:26.700]  因為始終,有時候我都想
[00:07:26.700 --> 00:07:28.200]  其實你想一下以前
[00:07:28.200 --> 00:07:31.700]  試題犯走出來說很多話
[00:07:31.700 --> 00:07:33.200]  他被人扔死一件事
[00:07:33.200 --> 00:07:37.700]  當地的信徒全部都一次過被人圍剿
[00:07:37.700 --> 00:07:39.700]  其實走出來
[00:07:39.700 --> 00:07:42.700]  我覺得既然是神呼召我們用這個方式
[00:07:42.700 --> 00:07:46.700]  但如果你也相信神呼召他們用那個方式
[00:07:46.700 --> 00:07:52.700]  看來好像是他令到我們的計劃倒塌
[00:07:52.700 --> 00:07:57.200]  但我覺得如果相信上帝有他的心意的時候
[00:07:57.200 --> 00:07:59.200]  那就一起走走路線
[00:07:59.200 --> 00:08:03.200]  可能這個空間我們沒有計劃出來
[00:08:03.200 --> 00:08:05.200]  但都可以是神的心意
[00:08:05.200 --> 00:08:10.200]  在裡面我覺得當中給我的挑戰就是
[00:08:10.200 --> 00:08:13.200]  不單止是要令到這件事做得到
[00:08:13.200 --> 00:08:17.200]  而是裡面其實看到每一個這些挑戰裡面
[00:08:17.200 --> 00:08:19.200]  是一個神的呼召
[00:08:19.200 --> 00:08:23.200]  讓我們再重溫究竟我們現在在做什麼
[00:08:23.200 --> 00:08:27.200]  這個是當年的經歷
[00:08:27.200 --> 00:08:30.200]  我想我很能夠反映到這件事
[00:08:30.200 --> 00:08:33.200]  剛才Vance老師說的時候
[00:08:33.200 --> 00:08:36.200]  也有說到我覺得很重要的一件事
[00:08:36.200 --> 00:08:40.200]  就是遇到不同的人那種胸襟
[00:08:40.200 --> 00:08:44.200]  因為我有時候覺得我永遠不會知道神在做什麼
[00:08:44.200 --> 00:08:48.200]  我不可以覺得我就是知道
[00:08:48.200 --> 00:08:51.200]  我經常記得一句話
[00:08:51.200 --> 00:08:54.200]  在聖經裡面相關的意思就是
[00:08:54.200 --> 00:08:57.200]  那些不是反對你就是來幫助你的
[00:08:57.200 --> 00:09:02.200]  所以可能他在做一些我們都想像不到
[00:09:02.200 --> 00:09:04.200]  或者跟我們真的很不同的事
[00:09:04.200 --> 00:09:06.200]  但是在過程當中
[00:09:06.200 --> 00:09:09.200]  我想我們還是繼續有那種胸襟
[00:09:09.200 --> 00:09:13.200]  要去看看其實究竟是
[00:09:13.200 --> 00:09:18.200]  神在帶領我們一起走一個什麼方向
[00:09:18.200 --> 00:09:20.200]  我問了第一條問題
[00:09:20.200 --> 00:09:24.200]  看看在座的有沒有什麼問題
[00:09:24.200 --> 00:09:27.200]  其實三位今天說話都很不同
[00:09:27.200 --> 00:09:28.200]  處理的角度都很不同
[00:09:28.200 --> 00:09:31.200]  不過希望大家都掌握到那條線
[00:09:31.200 --> 00:09:33.200]  從世界的大環境
[00:09:33.200 --> 00:09:34.200]  看到那種轉變
[00:09:34.200 --> 00:09:35.200]  世代的轉變
[00:09:35.200 --> 00:09:37.200]  跟上一代很不同
[00:09:37.200 --> 00:09:40.200]  然後到Vance多一點個人的經歷
[00:09:40.200 --> 00:09:42.200]  看到社會的撕裂現象
[00:09:42.200 --> 00:09:44.200]  我們基督徒怎麼自處呢
[00:09:44.200 --> 00:09:46.200]  他很強調那個復活主題
[00:09:46.200 --> 00:09:48.200]  到Jean就很落地了
[00:09:48.200 --> 00:09:51.200]  到忠臣怎樣去面對這件事
[00:09:51.200 --> 00:09:54.200]  希望Jean你所說的
[00:09:54.200 --> 00:09:56.200]  對你自己身處的場景
[00:09:56.200 --> 00:09:58.200]  都有一些回響
[00:09:58.200 --> 00:10:02.200]  或者一些想法
[00:10:02.200 --> 00:10:04.200]  也很想聽到大家的意見
[00:10:04.200 --> 00:10:06.200]  或者一些提問
[00:10:06.200 --> 00:10:07.200]  把握機會了
[00:10:07.200 --> 00:10:09.200]  麥克風在
[00:10:10.200 --> 00:10:13.200]  我想問關於協作這方面的問題
[00:10:13.200 --> 00:10:15.200]  因為很現實
[00:10:15.200 --> 00:10:18.200]  我的教會是一班很特別的年輕人
[00:10:18.200 --> 00:10:21.200]  我叫他們做獨子文化
[00:10:21.200 --> 00:10:23.200]  就是說獨生子
[00:10:23.200 --> 00:10:28.200]  應該說他們在家庭成長的時候
[00:10:28.200 --> 00:10:30.200]  他們的家人或者父母
[00:10:30.200 --> 00:10:32.200]  是選擇了一孩政策
[00:10:32.200 --> 00:10:35.200]  於是這一班獨子
[00:10:35.200 --> 00:10:37.200]  我一直在探索他們的文化
[00:10:37.200 --> 00:10:40.200]  他們成長的一些過程
[00:10:40.200 --> 00:10:42.200]  以一個特色來說協作的問題
[00:10:42.200 --> 00:10:44.200]  如果他們彼此有矛盾
[00:10:44.200 --> 00:10:46.200]  有不同的意見
[00:10:46.200 --> 00:10:47.200]  擦出一些火花
[00:10:47.200 --> 00:10:48.200]  我都會學到
[00:10:48.200 --> 00:10:52.200]  剛才我們說完Vance說的方法
[00:10:52.200 --> 00:10:53.200]  最慘的就是
[00:10:53.200 --> 00:10:55.200]  他個人很滿足
[00:10:55.200 --> 00:10:57.200]  對隔壁的人沒什麼興趣
[00:10:57.200 --> 00:11:02.200]  也那個自我中心是膨脹的
[00:11:02.200 --> 00:11:03.200]  他不會覺得他需要
[00:11:03.200 --> 00:11:05.200]  跟隔壁的人有這種協作
[00:11:05.200 --> 00:11:07.200]  遇到這個時候
[00:11:07.200 --> 00:11:08.200]  在睦會的時候
[00:11:08.200 --> 00:11:10.200]  一班這樣的年輕人的特色
[00:11:10.200 --> 00:11:11.200]  我想大家都會面對
[00:11:11.200 --> 00:11:12.200]  現在新一代的年輕人
[00:11:12.200 --> 00:11:14.200]  很多時候都是一個起兩個字
[00:11:14.200 --> 00:11:15.200]  甚至很多
[00:11:15.200 --> 00:11:16.200]  我教會就多讀字
[00:11:16.200 --> 00:11:17.200]  還要是兒子
[00:11:17.200 --> 00:11:19.200]  不多出聲
[00:11:19.200 --> 00:11:20.200]  冷眼旁觀
[00:11:20.200 --> 00:11:21.200]  遇到這個時候
[00:11:21.200 --> 00:11:22.200]  我又很想問
[00:11:22.200 --> 00:11:24.200]  協作怎樣能夠刺激到他們
[00:11:24.200 --> 00:11:26.200]  內在那種
[00:11:26.200 --> 00:11:29.200]  這方面那種聖經的牧羊
[00:11:29.200 --> 00:11:39.200]  朱牧師來回答吧
[00:11:39.200 --> 00:11:47.200]  我記得有一位弟兄
[00:11:47.200 --> 00:11:49.200]  他曾經跟我說過
[00:11:49.200 --> 00:11:51.200]  他說教會
[00:11:51.200 --> 00:11:53.200]  我們現在的設計的確是
[00:11:53.200 --> 00:11:54.200]  我們很多時候
[00:11:54.200 --> 00:11:56.200]  很多的分享
[00:11:56.200 --> 00:11:59.200]  很多彼此關顧
[00:11:59.200 --> 00:12:01.200]  是很女性化的
[00:12:01.200 --> 00:12:04.200]  所以姐妹特別多
[00:12:04.200 --> 00:12:05.200]  姐妹特別享受
[00:12:05.200 --> 00:12:07.200]  弟兄們怎樣呢
[00:12:07.200 --> 00:12:10.200]  特別年輕的一代男孩子
[00:12:10.200 --> 00:12:14.200]  他又有自己的世界
[00:12:14.200 --> 00:12:16.200]  這位弟兄就跟我說
[00:12:16.200 --> 00:12:17.200]  他說男孩子要怎樣呢
[00:12:17.200 --> 00:12:19.200]  男孩子要做
[00:12:19.200 --> 00:12:20.200]  他要行動
[00:12:20.200 --> 00:12:22.200]  他要有那種使命感
[00:12:22.200 --> 00:12:24.200]  他一切去做一件事
[00:12:24.200 --> 00:12:25.200]  他覺得自己做不到
[00:12:25.200 --> 00:12:28.200]  他要跟別人一起才做得到
[00:12:28.200 --> 00:12:31.200]  我想通過一些活動
[00:12:31.200 --> 00:12:32.200]  或者是一些
[00:12:32.200 --> 00:12:35.200]  明白了他心裏在想什麼
[00:12:35.200 --> 00:12:37.200]  我們需要去設計一些東西
[00:12:37.200 --> 00:12:40.200]  讓他們可以走在一起
[00:12:40.200 --> 00:12:42.200]  然後在一個團隊
[00:12:42.200 --> 00:12:44.200]  一定要合作的空間
[00:12:44.200 --> 00:12:48.200]  幫他們去試一下
[00:12:48.200 --> 00:12:54.200]  我不知道這個有沒有可能
[00:12:54.200 --> 00:12:58.200]  我覺得合作不是大家要一個模
[00:12:58.200 --> 00:13:02.200]  每個人都很貼身邊的人
[00:13:02.200 --> 00:13:05.200]  不然都很麻煩
[00:13:05.200 --> 00:13:08.200]  我想都可以給自己空間去做
[00:13:08.200 --> 00:13:10.200]  又或者他可以教我們
[00:13:10.200 --> 00:13:12.200]  為什麼不要計劃太多
[00:13:12.200 --> 00:13:14.200]  別人應該怎樣
[00:13:14.200 --> 00:13:18.200]  反過來互相去看看
[00:13:18.200 --> 00:13:19.200]  其實神做不做到
[00:13:19.200 --> 00:13:21.200]  好像有不同的樹
[00:13:21.200 --> 00:13:24.200]  他不是那些長春藤
[00:13:24.200 --> 00:13:26.200]  他自己一枝鹿
[00:13:26.200 --> 00:13:27.200]  你就有他
[00:13:27.200 --> 00:13:30.200]  除非你繼續關心他
[00:13:30.200 --> 00:13:32.200]  他生命裏有什麼情況
[00:13:32.200 --> 00:13:34.200]  你準備在他身邊
[00:13:34.200 --> 00:13:42.200]  我不勉強你
[00:13:42.200 --> 00:13:46.200]  多謝剛才Emily的問題
[00:13:46.200 --> 00:13:48.200]  有沒有其他提醒姐妹
[00:13:48.200 --> 00:13:51.200]  關於剛才聽到的任何東西
[00:13:51.200 --> 00:13:55.200]  或者說一下你的看法都可以
[00:13:55.200 --> 00:14:01.200]  有問題想問
[00:14:01.200 --> 00:14:03.200]  其實現在我們教會
[00:14:03.200 --> 00:14:06.200]  通常都是一種技術官僚制
[00:14:06.200 --> 00:14:08.200]  宣教科一堆
[00:14:08.200 --> 00:14:10.200]  青年一堆
[00:14:10.200 --> 00:14:12.200]  成年人一堆
[00:14:12.200 --> 00:14:13.200]  有個頭
[00:14:13.200 --> 00:14:14.200]  通常都是牧者
[00:14:14.200 --> 00:14:15.200]  傳道人
[00:14:15.200 --> 00:14:16.200]  好像一個技術團隊
[00:14:16.200 --> 00:14:18.200]  只做一件事
[00:14:18.200 --> 00:14:20.200]  現在你的神學觀念就是說
[00:14:20.200 --> 00:14:22.200]  其實技術團隊
[00:14:22.200 --> 00:14:25.200]  開始不只是要防守
[00:14:25.200 --> 00:14:26.200]  我要進攻的時候
[00:14:26.200 --> 00:14:27.200]  我要換一班人出來
[00:14:27.200 --> 00:14:29.200]  但是你不發覺
[00:14:29.200 --> 00:14:31.200]  現在社會的東西
[00:14:31.200 --> 00:14:33.200]  反應要快
[00:14:33.200 --> 00:14:35.200]  立足要快
[00:14:35.200 --> 00:14:36.200]  因為你太慢
[00:14:36.200 --> 00:14:38.200]  基本上等你教會反應時
[00:14:38.200 --> 00:14:40.200]  我都不知道自己站在哪了
[00:14:40.200 --> 00:14:41.200]  那時候
[00:14:41.200 --> 00:14:43.200]  現在神學的反思
[00:14:43.200 --> 00:14:45.200]  是否我們需要一些
[00:14:45.200 --> 00:14:47.200]  box to box 的傳道人呢
[00:14:47.200 --> 00:14:48.200]  即是我要禁區
[00:14:48.200 --> 00:14:49.200]  到那個禁區
[00:14:49.200 --> 00:14:51.200]  我都要一個人踢完
[00:14:51.200 --> 00:14:54.200]  其實你要一個人踢完的話
[00:14:54.200 --> 00:14:56.200]  其他人支援你的
[00:14:56.200 --> 00:14:58.200]  就要聰明一點
[00:14:58.200 --> 00:15:02.200]  我覺得現在的神學觀念
[00:15:02.200 --> 00:15:04.200]  忠臣利伸的方向
[00:15:04.200 --> 00:15:06.200]  其實是對的
[00:15:06.200 --> 00:15:07.200]  但是我覺得
[00:15:07.200 --> 00:15:08.200]  一樣東西就是說
[00:15:08.200 --> 00:15:10.200]  你要存才的人
[00:15:10.200 --> 00:15:14.200]  其實是需要
[00:15:14.200 --> 00:15:16.200]  是需要一個存才的人
[00:15:16.200 --> 00:15:19.200]  還是分工的人
[00:15:19.200 --> 00:15:22.200]  還是一個協作的人
[00:15:22.200 --> 00:15:24.200]  多謝你的問題
[00:15:24.200 --> 00:15:26.200]  可不可以回應一下
[00:15:26.200 --> 00:15:28.200]  我想我們新課程的設計
[00:15:28.200 --> 00:15:31.200]  正正就是我們覺得
[00:15:31.200 --> 00:15:34.200]  弟兄姊妹是各有專長的
[00:15:34.200 --> 00:15:37.200]  所以我們不覺得
[00:15:37.200 --> 00:15:41.200]  所有人都要讀某一系列的科
[00:15:41.200 --> 00:15:43.200]  我們騰出很多選修的空間
[00:15:43.200 --> 00:15:46.200]  有專修不同的系列
[00:15:46.200 --> 00:15:48.200]  就是告訴我們
[00:15:48.200 --> 00:15:50.200]  其實我們可以按照
[00:15:50.200 --> 00:15:52.200]  我們自己的恩賜才能
[00:15:52.200 --> 00:15:53.200]  來去選擇
[00:15:53.200 --> 00:15:55.200]  所以我們說的協作
[00:15:55.200 --> 00:15:57.200]  其實真的是我們不同的人
[00:15:57.200 --> 00:15:59.200]  一起去配搭
[00:15:59.200 --> 00:16:02.200]  來去有一個團隊
[00:16:02.200 --> 00:16:04.200]  來去帶領教會
[00:16:04.200 --> 00:16:06.200]  剛才我們審魔時代
[00:16:06.200 --> 00:16:07.200]  那時候都提過
[00:16:07.200 --> 00:16:11.200]  這個是一個拆大台的一代
[00:16:11.200 --> 00:16:13.200]  我們沒有期望
[00:16:13.200 --> 00:16:15.200]  下一代也見不到
[00:16:15.200 --> 00:16:18.200]  有一兩個大目出來
[00:16:18.200 --> 00:16:20.200]  去說話人人跟
[00:16:20.200 --> 00:16:22.200]  這一代不是這樣
[00:16:22.200 --> 00:16:24.200]  所以我們更加看到
[00:16:24.200 --> 00:16:26.200]  我們下一代的領袖
[00:16:26.200 --> 00:16:28.200]  真的要懂得
[00:16:28.200 --> 00:16:31.200]  跟不同專長的人
[00:16:31.200 --> 00:16:33.200]  跟自己不同的人來協作
[00:16:33.200 --> 00:16:36.200]  所以我想不是一個人可以
[00:16:36.200 --> 00:16:38.200]  我不是很會打球
[00:16:38.200 --> 00:16:41.200]  從後面打到最前
[00:16:41.200 --> 00:16:43.200]  絕對不是這樣
[00:16:43.200 --> 00:16:45.200]  或者大家可以補充一下
[00:16:45.200 --> 00:16:52.200]  我想Jean說得很清楚
[00:16:52.200 --> 00:16:56.200]  我相信我接觸的裏面
[00:16:56.200 --> 00:17:02.200]  還有在做一些青少年工作的弟兄姊妹
[00:17:02.200 --> 00:17:05.200]  給到我了解
[00:17:05.200 --> 00:17:07.200]  其實現在新的那一代
[00:17:07.200 --> 00:17:09.200]  他們那種自己
[00:17:09.200 --> 00:17:11.200]  我們現在其實是說協作
[00:17:11.200 --> 00:17:12.200]  老實說其實
[00:17:12.200 --> 00:17:14.200]  如果你看現在的小朋友
[00:17:14.200 --> 00:17:16.200]  他們自己早就已經是協作了
[00:17:16.200 --> 00:17:18.200]  其實我們已經是遲了很多
[00:17:18.200 --> 00:17:20.200]  舉一個例子
[00:17:20.200 --> 00:17:23.200]  我有一個姐妹教書的
[00:17:23.200 --> 00:17:25.200]  他們要做project
[00:17:25.200 --> 00:17:27.200]  他說根本那些小朋友
[00:17:27.200 --> 00:17:29.200]  見他們遲遲不動
[00:17:29.200 --> 00:17:30.200]  想著
[00:17:30.200 --> 00:17:33.200]  怎料他們在一個星期內
[00:17:33.200 --> 00:17:36.200]  可能已經自己在那裏
[00:17:36.200 --> 00:17:37.200]  很激動地
[00:17:37.200 --> 00:17:39.200]  很快速地
[00:17:39.200 --> 00:17:42.200]  已經剪了一條片出來給他們
[00:17:42.200 --> 00:17:47.200]  那種他們之間的連結
[00:17:47.200 --> 00:17:49.200]  以至他們怎樣去商議事情
[00:17:49.200 --> 00:17:51.200]  其實dynamic很多
[00:17:51.200 --> 00:17:53.200]  欣雀也有很多IT的東西幫忙
[00:17:53.200 --> 00:17:57.200]  他整套的處理模式
[00:17:57.200 --> 00:17:59.200]  已經是轉變了
[00:17:59.200 --> 00:18:01.200]  所以正正因為這樣
[00:18:01.200 --> 00:18:03.200]  剛才我最後那一點
[00:18:03.200 --> 00:18:04.200]  就是說
[00:18:04.200 --> 00:18:06.200]  其實我們一定要面對
[00:18:06.200 --> 00:18:09.200]  在新的一個時代裏面
[00:18:09.200 --> 00:18:10.200]  那些小朋友
[00:18:10.200 --> 00:18:12.200]  如果他有心的小朋友
[00:18:12.200 --> 00:18:13.200]  當然一定是有一些
[00:18:13.200 --> 00:18:14.200]  像剛才說的獨子文化
[00:18:14.200 --> 00:18:16.200]  那是我很不認識的領域
[00:18:16.200 --> 00:18:17.200]  我不敢回答
[00:18:17.200 --> 00:18:20.200]  因為我自己家裏是一群兄弟姐妹
[00:18:20.200 --> 00:18:22.200]  我每天兩個小朋友
[00:18:22.200 --> 00:18:24.200]  沒有這樣的經驗
[00:18:24.200 --> 00:18:26.200]  但如果那些他自己
[00:18:26.200 --> 00:18:29.200]  真的很有motivation去工作的
[00:18:29.200 --> 00:18:30.200]  他自己真的會去摸的
[00:18:30.200 --> 00:18:32.200]  那群人會自己去想
[00:18:32.200 --> 00:18:34.200]  然後去探索一些東西出來
[00:18:34.200 --> 00:18:37.200]  去嘗試一些新的模式
[00:18:37.200 --> 00:18:40.200]  譬如自己去了耕田
[00:18:40.200 --> 00:18:42.200]  或者可能去了一個社區
[00:18:42.200 --> 00:18:45.200]  去做某一些社區裏面的
[00:18:45.200 --> 00:18:47.200]  一些enhancement的東西
[00:18:47.200 --> 00:18:48.200]  他不需要告訴你
[00:18:48.200 --> 00:18:50.200]  他就已經是一群人
[00:18:50.200 --> 00:18:52.200]  可能就透過WhatsApp
[00:18:52.200 --> 00:18:53.200]  這樣整個群組
[00:18:53.200 --> 00:18:56.200]  就可能去策動一些這樣的事情
[00:18:56.200 --> 00:18:57.200]  所以整個裏面
[00:18:57.200 --> 00:19:00.200]  我想我們是aware到
[00:19:00.200 --> 00:19:02.200]  如果以往的模式就是
[00:19:02.200 --> 00:19:05.200]  OK 總之我是大家主
