
[00:00:00.000 --> 00:00:03.400]  在今晚去到以下的環節
[00:04:22.440 --> 00:04:26.440]  大家可以一起去感恩那些幫手
[00:04:26.440 --> 00:04:29.440]  去自有土地
[00:04:29.440 --> 00:04:30.440]  以致我們可以來到
[00:04:30.440 --> 00:04:32.440]  去吃得好的農民
[00:04:32.440 --> 00:04:34.440]  對我來說
[00:04:34.440 --> 00:04:38.440]  我自己也是去耕作的
[00:04:38.440 --> 00:04:40.440]  因為在我住的地方裏面
[00:04:40.440 --> 00:04:42.440]  其實不是真的那麼貴
[00:04:42.440 --> 00:04:43.440]  去種植東西
[00:04:43.440 --> 00:04:45.440]  但譬如在我的國家裏面
[00:04:45.440 --> 00:04:46.440]  如果我種不到的
[00:04:46.440 --> 00:04:48.440]  我可能去買一些有機的食物
[00:04:48.440 --> 00:04:50.440]  或者去講一點點
[00:04:50.440 --> 00:04:53.440]  農場是怎樣的
[00:04:53.440 --> 00:04:56.440]  如果我們開始去問這些問題的時候
[00:04:56.440 --> 00:04:57.440]  其實在美國
[00:04:57.440 --> 00:04:59.440]  現在開始是這樣
[00:04:59.440 --> 00:05:00.440]  可能在香港
[00:05:00.440 --> 00:05:01.440]  也可以是這樣
[00:05:01.440 --> 00:05:03.440]  開始有一些新的
[00:05:03.440 --> 00:05:07.440]  將美國飲食的文化去改變
[00:05:07.440 --> 00:05:08.440]  有些人可能說
[00:05:08.440 --> 00:05:10.440]  其實只是一個潮流
[00:05:10.440 --> 00:05:12.440]  但其實潮流也不是不好
[00:05:12.440 --> 00:05:14.440]  你想想我幫的
[00:05:14.440 --> 00:05:17.440]  就是那些很多在農場上的農夫
[00:05:17.440 --> 00:05:19.440]  他們其實去能夠
[00:05:19.440 --> 00:05:21.440]  對他們的土壤更加好
[00:05:21.440 --> 00:05:23.440]  或者對他們的農夫
[00:05:23.440 --> 00:05:25.440]  他們的工人更加好
[00:05:25.440 --> 00:05:28.440]  其實也有一些代價是要付出
[00:05:28.440 --> 00:05:31.440]  我是一個教母
[00:05:31.440 --> 00:05:35.440]  我想在吃東西的部分想問一問
[00:05:35.440 --> 00:05:39.440]  關於食物公義的題目
[00:05:39.440 --> 00:05:42.440]  剛才我想Dr. Moo有提到
[00:05:42.440 --> 00:05:45.440]  但是在聖經裏面有說
[00:05:45.440 --> 00:05:48.440]  其實它不是完全否定
[00:05:48.440 --> 00:05:52.440]  人可以有一個享受食物的權利
[00:05:52.440 --> 00:05:53.440]  在洪水之後
[00:05:53.440 --> 00:05:55.440]  上帝給人吃肉
[00:05:55.440 --> 00:05:57.440]  好像吃果蔬一樣
[00:05:57.440 --> 00:05:58.440]  並且在傳道書的時候就說
[00:05:58.440 --> 00:06:00.440]  人莫強如吃喝
[00:06:00.440 --> 00:06:01.440]  且在牢籠中享福
[00:06:01.440 --> 00:06:04.440]  我看,這也是出於神的手
[00:06:04.440 --> 00:06:09.440]  剛才提到一種新的生活模式的時候
[00:06:09.440 --> 00:06:12.440]  我就擔心這個新的生活模式
[00:06:12.440 --> 00:06:17.440]  和一種苦修的感覺有多大的差距
[00:06:17.440 --> 00:06:20.440]  因為我們不是特別強調一種苦修的時候
[00:06:20.440 --> 00:06:22.440]  上帝賜福給人
[00:06:22.440 --> 00:06:23.440]  食物
[00:06:23.440 --> 00:06:25.440]  甚至其實神創造人
[00:06:25.440 --> 00:06:31.440]  是用一個以進食為生的生命體的時候
[00:06:31.440 --> 00:06:35.440]  本身吃任何東西都是在終結其他生物
[00:06:35.440 --> 00:06:37.440]  或者其他受造物的生命
[00:06:37.440 --> 00:06:39.440]  來延續我們自己的生命的時候
[00:06:39.440 --> 00:06:41.440]  這個食物選擇
[00:06:41.440 --> 00:06:42.440]  或者食物公義
[00:06:42.440 --> 00:06:44.440]  或者食物的問題
[00:06:44.440 --> 00:06:46.440]  在我們今天的食記錄圖實踐裏面
[00:06:46.440 --> 00:06:48.440]  可以怎樣去理解
[00:06:48.440 --> 00:06:50.440]  第二個問題就現實一點
[00:06:50.440 --> 00:06:52.440]  因為我作為一個牧者
[00:06:52.440 --> 00:06:55.440]  剛才關牧師提到一個
[00:06:55.440 --> 00:06:58.440]  Dr. Moo解釋過的Paradigm Shift的時候
[00:06:58.440 --> 00:06:59.440]  我們作為牧者
[00:06:59.440 --> 00:07:02.440]  在一種特別方派教會裏面
[00:07:02.440 --> 00:07:04.440]  那種很高舉要傳福音
[00:07:04.440 --> 00:07:07.440]  要門訓的一種context底下
[00:07:07.440 --> 00:07:08.440]  我們說這些的時候
[00:07:08.440 --> 00:07:11.440]  會不會被人視為一種
[00:07:11.440 --> 00:07:14.440]  好像上一世紀的社會福音的感覺
[00:07:14.440 --> 00:07:17.440]  甚至可能被人稱為妖牧
[00:07:17.440 --> 00:07:19.440]  諸如此類
[00:07:19.440 --> 00:07:25.440]  被視為一種不是傳福音的牧者的感覺
[00:07:25.440 --> 00:07:26.440]  多謝你的提問
[00:07:26.440 --> 00:07:29.440]  第一個問題就關於食物的方面
[00:07:29.440 --> 00:07:32.440]  第二個問題就特別是關牧師可能要回答
[00:07:32.440 --> 00:07:33.440]  看誰好
[00:07:33.440 --> 00:07:40.440]  他在翻譯
[00:07:40.440 --> 00:07:41.440]  讓我試一下回答你的問題
[00:07:41.440 --> 00:07:44.440]  因為我都提出了一種不同的生活形態
[00:07:44.440 --> 00:07:48.440]  當然聖經裏面真的說
[00:07:48.440 --> 00:07:50.440]  人可以feasting
[00:07:50.440 --> 00:07:52.440]  或者人有一種
[00:07:52.440 --> 00:07:55.440]  就是筵席是一件好事
[00:07:55.440 --> 00:07:56.440]  不過有時候我們問
[00:07:56.440 --> 00:07:59.440]  究竟我們今天的生活習慣是怎樣
[00:07:59.440 --> 00:08:01.440]  我自己比較少經歷這件事
[00:08:01.440 --> 00:08:04.440]  不過我上一代經常都提醒我
[00:08:04.440 --> 00:08:09.440]  其實以前是過年之後雞吃的
[00:08:09.440 --> 00:08:12.440]  今天是很慘還是甚麼呢
[00:08:12.440 --> 00:08:14.440]  他們是很慘還是
[00:08:14.440 --> 00:08:18.440]  他們是苦行的生活呢
[00:08:18.440 --> 00:08:21.440]  我想又未必是這樣的
[00:08:21.440 --> 00:08:23.440]  我深刻印象就是
[00:08:23.440 --> 00:08:26.440]  我以前讀Richard Foster的書
[00:08:26.440 --> 00:08:29.440]  《屬靈通人哩站》
[00:08:29.440 --> 00:08:33.440]  他說到提及
[00:08:33.440 --> 00:08:41.440]  其實我們平日如果是吃得簡樸的時間
[00:08:41.440 --> 00:08:44.440]  反而你每個星期有一天
[00:08:44.440 --> 00:08:47.440]  有一餐機會吃得豐富一點
[00:08:47.440 --> 00:08:50.440]  那些才真正是叫做
[00:08:50.440 --> 00:08:52.440]  明白甚麼叫做feasting
[00:08:52.440 --> 00:08:56.440]  因為feasting和fasting其實是一對的
[00:08:56.440 --> 00:08:57.440]  我們的問題就是
[00:08:57.440 --> 00:08:59.440]  究竟我們今天有沒有fasting呢
[00:08:59.440 --> 00:09:01.440]  還是我們feasting feasting feasting
[00:09:01.440 --> 00:09:02.440]  接著就勁feasting
[00:09:02.440 --> 00:09:04.440]  然後又feasting feasting feasting
[00:09:04.440 --> 00:09:07.440]  究竟我們是一個甚麼的生活模式
[00:09:07.440 --> 00:09:09.440]  還是我們其實吃得fasting和feasting
[00:09:09.440 --> 00:09:11.440]  其實是一對的去看
[00:09:11.440 --> 00:09:15.440]  在屬靈的生命裏面
[00:09:15.440 --> 00:09:18.440]  我對於第一題是有少少這樣
[00:09:18.440 --> 00:09:20.440]  還有如果我趁機會
[00:09:20.440 --> 00:09:22.440]  要搞清楚社會福音是甚麼
[00:09:22.440 --> 00:09:25.440]  社會福音除了好像社會行動改變
[00:09:25.440 --> 00:09:27.440]  很重要的元素就是
[00:09:27.440 --> 00:09:33.440]  覺得人能夠透過人的進步去將福音帶來
[00:09:33.440 --> 00:09:36.440]  今天我們說的整全福音不是這樣的概念
[00:09:36.440 --> 00:09:38.440]  是說福音是整全地彰顯
[00:09:38.440 --> 00:09:41.440]  不是說人能夠將天國帶進人間
[00:09:41.440 --> 00:09:42.440]  是一個很重要的分別
[00:09:42.440 --> 00:09:45.440]  我們要明白其實不是說上一代的社會福音
[00:09:45.440 --> 00:09:47.440]  我有少少補充
[00:09:47.440 --> 00:09:52.440]  (主持人:我們請關牧師先跟著再請Dr. 俊良)
[00:09:52.440 --> 00:09:58.440]  說一些不是共識的東西
[00:09:58.440 --> 00:09:59.440]  或者不是一些主
[00:09:59.440 --> 00:10:02.440]  大家都是接受的東西
[00:10:02.440 --> 00:10:04.440]  一定會有些風險的
[00:10:05.440 --> 00:10:10.440]  但是進步不是由共識開始的
[00:10:10.440 --> 00:10:12.440]  所有進步
[00:10:12.440 --> 00:10:16.440]  所有進步都是從偏方開始的
[00:10:16.440 --> 00:10:21.440]  (主持人:很正經的回應)
[00:10:21.440 --> 00:10:34.440]  我嘗試回答剛才我聽到的一些問題的背景
[00:10:34.440 --> 00:10:50.440]  (主持人:究竟新的另類的食物方式和苦行的修為有什麼不同呢?)
[00:10:50.440 --> 00:10:58.440]  其實我所提議的是相反的
[00:11:01.440 --> 00:11:04.440]  我們可以歡慶吃到一些很好的食物
[00:11:04.440 --> 00:11:07.440]  好像上帝賜給我們的一些禮物一樣
[00:11:07.440 --> 00:11:21.440]  在路加福音裡面記載了很多耶穌和人一同吃
[00:11:21.440 --> 00:11:23.440]  在不同的筵席裡
[00:11:29.440 --> 00:11:31.440]  當我們禱告的時候
[00:11:31.440 --> 00:11:33.440]  經常感謝上帝賜給我們食物
[00:11:33.440 --> 00:11:39.440]  還有感謝幫我們預備食物和耕作食物提供食物的人
[00:11:39.440 --> 00:11:48.440]  事實上在古代的禮儀都會說很多這些東西
[00:11:48.440 --> 00:11:52.440]  例如我們說主禱物
[00:11:52.440 --> 00:11:56.440]  或者是初期教父所說的
[00:11:56.440 --> 00:11:59.440]  如何慶祝主餐
[00:11:59.440 --> 00:12:04.440]  他們說吃麵餅的時候
[00:12:04.440 --> 00:12:14.440]  其實是周圍收集墨紙來做麵餅
[00:12:14.440 --> 00:12:19.440]  就好像眾多的肢體走在一起來處理麵餅
[00:12:23.440 --> 00:12:26.440]  因為我們現在的年代
[00:12:26.440 --> 00:12:28.440]  可能在香港就沒有那麼差
[00:12:28.440 --> 00:12:31.440]  但在美國那些東西是從哪裡來的
[00:12:31.440 --> 00:12:33.440]  它的來源地是哪裡
[00:12:33.440 --> 00:12:34.440]  我們完全不知道
[00:12:34.440 --> 00:12:37.440]  我們只是吃這個東西
[00:12:37.440 --> 00:12:42.440]  但我們跟地上的其他人完全沒有結連
[00:12:42.440 --> 00:12:43.440]  所以對我來說
[00:12:43.440 --> 00:12:45.440]  我覺得是一個慶祝
[00:12:45.440 --> 00:12:48.440]  需要我們慢一點來慶祝神賜給我們的食物
[00:12:48.440 --> 00:12:49.440]  (多謝您回應這兩個問題)
[00:12:49.440 --> 00:12:52.440]  (我想我們都值得再繼續思考和探討)
[00:12:52.440 --> 00:12:54.440]  (請其他同工或弟妹)
[00:12:54.440 --> 00:12:57.440]  (如果有需要可以不得客氣)
[00:12:57.440 --> 00:13:04.440]  (大家製造的垃圾)
[00:13:04.440 --> 00:13:06.440]  (其實環保有很多方面)
[00:13:06.440 --> 00:13:09.440]  (但我們每天大量製造垃圾)
[00:13:09.440 --> 00:13:12.440]  (我剛才去食堂吃飯)
[00:13:12.440 --> 00:13:13.440]  (有一成的垃圾)
[00:13:13.440 --> 00:13:15.440]  (我吃完之後)
[00:13:15.440 --> 00:13:20.440]  (收起自己用的膠盤和餐具)
[00:13:20.440 --> 00:13:26.440]  (順便用了五分鐘收起隔壁的餐具)
[00:13:26.440 --> 00:13:28.440]  (原來也不少)
[00:13:28.440 --> 00:13:31.440]  (就有這一包)
[00:13:31.440 --> 00:13:34.440]  (我已經把它們凝固了)
[00:13:34.440 --> 00:13:37.440]  (我不知道大家是怎麼看)
[00:13:37.440 --> 00:13:41.440]  (我很開心今天可以在這裡大家相聚)
[00:13:41.440 --> 00:13:44.440]  (雖然不是太好意思)
[00:13:44.440 --> 00:13:46.440]  (可能會有些味道)
[00:13:46.440 --> 00:13:50.440]  (但如果我們能夠有同一顆心)
[00:13:50.440 --> 00:13:53.440]  (自己在身邊做一點點)
[00:13:53.440 --> 00:13:55.440]  (或者幫助隔壁的做一點點)
[00:13:55.440 --> 00:13:57.440]  (其實已經是一個影響)
[00:13:57.440 --> 00:14:03.440]  (香港的困難是回收率太低)
[00:14:03.440 --> 00:14:06.440]  (教會也沒有什麼推動)
[00:14:06.440 --> 00:14:09.440]  (唯有自己先開始)
[00:14:09.440 --> 00:14:13.440]  (多謝你的分享)
[00:14:13.440 --> 00:14:17.440]  (提供了我們一些具體的行動)
[00:14:17.440 --> 00:14:19.440]  (提問可以繼續)
[00:14:19.440 --> 00:14:33.440]  我想跟著這個展會有一些繼續的問題
[00:14:33.440 --> 00:14:38.440]  當我們回收不同的膠製品
[00:14:38.440 --> 00:14:40.440]  或者是瓶裝或者紙
[00:14:40.440 --> 00:14:44.440]  我們想將這些分類
[00:14:44.440 --> 00:14:51.440]  不過很多工人或收集的人
[00:14:51.440 --> 00:14:53.440]  都會將這些混在一起
[00:14:53.440 --> 00:14:58.440]  所以重點問題是在政府的政制那裡
[00:14:58.440 --> 00:15:03.440]  所以對於我們來說
[00:15:03.440 --> 00:15:05.440]  我們怎樣可以解決這個問題呢?
[00:15:07.440 --> 00:15:10.440]  其實政府不是處理得很好
[00:15:10.440 --> 00:15:12.440]  在這個議題上
[00:15:12.440 --> 00:15:27.440]  可能對於我們來說
[00:15:27.440 --> 00:15:29.440]  我們自己用少一點膠樽
[00:15:29.440 --> 00:15:31.440]  又或者像這個展會那樣
[00:15:31.440 --> 00:15:33.440]  幫忙收集人家的膠樽
[00:15:33.440 --> 00:15:35.440]  或者是那些紙
[00:15:35.440 --> 00:15:37.440]  各樣回收的物品
[00:15:37.440 --> 00:15:43.440]  (提問關於環保和我們可以怎樣做)
[00:15:43.440 --> 00:15:47.440]  (我們的講員都可以回應)
[00:15:47.440 --> 00:15:58.440]  (我們準備思考的時候)
[00:15:58.440 --> 00:16:00.440]  (後面有一位光復的弟兄)
[00:16:00.440 --> 00:16:02.440]  (可以先提問問題)
[00:16:03.440 --> 00:16:07.440]  (我看了一些訪問統計)
[00:16:07.440 --> 00:16:11.440]  (幾年前就說)
[00:16:11.440 --> 00:16:13.440]  (在美國的教會)
[00:16:13.440 --> 00:16:16.440]  (主要是白人的教會)
[00:16:16.440 --> 00:16:18.440]  (方塊教會)
[00:16:18.440 --> 00:16:20.440]  (有一個比較高的百分比)
[00:16:20.440 --> 00:16:22.440]  (是會)
[00:16:22.440 --> 00:16:27.440]  (不是很贊成氣候改變)
[00:16:27.440 --> 00:16:30.440]  (而是會有一個比較高的百分比)
[00:16:30.440 --> 00:16:33.440]  (不是很贊成氣候變化)
[00:16:33.440 --> 00:16:37.440]  (他們是會更多的去)
[00:16:37.440 --> 00:16:51.440]  (支持特朗普的預算案)
[00:16:51.440 --> 00:16:55.440]  (大刀去斬一些)
[00:16:55.440 --> 00:16:57.440]  (給氣候變化)
[00:16:57.440 --> 00:17:02.440]  (保護的方案)
[00:17:02.440 --> 00:17:05.440]  (我想知道你對美國的教會)
[00:17:05.440 --> 00:17:07.440]  (有什麼說法)
[00:17:07.440 --> 00:17:09.440]  (謝謝你的問題)
[00:17:09.440 --> 00:17:12.440]  (如果真的想有一個)
[00:17:12.440 --> 00:17:14.440]  (好一點的答案)
[00:17:14.440 --> 00:17:19.440]  (我會嘗試去回答)
[00:17:19.440 --> 00:17:21.440]  (對我來說)
[00:17:21.440 --> 00:17:23.440]  (有兩個原因)
[00:17:23.440 --> 00:17:25.440]  (為什麼有這麼多的)
[00:17:25.440 --> 00:17:27.440]  (美國的風險派 保守派)
[00:17:27.440 --> 00:17:30.440]  (不肯承認有氣候變化)
[00:17:30.440 --> 00:17:31.440]  (就算他們覺得)
[00:17:31.440 --> 00:17:33.440]  (氣候是有變化的)
[00:17:33.440 --> 00:17:34.440]  (他們也覺得教會)
[00:17:34.440 --> 00:17:36.440]  (跟他們沒有關係)
[00:17:36.440 --> 00:17:38.440]  (為什麼)
[00:17:38.440 --> 00:17:39.440]  (所以很多時候)
[00:17:39.440 --> 00:17:41.440]  (我們特朗普那些)
[00:17:41.440 --> 00:17:44.440]  (非常興奮的支持者)
[00:17:44.440 --> 00:17:48.440]  (覺得那些不再支持)
[00:17:48.440 --> 00:17:52.440]  (那些法例的原因是)
[00:17:52.440 --> 00:17:53.440]  (為什麼呢)
[00:17:53.440 --> 00:17:54.440]  (其中一個原因是)
[00:17:54.440 --> 00:17:55.440]  (幾十年前)
[00:17:55.440 --> 00:17:57.440]  (這些保守派的基督徒)
[00:17:57.440 --> 00:17:59.440]  (很多時候去)
[00:17:59.440 --> 00:18:04.440]  (去畏著)
[00:18:04.440 --> 00:18:08.440]  (在美國的共和黨政黨)
[00:18:08.440 --> 00:18:11.440]  (裡面所說的)
[00:18:11.440 --> 00:18:16.440]  (一些的 譬如墮胎)
[00:18:16.440 --> 00:18:19.440]  (或者是同性婚姻等等)
[00:18:19.440 --> 00:18:22.440]  (這些家庭的看法)
[00:18:22.440 --> 00:18:26.440]  (他們對於這些個人性)
[00:18:26.440 --> 00:18:29.440]  (他們覺得重要的議題)
[00:18:29.440 --> 00:18:30.440]  (覺得共和黨)
[00:18:30.440 --> 00:18:33.440]  (是更加接近他們的想法)
[00:18:33.440 --> 00:18:35.440]  (我想我們其實很多時候)
[00:18:35.440 --> 00:18:38.440]  (都會對不同的理想主義)
[00:18:38.440 --> 00:18:43.440]  (我們覺得那些東西是更加的)
[00:18:43.440 --> 00:18:46.440]  (跟聖經是有關的)
[00:18:46.440 --> 00:18:48.440]  (就算是對環境主義)
[00:18:48.440 --> 00:18:50.440]  (都是其中一種主義)
[00:18:50.440 --> 00:18:52.440]  (特別是)
[00:18:52.440 --> 00:18:55.440]  (比較保守派的基督教)
[00:18:55.440 --> 00:18:58.440]  (他們跟共和黨的聯繫)
[00:18:58.440 --> 00:18:59.440]  (是接近到)
[00:18:59.440 --> 00:19:01.440]  (共和黨無論說什麼)
[00:19:01.440 --> 00:19:04.440]  (譬如一些社會主義的)
[00:19:04.440 --> 00:19:08.440]  (就算他們做的一些事)
[00:19:08.440 --> 00:19:11.440]  (是不再支持)
[00:19:11.440 --> 00:19:13.440]  (保護氣候變化的)
[00:19:13.440 --> 00:19:16.440]  (他們覺得都是好的)
[00:19:16.440 --> 00:19:19.440]  (那個時候是)
[00:19:19.440 --> 00:19:22.440]  (我們修例的背後的想法)
[00:19:22.440 --> 00:19:24.440]  (就是我們能夠去處理)
[00:19:24.440 --> 00:19:25.440]  (所有這些問題)
[00:19:25.440 --> 00:19:27.440]  (就是增長 繼續增長)
[00:19:27.440 --> 00:19:29.440]  (例如如果有)
[00:19:29.440 --> 00:19:32.440]  (經濟的增長)
[00:19:32.440 --> 00:19:35.440]  (所以就更加好了)
[00:19:35.440 --> 00:19:38.440]  (如果我們能夠打低中國的)
[00:19:38.440 --> 00:19:41.440]  (人均的生殖率更高)
[00:19:41.440 --> 00:19:43.440]  (我們可能就很多事都做到)
[00:19:43.440 --> 00:19:45.440]  (我們就可以提升)
[00:19:45.440 --> 00:19:46.440]  (很窮的人)
[00:19:46.440 --> 00:19:48.440]  (可以幫到貧窮)
[00:19:48.440 --> 00:19:51.440]  (經濟增長就是我們的辦法)
[00:19:51.440 --> 00:19:53.440]  (我覺得這是第一樣東西)
[00:19:53.440 --> 00:19:56.440]  (第二個原因其實是)
[00:19:56.440 --> 00:20:00.440]  (早些的一個關於)
[00:20:00.440 --> 00:20:01.440]  (一個言論來的)
[00:20:01.440 --> 00:20:02.440]  (就是一個)
[00:20:02.440 --> 00:20:04.440]  (一是就有)
[00:20:04.440 --> 00:20:07.440]  (有靈的人)
[00:20:07.440 --> 00:20:10.440]  (或者是一個無靈的體)
[00:20:10.440 --> 00:20:16.440]  (就好像我們和神的關係)
[00:20:16.440 --> 00:20:18.440]  (和我們人和)
[00:20:18.440 --> 00:20:19.440]  (受造世界的關係之間)
[00:20:19.440 --> 00:20:21.440]  (是沒有關係的)
[00:20:21.440 --> 00:20:24.440]  (神是好像分開的)
[00:20:24.440 --> 00:20:28.440]  (這種的語言論)
[00:20:28.440 --> 00:20:32.440]  (是令到我們有一種)
[00:20:32.440 --> 00:20:35.440]  (完全是無知)
[00:20:35.440 --> 00:20:38.440]  (是不去看氣候變化的事情)
[00:20:38.440 --> 00:20:44.440]  (曾經有一個)
[00:20:44.440 --> 00:20:45.440]  (有一個說話)
[00:20:45.440 --> 00:20:47.440]  (去說當你看到)
[00:20:47.440 --> 00:20:52.440]  (看到天體的東西)
[00:20:52.440 --> 00:20:53.440]  (比所有東西更重要的時候)
[00:20:53.440 --> 00:20:55.440]  (你說的就是這種的語言論)
[00:20:55.440 --> 00:20:57.440]  (你只是想說)
[00:20:57.440 --> 00:20:59.440]  (天上的東西)
[00:20:59.440 --> 00:21:01.440]  (就不用說地上的東西)
[00:21:01.440 --> 00:21:04.440]  (第三樣就是最後說的)
[00:21:04.440 --> 00:21:05.440]  (綜合論)
[00:21:05.440 --> 00:21:06.440]  (就是這個綜合)
[00:21:06.440 --> 00:21:08.440]  (你看到世界是被遺棄的)
[00:21:08.440 --> 00:21:12.440]  (同樣是一個言論的現身)
[00:21:12.440 --> 00:21:14.440]  (一個不再)
[00:21:14.440 --> 00:21:16.440]  (來去接受)
[00:21:16.440 --> 00:21:19.440]  (神的一個更新)
[00:21:19.440 --> 00:21:20.440]  (這件事)
[00:21:20.440 --> 00:21:21.440]  (而是)
[00:21:21.440 --> 00:21:22.440]  (原諒就是)
[00:21:22.440 --> 00:21:23.440]  (既然世界都被毀壞)
