
[00:00:00.000 --> 00:00:06.000]  多謝Dr. Mool和胡牧師
[00:02:11.000 --> 00:02:13.000]  我們當然得罪了上帝
[00:02:13.000 --> 00:02:15.000]  因為這些是祂的創造
[00:02:15.000 --> 00:02:17.000]  是祂的東西
[00:02:17.000 --> 00:02:18.000]  我打爛了別人的東西
[00:02:18.000 --> 00:02:20.000]  我就是錯了
[00:02:20.000 --> 00:02:25.000]  但是何解不只是得罪神
[00:02:25.000 --> 00:02:29.000]  同樣得罪人
[00:02:29.000 --> 00:02:31.000]  我想和大家分析一下一些數據
[00:02:31.000 --> 00:02:32.000]  很快的
[00:02:32.000 --> 00:02:35.000]  在網上很容易找到
[00:02:35.000 --> 00:02:38.000]  不過我想指出一件事
[00:02:38.000 --> 00:02:40.000]  根據世界銀行的一個研究
[00:02:40.000 --> 00:02:42.000]  它的統計數字
[00:02:42.000 --> 00:02:46.000]  在由1960年到2018年
[00:02:46.000 --> 00:02:48.000]  差不多50年裡
[00:02:48.000 --> 00:02:50.000]  全世界的人口增長了
[00:02:50.000 --> 00:02:54.000]  由大概30億增長到超過70億
[00:02:54.000 --> 00:03:00.000]  即是說是1.3倍左右的增長
[00:03:00.000 --> 00:03:05.000]  但是在同期裡
[00:03:05.000 --> 00:03:09.000]  全世界的二氧化碳排放量
[00:03:09.000 --> 00:03:19.000]  由1000萬的KT增加到超過3500多萬
[00:03:19.000 --> 00:03:24.000]  即是差不多大概是3600到3700中間
[00:03:24.000 --> 00:03:29.000]  即是說是3倍多的增長
[00:03:29.000 --> 00:03:31.000]  而這個增長
[00:03:31.000 --> 00:03:33.000]  其實我們都會明白
[00:03:33.000 --> 00:03:37.000]  這幾十年裡世界的發展是很快
[00:03:37.000 --> 00:03:42.000]  我們無論在工業各方面都很快
[00:03:42.000 --> 00:03:45.000]  但是其實其中一方面的增長是什麼呢
[00:03:45.000 --> 00:03:48.000]  是為了要達到一個什麼目的呢
[00:03:48.000 --> 00:03:52.000]  不是因為譬如我們要幫人延長壽命
[00:03:52.000 --> 00:03:53.000]  那些有一部分
[00:03:53.000 --> 00:03:56.000]  但是其中一個方面
[00:03:56.000 --> 00:04:02.000]  就是我們在追求舒適方便
[00:04:02.000 --> 00:04:04.000]  我小時候
[00:04:04.000 --> 00:04:07.000]  我住政府樓
[00:04:07.000 --> 00:04:11.000]  一層樓是約莫有20戶
[00:04:11.000 --> 00:04:15.000]  20戶裡面基本上只有一家或兩家有電視機
[00:04:15.000 --> 00:04:18.000]  但是今天大家回家數一數
[00:04:18.000 --> 00:04:23.000]  你家裡有多少部電視機
[00:04:23.000 --> 00:04:27.000]  我們去追求這個方便舒適的時候
[00:04:27.000 --> 00:04:29.000]  我們從經濟的角度
[00:04:29.000 --> 00:04:32.000]  我們產生了一些經濟的動力
[00:04:32.000 --> 00:04:35.000]  產生了即製造了提升了發展
[00:04:35.000 --> 00:04:40.000]  但同樣也都帶來很大的二氧化碳的排放
[00:04:40.000 --> 00:04:44.000]  從另一個圖我們看得到
[00:04:44.000 --> 00:04:49.000]  這個人均的耗電量
[00:04:49.000 --> 00:04:54.000]  在同期是由1200度一個人一年
[00:04:54.000 --> 00:04:58.000]  上升到今天的超過3000度
[00:04:58.000 --> 00:05:03.000]  兩倍多的消耗用電
[00:05:03.000 --> 00:05:06.000]  我們看到其實我們都明白了
[00:05:06.000 --> 00:05:09.000]  不需要詳細去再解釋
[00:05:09.000 --> 00:05:12.000]  是我們的消耗能源方面
[00:05:12.000 --> 00:05:16.000]  又有多少是必要有多少是不必要
[00:05:16.000 --> 00:05:18.000]  或者是可以減省的
[00:05:18.000 --> 00:05:20.000]  我們可以自己再思想
[00:05:20.000 --> 00:05:21.000]  但是無論如何
[00:05:21.000 --> 00:05:25.000]  其實所有這些的二氧化碳的排放
[00:05:25.000 --> 00:05:28.000]  或者其他的氣體排放
[00:05:28.000 --> 00:05:29.000]  我想大家都明白
[00:05:29.000 --> 00:05:32.000]  今天就產生了我們常常說到的議題
[00:05:32.000 --> 00:05:38.000]  就是氣候變化的問題
[00:05:38.000 --> 00:05:41.000]  氣候變化有很多學者去研究
[00:05:41.000 --> 00:05:44.000]  基本上可以簡略地歸納了
[00:05:44.000 --> 00:05:49.000]  氣候變化對人類的影響是什麼呢
[00:05:49.000 --> 00:05:51.000]  就是天災
[00:05:51.000 --> 00:05:58.000]  這些是我們在南亞做救水災拍到的一些照片
[00:05:58.000 --> 00:06:01.000]  其實現在我有同工在印度
[00:06:01.000 --> 00:06:04.000]  和當地的夥伴一起去服務一班
[00:06:04.000 --> 00:06:06.000]  做一個救援的工作
[00:06:06.000 --> 00:06:08.000]  因為早前有水災
[00:06:08.000 --> 00:06:13.000]  受影響的人超過100萬
[00:06:13.000 --> 00:06:17.000]  每年都有很多這些工作需要去做
[00:06:17.000 --> 00:06:20.000]  天災是一個氣候變化
[00:06:20.000 --> 00:06:23.000]  為我們帶來一個很直接的問題
[00:06:23.000 --> 00:06:25.000]  我們大家去年都受過了
[00:06:25.000 --> 00:06:27.000]  今年還沒有來
[00:06:27.000 --> 00:06:29.000]  但其實也不只是天災
[00:06:29.000 --> 00:06:31.000]  好像剛才胡牧師說
[00:06:31.000 --> 00:06:34.000]  在火車站走到中午都出汗了
[00:06:34.000 --> 00:06:36.000]  氣候越來越熱
[00:06:36.000 --> 00:06:39.000]  天氣越來越熱
[00:06:39.000 --> 00:06:41.000]  上個星期一
[00:06:41.000 --> 00:06:46.000]  聯合國就開了一個氣候行動的峰會
[00:06:46.000 --> 00:06:48.000]  在這個峰會開始之前
[00:06:48.000 --> 00:06:51.000]  他們出了一個報告
[00:06:51.000 --> 00:06:53.000]  過去這五年
[00:06:53.000 --> 00:06:57.000]  氣候變化的溫度是很高的
[00:06:57.000 --> 00:07:00.000]  有史以來最高的五年
[00:07:00.000 --> 00:07:03.000]  我們都可以想像到
[00:07:03.000 --> 00:07:06.000]  氣候變化對我們的影響
[00:07:06.000 --> 00:07:10.000]  當然氣候變化也帶來很多其他問題
[00:07:10.000 --> 00:07:12.000]  海岸的侵蝕水位的上升
[00:07:12.000 --> 00:07:14.000]  我們有一天都很害怕
[00:07:14.000 --> 00:07:18.000]  大家去馬爾代夫玩
[00:07:18.000 --> 00:07:20.000]  可能沒什麼機會去
[00:07:20.000 --> 00:07:23.000]  但又要坐飛機
[00:07:23.000 --> 00:07:24.000]  又要去太平洋排放
[00:07:24.000 --> 00:07:26.000]  去還是不去呢
[00:07:26.000 --> 00:07:29.000]  食物短缺是一個問題
[00:07:29.000 --> 00:07:31.000]  其實在我們服務的
[00:07:31.000 --> 00:07:32.000]  譬如在非洲
[00:07:32.000 --> 00:07:34.000]  曾經出現一些情況
[00:07:34.000 --> 00:07:36.000]  在短短半年裡
[00:07:36.000 --> 00:07:38.000]  之前是乾旱
[00:07:38.000 --> 00:07:39.000]  你要做救災
[00:07:39.000 --> 00:07:41.000]  就是乾旱的救災
[00:07:41.000 --> 00:07:45.000]  半年後你要做水災的救災
[00:07:45.000 --> 00:07:47.000]  我們可以想像到
[00:07:47.000 --> 00:07:52.000]  對食物供應的影響有多大
[00:07:52.000 --> 00:07:54.000]  另外公共衛生
[00:07:54.000 --> 00:07:55.000]  很多災害
[00:07:55.000 --> 00:07:58.000]  無論氣候、天氣、溫度的問題
[00:07:58.000 --> 00:08:00.000]  或者水的問題
[00:08:00.000 --> 00:08:02.000]  其實帶來很多傳染病
[00:08:02.000 --> 00:08:04.000]  各方面的問題
[00:08:04.000 --> 00:08:06.000]  也因為有很多人
[00:08:06.000 --> 00:08:08.000]  因為天災
[00:08:08.000 --> 00:08:10.000]  或者剛才說的四點問題
[00:08:10.000 --> 00:08:12.000]  而被迫要流離失所
[00:08:12.000 --> 00:08:18.000]  要離開他們自己本身的地方
[00:08:18.000 --> 00:08:21.000]  聯合國在六月份的時候
[00:08:21.000 --> 00:08:23.000]  出了一個報告
[00:08:23.000 --> 00:08:25.000]  是一個預測
[00:08:25.000 --> 00:08:30.000]  預計如果我們今天什麼都不做
[00:08:30.000 --> 00:08:32.000]  到2030年
[00:08:32.000 --> 00:08:35.000]  我們會推動一億二千萬的人
[00:08:35.000 --> 00:08:37.000]  原本不貧窮
[00:08:37.000 --> 00:08:39.000]  推動他們變成貧窮
[00:08:39.000 --> 00:08:43.000]  而且到2030年
[00:08:43.000 --> 00:08:45.000]  我們過去的五十年
[00:08:45.000 --> 00:08:48.000]  所有的經濟增長GDP
[00:08:48.000 --> 00:08:50.000]  全部會抵消
[00:08:50.000 --> 00:08:52.000]  因為氣候變化的問題
[00:08:52.000 --> 00:09:01.000]  從這個大家可以看到
[00:09:01.000 --> 00:09:05.000]  氣候變化對我們其實是很大影響
[00:09:05.000 --> 00:09:07.000]  但其實這樣
[00:09:07.000 --> 00:09:09.000]  氣候變化是說
[00:09:09.000 --> 00:09:12.000]  二氧化碳排放、溫室氣體排放
[00:09:12.000 --> 00:09:16.000]  我們還沒有提到一些大自然上的破壞
[00:09:16.000 --> 00:09:18.000]  譬如砍伐樹木
[00:09:18.000 --> 00:09:21.000]  亂用土地
[00:09:21.000 --> 00:09:25.000]  很多海洋的破壞
[00:09:25.000 --> 00:09:28.000]  我們很多的飲管、塑膠
[00:09:28.000 --> 00:09:31.000]  對海洋生物、對海洋的污染
[00:09:31.000 --> 00:09:35.000]  都還沒計算在剛才我說的後果裡
[00:09:36.000 --> 00:09:40.000]  氣候變化對人人都受影響
[00:09:40.000 --> 00:09:46.000]  但是對有錢人和對窮人又不一樣
[00:09:46.000 --> 00:09:51.000]  剛剛士丹福大學就出了一個研究
[00:09:51.000 --> 00:09:56.000]  他說由1961年到2010年
[00:09:56.000 --> 00:09:58.000]  即是五十年裡
[00:09:58.000 --> 00:10:01.000]  因為氣候變化的緣故
[00:10:01.000 --> 00:10:03.000]  貧窮國家裡的人
[00:10:03.000 --> 00:10:11.000]  基本上每個人損失了17-30%的GDP經濟得益
[00:10:11.000 --> 00:10:14.000]  但這些損失去了哪裡呢?
[00:10:14.000 --> 00:10:18.000]  去了富裕國家的人身上
[00:10:18.000 --> 00:10:22.000]  在這個報告裡出了一個名單
[00:10:22.000 --> 00:10:23.000]  我稍微說一下
[00:10:23.000 --> 00:10:29.000]  所謂裡面有贏家、輸家
[00:10:29.000 --> 00:10:31.000]  贏家是誰呢?
[00:10:31.000 --> 00:10:33.000]  排第一名的是挪威
[00:10:33.000 --> 00:10:36.000]  排第二名的是加拿大
[00:10:36.000 --> 00:10:38.000]  輸家是誰呢?
[00:10:38.000 --> 00:10:41.000]  輸得最多的是蘇丹
[00:10:41.000 --> 00:10:44.000]  第二名是印度
[00:10:44.000 --> 00:10:47.000]  因為這個氣候變化
[00:10:47.000 --> 00:10:51.000]  令到貧富的國家裡的人
[00:10:51.000 --> 00:10:55.000]  受到的影響原來是有正有負的
[00:10:55.000 --> 00:10:57.000]  所以因為這個緣故
[00:10:57.000 --> 00:10:59.000]  這個報告也計算了出來
[00:10:59.000 --> 00:11:03.000]  在這五十年裡
[00:11:03.000 --> 00:11:06.000]  貧富國家的貧富懸殊
[00:11:06.000 --> 00:11:10.000]  因為氣候變化的緣故增加了25%
[00:11:10.000 --> 00:11:13.000]  換句話說
[00:11:13.000 --> 00:11:16.000]  氣候的破壞
[00:11:16.000 --> 00:11:19.000]  是帶來同樣的
[00:11:19.000 --> 00:11:23.000]  我們很多時候在社會其他經濟的行動裡
[00:11:23.000 --> 00:11:25.000]  同樣的後果就是
[00:11:25.000 --> 00:11:30.000]  富者越富,貧者越貧
[00:11:30.000 --> 00:11:33.000]  貧窮人呢
[00:11:33.000 --> 00:11:35.000]  我們中國人有一句話
[00:11:35.000 --> 00:11:38.000]  叫做靠山吃山,靠水吃水
[00:11:38.000 --> 00:11:40.000]  對於貧窮人來說
[00:11:40.000 --> 00:11:43.000]  特別是在他們身上
[00:11:43.000 --> 00:11:47.000]  因為他們沒有其他的工具
[00:11:47.000 --> 00:11:50.000]  或者其他東西可以幫到他們
[00:11:50.000 --> 00:11:53.000]  在這樣的情況下
[00:11:53.000 --> 00:11:59.000]  對氣候變化對貧窮人的傷害是很大的
[00:11:59.000 --> 00:12:01.000]  也因為這個緣故
[00:12:01.000 --> 00:12:07.000]  聯合國早幾年定出來的可持續發展目標
[00:12:07.000 --> 00:12:09.000]  17個目標裡的第一個目標
[00:12:09.000 --> 00:12:12.000]  就是No Poverty,就是要消滅貧窮
[00:12:12.000 --> 00:12:15.000]  而在這個目標裡
[00:12:15.000 --> 00:12:18.000]  其中一個點
[00:12:18.000 --> 00:12:21.000]  就是要處理氣候的問題
[00:12:21.000 --> 00:12:29.000]  從這些數字
[00:12:29.000 --> 00:12:31.000]  我們看到
[00:12:31.000 --> 00:12:35.000]  環境的破壞對貧窮人影響很大
[00:12:35.000 --> 00:12:42.000]  我們有意無意地去破壞
[00:12:42.000 --> 00:12:46.000]  影響了我們的環境,影響了我們的生態
[00:12:46.000 --> 00:12:48.000]  其實不單止得罪神
[00:12:48.000 --> 00:12:52.000]  也得罪了人
[00:12:52.000 --> 00:12:54.000]  特別是貧窮人
[00:12:54.000 --> 00:12:57.000]  可能這些就是我們隱而未見的罪
[00:12:57.000 --> 00:13:04.000]  另外一點我想討論的就是
[00:13:04.000 --> 00:13:07.000]  關於受造世界和福音使命
[00:13:07.000 --> 00:13:11.000]  我們的使命的關連是什麼呢?
[00:13:11.000 --> 00:13:17.000]  剛才Jonathan讀了羅馬書八章十九到二十三節
[00:13:17.000 --> 00:13:20.000]  在裡面其中有一節
[00:13:20.000 --> 00:13:23.000]  我覺得特別想提一提
[00:13:23.000 --> 00:13:24.000]  中文是這樣說的
[00:13:24.000 --> 00:13:27.000]  是二十一節,八章二十一節
[00:13:27.000 --> 00:13:31.000]  但受造之物仍然指望脫離敗壞的合制
[00:13:31.000 --> 00:13:35.000]  得享神兒女自由的榮耀
[00:13:35.000 --> 00:13:39.000]  在這裡保羅在說
[00:13:39.000 --> 00:13:45.000]  受造世界正在面對、正在經歷一個敗壞
[00:13:45.000 --> 00:13:50.000]  而這個敗壞也是因為人的問題而帶來的
[00:13:50.000 --> 00:13:53.000]  所以它就像我們人一樣
[00:13:53.000 --> 00:13:58.000]  我們仰望榮耀的那一天來臨的時候
[00:13:58.000 --> 00:14:03.000]  這個受造世界同樣仰望著這一天來臨
[00:14:05.000 --> 00:14:10.000]  不多說背後的神學思想和討論
[00:14:10.000 --> 00:14:13.000]  因為剛才Jonathan和胡牧師稍稍提過
[00:14:13.000 --> 00:14:15.000]  如果大家想知道更多
[00:14:15.000 --> 00:14:18.000]  可以到樓下買Jonathan的書
[00:14:18.000 --> 00:14:20.000]  我幫他買了植入式廣告
[00:14:20.000 --> 00:14:25.000]  但我在想
[00:14:25.000 --> 00:14:28.000]  如果我們要實踐的時候
[00:14:28.000 --> 00:14:31.000]  我知道地球的破壞
[00:14:31.000 --> 00:14:33.000]  無論是有意還是無意
[00:14:33.000 --> 00:14:36.000]  在影響很多人,特別是貧窮人
[00:14:36.000 --> 00:14:43.000]  也是一個不合上帝心意的動作的時候
[00:14:43.000 --> 00:14:46.000]  那我怎樣去實踐關愛受造世界呢?
[00:14:46.000 --> 00:14:48.000]  在實踐上,我發覺
[00:14:48.000 --> 00:14:52.000]  放回我們今天的世界,今天的社會裡
[00:14:52.000 --> 00:14:54.000]  其實我覺得
[00:14:54.000 --> 00:14:58.000]  我們今天的社會,我們的主流文化
[00:14:58.000 --> 00:15:03.000]  是遷就不了我們去實踐關愛受造世界
[00:15:03.000 --> 00:15:07.000]  剛才Jonathan提到
[00:15:07.000 --> 00:15:10.000]  最後的時候提到有兩大點
[00:15:10.000 --> 00:15:12.000]  我們去實踐的時候有兩個大方向
[00:15:12.000 --> 00:15:14.000]  第一個就是
[00:15:14.000 --> 00:15:17.000]  我倒轉了次序
[00:15:17.000 --> 00:15:19.000]  其中一個就是
[00:15:19.000 --> 00:15:22.000]  把我們放回創造裡
[00:15:22.000 --> 00:15:25.000]  讓我們回到創造裡
[00:15:25.000 --> 00:15:28.000]  我就想
[00:15:28.000 --> 00:15:31.000]  把我們放回創造裡的時候
[00:15:31.000 --> 00:15:34.000]  其實有兩個大層面
[00:15:34.000 --> 00:15:38.000]  我們要跨越今天的文化洪流
[00:15:38.000 --> 00:15:41.000]  第一個就是時間的觀念
[00:15:41.000 --> 00:15:44.000]  我們今天很講求效率
[00:15:44.000 --> 00:15:47.000]  是不是什麼都要講效率?
[00:15:47.000 --> 00:15:50.000]  不只是商業世界
[00:15:50.000 --> 00:15:52.000]  在我們的教會
[00:15:52.000 --> 00:15:55.000]  在我們機構的運作裡
[00:15:55.000 --> 00:15:57.000]  我們有意無意地,我們不覺的
[00:15:57.000 --> 00:15:59.000]  我們都講求效率
[00:15:59.000 --> 00:16:02.000]  今天的主題是門徒生命
[00:16:02.000 --> 00:16:04.000]  和關愛受造世界
[00:16:04.000 --> 00:16:08.000]  近十年我們就刻意
[00:16:08.000 --> 00:16:09.000]  很多教會
[00:16:09.000 --> 00:16:13.000]  將它做一個主題就是門徒訓練
[00:16:13.000 --> 00:16:15.000]  我們怎樣做門徒訓練呢?
[00:16:15.000 --> 00:16:17.000]  就做課程
[00:16:17.000 --> 00:16:19.000]  每一次講哪一課
[00:16:19.000 --> 00:16:23.000]  怎樣讀完六十六卷聖經
[00:16:23.000 --> 00:16:27.000]  全部有時間表
[00:16:27.000 --> 00:16:29.000]  我們要講效率
[00:16:29.000 --> 00:16:33.000]  我們要達到一個指標
[00:16:33.000 --> 00:16:37.000]  這就是我們今天的社會的主流
[00:16:37.000 --> 00:16:40.000]  但在這樣的主流情況下
[00:16:40.000 --> 00:16:42.000]  我們的時間的運用
[00:16:42.000 --> 00:16:45.000]  就被這個主流牽著
[00:16:45.000 --> 00:16:52.000]  如果我們要親近上帝所創造的大自然
[00:16:52.000 --> 00:16:55.000]  我們要撇開
[00:16:55.000 --> 00:16:58.000]  星期六日都要加班開工
[00:16:58.000 --> 00:17:01.000]  我們要有些時間出來要去
[00:17:01.000 --> 00:17:03.000]  這些是我們要跨越
[00:17:03.000 --> 00:17:07.000]  我們今天主流的生活習慣
[00:17:07.000 --> 00:17:09.000]  我們要做這件事
[00:17:09.000 --> 00:17:12.000]  所以我們要調節我們的時間觀念
[00:17:12.000 --> 00:17:15.000]  我們的時間觀念是怎樣呢?
[00:17:15.000 --> 00:17:18.000]  在很多外面的世界
[00:17:18.000 --> 00:17:21.000]  特別是貧窮國家的朋友
[00:17:21.000 --> 00:17:23.000]  他們的時間觀念跟我們不一樣
[00:17:23.000 --> 00:17:25.000]  不是誰對誰錯
[00:17:25.000 --> 00:17:30.000]  只不過給大家參考和分享
[00:17:30.000 --> 00:17:32.000]  我想大家都有經歷
[00:17:32.000 --> 00:17:33.000]  中國大陸也是
[00:17:33.000 --> 00:17:35.000]  有很多地方都是
[00:17:35.000 --> 00:17:37.000]  譬如星期日崇拜
[00:17:37.000 --> 00:17:38.000]  它沒有時間限定
[00:17:38.000 --> 00:17:39.000]  我們崇拜就會分
[00:17:39.000 --> 00:17:41.000]  早、午、晚
[00:17:41.000 --> 00:17:43.000]  我們講得很艱難
[00:17:43.000 --> 00:17:44.000]  半小時就半小時
[00:17:44.000 --> 00:17:46.000]  已經過了
[00:17:46.000 --> 00:17:49.000]  因為還有下一堂
[00:17:49.000 --> 00:17:51.000]  來不及接軌
[00:17:51.000 --> 00:17:53.000]  交接都接不到
[00:17:53.000 --> 00:17:54.000]  那怎麼辦呢?
[00:17:54.000 --> 00:17:57.000]  但在很多其他地方
[00:17:57.000 --> 00:18:00.000]  誰來就敬拜
[00:18:00.000 --> 00:18:03.000]  牧師就一路講
[00:18:03.000 --> 00:18:05.000]  整個崇拜由開始有人來
[00:18:05.000 --> 00:18:06.000]  到最後那個人離開
[00:18:06.000 --> 00:18:08.000]  可能是四、五個小時的事
[00:18:08.000 --> 00:18:12.000]  甚至我見過有些差不多一天的時間
[00:18:12.000 --> 00:18:15.000]  他們是這樣的
[00:18:15.000 --> 00:18:16.000]  我們去想想
[00:18:16.000 --> 00:18:19.000]  我們對時間的觀念是怎樣呢?
[00:18:19.000 --> 00:18:21.000]  可能我現在都過了
[00:18:21.000 --> 00:18:23.000]  大家不要挑釁我
[00:18:23.000 --> 00:18:29.000]  我要調節大家的時間觀念
[00:18:29.000 --> 00:18:30.000]  第二點是
[00:18:30.000 --> 00:18:33.000]  我們怎樣運用我們的時間
[00:18:33.000 --> 00:18:34.000]  剛才提到
[00:18:34.000 --> 00:18:35.000]  Jonathan也提到
[00:18:35.000 --> 00:18:38.000]  我們要分離我們今天
[00:18:38.000 --> 00:18:41.000]  很多電子工具
[00:18:41.000 --> 00:18:46.000]  我們的電話、ipad、電腦
[00:18:46.000 --> 00:18:47.000]  不容易的
[00:18:47.000 --> 00:18:48.000]  是很難的
[00:18:48.000 --> 00:18:53.000]  是很艱難的一件事
[00:18:53.000 --> 00:18:54.000]  我們不能的
[00:18:54.000 --> 00:18:58.000]  因為工作各方面
[00:18:58.000 --> 00:19:00.000]  以我個人的經歷
[00:19:00.000 --> 00:19:02.000]  我真的曾經試過
[00:19:02.000 --> 00:19:04.000]  是電郵癮
[00:19:04.000 --> 00:19:06.000]  星期六、日
[00:19:06.000 --> 00:19:09.000]  因為那時我在美國機構工作
[00:19:09.000 --> 00:19:12.000]  美國人星期六、日不開工
[00:19:12.000 --> 00:19:15.000]  其實我根本就不會有電郵
[00:19:15.000 --> 00:19:18.000]  但一起床自此而言
[00:19:18.000 --> 00:19:20.000]  洗面換好衣服後
[00:19:20.000 --> 00:19:22.000]  第一件事就是開電郵
[00:19:22.000 --> 00:19:24.000]  但每次都沒有電郵
[00:19:24.000 --> 00:19:26.000]  根本不關事
[00:19:26.000 --> 00:19:27.000]  我們會很習慣這件事
[00:19:27.000 --> 00:19:33.000]  但我們怎樣跳出被奴役的習慣呢?
[00:19:33.000 --> 00:19:36.000]  我們怎樣運用我們的時間呢?
[00:19:36.000 --> 00:19:38.000]  Jonathan提到第二點
[00:19:38.000 --> 00:19:46.000]  就是把創造放回新創造
[00:19:46.000 --> 00:19:48.000]  我們要思考多點
[00:19:48.000 --> 00:19:54.000]  從舊約裏的創造觀念
[00:19:54.000 --> 00:19:57.000]  如何與新約裏的新天新地
[00:19:57.000 --> 00:19:59.000]  融合在一起去理解
[00:19:59.000 --> 00:20:03.000]  然後在教會裏面去教導
[00:20:03.000 --> 00:20:05.000]  但另一方面
[00:20:05.000 --> 00:20:08.000]  其實另一個很主流的文化
[00:20:08.000 --> 00:20:11.000]  今天阻礙我們去做這件事
[00:20:11.000 --> 00:20:13.000]  就是我們很多時
[00:20:13.000 --> 00:20:17.000]  有一個很自我中心的情況
[00:20:17.000 --> 00:20:22.000]  我們追求舒適、方便、物質
[00:20:22.000 --> 00:20:24.000]  我們買的東西
[00:20:24.000 --> 00:20:28.000]  可能有很多我們都不太需要
[00:20:28.000 --> 00:20:33.000]  我們所謂的needs and wants的分別
[00:20:33.000 --> 00:20:35.000]  這是個人的層面
[00:20:35.000 --> 00:20:37.000]  我們知道香港
[00:20:37.000 --> 00:20:41.000]  今天香港的手機滲透率超過100%
[00:20:41.000 --> 00:20:42.000]  換句話說
[00:20:42.000 --> 00:20:45.000]  平均每個人多過一部手機
[00:20:45.000 --> 00:20:47.000]  是否真的有這樣的需要呢?
[00:20:47.000 --> 00:20:49.000]  我不知道,可能有的
[00:20:49.000 --> 00:20:53.000]  但有些人會有很多部手機
[00:20:53.000 --> 00:20:56.000]  我們有沒有這樣大的需要
[00:20:56.000 --> 00:20:59.000]  還是純粹是一個wants
[00:20:59.000 --> 00:21:02.000]  或者盼望、desire呢?
[00:21:02.000 --> 00:21:04.000]  這是個人層面
[00:21:04.000 --> 00:21:07.000]  但甚至今天近這十年
[00:21:07.000 --> 00:21:08.000]  或者這七、八年
[00:21:08.000 --> 00:21:11.000]  甚至走到一個在國際層面
[00:21:11.000 --> 00:21:13.000]  都很個人主義
[00:21:13.000 --> 00:21:14.000]  這個個人主義是甚麼呢?
[00:21:14.000 --> 00:21:15.000]  就是我們所說的
[00:21:15.000 --> 00:21:16.000]  其中一個展現出來的
[00:21:16.000 --> 00:21:18.000]  就是所謂的民粹主義
[00:21:18.000 --> 00:21:20.000]  即是nationalism
[00:21:23.000 --> 00:21:27.000]  2015年簽訂了巴黎協議
[00:21:27.000 --> 00:21:31.000]  關於環保、關於氣候變化
[00:21:31.000 --> 00:21:35.000]  眾多參與國承諾盡量減排
[00:21:35.000 --> 00:21:41.000]  希望控制到全世界平均的氣溫
[00:21:41.000 --> 00:21:44.000]  由工業革命做一個底線
[00:21:44.000 --> 00:21:48.000]  不會增加超過1.5度
[00:21:48.000 --> 00:21:51.000]  2015年簽了
[00:21:51.000 --> 00:21:57.000]  但是美國總統特朗普
[00:21:57.000 --> 00:21:58.000]  一上台的時候
[00:21:58.000 --> 00:22:02.000]  第一件事就是反悔
[00:22:02.000 --> 00:22:10.000]  到去年聯合國的氣候行動峰會
[00:22:10.000 --> 00:22:14.000]  巴西都幾乎想退出
[00:22:14.000 --> 00:22:17.000]  我們知道現在亞馬遜森林
[00:22:17.000 --> 00:22:20.000]  還燒得很熱
[00:22:20.000 --> 00:22:23.000]  今年峰會剛剛在星期一才開完
[00:22:23.000 --> 00:22:26.000]  沒有甚麼具體結果
[00:22:26.000 --> 00:22:28.000]  現在其實都很擔心
