
[00:00:00.000 --> 00:00:10.320]  我們開始了,今天歡迎大家來到中國神學研究院
[00:07:42.440 --> 00:07:44.880]  而且這個外在的活動
[00:07:44.880 --> 00:07:46.880]  是按照上帝的帶領
[00:07:46.880 --> 00:07:48.880]  在我們人生不同的階段
[00:07:48.880 --> 00:07:50.880]  是可以有不同的改變
[00:07:50.880 --> 00:07:52.280]  第三樣東西
[00:07:52.280 --> 00:07:55.360]  就是我們有一個共同的群體的召名
[00:07:55.360 --> 00:07:57.120]  是一個共同的召名
[00:07:57.120 --> 00:08:00.960]  這是上帝呼召整個教會群體
[00:08:00.960 --> 00:08:03.600]  協作同行來跟隨祂
[00:08:03.600 --> 00:08:06.800]  因為上帝做的不是一個你、一個我
[00:08:06.800 --> 00:08:10.160]  而是宇宙萬物和其中的人類
[00:08:10.160 --> 00:08:12.720]  當人落在最終的時候
[00:08:12.720 --> 00:08:14.720]  上帝沒有離棄人類
[00:08:14.720 --> 00:08:17.120]  而是設計了救贖的計劃
[00:08:17.120 --> 00:08:18.520]  在《舊約聖經》裏面
[00:08:18.520 --> 00:08:22.080]  我們見到上帝呼召以色列人
[00:08:22.080 --> 00:08:26.400]  就是整個民族成為一群屬神的百姓
[00:08:26.400 --> 00:08:28.040]  到了新約時代
[00:08:28.040 --> 00:08:30.960]  上帝的兒子成就救恩
[00:08:30.960 --> 00:08:34.320]  要呼召所有願意相信他的人
[00:08:34.320 --> 00:08:36.600]  都成為上帝的百姓
[00:08:36.600 --> 00:08:41.440]  這就是我們今天教會群體的共同呼召
[00:08:41.440 --> 00:08:45.280]  而我們也是聖經比喻的一個身體
[00:08:45.280 --> 00:08:47.600]  就是這樣在耶穌基督裏面
[00:08:47.600 --> 00:08:51.360]  共同領受祂對於教會群體的召喚
[00:08:51.360 --> 00:08:53.720]  所以召命不單只是個人
[00:08:53.720 --> 00:08:57.640]  也是整個群體一起去回應
[00:08:57.640 --> 00:08:59.880]  召命不是我們很個人
[00:08:59.880 --> 00:09:03.040]  解決我們生命問題的一劑藥
[00:09:03.040 --> 00:09:04.880]  不是因為我們遇到問題
[00:09:04.880 --> 00:09:06.520]  我們去找召命
[00:09:06.520 --> 00:09:09.440]  召命是上帝去呼喚我們
[00:09:09.440 --> 00:09:13.080]  召命也不是個人主義或自我中心
[00:09:13.080 --> 00:09:15.840]  只是在想我怎樣好過一些
[00:09:15.840 --> 00:09:18.120]  召命不是一件物體
[00:09:18.120 --> 00:09:20.600]  找到就永遠幸福快樂
[00:09:20.600 --> 00:09:24.200]  召命的焦點和主角都不是我們
[00:09:24.200 --> 00:09:26.440]  而是上帝去呼召
[00:09:26.440 --> 00:09:27.800]  祂才是主角
[00:09:27.800 --> 00:09:29.240]  祂做主動
[00:09:29.240 --> 00:09:31.240]  祂設計 祂說了算
[00:09:31.240 --> 00:09:35.360]  我們就是放手去跟
[00:09:35.360 --> 00:09:36.880]  放手給神
[00:09:36.880 --> 00:09:39.680]  放下自己既定的想法
[00:09:39.680 --> 00:09:42.720]  開放讓上帝去帶領我們
[00:09:42.720 --> 00:09:46.160]  我遇到不少讀研究院的同學
[00:09:46.160 --> 00:09:48.960]  有些會說他想了很多年
[00:09:48.960 --> 00:09:50.960]  終於決心來讀了
[00:09:50.960 --> 00:09:54.560]  又或者上帝一直給他一個負擔
[00:09:54.560 --> 00:09:56.480]  催逼他讀神學
[00:09:56.480 --> 00:09:59.440]  但是他一直有很大的掙扎
[00:09:59.440 --> 00:10:01.560]  然後有些想來讀
[00:10:01.560 --> 00:10:06.760]  是因為很想認識這位上帝更多更深
[00:10:06.760 --> 00:10:08.560]  曾經有一個最特別的
[00:10:08.560 --> 00:10:10.000]  他說他受浸的時候
[00:10:10.000 --> 00:10:11.640]  他已經答應了上帝
[00:10:11.640 --> 00:10:13.880]  有一天他要讀神學
[00:10:13.880 --> 00:10:15.880]  不知道你是哪一種呢?
[00:10:15.880 --> 00:10:20.120]  我相信你也有你自己一個很不同的故事
[00:10:20.120 --> 00:10:23.800]  是上帝親自帶領你的一個故事
[00:10:23.800 --> 00:10:25.640]  無論你是什麼原因
[00:10:25.640 --> 00:10:28.240]  我覺得不要想讀神學
[00:10:28.240 --> 00:10:30.240]  好像很嚴重
[00:10:30.240 --> 00:10:32.880]  很重大的一件什麼一回事
[00:10:32.880 --> 00:10:34.280]  又或者可能你
[00:10:34.280 --> 00:10:35.880]  教會的弟兄姊妹會這樣說
[00:10:35.880 --> 00:10:37.360]  你讀神學?
[00:10:37.360 --> 00:10:38.960]  什麼時候做傳道?
[00:10:38.960 --> 00:10:41.200]  去哪裡做宣教之類
[00:10:41.200 --> 00:10:43.200]  你不用理會它
[00:10:43.200 --> 00:10:46.800]  讀神學不會令你神聖一點
[00:10:46.800 --> 00:10:47.600]  很厲害
[00:10:47.600 --> 00:10:48.840]  不會的
[00:10:48.840 --> 00:10:51.600]  讀神學應該是令你越讀
[00:10:51.600 --> 00:10:53.360]  越知道自己不足
[00:10:53.360 --> 00:10:55.920]  越讀就越謙卑
[00:10:55.920 --> 00:11:00.320]  這就是一個放下自己的旅程
[00:11:00.320 --> 00:11:01.600]  有人會說
[00:11:01.600 --> 00:11:03.800]  讀神學很難
[00:11:03.800 --> 00:11:05.120]  不想讀書考試
[00:11:05.120 --> 00:11:07.680]  或者我們都有這個童年的陰影
[00:11:07.680 --> 00:11:10.280]  我讀不讀得到?
[00:11:10.280 --> 00:11:11.480]  我會說
[00:11:11.480 --> 00:11:13.880]  如果你都願意跟從主
[00:11:13.880 --> 00:11:15.880]  祂說怎樣就怎樣
[00:11:15.880 --> 00:11:18.280]  毀身交給祂
[00:11:18.280 --> 00:11:19.640]  做什麼都可以
[00:11:19.640 --> 00:11:22.040]  何況只是很簡單
[00:11:22.040 --> 00:11:23.080]  讀一下書
[00:11:23.080 --> 00:11:24.080]  準備一下
[00:11:24.080 --> 00:11:25.440]  裝備一下
[00:11:25.440 --> 00:11:26.640]  多走幾步
[00:11:26.640 --> 00:11:28.120]  去開放自己
[00:11:28.120 --> 00:11:30.000]  讓上帝塑造你
[00:11:30.000 --> 00:11:33.040]  其實這就是一個欣點的旅程
[00:11:33.040 --> 00:11:35.240]  是一個很享受
[00:11:35.240 --> 00:11:36.920]  很開心的過程
[00:11:36.920 --> 00:11:38.840]  在各學習的過程中
[00:11:38.840 --> 00:11:42.120]  其實我們都只需要盡心盡力
[00:11:42.120 --> 00:11:43.080]  學到多少
[00:11:43.080 --> 00:11:45.640]  就成為我們生命的一個部分
[00:11:45.640 --> 00:11:47.200]  我記得有一位姐妹
[00:11:47.200 --> 00:11:48.280]  她跟我分享
[00:11:48.280 --> 00:11:50.480]  她第一次讀了神學
[00:11:50.480 --> 00:11:51.280]  她說
[00:11:51.280 --> 00:11:52.080]  很划算
[00:11:52.080 --> 00:11:54.000]  我說什麼叫做很划算
[00:11:54.000 --> 00:11:55.000]  她說
[00:11:55.000 --> 00:11:56.560]  少少的錢
[00:11:56.560 --> 00:11:58.240]  都不算是什麼
[00:11:58.240 --> 00:11:59.840]  少少的時間
[00:11:59.840 --> 00:12:04.320]  就可以學到關乎生命的學問
[00:12:04.320 --> 00:12:06.840]  所以她說很划算
[00:12:06.840 --> 00:12:08.320]  我認識一些弟兄姐妹
[00:12:08.320 --> 00:12:09.400]  工作很忙
[00:12:09.400 --> 00:12:10.920]  又或者以前
[00:12:10.920 --> 00:12:12.840]  經常都出外公幹
[00:12:12.840 --> 00:12:15.240]  想有系統去讀一下神學
[00:12:15.240 --> 00:12:16.680]  都沒有什麼機會
[00:12:16.680 --> 00:12:19.560]  所以上帝給你有機會去學習
[00:12:19.560 --> 00:12:20.840]  其實我就鼓勵你
[00:12:20.840 --> 00:12:22.800]  用盡這些機會
[00:12:22.800 --> 00:12:24.880]  或者最初只是在教會裡
[00:12:24.880 --> 00:12:26.400]  去上主約學
[00:12:26.400 --> 00:12:28.560]  或者參加一下生命之道
[00:12:28.560 --> 00:12:29.520]  查經
[00:12:29.520 --> 00:12:32.040]  一些短期科目等等
[00:12:32.040 --> 00:12:34.240]  但是如果主約願意
[00:12:34.240 --> 00:12:35.880]  給你有時間能力
[00:12:35.880 --> 00:12:37.240]  多走一步的話
[00:12:37.240 --> 00:12:38.960]  你可以再盡心
[00:12:38.960 --> 00:12:42.000]  來研究院讀正規的
[00:12:42.000 --> 00:12:44.520]  又有系統的神學訓練
[00:12:44.520 --> 00:12:45.240]  可以的話
[00:12:45.240 --> 00:12:46.600]  就把握機會
[00:12:46.600 --> 00:12:47.480]  去到盡
[00:12:47.480 --> 00:12:50.320]  去認識這一位上帝
[00:12:50.320 --> 00:12:50.880]  近年
[00:12:50.880 --> 00:12:53.000]  宗神就將研究院
[00:12:53.000 --> 00:12:54.920]  最基礎的文憑課程
[00:12:54.920 --> 00:12:57.640]  設計成可以在網上完成
[00:12:57.640 --> 00:12:59.120]  正正就是給大家
[00:12:59.120 --> 00:13:01.200]  多一個學習的方式
[00:13:01.200 --> 00:13:02.320]  可以有系統
[00:13:02.320 --> 00:13:04.040]  用比較靈活的方法
[00:13:04.040 --> 00:13:06.760]  去完成研究院程度的
[00:13:06.760 --> 00:13:08.680]  神學基礎訓練
[00:13:08.680 --> 00:13:11.280]  無論上帝將來會呼召你
[00:13:11.280 --> 00:13:13.840]  繼續去到什麼實踐的場景
[00:13:13.840 --> 00:13:15.320]  這都可以成為
[00:13:15.320 --> 00:13:18.680]  認可的一個基本訓練
[00:13:18.680 --> 00:13:22.760]  最後我想和大家分享一節聖經
[00:13:22.760 --> 00:13:24.360]  是我們都很熟悉的
[00:13:24.360 --> 00:13:26.840]  路加福音九章二十三節
[00:13:26.840 --> 00:13:28.720]  耶穌又對眾人說
[00:13:28.720 --> 00:13:30.880]  若有人要跟從我
[00:13:30.880 --> 00:13:32.200]  就當捨己
[00:13:32.200 --> 00:13:34.440]  天天背起他的十字架
[00:13:34.440 --> 00:13:36.000]  來跟從我
[00:13:36.000 --> 00:13:38.600]  這經文在《婦女福音》書中
[00:13:38.600 --> 00:13:40.000]  都有提及
[00:13:40.000 --> 00:13:41.000]  馬太記載
[00:13:41.000 --> 00:13:44.320]  耶穌對門徒說了這番話
[00:13:44.320 --> 00:13:45.680]  馬可就說
[00:13:45.680 --> 00:13:49.160]  耶穌叫門徒和眾人都來
[00:13:49.160 --> 00:13:52.440]  然後跟他們說了這句話
[00:13:52.440 --> 00:13:54.320]  細心的路加醫生
[00:13:54.320 --> 00:13:56.720]  在這裡記載的
[00:13:56.720 --> 00:14:00.000]  是耶穌對眾人說
[00:14:00.000 --> 00:14:01.320]  不單是門徒
[00:14:01.320 --> 00:14:03.440]  而是所有願意回應
[00:14:03.440 --> 00:14:04.720]  跟從主耶穌的
[00:14:04.720 --> 00:14:07.280]  耶穌都邀請他們捨己
[00:14:07.280 --> 00:14:09.280]  天天背起十字架
[00:14:09.280 --> 00:14:13.720]  這都是我們最基本的共同的照明
[00:14:13.720 --> 00:14:15.040]  可能我們會覺得
[00:14:15.040 --> 00:14:18.000]  背十字架很艱難
[00:14:18.000 --> 00:14:21.040]  還說天天背起十字架
[00:14:21.040 --> 00:14:24.200]  究竟什麼才是背起十字架呢?
[00:14:24.200 --> 00:14:27.560]  我們要把它看得對位才行
[00:14:27.560 --> 00:14:30.880]  因為如果是一些人看來很偉大
[00:14:30.880 --> 00:14:34.800]  為主殉道的才叫背十字架
[00:14:34.800 --> 00:14:37.240]  不可能是天天的
[00:14:37.240 --> 00:14:42.120]  我們不可能天天為主殉道
[00:14:42.120 --> 00:14:43.520]  死一次
[00:14:43.520 --> 00:14:46.240]  也不是很多人能做到
[00:14:46.240 --> 00:14:47.000]  但是
[00:14:47.000 --> 00:14:49.720]  如果將背起十字架
[00:14:49.720 --> 00:14:52.760]  從另一個角度看來很平凡
[00:14:52.760 --> 00:14:54.760]  很普通的工作困難
[00:14:54.760 --> 00:14:56.760]  不如意的事等等
[00:14:56.760 --> 00:14:59.520]  又可能我們去了另一個極端
[00:14:59.520 --> 00:15:03.840]  可能將自己人生要負責的責任
[00:15:03.840 --> 00:15:05.840]  推在十字架上
[00:15:05.840 --> 00:15:08.560]  因為人類落在罪當中
[00:15:08.560 --> 00:15:13.640]  人生當然充滿罪惡、困難和黑暗
[00:15:13.640 --> 00:15:16.440]  我們基督徒一點也不驚訝
[00:15:16.440 --> 00:15:20.560]  背十字架不是一般人面對的困難
[00:15:20.560 --> 00:15:22.560]  這些可能都是好笑的事
[00:15:22.560 --> 00:15:24.960]  好像其他人的誤解
[00:15:24.960 --> 00:15:27.960]  但是它是因為你信耶穌
[00:15:27.960 --> 00:15:32.360]  因為你的信仰而經歷的困難
[00:15:32.360 --> 00:15:34.360]  可能明顯一點
[00:15:34.360 --> 00:15:36.360]  有些人因為你是基督徒
[00:15:36.360 --> 00:15:39.560]  知道你是誠實的人
[00:15:39.560 --> 00:15:41.280]  就佔你便宜
[00:15:41.280 --> 00:15:42.800]  但你也不怕
[00:15:42.800 --> 00:15:44.800]  你願意吃虧一些
[00:15:44.800 --> 00:15:47.600]  是為耶穌去做的
[00:15:47.600 --> 00:15:51.200]  去讓一些人明白你是怎樣的人
[00:15:51.200 --> 00:15:53.920]  這些好像不是險眼的事
[00:15:53.920 --> 00:15:55.680]  為耶穌去做的
[00:15:55.680 --> 00:15:57.920]  這些就是他提從的
[00:15:57.920 --> 00:16:00.920]  當然也有一些背十字架的事
[00:16:00.920 --> 00:16:02.920]  可能是較為重大的事
[00:16:02.920 --> 00:16:05.920]  好像為了堅持信仰的底線
[00:16:05.920 --> 00:16:07.920]  可能失去工作之類
[00:16:07.920 --> 00:16:11.720]  但如果是自己的事做得不好
[00:16:11.720 --> 00:16:13.240]  所以失去工作
[00:16:13.240 --> 00:16:15.240]  這裡承擔的困難
[00:16:15.240 --> 00:16:17.840]  就不叫背起十字架了
[00:16:17.840 --> 00:16:21.360]  反而是我們要反思和悔改
[00:16:21.360 --> 00:16:24.960]  所以這裡有很多不同的角度
[00:16:24.960 --> 00:16:26.680]  和思考在裡面
[00:16:26.680 --> 00:16:30.640]  召命背後是要求我們認真去聆聽
[00:16:30.640 --> 00:16:32.240]  耶穌的說話
[00:16:32.240 --> 00:16:35.240]  去學習、去思考和分辨
[00:16:35.240 --> 00:16:37.640]  甚麼是上帝的旨意
[00:16:37.640 --> 00:16:39.640]  然後去跟從
[00:16:39.640 --> 00:16:44.120]  召命是要我們去跟從耶穌
[00:16:44.120 --> 00:16:46.120]  單單是跟從耶穌
[00:16:46.120 --> 00:16:47.720]  沒有其他東西
[00:16:47.720 --> 00:16:50.040]  不是避開艱難的藉口
[00:16:50.040 --> 00:16:52.040]  不是用來交代工作
[00:16:52.040 --> 00:16:55.520]  去轉工不再做工作的原因
[00:16:55.520 --> 00:16:58.520]  更加絕對不是用來
[00:16:58.520 --> 00:17:01.520]  說上帝要我怎樣怎樣做
[00:17:01.520 --> 00:17:04.240]  召命的焦點不是我們自己
[00:17:04.240 --> 00:17:06.240]  而是上帝的帶領
[00:17:06.240 --> 00:17:09.720]  是上帝對我們生命創造的原意
[00:17:09.720 --> 00:17:12.720]  所以召命本身的特質
[00:17:12.720 --> 00:17:16.200]  就是要讓生命回歸創造的尾線
[00:17:16.200 --> 00:17:17.400]  有些人說
[00:17:17.400 --> 00:17:21.040]  找回上帝做最尾線的我
[00:17:21.040 --> 00:17:23.040]  所以首要的
[00:17:23.040 --> 00:17:25.040]  不在乎我們的職份、崗位
[00:17:25.040 --> 00:17:27.040]  亦不論處境
[00:17:27.040 --> 00:17:31.720]  召命是要我們首先做一群屬神的子民
[00:17:31.720 --> 00:17:33.720]  做上帝的兒女
[00:17:33.720 --> 00:17:37.440]  在這個大前提下
[00:17:37.440 --> 00:17:42.120]  上帝差遣我們去領受使命
[00:17:42.120 --> 00:17:44.120]  去到社會不同的角落
[00:17:44.120 --> 00:17:46.120]  可以是堂會
[00:17:46.120 --> 00:17:48.120]  可以是不同的文化
[00:17:48.120 --> 00:17:50.120]  可以是職場、可以是家庭
[00:17:50.120 --> 00:17:52.120]  各個不同的位份裏
[00:17:52.120 --> 00:17:54.120]  按照天國的價值
[00:17:54.120 --> 00:17:57.120]  以我們的生命去彰顯基督
[00:17:57.120 --> 00:17:59.120]  在這裏祝福大家
[00:17:59.120 --> 00:18:05.120]  一起進入和享受這個充滿恩典的召命之旅
[00:18:05.120 --> 00:18:08.120]  (字幕由 Amara.org 社群提供)
[00:18:08.120 --> 00:18:11.120]  (感謝支持 Amara.org 社群的支持)
[00:18:11.120 --> 00:18:14.120]  (感謝支持 Amara.org 社群的支持)
[00:18:14.120 --> 00:18:17.120]  (字幕由 Amara.org 社群提供)

