
[00:00:00.000 --> 00:00:07.600]  新博士將新約對於權柄和信服
[00:07:37.800 --> 00:07:42.800]  我們很多時候想我們現在怎樣決定我們的將來
[00:07:42.800 --> 00:07:44.800]  但聖經不是這樣看的
[00:07:44.800 --> 00:07:47.800]  聖經是說將來所要發生的事情
[00:07:47.800 --> 00:07:50.800]  基督的福臨將來會有審判
[00:07:50.800 --> 00:07:52.800]  因著將來所發生的事
[00:07:52.800 --> 00:07:56.800]  就決定我現在要做一個什麼決定
[00:07:56.800 --> 00:07:58.800]  很容易明白的
[00:07:58.800 --> 00:07:59.800]  如果我告訴大家
[00:07:59.800 --> 00:08:02.800]  有人很不喜歡我們今晚的聚會
[00:08:02.800 --> 00:08:06.800]  所以在底下裝了炸彈
[00:08:06.800 --> 00:08:09.800]  五秒之後爆
[00:08:09.800 --> 00:08:14.800]  你當然不相信我說
[00:08:14.800 --> 00:08:17.800]  你相信我說就看誰的愛心大一點
[00:08:17.800 --> 00:08:20.800]  讓人家走出去
[00:08:20.800 --> 00:08:24.800]  如果真的會這樣發生
[00:08:24.800 --> 00:08:27.800]  接著我們就會有行動
[00:08:27.800 --> 00:08:30.800]  如果真的在五秒之後爆
[00:08:30.800 --> 00:08:31.800]  現在爆了
[00:08:31.800 --> 00:08:32.800]  五秒之後爆
[00:08:32.800 --> 00:08:33.800]  我們就會知道
[00:08:33.800 --> 00:08:36.800]  我現在要採取什麼決定
[00:08:36.800 --> 00:08:39.800]  聖經就是由將來決定我們現在
[00:08:39.800 --> 00:08:42.800]  我們應該做一個什麼決定
[00:08:42.800 --> 00:08:45.800]  我們通常叫做活世論
[00:08:45.800 --> 00:08:50.800]  你可以說這是彼得前書所用的過客活世論
[00:08:50.800 --> 00:08:53.800]  在彼得前書裡面不斷重複的一個字
[00:08:53.800 --> 00:08:55.800]  或者類同的字
[00:08:55.800 --> 00:08:57.800]  有好的行為
[00:08:57.800 --> 00:08:58.800]  要行善
[00:08:58.800 --> 00:09:00.800]  要遵行上帝的旨意
[00:09:00.800 --> 00:09:02.800]  要建立和睦的關係
[00:09:02.800 --> 00:09:07.800]  要其他人能夠蒙受祝福
[00:09:07.800 --> 00:09:09.800]  你可以說我們在地上
[00:09:09.800 --> 00:09:10.800]  作為上帝的子民
[00:09:10.800 --> 00:09:11.800]  作為過客
[00:09:11.800 --> 00:09:12.800]  作為黑女
[00:09:12.800 --> 00:09:14.800]  我們只可以有一個選擇
[00:09:14.800 --> 00:09:16.800]  就是行善
[00:09:16.800 --> 00:09:17.800]  有好的行為
[00:09:17.800 --> 00:09:22.800]  要榮耀我們的上帝
[00:09:22.800 --> 00:09:23.800]  在彼得前書
[00:09:23.800 --> 00:09:25.800]  我們可以說頭那一半
[00:09:25.800 --> 00:09:28.800]  由第一章第二節到第二章十節
[00:09:28.800 --> 00:09:32.800]  是講到作為上帝的子民和上帝之間的關係
[00:09:32.800 --> 00:09:34.800]  這個是忠的關係
[00:09:34.800 --> 00:09:36.800]  然後由二章十一節開始
[00:09:36.800 --> 00:09:38.800]  講到橫的關係
[00:09:38.800 --> 00:09:41.800]  特別是和社會各界人士的關係
[00:09:41.800 --> 00:09:45.800]  或者叫做人倫關係的秩序
[00:09:45.800 --> 00:09:47.800]  如果我們看第二章十三節
[00:09:47.800 --> 00:09:49.800]  它說你們為主的緣故
[00:09:49.800 --> 00:09:51.800]  要信服人的一切制度
[00:09:51.800 --> 00:09:55.800]  這個是老和的翻譯
[00:09:55.800 --> 00:09:57.800]  和修也是這樣翻譯
[00:09:57.800 --> 00:10:01.800]  但如果我們看不同的翻譯本
[00:10:01.800 --> 00:10:05.800]  這裡其實都採取了不同的做法
[00:10:05.800 --> 00:10:07.800]  譬如新漢語譯本
[00:10:07.800 --> 00:10:10.800]  在它的注裡面
[00:10:10.800 --> 00:10:13.800]  就說這是神所創造的每一個人
[00:10:13.800 --> 00:10:19.800]  或者環球聖經在最新出的注釋本裡面
[00:10:19.800 --> 00:10:21.800]  在注釋裡面說到
[00:10:21.800 --> 00:10:24.800]  這個可以譯成每個屬人類的創造
[00:10:24.800 --> 00:10:26.800]  每個屬人類的受造之物
[00:10:26.800 --> 00:10:28.800]  每個受造之物
[00:10:28.800 --> 00:10:30.800]  原因是因為這裡
[00:10:30.800 --> 00:10:32.800]  制度這個字原本的希臘文
[00:10:32.800 --> 00:10:36.800]  根本從來沒有試過翻譯成制度
[00:10:36.800 --> 00:10:39.800]  它是在說創造或者被造
[00:10:39.800 --> 00:10:41.800]  一個creature一個creation
[00:10:41.800 --> 00:10:44.800]  所以這裡如果用英文的譯法
[00:10:44.800 --> 00:10:46.800]  就是human creature
[00:10:46.800 --> 00:10:49.800]  所以可以看為是甚麼呢
[00:10:49.800 --> 00:10:51.800]  可以看為就是每一個人
[00:10:51.800 --> 00:10:54.800]  我們都應該信服
[00:10:54.800 --> 00:10:58.800]  因為我們都是上帝所創造的
[00:10:58.800 --> 00:11:01.800]  四章十字當然也都說到
[00:11:01.800 --> 00:11:04.800]  我們要將我們的生命
[00:11:04.800 --> 00:11:07.800]  交給那位信實的創造的主
[00:11:07.800 --> 00:11:08.800]  造化的主
[00:11:08.800 --> 00:11:12.800]  明顯地說到上帝創造我們
[00:11:12.800 --> 00:11:15.800]  然後說到我們每一個被造的人
[00:11:15.800 --> 00:11:17.800]  我們與其他人之間
[00:11:17.800 --> 00:11:20.800]  應該有的是一種信服的關係
[00:11:20.800 --> 00:11:22.800]  這個很奇怪
[00:11:22.800 --> 00:11:24.800]  怎麼會人說信服的關係
[00:11:24.800 --> 00:11:25.800]  一點都不奇怪
[00:11:25.800 --> 00:11:27.800]  如果我們熟悉的時候
[00:11:27.800 --> 00:11:29.800]  你看彼得前書第五章
[00:11:29.800 --> 00:11:31.800]  正正就是說到
[00:11:31.800 --> 00:11:34.800]  在教會裡面我們是以謙卑蓄妖
[00:11:34.800 --> 00:11:36.800]  彼此信服
[00:11:36.800 --> 00:11:38.800]  但為什麼這裡不說彼此信服呢
[00:11:38.800 --> 00:11:39.800]  因為很簡單
[00:11:39.800 --> 00:11:43.800]  因為在教會裡面我們可以說彼此
[00:11:43.800 --> 00:11:46.800]  但在社會裡面你只可以說你自己
[00:11:46.800 --> 00:11:47.800]  你不可以說對方
[00:11:47.800 --> 00:11:49.800]  所以在教會裡面
[00:11:49.800 --> 00:11:52.800]  就說群體裡面我們要彼此信服
[00:11:52.800 --> 00:11:54.800]  但在社會裡面
[00:11:54.800 --> 00:12:00.800]  我們要做一群能夠有信服的態度的人
[00:12:00.800 --> 00:12:04.800]  因為所有的人都是上帝所創造的
[00:12:05.800 --> 00:12:11.800]  信服這個詞在彼得前書出現了六次
[00:12:11.800 --> 00:12:14.800]  都是說到在社會當中的關係
[00:12:14.800 --> 00:12:20.800]  一種在上或者權柄和信服的關係
[00:12:20.800 --> 00:12:23.800]  而事實上在任何的社會裡面
[00:12:23.800 --> 00:12:24.800]  都有這種關係
[00:12:24.800 --> 00:12:27.800]  無論你哪一種社會都是一樣的
[00:12:27.800 --> 00:12:30.800]  你是最原始的社會也好
[00:12:30.800 --> 00:12:32.800]  封建的社會也好
[00:12:32.800 --> 00:12:33.800]  民主的社會也好
[00:12:33.800 --> 00:12:36.800]  必定有某一種的社會秩序
[00:12:36.800 --> 00:12:40.800]  這種社會秩序就牽涉到權柄和信服
[00:12:40.800 --> 00:12:44.800]  院長找我說這個話題
[00:12:44.800 --> 00:12:50.800]  如果沒有什麼特別理由
[00:12:50.800 --> 00:12:52.800]  我都要盡我的責任
[00:12:52.800 --> 00:12:54.800]  我是有我的責任的
[00:12:54.800 --> 00:12:58.800]  我不可以每次都跟院長對著幹
[00:13:01.800 --> 00:13:03.800]  所有的制度都有
[00:13:03.800 --> 00:13:05.800]  學校一樣有
[00:13:05.800 --> 00:13:07.800]  有這種秩序
[00:13:07.800 --> 00:13:09.800]  而且是必須的
[00:13:09.800 --> 00:13:13.800]  你又可以說我們不可以生活在一個
[00:13:13.800 --> 00:13:15.800]  沒有秩序的群體裡面
[00:13:15.800 --> 00:13:17.800]  是不可能的
[00:13:17.800 --> 00:13:23.800]  但這個信服肯定是有別於服從
[00:13:23.800 --> 00:13:26.800]  上文之前已經說過
[00:13:26.800 --> 00:13:29.800]  服從是對上帝的服從
[00:13:29.800 --> 00:13:31.800]  而是絕對的服從
[00:13:31.800 --> 00:13:34.800]  而且這裡用到另外一個詞來說
[00:13:34.800 --> 00:13:36.800]  信服不單止是因為
[00:13:36.800 --> 00:13:39.800]  所有的人都是上帝的創造
[00:13:39.800 --> 00:13:42.800]  而是因為我們要為主的緣故
[00:13:42.800 --> 00:13:45.800]  是因為我們要服從我們的主
[00:13:45.800 --> 00:13:49.800]  所以好行為的其中一種表現
[00:13:49.800 --> 00:13:52.800]  就是我們要信服
[00:13:52.800 --> 00:13:58.800]  在這裡所用到的所謂家庭法規
[00:13:58.800 --> 00:14:03.800]  是亞歷士多德當他提到一個城市
[00:14:03.800 --> 00:14:05.800]  如果要興盛的時候
[00:14:05.800 --> 00:14:08.800]  必須要遵守的一些法規
[00:14:08.800 --> 00:14:11.800]  我們現在用的字是politics
[00:14:11.800 --> 00:14:13.800]  其實是由希臘文polis
[00:14:13.800 --> 00:14:15.800]  即城市這個字過來的
[00:14:15.800 --> 00:14:19.800]  是說到城市裡面所應該有的社會秩序
[00:14:19.800 --> 00:14:22.800]  所以這裡是說城市的倫理之本
[00:14:22.800 --> 00:14:24.800]  保羅也好彼得也好
[00:14:24.800 --> 00:14:28.800]  這裡同樣用到亞歷士多德所講到的
[00:14:28.800 --> 00:14:31.800]  那種家庭的法規
[00:14:31.800 --> 00:14:33.800]  對於社會的關係來說
[00:14:33.800 --> 00:14:36.800]  是分清尊卑貴賤
[00:14:36.800 --> 00:14:39.800]  而且各人要守住自己的身份
[00:14:39.800 --> 00:14:40.800]  各安其位
[00:14:40.800 --> 00:14:45.800]  整個社會才能夠有一定的穩定性
[00:14:45.800 --> 00:14:51.800]  我們見到彼得和保羅都用家庭法規
[00:14:51.800 --> 00:14:57.800]  但用起來不是完全照足當時的希臘人
[00:14:57.800 --> 00:14:59.800]  當時的希臘的哲士
[00:14:59.800 --> 00:15:02.800]  他們所講的那種信服的方式
[00:15:02.800 --> 00:15:06.800]  而是在當中做了好一些的調整
[00:15:06.800 --> 00:15:11.800]  開始的時候彼得說
[00:15:11.800 --> 00:15:16.800]  在上的君王和君王所派
[00:15:16.800 --> 00:15:19.800]  佛岳上善的神宰
[00:15:19.800 --> 00:15:22.800]  這些我們是要信服的
[00:15:22.800 --> 00:15:26.800]  也就是說這些執掌權柄的人
[00:15:26.800 --> 00:15:28.800]  他們是得到授權
[00:15:28.800 --> 00:15:31.800]  這些授權是有他的目的的
[00:15:31.800 --> 00:15:33.800]  權柄是代表什麼呢?
[00:15:33.800 --> 00:15:37.800]  權柄是代表他有的責任是什麼?
[00:15:37.800 --> 00:15:41.800]  權柄越大他的責任也越大
[00:15:41.800 --> 00:15:43.800]  在這裡說他們是一班
[00:15:43.800 --> 00:15:48.800]  派他們去做佛岳上善的
[00:15:48.800 --> 00:15:52.800]  所以他們在整個制度裡面
[00:15:52.800 --> 00:15:55.800]  他們應該發揮的作用就是
[00:15:55.800 --> 00:15:58.800]  情惡上善
[00:15:58.800 --> 00:16:02.800]  另一方面在這一段的
[00:16:02.800 --> 00:16:04.800]  港俄道和君王的關係
[00:16:04.800 --> 00:16:06.800]  在總結的時候
[00:16:06.800 --> 00:16:08.800]  在第二章第十七節
[00:16:08.800 --> 00:16:10.800]  他都說:務要尊敬眾人
[00:16:10.800 --> 00:16:12.800]  親愛教宗的弟兄
[00:16:12.800 --> 00:16:13.800]  敬畏上帝
[00:16:13.800 --> 00:16:15.800]  尊敬君王
[00:16:15.800 --> 00:16:17.800]  在第十七節
[00:16:17.800 --> 00:16:20.800]  第一個命令尊敬眾人
[00:16:20.800 --> 00:16:23.800]  和最後一個命令尊敬君王
[00:16:23.800 --> 00:16:24.800]  都同樣用到尊敬
[00:16:24.800 --> 00:16:28.800]  中間是說到教會裡面
[00:16:28.800 --> 00:16:30.800]  信徒彼此之間的關係
[00:16:30.800 --> 00:16:32.800]  和和上帝的關係
[00:16:32.800 --> 00:16:35.800]  一個用親愛教宗的弟兄
[00:16:35.800 --> 00:16:38.800]  另外一個是敬畏上帝
[00:16:38.800 --> 00:16:39.800]  所以敬畏上帝
[00:16:39.800 --> 00:16:42.800]  我們之前第一章已經說到
[00:16:42.800 --> 00:16:46.800]  我們要傳敬畏那位父的心
[00:16:46.800 --> 00:16:48.800]  來到各地上寄居的日子
[00:16:48.800 --> 00:16:49.800]  在這個同樣講到
[00:16:49.800 --> 00:16:50.800]  我們要敬畏上帝
[00:16:50.800 --> 00:16:54.800]  尊敬君王和眾人
[00:16:54.800 --> 00:16:56.800]  我們看起來好像
[00:16:56.800 --> 00:16:58.800]  不就是尊敬嗎?
[00:16:58.800 --> 00:16:59.800]  有什麼大事?
[00:16:59.800 --> 00:17:01.800]  但是在當時的社會
[00:17:01.800 --> 00:17:02.800]  我們知道
[00:17:02.800 --> 00:17:06.800]  你可以說是一個相當具革命性的說法
[00:17:06.800 --> 00:17:08.800]  我們知道羅馬的政權
[00:17:08.800 --> 00:17:09.800]  整個政權
[00:17:09.800 --> 00:17:11.800]  他怎樣去統攝他的政權
[00:17:11.800 --> 00:17:14.800]  往往是透過帝王的崇拜
[00:17:14.800 --> 00:17:15.800]  崇拜德王
[00:17:15.800 --> 00:17:16.800]  敬拜
[00:17:16.800 --> 00:17:20.800]  在各地設立敬拜羅馬王的廟宇
[00:17:20.800 --> 00:17:24.800]  來建立他們對羅馬的君王
[00:17:24.800 --> 00:17:27.800]  和羅馬的制度的效忠
[00:17:27.800 --> 00:17:31.800]  在這裡說到尊敬眾人和尊敬君王
[00:17:31.800 --> 00:17:32.800]  意思就是說
[00:17:32.800 --> 00:17:37.800]  將眾人和君王放在同一個位置上
[00:17:37.800 --> 00:17:40.800]  這樣是非常具革命性的
[00:17:40.800 --> 00:17:42.800]  如果在當年
[00:17:42.800 --> 00:17:48.800]  你說你和君王是一樣的地位
[00:17:48.800 --> 00:17:51.800]  砍你的頭也不奇怪
[00:17:51.800 --> 00:17:56.800]  但是彼得在這裡明顯地說
[00:17:56.800 --> 00:17:58.800]  在上帝的眼中
[00:17:58.800 --> 00:18:00.800]  因為我們所有的人
[00:18:00.800 --> 00:18:02.800]  都是上帝所創造的
[00:18:02.800 --> 00:18:07.800]  所以都是我們所應該尊敬的
[00:18:07.800 --> 00:18:14.800]  但是究竟彼得前書有沒有對羅馬的政權的
[00:18:14.800 --> 00:18:20.800]  一些你可以說暗示式的批評呢?
[00:18:20.800 --> 00:18:22.800]  有人認為是有的
[00:18:22.800 --> 00:18:25.800]  如果我們看第五章
[00:18:25.800 --> 00:18:27.800]  在總結的時候
[00:18:27.800 --> 00:18:30.800]  他說「務要警醒因為你們的囚敵魔鬼
[00:18:30.800 --> 00:18:34.800]  如同敲叫的獅子遍地遊行
[00:18:34.800 --> 00:18:36.800]  尋找可吞吃的人
[00:18:36.800 --> 00:18:41.800]  然後在巴比倫和你們同盟揀選的教會
[00:18:41.800 --> 00:18:42.800]  問你們的安
[00:18:42.800 --> 00:18:44.800]  這裡所指的巴比倫
[00:18:44.800 --> 00:18:48.800]  肯定不是指地理上的巴比倫
[00:18:48.800 --> 00:18:52.800]  一來巴比倫的王國已經覆沒
[00:18:52.800 --> 00:18:54.800]  已經不存在
[00:18:54.800 --> 00:18:56.800]  所以這裡的巴比倫和羅馬書一樣
[00:18:56.800 --> 00:19:00.800]  用巴比倫來比喻羅馬帝國
[00:19:00.800 --> 00:19:05.800]  也就是說因為散居和過閒
[00:19:05.800 --> 00:19:09.800]  其實都是用以色列人被擄到巴比倫
[00:19:09.800 --> 00:19:13.800]  他們是生活在散居地
[00:19:13.800 --> 00:19:15.800]  同時他們是過閒
[00:19:15.800 --> 00:19:17.800]  用這樣一種比喻
[00:19:17.800 --> 00:19:23.800]  所以有人認為巴比倫是等於獅子
[00:19:23.800 --> 00:19:25.800]  原因是因為巴比倫
[00:19:25.800 --> 00:19:27.800]  現在去到伊拉克的時候
[00:19:27.800 --> 00:19:31.800]  他的標誌是用獅子
[00:19:31.800 --> 00:19:35.800]  獅子就是巴比倫的代號
[00:19:35.800 --> 00:19:38.800]  所以這裡說到我們的囚敵魔鬼
[00:19:38.800 --> 00:19:40.800]  如同敲叫的獅子
[00:19:40.800 --> 00:19:42.800]  有很多人認為這裡根本上
[00:19:42.800 --> 00:19:47.800]  就是在說從羅馬政權而來的迫害
[00:19:47.800 --> 00:19:49.800]  因為第四章已經是說
[00:19:49.800 --> 00:19:52.800]  有火煉的試驗要臨到你們
[00:19:52.800 --> 00:19:56.800]  不過他是比較暗晦的
[00:19:56.800 --> 00:19:58.800]  或者有人說這些是所謂的
[00:19:58.800 --> 00:20:00.800]  execution literature
[00:20:00.800 --> 00:20:02.800]  受迫害的文獻
[00:20:02.800 --> 00:20:04.800]  他不會寫得太清楚
[00:20:04.800 --> 00:20:07.800]  所以如果是這樣的話
[00:20:07.800 --> 00:20:10.800]  這裡的確是對羅馬的政權
[00:20:10.800 --> 00:20:12.800]  有一種批評
[00:20:12.800 --> 00:20:16.800]  或者也可以說和舊約的說法
[00:20:16.800 --> 00:20:19.800]  和兩個中間對於政權的說法是一致的
[00:20:19.800 --> 00:20:23.800]  就是往往背後是有魔鬼
[00:20:23.800 --> 00:20:26.800]  是有撒旦的權柄在背後
[00:20:26.800 --> 00:20:31.800]  當然也和啟示錄是很一致的說法
[00:20:31.800 --> 00:20:33.800]  也就是說所有的帝國
[00:20:33.800 --> 00:20:39.800]  最低限度都帶有獸的陰影
[00:20:39.800 --> 00:20:44.800]  然後我們接下來看第二章的18至25節
[00:20:44.800 --> 00:20:48.800]  那裡是說主人和僕人的關係
[00:20:48.800 --> 00:20:52.800]  先是第二章18至20節說的是
[00:20:52.800 --> 00:20:56.800]  作僕人對主人應該有的表現是甚麼
[00:20:56.800 --> 00:21:00.800]  然後說基督作為僕人受苦的榜樣
[00:21:00.800 --> 00:21:08.800]  在新約的家庭法規裡
[00:21:08.800 --> 00:21:12.800]  通常主僕都是放在最後的
[00:21:12.800 --> 00:21:13.800]  但是在這裡
