
[00:00:00.000 --> 00:00:23.240]  大家好,歡迎來到職場行者網的聚會
[00:02:09.080 --> 00:02:12.080]  IT部門的同事都可以留下
[00:02:12.080 --> 00:02:15.080]  不過最意想不到的是
[00:02:15.080 --> 00:02:18.080]  HR部門就說主角你不能留下
[00:02:18.080 --> 00:02:23.080]  因為IT部門互相評分最低的一位就是你
[00:02:23.080 --> 00:02:27.080]  原來同事都要一起整走他
[00:02:27.080 --> 00:02:30.080]  故事當然有新的開始
[00:02:30.080 --> 00:02:35.080]  不過這些即場的故事是不是不太陌生呢
[00:02:35.080 --> 00:02:40.080]  努力工作做過誠信可靠的員工
[00:02:40.080 --> 00:02:43.080]  我們愛公司愛同事
[00:02:43.080 --> 00:02:45.080]  要去作美好的見證
[00:02:45.080 --> 00:02:49.080]  我想正常的基督徒都很想的
[00:02:49.080 --> 00:02:53.080]  不過即場是一個很複雜的地方
[00:02:53.080 --> 00:02:58.080]  無論這兩年大家看到香港大環境的變化
[00:02:58.080 --> 00:03:02.080]  或者在你自己公司裡面的一些困難
[00:03:02.080 --> 00:03:05.080]  都叫人覺得很累
[00:03:05.080 --> 00:03:09.080]  很累可能都是很多人的心情
[00:03:09.080 --> 00:03:12.080]  再加上近日疫情的發展
[00:03:12.080 --> 00:03:14.080]  更加叫很多打工仔
[00:03:14.080 --> 00:03:17.080]  中小企的老闆也好
[00:03:17.080 --> 00:03:18.080]  員工也好
[00:03:18.080 --> 00:03:20.080]  都覺得很沮喪
[00:03:20.080 --> 00:03:25.080]  一群醫護或者在前線去照顧人的人
[00:03:25.080 --> 00:03:28.080]  要麼就忙到死
[00:03:28.080 --> 00:03:30.080]  看不到什麼盡頭
[00:03:30.080 --> 00:03:32.080]  另一群人反過來
[00:03:32.080 --> 00:03:35.080]  很想努力賺一頓飯
[00:03:35.080 --> 00:03:36.080]  又不可以開工
[00:03:36.080 --> 00:03:38.080]  又要關掉所有東西
[00:03:38.080 --> 00:03:40.080]  都是一樣看不到盡頭
[00:03:40.080 --> 00:03:42.080]  真心覺得很累
[00:03:42.080 --> 00:03:44.080]  努力工作
[00:03:44.080 --> 00:03:48.080]  其實今天對我們還有什麼意義呢?
[00:03:48.080 --> 00:03:55.080]  即場行者是一群很想在工作的場景裡
[00:03:55.080 --> 00:03:58.080]  去實踐我們信仰的人
[00:03:58.080 --> 00:04:03.080]  基督信仰給我們有信心有盼望有愛心
[00:04:03.080 --> 00:04:06.080]  教我們怎樣去愛神愛人
[00:04:06.080 --> 00:04:12.080]  不過我們在現實工作的基督徒都不是超人
[00:04:12.080 --> 00:04:14.080]  我們都不是可以倒轉地球
[00:04:14.080 --> 00:04:18.080]  我們都不是可以超凡入聖的偉人
[00:04:18.080 --> 00:04:22.080]  相反我們是一群有血有肉
[00:04:22.080 --> 00:04:24.080]  在這個大環境裡
[00:04:24.080 --> 00:04:27.080]  又或者在各自的小處境裡
[00:04:27.080 --> 00:04:29.080]  我們不停去掙扎
[00:04:29.080 --> 00:04:31.080]  去練成自己
[00:04:31.080 --> 00:04:32.080]  去分辨
[00:04:32.080 --> 00:04:33.080]  去成長
[00:04:33.080 --> 00:04:35.080]  我們都會累
[00:04:35.080 --> 00:04:37.080]  不過重點來了
[00:04:37.080 --> 00:04:40.080]  我們並不是孤獨一人
[00:04:40.080 --> 00:04:41.080]  孤身上路
[00:04:41.080 --> 00:04:45.080]  所以今天在這個YouTube Live裡
[00:04:45.080 --> 00:04:50.080]  其實你看到有一個討論區在你旁邊
[00:04:50.080 --> 00:04:53.080]  我特別在這一刻開始的時候
[00:04:53.080 --> 00:04:55.080]  想邀請大家揮揮手
[00:04:55.080 --> 00:04:57.080]  互相say hi
[00:04:57.080 --> 00:05:00.080]  尤其是一群剛才提到的醫護人員
[00:05:00.080 --> 00:05:06.080]  或者是服務一些前線的工作人員
[00:05:06.080 --> 00:05:07.080]  在疫情裡
[00:05:07.080 --> 00:05:09.080]  在前線工作中
[00:05:09.080 --> 00:05:11.080]  我都想大家留個言
[00:05:11.080 --> 00:05:13.080]  或者你揮揮手
[00:05:13.080 --> 00:05:15.080]  告訴我們你在這裡
[00:05:15.080 --> 00:05:18.080]  其他弟兄姊妹都可以為他們去禱告
[00:05:18.080 --> 00:05:20.080]  去鼓勵一下他們
[00:05:20.080 --> 00:05:23.080]  我們今天有三位的講員
[00:05:23.080 --> 00:05:25.080]  在我們當中來分享
[00:05:25.080 --> 00:05:27.080]  有兩位在香港
[00:05:27.080 --> 00:05:32.080]  另一位雖然大家看到螢幕上有一個平台
[00:05:32.080 --> 00:05:34.080]  不過其實他在英國
[00:05:34.080 --> 00:05:39.080]  面對著這兩年香港在職場上的困境
[00:05:39.080 --> 00:05:41.080]  這三位的講員
[00:05:41.080 --> 00:05:44.080]  對我來說有三種不同的選擇
[00:05:44.080 --> 00:05:46.080]  不過不如我先介紹他們
[00:05:46.080 --> 00:05:49.080]  首先就是Samuel
[00:05:49.080 --> 00:05:51.080]  我不知道你看到誰了
[00:05:51.080 --> 00:05:53.080]  在你的螢幕上
[00:05:53.080 --> 00:05:55.080]  Samuel就是梁思明
[00:05:55.080 --> 00:05:57.080]  他是一位律師
[00:05:57.080 --> 00:06:03.080]  我們也有Rima是一位老師
[00:06:03.080 --> 00:06:06.080]  剛才提到英國的就是Tammy
[00:06:06.080 --> 00:06:07.080]  就是梁育珍
[00:06:07.080 --> 00:06:09.080]  她是一位社工
[00:06:09.080 --> 00:06:11.080]  這三位
[00:06:11.080 --> 00:06:13.080]  我們先跟三位聊天
[00:06:13.080 --> 00:06:16.080]  不過我今天在直播上
[00:06:16.080 --> 00:06:18.080]  可能不分先後
[00:06:18.080 --> 00:06:20.080]  隨便大家去聊天
[00:06:20.080 --> 00:06:22.080]  不過我想先跟Samuel聊天
[00:06:22.080 --> 00:06:24.080]  Samuel你好
[00:06:25.080 --> 00:06:26.080]  大家聽到嗎?
[00:06:26.080 --> 00:06:28.080]  你可以先把自己的螢幕關掉
[00:06:28.080 --> 00:06:30.080]  如果你看到的話
[00:06:30.080 --> 00:06:32.080]  可以嗎?
[00:06:32.080 --> 00:06:34.080]  按一下按鈕
[00:06:34.080 --> 00:06:36.080]  你好
[00:06:36.080 --> 00:06:38.080]  我們經常說
[00:06:38.080 --> 00:06:43.080]  剛才說職場行者要將信仰在職場中活出來
[00:06:43.080 --> 00:06:45.080]  這兩年
[00:06:45.080 --> 00:06:49.080]  之前你在其他聚會中也跟我們分享過一些大案件
[00:06:49.080 --> 00:06:51.080]  但這兩年的變化很大
[00:06:51.080 --> 00:06:53.080]  在你的職場中
[00:06:53.080 --> 00:06:55.080]  現在還要活出信仰
[00:06:55.080 --> 00:06:57.080]  有沒有什麼具體的變化?
[00:06:57.080 --> 00:07:01.080]  案件是有的
[00:07:01.080 --> 00:07:03.080]  我想
[00:07:03.080 --> 00:07:09.080]  還有很多案件要處理
[00:07:09.080 --> 00:07:11.080]  但是那個
[00:07:11.080 --> 00:07:15.080]  做法有點不同
[00:07:15.080 --> 00:07:17.080]  當然法律那些沒有變
[00:07:17.080 --> 00:07:19.080]  法律也有變
[00:07:19.080 --> 00:07:21.080]  現在我想
[00:07:21.080 --> 00:07:25.080]  整個社會氣氛都令到
[00:07:25.080 --> 00:07:29.080]  特別如果要處理一些敏感的
[00:07:29.080 --> 00:07:33.080]  本身案件是敏感的
[00:07:33.080 --> 00:07:36.080]  不過加上現在的社會發展
[00:07:36.080 --> 00:07:40.080]  案件的敏感性和爭議性是越來越大的
[00:07:40.080 --> 00:07:43.080]  變成這樣的時候
[00:07:43.080 --> 00:07:45.080]  衝擊是非常大的
[00:07:47.080 --> 00:07:49.080]  會有一些
[00:07:49.080 --> 00:07:51.080]  人的
[00:07:51.080 --> 00:07:53.080]  感受
[00:07:53.080 --> 00:07:56.080]  雖然我們在工作的時候不能表達任何感受
[00:07:56.080 --> 00:07:58.080]  但是人始終是血肉之軀
[00:07:58.080 --> 00:08:00.080]  是有感受的
[00:08:00.080 --> 00:08:04.080]  你會看到一些不太理想的情況出現
[00:08:04.080 --> 00:08:06.080]  心裡是難過的
[00:08:06.080 --> 00:08:10.080]  還有迷惘
[00:08:10.080 --> 00:08:12.080]  不只是信仰
[00:08:12.080 --> 00:08:14.080]  當然會有問題
[00:08:14.080 --> 00:08:16.080]  為什麼會這樣
[00:08:16.080 --> 00:08:18.080]  這是一個正常的反應
[00:08:18.080 --> 00:08:23.080]  在有灰心失意的情況下
[00:08:23.080 --> 00:08:27.080]  反而我在這兩年裡
[00:08:27.080 --> 00:08:31.080]  始終有些客戶
[00:08:31.080 --> 00:08:36.080]  上帝給我的體驗是他們再不是客戶
[00:08:36.080 --> 00:08:38.080]  因為
[00:08:38.080 --> 00:08:41.080]  本身他們帶著一些很大的困難
[00:08:41.080 --> 00:08:43.080]  來到你面前
[00:08:43.080 --> 00:08:45.080]  你要幫他們處理一些棘手的問題
[00:08:45.080 --> 00:08:47.080]  但我看到特別是在這個時間
[00:08:47.080 --> 00:08:52.080]  那個憂傷
[00:08:52.080 --> 00:08:56.080]  很多人帶著很多的痛苦、憂傷和迷惘
[00:08:56.080 --> 00:09:00.080]  舉一個很簡單的例子
[00:09:00.080 --> 00:09:04.080]  譬如有一個家庭
[00:09:04.080 --> 00:09:06.080]  譬如他剛剛在同一時間
[00:09:06.080 --> 00:09:08.080]  有家人離世
[00:09:08.080 --> 00:09:12.080]  同時又要處理一些婚姻的糾紛
[00:09:12.080 --> 00:09:14.080]  又要加上生產
[00:09:14.080 --> 00:09:16.080]  那種痛苦
[00:09:16.080 --> 00:09:18.080]  本身這些已經是很痛苦的事情
[00:09:18.080 --> 00:09:20.080]  再加上現在香港的社會
[00:09:20.080 --> 00:09:22.080]  反而他們處理的時候
[00:09:22.080 --> 00:09:24.080]  上帝提醒我
[00:09:24.080 --> 00:09:28.080]  要用一種
[00:09:28.080 --> 00:09:34.080]  帶有上帝的那種憐憫的部分去處理
[00:09:34.080 --> 00:09:38.080]  不要當他們純粹像以前那樣
[00:09:38.080 --> 00:09:40.080]  以前我們也給一些心
[00:09:40.080 --> 00:09:42.080]  不過現在可能我覺得
[00:09:42.080 --> 00:09:44.080]  對我們的感覺
[00:09:44.080 --> 00:09:46.080]  就是要多一些心
[00:09:46.080 --> 00:09:50.080]  就好像那個
[00:09:50.080 --> 00:09:52.080]  薩瑪利亞人
[00:09:52.080 --> 00:09:56.080]  那個薩瑪利亞人
[00:09:56.080 --> 00:09:58.080]  你走過見到他
[00:09:58.080 --> 00:10:00.080]  動了慈心那種
[00:10:00.080 --> 00:10:02.080]  就見到人在危難裏面
[00:10:02.080 --> 00:10:04.080]  當然我們有限的
[00:10:04.080 --> 00:10:06.080]  我們有自己的限制
[00:10:06.080 --> 00:10:08.080]  但好像我們做這些事情的時候
[00:10:08.080 --> 00:10:10.080]  上帝提醒我們
[00:10:10.080 --> 00:10:12.080]  就是對付
[00:10:12.080 --> 00:10:14.080]  加一些
[00:10:14.080 --> 00:10:16.080]  就是
[00:10:16.080 --> 00:10:18.080]  上帝的心
[00:10:18.080 --> 00:10:22.080]  這些和法律上
[00:10:22.080 --> 00:10:24.080]  就算一個
[00:10:24.080 --> 00:10:26.080]  他有沒有信仰的律師
[00:10:26.080 --> 00:10:28.080]  或者什麼
[00:10:28.080 --> 00:10:30.080]  一些突發的事情
[00:10:30.080 --> 00:10:32.080]  當然是公報
[00:10:32.080 --> 00:10:38.080]  幾乎趕不及回來
[00:10:38.080 --> 00:10:40.080]  我覺得這個不是偶然的
[00:10:40.080 --> 00:10:42.080]  彷彿上帝告訴我們
[00:10:42.080 --> 00:10:44.080]  既然我們站在那裏
[00:10:44.080 --> 00:10:46.080]  不管你是什麼位置
[00:10:46.080 --> 00:10:50.080]  好像那間咖啡室裏面
[00:10:50.080 --> 00:10:52.080]  他同時在
[00:10:52.080 --> 00:10:54.080]  他同時在
[00:10:54.080 --> 00:10:56.080]  他同時在
[00:10:56.080 --> 00:10:58.080]  他同時在
[00:10:58.080 --> 00:11:00.080]  咖啡室裏面
[00:11:00.080 --> 00:11:02.080]  他同時在
[00:11:02.080 --> 00:11:04.080]  他同時在
[00:11:04.080 --> 00:11:06.080]  他同時在
[00:11:06.080 --> 00:11:14.080]  他有機會用身份去接觸到周圍的人
[00:11:14.080 --> 00:11:16.080]  這些互動可能
[00:11:16.080 --> 00:11:20.080]  會帶來一些上帝的祝福和舒適
[00:11:20.080 --> 00:11:22.080]  我覺得這些就是
[00:11:22.080 --> 00:11:24.080]  今天我看到
[00:11:24.080 --> 00:11:26.080]  我們那個去待人
[00:11:26.080 --> 00:11:28.080]  我們有機會接觸一些人
[00:11:28.080 --> 00:11:30.080]  他將一些需要
[00:11:30.080 --> 00:11:32.080]  來到我們面前
[00:11:32.080 --> 00:11:34.080]  當然看醫生也是有病才看醫生
[00:11:34.080 --> 00:11:36.080]  有些人真的有官司
[00:11:36.080 --> 00:11:38.080]  可能需要找律師
[00:11:38.080 --> 00:11:40.080]  拿法律意見
[00:11:40.080 --> 00:11:44.080]  但他們是帶著很多的沉重困難和失落
[00:11:44.080 --> 00:11:46.080]  來的時候
[00:11:46.080 --> 00:11:48.080]  你去服務他們
[00:11:48.080 --> 00:11:50.080]  我覺得現在是一個機會
[00:11:50.080 --> 00:11:52.080]  彷彿上帝提醒我們
[00:11:52.080 --> 00:11:54.080]  我都有做正婚這件事
[00:11:54.080 --> 00:11:56.080]  以前做正婚當然開心心
[00:11:56.080 --> 00:11:58.080]  我們也要開心心
[00:11:58.080 --> 00:12:00.080]  做一場秀
[00:12:00.080 --> 00:12:02.080]  但我看到現在有些情況
[00:12:02.080 --> 00:12:04.080]  有些人有特殊需要
[00:12:04.080 --> 00:12:08.080]  譬如他需要很急於一張結婚證書
[00:12:08.080 --> 00:12:10.080]  譬如他需要很急於一張結婚證書
[00:12:10.080 --> 00:12:12.080]  去辦移民手續
[00:12:12.080 --> 00:12:14.080]  去辦移民手續
[00:12:14.080 --> 00:12:16.080]  因為有些人在疫情裏面
[00:12:16.080 --> 00:12:18.080]  也要結婚
[00:12:18.080 --> 00:12:20.080]  他也知道不可以大搞
[00:12:20.080 --> 00:12:22.080]  他也知道不可以大搞
[00:12:22.080 --> 00:12:24.080]  他為何要這樣做呢
[00:12:24.080 --> 00:12:26.080]  他需要可能一些很個人的理由
[00:12:26.080 --> 00:12:28.080]  他需要去完成婚約
[00:12:28.080 --> 00:12:30.080]  他需要去完成婚約
[00:12:30.080 --> 00:12:32.080]  以至他有些很重要的事情要辦
[00:12:32.080 --> 00:12:34.080]  甚至去一些很混亂的地方
[00:12:34.080 --> 00:12:36.080]  甚至去一些很混亂的地方
[00:12:36.080 --> 00:12:38.080]  有些律師也不肯去
[00:12:38.080 --> 00:12:40.080]  譬如要爬到某個香港
[00:12:40.080 --> 00:12:42.080]  差不多高的山
[00:12:42.080 --> 00:12:44.080]  因為很多律師覺得疫情是這樣
[00:12:44.080 --> 00:12:46.080]  還要陪這班人瘋
[00:12:46.080 --> 00:12:48.080]  但我覺得好像上帝說
[00:12:48.080 --> 00:12:50.080]  你多走一步
[00:12:50.080 --> 00:12:52.080]  看著人的需要
[00:12:52.080 --> 00:12:54.080]  好像耶穌那樣
[00:12:54.080 --> 00:12:56.080]  去有憐憫
[00:12:56.080 --> 00:12:58.080]  我覺得現在這個時代
[00:12:58.080 --> 00:13:00.080]  可能上帝
[00:13:00.080 --> 00:13:02.080]  擺在我們香港這個地方
[00:13:02.080 --> 00:13:04.080]  正正為了這個時候
[00:13:04.080 --> 00:13:06.080]  這個時候需要一些人
[00:13:06.080 --> 00:13:08.080]  走出來是以一種
[00:13:08.080 --> 00:13:10.080]  善良的
[00:13:10.080 --> 00:13:12.080]  善良的
[00:13:12.080 --> 00:13:14.080]  因為現在你在街上想找一個好的樣子
[00:13:14.080 --> 00:13:16.080]  有一個人很友善地對你
[00:13:16.080 --> 00:13:18.080]  我想是很難的事
[00:13:18.080 --> 00:13:20.080]  可能你看到某些人
[00:13:20.080 --> 00:13:22.080]  他穿著某種制服
[00:13:22.080 --> 00:13:24.080]  你也想避開
[00:13:24.080 --> 00:13:26.080]  我不說什麼制服了
[00:13:26.080 --> 00:13:28.080]  大家都知道是什麼事了
[00:13:28.080 --> 00:13:30.080]  但會不會我們的樣子
[00:13:30.080 --> 00:13:32.080]  也給一個好一點的樣子
[00:13:32.080 --> 00:13:34.080]  不用那麼仇恨
[00:13:34.080 --> 00:13:36.080]  Overcome
[00:13:36.080 --> 00:13:38.080]  Obsess with hatred
[00:13:38.080 --> 00:13:40.080]  會不會我們有
[00:13:40.080 --> 00:13:42.080]  另一種的方式
[00:13:42.080 --> 00:13:44.080]  去表達我們這個信仰群體
[00:13:44.080 --> 00:13:46.080]  仍然可以
[00:13:46.080 --> 00:13:48.080]  控制
[00:13:48.080 --> 00:13:50.080]  我們自己與別不同
[00:13:50.080 --> 00:13:52.080]  去履行
[00:13:52.080 --> 00:13:54.080]  的職責
[00:13:54.080 --> 00:13:56.080]  因為上帝給了我們每個人
[00:13:56.080 --> 00:13:58.080]  一個角色
[00:13:58.080 --> 00:14:00.080]  這個角色可不可以繼續好好地做下去
[00:14:00.080 --> 00:14:02.080]  今天我就是
[00:14:02.080 --> 00:14:04.080]  在這裡
[00:14:04.080 --> 00:14:06.080]  和大家去看看這條路
[00:14:06.080 --> 00:14:08.080]  還能不能走得通
[00:14:08.080 --> 00:14:10.080]  是不是我說得太多了
[00:14:10.080 --> 00:14:12.080]  不是啊,OK啊,好你的分享
[00:14:12.080 --> 00:14:14.080]  我嫌你說得太少
[00:14:14.080 --> 00:14:16.080]  剛才你說的一個
[00:14:16.080 --> 00:14:18.080]  很重要的
[00:14:18.080 --> 00:14:20.080]  一個方向
[00:14:20.080 --> 00:14:22.080]  一個貼士
[00:14:22.080 --> 00:14:24.080]  告訴我們其實我們是有選擇的
[00:14:24.080 --> 00:14:28.080]  怎麼樣可以在一個大環境
[00:14:28.080 --> 00:14:30.080]  好像很無奈
[00:14:30.080 --> 00:14:32.080]  很控制不到的時候
[00:14:32.080 --> 00:14:34.080]  其實我們依然
[00:14:34.080 --> 00:14:36.080]  是可以作出選擇
[00:14:36.080 --> 00:14:38.080]  首先起碼
[00:14:38.080 --> 00:14:40.080]  剛才我聽到你工作裡面
[00:14:40.080 --> 00:14:42.080]  怎樣去敏感人的需要
[00:14:42.080 --> 00:14:44.080]  為人去多走一步
[00:14:44.080 --> 00:14:46.080]  你提到
[00:14:46.080 --> 00:14:48.080]  看見人的需要
[00:14:48.080 --> 00:14:50.080]  即使是
[00:14:50.080 --> 00:14:52.080]  我們未必是一個
[00:14:52.080 --> 00:14:54.080]  做牧師
[00:14:54.080 --> 00:14:56.080]  或者是
[00:14:56.080 --> 00:14:58.080]  做社工
[00:14:58.080 --> 00:15:00.080]  那種的
[00:15:00.080 --> 00:15:02.080]  一種的行業
[00:15:02.080 --> 00:15:04.080]  但是當我們去服侍人的時候
[00:15:04.080 --> 00:15:06.080]  你的客戶
[00:15:06.080 --> 00:15:08.080]  你的工作所遇見的
[00:15:08.080 --> 00:15:10.080]  無論是對象也好
[00:15:10.080 --> 00:15:12.080]  我們能不能夠
[00:15:12.080 --> 00:15:14.080]  去有一種
[00:15:14.080 --> 00:15:16.080]  自主的能力
[00:15:16.080 --> 00:15:18.080]  去為他們多走一步
[00:15:18.080 --> 00:15:20.080]  我覺得這是一個很好的提醒
[00:15:20.080 --> 00:15:22.080]  那說一下
[00:15:22.080 --> 00:15:24.080]  我第二位分享嘉賓
[00:15:24.080 --> 00:15:26.080]  一會兒我再回來問你
[00:15:26.080 --> 00:15:28.080]  Rima,我知道
[00:15:28.080 --> 00:15:30.080]  你是老師
[00:15:30.080 --> 00:15:32.080]  我看見YouTube上面
[00:15:32.080 --> 00:15:34.080]  你有很多粉絲
[00:15:34.080 --> 00:15:38.080]  你好像最近轉了工作
[00:15:38.080 --> 00:15:40.080]  新的工作
[00:15:40.080 --> 00:15:42.080]  繼續為學生服務
[00:15:42.080 --> 00:15:44.080]  雖然在這個環境
[00:15:44.080 --> 00:15:46.080]  你也選擇了轉工場
[00:15:46.080 --> 00:15:48.080]  為什麼呢?
[00:15:48.080 --> 00:15:50.080]  還有當中有什麼經歷呢?
[00:15:50.080 --> 00:15:52.080]  大家好,晚安
[00:15:52.080 --> 00:15:54.080]  很開心
[00:15:54.080 --> 00:15:56.080]  我知道很多教育界的有心人
[00:15:56.080 --> 00:15:58.080]  都在現場一起觀看
[00:15:58.080 --> 00:16:00.080]  也很歡迎
[00:16:00.080 --> 00:16:02.080]  今晚一起加入
[00:16:02.080 --> 00:16:04.080]  這個聚會的朋友
[00:16:04.080 --> 00:16:06.080]  我叫Rima
[00:16:06.080 --> 00:16:10.080]  我是一個語文老師
[00:16:10.080 --> 00:16:12.080]  我會教聖經
[00:16:12.080 --> 00:16:16.080]  已經十年以上的教學職涯
[00:16:16.080 --> 00:16:20.080]  剛才Alex也說得對
[00:16:20.080 --> 00:16:22.080]  他知道我最近這個學年
[00:16:22.080 --> 00:16:24.080]  我又轉了工作
[00:16:24.080 --> 00:16:28.080]  回望這麼多年的教學生涯
[00:16:28.080 --> 00:16:32.080]  我好像走了很多次
[00:16:32.080 --> 00:16:34.080]  我去過四間學校
[00:16:34.080 --> 00:16:40.080]  中間做了一年青少年士工同工
[00:16:40.080 --> 00:16:42.080]  如果我沒有數錯
[00:16:42.080 --> 00:16:44.080]  現在是第七站
[00:16:44.080 --> 00:16:46.080]  我想一般人
[00:16:46.080 --> 00:16:50.080]  想老師也是一個很安穩的職業
[00:16:50.080 --> 00:16:52.080]  不過我自己走的路
[00:16:52.080 --> 00:16:54.080]  又好像不太典型
[00:16:54.080 --> 00:16:56.080]  有時也會問
[00:16:56.080 --> 00:17:00.080]  上帝可不可以不要這麼努力
[00:17:00.080 --> 00:17:08.080]  每次遞信、辭工、找工作、見工、成功轉工
[00:17:08.080 --> 00:17:10.080]  都會累
[00:17:10.080 --> 00:17:14.080]  除了年紀越來越大的時候
[00:17:14.080 --> 00:17:16.080]  剛才這次轉工
[00:17:16.080 --> 00:17:18.080]  我覺得是很大的決定
[00:17:18.080 --> 00:17:20.080]  我會問
[00:17:20.080 --> 00:17:26.080]  這個改變會帶來什麼好處呢?
[00:17:26.080 --> 00:17:28.080]  我是否真的有這個必要呢?
[00:17:28.080 --> 00:17:30.080]  我自己也會想
[00:17:30.080 --> 00:17:33.080]  當然我覺得上帝每一次都有帶領
[00:17:33.080 --> 00:17:35.080]  我也有選擇
[00:17:35.080 --> 00:17:37.080]  現在回望是很有趣的
[00:17:37.080 --> 00:17:42.080]  曾經有人說我好像一個校園的宣教士
[00:17:42.080 --> 00:17:46.080]  我去消化一下這個詞
[00:17:46.080 --> 00:17:48.080]  我覺得也有些貼切
[00:17:48.080 --> 00:17:51.080]  好像我在某一個地方
[00:17:51.080 --> 00:17:53.080]  做完某一個任務
[00:17:53.080 --> 00:17:56.080]  當然我入職的時候不知道是什麼任務
[00:17:56.080 --> 00:17:58.080]  但離開的時候就知道
[00:17:58.080 --> 00:18:01.080]  原來上帝想我完成這件事
[00:18:01.080 --> 00:18:05.080]  或者想我經歷這份成長
[00:18:05.080 --> 00:18:08.080]  這份感受是很深的
[00:18:08.080 --> 00:18:11.080]  我感恩在我第一年教書的時候
[00:18:11.080 --> 00:18:16.080]  神已經給我一點點的使命感
[00:18:16.080 --> 00:18:17.080]  很特別
[00:18:17.080 --> 00:18:19.080]  可能大學的時候生命很復興
[00:18:19.080 --> 00:18:23.080]  營會很爆
[00:18:23.080 --> 00:18:25.080]  這麼多年來
[00:18:25.080 --> 00:18:28.080]  也有一點點的使命感
[00:18:28.080 --> 00:18:31.080]  在不同的學校做一點事情
[00:18:31.080 --> 00:18:34.080]  我不敢說我很努力
[00:18:34.080 --> 00:18:38.080]  有時候夜闌人靜也會怨揚
[00:18:38.080 --> 00:18:40.080]  有時候也會問為什麼
[00:18:40.080 --> 00:18:42.080]  有時候也會問
[00:18:42.080 --> 00:18:44.080]  可不可以不要這麼忙
[00:18:44.080 --> 00:18:47.080]  為什麼文學如輪轉呢?
[00:18:47.080 --> 00:18:49.080]  改完又有
[00:18:49.080 --> 00:18:52.080]  不是教書的朋友未必明白
[00:18:52.080 --> 00:18:55.080]  會問為什麼你這麼忙
[00:18:55.080 --> 00:18:57.080]  你不是下班就下班嗎?
[00:18:57.080 --> 00:19:01.080]  不足為外人道
[00:19:01.080 --> 00:19:04.080]  我相信各行各業都有你的辛苦
[00:19:04.080 --> 00:19:06.080]  但我會覺得
[00:19:06.080 --> 00:19:11.080]  今天仍然能夠在青少年身上做一點事情
[00:19:11.080 --> 00:19:13.080]  是因為什麼呢?
[00:19:13.080 --> 00:19:16.080]  當教會也要封閉
[00:19:16.080 --> 00:19:18.080]  或者學校現在也要封閉
[00:19:19.080 --> 00:19:23.080]  我仍然能夠用老師的職份
[00:19:23.080 --> 00:19:25.080]  跟學生接觸
[00:19:25.080 --> 00:19:26.080]  是因典
[00:19:26.080 --> 00:19:28.080]  有時候也是勞苦的
[00:19:28.080 --> 00:19:30.080]  也是很累的
[00:19:30.080 --> 00:19:33.080]  但每次看到學生有一點點進步
[00:19:33.080 --> 00:19:36.080]  或者他一個回應
[00:19:36.080 --> 00:19:38.080]  我想做教育界的
[00:19:38.080 --> 00:19:40.080]  就會很和應
[00:19:40.080 --> 00:19:41.080]  很Echo
[00:19:41.080 --> 00:19:43.080]  你也會覺得心足
[00:19:43.080 --> 00:19:46.080]  不是多少錢工資
[00:19:46.080 --> 00:19:48.080]  而是看到生命成長
[00:19:48.080 --> 00:19:51.080]  所以我感恩
