
[00:00:00.000 --> 00:00:02.000]   (Music)
[00:02:09.620 --> 00:02:12.920]   And then, I would like to ask you to share your perspective on
[00:02:12.920 --> 00:02:16.020]   the American culture.
[00:02:16.020 --> 00:02:19.320]   And then, I would like to ask you to share your perspective on
[00:02:20.420 --> 00:02:22.420]   the American culture.
[00:02:22.420 --> 00:02:25.720]   And I would like to ask you to share your perspective on the
[00:02:25.720 --> 00:02:28.820]   American culture.
[00:02:28.820 --> 00:02:32.120]   And I would like to ask you to share your perspective on the
[00:02:32.120 --> 00:02:35.220]   American culture.
[00:02:35.220 --> 00:02:38.520]   And I would like to ask you to share your perspective on the
[00:02:38.520 --> 00:02:41.620]   American culture.
[00:02:41.620 --> 00:02:44.920]   And I would like to ask you to share your perspective on the
[00:02:44.920 --> 00:02:48.020]   American culture.
[00:02:49.320 --> 00:02:51.320]   And I would like to ask you to share your perspective on the
[00:02:51.320 --> 00:02:54.420]   American culture.
[00:02:54.420 --> 00:02:57.720]   And I would like to ask you to share your perspective on the
[00:02:57.720 --> 00:03:00.820]   American culture.
[00:03:00.820 --> 00:03:04.120]   And I would like to ask you to share your perspective on the
[00:03:04.120 --> 00:03:07.220]   American culture.
[00:03:07.220 --> 00:03:10.520]   And I would like to ask you to share your perspective on the
[00:03:10.520 --> 00:03:13.620]   American culture.
[00:03:13.620 --> 00:03:16.920]   And I would like to ask you to share your perspective on the
[00:03:18.020 --> 00:03:20.020]   American culture.
[00:03:20.020 --> 00:03:23.320]   And I would like to ask you to share your perspective on the
[00:03:23.320 --> 00:03:26.420]   American culture.
[00:03:26.420 --> 00:03:29.720]   And I would like to ask you to share your perspective on the
[00:03:29.720 --> 00:03:32.820]   American culture.
[00:03:32.820 --> 00:03:36.120]   And I would like to ask you to share your perspective on the
[00:03:36.120 --> 00:03:39.220]   American culture.
[00:03:39.220 --> 00:03:42.520]   And I would like to ask you to share your perspective on the
[00:03:42.520 --> 00:03:45.620]   American culture.
[00:03:46.920 --> 00:03:48.920]   And I would like to ask you to share your perspective on the
[00:03:48.920 --> 00:03:52.020]   American culture.
[00:03:52.020 --> 00:03:55.320]   You are the one who sees us as we are.
[00:03:55.320 --> 00:03:58.620]   You understand the places in which we see clearly.
[00:03:58.620 --> 00:04:01.920]   And you understand the places in which our sight and knowledge
[00:04:01.920 --> 00:04:05.020]   are so confused.
[00:04:05.020 --> 00:04:08.320]   This day in the United States is a very dark day.
[00:04:08.320 --> 00:04:12.620]   It's a day in which we acknowledge some painful
[00:04:12.620 --> 00:04:15.720]   realities about our national life.
[00:04:16.320 --> 00:04:18.320]   Your church is implicated in both some of the causes of why
[00:04:18.320 --> 00:04:21.420]   the problems exist.
[00:04:21.420 --> 00:04:24.720]   And also, we pray by your grace, a church that might be able to
[00:04:24.720 --> 00:04:28.320]   be used by you for the renewal of the church and the renewal of
[00:04:28.320 --> 00:04:30.420]   a nation.
[00:04:30.420 --> 00:04:36.020]   Tonight as we pray here and in the morning as people pray
[00:04:36.020 --> 00:04:39.120]   throughout Asia, in Hong Kong in particular, we acknowledge that
[00:04:39.120 --> 00:04:42.220]   we are a church that is not only a church that is a church that
[00:04:43.320 --> 00:04:51.860]   We acknowledge that it's your Lordship, your power, your leadership that we need, far above
[00:04:51.860 --> 00:04:55.700]   and beyond any human agency.
[00:04:55.700 --> 00:05:01.220]   So in humility, O God, we turn to these issues tonight, acknowledging how much we need You
[00:05:01.220 --> 00:05:09.420]   to speak, to guide, to confront, to transform us.
[00:05:09.420 --> 00:05:22.580]   In the name of Jesus Christ, who reigns with humility and power, in Jesus' name, amen.
[00:05:22.580 --> 00:05:31.020]   So we come tonight to consider evangelical complexities about power and leadership.
[00:05:31.020 --> 00:05:37.220]   We will reflect on issues of evangelical power that underline, crown, and even subvert its
[00:05:37.220 --> 00:05:41.940]   gospel and its witness.
[00:05:41.940 --> 00:05:46.820]   The history of the church has typically been told as the story of so-called big men, that
[00:05:46.820 --> 00:05:57.220]   is, a man usually, if not almost always, through the power of personality, gifts, opportunity,
[00:05:57.220 --> 00:06:05.940]   stealth, privilege of birth, and influence, to have written the story of the world.
[00:06:05.940 --> 00:06:10.980]   And I dare say this is true in the East or the West, it's true in the South and the North,
[00:06:10.980 --> 00:06:13.980]   whether the past or the present.
[00:06:13.980 --> 00:06:20.400]   We seem to be in a time of exceptional global power disorder and redefinition.
[00:06:20.400 --> 00:06:26.580]   Every continent has evidences of the turmoil that's going on inside the United States.
[00:06:26.580 --> 00:06:34.940]   It is not a time of world war, and yet in so many directions, we see national and international
[00:06:34.940 --> 00:06:40.260]   collision, aggression, and hostility.
[00:06:40.260 --> 00:06:49.180]   Battles of war, including within and among evangelical Christians, are clearly afoot.
[00:06:49.180 --> 00:06:54.980]   All of this is, of course, in dramatic contrast to the description of Jesus that we see in
[00:06:54.980 --> 00:06:59.500]   Paul's letter to the Philippians, chapter 2, verses 1 through 8.
[00:06:59.500 --> 00:07:03.500]   Hear these words again.
[00:07:03.500 --> 00:07:10.340]   Have this mind among yourselves, which is yours in Christ Jesus.
[00:07:10.340 --> 00:07:17.260]   Though he was in the form of God, did not count equality with God a thing to be grasped,
[00:07:17.260 --> 00:07:24.020]   but emptied himself by taking the form of a servant, being born in the likeness of men.
[00:07:24.020 --> 00:07:30.100]   And being found in human form, he humbled himself by taking the form of a servant and
[00:07:30.100 --> 00:07:33.460]   being born in the likeness of men.
[00:07:33.460 --> 00:07:39.100]   And being found in human form, he humbled himself and became obedient to the point of
[00:07:39.100 --> 00:07:45.420]   death, even death on a cross.
[00:07:45.420 --> 00:07:52.180]   Jesus as the ultimate "big man" lays down the assumptions and prerogatives of power
[00:07:52.180 --> 00:07:58.100]   to live and lead in vulnerability and in weakness.
[00:07:58.100 --> 00:08:04.060]   Nevertheless, the "big man" assumptions occupy a very significant place in the life of the
[00:08:04.060 --> 00:08:07.620]   American evangelical church.
[00:08:07.620 --> 00:08:15.220]   From the 18th to the 20th century, to this day in the 21st, we can point to the quiet,
[00:08:15.220 --> 00:08:21.060]   prayerful, faithful, often exemplary lives of members of the white evangelical church
[00:08:21.060 --> 00:08:27.260]   in the U.S. and see many true signs of the fruit of the Spirit.
[00:08:27.260 --> 00:08:36.420]   Albeit this can now only be said if we acknowledge that this positive legacy is often still intertwined
[00:08:36.420 --> 00:08:42.180]   with the subtle and horrific compromises and the absence of self-criticism or repentance
[00:08:42.180 --> 00:08:47.580]   or lament and transformation that could have occurred.
[00:08:47.580 --> 00:08:54.980]   It's often a story of hidden piety, inward piety, rather than public piety matched with
[00:08:54.980 --> 00:08:57.380]   justice.
[00:08:57.380 --> 00:09:05.260]   Susceptible as human beings are to seek a savior and a hero, it has been an easy assumption
[00:09:05.260 --> 00:09:11.340]   that God will raise up the leader in a U.S. context that should be understood primarily,
[00:09:11.340 --> 00:09:19.140]   typically as being white and male, to be a leader, pastor, and authoritative visionary
[00:09:19.140 --> 00:09:21.300]   voice.
[00:09:21.300 --> 00:09:27.700]   This archetype is so pervasive and influential it's assumed rather than examined.
[00:09:27.700 --> 00:09:34.060]   This is necessarily accompanied by an image of a blonde, blue-eyed Jesus who serves the
[00:09:34.060 --> 00:09:42.940]   dominant interests of an evangelicalism that insists on seeing its image of Jesus, seeing
[00:09:42.940 --> 00:09:49.580]   in its image of Jesus itself, rather than letting Jesus see his image in us.
[00:09:49.580 --> 00:09:56.300]   On the other hand, it can be acknowledged with gratitude that the evangelical movement
[00:09:56.300 --> 00:10:03.780]   in the 20th century, with all of its blessings and sins, perhaps ironically and unselfconsciously,
[00:10:03.780 --> 00:10:09.700]   both contributed to and resisted the geographic repositioning of the center of the global
[00:10:09.700 --> 00:10:15.860]   Christian movement from being a story centered in the global north to one that's now clearly
[00:10:15.860 --> 00:10:21.340]   centered in the global south and in Asia.
[00:10:21.340 --> 00:10:26.780]   This is a cause for rejoicing and for prominence that is primarily about the Spirit of God
[00:10:26.780 --> 00:10:28.980]   meeting the people of God.
[00:10:28.980 --> 00:10:36.260]   This is really the story of God calling, forming, and using leaders around the world for such
[00:10:36.260 --> 00:10:41.220]   transformative change, not least throughout Asia.
[00:10:41.220 --> 00:10:45.700]   During the last quarter of the 20th century in America and elsewhere, we saw the rise
[00:10:45.700 --> 00:10:52.620]   of the megachurch phenomenon that has risen and also fallen because of the influence of
[00:10:52.620 --> 00:11:02.660]   the big man paradigm, a story of largely unidirectional, typically white male power in the United States.
[00:11:02.660 --> 00:11:07.460]   This means the need to acknowledge as such as part of the observations of the 20th and
[00:11:07.460 --> 00:11:14.700]   21st century white evangelicalism still operates largely in a colonialist framework, both in
[00:11:14.700 --> 00:11:18.700]   the US and globally.
[00:11:18.700 --> 00:11:21.580]   Several factors explain this.
[00:11:21.580 --> 00:11:25.900]   First is dominion, the theme of dominion.
[00:11:25.900 --> 00:11:31.540]   The specifically Christian theme of dominion has been one that has been informed, motivated,
[00:11:31.540 --> 00:11:37.620]   shaped, and subverted by our sense of the mission of God, the missio Dei.
[00:11:37.620 --> 00:11:41.820]   The sense of the mission of God in the world as an embodied and proclaimed announcement
[00:11:41.820 --> 00:11:48.300]   that the reign of God is at hand for the sake of all people and places, a bringing to consummation
[00:11:48.300 --> 00:11:52.740]   of all things by our Creator, Redeemer, and Remaker.
[00:11:52.740 --> 00:11:58.260]   This exercise of divine dominion is for the sake of bringing to an end the groaning of
[00:11:58.260 --> 00:12:05.340]   all humanity and of Jesus and of the Spirit and of the people of God and of the whole
[00:12:05.340 --> 00:12:13.420]   created order for the sake of God's shalom and the well-being of love and mercy and justice,
[00:12:13.420 --> 00:12:15.540]   harmony.
[00:12:15.540 --> 00:12:24.060]   The so-called doctrine of discovery, which came into existence in 1493, was the act of
[00:12:24.060 --> 00:12:31.340]   Pope Alexander VI and played a highly influential role in justifying and shaping the Spanish
[00:12:31.340 --> 00:12:37.180]   conquest and the colonial project from that point on.
[00:12:37.180 --> 00:12:44.780]   The papal bull that the Pope put out gave permission and power to discoverers, as they
[00:12:44.780 --> 00:12:51.380]   were called, of any land that was not inhabited by Christians, and that if they discovered
[00:12:51.380 --> 00:13:00.220]   such a land uninhabited by Christians, then it was considered to be available to be "discovered,"
[00:13:00.220 --> 00:13:06.420]   claimed and exploited by Christian rulers and declared that the Catholic faith and the
[00:13:06.420 --> 00:13:13.520]   Christian religion be exalted and be everywhere increased and spread, that the health of souls
[00:13:13.520 --> 00:13:21.760]   be cared for and that barbarous nations be overthrown and brought to the faith itself.
[00:13:21.760 --> 00:13:28.680]   This doctrine of discovery justified all European claims in the Americas and the premise justifying
[00:13:28.680 --> 00:13:32.120]   the Western expansion of the United States.
[00:13:32.120 --> 00:13:39.160]   A book that I would commend to you is a book written by Mark Charles and Sun Chan-ra entitled
[00:13:39.160 --> 00:13:43.440]   Unsettling Truths, which explores this in much more detail.
[00:13:43.440 --> 00:13:46.920]   Many other books likewise have been written about it.
[00:13:46.920 --> 00:13:53.440]   This aligns with what had been seen in the Roman Empire, Constantine's influence, medieval
[00:13:53.440 --> 00:13:56.320]   expansionism and war.
[00:13:56.320 --> 00:14:02.860]   Yet through the doctrine of discovery, the church is itself the initiator in the further
[00:14:02.860 --> 00:14:10.200]   coalescence of church and government collusion to use power in the name of faith for the
[00:14:10.200 --> 00:14:14.400]   sake of political, economic and religious ends.
[00:14:14.400 --> 00:14:21.280]   It is the full fruit of what had long been operational, and it was unleashed in what
[00:14:21.280 --> 00:14:28.420]   continues in less obtrusive ways to the dominion mindset of some American white evangelicals
[00:14:28.420 --> 00:14:30.040]   to this day.
[00:14:30.040 --> 00:14:37.720]   The ferocity of the division in the US evangelical church, even today, is in many ways unlocked
[00:14:37.720 --> 00:14:40.360]   by the doctrine of discovery.
[00:14:40.360 --> 00:14:47.760]   If you believe, as many do, that the ideological, political and religious battles going on among
[00:14:47.760 --> 00:14:54.800]   white evangelical voices in the US has little to do with theology, it has more to do with
[00:14:54.800 --> 00:14:55.800]   power.
[00:14:55.800 --> 00:15:02.160]   And its roots for how that power expresses itself would be evident in the doctrine of
[00:15:02.160 --> 00:15:03.160]   discovery.
[00:15:03.160 --> 00:15:09.520]   The assumption is that these battles are an extension of the doctrine of discovery.
[00:15:09.520 --> 00:15:17.000]   That is, they now go on like an ever playing fugue line in music that undergirds and reassures
[00:15:17.000 --> 00:15:21.800]   many that this white normativity is the right track.
[00:15:21.800 --> 00:15:29.760]   It is a form of aggressive nostalgia that longs for an earlier, more racially homogeneous,
[00:15:29.760 --> 00:15:36.480]   less racially diverse, more unquestionably defined and controlled white normativity that
[00:15:36.480 --> 00:15:41.120]   dominates other so-called intrusive voices.
[00:15:41.120 --> 00:15:50.440]   I accept Dr. Willie Jennings' argument that being "white" is not strictly about the melatonin
[00:15:50.440 --> 00:15:57.960]   level of one's skin, but about a heart and mindset that can take captive any person of
[00:15:57.960 --> 00:16:00.040]   any race.
[00:16:00.040 --> 00:16:06.360]   Whiteness holds power and the claims and rights of power simply as an expression of the way
[00:16:06.360 --> 00:16:09.400]   reality has established it.
[00:16:09.400 --> 00:16:14.720]   This at least is the blindness of whiteness, the presumption and normativity that is so
[00:16:14.720 --> 00:16:21.400]   damaging to white people and even more to those who are its victims.
[00:16:21.400 --> 00:16:28.800]   Whiteness is the personalized and social form of the doctrine of discovery, holding internally
[00:16:28.800 --> 00:16:35.480]   the assumption and assertion that the individual can claim in relationship to others, attitudes
[00:16:35.480 --> 00:16:43.800]   of conquest, superiority and dominance, whether it is about owning a gun, wearing a face mask,
[00:16:43.800 --> 00:16:49.440]   participating in inter-public worship service or anything else.
[00:16:49.440 --> 00:16:55.520]   I hope all of these themes are ones that you've seen and given evidence to in the American
[00:16:55.520 --> 00:16:56.520]   press.
[00:16:56.520 --> 00:17:01.880]   Dominion, then, is our first major problem.
[00:17:01.880 --> 00:17:07.720]   The second problem that's related to it is the notion of American exceptionalism.
[00:17:07.720 --> 00:17:13.080]   This as you know has a long tail in the narrative of U.S. history.
[00:17:13.080 --> 00:17:19.120]   It starts with the writing of a French man of letters, Alexis de Tocqueville, who described
[00:17:19.120 --> 00:17:26.240]   the United States as "exceptional," as a "new country," and in the convergence of a kind
[00:17:26.240 --> 00:17:32.080]   of mindset and instincts that would allow it to hold unique power and influence in North
[00:17:32.080 --> 00:17:35.600]   America and eventually the world.
[00:17:35.600 --> 00:17:42.440]   One of the deepest assumptions in nationalism is that American nationalism is not only best
[00:17:42.440 --> 00:17:47.000]   for it, but also best for the world that it wants to influence.
[00:17:47.000 --> 00:17:54.160]   It is endlessly self-admiring and adulating, and it is full of the idolatry of a nation
[00:17:54.160 --> 00:18:00.400]   over any and all other forces, especially outside forces.
[00:18:00.400 --> 00:18:07.000]   In this model, the phrase "America first" has periodically emerged as the battle cry
[00:18:07.000 --> 00:18:12.520]   in relationship to other nations, while the internal dangers and enemies of powers must
[00:18:12.520 --> 00:18:16.840]   be limited and opposed as well.
[00:18:16.840 --> 00:18:22.800]   All this has been an intense resurgent in recent years in the United States, certainly
[00:18:22.800 --> 00:18:30.560]   since the 1980s, growing in the 1990s, and very powerfully present throughout the 2000s
[00:18:30.560 --> 00:18:38.080]   to date, and it's attached to the Dominion vision that, like Napoleon, simply crowns
[00:18:38.080 --> 00:18:40.640]   itself emperor.
[00:18:40.640 --> 00:18:47.640]   America has done that in so many painful and inappropriate and unjust ways.
[00:18:47.640 --> 00:18:53.560]   When the church adds to it the elements of manifest destiny, that this exceptionalism,
[00:18:53.560 --> 00:19:03.440]   this nationalism, is like America being a new Israel, and in relation to which this
[00:19:03.440 --> 00:19:10.480]   nation is first and primary in God's and in the church's priorities, it is an extremely
[00:19:10.480 --> 00:19:18.120]   dangerous collection of idolatries, precisely and passionately held up as the only true
[00:19:18.120 --> 00:19:20.840]   national worship.
[00:19:20.840 --> 00:19:27.440]   This creates a perfect closed circle, dressed up in Christian speech, which avoids Christian
[00:19:27.440 --> 00:19:33.720]   identity and character in matters that are both public, such as the equality of diversity,
[00:19:33.720 --> 00:19:41.320]   peace with justice, structural and personal racism, and in private, such as which voices
[00:19:41.320 --> 00:19:49.840]   are heard, which lives and needs are seen, which narratives or stories are actually believed.
[00:19:49.840 --> 00:19:58.760]   So Dominion, nationalism, and third is individualism.
[00:19:58.760 --> 00:20:05.160]   White evangelicals in the United States seamlessly pair the doctrine of discovery with deep-seated
[00:20:05.160 --> 00:20:08.200]   autonomous individualism.
[00:20:08.200 --> 00:20:15.480]   That is, the individual autonomous self gets to walk through the world like nations did
[00:20:15.480 --> 00:20:25.400]   under the doctrine of discovery and make claim on peoples and places, jobs, voices, power,
[00:20:25.400 --> 00:20:27.400]   influence, and so forth.
[00:20:27.400 --> 00:20:30.140]   It's a tragic story.
[00:20:30.140 --> 00:20:34.480]   It's one of America's best and worst traits.
[00:20:34.480 --> 00:20:42.200]   The best side of this kind of individualism is the way in which it can be attached to
[00:20:42.200 --> 00:20:49.440]   a sense that individual independent rights are a reflection of being made in the image
[00:20:49.440 --> 00:20:50.440]   of God.
[00:20:50.440 --> 00:20:57.280]   They are the center in personal, political, structural, familial, social, and religious
[00:20:57.280 --> 00:20:59.480]   life in the United States.
[00:20:59.480 --> 00:21:02.240]   It must be the individual.
[00:21:02.240 --> 00:21:10.920]   Unlike Ubuntu in Africa, "I am because we are," the American slogan is more nearly,
[00:21:10.920 --> 00:21:14.920]   "I am because I make myself."
[00:21:14.920 --> 00:21:21.760]   This means that power is finally personal and that the community, whether in church
[00:21:21.760 --> 00:21:30.000]   or society at large, are always in third place behind family and tribe.
[00:21:30.000 --> 00:21:37.560]   In the end, the culture in which American evangelical lives and often thrives is on
[00:21:37.560 --> 00:21:44.040]   the grounds that each person and their own will and personality and priorities and values
[00:21:44.040 --> 00:21:47.200]   should be placed at the center of everything.
[00:21:47.200 --> 00:21:54.900]   So much of America's ethical and moral history, even to this day, around issues of human sexuality
[00:21:54.900 --> 00:22:02.240]   and many other things are all reflections of this doctrine of discovery-oriented, racially
[00:22:02.240 --> 00:22:10.720]   biased, individual-pleasing form of Christian life that plays into a consumerism that's
[00:22:10.720 --> 00:22:20.640]   measured by the satisfaction of church members and not by wisdom or by faithfulness.
[00:22:20.640 --> 00:22:28.800]   This kind of distorted ecology of faith and mind, heart and will, to call Jesus "Lord,
[00:22:28.800 --> 00:22:35.200]   Lord," but completely separated from actually doing the will of God, the inward private
[00:22:35.200 --> 00:22:43.640]   conversion of a disciple or the response to the altar call to getting saved, is an especially
[00:22:43.640 --> 00:22:46.200]   white evangelicalism.
[00:22:46.200 --> 00:22:50.920]   The Bible is, of course, clear about the value of the individual and the need for each of
[00:22:50.920 --> 00:22:54.840]   us in the body of Christ to seek and find God.
[00:22:54.840 --> 00:23:02.640]   But the weight of the scriptures rests on the calling of a people, not just an individual,
[00:23:02.640 --> 00:23:04.740]   to be God's own people.
[00:23:04.740 --> 00:23:12.240]   And for the call of the ecclesia, that is the called-out community, to be communally
[00:23:12.240 --> 00:23:19.200]   called out into one new humanity is a sign that we, collectively, not just I, who once
[00:23:19.200 --> 00:23:27.320]   was dead, have not just been revived, but have actually been made new as evidence through
[00:23:27.320 --> 00:23:32.800]   our living into a new community of unlike.
[00:23:32.800 --> 00:23:38.160]   The immigrant escape from Europe and many other countries since has infused in the evangelical
[00:23:38.160 --> 00:23:45.520]   movement in the United States the preference for finding and maintaining your tribe.
[00:23:45.520 --> 00:23:51.880]   A tribe can, at times, be a melting pot, but that is not the common experience of many.
[00:23:51.880 --> 00:23:58.000]   Instead, we are a collection of social, racial, and economic tribes, with the white evangelical
[00:23:58.000 --> 00:24:07.480]   tribe presupposing itself to be always in the lead, the communion that crowns the communion.
[00:24:07.480 --> 00:24:11.480]   That is really the way that it's often organized.
[00:24:11.480 --> 00:24:16.520]   I will confess that for me, personally, one of the most painful parts of the history and
[00:24:16.520 --> 00:24:22.080]   influence of Fuller Seminary is the church growth movement.
[00:24:22.080 --> 00:24:29.880]   In a well-researched and motivated beginning, Donald McGovern, on Fuller's faculty, desired
[00:24:29.880 --> 00:24:36.680]   to help the gospel reach more of America, not just one by one, but in a larger, broader,
[00:24:36.680 --> 00:24:39.120]   more communal sense.
[00:24:39.120 --> 00:24:43.480]   He knew this meant a gospel that was attuned to context.
[00:24:43.480 --> 00:24:50.220]   This led him to the discovery, sociologically, that people come to faith faster and simpler
[00:24:50.220 --> 00:25:03.440]   if they do not have to cross a cultural threshold and if the gospel is embodied in a contextually
[00:25:03.440 --> 00:25:08.200]   appealing and recognizable way.
[00:25:08.200 --> 00:25:13.240]   In some ways, these are not only legitimate, but valuable insights.
[00:25:13.240 --> 00:25:19.000]   On the other hand, what these insights become is a rationale for what is known as the homogeneous
[00:25:19.000 --> 00:25:26.720]   unit principle, and what later becomes the marketing motivation for growth through gathering
[00:25:26.720 --> 00:25:33.320]   simply people who are similar, not gathering people through the lens of a diverse group
[00:25:33.320 --> 00:25:39.960]   of people with a kingdom vision, a brokenness and remaking that moves from nothing less
[00:25:39.960 --> 00:25:42.160]   than death to life.
[00:25:42.160 --> 00:25:49.080]   Instead, we call people to join the church as an accommodation to their social context,
[00:25:49.080 --> 00:25:56.040]   assuring them that they will find there many who are just like themselves.
[00:25:56.040 --> 00:26:01.960]   What is offered in this way, then, is simply a gospel that is about appeal.
[00:26:01.960 --> 00:26:09.680]   A warm, positive, life-affirming appeal and a community of people of those who together
[00:26:09.680 --> 00:26:15.040]   believe that "their needs are being met."
[00:26:15.040 --> 00:26:19.880]   Conversion comes to mean that we are putting trust in God's eternal hope and having a personal
[00:26:19.880 --> 00:26:26.640]   relationship with Christ that can become nothing more than getting God to give us good gifts
[00:26:26.640 --> 00:26:33.280]   for our sake and for the sake of others that we know and love.
[00:26:33.280 --> 00:26:40.040]   Poignantly, what is not being offered or discipled into many people's lives is the fundamental
[00:26:40.040 --> 00:26:45.720]   comprehensive revolution of kingdom recreation.
[00:26:45.720 --> 00:26:53.320]   We take the phrase in Corinthians, "all things being made new," and we attach it to the impact
[00:26:53.320 --> 00:26:57.600]   of simply saying yes to an affirmation of faith.
[00:26:57.600 --> 00:27:03.760]   But then that gets cut off from the deep spiritual transformational process by which by word
[00:27:03.760 --> 00:27:11.080]   and spirit, our minds and our lives are meant to be renewed in order that we may actually
[00:27:11.080 --> 00:27:21.480]   do, that is, perform, enact, embody the will of God, Romans 12, 1 and 2.
[00:27:21.480 --> 00:27:27.360]   The next factor in this is what I'm calling agency.
[00:27:27.360 --> 00:27:34.040]   In Matthew 9, we read, "All things are possible to them that love and serve God."
[00:27:34.040 --> 00:27:39.500]   This rich but humble affirmation of God's ability to accomplish whatever God may design
[00:27:39.500 --> 00:27:46.600]   through the power of the Holy Spirit can become nothing more than a mantra like rubbing the
[00:27:46.600 --> 00:27:50.560]   genie lamp at the will of the disciple.
[00:27:50.560 --> 00:27:56.080]   That becomes the power for the exercise of my own personal agency.
[00:27:56.080 --> 00:28:03.480]   I seek God for the power to do my will, not my will to seek the humility to serve the
[00:28:03.480 --> 00:28:06.320]   power of God.
[00:28:06.320 --> 00:28:11.600]   In the name of the unassailable and incomparable power of God, there is a kind of teaching
[00:28:11.600 --> 00:28:16.640]   about the exercise of faith that is really about the role that one can have in being
[00:28:16.640 --> 00:28:26.640]   the willful believing agent, hence agency, that can accomplish what the prayer may will,
[00:28:26.640 --> 00:28:33.520]   as though by prayerful agency, the individual or two or three others can by themselves usher
[00:28:33.520 --> 00:28:36.320]   in the kingdom of God.
[00:28:36.320 --> 00:28:42.200]   I would argue that if it is the kingdom of God we are naming, not the kingdom of Christian
[00:28:42.200 --> 00:28:49.560]   leaders or nations or individuals, then human beings are never the primary agent of that
[00:28:49.560 --> 00:28:50.560]   sentence.
[00:28:50.560 --> 00:28:57.400]   The inference in some white American evangelicalism is that human agency, represented by what
[00:28:57.400 --> 00:29:03.700]   is seen as the "truly faithful," the true believers, can bring forth the manifestation
[00:29:03.700 --> 00:29:05.200]   of God's will and reign.
[00:29:05.200 --> 00:29:13.400]   It is prayer without doubt, often meaning without humility or self-critique or acknowledged
[00:29:13.400 --> 00:29:19.560]   finitude or fundamental bias, that produces blessing.
[00:29:19.560 --> 00:29:25.080]   The best history I know of, of the prosperity gospel as an aside, is written by Kate Bowler
[00:29:25.080 --> 00:29:29.240]   and is in a book that she has written entitled "Blessed."
[00:29:29.240 --> 00:29:38.080]   She examines and studies firsthand how this agency theme is managed and described by prosperity
[00:29:38.080 --> 00:29:45.920]   gospels, by prosperity churches and preachers in the United States and beyond.
[00:29:45.920 --> 00:29:50.960]   Agency in the way that I'm talking about it at the moment is really just a personalized
[00:29:50.960 --> 00:29:59.520]   form of dominion that is exerting the power of our vision, personality, or desire.
[00:29:59.520 --> 00:30:04.360]   The important quality of how we have been made in the image of God can be another good
[00:30:04.360 --> 00:30:09.080]   gift turned into little more than self-interest.
[00:30:09.080 --> 00:30:13.280]   We are made to exercise agency in the world.
[00:30:13.280 --> 00:30:18.200]   When we hold it in the way that often has happened, it plays into what I call consumer
[00:30:18.200 --> 00:30:25.480]   Christianity, in which human agency and desire occupies the private place with the general
[00:30:25.480 --> 00:30:31.000]   assurance that this is appropriate because God wants to give us, quote, "the desires
[00:30:31.000 --> 00:30:34.800]   of our heart," Psalm 37.
[00:30:34.800 --> 00:30:42.560]   But agency in Israel's life is at the heart of the prophet's critique in Isaiah 58.
[00:30:42.560 --> 00:30:48.560]   Israel has taken the worship practices of God's people and used them, the prophet says,
