
[00:00:00.000 --> 00:00:04.000]  (主席) 各位警子們晚安 (警察) 晚安
[00:08:32.000 --> 00:08:36.000]  我們就會看到它的革命性
[00:08:36.000 --> 00:08:38.000]  但很可惜近二千年
[00:08:38.000 --> 00:08:42.000]  我們錯過了這個思想的革命
[00:08:42.000 --> 00:08:49.000]  我今晚嘗試將這個革命性交代清楚
[00:08:49.000 --> 00:08:50.000]  如果我能夠做到的話
[00:08:50.000 --> 00:08:55.000]  這算是我在神學上的一個小小貢獻
[00:08:55.000 --> 00:08:58.000]  它不單挑戰我們的世界觀
[00:08:58.000 --> 00:09:02.000]  並且幫助我們對人生
[00:09:02.000 --> 00:09:04.000]  特別是對苦罪
[00:09:04.000 --> 00:09:06.000]  有某一種看法
[00:09:06.000 --> 00:09:08.000]  我開始了解一些東西
[00:09:08.000 --> 00:09:11.000]  今晚我嘗試講清楚
[00:09:11.000 --> 00:09:13.000]  但要了解三為一體
[00:09:13.000 --> 00:09:16.000]  我們一定要進行一個paradigm shift
[00:09:16.000 --> 00:09:19.000]  一個思想泛釋的轉移
[00:09:19.000 --> 00:09:22.000]  轉換我們思維的方式
[00:09:22.000 --> 00:09:25.000]  這個講座有兩個很重要的詞彙
[00:09:25.000 --> 00:09:27.000]  今晚我會用
[00:09:27.000 --> 00:09:30.000]  第一個是space 空間
[00:09:30.000 --> 00:09:33.000]  第二個是feel 地
[00:09:33.000 --> 00:09:36.000]  我今晚嘗試用這兩個概念
[00:09:36.000 --> 00:09:41.000]  來解釋三為一體這個教義
[00:09:41.000 --> 00:09:49.000]  當我們思想上帝對我們的恩情的時候
[00:09:49.000 --> 00:09:53.000]  了解到這個恩情到底有多深
[00:09:53.000 --> 00:09:55.000]  我們就非常驚訝
[00:09:55.000 --> 00:09:58.000]  以我們的理智和經驗
[00:09:58.000 --> 00:10:00.000]  我們只能夠說
[00:10:00.000 --> 00:10:03.000]  這位上帝的恩情真是極端
[00:10:03.000 --> 00:10:08.000]  所以我這本書就叫做極端人士的上帝
[00:10:08.000 --> 00:10:09.000]  有人挑戰我
[00:10:09.000 --> 00:10:11.000]  他說用這個題目不好
[00:10:11.000 --> 00:10:13.000]  用極度吧
[00:10:13.000 --> 00:10:15.000]  他說極端通常都是負面的
[00:10:15.000 --> 00:10:16.000]  我說不行
[00:10:16.000 --> 00:10:18.000]  一定要用極端
[00:10:18.000 --> 00:10:20.000]  因為就是極端
[00:10:20.000 --> 00:10:22.000]  是很極端的
[00:10:23.000 --> 00:10:25.000]  但是在這個時候
[00:10:25.000 --> 00:10:29.000]  講上帝極端的愛
[00:10:29.000 --> 00:10:32.000]  就好像令人覺得
[00:10:32.000 --> 00:10:35.000]  在雲端之上來說
[00:10:35.000 --> 00:10:36.000]  不似實際
[00:10:36.000 --> 00:10:37.000]  不接地氣
[00:10:37.000 --> 00:10:40.000]  但我就說剛好相反
[00:10:40.000 --> 00:10:42.000]  上帝的恩慈
[00:10:42.000 --> 00:10:44.000]  正好讓我們去反省
[00:10:44.000 --> 00:10:47.000]  人應該怎樣彼此相待
[00:10:47.000 --> 00:10:49.000]  一會兒講到space這個問題
[00:10:49.000 --> 00:10:51.000]  大家就會明白
[00:10:51.000 --> 00:10:54.000]  我們探本溯源
[00:10:54.000 --> 00:10:57.000]  上帝的恩情原來
[00:10:57.000 --> 00:11:00.000]  是出於三位一體
[00:11:00.000 --> 00:11:02.000]  這個本體
[00:11:02.000 --> 00:11:04.000]  三一內裡的生命
[00:11:04.000 --> 00:11:07.000]  是從裡面湧入出
[00:11:07.000 --> 00:11:11.000]  祂的愛和祂的自由
[00:11:11.000 --> 00:11:14.000]  用自由和愛展現出來
[00:11:14.000 --> 00:11:17.000]  注入我們生命的裡面
[00:11:17.000 --> 00:11:21.000]  而我們生命所展現出的愛和自由
[00:11:21.000 --> 00:11:24.000]  也可以說是三一
[00:11:24.000 --> 00:11:27.000]  在我們生命上的痕跡
[00:11:27.000 --> 00:11:31.000]  三位一體這個教義
[00:11:31.000 --> 00:11:34.000]  令不少人感覺到卻步
[00:11:34.000 --> 00:11:36.000]  歷來很多的神學家
[00:11:36.000 --> 00:11:39.000]  無論怎樣來撫思
[00:11:39.000 --> 00:11:43.000]  怎樣來尋索最貼切的比喻
[00:11:43.000 --> 00:11:46.000]  譬如水在critical point那裡
[00:11:46.000 --> 00:11:48.000]  三怎可以是一
[00:11:48.000 --> 00:11:50.000]  一又怎可以是三
[00:11:50.000 --> 00:11:54.000]  而又同時依然是一
[00:11:54.000 --> 00:11:59.000]  到頭來我們不少人問
[00:11:59.000 --> 00:12:02.000]  我們是不是要掃諸奧秘呢
[00:12:02.000 --> 00:12:07.000]  這個號稱為基督教信仰的基石的教義
[00:12:07.000 --> 00:12:13.000]  似乎好像沒有法來表述
[00:12:13.000 --> 00:12:16.000]  甚至令很多人覺得
[00:12:16.000 --> 00:12:19.000]  這個基本上是一個尷尬的東西
[00:12:19.000 --> 00:12:21.000]  是不是應該束之高閣
[00:12:21.000 --> 00:12:22.000]  放在一邊
[00:12:22.000 --> 00:12:24.000]  就好像Shneiermacher
[00:12:24.000 --> 00:12:27.000]  將三位一體這個教義
[00:12:27.000 --> 00:12:29.000]  放在附錄那裡
[00:12:29.000 --> 00:12:33.000]  在他的教義教科書那裡
[00:12:33.000 --> 00:12:37.000]  不是放在裡面的內部
[00:12:37.000 --> 00:12:39.000]  放在附錄那裡
[00:12:39.000 --> 00:12:43.000]  抑或我們基本上是要
[00:12:43.000 --> 00:12:44.000]  怎樣呢
[00:12:44.000 --> 00:12:47.000]  要改變我們的思維
[00:12:47.000 --> 00:12:51.000]  這個教義之所以難表述
[00:12:51.000 --> 00:12:54.000]  是因為我們固守著我們的世界觀
[00:12:54.000 --> 00:12:55.000]  而我們的世界觀
[00:12:55.000 --> 00:12:58.000]  基本上有很嚴重的問題
[00:12:58.000 --> 00:13:04.000]  正因為我們固守著這個世界觀
[00:13:04.000 --> 00:13:08.000]  或者被這個世界觀所困住我們
[00:13:09.000 --> 00:13:11.000]  不單止難了我們
[00:13:11.000 --> 00:13:14.000]  去表述三一的真理
[00:13:14.000 --> 00:13:18.000]  還其實在很多生命領域裡面
[00:13:18.000 --> 00:13:20.000]  苦害了我們
[00:13:20.000 --> 00:13:24.000]  令我們不能夠領悟很多的真諦
[00:13:24.000 --> 00:13:26.000]  會不會是時候
[00:13:26.000 --> 00:13:31.000]  我們改變我們的思維的方式
[00:13:35.000 --> 00:13:37.000]  讓我們深誤
[00:13:37.000 --> 00:13:38.000]  一直以來
[00:13:38.000 --> 00:13:41.000]  讓三一教義難於表述的
[00:13:41.000 --> 00:13:46.000]  是古希臘的本體論
[00:13:46.000 --> 00:13:47.000]  它的世界觀
[00:13:47.000 --> 00:13:51.000]  是牢牢的框住我們的思維
[00:13:51.000 --> 00:13:54.000]  不單止影響神學的表述
[00:13:54.000 --> 00:13:57.000]  也更加影響了西方文化的思路
[00:13:57.000 --> 00:14:02.000]  引出了一套笠子機械式的宇宙觀
[00:14:02.000 --> 00:14:06.000]  也造成了今天極端的個人主義
[00:14:06.000 --> 00:14:09.000]  令個人主義橫行於今世
[00:14:09.000 --> 00:14:12.000]  今天香港某一些問題
[00:14:12.000 --> 00:14:15.000]  都是因為這個原因
[00:14:15.000 --> 00:14:21.000]  三維一體可以說是教父極其大膽的一個表述
[00:14:21.000 --> 00:14:24.000]  但是和他同時代的人
[00:14:24.000 --> 00:14:28.000]  只會覺得這些人說三維一體
[00:14:29.000 --> 00:14:32.000]  或者詳細解釋三維一體的概念
[00:14:32.000 --> 00:14:35.000]  基本上是意欲不清
[00:14:35.000 --> 00:14:38.000]  荒謬無比
[00:14:38.000 --> 00:14:40.000]  你想想
[00:14:40.000 --> 00:14:44.000]  三位獨特的人格
[00:14:44.000 --> 00:14:47.000]  我喜歡用人格
[00:14:47.000 --> 00:14:48.000]  不是用位
[00:14:48.000 --> 00:14:52.000]  好像把位格說成一位一位
[00:14:52.000 --> 00:14:58.000]  三位獨特的人格
[00:14:58.000 --> 00:15:03.000]  如何能夠融合而完全為一
[00:15:03.000 --> 00:15:06.000]  毫無分割的一個這樣的本體
[00:15:06.000 --> 00:15:12.000]  卻又保持個別的位格和人格
[00:15:12.000 --> 00:15:14.000]  他的獨特和他的分義
[00:15:14.000 --> 00:15:16.000]  如何做得到呢
[00:15:16.000 --> 00:15:23.000]  我們加柏多加的教父
[00:15:23.000 --> 00:15:25.000]  Cappadocian Fathers
[00:15:25.000 --> 00:15:29.000]  引入了互為內在pericles races
[00:15:29.000 --> 00:15:31.000]  這個概念
[00:15:31.000 --> 00:15:36.000]  這個概念其實是一個非常重要的突破
[00:15:36.000 --> 00:15:38.000]  非常重要的突破
[00:15:38.000 --> 00:15:41.000]  但是當時的人困於
[00:15:41.000 --> 00:15:43.000]  希臘本體論的思維方式
[00:15:43.000 --> 00:15:48.000]  連那些教父自己都困於這樣的思維方式
[00:15:48.000 --> 00:15:53.000]  這個概念的革命性始終未能突圍而出
[00:15:54.000 --> 00:15:58.000]  教父所播下的革命性的種子
[00:15:58.000 --> 00:16:03.000]  一直未能得到萌芽生長
[00:16:03.000 --> 00:16:05.000]  神學家長期以來
[00:16:05.000 --> 00:16:08.000]  也受困於這樣的本體論
[00:16:08.000 --> 00:16:11.000]  一直以來都不明白
[00:16:11.000 --> 00:16:13.000]  到底這些Cappadocian Fathers
[00:16:13.000 --> 00:16:16.000]  所說的pericles races是怎麼一回事
[00:16:16.000 --> 00:16:22.000]  今晚我希望能夠在這裡解清楚給你們聽
[00:16:23.000 --> 00:16:26.000]  希臘哲學追尋的是終極的真相
[00:16:26.000 --> 00:16:28.000]  The really real
[00:16:28.000 --> 00:16:31.000]  是他們追尋的目的
[00:16:31.000 --> 00:16:36.000]  什麼有資格稱為The really real
[00:16:36.000 --> 00:16:37.000]  是最真實的
[00:16:37.000 --> 00:16:39.000]  最終極的真實
[00:16:39.000 --> 00:16:42.000]  就是那些持續不斷存在
[00:16:42.000 --> 00:16:44.000]  不會改變的
[00:16:44.000 --> 00:16:47.000]  但是它是單憑自己裡面的本質
[00:16:47.000 --> 00:16:52.000]  不需要依賴它以外任何的東西而存在的
[00:16:52.000 --> 00:16:55.000]  那些才是最終極的真實
[00:16:55.000 --> 00:16:58.000]  是有資格取得名字
[00:16:58.000 --> 00:17:01.000]  叫做The really real
[00:17:01.000 --> 00:17:04.000]  或者叫做本體
[00:17:04.000 --> 00:17:11.000]  它一定要是真實於它自己的自身
[00:17:11.000 --> 00:17:17.000]  自身就是一切真相的所在
[00:17:17.000 --> 00:17:21.000]  希臘用來表述這個真實的真相
[00:17:21.000 --> 00:17:24.000]  只有一個字或者一個概念
[00:17:24.000 --> 00:17:26.000]  就是本體
[00:17:26.000 --> 00:17:28.000]  substance
[00:17:28.000 --> 00:17:30.000]  拉丁文是substantia
[00:17:30.000 --> 00:17:34.000]  在亞歷士多克的影響下
[00:17:34.000 --> 00:17:38.000]  被認定為最真實
[00:17:38.000 --> 00:17:40.000]  最佩德烏斯亞
[00:17:40.000 --> 00:17:43.000]  這個稱號是什麼呢
[00:17:43.000 --> 00:17:47.000]  就是實實在在具體而存的個體
[00:17:47.000 --> 00:17:51.000]  individual being 或者 individual substance
[00:17:51.000 --> 00:17:53.000]  如果這樣的話
[00:17:53.000 --> 00:17:55.000]  三位一體
[00:17:55.000 --> 00:17:57.000]  三個人格一個本體
[00:17:57.000 --> 00:17:59.000]  three persons one substance
[00:17:59.000 --> 00:18:01.000]  這樣的公式就被注定
[00:18:01.000 --> 00:18:05.000]  一定是內藏著不可疏解的矛盾
[00:18:05.000 --> 00:18:07.000]  我一講你就會明白
[00:18:07.000 --> 00:18:09.000]  你看一看亞里斯多德
[00:18:09.000 --> 00:18:11.000]  他怎樣定義persona
[00:18:11.000 --> 00:18:13.000]  你就會知道
[00:18:13.000 --> 00:18:15.000]  person
[00:18:15.000 --> 00:18:17.000]  怎樣定義呢
[00:18:17.000 --> 00:18:22.000]  a person is an individual rational substance
[00:18:22.000 --> 00:18:24.000]  當然還有eternal
[00:18:24.000 --> 00:18:27.000]  不過我簡單地說
[00:18:27.000 --> 00:18:30.000]  a person is an individual rational substance
[00:18:30.000 --> 00:18:32.000]  如果是這樣的話
[00:18:32.000 --> 00:18:34.000]  三個persons
[00:18:34.000 --> 00:18:36.000]  三個individual substances
[00:18:36.000 --> 00:18:38.000]  這樣解釋
[00:18:38.000 --> 00:18:40.000]  可以吧
[00:18:40.000 --> 00:18:42.000]  三位一體是怎樣呢
[00:18:42.000 --> 00:18:45.000]  變成了三個substance
[00:18:45.000 --> 00:18:47.000]  in one substance
[00:18:47.000 --> 00:18:49.000]  你說比大劑
[00:18:49.000 --> 00:18:51.000]  基本上呢
[00:18:51.000 --> 00:18:56.000]  這個矛盾是很難疏解的
[00:18:56.000 --> 00:18:59.000]  希臘教父
[00:18:59.000 --> 00:19:01.000]  他們用hypostasis
[00:19:01.000 --> 00:19:03.000]  這個詞彙
[00:19:03.000 --> 00:19:06.000]  來表述位格
[00:19:06.000 --> 00:19:09.000]  但是也不太能去辯論
[00:19:09.000 --> 00:19:11.000]  hypostasis 本身
[00:19:11.000 --> 00:19:14.000]  就是和ousia 這個字
[00:19:14.000 --> 00:19:16.000]  是共通的
[00:19:16.000 --> 00:19:18.000]  並且很多時候
[00:19:18.000 --> 00:19:21.000]  是互通而用的
[00:19:21.000 --> 00:19:24.000]  那怎麼辦呢
[00:19:24.000 --> 00:19:26.000]  three hypostasis
[00:19:26.000 --> 00:19:29.000]  也很容易被誤為
[00:19:29.000 --> 00:19:31.000]  基本上是三個ousia
[00:19:31.000 --> 00:19:33.000]  in one ousia
[00:19:33.000 --> 00:19:36.000]  在一個ousia 裡面
[00:19:36.000 --> 00:19:39.000]  巴索和格格尼茨
[00:19:39.000 --> 00:19:41.000]  兩位是教父
[00:19:41.000 --> 00:19:44.000]  他們企圖去界分
[00:19:44.000 --> 00:19:47.000]  hypostasis 和 ousia
[00:19:47.000 --> 00:19:49.000]  的分別
[00:19:49.000 --> 00:19:52.000]  他們定義hypostasis
[00:19:52.000 --> 00:19:57.000]  就是獨特質素
[00:19:57.000 --> 00:20:00.000]  所界定出來的個體
[00:20:00.000 --> 00:20:03.000]  由一些獨特質素界定出來的個體
[00:20:03.000 --> 00:20:05.000]  或者是那些獨特個性
[00:20:05.000 --> 00:20:07.000]  匯聚的所在
[00:20:07.000 --> 00:20:10.000]  這個就叫hypostasis
[00:20:10.000 --> 00:20:14.000]  ousia 就是個體與個體之間的
[00:20:14.000 --> 00:20:17.000]  共上的universal
[00:20:17.000 --> 00:20:20.000]  這樣能不能解決問題呢
[00:20:20.000 --> 00:20:22.000]  解決不了
[00:20:22.000 --> 00:20:26.000]  一位很普通的年輕信徒
[00:20:26.000 --> 00:20:29.000]  Ablavius 寫信給格格尼茨
[00:20:29.000 --> 00:20:33.000]  問:如果是這樣解釋的話
[00:20:33.000 --> 00:20:36.000]  為什麼不free gods
[00:20:36.000 --> 00:20:39.000]  why not free gods
[00:20:39.000 --> 00:20:43.000]  格格尼茨寫過一篇很長的文章
[00:20:43.000 --> 00:20:45.000]  why not free gods
[00:20:45.000 --> 00:20:47.000]  你可以回答他
[00:20:47.000 --> 00:20:49.000]  他就說Peter, Paul, and Barnabas
[00:20:49.000 --> 00:20:53.000]  每一個個體都有他的個獨性
[00:20:53.000 --> 00:20:57.000]  而他們之間都享有共上
[00:20:57.000 --> 00:21:00.000]  如果他們稱為三個人
[00:21:00.000 --> 00:21:03.000]  為什麼父子性靈
[00:21:03.000 --> 00:21:05.000]  按你們這樣來解釋
[00:21:05.000 --> 00:21:07.000]  不可以稱為三個神
[00:21:07.000 --> 00:21:09.000]  why not free gods
[00:21:09.000 --> 00:21:12.000]  格格尼茨在這個時候就提出了
[00:21:12.000 --> 00:21:14.000]  perichoresis
[00:21:14.000 --> 00:21:16.000]  co-inherence
[00:21:16.000 --> 00:21:19.000]  或者互為內在的概念
[00:21:19.000 --> 00:21:21.000]  why not free gods
[00:21:21.000 --> 00:21:23.000]  為什麼不是三個神
[00:21:23.000 --> 00:21:26.000]  他們的回應是
[00:21:26.000 --> 00:21:28.000]  父子性靈
[00:21:28.000 --> 00:21:31.000]  與彼得、保羅、巴拿巴
[00:21:31.000 --> 00:21:33.000]  不同的地方在哪裡呢
[00:21:33.000 --> 00:21:36.000]  不同的地方在於父子性靈
[00:21:36.000 --> 00:21:39.000]  雖然各有他們的獨特
[00:21:39.000 --> 00:21:42.000]  但是他們的生命緊密相連
[00:21:42.000 --> 00:21:46.000]  互相滲通到一個什麼地步呢
[00:21:46.000 --> 00:21:48.000]  到一個父不離子
[00:21:48.000 --> 00:21:50.000]  子不離父
[00:21:50.000 --> 00:21:51.000]  父中有子
[00:21:51.000 --> 00:21:52.000]  子中有父
[00:21:52.000 --> 00:21:54.000]  這樣的地步
[00:21:54.000 --> 00:21:56.000]  也因為這樣的緣故
[00:21:56.000 --> 00:21:58.000]  他們所有的行動
[00:21:58.000 --> 00:22:00.000]  都完全是一體進行
[00:22:00.000 --> 00:22:02.000]  絕對不會分割
[00:22:02.000 --> 00:22:04.000]  是一體進行
[00:22:04.000 --> 00:22:06.000]  而彼得這三個人
[00:22:06.000 --> 00:22:08.000]  他們雖然有共相
[00:22:08.000 --> 00:22:12.000]  但是他們的共相只能夠在他個體當中
[00:22:12.000 --> 00:22:14.000]  來活現出來
[00:22:14.000 --> 00:22:16.000]  他們是各自為人
[00:22:16.000 --> 00:22:18.000]  各自修行
[00:22:18.000 --> 00:22:21.000]  他們的生命是沒有互相的結連
[00:22:21.000 --> 00:22:24.000]  他們的行動也不是
[00:22:24.000 --> 00:22:28.000]  融合為一
[00:22:28.000 --> 00:22:30.000]  Perichoresis
[00:22:30.000 --> 00:22:31.000]  這個概念
[00:22:31.000 --> 00:22:33.000]  互為內在的概念
[00:22:33.000 --> 00:22:36.000]  的確播下了革命的種子
[00:22:36.000 --> 00:22:39.000]  等待萌芽
[00:22:39.000 --> 00:22:42.000]  要理解Perichoresis這個概念
[00:22:42.000 --> 00:22:45.000]  關鍵就在Perichoresis
[00:22:45.000 --> 00:22:47.000]  這個字那裡
[00:22:47.000 --> 00:22:49.000]  它是出自Chora
[00:22:49.000 --> 00:22:51.000]  這個我必須要承認
[00:22:51.000 --> 00:22:57.000]  我是按照我的老師T.F.Torrence所說的
[00:22:57.000 --> 00:23:00.000]  我非常之相信他
[00:23:00.000 --> 00:23:04.000]  對教父的理解是正確的
[00:23:04.000 --> 00:23:10.000]  Choraesis這個字是出自Chora這個字
[00:23:10.000 --> 00:23:14.000]  而Chora這個字是解空間的
[00:23:14.000 --> 00:23:17.000]  從這個角度來深究的話
[00:23:17.000 --> 00:23:23.000]  我們就動到教父所指向的真理的奧妙
