
[00:00:00.000 --> 00:00:02.420]   (soft music)
[00:01:59.180 --> 00:02:04.180]   First of all, I appreciate Dr. Wright's holistic
[00:02:04.180 --> 00:02:09.720]   and eschatological approach in cultivating the topic,
[00:02:09.720 --> 00:02:12.540]   the Old Testament and Christian ethics.
[00:02:12.540 --> 00:02:13.760]   How should we live?
[00:02:13.760 --> 00:02:18.860]   Dr. Wright clearly demonstrates the Pentateuch
[00:02:18.860 --> 00:02:22.280]   as a paradigm and the revelation of God
[00:02:22.280 --> 00:02:23.580]   for Christian ethics.
[00:02:24.720 --> 00:02:29.720]   Dr. Wright thoughtfully selects four representative passages
[00:02:29.720 --> 00:02:34.800]   from each book of the Pentateuch, except numbers.
[00:02:34.800 --> 00:02:38.840]   I wholly agree with Dr. Wright's missional
[00:02:38.840 --> 00:02:43.480]   and ethical hermeneutics of the election of Abraham
[00:02:43.480 --> 00:02:46.820]   in Genesis chapter 18, verse 18 and 19.
[00:02:46.820 --> 00:02:50.320]   The incision of the two purple crosses
[00:02:51.200 --> 00:02:56.200]   for the purpose that is judicious and makes God's purpose
[00:02:56.200 --> 00:02:59.140]   of the election crystal clear.
[00:02:59.140 --> 00:03:05.560]   This missional election corresponds and further elaborates
[00:03:05.560 --> 00:03:10.720]   the Abrahamic covenant in Genesis chapter 12, verse 1 to 3.
[00:03:10.720 --> 00:03:15.660]   Abraham and his descendants are chosen
[00:03:15.660 --> 00:03:19.680]   for the ethical mission to walk in the way of the Lord
[00:03:19.680 --> 00:03:22.060]   and to do justice and righteousness.
[00:03:22.060 --> 00:03:28.140]   Indeed, that is God's mission of blessing all nations
[00:03:28.140 --> 00:03:31.020]   through the chosen family of Abraham.
[00:03:31.020 --> 00:03:37.200]   Dr. Wright tactfully connects the identity of Israel
[00:03:37.200 --> 00:03:43.160]   as the descendants of Abraham with the missional redemption
[00:03:43.160 --> 00:03:47.460]   of the nation of Israel in Exodus.
[00:03:48.400 --> 00:03:52.400]   The arguments for the missional ethics
[00:03:52.400 --> 00:03:54.600]   and the covenantal community of Israel
[00:03:54.600 --> 00:04:00.600]   in the programmatic text of Exodus chapter 19,
[00:04:00.600 --> 00:04:05.840]   verse 4 through 6, Leviticus 19 and Deuteronomy chapter 4,
[00:04:05.840 --> 00:04:12.440]   6 to 8 are convincingly knitted together
[00:04:12.440 --> 00:04:14.620]   and evidently presented.
[00:04:15.920 --> 00:04:20.920]   Secondly, Dr. Wright introduced a concrete example
[00:04:20.920 --> 00:04:25.960]   of an unethical corrupted city of Sodom
[00:04:25.960 --> 00:04:31.020]   that depicts the fallenness of our world today.
[00:04:31.020 --> 00:04:37.440]   It urges Christians to reflect on the reality
[00:04:37.440 --> 00:04:42.520]   of judgment and salvation
[00:04:42.520 --> 00:04:45.840]   in the light of our missional ethical calling
[00:04:45.840 --> 00:04:48.120]   to walk in the way of the Lord
[00:04:48.120 --> 00:04:50.680]   and do justice and righteousness.
[00:04:50.680 --> 00:04:54.920]   Dr. Wright translates the abstract ethical principle
[00:04:54.920 --> 00:05:00.760]   of Leviticus 19 into down-to-earth pragmatic advice.
[00:05:00.760 --> 00:05:09.520]   These ethical codes of living in Leviticus 19
[00:05:09.520 --> 00:05:12.540]   are both relevant and practical
[00:05:12.540 --> 00:05:14.280]   for the Christian community today.
[00:05:15.680 --> 00:05:18.880]   They reflect the holiness of God,
[00:05:18.880 --> 00:05:23.320]   and we as Christians are called to separate from this world
[00:05:23.320 --> 00:05:26.720]   and walk in the way of the Lord
[00:05:26.720 --> 00:05:29.480]   to do righteousness and justice.
[00:05:29.480 --> 00:05:35.640]   The list is a microcosm of ethical living
[00:05:35.640 --> 00:05:40.140]   that incorporates in all capacity of living,
[00:05:40.140 --> 00:05:45.140]   namely social, economic, legal,
[00:05:45.840 --> 00:05:50.180]   political, and religious dimensions of our society.
[00:05:50.180 --> 00:05:54.600]   We are being challenged to transform
[00:05:54.600 --> 00:05:59.000]   these holiness living codes into practice
[00:05:59.000 --> 00:06:02.360]   in our existing social institutions and structures.
[00:06:02.360 --> 00:06:06.120]   We are reminded to be a community of faith
[00:06:06.120 --> 00:06:10.920]   to fulfill God's mission to bless all nations.
[00:06:13.480 --> 00:06:17.880]   Last but not least, Dr. Wright beautifully conclude
[00:06:17.880 --> 00:06:22.280]   his presentation with Paul and Peter's teachings,
[00:06:22.280 --> 00:06:24.920]   which are written in the Old Testament.
[00:06:24.920 --> 00:06:27.880]   It demonstrates that there's continuity
[00:06:27.880 --> 00:06:31.600]   between the Old Testament and the New Testament.
[00:06:31.600 --> 00:06:36.120]   Dr. Wright further quotes the Cape Town Commitment
[00:06:36.120 --> 00:06:39.640]   of the Lausanne Movement to summarize his conclusion
[00:06:39.640 --> 00:06:44.640]   that we share the same missional identity
[00:06:44.640 --> 00:06:48.760]   and missional purpose to live out the missional ethics
[00:06:48.760 --> 00:06:52.480]   of Abraham and the people of Israel.
[00:06:52.480 --> 00:06:54.280]   We are God's chosen people.
[00:06:54.280 --> 00:07:00.000]   Through the redemption and resurrection of Jesus Christ,
[00:07:00.000 --> 00:07:03.040]   we all partake in God's mission
[00:07:03.040 --> 00:07:06.460]   to bless all nations through evangelism.
[00:07:08.200 --> 00:07:10.480]   As a teacher of the Old Testament,
[00:07:10.480 --> 00:07:13.920]   I share Dr. Wright's concern of the lack of understanding
[00:07:13.920 --> 00:07:16.600]   of the Old Testament in the Christian community.
[00:07:16.600 --> 00:07:20.800]   I agree with Dr. Wright that if we do not know
[00:07:20.800 --> 00:07:25.800]   the drama of the scripture, both the Old and New Testaments,
[00:07:25.800 --> 00:07:30.160]   we may lose our grip on our identity,
[00:07:30.160 --> 00:07:34.000]   our purpose of existence, and fail to live
[00:07:34.000 --> 00:07:37.200]   according to God's attributes and mission.
[00:07:38.480 --> 00:07:43.480]   In closing, I would like to respond to Dr. Wright's
[00:07:43.480 --> 00:07:48.680]   final paragraph on obeying God's laws.
[00:07:48.680 --> 00:07:55.440]   Sometimes, even though we are familiar with the plots
[00:07:55.440 --> 00:08:00.480]   and the story of the scripture, remember commandments,
[00:08:00.480 --> 00:08:03.760]   and know God's attributes and mission,
[00:08:03.760 --> 00:08:05.760]   we may still have difficulties.
[00:08:06.760 --> 00:08:11.400]   We can struggle to figure out how should we live ethically,
[00:08:11.400 --> 00:08:15.160]   according to the scripture, in a sophisticated,
[00:08:15.160 --> 00:08:19.360]   post-modern commercial world that is dominated
[00:08:19.360 --> 00:08:25.240]   by materialism, consumerism, relativism, and self-centeredness.
[00:08:25.240 --> 00:08:34.120]   How do we obey God's law in such controversial gray areas,
[00:08:34.480 --> 00:08:38.600]   especially in the arena of social justice,
[00:08:38.600 --> 00:08:43.720]   under the rule of atheist governments
[00:08:43.720 --> 00:08:46.920]   or anti-Christianity authorities,
[00:08:46.920 --> 00:08:53.680]   when everyone is doing what is just in his or her own eyes?
[00:08:53.680 --> 00:08:56.400]   What is our stance?
[00:08:56.400 --> 00:09:01.200]   The programmatic texts in Deuteronomy chapter four,
[00:09:01.200 --> 00:09:06.200]   verse six through eight, also Deuteronomy chapter 10,
[00:09:06.200 --> 00:09:09.160]   verse 12 through 19,
[00:09:09.160 --> 00:09:15.040]   both shed light in response to the questions about.
[00:09:15.040 --> 00:09:20.880]   It says, "For observing the law will show wisdom
[00:09:20.880 --> 00:09:23.520]   "and understanding to the nation.
[00:09:23.520 --> 00:09:27.760]   "Surely, this great nation is wise and understanding people.
[00:09:28.640 --> 00:09:32.800]   "Wisdom and understanding will equip us
[00:09:32.800 --> 00:09:35.000]   "to obey God's law
[00:09:35.000 --> 00:09:38.080]   "and live out our missional and ethical calling."
[00:09:38.080 --> 00:09:42.880]   The wisdom literature in the Old Testament,
[00:09:42.880 --> 00:09:46.480]   namely the book of Proverbs, the book of Job,
[00:09:46.480 --> 00:09:48.600]   and the book of Ecclesiastes,
[00:09:48.600 --> 00:09:52.720]   summarize wisdom in one phrase, fear of the Lord.
[00:09:52.720 --> 00:09:57.760]   If we fear the Lord, we'll keep his commandments
[00:09:57.760 --> 00:10:02.760]   as concluded in Ecclesiastes chapter 12, verse 13,
[00:10:02.760 --> 00:10:05.880]   and we'll turn away from evil,
[00:10:05.880 --> 00:10:10.000]   as stated in Job chapter one, verse one and eight,
[00:10:10.000 --> 00:10:11.360]   chapter two, verse three,
[00:10:11.360 --> 00:10:15.640]   and chapter 28, verse 28.
[00:10:15.640 --> 00:10:21.120]   It will lead us to walk with the Lord
[00:10:21.120 --> 00:10:22.840]   and follow his instructions.
[00:10:22.840 --> 00:10:25.600]   The fear of the Lord is concerned
[00:10:25.600 --> 00:10:27.960]   with the knowledge of the Lord
[00:10:27.960 --> 00:10:29.840]   in Proverbs chapter nine, verse 10.
[00:10:29.840 --> 00:10:32.920]   The knowledge of the Lord is not only limited
[00:10:32.920 --> 00:10:34.080]   to head knowledge.
[00:10:34.080 --> 00:10:41.360]   Memorizing the golden verses of the scripture
[00:10:41.360 --> 00:10:44.680]   in Chinese Christian traditions,
[00:10:44.680 --> 00:10:47.920]   but also on focusing on our relationship with the Lord.
[00:10:47.920 --> 00:10:52.960]   As the psalmist echoes Moses' teaching
[00:10:52.960 --> 00:10:55.800]   in Deuteronomy chapter four, verse seven,
[00:10:55.800 --> 00:10:58.920]   the Lord is dear to all who call on him.
[00:10:58.920 --> 00:11:03.920]   Psalm 145, 18a.
[00:11:03.920 --> 00:11:12.600]   A close relationship with God and calling on him
[00:11:12.600 --> 00:11:16.480]   when we are lost will help us to discern God's will
[00:11:16.480 --> 00:11:19.920]   and guide us to make wise decision
[00:11:19.920 --> 00:11:22.080]   to live out our missional witness.
[00:11:23.200 --> 00:11:26.280]   And I found out that Dr. Wright mentioned
[00:11:26.280 --> 00:11:28.920]   about Isaiah chapter 58.
[00:11:28.920 --> 00:11:33.960]   And I think that's not in the script.
[00:11:33.960 --> 00:11:39.160]   And then it triggered me to think about this chapter,
[00:11:39.160 --> 00:11:42.120]   because I remember there's a very
[00:11:42.120 --> 00:11:47.480]   interesting proclaimed by the Lord.
[00:11:47.480 --> 00:11:51.560]   We are family with Isaiah chapter six,
[00:11:51.560 --> 00:11:54.720]   when God asked, "Who can I send?"
[00:11:54.720 --> 00:12:00.600]   Then Isaiah responds, "Here I am."
[00:12:00.600 --> 00:12:03.160]   But in Isaiah chapter 58,
[00:12:03.160 --> 00:12:06.520]   when we refrain from oppression,
[00:12:06.520 --> 00:12:10.640]   when we are practicing justice,
[00:12:10.640 --> 00:12:14.840]   then God will answer, "Here I am."
[00:12:14.840 --> 00:12:17.400]   I think it's in chapter 58, verse nine,
[00:12:17.400 --> 00:12:18.600]   or something like that.
[00:12:19.520 --> 00:12:24.120]   Okay, the Chinese translation of the title
[00:12:24.120 --> 00:12:26.800]   of today's lecture is quite interesting
[00:12:26.800 --> 00:12:28.640]   and thought-provoking.
[00:12:28.640 --> 00:12:31.320]   Instead of a literal translation of the question,
[00:12:31.320 --> 00:12:33.280]   "How should we live?"
[00:12:33.280 --> 00:12:38.280]   It is translated as a statement in English,
[00:12:38.280 --> 00:12:43.640]   "Obey and follow this," or "Obey and do this."
[00:12:43.640 --> 00:12:47.440]   In Chinese, the title is "Zhen Qi Yi Hao."
[00:12:48.520 --> 00:12:53.000]   It connotes a sense of doing rather than being or relating.
[00:12:53.000 --> 00:13:01.560]   Indeed, living our missional ethical living
[00:13:01.560 --> 00:13:03.080]   is a matter of doing.
[00:13:03.080 --> 00:13:07.360]   The underlying force of doing this or that,
[00:13:07.360 --> 00:13:12.360]   in addition to the understanding of our identity and mission,
[00:13:12.360 --> 00:13:14.560]   is to trust and obey.
[00:13:17.160 --> 00:13:20.160]   The Book of Numbers reveals stories
[00:13:20.160 --> 00:13:23.560]   of the Israelites' failure to trust and obey
[00:13:23.560 --> 00:13:25.600]   during their wandering in the wilderness.
[00:13:25.600 --> 00:13:30.520]   God pronounced that Israel has tested
[00:13:30.520 --> 00:13:35.520]   and disobeyed him 10 times in Numbers chapter 14, verse 22.
[00:13:35.520 --> 00:13:40.720]   The renowned story of Joshua and Caleb,
[00:13:40.720 --> 00:13:43.240]   two trustful and obedient spies,
[00:13:43.240 --> 00:13:47.800]   were being accused by 10 doubtful, fearful,
[00:13:47.800 --> 00:13:50.960]   and disobedient spies.
[00:13:50.960 --> 00:13:55.880]   The latter's fear and doubt influenced the Israelites.
[00:13:55.880 --> 00:13:58.640]   Fear and doubt are stumbling blocks
[00:13:58.640 --> 00:14:01.160]   in our way to obey the Lord
[00:14:01.160 --> 00:14:05.320]   and carrying out our ethical mission.
[00:14:05.320 --> 00:14:09.320]   Due to distrust, Moses lost his destiny
[00:14:09.320 --> 00:14:13.040]   of leading Israel to the Promised Land,
[00:14:13.040 --> 00:14:16.440]   as found in Numbers chapter 20, verse 12.
[00:14:16.440 --> 00:14:23.160]   I think love God is the root of obeying his law.
[00:14:23.160 --> 00:14:29.640]   Jesus mentioned three times about loving him
[00:14:29.640 --> 00:14:32.320]   and obeying his commandments.
[00:14:32.320 --> 00:14:37.320]   In John chapter 14, verse 15, 21, 23.
[00:14:37.320 --> 00:14:41.680]   Love and obey go hand in hand.
[00:14:41.680 --> 00:14:45.160]   Love drives away fear and doubt,
[00:14:45.160 --> 00:14:48.440]   the stumbling blocks of trusting and obeying God's law.
[00:14:48.440 --> 00:14:53.040]   Our Lord Jesus Christ is an excellent example
[00:14:53.040 --> 00:14:55.160]   of obeying our Heavenly Father.
[00:14:55.160 --> 00:15:00.120]   In his prayer in Gethsemane,
[00:15:00.120 --> 00:15:03.600]   he seeks God's will over his own will.
[00:15:03.600 --> 00:15:08.040]   May we be found faithful and loving
[00:15:08.040 --> 00:15:10.920]   in carrying out our missional ethics
[00:15:10.920 --> 00:15:15.360]   and love God with all our heart and with all our soul
[00:15:15.360 --> 00:15:19.480]   and with all our strength and with all our mind
[00:15:19.480 --> 00:15:22.640]   and love our neighbor as ourselves.
[00:15:22.640 --> 00:15:25.880]   For love is the fulfillment of the law.
[00:15:25.880 --> 00:15:30.320]   May we adhere to obey God's missional ethics,
[00:15:30.320 --> 00:15:33.000]   despite how great the causes are.
[00:15:33.000 --> 00:15:38.400]   Once again, I would like to extend my sincere gratitude
[00:15:38.400 --> 00:15:43.400]   to Dr. Wright for your marvelous and inspiring lecture.
[00:15:43.400 --> 00:15:46.400]   Thank you.
[00:15:46.400 --> 00:15:49.560]   (audience applauding)
[00:15:49.560 --> 00:16:05.720]   - It is indeed my great privilege to have the opportunity
[00:16:05.720 --> 00:16:07.840]   to respond to one of the lectures.
[00:16:07.840 --> 00:16:09.040]   Delivered by Dr. Wright
[00:16:09.040 --> 00:16:11.280]   in the Josephine Soh Lecture Week this year.
[00:16:11.280 --> 00:16:14.440]   As suggested by the title written for us,
[00:16:14.440 --> 00:16:16.840]   "The Old Testament as Christian Scripture."
[00:16:16.840 --> 00:16:18.400]   The base of 10 of the lecture series
[00:16:18.400 --> 00:16:21.520]   is the relevancy of the Old Testament for us,
[00:16:21.520 --> 00:16:23.800]   a community of faith today as scripture.
[00:16:23.800 --> 00:16:26.240]   Building upon his first lecture
[00:16:26.240 --> 00:16:28.400]   on the Old Testament and Christian identity
[00:16:28.400 --> 00:16:29.280]   and second lecture
[00:16:29.280 --> 00:16:31.480]   on the Old Testament and Christian mission,
[00:16:31.480 --> 00:16:34.520]   Dr. Wright brought our thoughts and focus this afternoon
[00:16:34.520 --> 00:16:37.280]   to the subject of the Old Testament and Christian ethics,
[00:16:37.280 --> 00:16:39.160]   which addresses the question
[00:16:39.160 --> 00:16:41.680]   of how we should live as Christians
[00:16:41.680 --> 00:16:43.320]   in our contemporary society.
[00:16:43.320 --> 00:16:46.800]   The lectures indeed come in a natural sequence
[00:16:46.800 --> 00:16:49.480]   as regards the relevancy of the Old Testament
[00:16:49.480 --> 00:16:52.000]   in terms of implications for Christian life.
[00:16:52.000 --> 00:16:56.360]   While Christian identity is concerned about who we are,
[00:16:56.360 --> 00:16:58.440]   as defined in the beginning,
[00:16:58.440 --> 00:17:01.480]   and Christian mission looks to what we ultimately aim for
[00:17:01.480 --> 00:17:02.320]   in the end,
[00:17:03.240 --> 00:17:07.440]   Christian ethics comes to address the in-between process
[00:17:07.440 --> 00:17:10.120]   and, if you frame it theologically,
[00:17:10.120 --> 00:17:14.680]   the already but not yet reality that we are facing today.
[00:17:14.680 --> 00:17:17.000]   Simply put, Christian ethics is about
[00:17:17.000 --> 00:17:19.400]   how we ought to live our present life
[00:17:19.400 --> 00:17:22.080]   in accordance with our rooted identity
[00:17:22.080 --> 00:17:25.280]   and our mission that we are anticipating to fulfill.
[00:17:25.280 --> 00:17:28.600]   The way the Christian community is expected to live
[00:17:28.600 --> 00:17:32.560]   in the world has undoubtedly been a significant
[00:17:32.560 --> 00:17:34.360]   and indeed indispensable issue
[00:17:34.360 --> 00:17:37.200]   to be addressed in Christian scholarship.
[00:17:37.200 --> 00:17:40.880]   This has become even more so in the post-modern age,
[00:17:40.880 --> 00:17:43.480]   in which systems of moral values and ethics
[00:17:43.480 --> 00:17:44.760]   are being relativized,
[00:17:44.760 --> 00:17:49.680]   despite a growing interest in ethics in secular scholarship.
[00:17:49.680 --> 00:17:51.720]   Over the past few decades,
[00:17:51.720 --> 00:17:54.080]   there have not been many Christian scholars
[00:17:54.080 --> 00:17:57.320]   who are committed to investigating the biblical material
[00:17:57.320 --> 00:17:58.920]   as regards Christian ethics.
[00:17:58.920 --> 00:18:02.080]   The situation is shown to be more evident
[00:18:02.080 --> 00:18:04.520]   with the subject of Old Testament ethics,
[00:18:04.520 --> 00:18:08.400]   which finds an echo in the comment of Ronald Clemens.
[00:18:08.400 --> 00:18:09.880]   The subject of Old Testament ethics
[00:18:09.880 --> 00:18:12.920]   proved to be a most difficult one to deal with.
[00:18:12.920 --> 00:18:17.200]   The literature devoted to it has been surprisingly sparse.
[00:18:17.200 --> 00:18:21.960]   Dr. Wright is among a few who has actively been addressing
[00:18:21.960 --> 00:18:24.480]   the ethical import of the Old Testament.
[00:18:24.480 --> 00:18:27.720]   With the publication of his Old Testament ethics
[00:18:27.720 --> 00:18:30.920]   for the people of God in 2004,
[00:18:30.920 --> 00:18:34.520]   Dr. Wright has also been continuing to engage in the subject
[00:18:34.520 --> 00:18:37.080]   as a biblical scholar and mythologist.
[00:18:37.080 --> 00:18:40.720]   The difficulties for scholars who write
[00:18:40.720 --> 00:18:43.280]   on the ethics of the Old Testament are manifold.
[00:18:43.280 --> 00:18:46.040]   Three dynamics are worth mentioning.
[00:18:46.040 --> 00:18:50.040]   The first is the challenge to relay the interrelated field
[00:18:50.040 --> 00:18:53.200]   of study of law and ethics in the Old Testament.
[00:18:53.200 --> 00:18:57.200]   Given that ethics is concerned about how people
[00:18:57.200 --> 00:19:00.160]   should live with one another in a society,
[00:19:00.160 --> 00:19:03.520]   it can hardly be denied that Old Testament ethics
[00:19:03.520 --> 00:19:06.520]   is prominently fissure with collection of law,
[00:19:06.520 --> 00:19:09.320]   which prescribe how people should act
[00:19:09.320 --> 00:19:13.280]   with respect to others in certain circumstances.
[00:19:13.280 --> 00:19:15.120]   In terms of social function,
[00:19:15.120 --> 00:19:17.880]   Old Testament law appears to be tangible manifestation
[00:19:17.880 --> 00:19:20.600]   of ethical principles that would engender
[00:19:20.600 --> 00:19:23.320]   right interpersonal relationships in a social group.
[00:19:23.320 --> 00:19:27.600]   But can Old Testament law as a whole simply be understood
[00:19:27.600 --> 00:19:29.840]   to represent Old Testament ethics?
[00:19:29.840 --> 00:19:31.640]   Apparently not.
[00:19:31.640 --> 00:19:36.160]   While law prescribes for the most part external behavior,
[00:19:36.160 --> 00:19:40.200]   ethics is commonly understood to be a moral vision
[00:19:40.200 --> 00:19:42.320]   with more fundamental values
[00:19:42.320 --> 00:19:45.560]   that regulate the lives of individuals as human beings.
[00:19:45.560 --> 00:19:50.200]   Still, it is sometimes not as straightforward
[00:19:50.200 --> 00:19:52.520]   when it comes to drawing ethical principles
[00:19:52.520 --> 00:19:54.720]   from individual legal statements
[00:19:54.720 --> 00:19:58.920]   or even legal terminology in the Old Testament.
[00:19:58.920 --> 00:20:02.480]   One example is the Hebrew word mishpat,
[00:20:02.480 --> 00:20:06.440]   which commonly translated as justice or judgment
[00:20:06.440 --> 00:20:07.880]   in a legal sense,
[00:20:07.880 --> 00:20:10.520]   might carry different ethical implications
[00:20:10.520 --> 00:20:14.240]   that can only be assessed in particular context.
[00:20:14.240 --> 00:20:17.600]   Even Dr. Wright defines mishpat in its broader sense
[00:20:17.600 --> 00:20:20.200]   as a qualitative set of actions.
[00:20:20.200 --> 00:20:22.920]   New answers in terms of ethical implications
[00:20:22.920 --> 00:20:25.760]   might exist across its various usages
[00:20:25.760 --> 00:20:27.120]   in the biblical tradition.
[00:20:28.440 --> 00:20:30.760]   Despite the inherent challenge of relating law
[00:20:30.760 --> 00:20:33.200]   and ethics in the Old Testament,
[00:20:33.200 --> 00:20:35.840]   Dr. Wright's approach brings awareness
[00:20:35.840 --> 00:20:37.720]   to the importance of envisioning
[00:20:37.720 --> 00:20:40.040]   the relationship of law and ethics
[00:20:40.040 --> 00:20:43.320]   in light of the narrative framework of the Old Testament.
[00:20:43.320 --> 00:20:46.880]   In articulating Old Testament ethics,
[00:20:46.880 --> 00:20:48.600]   Dr. Wright never looks at the laws
[00:20:48.600 --> 00:20:50.480]   as revealed in the Torah per se,
[00:20:50.480 --> 00:20:53.000]   but intends to understand them
[00:20:53.000 --> 00:20:55.440]   against the backdrop of Israel's origin
[00:20:55.440 --> 00:20:57.960]   and her relationship with Yahweh.
[00:20:57.960 --> 00:21:00.080]   Dr. Wright reminds us that
[00:21:00.080 --> 00:21:02.360]   the ethical implication of Old Testament law
[00:21:02.360 --> 00:21:04.720]   can only be fully grasped
[00:21:04.720 --> 00:21:06.840]   in the context of Israel's narrative.
[00:21:06.840 --> 00:21:11.440]   Set within the context of Israel's story with Yahweh,
[00:21:11.440 --> 00:21:14.920]   Old Testament law is much more than a set of conduct
[00:21:14.920 --> 00:21:17.520]   or rules demanded to humanity by God,
[00:21:17.520 --> 00:21:21.600]   but it is revelatory of the defined purpose
[00:21:21.600 --> 00:21:24.600]   in shaping the life of the community of God's people.
[00:21:25.640 --> 00:21:28.320]   Dr. Wright's emphasis on the narrative nature
[00:21:28.320 --> 00:21:29.840]   of the Old Testament
[00:21:29.840 --> 00:21:32.920]   not only bridges biblical law and ethics,
[00:21:32.920 --> 00:21:34.920]   but also constitutes a basis
[00:21:34.920 --> 00:21:39.000]   upon which law and ethics can be biblically related.
[00:21:39.000 --> 00:21:42.920]   The second challenge for scholars concerns the tensions
[00:21:42.920 --> 00:21:46.080]   between the so-called diachronic historical approach
[00:21:46.080 --> 00:21:48.120]   and the synchronic literary approach
[00:21:48.120 --> 00:21:51.440]   in articulating a discourse on Old Testament ethics.
[00:21:51.440 --> 00:21:54.920]   For historical critical scholars,
[00:21:54.920 --> 00:21:56.360]   the ethical import of the Bible
[00:21:56.360 --> 00:22:00.800]   lies in the real historical world behind the biblical text.
[00:22:00.800 --> 00:22:03.280]   Locating ethical truths in history,
[00:22:03.280 --> 00:22:06.880]   they tend to look for real ethical values
[00:22:06.880 --> 00:22:09.120]   that might have been held by ancient Israelites
[00:22:09.120 --> 00:22:10.240]   in the biblical period.
[00:22:10.240 --> 00:22:12.360]   Despite its contribution
[00:22:12.360 --> 00:22:15.600]   in uncovering the historical reality of the Bible,
[00:22:15.600 --> 00:22:19.760]   the historical critical approach has its own limitations.
[00:22:19.760 --> 00:22:21.600]   Not only does historical reconstruction
[00:22:21.600 --> 00:22:24.640]   remain in a large part a tentative project,
[00:22:24.640 --> 00:22:28.400]   but excessive preoccupation with historical vicissitudes
[00:22:28.400 --> 00:22:31.200]   would risk fragmentizing the biblical canon
[00:22:31.200 --> 00:22:34.400]   rather than viewing it as a unified corpus
[00:22:34.400 --> 00:22:37.120]   in terms of ethical insights.
[00:22:37.120 --> 00:22:39.440]   John Barton, a known Old Testament scholar,
[00:22:39.440 --> 00:22:43.480]   even advises against an Old Testament ethic at all,
[00:22:43.480 --> 00:22:46.840]   as he sees no unity of ethical motives
[00:22:46.840 --> 00:22:49.440]   across the various parts of the biblical tradition.
[00:22:49.440 --> 00:22:52.280]   While historical critics attempt
[00:22:52.280 --> 00:22:54.960]   to find ethical truths in history,
[00:22:54.960 --> 00:22:57.920]   scholars who appreciate the Bible as literature
[00:22:57.920 --> 00:23:02.400]   are inclined to adopt the synchronic literary approach
[00:23:02.400 --> 00:23:05.000]   in extracting biblical ethics.
[00:23:05.000 --> 00:23:09.800]   For literary critics, it is story rather than history.
[00:23:09.800 --> 00:23:13.120]   That should be the focus of investigation.
[00:23:13.120 --> 00:23:15.200]   In other words, ethical principles
[00:23:15.200 --> 00:23:18.000]   are found not in the world behind the biblical text,
[00:23:18.000 --> 00:23:20.400]   but are embedded in the world within the text.
[00:23:22.320 --> 00:23:25.880]   Notwithstanding its appreciation of biblical accounts
[00:23:25.880 --> 00:23:30.640]   as aesthetically crafted and ethically laden constructs,
[00:23:30.640 --> 00:23:32.600]   the literary critical strategy
[00:23:32.600 --> 00:23:35.080]   does not necessarily presuppose
[00:23:35.080 --> 00:23:37.560]   a comprehensive Old Testament ethics
[00:23:37.560 --> 00:23:40.440]   that undergirds all biblical texts.
[00:23:40.440 --> 00:23:42.600]   Some literary critics rightly point us to the fact
[00:23:42.600 --> 00:23:45.200]   that there is a diverse material
[00:23:45.200 --> 00:23:46.760]   in terms of ethical teachings
