
[00:00:00.000 --> 00:00:02.000]  各位頂姐妹們好
[00:02:15.000 --> 00:02:19.000]  就是宣講門訓 服事改革和環保
[00:02:19.000 --> 00:02:21.000]  這些全部包在一起
[00:02:21.000 --> 00:02:24.000]  就是我所講的整全使命
[00:02:24.000 --> 00:02:27.000]  就是很多元的教會的使命
[00:02:27.000 --> 00:02:29.000]  是很多元化的
[00:02:29.000 --> 00:02:31.000]  好了 我接著就講到
[00:02:31.000 --> 00:02:33.000]  這次想講什麼呢
[00:02:33.000 --> 00:02:35.000]  我希望能夠從歷史
[00:02:35.000 --> 00:02:37.000]  看近代中國教會
[00:02:37.000 --> 00:02:40.000]  怎樣實踐教會在社會上的使命
[00:02:40.000 --> 00:02:42.000]  我們說名古珠金
[00:02:42.000 --> 00:02:45.000]  讓我們明白福音的社會意義
[00:02:45.000 --> 00:02:48.000]  另一方面我們從前人的過失和成功
[00:02:48.000 --> 00:02:50.000]  兩方面都有
[00:02:50.000 --> 00:02:51.000]  獲取教訓
[00:02:51.000 --> 00:02:54.000]  懂得怎樣衡量我們目前的方向
[00:02:54.000 --> 00:02:57.000]  我這裏講的近代中國教會是指什麼呢
[00:02:57.000 --> 00:03:01.000]  我是指19世紀初至20世紀中的教會
[00:03:01.000 --> 00:03:05.000]  特別是19世紀中至20世紀中
[00:03:05.000 --> 00:03:07.000]  那一百年的時間
[00:03:07.000 --> 00:03:09.000]  這裏有個圖畫
[00:03:09.000 --> 00:03:13.000]  中間就是看見一個以前的教會圖畫
[00:03:13.000 --> 00:03:15.000]  一個相片
[00:03:15.000 --> 00:03:18.000]  在19世紀中國教會的門口裏面
[00:03:18.000 --> 00:03:20.000]  有個對聯的圖畫
[00:03:20.000 --> 00:03:24.000]  一邊寫著送診醫藥
[00:03:24.000 --> 00:03:26.000]  一個就是宣傳聖道
[00:03:26.000 --> 00:03:28.000]  原來它又是教堂
[00:03:28.000 --> 00:03:30.000]  又是像診所那樣
[00:03:30.000 --> 00:03:34.000]  下面的圖畫就是他們在教會的地方
[00:03:34.000 --> 00:03:36.000]  用來辦學
[00:03:36.000 --> 00:03:39.000]  特別留心看的
[00:03:39.000 --> 00:03:42.000]  是一些女孩子接受教育
[00:03:42.000 --> 00:03:47.000]  教會辦學將西方的教育引進中國
[00:03:47.000 --> 00:03:49.000]  因為這個緣故
[00:03:49.000 --> 00:03:52.000]  如果你想一下我有什麼資料可以跟進
[00:03:52.000 --> 00:03:56.000]  其實這段時間的中國教會歷史是很多很多的
[00:03:56.000 --> 00:03:59.000]  我建議你如果你要選的話
[00:03:59.000 --> 00:04:02.000]  這本書我都相當不錯的
[00:04:02.000 --> 00:04:04.000]  是羅偉雄著的
[00:04:04.000 --> 00:04:08.000]  中國基督教新教史
[00:04:08.000 --> 00:04:11.000]  是在上海的人民出版社出版
[00:04:11.000 --> 00:04:13.000]  2014年出版的
[00:04:13.000 --> 00:04:16.000]  這本書我都寫得相當不錯
[00:04:16.000 --> 00:04:19.000]  是羅偉雄教授寫的
[00:04:19.000 --> 00:04:24.000]  今天我主要不是一個很全面系統性的講述
[00:04:24.000 --> 00:04:26.000]  我真的這樣講都不相信
[00:04:26.000 --> 00:04:28.000]  一個小時時間講不到的
[00:04:28.000 --> 00:04:30.000]  我主要是講故事
[00:04:30.000 --> 00:04:32.000]  特別是要找一些好聽的故事
[00:04:32.000 --> 00:04:34.000]  引你繼續去追尋
[00:04:34.000 --> 00:04:37.000]  我會從七個項目
[00:04:37.000 --> 00:04:40.000]  七個方向來看教會的社會服事
[00:04:40.000 --> 00:04:44.000]  包括教育、醫療、慈善、公益服務
[00:04:44.000 --> 00:04:47.000]  災難中的人道救援
[00:04:47.000 --> 00:04:49.000]  少數民族文化保育
[00:04:49.000 --> 00:04:52.000]  轉化文化和改革社會
[00:04:52.000 --> 00:04:54.000]  我講得很闊
[00:04:54.000 --> 00:04:57.000]  所以每一處都只是講一些故事
[00:04:57.000 --> 00:04:59.000]  教育方面大家知道
[00:04:59.000 --> 00:05:03.000]  西方的教育注重知識和科學
[00:05:03.000 --> 00:05:06.000]  補充了中國傳統四書五經
[00:05:06.000 --> 00:05:10.000]  在哲學和倫理上的編輯
[00:05:10.000 --> 00:05:14.000]  我想講幾個特別的例子
[00:05:14.000 --> 00:05:18.000]  一個叫艾迪胥
[00:05:18.000 --> 00:05:20.000]  或者叫愛爾德塞
[00:05:20.000 --> 00:05:22.000]  是不同的翻譯
[00:05:22.000 --> 00:05:24.000]  是Mary Ann Aldersey
[00:05:24.000 --> 00:05:29.000]  她是第一個來中國的女孫教師
[00:05:29.000 --> 00:05:33.000]  我不計算那些做太太
[00:05:33.000 --> 00:05:36.000]  跟著先生過來
[00:05:36.000 --> 00:05:37.000]  或者做女兒
[00:05:37.000 --> 00:05:39.000]  跟著父母那些
[00:05:39.000 --> 00:05:42.000]  是單身來到中國的
[00:05:42.000 --> 00:05:44.000]  第一個她自己決定的女孫教師
[00:05:44.000 --> 00:05:46.000]  就是這個人
[00:05:46.000 --> 00:05:51.000]  她在寧波開辦了一個叫寧波女屬
[00:05:51.000 --> 00:05:54.000]  那是中國第一個女子學校
[00:05:54.000 --> 00:05:56.000]  這個很特別
[00:05:56.000 --> 00:05:57.000]  所以第一個我提
[00:05:57.000 --> 00:05:59.000]  其實女孩子你要知道
[00:05:59.000 --> 00:06:01.000]  在當時來說
[00:06:01.000 --> 00:06:03.000]  開辦女子學校不容易
[00:06:03.000 --> 00:06:05.000]  因為女子無才便是德
[00:06:05.000 --> 00:06:07.000]  如果我們這樣開辦
[00:06:07.000 --> 00:06:09.000]  就如風逆蹤
[00:06:09.000 --> 00:06:11.000]  人家會很懷疑
[00:06:11.000 --> 00:06:13.000]  很多的偏見
[00:06:13.000 --> 00:06:14.000]  很多的攻擊
[00:06:14.000 --> 00:06:15.000]  甚至很多風險
[00:06:15.000 --> 00:06:17.000]  但她願意做
[00:06:17.000 --> 00:06:19.000]  其實最初她是在印尼做
[00:06:19.000 --> 00:06:21.000]  後來就來到中國的地方去做
[00:06:21.000 --> 00:06:24.000]  這個寧波女屬
[00:06:24.000 --> 00:06:29.000]  後來就變成了雍江女子學校
[00:06:29.000 --> 00:06:30.000]  我特別提為什麼呢
[00:06:30.000 --> 00:06:32.000]  因為今天你去寧波
[00:06:32.000 --> 00:06:35.000]  都仍然可以找到雍江中學的
[00:06:35.000 --> 00:06:37.000]  我認識人在那裡讀書的
[00:06:37.000 --> 00:06:39.000]  所以我就覺得很精彩
[00:06:39.000 --> 00:06:41.000]  這麼多年的歷史
[00:06:41.000 --> 00:06:43.000]  另外一個我想提的就是
[00:06:43.000 --> 00:06:45.000]  山西大學堂
[00:06:45.000 --> 00:06:46.000]  這個也是歷史價值的
[00:06:46.000 --> 00:06:49.000]  其實1900年義和團之亂
[00:06:49.000 --> 00:06:50.000]  八國聯軍
[00:06:50.000 --> 00:06:52.000]  跟著就賠款
[00:06:52.000 --> 00:06:54.000]  賠款的時候
[00:06:54.000 --> 00:06:56.000]  就有不同的人有不同的做法
[00:06:56.000 --> 00:06:57.000]  當時內地會
[00:06:57.000 --> 00:07:02.000]  大德生他們就不收賠款
[00:07:02.000 --> 00:07:04.000]  但是另一個派的人
[00:07:04.000 --> 00:07:06.000]  就是李提摩太太就收的
[00:07:06.000 --> 00:07:07.000]  你給我收
[00:07:07.000 --> 00:07:09.000]  但他不是用給自己
[00:07:09.000 --> 00:07:13.000]  不是去重建自己那些被破壞的東西
[00:07:13.000 --> 00:07:15.000]  而是他用了那筆錢
[00:07:15.000 --> 00:07:18.000]  來做教育的功夫
[00:07:18.000 --> 00:07:20.000]  因為他知道教育很重要
[00:07:20.000 --> 00:07:24.000]  山西大學就是在庚子賠款
[00:07:24.000 --> 00:07:28.000]  創建的一個中西大學堂
[00:07:28.000 --> 00:07:30.000]  裡面有中學
[00:07:30.000 --> 00:07:33.000]  中學其實不是說到我們的中學校
[00:07:33.000 --> 00:07:34.000]  是中國的學術
[00:07:34.000 --> 00:07:35.000]  和西學
[00:07:35.000 --> 00:07:37.000]  就是西方學術
[00:07:37.000 --> 00:07:39.000]  兩方面是共融的
[00:07:39.000 --> 00:07:42.000]  希望用教育的方式來改變人心
[00:07:42.000 --> 00:07:43.000]  這個很重要
[00:07:43.000 --> 00:07:46.000]  其實當時山西大學堂
[00:07:46.000 --> 00:07:50.000]  是中國最早的三個大學當中的一個
[00:07:50.000 --> 00:07:52.000]  很重要
[00:07:52.000 --> 00:07:55.000]  今天如果你去到山西大學的話
[00:07:55.000 --> 00:07:57.000]  你今天去太原
[00:07:57.000 --> 00:08:02.000]  你都會見到山西大學裡面的李提摩太像
[00:08:02.000 --> 00:08:06.000]  這個歷史的一個很好的見證
[00:08:06.000 --> 00:08:09.000]  另外一個我覺得是很見證的
[00:08:09.000 --> 00:08:13.000]  我選擇的都是對大家有興趣的
[00:08:13.000 --> 00:08:15.000]  有關係的那些
[00:08:15.000 --> 00:08:19.000]  就是一個叫金陵文理女子學院
[00:08:19.000 --> 00:08:21.000]  我遲些會再說多一點
[00:08:21.000 --> 00:08:26.000]  這個孫教士的名字叫做魏特琳
[00:08:26.000 --> 00:08:27.000]  Mini Roach
[00:08:27.000 --> 00:08:31.000]  她就是當時她曾經很長的時間
[00:08:31.000 --> 00:08:33.000]  在當中做老師
[00:08:33.000 --> 00:08:34.000]  做教務長
[00:08:34.000 --> 00:08:36.000]  做校長
[00:08:36.000 --> 00:08:38.000]  為什麼提這個呢
[00:08:38.000 --> 00:08:42.000]  因為這個金陵女子文理學院
[00:08:42.000 --> 00:08:45.000]  她就到後來的時間
[00:08:45.000 --> 00:08:47.000]  就停了一段時間之後
[00:08:47.000 --> 00:08:49.000]  就分開了兩批的
[00:08:49.000 --> 00:08:53.000]  就是當時到40年代末的時候
[00:08:53.000 --> 00:08:55.000]  1940年代末的時候
[00:08:55.000 --> 00:08:59.000]  就是國民政府就遷去台灣
[00:08:59.000 --> 00:09:04.000]  就將這個金陵文理女子學院遷到香港
[00:09:04.000 --> 00:09:08.000]  而在香港那個金陵女子文學
[00:09:08.000 --> 00:09:09.000]  對不起
[00:09:09.000 --> 00:09:11.000]  金陵文理女子學院
[00:09:11.000 --> 00:09:14.000]  就是成為香港當時的金陵女子大學
[00:09:14.000 --> 00:09:20.000]  也是當時崇基學院裏面的一個小部門
[00:09:20.000 --> 00:09:24.000]  後來就再合併合併合併
[00:09:24.000 --> 00:09:27.000]  到了現在的香港中文大學
[00:09:27.000 --> 00:09:30.000]  原來現在的香港中文大學
[00:09:30.000 --> 00:09:33.000]  最原始當中有一小部分
[00:09:33.000 --> 00:09:38.000]  這個金陵文理女子學院的歷史
[00:09:38.000 --> 00:09:39.000]  她分開兩部分
[00:09:39.000 --> 00:09:41.000]  一部分就遷到香港
[00:09:41.000 --> 00:09:43.000]  另一部分就留在南京
[00:09:43.000 --> 00:09:47.000]  南京在改革開放之後
[00:09:47.000 --> 00:09:49.000]  就是她復校之後
[00:09:49.000 --> 00:09:54.000]  就依附在當時的金陵女子學院
[00:09:54.000 --> 00:10:00.000]  就變成現在南京師範大學的一部分
[00:10:00.000 --> 00:10:02.000]  這個歷史都是很寶貴
[00:10:02.000 --> 00:10:04.000]  提這個學校
[00:10:04.000 --> 00:10:05.000]  講學校就很多很多
[00:10:05.000 --> 00:10:07.000]  我只不過提幾個故事都講不完
[00:10:07.000 --> 00:10:09.000]  因為你知道我有這麼多東西要講
[00:10:09.000 --> 00:10:10.000]  不能講這麼多
[00:10:10.000 --> 00:10:12.000]  但是我會講一些
[00:10:12.000 --> 00:10:15.000]  一會兒還會講更加精彩的故事給大家聽
[00:10:15.000 --> 00:10:18.000]  其實你都知道
[00:10:18.000 --> 00:10:21.000]  基督教最多的參與就是什麼
[00:10:21.000 --> 00:10:22.000]  教育跟著醫療
[00:10:22.000 --> 00:10:26.000]  你看看香港很多的基督教的醫院
[00:10:26.000 --> 00:10:28.000]  基督教學校都知道的
[00:10:28.000 --> 00:10:29.000]  第二樣東西
[00:10:29.000 --> 00:10:30.000]  我講醫療
[00:10:30.000 --> 00:10:34.000]  醫療方面其實都很多的例證
[00:10:34.000 --> 00:10:36.000]  不過我特別提一樣東西
[00:10:36.000 --> 00:10:39.000]  第一個西醫學堂的建立
[00:10:39.000 --> 00:10:41.000]  是1894年
[00:10:41.000 --> 00:10:42.000]  有故事講的
[00:10:42.000 --> 00:10:43.000]  為什麼呢
[00:10:43.000 --> 00:10:46.000]  因為當時的清朝的大臣李鴻章
[00:10:46.000 --> 00:10:47.000]  大家聽過吧
[00:10:47.000 --> 00:10:50.000]  李鴻章的太太她就生病了
[00:10:50.000 --> 00:10:51.000]  而她生病
[00:10:51.000 --> 00:10:55.000]  是有兩個宣教士醫生
[00:10:55.000 --> 00:10:57.000]  合夥去醫治她的
[00:10:57.000 --> 00:11:01.000]  就是John Mackenzie和Neonora Howard
[00:11:01.000 --> 00:11:02.000]  兩個
[00:11:02.000 --> 00:11:04.000]  為什麼需要兩個呢
[00:11:04.000 --> 00:11:07.000]  主診是John Mackenzie
[00:11:07.000 --> 00:11:08.000]  因為他是男人
[00:11:08.000 --> 00:11:11.000]  李鴻章的太太是女人
[00:11:11.000 --> 00:11:14.000]  所以中間有一個女的醫生
[00:11:14.000 --> 00:11:16.000]  而之後
[00:11:16.000 --> 00:11:19.000]  這兩個就是這兩個的醫生
[00:11:19.000 --> 00:11:22.000]  John Mackenzie都有傳記寫她的
[00:11:22.000 --> 00:11:24.000]  其實他的貢獻就是
[00:11:24.000 --> 00:11:26.000]  他醫好李鴻章的太太之後
[00:11:26.000 --> 00:11:30.000]  就說不如我們引進西方的醫學
[00:11:30.000 --> 00:11:32.000]  不只是我們去醫
[00:11:32.000 --> 00:11:38.000]  我們能夠將醫學交流給中國的國家
[00:11:38.000 --> 00:11:40.000]  那就可以有更多的發展
[00:11:40.000 --> 00:11:44.000]  就開了北洋醫學院
[00:11:44.000 --> 00:11:47.000]  當時是中西合璧的
[00:11:47.000 --> 00:11:49.000]  是第一個醫學院開出來
[00:11:49.000 --> 00:11:51.000]  就是這樣的情況
[00:11:51.000 --> 00:11:53.000]  但同期的時間
[00:11:53.000 --> 00:11:57.000]  我們看到其實又有傳教士在中國
[00:11:57.000 --> 00:11:59.000]  開辦精神病院
[00:11:59.000 --> 00:12:01.000]  這個是在中國沒有的
[00:12:01.000 --> 00:12:03.000]  精神病人每人醫
[00:12:03.000 --> 00:12:06.000]  一定會完全將他流放
[00:12:06.000 --> 00:12:09.000]  但有人會開精神病院
[00:12:09.000 --> 00:12:10.000]  有婦孺醫院
[00:12:10.000 --> 00:12:13.000]  因為男女授法不親
[00:12:13.000 --> 00:12:15.000]  所以女人就沒辦法醫
[00:12:15.000 --> 00:12:17.000]  所以就要開婦孺醫院
[00:12:17.000 --> 00:12:19.000]  還有女醫學院
[00:12:19.000 --> 00:12:22.000]  都是那個時間後一點開始的
[00:12:22.000 --> 00:12:25.000]  所以你看到在醫療方面
[00:12:25.000 --> 00:12:28.000]  都有新的和很多的突破
[00:12:30.000 --> 00:12:33.000]  說完教育醫療之後
[00:12:33.000 --> 00:12:37.000]  我想下一個就說慈善公益服務
[00:12:37.000 --> 00:12:39.000]  我都是提一點點來說
[00:12:39.000 --> 00:12:43.000]  可能大家覺得最多做的就是孤兒院
[00:12:43.000 --> 00:12:46.000]  因為你知道在中國的時間
[00:12:46.000 --> 00:12:48.000]  就沒有計劃生育
[00:12:48.000 --> 00:12:50.000]  沒有節育這樣的東西
[00:12:50.000 --> 00:12:54.000]  所以貧窮人就沒辦法養那麼多小孩
[00:12:54.000 --> 00:12:58.000]  還有很多時候當時很多饑荒年年的時候
[00:12:58.000 --> 00:13:00.000]  就丟了出來
[00:13:00.000 --> 00:13:02.000]  特別是女嬰女孩更加慘
[00:13:02.000 --> 00:13:06.000]  所以在1856年之後
[00:13:06.000 --> 00:13:11.000]  清政府就已經給外國人開孤兒院
[00:13:11.000 --> 00:13:14.000]  為什麼外國人那麼喜歡開孤兒院呢?
[00:13:14.000 --> 00:13:18.000]  當然是因為基督的愛延伸
[00:13:18.000 --> 00:13:20.000]  但其實當中有很重要的
[00:13:20.000 --> 00:13:22.000]  基督教的人觀
[00:13:22.000 --> 00:13:23.000]  人觀就是說
[00:13:23.000 --> 00:13:25.000]  人是神所做的
[00:13:25.000 --> 00:13:27.000]  有神的形象
[00:13:27.000 --> 00:13:29.000]  有神的尊嚴
[00:13:29.000 --> 00:13:31.000]  我們是完全平等的
[00:13:31.000 --> 00:13:37.000]  所以特別當時很多被驕氣的小孩
[00:13:37.000 --> 00:13:40.000]  有殘障、有病、女性
[00:13:40.000 --> 00:13:42.000]  他們覺得是不平等的
[00:13:42.000 --> 00:13:46.000]  所以這是一個很重要的原因
[00:13:46.000 --> 00:13:48.000]  流浪兒童等等
[00:13:48.000 --> 00:13:50.000]  就是被無論是天主教的
[00:13:50.000 --> 00:13:54.000]  還是基督新教的信徒
[00:13:54.000 --> 00:13:56.000]  和傳教士收養的
[00:13:56.000 --> 00:13:58.000]  這些是圖片
[00:13:58.000 --> 00:13:59.000]  很有意思的
[00:13:59.000 --> 00:14:01.000]  其實到了今天為止
[00:14:01.000 --> 00:14:06.000]  仍然中國家庭都會遺棄小孩
[00:14:06.000 --> 00:14:08.000]  因為殘障
[00:14:08.000 --> 00:14:10.000]  這是一個很大的問題
[00:14:10.000 --> 00:14:13.000]  因為殘障不讓社會接納
[00:14:13.000 --> 00:14:14.000]  社會沒有足夠資源
[00:14:14.000 --> 00:14:17.000]  讓殘障人可以正常地生活
[00:14:17.000 --> 00:14:19.000]  所以這是一個很大的問題
[00:14:19.000 --> 00:14:21.000]  除了孤兒院之外
[00:14:21.000 --> 00:14:25.000]  另外一個就是很多的滯糧所
[00:14:25.000 --> 00:14:27.000]  在1901年的時間
[00:14:27.000 --> 00:14:29.000]  美國的傳教士包慈禎
[00:14:29.000 --> 00:14:30.000]  這個女士
[00:14:30.000 --> 00:14:33.000]  就在上海開設一個滯糧所
[00:14:33.000 --> 00:14:36.000]  收養失足婦女
[00:14:36.000 --> 00:14:37.000]  其實就是寄女
[00:14:37.000 --> 00:14:39.000]  她稱之為失足婦女
[00:14:39.000 --> 00:14:41.000]  和她們所生的小孩
[00:14:41.000 --> 00:14:45.000]  女生學習做工藝品
[00:14:45.000 --> 00:14:48.000]  讓她們以後有機會繼續維生
[00:14:48.000 --> 00:14:50.000]  但她們主要是走兩條路
[00:14:50.000 --> 00:14:52.000]  一個是回娘家
[00:14:52.000 --> 00:14:55.000]  另一個是嫁人
[00:14:55.000 --> 00:15:01.000]  這些滯糧所都會幫助這些女孩子
[00:15:01.000 --> 00:15:08.000]  這是一個慈善公益服務的例子
[00:15:08.000 --> 00:15:11.000]  你看到這個洋娃娃
[00:15:11.000 --> 00:15:14.000]  其實就是當時的女生去做的
[00:15:14.000 --> 00:15:20.000]  她叫做Dolly Zee Leng
[00:15:20.000 --> 00:15:22.000]  就是滯糧所
[00:15:22.000 --> 00:15:26.000]  滯糧所就是去做這些洋娃娃
[00:15:26.000 --> 00:15:31.000]  運到歐西地方賣的
[00:15:31.000 --> 00:15:34.000]  其實這種方法到現在都在做
[00:15:34.000 --> 00:15:38.000]  我知道現在也有類似的滯糧所
[00:15:38.000 --> 00:15:39.000]  我們不是這樣叫
[00:15:39.000 --> 00:15:44.000]  但也是做手工藝品給女孩子
[00:15:44.000 --> 00:15:45.000]  讓她們重新生活
[00:15:45.000 --> 00:15:46.000]  特別是做首飾
[00:15:46.000 --> 00:15:49.000]  我認識這樣的社會組織
[00:15:49.000 --> 00:15:51.000]  是基督教的
[00:15:51.000 --> 00:15:54.000]  除了這些之外
[00:15:54.000 --> 00:15:59.000]  我下一步就說災難當中的人道救援
[00:15:59.000 --> 00:16:01.000]  在災難的時間裏面
[00:16:01.000 --> 00:16:04.000]  教會怎樣去回應呢
[00:16:04.000 --> 00:16:07.000]  這方面我想說三大件事
[00:16:07.000 --> 00:16:08.000]  一個是震災
[00:16:08.000 --> 00:16:11.000]  第二和第三其實是戰事
[00:16:11.000 --> 00:16:13.000]  一個是七七事變 盧溝橋
[00:16:13.000 --> 00:16:15.000]  另一個就是南京大屠殺
[00:16:15.000 --> 00:16:18.000]  下面說的有少少三級一點
[00:16:18.000 --> 00:16:19.000]  不宜兒童
[00:16:19.000 --> 00:16:22.000]  因為是比較血腥很多
[00:16:22.000 --> 00:16:23.000]  在震災中
[00:16:23.000 --> 00:16:26.000]  我選了一個故事
[00:16:26.000 --> 00:16:29.000]  這個故事我真的覺得很感動
[00:16:29.000 --> 00:16:32.000]  我剛剛最近看的
[00:16:32.000 --> 00:16:35.000]  我其實是最近一年來
[00:16:35.000 --> 00:16:40.000]  發覺原來瑞典的瑞華差會
[00:16:40.000 --> 00:16:45.000]  有很多宗教士在中國
[00:16:45.000 --> 00:16:47.000]  原來我們不太知道他們
[00:16:47.000 --> 00:16:49.000]  因為他們很多時候寫的文章
[00:16:49.000 --> 00:16:51.000]  故事是瑞典文
[00:16:51.000 --> 00:16:53.000]  中國人認識瑞典文的不多
[00:16:53.000 --> 00:16:55.000]  不過我最近很感恩
[00:16:55.000 --> 00:16:57.000]  我認識到劉鴻老師
[00:16:57.000 --> 00:17:00.000]  這個翻譯的專家
[00:17:00.000 --> 00:17:03.000]  他專門將瑞典文的書籍
[00:17:03.000 --> 00:17:05.000]  翻譯為中文的
[00:17:05.000 --> 00:17:10.000]  他翻譯了一堆瑞華差會裏面的故事
[00:17:10.000 --> 00:17:12.000]  當中有一個故事我真的很感動
[00:17:12.000 --> 00:17:15.000]  一個叫做惠潤世穆斯
[00:17:15.000 --> 00:17:17.000]  《我的祖父在中國》的書
[00:17:17.000 --> 00:17:20.000]  他在1903至1930年
[00:17:20.000 --> 00:17:23.000]  不是祖父的生和死日
[00:17:23.000 --> 00:17:25.000]  而是他在中國的日子
[00:17:25.000 --> 00:17:27.000]  足足27年的
[00:17:27.000 --> 00:17:31.000]  瑞華差會的工作地方
[00:17:31.000 --> 00:17:35.000]  是在山西、河南、陝西三個省份工作
[00:17:35.000 --> 00:17:39.000]  在19世紀末到20世紀初的時候
[00:17:39.000 --> 00:17:41.000]  大家知道是黃土高原
[00:17:41.000 --> 00:17:43.000]  長年是農業失收
[00:17:43.000 --> 00:17:45.000]  有時候會洪水為患
[00:17:45.000 --> 00:17:47.000]  有時候是乾
[00:17:47.000 --> 00:17:49.000]  主要是乾淡的時候洪水為患
[00:17:49.000 --> 00:17:52.000]  人民經歷過好幾次大饑荒
[00:17:52.000 --> 00:17:56.000]  當時每次災難死亡人數是成千上萬的
[00:17:56.000 --> 00:18:01.000]  比現在所講的疫症還要厲害
[00:18:01.000 --> 00:18:05.000]  而瑞華差會的船教士深入民間
[00:18:05.000 --> 00:18:08.000]  他們在歐洲各地籌款
[00:18:08.000 --> 00:18:12.000]  給船教士在最前線的地方賑災
[00:18:12.000 --> 00:18:14.000]  當中有講這個故事
[00:18:14.000 --> 00:18:16.000]  就是魏牧師的事
[00:18:16.000 --> 00:18:18.000]  魏牧師在中國服侍了27年
[00:18:18.000 --> 00:18:20.000]  他第一任太太
[00:18:20.000 --> 00:18:23.000]  在他一年半之後
[00:18:23.000 --> 00:18:26.000]  就死於惡性痢疾
[00:18:26.000 --> 00:18:30.000]  第二任太太和他的小女兒
[00:18:30.000 --> 00:18:33.000]  就在一次疫症震災當中
[00:18:33.000 --> 00:18:35.000]  死於腦膜炎
[00:18:35.000 --> 00:18:40.000]  而他自己最後也是在一次震災當中
[00:18:40.000 --> 00:18:42.000]  受到傳染病去世
[00:18:42.000 --> 00:18:44.000]  其實是三次的震災
[00:18:44.000 --> 00:18:46.000]  三次的災難
[00:18:46.000 --> 00:18:49.000]  大家知道當時震災期間當中
[00:18:49.000 --> 00:18:52.000]  很容易會有傳染病
[00:18:52.000 --> 00:18:54.000]  很容易有傳染病
[00:18:54.000 --> 00:18:58.000]  這四個人都是死於
[00:18:58.000 --> 00:19:01.000]  饑荒災難的疫點
[00:19:01.000 --> 00:19:03.000]  疫症裏面
[00:19:03.000 --> 00:19:06.000]  他們沒有用防護裝備
[00:19:06.000 --> 00:19:08.000]  走到災民的中間
[00:19:08.000 --> 00:19:10.000]  跟他們分享吃的
[00:19:10.000 --> 00:19:13.000]  和接受他們的病毒
[00:19:13.000 --> 00:19:16.000]  我看完之後
[00:19:16.000 --> 00:19:17.000]  很感動
[00:19:17.000 --> 00:19:21.000]  原來教會去實行慈善公益服務
