
[00:00:00.000 --> 00:00:12.000]  歡迎各位今早來到中國神學研究院的公開培靈講座
[00:03:25.000 --> 00:03:29.000]  他的父親帶領全家
[00:03:29.000 --> 00:03:33.000]  離開迦勒底的梧椅開始
[00:03:33.000 --> 00:03:37.000]  我們比較熟悉的開始是十二章第一節
[00:03:37.000 --> 00:03:41.000]  上帝呼召阿伯拉罕離開本地本族父家
[00:03:41.000 --> 00:03:44.000]  但其實那時候他已經離開了
[00:03:44.000 --> 00:03:48.000]  他爸爸帶著他們一家人離開梧椅
[00:03:48.000 --> 00:03:53.000]  停在哈蘭,他媽媽死在哈蘭
[00:03:53.000 --> 00:03:59.000]  所以十一章、十二章開始記載阿伯拉罕的生平
[00:03:59.000 --> 00:04:03.000]  一直到第二十五章第十一節
[00:04:03.000 --> 00:04:07.000]  阿伯拉罕死在迦勒底
[00:04:07.000 --> 00:04:10.000]  很詳細的記載
[00:04:10.000 --> 00:04:12.000]  瓦國也是
[00:04:12.000 --> 00:04:16.000]  在二十五章十九節開始
[00:04:16.000 --> 00:04:21.000]  記載以素瓦國的出生
[00:04:21.000 --> 00:04:23.000]  紅豆湯的故事
[00:04:23.000 --> 00:04:27.000]  然後騙取了父親的祝福
[00:04:27.000 --> 00:04:31.000]  然後一個人去到舅父家
[00:04:31.000 --> 00:04:33.000]  又被舅父騙取
[00:04:33.000 --> 00:04:36.000]  再以錦還鄉
[00:04:36.000 --> 00:04:41.000]  瓦國的一生從創世紀二十五章一直到三十五章
[00:04:41.000 --> 00:04:44.000]  也是很詳細的記載
[00:04:44.000 --> 00:04:46.000]  你說以撒呢?
[00:04:46.000 --> 00:04:50.000]  以撒不是夾在中間
[00:04:50.000 --> 00:04:52.000]  你讀創世紀有沒有留意到?
[00:04:52.000 --> 00:04:57.000]  夾在中間的是以實瑪利的家譜
[00:04:57.000 --> 00:05:01.000]  二十五章從第十二節到第十八節
[00:05:01.000 --> 00:05:03.000]  不是說以撒的
[00:05:03.000 --> 00:05:12.000]  以撒其實是穿插在阿伯拉罕和瓦國的故事當中
[00:05:12.000 --> 00:05:15.000]  不是一兩次,很多次出現
[00:05:15.000 --> 00:05:17.000]  但你不太會察覺到
[00:05:17.000 --> 00:05:21.000]  例如頭兩次在十七章和二十一章是說他出生
[00:05:21.000 --> 00:05:23.000]  以撒的出生
[00:05:23.000 --> 00:05:30.000]  帶來阿伯拉罕和他太太撒拉很大的喜樂
[00:05:30.000 --> 00:05:32.000]  於是改兒子的名字叫阿紹
[00:05:32.000 --> 00:05:35.000]  以撒就是紹的意思
[00:05:35.000 --> 00:05:38.000]  然後記載的是我們最熟悉的經文
[00:05:38.000 --> 00:05:45.000]  阿伯拉罕在創世紀二十二章接受上帝的考驗
[00:05:45.000 --> 00:05:51.000]  這些事以後上帝要試驗阿伯拉罕
[00:05:51.000 --> 00:05:55.000]  就對他說阿伯拉罕說我在這裡
[00:05:55.000 --> 00:06:02.000]  然後記載到取妻二十四章全章
[00:06:02.000 --> 00:06:06.000]  我們真的認了我們今天的說法
[00:06:06.000 --> 00:06:09.000]  自由戀愛是父母之命
[00:06:09.000 --> 00:06:11.000]  媒妁之言
[00:06:11.000 --> 00:06:16.000]  最長的一章記載的是老僕人為以撒
[00:06:16.000 --> 00:06:22.000]  回到他的父家取妻的故事
[00:06:22.000 --> 00:06:26.000]  接著二十五章就是葬父
[00:06:26.000 --> 00:06:33.000]  以撒瑪利和以撒將阿伯拉罕埋葬在麥比拉洞
[00:06:33.000 --> 00:06:38.000]  然後就是生子以掃瓦國的出生
[00:06:38.000 --> 00:06:39.000]  在二十五章
[00:06:39.000 --> 00:06:42.000]  二十六章最長關於以撒的
[00:06:42.000 --> 00:06:44.000]  就是掘井
[00:06:44.000 --> 00:06:48.000]  然後就被騙祝福瓦國
[00:06:48.000 --> 00:06:51.000]  最後就跳到三十五章
[00:06:51.000 --> 00:06:55.000]  以撒離開世界
[00:06:55.000 --> 00:07:06.000]  以撒是一個夾在阿伯拉罕和瓦國中間的人物
[00:07:06.000 --> 00:07:09.000]  但聖經竟然是說
[00:07:09.000 --> 00:07:11.000]  阿伯拉罕的神
[00:07:11.000 --> 00:07:13.000]  以撒的神
[00:07:13.000 --> 00:07:15.000]  瓦國的神
[00:07:15.000 --> 00:07:19.000]  無分輕重
[00:07:19.000 --> 00:07:22.000]  我想和你看一看
[00:07:22.000 --> 00:07:25.000]  其實在二十二章
[00:07:25.000 --> 00:07:31.000]  神試驗阿伯拉罕的這件事情上
[00:07:31.000 --> 00:07:33.000]  以撒在這裡
[00:07:33.000 --> 00:07:35.000]  以撒不止在這裡
[00:07:35.000 --> 00:07:40.000]  他還有一個很重要的角色
[00:07:40.000 --> 00:07:43.000]  他要扮演一個什麼樣的角色
[00:07:43.000 --> 00:07:49.000]  他要扮演被宰殺的楊高
[00:07:49.000 --> 00:07:53.000]  憲制的楊高的角色
[00:07:53.000 --> 00:07:58.000]  經文記載阿伯拉罕和他兩個僕人說
[00:07:58.000 --> 00:08:00.000]  你們在這裡等我
[00:08:00.000 --> 00:08:03.000]  我和這個中文聖經翻譯為
[00:08:03.000 --> 00:08:09.000]  同子往那裡去敬拜
[00:08:09.000 --> 00:08:12.000]  同子以撒
[00:08:12.000 --> 00:08:15.000]  孩童以撒
[00:08:15.000 --> 00:08:16.000]  你會不會馬上問
[00:08:16.000 --> 00:08:19.000]  以撒是多少歲呢?
[00:08:19.000 --> 00:08:21.000]  三、四歲嗎?
[00:08:21.000 --> 00:08:25.000]  蹦蹦跳跳跟著爸爸去遊樂園
[00:08:25.000 --> 00:08:28.000]  怎知道原來吃的是自己
[00:08:28.000 --> 00:08:31.000]  還是已經長大了
[00:08:31.000 --> 00:08:34.000]  十三、四歲了
[00:08:34.000 --> 00:08:38.000]  同子以撒有多大年紀呢?
[00:08:38.000 --> 00:08:41.000]  讀神學、讀舊約識經的同學
[00:08:41.000 --> 00:08:42.000]  馬上去
[00:08:42.000 --> 00:08:44.000]  不是查字典
[00:08:44.000 --> 00:08:46.000]  是查串珠
[00:08:46.000 --> 00:08:49.000]  看看這個字出現在舊約聖經
[00:08:49.000 --> 00:08:52.000]  用在什麼情況呢?
[00:08:52.000 --> 00:08:54.000]  對,這是很好的方法
[00:08:54.000 --> 00:08:55.000]  第一,你會發覺
[00:08:55.000 --> 00:08:59.000]  摩西出生三個月大
[00:08:59.000 --> 00:09:02.000]  收藏不了
[00:09:02.000 --> 00:09:04.000]  就放在一個籃子
[00:09:04.000 --> 00:09:07.000]  被法老公主撿到
[00:09:07.000 --> 00:09:10.000]  在那一節的經文上
[00:09:10.000 --> 00:09:12.000]  掀開籃子
[00:09:12.000 --> 00:09:15.000]  看見有個嬰兒
[00:09:15.000 --> 00:09:19.000]  這個男童在哭
[00:09:19.000 --> 00:09:21.000]  希伯來文是這樣說的
[00:09:21.000 --> 00:09:24.000]  所以,同子以撒
[00:09:24.000 --> 00:09:26.000]  最小可以是三個月大
[00:09:26.000 --> 00:09:28.000]  不可能
[00:09:28.000 --> 00:09:30.000]  阿伯要背著他上去
[00:09:30.000 --> 00:09:31.000]  很容易
[00:09:31.000 --> 00:09:33.000]  要殺他三個月大很容易
[00:09:33.000 --> 00:09:34.000]  不過,不是的
[00:09:34.000 --> 00:09:37.000]  同子以撒是背著柴
[00:09:37.000 --> 00:09:40.000]  跟著父親走上摩尼亞山
[00:09:40.000 --> 00:09:43.000]  所以一定不是三個月大這麼小
[00:09:43.000 --> 00:09:45.000]  另外一段經文
[00:09:45.000 --> 00:09:47.000]  在《創世紀》
[00:09:47.000 --> 00:09:49.000]  是說到士劍
[00:09:49.000 --> 00:09:51.000]  可能你不太熟悉
[00:09:51.000 --> 00:09:57.000]  士劍這個家男的男子
[00:09:57.000 --> 00:10:01.000]  喜歡了雅各的女兒
[00:10:01.000 --> 00:10:02.000]  有沒有印象?
[00:10:02.000 --> 00:10:06.000]  結果就利未跟西面兩兄弟
[00:10:06.000 --> 00:10:08.000]  大開殺戒
[00:10:08.000 --> 00:10:10.000]  這一章很少查經
[00:10:10.000 --> 00:10:12.000]  很殘忍、很血腥
[00:10:12.000 --> 00:10:14.000]  但那裡又出現這個字
[00:10:14.000 --> 00:10:17.000]  這個認識戀愛
[00:10:17.000 --> 00:10:21.000]  找父親出去三書六禮
[00:10:21.000 --> 00:10:25.000]  要娶雅各的女兒為妻
[00:10:25.000 --> 00:10:32.000]  經文又是用「同子」這個字去形容
[00:10:32.000 --> 00:10:36.000]  這個範圍就真的很大
[00:10:36.000 --> 00:10:38.000]  由三個月大的嬰兒
[00:10:38.000 --> 00:10:41.000]  到可以結婚
[00:10:41.000 --> 00:10:44.000]  起碼認識自由戀愛
[00:10:44.000 --> 00:10:45.000]  我認識了一個女孩
[00:10:45.000 --> 00:10:48.000]  爸爸,請你幫我出去談判
[00:10:48.000 --> 00:10:49.000]  所以我們要問
[00:10:49.000 --> 00:10:51.000]  以撒有多大呢?
[00:10:51.000 --> 00:10:55.000]  我猜不可以從這個字出發
[00:10:55.000 --> 00:10:58.000]  反而我們可以留意到的
[00:10:58.000 --> 00:11:00.000]  就是經文記載
[00:11:00.000 --> 00:11:06.000]  以撒不是傻乎乎陪著阿伯拉罕上山的嗎?
[00:11:06.000 --> 00:11:08.000]  二人上山的路上
[00:11:08.000 --> 00:11:11.000]  經文記載了一段對白
[00:11:11.000 --> 00:11:13.000]  有沒有印象?
[00:11:13.000 --> 00:11:15.000]  以撒對父親說
[00:11:15.000 --> 00:11:17.000]  「我父」
[00:11:17.000 --> 00:11:18.000]  阿伯拉罕說
[00:11:18.000 --> 00:11:19.000]  「我兒」
[00:11:19.000 --> 00:11:22.000]  「我在這裡」
[00:11:22.000 --> 00:11:23.000]  以撒就問
[00:11:23.000 --> 00:11:29.000]  「請看,火和柴都有了」
[00:11:29.000 --> 00:11:33.000]  羊羔在哪裡呢?
[00:11:33.000 --> 00:11:34.000]  記得嗎?
[00:11:34.000 --> 00:11:36.000]  以撒問到這個問題
[00:11:36.000 --> 00:11:40.000]  這個問題不是表面聽起來這麼簡單
[00:11:40.000 --> 00:11:43.000]  「哎呀,還沒買一隻羊,那怎麼獻祭呢?」
[00:11:43.000 --> 00:11:45.000]  不是的
[00:11:45.000 --> 00:11:48.000]  火和柴都有了
[00:11:48.000 --> 00:11:50.000]  我曾經指出過
[00:11:50.000 --> 00:11:54.000]  柴在以撒揹著的身上
[00:11:54.000 --> 00:11:57.000]  火把誰拿著呢?
[00:11:57.000 --> 00:11:59.000]  阿伯拉罕
[00:11:59.000 --> 00:12:02.000]  但其實之前經文說
[00:12:02.000 --> 00:12:05.000]  阿伯拉罕手中拿著的不單是火把
[00:12:05.000 --> 00:12:06.000]  還有什麼呢?
[00:12:06.000 --> 00:12:08.000]  刀
[00:12:08.000 --> 00:12:11.000]  刀不是童軍刀
[00:12:11.000 --> 00:12:13.000]  不是水果刀
[00:12:13.000 --> 00:12:15.000]  刀
[00:12:15.000 --> 00:12:17.000]  如果你要想像一下
[00:12:17.000 --> 00:12:20.000]  是圓月彎刀
[00:12:20.000 --> 00:12:22.000]  懂不懂?
[00:12:22.000 --> 00:12:23.000]  是藏不住的
[00:12:23.000 --> 00:12:27.000]  所以阿伯拉罕是拿著火把和刀
[00:12:27.000 --> 00:12:29.000]  在以撒眼前
[00:12:29.000 --> 00:12:31.000]  明亮的火把
[00:12:31.000 --> 00:12:35.000]  和閃亮的刀鋒
[00:12:35.000 --> 00:12:36.000]  以撒問
[00:12:36.000 --> 00:12:42.000]  「我父啊,火把和柴都有了」
[00:12:42.000 --> 00:12:46.000]  羊羔好像還沒有
[00:12:46.000 --> 00:12:48.000]  其實還有一件事
[00:12:48.000 --> 00:12:50.000]  在以撒眼前
[00:12:50.000 --> 00:12:52.000]  他不敢提的
[00:12:52.000 --> 00:12:54.000]  你聽到嗎?
[00:12:54.000 --> 00:12:55.000]  你聽到嗎?
[00:12:55.000 --> 00:12:59.000]  以撒不蠢的
[00:12:59.000 --> 00:13:03.000]  我們有一套電影叫「小孩不笨」
[00:13:03.000 --> 00:13:04.000]  以撒不蠢的
[00:13:04.000 --> 00:13:08.000]  所以他連問問題都問得很聰明
[00:13:08.000 --> 00:13:09.000]  我女兒小時候就是這樣
[00:13:09.000 --> 00:13:11.000]  她想吃桌上的東西
[00:13:11.000 --> 00:13:13.000]  她不是問「爸爸,我想吃」
[00:13:13.000 --> 00:13:16.000]  她說「爸爸,這是什麼?」
[00:13:16.000 --> 00:13:17.000]  用希伯來文
[00:13:17.000 --> 00:13:18.000]  「Mazzeh」
[00:13:18.000 --> 00:13:19.000]  「這是什麼?」
[00:13:19.000 --> 00:13:20.000]  我聰明了
[00:13:20.000 --> 00:13:21.000]  「你是不是想要?」
[00:13:21.000 --> 00:13:23.000]  拿了就吃
[00:13:23.000 --> 00:13:27.000]  羊羔在哪裡?
[00:13:27.000 --> 00:13:28.000]  你有沒有想過
[00:13:28.000 --> 00:13:30.000]  《創世紀》22章
[00:13:30.000 --> 00:13:32.000]  對阿伯拉罕無疑
[00:13:32.000 --> 00:13:36.000]  是一個信心的試驗
[00:13:36.000 --> 00:13:37.000]  你有沒有想過
[00:13:37.000 --> 00:13:39.000]  同一件事情
[00:13:39.000 --> 00:13:41.000]  對以撒
[00:13:41.000 --> 00:13:44.000]  同止以撒
[00:13:44.000 --> 00:13:47.000]  是一件什麼事?
[00:13:47.000 --> 00:13:48.000]  沒有
[00:13:48.000 --> 00:13:49.000]  我們查經
[00:13:49.000 --> 00:13:51.000]  只說阿伯拉罕
[00:13:51.000 --> 00:13:52.000]  信心之父
[00:13:52.000 --> 00:13:55.000]  他相信上帝能夠從死人當中
[00:13:55.000 --> 00:13:57.000]  叫他的兒子復活
[00:13:57.000 --> 00:13:58.000]  偉大的信心
[00:13:58.000 --> 00:14:00.000]  阿伯拉罕通過了試驗
[00:14:00.000 --> 00:14:03.000]  阿伯拉罕厲害
[00:14:03.000 --> 00:14:06.000]  以撒從頭到尾
[00:14:06.000 --> 00:14:10.000]  都在陰影當中
[00:14:10.000 --> 00:14:12.000]  如果你要做話劇
[00:14:12.000 --> 00:14:14.000]  射燈不會射著他
[00:14:14.000 --> 00:14:18.000]  但是以撒不是沒有事情想的
[00:14:18.000 --> 00:14:20.000]  他只是三個月大的嬰兒
[00:14:20.000 --> 00:14:22.000]  不知道大人對他做什麼
[00:14:22.000 --> 00:14:25.000]  以撒是懂得問問題的
[00:14:25.000 --> 00:14:27.000]  整個過程當中
[00:14:27.000 --> 00:14:30.000]  除非上帝仁慈
[00:14:30.000 --> 00:14:32.000]  在整個過程當中
[00:14:32.000 --> 00:14:36.000]  用麻醉藥迷了以撒
[00:14:36.000 --> 00:14:38.000]  讓他暈暈頓頓
[00:14:38.000 --> 00:14:41.000]  然後回家才醒來
[00:14:41.000 --> 00:14:43.000]  然後上帝清除了他的記憶
[00:14:43.000 --> 00:14:47.000]  完全沒有印象發生什麼事
[00:14:47.000 --> 00:14:49.000]  聖經絕對沒有這樣說
[00:14:49.000 --> 00:14:51.000]  相反猶太拉比有留意到一件事
[00:14:51.000 --> 00:14:56.000]  就是當利伯加見到以撒那段
[00:14:56.000 --> 00:14:58.000]  二十四章結尾
[00:14:58.000 --> 00:15:00.000]  可能我們已經沒有興趣了
[00:15:00.000 --> 00:15:01.000]  很長期忘記了看
[00:15:01.000 --> 00:15:02.000]  很精彩的
[00:15:02.000 --> 00:15:07.000]  見到以撒在田間和和本密相
[00:15:07.000 --> 00:15:10.000]  這樣的老公去哪裡找呢?
[00:15:10.000 --> 00:15:13.000]  於是利伯加立刻戴上面紗
[00:15:13.000 --> 00:15:16.000]  二人成親
[00:15:16.000 --> 00:15:17.000]  聖經加一句
[00:15:17.000 --> 00:15:22.000]  以撒自從他母親離開世界之後
[00:15:22.000 --> 00:15:27.000]  才得到安慰
[00:15:27.000 --> 00:15:30.000]  拉比說他和他父親的關係
[00:15:30.000 --> 00:15:33.000]  似乎有點緊張
[00:15:33.000 --> 00:15:35.000]  怎麼會不緊張呢?
[00:15:35.000 --> 00:15:39.000]  如果你的父親是曾經帶你上山
[00:15:39.000 --> 00:15:41.000]  捆綁你
[00:15:41.000 --> 00:15:43.000]  然後拿起一把刀
[00:15:43.000 --> 00:15:46.000]  要把你獻祭
[00:15:46.000 --> 00:15:48.000]  幸好及時之間
[00:15:48.000 --> 00:15:50.000]  天上有天使出現
[00:15:50.000 --> 00:15:53.000]  阿伯拉罕說我在這裡
[00:15:53.000 --> 00:15:57.000]  天使說不要傷害這個小孩子
[00:15:57.000 --> 00:15:59.000]  整件事情
[00:15:59.000 --> 00:16:03.000]  在以撒的生命當中
[00:16:03.000 --> 00:16:07.000]  不可能沒有影響的
[00:16:07.000 --> 00:16:09.000]  我們有一個校友
[00:16:09.000 --> 00:16:11.000]  早年的校友
[00:16:11.000 --> 00:16:13.000]  我和他一起在沙田的教會
[00:16:13.000 --> 00:16:15.000]  不同的教會侍奉
[00:16:15.000 --> 00:16:18.000]  他的教會很興旺
[00:16:18.000 --> 00:16:20.000]  很多人信耶穌
[00:16:20.000 --> 00:16:22.000]  都是他很努力
[00:16:22.000 --> 00:16:26.000]  逐個逐個和他們查經
[00:16:26.000 --> 00:16:29.000]  用福音聖賢經十四課
[00:16:29.000 --> 00:16:31.000]  這樣來和這些人查經
[00:16:31.000 --> 00:16:32.000]  不是學生來的
[00:16:32.000 --> 00:16:34.000]  是小巴司機
[00:16:34.000 --> 00:16:36.000]  是小販
[00:16:36.000 --> 00:16:39.000]  是街市肉檔的老闆
[00:16:39.000 --> 00:16:42.000]  所以他們的教會很基層
[00:16:42.000 --> 00:16:43.000]  我們的校友
[00:16:43.000 --> 00:16:45.000]  那處教會的牧師
[00:16:45.000 --> 00:16:47.000]  每晚吃完飯
[00:16:47.000 --> 00:16:50.000]  就是和這些誣導的朋友
[00:16:50.000 --> 00:16:51.000]  讀聖經
[00:16:51.000 --> 00:16:54.000]  一個一個帶他們信耶穌
[00:16:54.000 --> 00:16:56.000]  我們同工開祈禱會
[00:16:56.000 --> 00:16:58.000]  笑他「執斗」
[00:16:58.000 --> 00:17:00.000]  逐粒執的
[00:17:00.000 --> 00:17:03.000]  他和我們分享他家裡的見證
[00:17:03.000 --> 00:17:05.000]  他的兒子六年級
[00:17:05.000 --> 00:17:07.000]  每晚吃完飯
[00:17:07.000 --> 00:17:09.000]  都未曾洗碗
[00:17:09.000 --> 00:17:12.000]  爸爸就要出門回家查經
[00:17:12.000 --> 00:17:13.000]  他說有一次
[00:17:13.000 --> 00:17:15.000]  我出門的時候
[00:17:15.000 --> 00:17:18.000]  我的兒子掌摑著我
[00:17:18.000 --> 00:17:23.000]  然後就用我爸爸的語氣
[00:17:23.000 --> 00:17:24.000]  和我說
[00:17:24.000 --> 00:17:26.000]  你出了這個門口
[00:17:26.000 --> 00:17:28.000]  你不要再回來
[00:17:28.000 --> 00:17:32.000]  你明白傷害嗎
[00:17:34.000 --> 00:17:38.000]  牧師是一個信心的考驗
[00:17:38.000 --> 00:17:40.000]  對牧師的兒子
[00:17:40.000 --> 00:17:43.000]  童子以撒
[00:17:43.000 --> 00:17:47.000]  何嘗不是一個考驗
[00:17:47.000 --> 00:17:52.000]  以撒絕對有理由咒詛上帝
[00:17:52.000 --> 00:17:56.000]  離開他父親的神
[00:17:56.000 --> 00:17:59.000]  於是上帝以後要介紹自己
[00:17:59.000 --> 00:18:00.000]  就只能夠說
[00:18:00.000 --> 00:18:02.000]  我是阿伯拉罕的神
[00:18:02.000 --> 00:18:04.000]  亞國的神
[00:18:04.000 --> 00:18:06.000]  補回約瑟的神
[00:18:06.000 --> 00:18:08.000]  沒有
[00:18:08.000 --> 00:18:10.000]  阿伯拉罕的神
[00:18:10.000 --> 00:18:12.000]  以撒的神
[00:18:12.000 --> 00:18:14.000]  亞國的神
[00:18:14.000 --> 00:18:17.000]  以撒的一生
[00:18:17.000 --> 00:18:19.000]  沒有離開上帝
[00:18:19.000 --> 00:18:25.000]  並沒有因為童年的陰影傷痕
[00:18:25.000 --> 00:18:30.000]  對他父親信心的考驗
[00:18:30.000 --> 00:18:35.000]  其實對童子以撒一樣
[00:18:35.000 --> 00:18:37.000]  是一個信心的考驗
[00:18:37.000 --> 00:18:41.000]  不過可惜保羅在新約羅馬書
[00:18:41.000 --> 00:18:42.000]  在加拿大書
[00:18:42.000 --> 00:18:45.000]  希伯來書十一章有提以撒
[00:18:45.000 --> 00:18:47.000]  不過都沒有提這件事
[00:18:47.000 --> 00:18:52.000]  我們整個傳統看《創世紀》二十二章
[00:18:52.000 --> 00:18:55.000]  只記得阿伯拉罕
[00:18:55.000 --> 00:18:56.000]  忘記了
[00:18:56.000 --> 00:19:00.000]  其實兩父子一起上去
[00:19:00.000 --> 00:19:05.000]  兩父子從山上走下來
[00:19:05.000 --> 00:19:13.000]  兩父子一同接受信心的考驗
[00:19:13.000 --> 00:19:15.000]  以撒的一生
[00:19:15.000 --> 00:19:17.000]  很安靜
[00:19:17.000 --> 00:19:22.000]  沒有轟天動地的新聞
[00:19:22.000 --> 00:19:24.000]  以撒的一生
[00:19:24.000 --> 00:19:30.000]  沒有阿伯拉罕的成就
[00:19:30.000 --> 00:19:34.000]  沒有亞國的成功
[00:19:34.000 --> 00:19:40.000]  但是上帝在以撒的童年
[00:19:40.000 --> 00:19:46.000]  在以撒人生還年輕的時候
[00:19:46.000 --> 00:19:52.000]  上帝的手其實已經在以撒的身上
[00:19:52.000 --> 00:19:54.000]  你看到嗎?
[00:19:54.000 --> 00:19:56.000]  正如你和我一樣
[00:19:56.000 --> 00:20:00.000]  不是我們每個人都在小時候就信耶穌
[00:20:00.000 --> 00:20:04.000]  不過我碰到很多朋友
[00:20:04.000 --> 00:20:05.000]  很年輕
[00:20:05.000 --> 00:20:07.000]  信耶穌的時候
[00:20:07.000 --> 00:20:10.000]  我基督教家庭長大的
[00:20:10.000 --> 00:20:13.000]  我父親是誰?你認識的
[00:20:13.000 --> 00:20:15.000]  我媽媽是誰?你認識的
[00:20:15.000 --> 00:20:19.000]  前兩天在FES的使命承擔營
[00:20:19.000 --> 00:20:21.000]  才有位姐妹來跟我說
[00:20:21.000 --> 00:20:23.000]  上上名來,我爸爸是誰?我媽媽是誰?
[00:20:23.000 --> 00:20:24.000]  你認識的
[00:20:24.000 --> 00:20:26.000]  對,是校友
[00:20:26.000 --> 00:20:30.000]  現在第二代起來了
[00:20:30.000 --> 00:20:34.000]  現在年輕的以撒
[00:20:34.000 --> 00:20:38.000]  父親阿伯拉罕過去了
[00:20:38.000 --> 00:20:42.000]  上帝在阿伯拉罕身上的作為奇妙
[00:20:42.000 --> 00:20:45.000]  這是我們每一個人都可以朗朗上口
[00:20:45.000 --> 00:20:48.000]  講得出一篇又一篇的故事
[00:20:48.000 --> 00:20:51.000]  以撒好像比較空白
[00:20:51.000 --> 00:20:54.000]  沒那麼興奮
[00:20:54.000 --> 00:20:57.000]  以撒的上半生
[00:20:57.000 --> 00:21:01.000]  明明在樹上我們都看不到他
[00:21:01.000 --> 00:21:02.000]  不是的
[00:21:02.000 --> 00:21:08.000]  其實上帝在以撒的身上
[00:21:08.000 --> 00:21:11.000]  上帝的作為
[00:21:11.000 --> 00:21:20.000]  沒有比阿伯拉罕或雅各要少
[00:21:20.000 --> 00:21:23.000]  我們懂得這樣看嗎?
[00:21:23.000 --> 00:21:26.000]  人生的上半場
[00:21:26.000 --> 00:21:27.000]  怎樣分呢?
[00:21:27.000 --> 00:21:30.000]  這是十多年前一本書的說法
[00:21:30.000 --> 00:21:32.000]  Halftime
[00:21:32.000 --> 00:21:34.000]  35歲分的
[00:21:34.000 --> 00:21:38.000]  假設人均壽命是70歲
[00:21:38.000 --> 00:21:40.000]  35歲在中間
[00:21:40.000 --> 00:21:41.000]  現在不是了
[00:21:41.000 --> 00:21:43.000]  最近我看到幾本書
[00:21:43.000 --> 00:21:48.000]  開始說人生是三分一
[00:21:48.000 --> 00:21:50.000]  60歲退休
[00:21:50.000 --> 00:21:52.000]  你還有三分一
[00:21:52.000 --> 00:21:53.000]  怎樣過呢?
[00:21:53.000 --> 00:21:55.000]  很多書開始說
[00:21:55.000 --> 00:21:57.000]  最後三分一的人很有錢
[00:21:57.000 --> 00:21:58.000]  所以硬盤、精裝本
[00:21:58.000 --> 00:22:00.000]  他一定買得起
[00:22:00.000 --> 00:22:01.000]  他又不知道怎樣算好
[00:22:01.000 --> 00:22:02.000]  所以有就搶
[00:22:02.000 --> 00:22:04.000]  是很好的市場
