
[00:00:00.000 --> 00:00:05.000]  我們同心一起低頭祈禱
[00:14:42.000 --> 00:14:47.000]  要你們各人了解如何用聖傑尊貴
[00:14:47.000 --> 00:14:51.000]  守著自己的身體
[00:14:51.000 --> 00:14:54.000]  貼在我們前書四章
[00:14:54.000 --> 00:14:59.000]  所以從整體來說
[00:14:59.000 --> 00:15:08.000]  利美紀禁止以色列百姓訪校的外邦習俗
[00:15:08.000 --> 00:15:13.000]  不是學者所謂的禮儀律例
[00:15:13.000 --> 00:15:15.000]  平心而論
[00:15:15.000 --> 00:15:18.000]  這所禁止的行為
[00:15:18.000 --> 00:15:24.000]  尤其是和性有直接關係的部分
[00:15:24.000 --> 00:15:33.000]  都不涉及以色列傳會中任何宗教禮儀
[00:15:33.000 --> 00:15:42.000]  而是直指百姓日常生活的道德操守
[00:15:42.000 --> 00:15:46.000]  當然將兒女獻給摩洛
[00:15:46.000 --> 00:15:50.000]  招魂交軌行巫術
[00:15:50.000 --> 00:15:55.000]  的確反映了極濃烈的偶像文化
[00:15:55.000 --> 00:16:00.000]  但我們不能說周罵父母
[00:16:00.000 --> 00:16:03.000]  只是發生在拜偶像的家庭
[00:16:03.000 --> 00:16:06.000]  與淪卸通姦
[00:16:06.000 --> 00:16:11.000]  又只是外邦人的留宅而已
[00:16:11.000 --> 00:16:14.000]  利美紀所指責的行為
[00:16:14.000 --> 00:16:19.000]  尤其是和性有直接關係的部分
[00:16:19.000 --> 00:16:23.000]  不會因為人認識真神之後
[00:16:23.000 --> 00:16:27.000]  就不再可憎
[00:16:27.000 --> 00:16:29.000]  經文吩咐
[00:16:29.000 --> 00:16:33.000]  上主的百姓要與萬民有分別
[00:16:33.000 --> 00:16:36.000]  不限於離棄偶像
[00:16:36.000 --> 00:16:41.000]  而是在這些個別具體的事例上
[00:16:41.000 --> 00:16:43.000]  行為上
[00:16:43.000 --> 00:16:46.000]  不要入鄉隨俗
[00:16:46.000 --> 00:16:49.000]  不要隨波逐流
[00:16:49.000 --> 00:16:52.000]  同性性行為
[00:16:52.000 --> 00:16:56.000]  如果是屬於例外的話
[00:16:56.000 --> 00:17:00.000]  那就是這兩章經文裡
[00:17:00.000 --> 00:17:06.000]  絕無僅有的例外
[00:17:06.000 --> 00:17:10.000]  近代社會按照普通法
[00:17:10.000 --> 00:17:16.000]  賦予同居人士配偶的身份
[00:17:16.000 --> 00:17:20.000]  承認非宗教的結合
[00:17:20.000 --> 00:17:22.000]  civil union
[00:17:22.000 --> 00:17:28.000]  或者同性婚姻的法律權利
[00:17:28.000 --> 00:17:33.000]  教會都要祝福他們嗎?
[00:17:33.000 --> 00:17:37.000]  我們必須三思
[00:17:37.000 --> 00:17:41.000]  或者我們中間仍然有人會問
[00:17:41.000 --> 00:17:45.000]  利未記是舊約摩西的律法
[00:17:45.000 --> 00:17:50.000]  對今天我們基督徒適用嗎?
[00:17:50.000 --> 00:17:53.000]  要解決這方面的疑慮
[00:17:53.000 --> 00:17:56.000]  我們可以打開新約聖經
[00:17:56.000 --> 00:18:01.000]  保羅書信剛才提過哥林多前書
[00:18:01.000 --> 00:18:04.000]  和提摩太前書
[00:18:04.000 --> 00:18:10.000]  兩次提到「親藍色」這個字
[00:18:10.000 --> 00:18:13.000]  Azenkoytai
[00:18:13.000 --> 00:18:15.000]  希臘文這個字
[00:18:15.000 --> 00:18:20.000]  學者發現是很陌生的一個生字
[00:18:20.000 --> 00:18:28.000]  從來都沒有見於其他同時期的任何典籍
[00:18:28.000 --> 00:18:37.000]  可能是保羅刻意自己創作的詞彙
[00:18:37.000 --> 00:18:43.000]  這個詞名詞是由前後兩個部分組成
[00:18:43.000 --> 00:18:47.000]  Azen是男性
[00:18:47.000 --> 00:18:52.000]  Koytai是同寢
[00:18:52.000 --> 00:18:57.000]  打開舊約七十時希臘文的古譯本
[00:18:57.000 --> 00:19:05.000]  我們就明白原來這是舊約聖經翻譯利未記十八二十章
[00:19:05.000 --> 00:19:11.000]  與男人同寢的兩個字
[00:19:11.000 --> 00:19:15.000]  保羅這樣做
[00:19:15.000 --> 00:19:19.000]  讓我們看到對他來說
[00:19:19.000 --> 00:19:23.000]  舊約聖經的訓誨
[00:19:23.000 --> 00:19:32.000]  始終是他勸勉新約基督徒的基礎
[00:19:32.000 --> 00:19:37.000]  同性戀是否罪惡
[00:19:37.000 --> 00:19:40.000]  聖經的立場
[00:19:40.000 --> 00:19:43.000]  斬釘截鐵
[00:19:43.000 --> 00:19:49.000]  同性性行為是外邦可憎的習俗之一
[00:19:49.000 --> 00:19:55.000]  上主的子民必須從他們中間分別出來
[00:19:55.000 --> 00:19:59.000]  舊約以色列如是
[00:19:59.000 --> 00:20:04.000]  新約基督教會也如是
[00:20:04.000 --> 00:20:07.000]  我們可以不同意
[00:20:07.000 --> 00:20:10.000]  可以不接受
[00:20:10.000 --> 00:20:13.000]  但是無論是誰
[00:20:13.000 --> 00:20:21.000]  都不可以改變聖經清晰的教導
[00:20:21.000 --> 00:20:24.000]  這是上半部分
[00:20:24.000 --> 00:20:26.000]  聖經全息
[00:20:26.000 --> 00:20:30.000]  現在我們再進入第二個部分
[00:20:30.000 --> 00:20:38.000]  聖經的教導不是停在定序
[00:20:38.000 --> 00:20:45.000]  在此我想提出三方面聖經神學的反省
[00:20:45.000 --> 00:20:48.000]  第一,剛才我們提過
[00:20:48.000 --> 00:20:52.000]  保羅在提摩太前書一章八節認定
[00:20:52.000 --> 00:20:57.000]  律法原是好的
[00:20:57.000 --> 00:21:01.000]  這不是雅各提的,是保羅提的
[00:21:01.000 --> 00:21:06.000]  我們時時以為聖經裡面的誡命律例典章
[00:21:06.000 --> 00:21:10.000]  和福音的恩典詞外
[00:21:10.000 --> 00:21:14.000]  水火不容,勢不兩立
[00:21:14.000 --> 00:21:19.000]  一面是嚴苛的清規教條
[00:21:19.000 --> 00:21:26.000]  另一面就是無條件的擁抱接納
[00:21:26.000 --> 00:21:28.000]  其實不是這樣的
[00:21:28.000 --> 00:21:33.000]  討論律法和福音的互動
[00:21:33.000 --> 00:21:39.000]  馬丁路德有非常握要的整合
[00:21:39.000 --> 00:21:43.000]  大家是同工,都讀過M.Div
[00:21:43.000 --> 00:21:46.000]  我就不需要畫公仔畫出腸
[00:21:46.000 --> 00:21:49.000]  律法在屬靈上的公容
[00:21:49.000 --> 00:21:52.000]  Spiritual use of the law
[00:21:52.000 --> 00:21:56.000]  是照明罪人的本相
[00:21:56.000 --> 00:22:07.000]  顯示出我們完全不能夠靠自己立志努力去改變自己
[00:22:07.000 --> 00:22:12.000]  所以,律法定罪的結果
[00:22:12.000 --> 00:22:15.000]  不是要我們絕望
[00:22:15.000 --> 00:22:18.000]  不是要我們放棄
[00:22:18.000 --> 00:22:24.000]  不是宣佈罪人就落地獄,句號
[00:22:24.000 --> 00:22:29.000]  這是上星期《明報》副刊的一個專欄
[00:22:29.000 --> 00:22:35.000]  作者仍然是這樣提出的看法
[00:22:35.000 --> 00:22:38.000]  四百年前,馬丁路德說
[00:22:38.000 --> 00:22:42.000]  律法定罪是要將我們每一個人
[00:22:42.000 --> 00:22:47.000]  帶到耶穌基督十字架白白的恩典
[00:22:47.000 --> 00:22:50.000]  這個才是拯救的福音
[00:22:50.000 --> 00:22:54.000]  因此,悔改回轉
[00:22:54.000 --> 00:22:58.000]  不是停留在自己的掙扎
[00:22:58.000 --> 00:23:05.000]  而是選擇放下自己,全心依靠基督
[00:23:05.000 --> 00:23:09.000]  這也是改教時候提出
[00:23:09.000 --> 00:23:16.000]  唯獨信心(Sola Fidei)的意思
[00:23:16.000 --> 00:23:21.000]  其次,保羅提到
[00:23:21.000 --> 00:23:25.000]  從前不能承受神國的罪人
[00:23:25.000 --> 00:23:31.000]  現在已經成聖清義了
[00:23:31.000 --> 00:23:34.000]  哥倫多前書,六章十一節
[00:23:34.000 --> 00:23:39.000]  天父在我們每一個人身上獨行其事
[00:23:39.000 --> 00:23:43.000]  我們得救是本福因
[00:23:43.000 --> 00:23:49.000]  這是已熟能詳的恩順清義的福音
[00:23:49.000 --> 00:23:54.000]  但是保羅同一句話還沒完
[00:23:54.000 --> 00:24:04.000]  他說我們原來是神在基督裡所造成的工作
[00:24:04.000 --> 00:24:12.000]  加爾文提出成聖清義雙重的恩典
[00:24:12.000 --> 00:24:14.000]  Humble Grace
[00:24:14.000 --> 00:24:18.000]  成聖不是人的努力
[00:24:18.000 --> 00:24:26.000]  是神在我們生命中恩典的作為
[00:24:26.000 --> 00:24:31.000]  Sola Gratia
[00:24:31.000 --> 00:24:37.000]  袁幼軒弟兄Christopher Yuan的見證
[00:24:37.000 --> 00:24:40.000]  是一個很好的例子
[00:24:40.000 --> 00:24:46.000]  他和他媽媽合著的自傳裡面
[00:24:46.000 --> 00:24:55.000]  他講述了自己在同性戀、濫交、販毒
[00:24:55.000 --> 00:25:01.000]  甚至坐牢、患上愛滋病
[00:25:01.000 --> 00:25:06.000]  這個旅途上的掙扎
[00:25:06.000 --> 00:25:16.000]  然後神又如何在徹底的絕望裡面去拯救他
[00:25:16.000 --> 00:25:29.000]  他對性慾、成性、Holy Sexuality的體會尤其深切
[00:25:29.000 --> 00:25:36.000]  原來同性戀的相反不是異性戀
[00:25:36.000 --> 00:25:38.000]  而是聖潔
[00:25:38.000 --> 00:25:44.000]  成聖的焦點不是一個人的性傾向
[00:25:44.000 --> 00:25:52.000]  而是在於他對神的忠貞和服從
[00:25:52.000 --> 00:26:02.000]  他說:God never said, "Be heterosexual, for I am heterosexual."
[00:26:02.000 --> 00:26:12.000]  He said, "Be holy, for I am holy."
[00:26:12.000 --> 00:26:17.000]  對於一個異性戀的基督徒來說
[00:26:17.000 --> 00:26:22.000]  他們同樣要面對性慾的試探
[00:26:22.000 --> 00:26:30.000]  就如情慾、婚外性行為、婚前性關係
[00:26:30.000 --> 00:26:43.000]  這些都是聖經明文禁止的罪惡
[00:26:43.000 --> 00:26:48.000]  根據《新約福音書》的記載
[00:26:48.000 --> 00:26:51.000]  Christopher 指出
[00:26:51.000 --> 00:27:00.000]  他說,
[00:27:00.000 --> 00:27:03.000]  and as I read through the Bible,
[00:27:03.000 --> 00:27:07.000]  who lived their whole life without sex,
[00:27:07.000 --> 00:27:12.000]  like Jesus, yet he was complete, and whole.
[00:27:12.000 --> 00:27:14.000]  Paul was also single and spoke positively
[00:27:14.000 --> 00:27:19.000]  about singleness, sexual purity, and abstinent.
[00:27:19.000 --> 00:27:21.000]  Maybe, I had made sex, an idle.
[00:27:21.000 --> 00:27:25.000]  Maybe living without sex was not only possible,
[00:27:25.000 --> 00:27:28.000]  but healthy and good for me
[00:27:28.000 --> 00:27:30.000]  耶穌基督完美的一生
[00:27:30.000 --> 00:27:32.000]  沒有包括婚姻
[00:27:32.000 --> 00:27:34.000]  保羅對獨身、貞潔、克制情慾
[00:27:34.000 --> 00:27:36.000]  都有正面的肯定
[00:27:36.000 --> 00:27:38.000]  Christopher 也反問自己
[00:27:38.000 --> 00:27:40.000]  究竟性慾有沒有成為我的偶像？
[00:27:40.000 --> 00:27:42.000]  教會面對同性戀的神學議題的時候
[00:27:42.000 --> 00:27:44.000]  必須謙卑
[00:27:44.000 --> 00:27:46.000]  聆聽聖經的教導
[00:27:46.000 --> 00:27:48.000]  聖經指出同性性行為是罪惡
[00:27:48.000 --> 00:27:50.000]  從來都並非只是為了定罪
[00:27:50.000 --> 00:27:52.000]  譴責
[00:27:52.000 --> 00:27:54.000]  而是要引領我們
[00:27:54.000 --> 00:27:56.000]  體驗成聖
[00:27:56.000 --> 00:27:58.000]  稱義
[00:27:58.000 --> 00:28:00.000]  雙重的恩典
[00:28:00.000 --> 00:28:02.000]  
[00:28:02.000 --> 00:28:04.000]  
[00:28:04.000 --> 00:28:06.000]  
[00:28:06.000 --> 00:28:08.000]  
[00:28:08.000 --> 00:28:10.000]  
[00:28:10.000 --> 00:28:12.000]  
[00:28:12.000 --> 00:28:14.000]  
[00:28:14.000 --> 00:28:16.000]  
[00:28:16.000 --> 00:28:18.000]  
[00:28:18.000 --> 00:28:20.000]  
[00:28:20.000 --> 00:28:22.000]  
[00:28:22.000 --> 00:28:24.000]  
[00:28:24.000 --> 00:28:26.000]  
[00:28:26.000 --> 00:28:28.000]  
[00:28:28.000 --> 00:28:30.000]  
[00:28:30.000 --> 00:28:32.000]  
[00:28:32.000 --> 00:28:34.000]  
[00:28:34.000 --> 00:28:36.000]  
[00:28:36.000 --> 00:28:38.000]  
[00:28:38.000 --> 00:28:40.000]  
[00:28:40.000 --> 00:28:42.000]  
[00:28:42.000 --> 00:28:44.000]  
[00:28:44.000 --> 00:28:46.000]  
[00:28:46.000 --> 00:28:53.000]  無論同性戀、異性戀、雙性戀
[00:28:53.000 --> 00:28:57.000]  神的呼召都是一樣的
[00:28:57.000 --> 00:29:04.000]  你們要聖潔,因為我是聖潔的
[00:29:04.000 --> 00:29:07.000]  利未記十一章四十五節
[00:29:07.000 --> 00:29:12.000]  彼得前書一章十六節引用
[00:29:12.000 --> 00:29:25.000]  這樣才是真正能夠顛覆現實生命的福音
[00:29:25.000 --> 00:29:31.000]  第三,在創造墮落的世界當中
[00:29:31.000 --> 00:29:38.000]  要明白什麼是保羅所說的順性逆性羅馬書第一章
[00:29:38.000 --> 00:29:44.000]  單從遺傳基因、社會心理學入手不夠
[00:29:44.000 --> 00:29:54.000]  耶穌基督的道成育身固然為我們建構正確的人觀
[00:29:54.000 --> 00:29:58.000]  Doctrine of Human Beings
[00:29:58.000 --> 00:30:02.000]  提供重要的教義神學基礎
[00:30:02.000 --> 00:30:08.000]  如何理解人性裡的性別Gender
[00:30:08.000 --> 00:30:12.000]  和性慾Sexuality
[00:30:12.000 --> 00:30:19.000]  我們也需要從聖經創造論的角度
[00:30:19.000 --> 00:30:30.000]  去作出神學上更深刻、細膩的思考反省
[00:30:30.000 --> 00:30:35.000]  所以今天講座的第二部分
[00:30:35.000 --> 00:30:40.000]  會有更精湛的論述
[00:30:40.000 --> 00:30:46.000]  「問世間,性是何物?」
[00:30:46.000 --> 00:30:51.000]  讓我們拭目以待

