
[00:00:00.000 --> 00:00:03.200]  各位弟兄姊妹、各位朋友,晚安
[00:08:46.600 --> 00:08:49.600]  以至他是不是只是將在世的耶穌
[00:08:49.600 --> 00:08:52.600]  描繪成一個不牽涉政治
[00:08:52.600 --> 00:08:57.600]  或者只是要門徒信服掌權者
[00:08:57.600 --> 00:08:59.600]  馬太福音一開始
[00:08:59.600 --> 00:09:01.600]  其實就已經提到
[00:09:01.600 --> 00:09:05.600]  主耶穌的出生是有政治的含義的
[00:09:05.600 --> 00:09:08.600]  他生下來就是猶太人的王
[00:09:08.600 --> 00:09:09.600]  他搞到希律
[00:09:09.600 --> 00:09:13.600]  這個由羅馬委任給猶太人的王
[00:09:13.600 --> 00:09:15.600]  不惜要殺死伯利恆
[00:09:15.600 --> 00:09:17.600]  以及周圍兩歲以下的男孩
[00:09:17.600 --> 00:09:19.600]  都要去追殺他
[00:09:19.600 --> 00:09:22.600]  而到了主耶穌出來傳道
[00:09:22.600 --> 00:09:25.600]  他宣講的是天國
[00:09:25.600 --> 00:09:28.600]  是羅馬帝國以外的國度
[00:09:28.600 --> 00:09:30.600]  一個這樣的福音
[00:09:30.600 --> 00:09:32.600]  他到最後是被羅馬的政權
[00:09:32.600 --> 00:09:34.600]  釘死在十字架上
[00:09:34.600 --> 00:09:43.600]  他的罪狀其實同樣都是猶太人的王
[00:09:43.600 --> 00:09:45.600]  所以馬太福音
[00:09:45.600 --> 00:09:47.600]  他似乎並不是要描述
[00:09:47.600 --> 00:09:51.600]  一個和政治不相干的基督
[00:09:51.600 --> 00:09:52.600]  相反
[00:09:52.600 --> 00:09:56.600]  在耶穌接受的第三個試探裏
[00:09:56.600 --> 00:09:59.600]  魔鬼他答應將所有世界裏的帝國
[00:09:59.600 --> 00:10:03.600]  和他們的榮華給耶穌
[00:10:03.600 --> 00:10:06.600]  似乎是說所有的帝國
[00:10:06.600 --> 00:10:08.600]  包括羅馬帝國
[00:10:08.600 --> 00:10:11.600]  都正在魔鬼的控制下
[00:10:11.600 --> 00:10:16.600]  所以也只是和天國相違背
[00:10:16.600 --> 00:10:18.600]  但是當主耶穌復活之後
[00:10:18.600 --> 00:10:22.600]  他宣告天上地上一切的權柄
[00:10:22.600 --> 00:10:24.600]  都已經賜給了他
[00:10:24.600 --> 00:10:27.600]  羅馬帝國要處死耶穌的權柄
[00:10:27.600 --> 00:10:30.600]  並不能夠剋聖上主
[00:10:30.600 --> 00:10:32.600]  叫主耶穌復活的大能
[00:10:32.600 --> 00:10:38.600]  到最後都要伏在主耶穌的權柄底下
[00:10:38.600 --> 00:10:42.600]  在詩卷這個整體的語境底下
[00:10:42.600 --> 00:10:44.600]  我們或者可以相信
[00:10:44.600 --> 00:10:46.600]  主耶穌的教導
[00:10:46.600 --> 00:10:50.600]  他並不是要我們將信仰和政治分開
[00:10:50.600 --> 00:10:54.600]  又或者要不問情由地去信服掌權者
[00:10:54.600 --> 00:10:57.600]  我以下也想用這個框架
[00:10:57.600 --> 00:11:02.600]  來讀第17章和第22章的經文
[00:11:02.600 --> 00:11:04.600]  我想首先去讀的是
[00:11:04.600 --> 00:11:09.600]  《馬太福音》第22章15至22節
[00:11:09.600 --> 00:11:11.600]  在這段經文裏
[00:11:11.600 --> 00:11:15.600]  法利塞人想借耶穌的說話去陷害他
[00:11:15.600 --> 00:11:18.600]  於是他們的門徒和希律黨
[00:11:18.600 --> 00:11:21.600]  一些可能是親希律政權的人
[00:11:21.600 --> 00:11:26.600]  就去問耶穌納粹比該撒是否正確
[00:11:26.600 --> 00:11:30.600]  要陷害耶穌這個問題問得很好
[00:11:30.600 --> 00:11:35.600]  因為當中似乎涉及
[00:11:35.600 --> 00:11:40.600]  當時羅馬向猶大和加利利這些屬地徵的
[00:11:40.600 --> 00:11:43.600]  一種很不受歡迎的人頭稅
[00:11:43.600 --> 00:11:47.600]  這種稅其實是代表著對帝國的歸順
[00:11:47.600 --> 00:11:52.600]  所以如果耶穌答納粹比該撒是正確的
[00:11:52.600 --> 00:11:55.600]  他就會失去猶太人的支持
[00:11:55.600 --> 00:12:01.600]  不會相信他就是會帶領他們復興的一個微塞亞
[00:12:01.600 --> 00:12:04.600]  如果耶穌說不對
[00:12:04.600 --> 00:12:08.600]  猶太人就可以控告耶穌是叛黨
[00:12:08.600 --> 00:12:11.600]  甚至令到他被殺害
[00:12:11.600 --> 00:12:14.600]  主耶穌回答的智慧
[00:12:14.600 --> 00:12:20.600]  是在於他要對方給一個可以用來交稅的錢幣給他
[00:12:20.600 --> 00:12:24.600]  而這個錢幣是有帝王崇拜的色彩
[00:12:24.600 --> 00:12:31.600]  上面有一邊是當時該撒提比留的像
[00:12:31.600 --> 00:12:34.600]  寫著他是神聖奧古斯都的兒子
[00:12:34.600 --> 00:12:37.600]  和羅馬宗教的大祭司
[00:12:37.600 --> 00:12:42.600]  而另一邊黑有的可能是提比留的媽媽
[00:12:42.600 --> 00:12:45.600]  扮成羅馬女神的一個像
[00:12:45.600 --> 00:12:51.600]  所以這個錢幣其實是最刺激到猶太人
[00:12:51.600 --> 00:12:56.600]  他們的敬拜獨一真神的宗教感情
[00:12:56.600 --> 00:13:04.600]  用這個錢幣也意味著要確認該撒的神聖身份
[00:13:04.600 --> 00:13:11.600]  但是這個錢幣最後在那幫法利塞人和希律黨的人那裏找到
[00:13:11.600 --> 00:13:16.600]  正正就是意味著其實背叛猶太人的並不是主耶穌
[00:13:16.600 --> 00:13:24.600]  而是猶太人的宗教和政治人物
[00:13:24.600 --> 00:13:27.600]  而在這樣的背景下
[00:13:27.600 --> 00:13:31.600]  當主耶穌說該撒的東西要還給該撒
[00:13:31.600 --> 00:13:34.600]  上帝的東西要還給上帝
[00:13:34.600 --> 00:13:38.600]  他似乎是說既然你們正在用該撒的錢幣
[00:13:38.600 --> 00:13:42.600]  那麼你們就將這個錢幣還給該撒
[00:13:42.600 --> 00:13:45.600]  所以他似乎並沒有將納稅給該撒
[00:13:45.600 --> 00:13:48.600]  和向該撒效忠來扯上關係
[00:13:48.600 --> 00:13:53.600]  所以經文看來也似乎並不是牽涉政教分離
[00:13:53.600 --> 00:13:59.600]  又或者該撒的國是不是和上主的國是河水不犯井水
[00:13:59.600 --> 00:14:03.600]  是不是兩者都有同等合法地位的問題
[00:14:03.600 --> 00:14:09.600]  而當我們再問上帝的東西即是甚麼
[00:14:09.600 --> 00:14:14.600]  其實呼之欲出的答案就是所有的東西都是屬乎神的
[00:14:14.600 --> 00:14:20.600]  包括該撒的國其實應該都是屬乎神的
[00:14:20.600 --> 00:14:26.600]  這樣該撒的國和上主的國就並不是同等
[00:14:26.600 --> 00:14:31.600]  而該撒和上主對人的要求也都不應該是有一樣的效力
[00:14:31.600 --> 00:14:35.600]  其實是有先後比重的
[00:14:35.600 --> 00:14:39.600]  所以雖然在正常的情況下
[00:14:39.600 --> 00:14:41.600]  政權應該是被尊重
[00:14:41.600 --> 00:14:44.600]  信徒我們也都應該要交稅
[00:14:44.600 --> 00:14:51.600]  但是這個考慮其實是為了維持政府和整個社會的正常運作
[00:14:51.600 --> 00:14:56.600]  所以信服政權的行為可以不一定是影響
[00:14:56.600 --> 00:14:59.600]  是不是影響我們效忠上主的
[00:14:59.600 --> 00:15:02.600]  不過主耶穌在這裡
[00:15:02.600 --> 00:15:07.600]  他也都並不是無條件地在為政權背書
[00:15:07.600 --> 00:15:10.600]  而他也都沒有排除過
[00:15:10.600 --> 00:15:17.600]  當信服掌權者和效忠上主有衝突的時候
[00:15:17.600 --> 00:15:22.600]  基督徒參與公民抗命各種的可能性
[00:15:22.600 --> 00:15:29.600]  另外一段《馬太福音》的經文是第十七章第24至27節
[00:15:29.600 --> 00:15:36.600]  這一段的經文是關乎每個猶太人南丁都要付的聖殿稅
[00:15:36.600 --> 00:15:39.600]  是用來維持聖殿的運作
[00:15:39.600 --> 00:15:43.600]  包括維修聖殿供養祭司和利美人
[00:15:43.600 --> 00:15:48.600]  支付祭品和器具的費用等等
[00:15:48.600 --> 00:15:52.600]  所以其實是按摩西的律法需要繳交
[00:15:52.600 --> 00:15:56.600]  原則上其實是給神的
[00:15:56.600 --> 00:15:58.600]  不過到了主耶穌的時候
[00:15:58.600 --> 00:16:00.600]  那些掌管聖殿系統的人
[00:16:00.600 --> 00:16:05.600]  他們也都同時倚仗羅馬帝國的授權
[00:16:05.600 --> 00:16:08.600]  來向主耶穌收稅
[00:16:08.600 --> 00:16:10.600]  所以主耶穌在這裡的表現
[00:16:10.600 --> 00:16:14.600]  對信徒怎樣回應當權者的要求
[00:16:14.600 --> 00:16:17.600]  同樣都有啟示的作用
[00:16:17.600 --> 00:16:19.600]  在這一段的經文裡
[00:16:19.600 --> 00:16:22.600]  主耶穌是有應收稅的人的要求
[00:16:22.600 --> 00:16:26.600]  容許彼得去交聖殿稅
[00:16:26.600 --> 00:16:30.600]  所以似乎祂是有信服到掌權者
[00:16:30.600 --> 00:16:32.600]  不過經文與此同時
[00:16:32.600 --> 00:16:36.600]  祂有幾個特別的地方是需要我們留意的
[00:16:36.600 --> 00:16:39.600]  首先在第25和第26節
[00:16:39.600 --> 00:16:42.600]  在與彼得的對答裡
[00:16:42.600 --> 00:16:48.600]  主耶穌說君王的兒子其實本應不用交稅
[00:16:48.600 --> 00:16:51.600]  因為既然上主是天地的主宰
[00:16:51.600 --> 00:16:54.600]  祂才是真正世界的君王
[00:16:54.600 --> 00:16:57.600]  主耶穌作為神的兒子
[00:16:57.600 --> 00:17:01.600]  而信徒藉著耶穌基督成為了神的兒女
[00:17:01.600 --> 00:17:05.600]  這樣自然就無需要交稅
[00:17:05.600 --> 00:17:07.600]  更值得我們注意的是
[00:17:07.600 --> 00:17:11.600]  在第26節的免稅
[00:17:11.600 --> 00:17:14.600]  原本的希臘文是解自由
[00:17:14.600 --> 00:17:18.600]  而在這個形容詞其實是放在句子的前面
[00:17:18.600 --> 00:17:20.600]  似乎是要強調
[00:17:20.600 --> 00:17:25.600]  信耶穌的門徒在掌權者的面前本身是自由的
[00:17:25.600 --> 00:17:33.600]  因為上主的權柄是高過所有政治和宗教制度的權柄
[00:17:33.600 --> 00:17:40.600]  所以信徒本來是無需履行交聖殿稅這個責任
[00:17:40.600 --> 00:17:42.600]  事實上在經文裡
[00:17:42.600 --> 00:17:46.600]  雖然到最後主耶穌似乎是有交稅
[00:17:46.600 --> 00:17:50.600]  不過稅銀其實是來自神職
[00:17:50.600 --> 00:17:54.600]  是彼得要去餘口那裡拿回來的
[00:17:54.600 --> 00:17:59.600]  到頭來其實主耶穌並沒有給錢去交稅
[00:17:59.600 --> 00:18:02.600]  錢其實是從上主而來
[00:18:02.600 --> 00:18:10.600]  所以這個神職為主耶穌交稅的行為帶來了很多的幸運性
[00:18:10.600 --> 00:18:13.600]  看來信服掌權者的行動
[00:18:13.600 --> 00:18:19.600]  其實只是印證了上主自己的主權和照管
[00:18:19.600 --> 00:18:26.600]  真相是上主為自己的聖殿提供他的需用
[00:18:26.600 --> 00:18:28.600]  不過經文的含義
[00:18:28.600 --> 00:18:33.600]  其實那種多重性並未停留在這裡
[00:18:33.600 --> 00:18:39.600]  我們仍然要問既然主耶穌覺得自己和門徒是有自由
[00:18:39.600 --> 00:18:41.600]  可以不用去交稅
[00:18:41.600 --> 00:18:44.600]  為什麼他要行這個神職呢?
[00:18:44.600 --> 00:18:48.600]  為什麼他要討好那些掌權的人呢?
[00:18:48.600 --> 00:18:53.600]  主耶穌自己給的答案是在第27節
[00:18:53.600 --> 00:18:59.600]  是恐怕觸犯或者冒犯了他們
[00:18:59.600 --> 00:19:01.600]  經文沒有進一步去解釋
[00:19:01.600 --> 00:19:05.600]  為什麼是怕冒犯了那些掌權的人
[00:19:05.600 --> 00:19:10.600]  學者他們都曾經提出過相當多不同的意見
[00:19:10.600 --> 00:19:15.600]  有提出說主耶穌是要避免妨礙其他人去接受福音
[00:19:15.600 --> 00:19:21.600]  也有人認為是要維持社會的安寧和秩序
[00:19:21.600 --> 00:19:24.600]  不過我個人比較接受的解釋
[00:19:24.600 --> 00:19:30.600]  是經文其實是直接連繫於之前的第22至第23節
[00:19:30.600 --> 00:19:34.600]  主耶穌提到他自己是要被殺害
[00:19:34.600 --> 00:19:43.600]  所以他肯交稅似乎是要避免妨礙對整體人類的救恩計劃
[00:19:43.600 --> 00:19:48.600]  是要讓上主的心意能夠成就在人間
[00:19:48.600 --> 00:19:54.600]  所以這段經文對我們思考是否信服掌權者的提示
[00:19:54.600 --> 00:19:58.600]  我想是在於我們基督徒因著自己的信仰
[00:19:58.600 --> 00:20:01.600]  我們得到一個站身而尊貴的身份
[00:20:01.600 --> 00:20:04.600]  我們成為了上主的兒女
[00:20:04.600 --> 00:20:06.600]  沒錯我們的確是有自由
[00:20:06.600 --> 00:20:10.600]  不去信服地上掌權的人
[00:20:10.600 --> 00:20:13.600]  不過這種自由和權利
[00:20:13.600 --> 00:20:19.600]  也無需讓我們看得最高和最絕對的價值
[00:20:19.600 --> 00:20:22.600]  它是可以被捨棄的
[00:20:22.600 --> 00:20:25.600]  而主耶穌在這段的示範
[00:20:25.600 --> 00:20:31.600]  他只是為了成就上主對人類和整個世界的旨意
[00:20:31.600 --> 00:20:38.600]  他是要讓上主的旨意成就在地上如同在天上
[00:20:38.600 --> 00:20:40.600]  所以說到底
[00:20:40.600 --> 00:20:43.600]  對上主的最後效忠
[00:20:43.600 --> 00:20:47.600]  其實才是我們最重要的考慮
[00:20:47.600 --> 00:20:51.600]  繼續我想分享的是羅馬書第十三章
[00:20:51.600 --> 00:20:54.600]  第一至第七節
[00:20:54.600 --> 00:20:57.600]  曾經有學者說過
[00:20:57.600 --> 00:21:00.600]  羅馬書十三章一至第七節
[00:21:00.600 --> 00:21:05.600]  是保羅書信裡其中一個最常被爭論的部分
[00:21:05.600 --> 00:21:08.600]  而事實上這段經文裡說
[00:21:08.600 --> 00:21:11.600]  所有的政權都是上主設立的
[00:21:11.600 --> 00:21:14.600]  反對政權就是違抗上主的命令
[00:21:14.600 --> 00:21:17.600]  而掌權者也不是空空的佩劍
[00:21:17.600 --> 00:21:19.600]  是要施行上主的憤怒
[00:21:19.600 --> 00:21:22.600]  懲罰那些作惡的人
[00:21:22.600 --> 00:21:24.600]  所以驟眼看起來
[00:21:24.600 --> 00:21:29.600]  也似乎是對政權毫無保留的背書
[00:21:29.600 --> 00:21:32.600]  過往不少學者都曾經嘗試去解釋
[00:21:32.600 --> 00:21:34.600]  為什麼保羅要這樣說
[00:21:34.600 --> 00:21:39.600]  也對保羅當時的情況做了很多猜想
[00:21:39.600 --> 00:21:44.600]  其中包括當時很多基督徒對尼祿抽重稅很不滿
[00:21:44.600 --> 00:21:49.600]  所以保羅警告他們不肯交稅的結果
[00:21:49.600 --> 00:21:54.600]  又或者當時猶太人和羅馬政權關係非常緊張
[00:21:54.600 --> 00:22:00.600]  所以保羅就恐怕猶太的基督徒會牽涉在裡面
[00:22:00.600 --> 00:22:02.600]  甚至有意見說
[00:22:02.600 --> 00:22:04.600]  保羅因為想去西班牙宣教
[00:22:04.600 --> 00:22:09.600]  所以希望那些在帝國官僚裡面的信徒
[00:22:09.600 --> 00:22:12.600]  能夠支持他和他合作
[00:22:12.600 --> 00:22:17.600]  不過這些理論始終是比較高的
[00:22:17.600 --> 00:22:20.600]  經文本身也沒有告訴我們
[00:22:20.600 --> 00:22:22.600]  保羅在這段經文裡
[00:22:22.600 --> 00:22:27.600]  他為什麼寫這段經文的原因和背景
[00:22:27.600 --> 00:22:31.600]  所以我想從保羅經文的本身
[00:22:31.600 --> 00:22:34.600]  和一些比較肯定的背景
[00:22:34.600 --> 00:22:36.600]  也嘗試推敲一下
[00:22:36.600 --> 00:22:41.600]  保羅在這段經文裡的意思其實是怎樣的
[00:22:41.600 --> 00:22:46.600]  我想首先看看其他書卷告訴我們的背景
[00:22:46.600 --> 00:22:51.600]  看看保羅自己是怎樣回應掌權者的要求
[00:22:51.600 --> 00:22:54.600]  在哥林多後書
[00:22:54.600 --> 00:23:02.600]  保羅說他在時常被羅馬政權收監和責打
[00:23:02.600 --> 00:23:04.600]  《士徒行傳》也記載
[00:23:04.600 --> 00:23:06.600]  保羅是有份被控
[00:23:06.600 --> 00:23:09.600]  是違抗蓋薩的命令
[00:23:09.600 --> 00:23:12.600]  說有另一個王耶穌
