
[00:00:00.000 --> 00:00:02.000]  弟兄姊妹大家好
[00:02:17.920 --> 00:02:20.240]  好像一氣呵成的中間
[00:02:20.240 --> 00:02:23.600]  他是記載了一個女人的事
[00:02:23.600 --> 00:02:27.680]  這個女人就是將一個極貴的香膏
[00:02:27.680 --> 00:02:30.000]  挑在耶穌身上的行動
[00:02:30.000 --> 00:02:34.000]  或者正正在大家面對著
[00:02:34.000 --> 00:02:37.680]  這個充滿了陰謀邪惡的局面
[00:02:37.680 --> 00:02:40.480]  這個女人所做的事
[00:02:40.480 --> 00:02:43.440]  卻是成為一件美事
[00:02:43.440 --> 00:02:46.160]  為主擺上
[00:02:46.160 --> 00:02:49.840]  不一定是在風和日麗的日子
[00:02:49.840 --> 00:02:52.400]  讀神學
[00:02:52.400 --> 00:02:54.960]  或者很多時候
[00:02:54.960 --> 00:02:57.280]  未必是一個好的時刻
[00:02:57.280 --> 00:02:58.560]  可能更多時候
[00:02:58.560 --> 00:03:01.360]  是一個陰霾滿佈的時刻
[00:03:01.360 --> 00:03:05.200]  而當我們願意毀身
[00:03:05.200 --> 00:03:09.040]  有時也未必可以馬上換來掌聲
[00:03:09.040 --> 00:03:12.640]  反而可能引起很多的質疑
[00:03:12.640 --> 00:03:16.480]  就好像經文裏面女人所做的
[00:03:16.480 --> 00:03:17.920]  她將極貴的香膏
[00:03:17.920 --> 00:03:19.680]  挑在耶穌身上的時候
[00:03:19.680 --> 00:03:22.480]  就馬上惹來不滿
[00:03:22.480 --> 00:03:23.360]  經文說
[00:03:23.360 --> 00:03:26.320]  有幾個人心中很不起悅
[00:03:26.320 --> 00:03:28.640]  覺得她這樣做很枉費
[00:03:28.640 --> 00:03:33.520]  覺得其實她可以有更有意義的選擇
[00:03:33.520 --> 00:03:35.680]  但是我們看到
[00:03:35.680 --> 00:03:37.280]  在這個時候
[00:03:37.280 --> 00:03:39.920]  女人繼續堅持
[00:03:39.920 --> 00:03:43.360]  我不知道當我們考慮讀神學的時候
[00:03:43.360 --> 00:03:46.560]  大家會否聽過這些聲音
[00:03:46.720 --> 00:03:47.840]  例如說
[00:03:47.840 --> 00:03:50.080]  你讀了很多書
[00:03:50.080 --> 00:03:52.320]  又考了這麼多專業資格
[00:03:52.320 --> 00:03:56.320]  你去讀神學會否有點浪費
[00:03:56.320 --> 00:03:58.080]  又或者會說
[00:03:58.080 --> 00:04:00.960]  其實侍奉神也有很多方法
[00:04:00.960 --> 00:04:03.920]  不一定要讀神學
[00:04:03.920 --> 00:04:05.360]  甚至會說
[00:04:05.360 --> 00:04:08.160]  你要全時間去讀神學
[00:04:08.160 --> 00:04:09.760]  要放下工作
[00:04:09.760 --> 00:04:10.880]  沒有收入
[00:04:10.880 --> 00:04:12.160]  可不可以?
[00:04:12.160 --> 00:04:16.000]  還要在現在這個時勢
[00:04:16.000 --> 00:04:19.200]  我想這些聲音都是很真實
[00:04:19.200 --> 00:04:22.400]  確實在香港這個社會
[00:04:22.400 --> 00:04:24.320]  我們這麼講求務實
[00:04:24.320 --> 00:04:25.280]  果孝
[00:04:25.280 --> 00:04:28.320]  甚至有一點功利的時候
[00:04:28.320 --> 00:04:32.160]  讀神學本身就已經是一個
[00:04:32.160 --> 00:04:36.800]  挺衝擊大家價值觀的做法
[00:04:36.800 --> 00:04:38.480]  所以我們看到
[00:04:38.480 --> 00:04:41.840]  這個女人做的事確實是帶來衝擊
[00:04:41.840 --> 00:04:44.000]  但是同時之間
[00:04:44.000 --> 00:04:47.840]  她卻沒有受到周圍的不滿和壓力
[00:04:47.840 --> 00:04:50.720]  去動搖她的決心
[00:04:50.720 --> 00:04:53.280]  我想在那一刻
[00:04:53.280 --> 00:04:57.520]  她眼裡只有耶穌
[00:04:57.520 --> 00:04:59.360]  只有耶穌
[00:04:59.360 --> 00:05:06.400]  就足以令她義無反顧地為主擺上
[00:05:06.400 --> 00:05:12.800]  而主耶穌也稱這個女人在她身上所做的是一件美事
[00:05:12.800 --> 00:05:14.320]  我想主耶穌這麼說
[00:05:14.320 --> 00:05:17.600]  不單單因為女人願意擺上所有
[00:05:17.600 --> 00:05:23.520]  而關鍵在於她可以把握時機去擺上
[00:05:23.520 --> 00:05:25.680]  其實主耶穌也沒有否認到
[00:05:25.680 --> 00:05:29.200]  香膏是可以換錢周濟窮人
[00:05:29.200 --> 00:05:33.120]  不過這件事其實隨時都可以做
[00:05:33.120 --> 00:05:36.560]  耶穌覺得女人所做的是一件美事
[00:05:36.560 --> 00:05:38.160]  重點在於
[00:05:38.160 --> 00:05:44.160]  女人明白「不常有我」這個道理
[00:05:44.160 --> 00:05:48.160]  「不常有我」其實是在呼應主耶穌
[00:05:48.160 --> 00:05:52.640]  他正面對外憂內患的局面
[00:05:52.640 --> 00:05:59.760]  我們看到「不常」本身包含了會變幻的意思
[00:05:59.760 --> 00:06:03.920]  我想女人也知道他不常有主
[00:06:03.920 --> 00:06:05.680]  所以她也把握機會
[00:06:05.680 --> 00:06:08.240]  當耶穌在西門的家時
[00:06:08.240 --> 00:06:12.320]  她選擇去做體貼主的事
[00:06:12.320 --> 00:06:13.760]  就像耶穌說
[00:06:13.760 --> 00:06:16.000]  「祂是為我安葬的事
[00:06:16.000 --> 00:06:20.240]  將香膏預先敲在我身上」
[00:06:20.240 --> 00:06:22.480]  所以對於耶穌來說
[00:06:22.480 --> 00:06:26.480]  祂知道自己快要交給文士祭司長手中
[00:06:26.480 --> 00:06:28.720]  祂快要踏上十字架的路
[00:06:28.720 --> 00:06:33.600]  這個香膏其實正正是來得合時
[00:06:33.600 --> 00:06:34.800]  難怪主耶穌
[00:06:34.800 --> 00:06:37.520]  他鄭重地對大家說
[00:06:37.520 --> 00:06:38.560]  普天之下
[00:06:38.560 --> 00:06:39.360]  你去傳福音
[00:06:39.360 --> 00:06:46.000]  都要述說這個女人所作的二維紀念
[00:06:46.000 --> 00:06:49.920]  弟兄姊妹我們又會怎樣選擇呢?
[00:06:49.920 --> 00:06:53.440]  我們會選擇何時為主擺上?
[00:06:53.440 --> 00:06:56.720]  我們會等遇過天清
[00:06:56.720 --> 00:06:59.760]  一切恢復正常的時候
[00:06:59.760 --> 00:07:03.280]  還是我們會把握當下
[00:07:03.280 --> 00:07:07.440]  就算是變幻的時刻
[00:07:07.440 --> 00:07:11.600]  我們依然願意做體貼主的事
[00:07:11.600 --> 00:07:14.880]  我記得最近都和幾位
[00:07:14.880 --> 00:07:18.240]  剛剛進來的神學生聊天
[00:07:18.240 --> 00:07:19.840]  都會問起他們
[00:07:19.840 --> 00:07:22.640]  你們為什麼來讀神學?
[00:07:22.640 --> 00:07:23.520]  亦都會問
[00:07:23.520 --> 00:07:26.720]  為什麼你們會在這一年來讀神學?
[00:07:26.720 --> 00:07:29.280]  因為我看見他們都很年輕
[00:07:29.280 --> 00:07:31.280]  應該未到三十歲
[00:07:31.280 --> 00:07:36.080]  都會想會不會想過等一下
[00:07:36.080 --> 00:07:37.840]  不過他們這樣回答我
[00:07:37.840 --> 00:07:39.840]  其中一位同學說
[00:07:39.840 --> 00:07:41.760]  其實正正是因為今年
[00:07:41.760 --> 00:07:44.240]  我看見未來很難預測
[00:07:44.240 --> 00:07:46.400]  很多變數
[00:07:46.400 --> 00:07:48.000]  香港
[00:07:48.000 --> 00:07:49.360]  教會
[00:07:49.360 --> 00:07:51.920]  神學院將來會變成怎樣
[00:07:51.920 --> 00:07:54.240]  都很多事情不知道
[00:07:54.240 --> 00:07:56.080]  所以反而在這樣的處境之下
[00:07:56.080 --> 00:07:59.120]  他更加下定決心要豁出去
[00:07:59.120 --> 00:08:03.680]  盡快回應神給他的呼召
[00:08:03.680 --> 00:08:06.720]  而另外一位同學就這樣回應
[00:08:06.720 --> 00:08:08.560]  他說正正亦都是過去這一年
[00:08:08.560 --> 00:08:10.720]  經歷了太多的事
[00:08:10.720 --> 00:08:12.400]  他覺得很多事情
[00:08:12.400 --> 00:08:14.240]  他需要去到神學院
[00:08:14.240 --> 00:08:16.880]  去沉澱、去整理
[00:08:16.880 --> 00:08:18.400]  他想再去思考一下
[00:08:18.400 --> 00:08:20.560]  信仰和他身處的處境
[00:08:20.560 --> 00:08:23.440]  他的社會有什麼關係
[00:08:23.440 --> 00:08:24.880]  而他這樣做
[00:08:24.880 --> 00:08:27.840]  其實是為了好好裝備自己
[00:08:27.840 --> 00:08:30.080]  接下來和他教會的年輕人
[00:08:30.080 --> 00:08:33.920]  繼續去同行
[00:08:33.920 --> 00:08:37.520]  我聽到這裡其實我覺得很感動
[00:08:37.520 --> 00:08:40.880]  因為我看見我們有時以為
[00:08:40.880 --> 00:08:43.440]  邊局是一個硬阻
[00:08:43.440 --> 00:08:45.520]  但原來邊局
[00:08:45.520 --> 00:08:48.160]  可以是一個鼓勵
[00:08:48.160 --> 00:08:51.600]  鼓勵我們去回應神的呼召
[00:08:51.600 --> 00:08:53.200]  亦都讓我們看見
[00:08:53.200 --> 00:08:57.760]  讀神學在這個處境之下的意義
[00:08:57.760 --> 00:09:00.480]  但當然我們未必
[00:09:00.480 --> 00:09:02.880]  最終每一個都去了讀神學
[00:09:02.880 --> 00:09:05.280]  不過我想透過這段經文
[00:09:05.280 --> 00:09:06.480]  我們可以看到
[00:09:06.480 --> 00:09:09.680]  我們需要一個為主擺上的心
[00:09:09.680 --> 00:09:12.240]  來幫我們在這個邊局之下
[00:09:12.240 --> 00:09:14.400]  去抵禦異心
[00:09:14.400 --> 00:09:17.280]  我們在這段經文
[00:09:17.280 --> 00:09:19.360]  一方面我們看到
[00:09:19.360 --> 00:09:23.120]  女人她是怎樣去排除
[00:09:23.120 --> 00:09:25.920]  一切周遭的不滿和壓力
[00:09:25.920 --> 00:09:28.800]  都要去為主擺上
[00:09:28.800 --> 00:09:32.720]  值三十兩銀錢的香膏
[00:09:32.720 --> 00:09:34.000]  但與此同時
[00:09:34.000 --> 00:09:35.440]  另一邊廂
[00:09:35.440 --> 00:09:36.800]  猶大
[00:09:36.800 --> 00:09:41.280]  他是為了祭司長文士對他的誘惑
[00:09:41.280 --> 00:09:43.520]  為了三十銀錢
[00:09:43.520 --> 00:09:46.720]  將主擺上
[00:09:46.720 --> 00:09:48.160]  主耶穌在之後的經文
[00:09:48.160 --> 00:09:49.600]  其實都表達
[00:09:49.600 --> 00:09:53.120]  猶大這個人不身在世上
[00:09:53.120 --> 00:09:55.360]  倒好
[00:09:55.360 --> 00:09:57.360]  這個好字
[00:09:57.360 --> 00:10:02.000]  其實原文裏面和美事是同一個字
[00:10:02.000 --> 00:10:03.040]  就是說
[00:10:03.040 --> 00:10:06.400]  女人為主擺上是一件美事
[00:10:06.400 --> 00:10:08.800]  而猶大不身在世上
[00:10:08.800 --> 00:10:11.280]  倒是一件美事
[00:10:11.280 --> 00:10:14.560]  是很大的對比
[00:10:14.560 --> 00:10:15.840]  頂尖的我們會想
[00:10:15.840 --> 00:10:20.320]  我們當然不會想做猶大
[00:10:20.320 --> 00:10:22.880]  但面對邊局
[00:10:22.880 --> 00:10:25.440]  人心惶惶
[00:10:25.440 --> 00:10:28.560]  我們又可以怎樣去抵禦
[00:10:28.560 --> 00:10:34.640]  權勢帶來的威嚇和誘惑呢?
[00:10:34.640 --> 00:10:36.240]  我相信
[00:10:36.240 --> 00:10:38.640]  經文裏面這個女人讓我們看見
[00:10:38.640 --> 00:10:40.240]  一個願意捨己
[00:10:40.240 --> 00:10:42.400]  為主擺上的心
[00:10:42.400 --> 00:10:45.360]  正正是可以幫到我們
[00:10:45.360 --> 00:10:46.800]  她可以幫到我們
[00:10:46.800 --> 00:10:49.120]  不會輕易從那種務實
[00:10:49.120 --> 00:10:52.800]  利己的隱憂裏面墮落
[00:10:52.800 --> 00:10:54.800]  亦幫助我們
[00:10:54.800 --> 00:10:59.200]  可以抵禦邊局帶給我們的威嚇和引誘
[00:10:59.200 --> 00:11:01.120]  以致我們不會輕易
[00:11:01.120 --> 00:11:04.320]  落入猶大的光景
[00:11:04.320 --> 00:11:06.320]  將主擺上
[00:11:06.320 --> 00:11:08.320]  在這段日子
[00:11:08.320 --> 00:11:10.320]  我們環顧四周
[00:11:10.320 --> 00:11:12.800]  可能會看見身邊不少的人
[00:11:12.800 --> 00:11:14.800]  開始因為邊局
[00:11:14.800 --> 00:11:17.040]  而有些計劃
[00:11:17.040 --> 00:11:19.840]  為自己、為家人
[00:11:20.320 --> 00:11:25.120]  可能會想移居去其他地方
[00:11:25.120 --> 00:11:28.800]  因為會看見很多名校都出現退學潮
[00:11:28.800 --> 00:11:32.320]  所以在這個時候
[00:11:32.320 --> 00:11:35.840]  我們要決定留在這個城市
[00:11:35.840 --> 00:11:39.040]  甚至乎要決定入神學院
[00:11:39.040 --> 00:11:42.880]  確實需要很大的信心和勇氣
[00:11:42.880 --> 00:11:47.760]  但倘若神的呼召真的臨到你
[00:11:47.760 --> 00:11:51.280]  你亦看見主的身體
[00:11:51.280 --> 00:11:53.280]  教會的需要
[00:11:53.280 --> 00:11:55.280]  甚至乎你見到香港教會
[00:11:55.280 --> 00:11:58.160]  其實很需要一班對福音使命
[00:11:58.160 --> 00:12:02.080]  對這個時代使命有承擔的僕人
[00:12:02.080 --> 00:12:04.880]  我們又願不願意
[00:12:04.880 --> 00:12:07.920]  將我們生命的香膏去獻情
[00:12:07.920 --> 00:12:09.920]  把握時機
[00:12:09.920 --> 00:12:11.920]  為主擺上呢?
[00:12:11.920 --> 00:12:17.200]  我知道這個決定其實很不容易
[00:12:17.200 --> 00:12:21.040]  在這個時代亦很艱難
[00:12:21.040 --> 00:12:23.040]  但我感恩
[00:12:23.040 --> 00:12:26.160]  因為這條路不孤單
[00:12:26.160 --> 00:12:31.920]  在忠臣校園有一條歷史長廊
[00:12:31.920 --> 00:12:33.920]  我希望大家有機會
[00:12:33.920 --> 00:12:35.920]  可以來到實地去看看
[00:12:35.920 --> 00:12:39.120]  這條歷史長廊的起點
[00:12:39.120 --> 00:12:41.120]  是1965年
[00:12:41.120 --> 00:12:44.320]  那裏是剛剛提及有四個
[00:12:44.320 --> 00:12:47.920]  在美國留學的華人神學生
[00:12:47.920 --> 00:12:50.720]  他們當年確立了一個意象
[00:12:50.720 --> 00:12:54.560]  就是要在華人的地區
[00:12:54.560 --> 00:12:57.920]  興辦屬於華人的神學院
[00:12:57.920 --> 00:13:01.120]  可能大家都知道
[00:13:01.120 --> 00:13:03.920]  其實1966年到76年
[00:13:03.920 --> 00:13:06.880]  這十年就是文化大革命
[00:13:06.880 --> 00:13:10.320]  但亦正正在這段日子
[00:13:10.320 --> 00:13:13.440]  忠臣就從意象確立
[00:13:13.440 --> 00:13:17.600]  一步一步走到香港正式註冊
[00:13:17.600 --> 00:13:20.480]  成為香港其中一間神學院
[00:13:20.480 --> 00:13:22.480]  可以這樣說
[00:13:22.480 --> 00:13:24.480]  忠臣的誕生
[00:13:24.480 --> 00:13:28.160]  其實就是一個變局中的抉擇
[00:13:28.160 --> 00:13:31.680]  走過這條長廊
[00:13:31.680 --> 00:13:33.680]  其實你還可以看見
[00:13:33.680 --> 00:13:35.920]  很多在時間軸上
[00:13:35.920 --> 00:13:37.920]  標示著的歷史時刻
[00:13:37.920 --> 00:13:40.800]  有八九民運
[00:13:40.800 --> 00:13:42.800]  有金融風暴
[00:13:42.800 --> 00:13:45.680]  有03年的沙士
[00:13:45.680 --> 00:13:48.880]  14年的雨傘運動
[00:13:48.880 --> 00:13:55.600]  上帝的工作在這個變局裏面
[00:13:55.600 --> 00:13:57.600]  沒有停止
[00:13:57.600 --> 00:13:59.600]  到了今天
[00:13:59.600 --> 00:14:02.320]  2020年
[00:14:02.320 --> 00:14:05.360]  神依然在呼召
[00:14:05.360 --> 00:14:08.000]  祂在呼召你和我
[00:14:08.000 --> 00:14:10.000]  呼召我們
[00:14:10.000 --> 00:14:12.400]  怎樣去為祂擺上
[00:14:12.400 --> 00:14:14.400]  呈獻我們
[00:14:14.400 --> 00:14:16.400]  生命的香膏
[00:14:16.400 --> 00:14:18.400]  回應祂在這個時代
[00:14:18.400 --> 00:14:21.600]  給我們個人的呼召
[00:14:21.600 --> 00:14:27.440]  即使這個時局是變幻
[00:14:27.440 --> 00:14:32.400]  即使當中充滿外憂內患
[00:14:32.400 --> 00:14:34.400]  但我相信
[00:14:34.400 --> 00:14:37.040]  我們仍然可以在這裏
[00:14:37.040 --> 00:14:39.600]  為主作一件美事
[00:14:40.400 --> 00:14:42.400]  感謝觀看
[00:14:42.400 --> 00:14:44.400]  感謝觀看
[00:14:44.400 --> 00:14:46.400]  (CC字幕製作:貝爾)
[00:14:46.400 --> 00:14:48.400]  (CC字幕製作:貝爾)
[00:14:48.400 --> 00:14:50.400]  (CC字幕製作:貝爾)
[00:14:50.400 --> 00:14:52.400]  (CC字幕製作:貝爾)
[00:14:52.400 --> 00:14:54.400]  (CC字幕製作:貝爾)
[00:14:54.400 --> 00:14:58.840]  感谢观看 欢迎订阅 打赏支持明镜与点点栏目

