
[00:00:00.000 --> 00:00:04.000]  什麼時代 什麼僕人
[00:04:55.000 --> 00:04:58.000]  是代表了上帝在每一個時代
[00:04:58.000 --> 00:05:01.000]  給中晨的恩典
[00:05:01.000 --> 00:05:04.000]  也成為我們最寶貴的資源
[00:05:04.000 --> 00:05:08.000]  就是這樣我們一起面向未來
[00:05:08.000 --> 00:05:10.000]  成為一個動力
[00:05:10.000 --> 00:05:14.000]  傳統上我們讀神學是分科的
[00:05:14.000 --> 00:05:16.000]  可能大家都經歷過
[00:05:16.000 --> 00:05:18.000]  聖經神學實踐輔導
[00:05:18.000 --> 00:05:20.000]  一個個單元讀
[00:05:20.000 --> 00:05:25.000]  近年有不只一位同學畢業時問我
[00:05:25.000 --> 00:05:30.000]  以前讀完三年要怎樣整理自己學到的東西
[00:05:30.000 --> 00:05:33.000]  讀完神學好像讀了很多東西
[00:05:33.000 --> 00:05:36.000]  但可能感覺還未整理好
[00:05:36.000 --> 00:05:38.000]  去到實際場景的時候
[00:05:38.000 --> 00:05:40.000]  可能會忘記了
[00:05:40.000 --> 00:05:44.000]  或者不意識到一些理念是怎樣應用
[00:05:44.000 --> 00:05:47.000]  加上我們見到今天其實信徒
[00:05:47.000 --> 00:05:50.000]  研究聖經或者神學都越來越普遍
[00:05:50.000 --> 00:05:55.000]  我們更加需要有整合能力的一些目者
[00:05:55.000 --> 00:06:00.000]  整合聖經神學和實踐輔導的知識
[00:06:00.000 --> 00:06:02.000]  對應著問題
[00:06:02.000 --> 00:06:05.000]  或者剛才所形容的不同處境
[00:06:05.000 --> 00:06:09.000]  能夠有一個應用或者整合的能力
[00:06:09.000 --> 00:06:13.000]  這個也是中晨新課程的一個重點
[00:06:13.000 --> 00:06:16.000]  有時候坊間或者很多校友
[00:06:16.000 --> 00:06:19.000]  對神學院有一種期望
[00:06:19.000 --> 00:06:23.000]  很想我們直接回應社會的議題
[00:06:23.000 --> 00:06:28.000]  學院其實是一個思考、鑽研、學問、討論的地方
[00:06:28.000 --> 00:06:32.000]  所以我們偶爾都會和同學校有對話
[00:06:32.000 --> 00:06:34.000]  我們也有些公開講座
[00:06:34.000 --> 00:06:37.000]  和大家一起討論一些議題
[00:06:37.000 --> 00:06:40.000]  但是我們同樣重視
[00:06:40.000 --> 00:06:42.000]  也不可以忘記
[00:06:42.000 --> 00:06:45.000]  就是按照中晨的本業
[00:06:45.000 --> 00:06:46.000]  就是神學教育
[00:06:46.000 --> 00:06:48.000]  我們需要培育更多
[00:06:48.000 --> 00:06:51.000]  不同恩賜的神國僕人
[00:06:51.000 --> 00:06:53.000]  大家一起去面對這個時代
[00:06:53.000 --> 00:06:58.000]  然後由大家用神給我們不同的恩賜
[00:06:58.000 --> 00:07:01.000]  去回應當代的很多不同的議題
[00:07:01.000 --> 00:07:05.000]  我們就會這樣進入社會、堂會
[00:07:05.000 --> 00:07:08.000]  不同的文化、各行各業、不同的地方
[00:07:08.000 --> 00:07:11.000]  來實踐我們的使命
[00:07:11.000 --> 00:07:14.000]  其實中晨的老師團隊
[00:07:14.000 --> 00:07:16.000]  絕大部分都是校友
[00:07:16.000 --> 00:07:21.000]  我們承傳了中晨那種不甘於恩秦
[00:07:21.000 --> 00:07:24.000]  然後迎向時代變遷的一種傳統
[00:07:24.000 --> 00:07:27.000]  所以我們都勇於求變
[00:07:27.000 --> 00:07:32.000]  我們放手放下洞察上帝在新一頁的帶領
[00:07:32.000 --> 00:07:35.000]  今年我和不同的群體
[00:07:35.000 --> 00:07:39.000]  都分享我們一些新課程的想法
[00:07:39.000 --> 00:07:41.000]  大家很喜歡問一個問題
[00:07:41.000 --> 00:07:47.000]  課程改革裏面最大的困難是甚麼呢?
[00:07:47.000 --> 00:07:49.000]  其實我們最大的挑戰
[00:07:49.000 --> 00:07:51.000]  就是我們這班老師
[00:07:51.000 --> 00:07:57.000]  都是在不同的分科學習成長
[00:07:57.000 --> 00:08:01.000]  所以老師首先自己要改變
[00:08:01.000 --> 00:08:05.000]  當老師說這個時代需要反思協作
[00:08:05.000 --> 00:08:08.000]  我們這班老師就要在那裏
[00:08:08.000 --> 00:08:11.000]  首先自己開始學習
[00:08:11.000 --> 00:08:14.000]  所以你都不可以想像
[00:08:14.000 --> 00:08:17.000]  我們開過多少大大小小類型的會議
[00:08:17.000 --> 00:08:20.000]  由使命宣言開始
[00:08:20.000 --> 00:08:22.000]  以至整個課程
[00:08:22.000 --> 00:08:27.000]  我們有不同的小組討論
[00:08:27.000 --> 00:08:30.000]  然後我們又一齊討論
[00:08:30.000 --> 00:08:33.000]  所以2018至2019年
[00:08:33.000 --> 00:08:35.000]  忠臣推出的新課程
[00:08:35.000 --> 00:08:38.000]  可以說是代表我們團隊
[00:08:38.000 --> 00:08:42.000]  對應著甚麼時代、甚麼僕人的初步回應
[00:08:42.000 --> 00:08:44.000]  我都很期望在座每一位
[00:08:44.000 --> 00:08:48.000]  都在當中參與和我們一起協作
[00:08:48.000 --> 00:08:51.000]  因為我覺得無論你是堂會目者
[00:08:51.000 --> 00:08:52.000]  你是領袖
[00:08:52.000 --> 00:08:56.000]  或者是社會群體的一份子
[00:08:56.000 --> 00:08:59.000]  其實神學教育和你都很有關係
[00:08:59.000 --> 00:09:04.000]  因為我們都在一起洞察上帝在這個時代的作為
[00:09:04.000 --> 00:09:07.000]  然後我們繼續裝備自己
[00:09:07.000 --> 00:09:09.000]  裝備弟兄姊妹
[00:09:09.000 --> 00:09:12.000]  一齊反思協作
[00:09:12.000 --> 00:09:16.000]  我說新課程是我們的初步回應
[00:09:16.000 --> 00:09:19.000]  因為事實上在這個過程裏
[00:09:19.000 --> 00:09:21.000]  我們全面改革
[00:09:21.000 --> 00:09:24.000]  要推出新的神學教育方式
[00:09:24.000 --> 00:09:25.000]  最終的成果
[00:09:25.000 --> 00:09:28.000]  其實都要等幾年才見得到
[00:09:28.000 --> 00:09:33.000]  新課程只是代表我們反思協作的開始
[00:09:33.000 --> 00:09:35.000]  在這個過程裏
[00:09:35.000 --> 00:09:38.000]  我們有二十幾位忠臣的老師
[00:09:38.000 --> 00:09:39.000]  有不同的專長
[00:09:39.000 --> 00:09:41.000]  甚至是不同的堅持
[00:09:41.000 --> 00:09:47.000]  我們都在當中繼續學習這個協作的精神
[00:09:47.000 --> 00:09:52.000]  記得我在2003年讀忠臣入學
[00:09:52.000 --> 00:09:58.000]  我想當年報讀課程的時候
[00:09:58.000 --> 00:10:00.000]  有一個比喻
[00:10:00.000 --> 00:10:03.000]  你的終點
[00:10:03.000 --> 00:10:05.000]  你打算去到哪裏
[00:10:05.000 --> 00:10:07.000]  你去甚麼服侍
[00:10:07.000 --> 00:10:09.000]  你上哪隻船
[00:10:09.000 --> 00:10:11.000]  意思是你選擇哪個課程
[00:10:11.000 --> 00:10:13.000]  所以訓練牧者
[00:10:13.000 --> 00:10:15.000]  宣教士 機構 童工 職場領袖
[00:10:15.000 --> 00:10:17.000]  忠臣有不同的課程
[00:10:17.000 --> 00:10:20.000]  訓練去到目的地的人
[00:10:20.000 --> 00:10:24.000]  今天這個比喻仍然適用
[00:10:24.000 --> 00:10:27.000]  不過面對新一代協作者
[00:10:27.000 --> 00:10:29.000]  我們在整合
[00:10:29.000 --> 00:10:31.000]  在一齊互動之前
[00:10:31.000 --> 00:10:34.000]  是需要有一定的根基
[00:10:34.000 --> 00:10:36.000]  所以在新課程裏
[00:10:36.000 --> 00:10:38.000]  同學入學的時候
[00:10:38.000 --> 00:10:41.000]  我們坐的船會一起走一段路
[00:10:41.000 --> 00:10:46.000]  先建立好我們的神學和聖經基礎
[00:10:46.000 --> 00:10:48.000]  在我們的新課程裏
[00:10:48.000 --> 00:10:51.000]  每一個研究院的同學
[00:10:51.000 --> 00:10:54.000]  無論是讀文憑課程
[00:10:54.000 --> 00:10:55.000]  讀基督教研究
[00:10:55.000 --> 00:10:57.000]  或是讀碩士的學生
[00:10:57.000 --> 00:11:00.000]  第一年都會是他們的基礎年
[00:11:00.000 --> 00:11:02.000]  他們會有神學歷史
[00:11:02.000 --> 00:11:06.000]  聖經和一些基本的科目
[00:11:06.000 --> 00:11:08.000]  打好他們的基礎
[00:11:08.000 --> 00:11:10.000]  就好像一個木匠
[00:11:10.000 --> 00:11:13.000]  首先量度 做一些打磨的工作
[00:11:13.000 --> 00:11:17.000]  然後才會雕琢成不同的器皿
[00:11:17.000 --> 00:11:20.000]  我們一起經過一年之後
[00:11:20.000 --> 00:11:23.000]  同學就可以有空間
[00:11:23.000 --> 00:11:25.000]  按照他們的恩賜和需要
[00:11:25.000 --> 00:11:27.000]  或者他們的使命的場景
[00:11:27.000 --> 00:11:31.000]  去選擇自己的主修或是專修
[00:11:31.000 --> 00:11:35.000]  基督教研究碩士可以沒有主修
[00:11:35.000 --> 00:11:38.000]  但他們也可以選擇主修聖經原文
[00:11:38.000 --> 00:11:42.000]  基督教文化或是職場神學
[00:11:42.000 --> 00:11:45.000]  而杜學碩士的同學
[00:11:45.000 --> 00:11:49.000]  我們仍然是一個沒有主修的基本的目的
[00:11:49.000 --> 00:11:53.000]  和全時間的堂會或機構侍奉服侍的訓練
[00:11:53.000 --> 00:11:55.000]  學位本身沒有主修
[00:11:55.000 --> 00:11:59.000]  但我們提供了有專修的空間
[00:11:59.000 --> 00:12:03.000]  他們可以繼續選擇去讀原文
[00:12:03.000 --> 00:12:05.000]  或者他們可以選擇基督教文化
[00:12:05.000 --> 00:12:08.000]  職場神學或是教目關顧
[00:12:08.000 --> 00:12:10.000]  不同的專修
[00:12:10.000 --> 00:12:13.000]  同學也可以不選擇專修
[00:12:13.000 --> 00:12:16.000]  可以選修很多不同的科目
[00:12:16.000 --> 00:12:20.000]  我們會不定期提供不同的學科
[00:12:20.000 --> 00:12:23.000]  讓同學可以盡心去研讀
[00:12:23.000 --> 00:12:26.000]  這些可以包括聖經經卷
[00:12:26.000 --> 00:12:28.000]  一些神學家的思想
[00:12:28.000 --> 00:12:31.000]  某個地域或處境的宣教
[00:12:31.000 --> 00:12:33.000]  一些教目的課題等等
[00:12:33.000 --> 00:12:35.000]  這個新課程的設計
[00:12:35.000 --> 00:12:37.000]  是想讓老師同學
[00:12:37.000 --> 00:12:41.000]  都有更大的發揮和學習的空間
[00:12:41.000 --> 00:12:43.000]  除了選修課
[00:12:43.000 --> 00:12:45.000]  在第一年之後
[00:12:45.000 --> 00:12:49.000]  我們為新一代的同學設計了四科的整合
[00:12:49.000 --> 00:12:51.000]  校友、目者都可以回來
[00:12:51.000 --> 00:12:54.000]  在整合課和我們互動
[00:12:54.000 --> 00:12:56.000]  這四科有天國與教會
[00:12:56.000 --> 00:12:59.000]  宣講與教導
[00:12:59.000 --> 00:13:00.000]  社關與文化
[00:13:00.000 --> 00:13:02.000]  和倫理與牧養
[00:13:02.000 --> 00:13:04.000]  是用不同的角度
[00:13:04.000 --> 00:13:07.000]  有不同的實踐科
[00:13:07.000 --> 00:13:08.000]  聖經科
[00:13:08.000 --> 00:13:10.000]  神學科的老師來合教
[00:13:10.000 --> 00:13:12.000]  他們用不同的角度
[00:13:12.000 --> 00:13:15.000]  探討一個課題或處境
[00:13:15.000 --> 00:13:17.000]  同時在過程中
[00:13:17.000 --> 00:13:22.000]  我們學習如何在傳統的理念中
[00:13:22.000 --> 00:13:27.000]  對應著處境或情況來運用
[00:13:27.000 --> 00:13:31.000]  通過不同學科的老師的示範
[00:13:31.000 --> 00:13:34.000]  我們希望同學不單學到理念
[00:13:34.000 --> 00:13:38.000]  也明白在一個實際的處境中
[00:13:38.000 --> 00:13:40.000]  如何應用
[00:13:40.000 --> 00:13:42.000]  如何聽不同的意見
[00:13:42.000 --> 00:13:46.000]  然後繼續思考協助
[00:13:46.000 --> 00:13:50.000]  忠臣經常說我們是成人教育
[00:13:50.000 --> 00:13:52.000]  所以經驗和學習
[00:13:52.000 --> 00:13:54.000]  主動學習都很重要
[00:13:54.000 --> 00:13:58.000]  所以我們重新整理了MDiv同學
[00:13:58.000 --> 00:14:03.000]  對於牧會宣教相關的理念和實踐的學習
[00:14:03.000 --> 00:14:07.000]  成為一系列的使命實踐的科目
[00:14:07.000 --> 00:14:13.000]  包括處境中的體驗和一些研習
[00:14:13.000 --> 00:14:16.000]  讓同學一邊學習一些理念
[00:14:16.000 --> 00:14:24.000]  一邊整理牧養過程中實習的經驗
[00:14:24.000 --> 00:14:27.000]  我們期望畢業同學
[00:14:27.000 --> 00:14:33.000]  都有主動計劃和整理學習的能力
[00:14:33.000 --> 00:14:36.000]  和有同行的支援群體
[00:14:36.000 --> 00:14:38.000]  可以持續學習
[00:14:38.000 --> 00:14:40.000]  所以新課程中
[00:14:40.000 --> 00:14:44.000]  同學會建立自己的學習檔案
[00:14:44.000 --> 00:14:47.000]  規劃自己的學習
[00:14:47.000 --> 00:14:50.000]  也會選擇想分享的部分
[00:14:50.000 --> 00:14:54.000]  與其他同學或老師下目分享
[00:14:54.000 --> 00:14:56.000]  在新課程中
[00:14:56.000 --> 00:14:58.000]  所有碩士同學
[00:14:58.000 --> 00:15:00.000]  他們畢業前
[00:15:00.000 --> 00:15:07.000]  都有機會進行整合的研究或論文
[00:15:07.000 --> 00:15:10.000]  可以是牧養的理念書
[00:15:10.000 --> 00:15:14.000]  可以是一篇深入的原文釋經文章
[00:15:14.000 --> 00:15:20.000]  或者他們未來針對特殊群體的研究
[00:15:20.000 --> 00:15:21.000]  在過程中
[00:15:21.000 --> 00:15:26.000]  有老師指導和同學一起思考
[00:15:26.000 --> 00:15:30.000]  最後作為眾多神學院其中一間
[00:15:30.000 --> 00:15:33.000]  其實我覺得我們很有限
[00:15:33.000 --> 00:15:37.000]  我們不能夠做完所有的東西
[00:15:37.000 --> 00:15:40.000]  所以我們的專修和選修
[00:15:40.000 --> 00:15:46.000]  只能夠按照上帝賜給我們的能力和專長去設計
[00:15:46.000 --> 00:15:49.000]  我們很期望在新課程中
[00:15:49.000 --> 00:15:54.000]  我們騰出更多整合和選修的空間
[00:15:54.000 --> 00:15:58.000]  我們都可以有機會與不同的督導
[00:15:58.000 --> 00:16:02.000]  或一些團會的領袖機構去協助
[00:16:02.000 --> 00:16:06.000]  更加體驗我們使命宣言中
[00:16:06.000 --> 00:16:09.000]  我們很想對應這個時代
[00:16:09.000 --> 00:16:14.000]  與華人教會群體一起去承擔使命
[00:16:14.000 --> 00:16:16.000]  在這方面
[00:16:16.000 --> 00:16:21.000]  我們需要大家更多的回應和給意見
[00:16:21.000 --> 00:16:22.000]  弟兄姊妹
[00:16:22.000 --> 00:16:27.000]  我們今天的分題是在施教會群體的願景
[00:16:27.000 --> 00:16:30.000]  我不知道你對教會又有什麼願景
[00:16:30.000 --> 00:16:32.000]  有什麼想像
[00:16:32.000 --> 00:16:38.000]  我相信上帝給予我們不同的群體和崗位
[00:16:38.000 --> 00:16:43.000]  我們每個人都有自己的恩賜和才能
[00:16:43.000 --> 00:16:46.000]  在一個複雜多變
[00:16:46.000 --> 00:16:48.000]  剛才說了很多
[00:16:48.000 --> 00:16:51.000]  沒有太多盼望的時代
[00:16:51.000 --> 00:16:53.000]  我們很相信上帝在當中
[00:16:53.000 --> 00:16:56.000]  祂安放了我們在不同的位置
[00:16:56.000 --> 00:16:58.000]  一定有祂的心意在裏面
[00:16:58.000 --> 00:17:02.000]  所以我們更加要一起去學習反思、協作
[00:17:02.000 --> 00:17:08.000]  讓上帝在我們當中親自興起我們一個群體
[00:17:08.000 --> 00:17:09.000]  屬於祂的群體
[00:17:09.000 --> 00:17:14.000]  在人類迷失墮陷的一個境況當中
[00:17:14.000 --> 00:17:17.000]  我們竭力去見證上帝的國
[00:17:17.000 --> 00:17:20.000]  是臨在我們每一個屬於祂的
[00:17:20.000 --> 00:17:22.000]  上帝兒女的生命當中
[00:17:22.000 --> 00:17:27.000]  所以我很盼望我們都一起去更新
[00:17:27.000 --> 00:17:30.000]  更加緊貼上主給我們的使命
[00:17:30.000 --> 00:17:32.000]  我的分享到此為止
[00:17:32.000 --> 00:17:34.000]  謝謝
[00:17:34.000 --> 00:17:36.000]  字幕志願者:陳志全
[00:17:36.000 --> 00:17:38.000]  感謝您的觀看
[00:17:38.000 --> 00:17:48.000]  請不吝點贊訂閱轉發打賞支持明鏡與點點欄目

