
[00:00:00.000 --> 00:00:06.640]  我們來到第三個分享
[00:03:16.200 --> 00:03:18.120]  聖經是這樣去講的
[00:03:18.120 --> 00:03:20.200]  我明白姚光剛才所說
[00:03:20.200 --> 00:03:22.080]  用人的糞便
[00:03:22.080 --> 00:03:23.600]  其實是可以接受的
[00:03:23.600 --> 00:03:26.600]  花皮就不是真的泥土
[00:03:26.600 --> 00:03:28.520]  泥土其實跟人
[00:03:28.520 --> 00:03:34.800]  是完全很親密的關係
[00:03:34.800 --> 00:03:37.560]  所以這裡也說到一件事
[00:03:37.560 --> 00:03:38.920]  發覺原來我們做人
[00:03:38.920 --> 00:03:40.400]  不是一些我們想像的
[00:03:40.400 --> 00:03:43.040]  可以這麼relocate
[00:03:43.040 --> 00:03:45.880]  搬你去哪裡就去哪裡
[00:03:45.880 --> 00:03:48.120]  我們跟自己的泥土
[00:03:48.120 --> 00:03:49.360]  或者引伸到
[00:03:49.360 --> 00:03:52.600]  跟我們身處的社區社群
[00:03:52.600 --> 00:03:54.600]  是有一種很緊密
[00:03:54.600 --> 00:03:56.160]  我們如果要搬家
[00:03:56.160 --> 00:03:57.440]  要移民
[00:03:57.440 --> 00:03:59.440]  其實是一種很大的割裂
[00:03:59.440 --> 00:04:01.160]  我們會看到這件事
[00:04:01.160 --> 00:04:03.760]  我想起剛才阿禮分享的
[00:04:03.760 --> 00:04:05.640]  舊區重建的時候
[00:04:05.640 --> 00:04:08.440]  將整個區連根拔起
[00:04:08.440 --> 00:04:10.960]  其實是一件相當不人道的事
[00:04:10.960 --> 00:04:15.280]  因為人本身跟泥土是黏在一起的
[00:04:15.280 --> 00:04:18.040]  不過上帝做人的時候
[00:04:18.040 --> 00:04:20.160]  也是吩咐人
[00:04:20.160 --> 00:04:24.360]  去管理他所創造的大地
[00:04:24.360 --> 00:04:27.800]  也是按照上帝的形象所做
[00:04:27.800 --> 00:04:32.360]  我們暫且將形象解釋為
[00:04:32.360 --> 00:04:36.000]  上帝在地上的一個代表
[00:04:36.000 --> 00:04:40.280]  去替上帝去管治這個土地
[00:04:40.280 --> 00:04:42.560]  不過我們去到想管治的時候
[00:04:42.560 --> 00:04:44.800]  可能是今天的年代
[00:04:44.800 --> 00:04:46.800]  覺得我可以隨意賣地
[00:04:46.800 --> 00:04:50.680]  可以隨意去對待那塊地的概念
[00:04:50.680 --> 00:04:53.640]  其實聖經並不是在說這件事
[00:04:53.640 --> 00:04:55.320]  因為我們想像
[00:04:55.320 --> 00:04:59.720]  其實上帝去到叫人管理全地之前做些什麼呢
[00:04:59.720 --> 00:05:02.640]  他做的六天創造的世界
[00:05:02.640 --> 00:05:05.320]  他不斷去到各從其類
[00:05:05.320 --> 00:05:08.640]  告訴你原來上帝創造的世界
[00:05:08.640 --> 00:05:10.760]  是有很多秩序在裡面的
[00:05:10.760 --> 00:05:14.160]  每一樣東西的類別是怎樣
[00:05:14.160 --> 00:05:17.920]  類別和類別之間的關係是什麼呢
[00:05:17.920 --> 00:05:19.520]  這個是上帝的創造
[00:05:19.520 --> 00:05:24.200]  所以當人要去到代表上帝去管治的時候
[00:05:24.200 --> 00:05:30.760]  是要明白這些各樣的事物之間的關係是什麼
[00:05:30.760 --> 00:05:32.760]  有時候我們就不太理會
[00:05:32.760 --> 00:05:34.840]  覺得人科技就可以了
[00:05:34.840 --> 00:05:37.760]  我用我的方法搞定就可以了
[00:05:37.760 --> 00:05:40.600]  但原來我們不去明白
[00:05:40.600 --> 00:05:44.040]  上帝本身創造的東西之間的關係
[00:05:44.040 --> 00:05:45.760]  耀光行經所說的
[00:05:45.760 --> 00:05:48.320]  泥土和農作物的關係
[00:05:48.320 --> 00:05:50.200]  人和泥土的關係
[00:05:50.200 --> 00:05:51.880]  不明白的時候
[00:05:51.880 --> 00:05:56.160]  基本上是不懂得怎樣好好去管理
[00:05:56.160 --> 00:05:59.320]  所以在這樣的角度來說
[00:05:59.320 --> 00:06:01.480]  我們要很明白關係
[00:06:01.480 --> 00:06:06.720]  其實整個信仰是一個很著重關係的信仰
[00:06:06.720 --> 00:06:08.360]  我們不陌生的
[00:06:08.360 --> 00:06:13.680]  我們說我們的信仰是處理人神的關係的破裂
[00:06:13.680 --> 00:06:18.240]  或者因為這樣帶來人人之間的關係的破裂
[00:06:18.240 --> 00:06:19.760]  而基督來的救贖
[00:06:19.760 --> 00:06:20.760]  就是救贖
[00:06:20.760 --> 00:06:24.560]  令到這些關係完整
[00:06:24.560 --> 00:06:26.480]  不過我們在教會裡面
[00:06:26.480 --> 00:06:28.880]  通常就集中在上面的三角
[00:06:28.880 --> 00:06:30.000]  人和人之間
[00:06:30.000 --> 00:06:31.640]  和人和上帝之間
[00:06:31.640 --> 00:06:35.360]  不過當我們放在創世紀裡面
[00:06:35.360 --> 00:06:40.160]  原來人和土地有這麼親密的關係的時候
[00:06:40.160 --> 00:06:43.760]  我們發覺我們要重拾一個這樣的關係
[00:06:43.760 --> 00:06:47.280]  原來人和土地
[00:06:47.280 --> 00:06:51.280]  土地上的植物和活物
[00:06:51.280 --> 00:06:54.880]  各方面我們都有關係
[00:06:54.880 --> 00:06:57.360]  而且這些關係是會有影響的
[00:06:57.360 --> 00:06:59.640]  我們可以想像一件事
[00:06:59.640 --> 00:07:03.400]  原來人拜什麼上帝
[00:07:03.400 --> 00:07:05.760]  是會影響人和其他人的關係
[00:07:05.760 --> 00:07:07.240]  也會影響和地的關係
[00:07:07.240 --> 00:07:08.440]  舉個例子就是
[00:07:08.440 --> 00:07:12.840]  如果我們是拜一個消費主義的上帝的時候
[00:07:12.840 --> 00:07:14.520]  我們就買很多東西
[00:07:14.520 --> 00:07:15.880]  我們就生產很多東西
[00:07:15.880 --> 00:07:17.080]  就破壞大地
[00:07:17.080 --> 00:07:21.400]  如果我們是拜一個享樂飲食的上帝的時候
[00:07:21.400 --> 00:07:24.240]  我們就會殺了很多動物
[00:07:24.240 --> 00:07:28.800]  我們就會殺了很多鯊魚去拿他們的魚翅
[00:07:28.800 --> 00:07:30.920]  人敬拜什麼上帝
[00:07:30.920 --> 00:07:34.040]  其實是和大地
[00:07:34.040 --> 00:07:38.800]  和所謂的上帝所創造的活物有關係
[00:07:38.800 --> 00:07:40.800]  所以我們可以用這樣的角度
[00:07:40.800 --> 00:07:45.480]  我們回到人和土地和上帝之間的角度
[00:07:45.480 --> 00:07:46.400]  去讀一讀
[00:07:46.400 --> 00:07:50.840]  究竟接著聖經說了什麼故事
[00:07:50.840 --> 00:07:53.640]  創造之後
[00:07:53.640 --> 00:07:55.640]  我們看舊約的聖經
[00:07:55.640 --> 00:07:58.440]  上面兩位舊約學者
[00:07:58.440 --> 00:08:00.600]  我們講到土地神學
[00:08:00.600 --> 00:08:02.360]  很多時候我們都會去看
[00:08:02.360 --> 00:08:04.440]  這兩位學者所講
[00:08:04.440 --> 00:08:07.320]  究竟上帝是怎樣去到土地
[00:08:07.320 --> 00:08:08.400]  他們都會說
[00:08:08.400 --> 00:08:12.960]  原來上帝去到賜土地給以色列民
[00:08:12.960 --> 00:08:14.360]  對他們有很多期望
[00:08:14.360 --> 00:08:19.400]  而究竟他們能不能夠留在土地上面
[00:08:19.400 --> 00:08:22.360]  就看一下所謂的奠基
[00:08:22.360 --> 00:08:26.160]  在他們和上帝之間的關係是什麼
[00:08:26.160 --> 00:08:27.680]  他們有些概念
[00:08:27.680 --> 00:08:29.000]  第一就是
[00:08:29.000 --> 00:08:31.840]  聖經強調土地本身是屬於上帝的
[00:08:31.840 --> 00:08:35.080]  你還記得二十五章二十五節裡面所講到
[00:08:35.080 --> 00:08:37.320]  地不可永邁,因為地是我的
[00:08:37.320 --> 00:08:38.280]  上帝說
[00:08:38.280 --> 00:08:43.000]  你們在我的面前是客女,是妓居
[00:08:43.000 --> 00:08:45.480]  所以其實上帝跟我們講
[00:08:45.480 --> 00:08:48.440]  是呀,我是白白把土地賜給你
[00:08:48.440 --> 00:08:50.440]  不過業主是我的
[00:08:50.440 --> 00:08:51.360]  你可以想像
[00:08:51.360 --> 00:08:56.960]  如果有人把單位不用租給你住
[00:08:56.960 --> 00:08:59.200]  你怎樣可以繼續留在裡面住
[00:08:59.200 --> 00:09:02.640]  麻煩我們要跟業主有一個好的關係
[00:09:02.640 --> 00:09:04.200]  不然就趕走
[00:09:04.200 --> 00:09:06.600]  其實舊約的聖經是講這個
[00:09:06.600 --> 00:09:08.520]  土地是白白賜
[00:09:08.520 --> 00:09:11.560]  不過為什麼你可以繼續留在單位裡面
[00:09:11.560 --> 00:09:17.640]  因為你要跟業主保留一個良好的關係
[00:09:17.640 --> 00:09:19.280]  另外一個概念
[00:09:19.280 --> 00:09:22.920]  他就講到土地不能夠污染
[00:09:22.920 --> 00:09:25.520]  在舊約裡面當然沒有今天那種科技
[00:09:25.520 --> 00:09:27.720]  或者科技帶來的那種污染
[00:09:27.720 --> 00:09:30.600]  不過你看到裡面又講到地
[00:09:30.600 --> 00:09:33.320]  期望住在其上的人
[00:09:33.320 --> 00:09:37.120]  其實他在道德上、行為上
[00:09:37.120 --> 00:09:38.840]  都能夠顛覆地面
[00:09:38.840 --> 00:09:43.000]  當你看到創世紀
[00:09:43.000 --> 00:09:45.320]  那天艾伯的事件裡面
[00:09:45.320 --> 00:09:48.800]  地開了口,從你手裡接受了弟兄的血
[00:09:48.800 --> 00:09:50.800]  這樣顛覆的土地
[00:09:50.800 --> 00:09:53.480]  這個就是上帝不喜悅的事情
[00:09:53.480 --> 00:09:55.920]  這裡是講到
[00:09:55.920 --> 00:10:00.280]  上帝給了地,人去託管
[00:10:00.280 --> 00:10:04.960]  你想想如果房子是別人白白借給你住
[00:10:04.960 --> 00:10:06.840]  你都不要打破別人的牆
[00:10:06.840 --> 00:10:09.040]  你都不可以隨便改動間隔
[00:10:09.040 --> 00:10:11.920]  你都要問問業主有沒有問題
[00:10:11.920 --> 00:10:16.160]  上帝都是這樣去期待這些以色列人
[00:10:16.160 --> 00:10:17.520]  主權在於上帝
[00:10:17.520 --> 00:10:19.960]  如果在土地裡面
[00:10:19.960 --> 00:10:24.600]  你不按著業主的方法去用的話
[00:10:24.600 --> 00:10:25.840]  他就趕你走
[00:10:25.840 --> 00:10:29.160]  我們看到以色列文的歷史裡面
[00:10:29.160 --> 00:10:32.720]  就出現了一個這樣的被擄的狀況
[00:10:32.720 --> 00:10:35.480]  而第二個概念就是講到土地屬神
[00:10:35.480 --> 00:10:39.720]  不過上帝很願意賜給人去用
[00:10:39.720 --> 00:10:41.440]  賜人土地
[00:10:41.440 --> 00:10:43.400]  那很重要的事情就是
[00:10:43.400 --> 00:10:46.320]  上帝在出埃及入迦南裡面
[00:10:46.320 --> 00:10:51.720]  很明顯不是以色列人的能力進入那個地方
[00:10:51.720 --> 00:10:53.920]  「爭戰的不是以色列人」
[00:10:53.920 --> 00:10:56.120]  入耶利哥就是一個代表
[00:10:56.120 --> 00:10:58.000]  所以跟你說你不要想著
[00:10:58.000 --> 00:11:01.240]  你有土地是你自己的能力
[00:11:01.240 --> 00:11:02.000]  努力得來的
[00:11:02.000 --> 00:11:04.280]  今天有些可圈可點的
[00:11:04.280 --> 00:11:06.160]  我們今天的城市裡面
[00:11:06.160 --> 00:11:09.760]  經常強調你有能力你就有房子
[00:11:09.760 --> 00:11:12.200]  你沒有房子是因為你差
[00:11:12.200 --> 00:11:13.800]  你不行
[00:11:13.800 --> 00:11:15.240]  所以你沒有房子的話
[00:11:15.240 --> 00:11:16.680]  你女孩子也追不到
[00:11:16.680 --> 00:11:17.920]  結婚也結不到
[00:11:17.920 --> 00:11:20.520]  其實我們城市裡面不斷出現這樣的事情
[00:11:20.520 --> 00:11:22.640]  但對於上帝來說不是的
[00:11:22.640 --> 00:11:26.160]  你不要以為你自己坐擁很多豪宅是很厲害
[00:11:26.160 --> 00:11:28.360]  其實這些是上帝賜給你的
[00:11:28.360 --> 00:11:29.400]  這個很重要的
[00:11:29.400 --> 00:11:32.240]  因為你知道自己不是
[00:11:32.240 --> 00:11:34.400]  這個不是自己努力得來的時候
[00:11:34.400 --> 00:11:37.520]  其實你會知道我們不能夠去到
[00:11:37.520 --> 00:11:41.080]  依靠我手裡面所擁有的東西
[00:11:41.080 --> 00:11:44.360]  這個教導以色列人的一件事就是
[00:11:44.360 --> 00:11:50.280]  你要依靠那位賜土地給你的上帝
[00:11:50.280 --> 00:11:52.920]  當你知道這個土地不是屬於你
[00:11:52.920 --> 00:11:54.840]  是屬於上帝的時候
[00:11:54.840 --> 00:11:55.760]  你就要知道
[00:11:55.760 --> 00:12:01.040]  其實不是你可以完全決定怎樣去用的
[00:12:01.040 --> 00:12:03.160]  這個我想對於基督徒來說
[00:12:03.160 --> 00:12:04.160]  或者對教會來說
[00:12:04.160 --> 00:12:05.680]  都有很多提醒
[00:12:05.680 --> 00:12:07.720]  教會其實也有很多物業的
[00:12:07.720 --> 00:12:08.560]  很多的單位
[00:12:08.560 --> 00:12:09.720]  很多的土地
[00:12:09.720 --> 00:12:11.200]  我們怎樣去看待它呢
[00:12:11.200 --> 00:12:13.360]  究竟是因為我們會有錢
[00:12:13.360 --> 00:12:14.840]  所以有個單位
[00:12:14.840 --> 00:12:16.440]  還是上帝賜給我們的呢
[00:12:16.440 --> 00:12:18.440]  如果認真想想上帝賜給我們的時候
[00:12:18.440 --> 00:12:19.880]  其實不屬於我們
[00:12:19.880 --> 00:12:21.360]  上帝的心意是怎樣的
[00:12:21.360 --> 00:12:25.640]  還是我們只是那些所謂的會眾
[00:12:25.640 --> 00:12:26.840]  不要說執事
[00:12:26.840 --> 00:12:28.120]  就是決定
[00:12:28.120 --> 00:12:32.120]  這個也是一個很值得我們去到反省的事情
[00:12:32.120 --> 00:12:32.840]  接著下去
[00:12:32.840 --> 00:12:35.560]  如果你覺得土地是我們自己得來的話
[00:12:35.560 --> 00:12:36.720]  我們就覺得
[00:12:36.720 --> 00:12:38.800]  現在我依靠它
[00:12:38.800 --> 00:12:40.800]  土地能夠給我們多一點
[00:12:40.800 --> 00:12:43.080]  我們需要的東西
[00:12:43.080 --> 00:12:43.960]  以前很重要
[00:12:43.960 --> 00:12:45.200]  因為以前種田
[00:12:45.200 --> 00:12:47.080]  今天在香港也很重要
[00:12:47.080 --> 00:12:49.680]  我們經常覺得有樓就行了
[00:12:49.680 --> 00:12:51.720]  而這些土地物業
[00:12:51.720 --> 00:12:55.440]  成為了今天我們去到
[00:12:55.440 --> 00:12:58.640]  繼續有賺到更多的錢
[00:12:58.640 --> 00:13:03.400]  無論以個人能夠所謂上車也好
[00:13:03.400 --> 00:13:08.480]  又或者地產商能夠賺錢的工具也好
[00:13:08.480 --> 00:13:13.760]  又或者政府透過賣地來增加庫房收入也好
[00:13:13.760 --> 00:13:16.560]  土地都彷彿成為一種商品
[00:13:16.560 --> 00:13:19.560]  而我們當有這些商品資源的時候
[00:13:19.560 --> 00:13:21.760]  我們感覺就穩陣了
[00:13:21.760 --> 00:13:23.360]  所謂中國人就說
[00:13:23.360 --> 00:13:26.360]  有塊磚頭始終都是穩陣一點
[00:13:26.360 --> 00:13:28.960]  但是上帝跟我們說他賜給我們
[00:13:28.960 --> 00:13:32.160]  我們依靠的就不是這些磚頭
[00:13:32.160 --> 00:13:34.360]  接著也是說到
[00:13:34.360 --> 00:13:37.240]  當上帝去賜人土地的時候
[00:13:37.240 --> 00:13:38.880]  聖經有記載
[00:13:38.880 --> 00:13:40.040]  不能夠奪去
[00:13:40.040 --> 00:13:43.480]  時間關係我就不說太多
[00:13:43.480 --> 00:13:44.880]  不過簡單來說
[00:13:44.880 --> 00:13:46.280]  這裡的意思就是
[00:13:46.280 --> 00:13:49.080]  上帝說當人賜土地給人的時候
[00:13:49.080 --> 00:13:51.400]  我們不可以隨便按自己
[00:13:51.400 --> 00:13:53.120]  用金錢去買賣
[00:13:53.120 --> 00:13:55.800]  因為他們知道這是人
[00:13:55.800 --> 00:13:58.400]  靠著土地去耕作的時候
[00:13:58.400 --> 00:13:59.720]  這是他們的生命
[00:13:59.720 --> 00:14:01.800]  就不可以只是用錢
[00:14:01.800 --> 00:14:04.600]  去代替了土地的價值
[00:14:04.600 --> 00:14:08.400]  當上帝去到
[00:14:08.400 --> 00:14:10.120]  我幾時完結了?
[00:14:10.120 --> 00:14:11.440]  還有五分鐘
[00:14:11.440 --> 00:14:14.600]  上帝賜土地給人
[00:14:14.600 --> 00:14:17.840]  當然跟人立了一種合約
[00:14:17.840 --> 00:14:19.440]  裡面有一些合約條款
[00:14:19.440 --> 00:14:20.920]  第一就是
[00:14:20.920 --> 00:14:22.040]  不可以拜偶像
[00:14:22.040 --> 00:14:22.800]  大家都很熟悉
[00:14:22.800 --> 00:14:24.440]  其實拜偶像背後是什麼?
[00:14:24.440 --> 00:14:26.880]  拜偶像是嘗試用自己的方法
[00:14:26.880 --> 00:14:29.800]  去控制一些風調雨順的偶像
[00:14:29.800 --> 00:14:33.720]  讓你有肥肉、風搖
[00:14:33.720 --> 00:14:35.520]  反對操控
[00:14:35.520 --> 00:14:37.760]  這些很多都是值得提醒
[00:14:37.760 --> 00:14:40.880]  如果大家有印象都知道
[00:14:40.880 --> 00:14:43.320]  很多舊約一種的合約
[00:14:43.320 --> 00:14:45.120]  例如要與斯里蘭克人壽安息日
[00:14:45.120 --> 00:14:46.080]  壽安息年
[00:14:46.080 --> 00:14:47.600]  又欺憐這些
[00:14:47.600 --> 00:14:49.840]  裡面的條款就是釋放奴隸
[00:14:49.840 --> 00:14:53.560]  今天我們香港裡面都有很多奴隸
[00:14:53.560 --> 00:14:55.800]  紐奴之類
[00:14:55.800 --> 00:14:56.800]  第二
[00:14:56.800 --> 00:15:00.800]  他說到安息年裡面
[00:15:00.800 --> 00:15:02.080]  不只是人安息
[00:15:02.080 --> 00:15:03.800]  土地要安息
[00:15:03.800 --> 00:15:08.800]  土地要能夠有一種空間去調息
[00:15:08.800 --> 00:15:11.160]  還有欺憐也說到
[00:15:11.160 --> 00:15:13.200]  他要歸還土地
[00:15:13.200 --> 00:15:16.120]  使這些阻擋
[00:15:16.120 --> 00:15:21.160]  或者防備一些所謂隔代貧窮的事情出現
[00:15:21.160 --> 00:15:24.280]  第三就是關顧弟兄
[00:15:24.280 --> 00:15:26.280]  如果大家記得
[00:15:26.280 --> 00:15:27.800]  在舊約裡面說
[00:15:27.800 --> 00:15:29.280]  不可割憎田國
[00:15:29.280 --> 00:15:31.280]  給一些有需要的人
[00:15:31.280 --> 00:15:32.600]  一些寡婦
[00:15:32.600 --> 00:15:35.880]  一些外邦寄居人
[00:15:35.880 --> 00:15:37.880]  他們都能夠在土地裡面
[00:15:37.880 --> 00:15:41.640]  能夠得到一些分享
[00:15:41.640 --> 00:15:44.240]  時間關係我想大家都不是陌生的
[00:15:44.240 --> 00:15:47.520]  對於這些上帝去年尾有需要的人
[00:15:47.520 --> 00:15:48.520]  都不是陌生
[00:15:48.520 --> 00:15:53.440]  所以就簡單的去講一講
[00:15:53.440 --> 00:15:55.880]  不過舊約繼續去記載
[00:15:55.880 --> 00:15:58.360]  以色列人就不守這個約
[00:15:58.360 --> 00:15:59.360]  不守這個約
[00:15:59.360 --> 00:16:02.480]  上帝就要收回他們的土地
[00:16:02.480 --> 00:16:07.040]  這個就是秘魯的事件
[00:16:07.040 --> 00:16:08.240]  舊約裡面說到
[00:16:08.240 --> 00:16:11.680]  秘魯不只是懲罰這麼簡單
[00:16:11.680 --> 00:16:13.920]  而是一種教育的意味
[00:16:13.920 --> 00:16:15.520]  跟以色列人說
[00:16:15.520 --> 00:16:17.800]  當你這樣去違反的時候
[00:16:17.800 --> 00:16:21.280]  其實你要知道上帝對你有什麼期望
[00:16:21.280 --> 00:16:23.280]  所以他秘魯的時候
[00:16:23.280 --> 00:16:26.880]  同時是允許一種回歸
[00:16:26.880 --> 00:16:28.360]  允許一種救贖
[00:16:28.360 --> 00:16:30.640]  就是你明白上帝是這樣的
[00:16:30.640 --> 00:16:32.640]  我還有機會給你們
[00:16:32.640 --> 00:16:34.640]  這是重要的地方
[00:16:34.640 --> 00:16:35.840]  舊約就是這樣
[00:16:35.840 --> 00:16:36.840]  到了新約裡面
[00:16:36.840 --> 00:16:38.480]  很多人就覺得新約裡面
[00:16:38.480 --> 00:16:40.480]  其實耶穌已經不再講土地
[00:16:40.480 --> 00:16:41.480]  其實不是
[00:16:41.480 --> 00:16:46.080]  有學者認真去讀整本聖經
[00:16:46.080 --> 00:16:48.080]  他看到基督的救贖
[00:16:48.080 --> 00:16:50.880]  不只是人跟上帝的關係這麼簡單
[00:16:50.880 --> 00:16:51.880]  他的解讀就是
[00:16:51.880 --> 00:16:55.600]  基督是一個新的以色列的代表
[00:16:55.600 --> 00:16:57.080]  他來到地上
[00:16:57.080 --> 00:17:01.680]  經常說我是滿足了上帝的律法
[00:17:01.680 --> 00:17:03.280]  基督不斷講這件事
[00:17:03.280 --> 00:17:05.280]  我承傳這個律法
[00:17:05.280 --> 00:17:08.080]  所以這位學者Mount Isaac
[00:17:08.080 --> 00:17:09.520]  他的看法就是
[00:17:09.520 --> 00:17:14.600]  基督來到以色列人就是1.0
[00:17:14.600 --> 00:17:17.600]  基督就是以色列人的2.0
[00:17:17.600 --> 00:17:18.600]  他成功了
[00:17:18.600 --> 00:17:20.720]  他守到約
[00:17:20.720 --> 00:17:24.600]  所以也守約的同時
[00:17:24.600 --> 00:17:27.600]  他實際上的那種袋贖
[00:17:27.600 --> 00:17:30.600]  不只是人犯罪
[00:17:30.600 --> 00:17:31.600]  在人跟人的關係
[00:17:31.600 --> 00:17:33.600]  跟神的關係這麼簡單
[00:17:33.600 --> 00:17:35.600]  他看到基督那種
[00:17:35.600 --> 00:17:39.600]  真的能夠活出希臘那種救贖的憐憫
[00:17:39.600 --> 00:17:40.600]  那種跟人分享
[00:17:40.600 --> 00:17:42.600]  醫治人那種
[00:17:42.600 --> 00:17:45.600]  其實是滿足了上帝對以色列人
[00:17:45.600 --> 00:17:49.600]  在土地上的律法要求
[00:17:49.600 --> 00:17:51.600]  基督是滿足了這件事
[00:17:51.600 --> 00:17:54.600]  而他的復活是在說
[00:17:54.600 --> 00:17:58.600]  我們看到關係可以重新碰到
[00:17:58.600 --> 00:18:01.600]  我們由本身破裂的關係
[00:18:01.600 --> 00:18:02.600]  能夠再次重新
[00:18:02.600 --> 00:18:05.600]  在基督裡面就帶來這樣的復活
[00:18:05.600 --> 00:18:07.600]  而更加下去
[00:18:07.600 --> 00:18:09.600]  基督有一個不同的地方
[00:18:09.600 --> 00:18:10.600]  他升天
[00:18:10.600 --> 00:18:12.600]  而升天的意義
[00:18:12.600 --> 00:18:15.600]  是將到上帝這個救贖
[00:18:15.600 --> 00:18:17.600]  不只是停留在以色列文裡面
[00:18:17.600 --> 00:18:21.600]  是要將到那個救贖去普世化
[00:18:21.600 --> 00:18:23.600]  我們知道今天我們傳福音
[00:18:23.600 --> 00:18:24.600]  就是將基督的救贖
