
[00:00:00.000 --> 00:00:11.000]  今天很感謝信仰及公共價值研究中心
[00:03:53.000 --> 00:03:59.000]  他幫助我由一個很恐懼牧職
[00:03:59.000 --> 00:04:03.000]  對牧職毫不感興趣的一個年青人
[00:04:03.000 --> 00:04:10.000]  轉變成為一個投身牧職25年的傳道人
[00:04:10.000 --> 00:04:12.000]  所以你可以想像
[00:04:12.000 --> 00:04:15.000]  我離開忠臣這麼多年
[00:04:15.000 --> 00:04:17.000]  第一年回來忠臣任教
[00:04:17.000 --> 00:04:24.000]  就已經可以在萬聖人教務學講座裡分享
[00:04:24.000 --> 00:04:27.000]  你想像到我那種激動程度嗎?
[00:04:27.000 --> 00:04:29.000]  那種很興奮的
[00:04:29.000 --> 00:04:35.000]  剛才安牧師讀出萬牧師那種
[00:04:35.000 --> 00:04:38.000]  他回來香港忠臣任教的心智
[00:04:38.000 --> 00:04:41.000]  我突然覺得他的心智
[00:04:41.000 --> 00:04:44.000]  好像在我身上有一點延續了的感覺
[00:04:44.000 --> 00:04:46.000]  我更加盼望
[00:04:46.000 --> 00:04:49.000]  我回來忠臣任教
[00:04:49.000 --> 00:04:53.000]  也可以讓這個牧職延續下去
[00:04:53.000 --> 00:04:57.000]  今天我要探討的題目
[00:04:57.000 --> 00:04:59.000]  其實就是一個問題
[00:04:59.000 --> 00:05:03.000]  就是如果信徒皆濟私
[00:05:03.000 --> 00:05:08.000]  為什麼我們還需要有專職的牧師呢?
[00:05:08.000 --> 00:05:10.000]  如果信徒皆濟私
[00:05:10.000 --> 00:05:17.000]  牧師還需要做什麼獨特的職份呢?
[00:05:17.000 --> 00:05:19.000]  或者講俗一點
[00:05:19.000 --> 00:05:21.000]  牧師還哪有訂期呢?
[00:05:22.000 --> 00:05:25.000]  或者牧師還哪有
[00:05:25.000 --> 00:05:28.000]  或者他需要什麼權力
[00:05:28.000 --> 00:05:29.000]  如果信徒皆濟私
[00:05:29.000 --> 00:05:32.000]  牧師還何來有權力
[00:05:32.000 --> 00:05:36.000]  去履行他的職份
[00:05:36.000 --> 00:05:38.000]  需要的權力呢?
[00:05:38.000 --> 00:05:40.000]  所以簡單來說
[00:05:40.000 --> 00:05:42.000]  今天我要回答的問題就是
[00:05:42.000 --> 00:05:44.000]  牧權何在?
[00:05:44.000 --> 00:05:46.000]  牧職的權柄在哪裡呢?
[00:05:46.000 --> 00:05:48.000]  如果信徒皆濟私
[00:05:48.000 --> 00:05:50.000]  為了回答這個問題
[00:05:50.000 --> 00:05:57.000]  我建議用三部分來討論這個課題
[00:05:57.000 --> 00:06:01.000]  第一我會先介紹一下
[00:06:01.000 --> 00:06:06.000]  馬丁路德對信徒皆濟私的觀念
[00:06:06.000 --> 00:06:08.000]  在這個地方我們做小註腳
[00:06:08.000 --> 00:06:11.000]  雖然我知道嘉義文或者其他改革家
[00:06:11.000 --> 00:06:13.000]  他們曾經對信徒皆濟私
[00:06:13.000 --> 00:06:14.000]  也有一些論述
[00:06:14.000 --> 00:06:18.000]  不過我覺得我應該回到最原初
[00:06:18.000 --> 00:06:21.000]  講信徒皆濟私的馬丁路德
[00:06:21.000 --> 00:06:24.000]  因為時間不容許我講太多
[00:06:24.000 --> 00:06:27.000]  第二我仍然留意馬丁路德
[00:06:27.000 --> 00:06:30.000]  因為我不會講聖經
[00:06:30.000 --> 00:06:33.000]  我不會講美德前書第二章等等
[00:06:33.000 --> 00:06:34.000]  那些經文
[00:06:34.000 --> 00:06:37.000]  所以我今天就用馬丁路德
[00:06:37.000 --> 00:06:38.000]  做一個入手點
[00:06:38.000 --> 00:06:40.000]  作為我們的建構
[00:06:40.000 --> 00:06:46.000]  牧職權柄的歷史神學的理論基礎
[00:06:46.000 --> 00:06:50.000]  第二我會跟進他的論述
[00:06:50.000 --> 00:06:52.000]  究竟香港現在的教會
[00:06:52.000 --> 00:06:53.000]  香港現在的信徒
[00:06:53.000 --> 00:06:58.000]  對牧職權柄的觀點或現象
[00:06:58.000 --> 00:07:00.000]  他們是怎樣看的
[00:07:00.000 --> 00:07:04.000]  我希望做一些背後對這個現象的分析
[00:07:04.000 --> 00:07:06.000]  用不同的角度
[00:07:06.000 --> 00:07:09.000]  最後因為這是教牧學講座
[00:07:09.000 --> 00:07:12.000]  我覺得我需要提供一些具體的建議
[00:07:12.000 --> 00:07:17.000]  究竟牧者怎樣去建立牧職權柄
[00:07:17.000 --> 00:07:23.000]  特別是在後現代後漸中的香港教會的情況
[00:07:23.000 --> 00:07:26.000]  話是這麼說
[00:07:26.000 --> 00:07:28.000]  我其實沒有什麼把握
[00:07:28.000 --> 00:07:30.000]  今天去講這個分享
[00:07:30.000 --> 00:07:33.000]  因為我最低限度有兩個沒有把握
[00:07:33.000 --> 00:07:35.000]  第一個沒有把握就是
[00:07:35.000 --> 00:07:38.000]  我不穿牆教會歷史
[00:07:38.000 --> 00:07:41.000]  做牧師哪會懂得教會歷史
[00:07:41.000 --> 00:07:43.000]  不應該這麼說
[00:07:43.000 --> 00:07:48.000]  他不會專注在教會歷史的研究上
[00:07:48.000 --> 00:07:51.000]  所以我沒有把握做好這件事
[00:07:51.000 --> 00:07:53.000]  第二就是我離開香港太久了
[00:07:53.000 --> 00:07:55.000]  25年了
[00:07:55.000 --> 00:07:59.000]  我對香港的教會認識都很淺薄
[00:07:59.000 --> 00:08:01.000]  很粗疏
[00:08:01.000 --> 00:08:05.000]  所以我沒有把握將牧職權柄
[00:08:05.000 --> 00:08:09.000]  透過馬丁路德連接到21世紀香港這個環境
[00:08:09.000 --> 00:08:12.000]  所以我講就講
[00:08:12.000 --> 00:08:14.000]  我儘管分享一下
[00:08:14.000 --> 00:08:22.000]  我希望既然昨天Benuel老師提到
[00:08:22.000 --> 00:08:24.000]  其實都是一種逆向思維
[00:08:24.000 --> 00:08:27.000]  我逆向思維
[00:08:27.000 --> 00:08:30.000]  我純粹就當是拋磚引玉
[00:08:30.000 --> 00:08:34.000]  希望挑起大家的討論和思想
[00:08:34.000 --> 00:08:37.000]  我覺得都很好
[00:08:37.000 --> 00:08:43.000]  我們下去講第一個段落
[00:08:43.000 --> 00:08:47.000]  第一部分就是路德對信徒皆濟斯的觀念
[00:08:47.000 --> 00:08:51.000]  史丹福大學教會歷史學家Timothy George
[00:08:51.000 --> 00:08:56.000]  他曾經評論馬丁路德的信徒皆濟斯的觀念
[00:08:56.000 --> 00:09:01.000]  他說路德的最大貢獻是對基督教的信仰
[00:09:01.000 --> 00:09:04.000]  是他的教會信徒的信仰
[00:09:04.000 --> 00:09:06.000]  沒問題
[00:09:06.000 --> 00:09:11.000]  但沒有一部份在他的教會是更加不明白的
[00:09:11.000 --> 00:09:17.000]  即是說沒有任何其他教會是更備受誤解的
[00:09:17.000 --> 00:09:22.000]  真的,其實我預備這篇文章的緣故
[00:09:22.000 --> 00:09:23.000]  我去看很多書的時候
[00:09:23.000 --> 00:09:28.000]  我發現真的,信徒皆濟斯的確是一個很方便的觀念
[00:09:28.000 --> 00:09:29.000]  很方便的觀念
[00:09:29.000 --> 00:09:34.000]  是被人隨意拿來去作任何課題的論述
[00:09:34.000 --> 00:09:36.000]  可以討論男女平等
[00:09:36.000 --> 00:09:39.000]  可以討論女權
[00:09:39.000 --> 00:09:42.000]  可以討論教育關顧
[00:09:42.000 --> 00:09:47.000]  或者是建構教會,使命教會
[00:09:47.000 --> 00:09:48.000]  或者是門徒訓練
[00:09:48.000 --> 00:09:50.000]  或者是崇拜
[00:09:50.000 --> 00:09:52.000]  或者是整全使命等等等等
[00:09:52.000 --> 00:09:54.000]  任何一個課題
[00:09:54.000 --> 00:09:58.000]  隨便都可以拿這個信徒皆濟斯
[00:09:58.000 --> 00:10:01.000]  拿來討論
[00:10:01.000 --> 00:10:05.000]  所以其實Timothy George的說法
[00:10:05.000 --> 00:10:07.000]  其實不是錯的
[00:10:07.000 --> 00:10:11.000]  但到底路德他怎樣看信徒皆濟斯呢?
[00:10:11.000 --> 00:10:17.000]  我想我們回到最初他的文章
[00:10:17.000 --> 00:10:23.000]  其中譬如說《至德以至教徒貴族的信》
[00:10:23.000 --> 00:10:25.000]  裡面其中一句
[00:10:25.000 --> 00:10:26.000]  他說:
[00:10:26.000 --> 00:10:51.000]  大家無論是神父
[00:10:51.000 --> 00:10:54.000]  無論是神職人員
[00:10:54.000 --> 00:10:56.000]  或者是普通信徒
[00:10:56.000 --> 00:10:58.000]  其實那個位分是一樣的
[00:10:58.000 --> 00:11:03.000]  只不過他們所作的職分是不同意義的
[00:11:03.000 --> 00:11:05.000]  只不過是不同意義的
[00:11:05.000 --> 00:11:07.000]  甚至馬丁路德他說過
[00:11:07.000 --> 00:11:10.000]  凡受過洗禮的人都可以誇口稱
[00:11:10.000 --> 00:11:13.000]  他是一個受了聖職的神父
[00:11:13.000 --> 00:11:15.000]  主教或者教宗
[00:11:15.000 --> 00:11:18.000]  相當推得很盡的一個說法
[00:11:18.000 --> 00:11:20.000]  不過我想我們讀教會歷史的時候
[00:11:20.000 --> 00:11:25.000]  要留意教會歷史的處境或背景
[00:11:25.000 --> 00:11:32.000]  我找了任木谷一個比較簡單的背景
[00:11:32.000 --> 00:11:34.000]  提供了這樣的背景
[00:11:34.000 --> 00:11:35.000]  他說:
[00:11:49.000 --> 00:11:50.000]  於是怎樣呢?
[00:11:50.000 --> 00:11:52.000]  教徒教廷就頒佈
[00:11:52.000 --> 00:11:55.000]  凡在教會以外施行的聖禮皆無效
[00:11:55.000 --> 00:11:57.000]  只有受主教安立的神職人員才
[00:11:57.000 --> 00:11:59.000]  可以在教會內施行聖禮
[00:11:59.000 --> 00:12:01.000]  一個這樣的頒佈之後
[00:12:01.000 --> 00:12:04.000]  加上教會看重教制和教權
[00:12:04.000 --> 00:12:06.000]  水禮、聖餐、生死儀禮
[00:12:06.000 --> 00:12:08.000]  皆必須由神職人員施行
[00:12:08.000 --> 00:12:11.000]  於是十個世紀下來
[00:12:11.000 --> 00:12:15.000]  然後就是神職人員成為特殊的階級
[00:12:15.000 --> 00:12:18.000]  而信徒淪為次級信徒
[00:12:19.000 --> 00:12:22.000]  我相信用這個角度去看
[00:12:22.000 --> 00:12:25.000]  路德的進逃階制思的觀念
[00:12:25.000 --> 00:12:28.000]  其實具有濃厚的抗辯意味
[00:12:28.000 --> 00:12:30.000]  一個Polamic implication
[00:12:30.000 --> 00:12:33.000]  即是說他要react to
[00:12:33.000 --> 00:12:38.000]  去對抗當時整個教廷或整個社會
[00:12:38.000 --> 00:12:42.000]  對這個過度重視神職人員
[00:12:42.000 --> 00:12:46.000]  甚至因此低貶了
[00:12:46.000 --> 00:12:49.000]  信徒的價值或位份
[00:12:49.000 --> 00:12:51.000]  一個這樣的現象
[00:12:51.000 --> 00:12:55.000]  信徒階制思可以說
[00:12:55.000 --> 00:12:57.000]  他要逆轉當時羅馬天主教
[00:12:57.000 --> 00:13:00.000]  神職人員如此高超的地位
[00:13:00.000 --> 00:13:04.000]  為了推倒羅馬教會的三道城牆
[00:13:04.000 --> 00:13:08.000]  我想路德他就是在這種情況下
[00:13:08.000 --> 00:13:11.000]  他很強烈地提出
[00:13:11.000 --> 00:13:13.000]  信徒都是制思
[00:13:13.000 --> 00:13:16.000]  信徒和神職人員沒有分別
[00:13:16.000 --> 00:13:18.000]  相同價值 相同的尊貴
[00:13:18.000 --> 00:13:21.000]  只不過是功能不同 職份不同
[00:13:21.000 --> 00:13:24.000]  但是路德他如何理解
[00:13:24.000 --> 00:13:27.000]  信徒階制思這個世
[00:13:27.000 --> 00:13:29.000]  制思是做什麼的呢
[00:13:29.000 --> 00:13:31.000]  所以在路德他那篇
[00:13:31.000 --> 00:13:32.000]  Concerned Ministry
[00:13:32.000 --> 00:13:35.000]  有關目的這篇論文裡
[00:13:35.000 --> 00:13:39.000]  他提到制思有七種功能
[00:13:39.000 --> 00:13:41.000]  留意一下
[00:13:41.000 --> 00:13:42.000]  華語的即使
[00:13:42.000 --> 00:13:49.000]  施洗 施行聖餐 謝罪 獻祭 祈禱 判斷 傳遞教義
[00:13:49.000 --> 00:13:51.000]  你發覺制思可以做的
[00:13:51.000 --> 00:13:55.000]  其實是每一個傳道人都做的事情
[00:13:55.000 --> 00:13:56.000]  你看看
[00:13:56.000 --> 00:13:57.000]  制思在這裡
[00:13:57.000 --> 00:14:00.000]  他layout了一個制思可以做的事情
[00:14:00.000 --> 00:14:03.000]  其實和一個目思要做的事情
[00:14:03.000 --> 00:14:06.000]  其實真的沒什麼分別
[00:14:07.000 --> 00:14:11.000]  有沒有分別我們稍後會交代
[00:14:11.000 --> 00:14:13.000]  不過我們想回頭看一看
[00:14:13.000 --> 00:14:15.000]  究竟這個信徒階制思
[00:14:15.000 --> 00:14:17.000]  其實有什麼特色呢
[00:14:17.000 --> 00:14:19.000]  Mark Rogers
[00:14:19.000 --> 00:14:21.000]  他在Westminster Theological Channel
[00:14:21.000 --> 00:14:23.000]  裡面有一篇文章
[00:14:23.000 --> 00:14:25.000]  他來勾畫出
[00:14:25.000 --> 00:14:28.000]  信徒階制思的觀念有三個特色
[00:14:28.000 --> 00:14:31.000]  他說 第一是以基督為中心
[00:14:31.000 --> 00:14:33.000]  其實我們很容易理解
[00:14:33.000 --> 00:14:37.000]  如果信徒階制思是因為宗教改革而出來的
[00:14:37.000 --> 00:14:39.000]  唯獨基督
[00:14:39.000 --> 00:14:40.000]  我們就知道
[00:14:40.000 --> 00:14:43.000]  因信稱義 因信歸入基督
[00:14:43.000 --> 00:14:45.000]  因信成為制思
[00:14:45.000 --> 00:14:46.000]  很簡單
[00:14:46.000 --> 00:14:48.000]  因為每一個信徒
[00:14:48.000 --> 00:14:51.000]  簡單憑藉著信心與基督聯合
[00:14:51.000 --> 00:14:53.000]  而成為一個制思
[00:14:53.000 --> 00:14:57.000]  第二 以群體為中心
[00:14:57.000 --> 00:15:01.000]  信徒階制思並不是給我們拿來高舉
[00:15:01.000 --> 00:15:03.000]  高舉我們個人
[00:15:03.000 --> 00:15:05.000]  高舉我們個人主義
[00:15:05.000 --> 00:15:08.000]  相反 信徒階制思是給我們每一個人
[00:15:08.000 --> 00:15:13.000]  成為我們其他身邊的人的制思
[00:15:13.000 --> 00:15:16.000]  以致我們其他個別的信徒
[00:15:16.000 --> 00:15:18.000]  因著我們這個制思
[00:15:18.000 --> 00:15:21.000]  能夠更加靠近上帝
[00:15:21.000 --> 00:15:23.000]  所以說 我們這個信徒階制思
[00:15:23.000 --> 00:15:25.000]  上帝透過我們這些制思
[00:15:25.000 --> 00:15:29.000]  上帝因典能夠去服侍其他人
[00:15:29.000 --> 00:15:31.000]  所以有一句說話
[00:15:31.000 --> 00:15:36.000]  To be a priest is to be a priest for others
[00:15:36.000 --> 00:15:40.000]  To be a priest is to be a priest for others
[00:15:40.000 --> 00:15:43.000]  第三 以實業道為中心
[00:15:43.000 --> 00:15:44.000]  唯獨聖經
[00:15:44.000 --> 00:15:48.000]  宗教改革是以這個來高舉聖經
[00:15:48.000 --> 00:15:50.000]  我這兩年已經提過一兩次了
[00:15:50.000 --> 00:15:51.000]  好幾次了
[00:15:51.000 --> 00:15:53.000]  信徒階制思裡面的意思是
[00:15:53.000 --> 00:15:55.000]  如果老德他只能這樣說
[00:15:55.000 --> 00:15:59.000]  當我們准許任何人獲取聖經
[00:15:59.000 --> 00:16:02.000]  我們就不能拒絕他行使任何
[00:16:02.000 --> 00:16:05.000]  以教導聖經的制思職份的權利
[00:16:05.000 --> 00:16:07.000]  即是說 如果每一個都可以
[00:16:07.000 --> 00:16:08.000]  access到聖經
[00:16:08.000 --> 00:16:10.000]  每一個都可以讀聖經的時候
[00:16:10.000 --> 00:16:13.000]  其實我還怎麼可能去剝奪
[00:16:13.000 --> 00:16:15.000]  任何人去傳遞 去教導
[00:16:15.000 --> 00:16:19.000]  聖經這個主要的制思職份呢
[00:16:19.000 --> 00:16:22.000]  所以我要說 信徒階制思
[00:16:22.000 --> 00:16:26.000]  不單是唯獨聖經的必然產品
[00:16:26.000 --> 00:16:31.000]  並且是將宗教改革的精神
[00:16:31.000 --> 00:16:35.000]  一脈相承的流傳下來
[00:16:35.000 --> 00:16:36.000]  那我又要問了
[00:16:36.000 --> 00:16:39.000]  既然每一個信徒都是制思這個職份
[00:16:39.000 --> 00:16:41.000]  既然每一個信徒都可以宣講
[00:16:41.000 --> 00:16:43.000]  可以施洗 可以施餐
[00:16:43.000 --> 00:16:45.000]  剛才說的那七種功能的時候
[00:16:45.000 --> 00:16:48.000]  那為什麼教會還需要神職人員呢
[00:16:48.000 --> 00:16:52.000]  路德的處理這個問題
[00:16:52.000 --> 00:16:55.000]  從兩個角度我們可以理解
[00:16:55.000 --> 00:16:56.000]  第一 我就問
[00:16:56.000 --> 00:17:00.000]  究竟教會還需要神職人員嗎
[00:17:00.000 --> 00:17:02.000]  需要聖職嗎 需要牧職嗎
[00:17:02.000 --> 00:17:04.000]  第二 我就問
[00:17:04.000 --> 00:17:08.000]  路德他怎麼看牧職的產生呢
[00:17:08.000 --> 00:17:10.000]  我先看第一個
[00:17:10.000 --> 00:17:13.000]  路德怎麼理解聖職呢
[00:17:13.000 --> 00:17:17.000]  第一 我就說路德沒有否定聖職
[00:17:17.000 --> 00:17:19.000]  因為他說信徒皆制思
[00:17:19.000 --> 00:17:22.000]  並不等於信徒皆牧師
[00:17:22.000 --> 00:17:24.000]  很清楚 你要記住
[00:17:24.000 --> 00:17:27.000]  在路德心目中
[00:17:27.000 --> 00:17:29.000]  制思和牧師是兩回事
[00:17:29.000 --> 00:17:31.000]  是有分別的
[00:17:31.000 --> 00:17:34.000]  原來路德這樣去理解牧職
[00:17:34.000 --> 00:17:37.000]  他說牧職有兩種
[00:17:37.000 --> 00:17:39.000]  制思職份有兩種層次
[00:17:39.000 --> 00:17:41.000]  第一種制思職份
[00:17:41.000 --> 00:17:44.000]  就是一種普遍的制思職份
[00:17:44.000 --> 00:17:47.000]  是為平信徒而設的
[00:17:47.000 --> 00:17:49.000]  另一種聖職就是
[00:17:49.000 --> 00:17:51.000]  特別的制思職份
[00:17:51.000 --> 00:17:53.000]  是為教牧而設的
[00:17:53.000 --> 00:17:55.000]  什麼叫普遍的制思職份呢
[00:17:55.000 --> 00:17:56.000]  普遍的制思職份就是
[00:17:56.000 --> 00:17:59.000]  信徒與信徒之間的彼此服事
[00:17:59.000 --> 00:18:00.000]  或者信徒與信徒之間
[00:18:00.000 --> 00:18:03.000]  就好像有一個中介的職份
[00:18:03.000 --> 00:18:05.000]  去履行制思的職份
[00:18:05.000 --> 00:18:08.000]  去教導聖經 去施行聖禮
[00:18:08.000 --> 00:18:11.000]  而特別的制思
[00:18:11.000 --> 00:18:14.000]  就是為教會設立專職的侍奉人員
[00:18:14.000 --> 00:18:16.000]  就好像二弗所書第四章提到
[00:18:16.000 --> 00:18:20.000]  有仕途 先知 牧師 和教師等等
[00:18:20.000 --> 00:18:25.000]  這些要對全體會眾去行使的職份
[00:18:25.000 --> 00:18:27.000]  所以路德認為
[00:18:27.000 --> 00:18:29.000]  這種教導牧養管理
[00:18:29.000 --> 00:18:33.000]  是為了維持教會的秩序
[00:18:33.000 --> 00:18:35.000]  order而設的
[00:18:35.000 --> 00:18:36.000]  他曾經這樣說
[00:18:36.000 --> 00:18:38.000]  他說在他那篇論文
[00:18:38.000 --> 00:18:40.000]  關於牧職的那篇論文裡
[00:18:40.000 --> 00:18:42.000]  他認為教會的秩序
[00:18:42.000 --> 00:18:44.000]  是為了維持教會的秩序
[00:18:44.000 --> 00:18:47.000]  否則 會有羞愧的疑慮
[00:18:47.000 --> 00:18:48.000]  在神的民眾中
[00:18:48.000 --> 00:18:51.000]  而他們所屬的教會裡
[00:18:51.000 --> 00:18:52.000]  在教會裡
[00:18:52.000 --> 00:18:54.000]  所有事情都應該
[00:18:54.000 --> 00:18:56.000]  在教會的秩序之中
[00:18:56.000 --> 00:18:58.000]  進行得正確
[00:18:58.000 --> 00:18:59.000]  是真的
[00:18:59.000 --> 00:19:00.000]  如果我們沒有了
[00:19:00.000 --> 00:19:03.000]  這種特別的制思的職份
[00:19:03.000 --> 00:19:07.000]  教會就可能變得沒有秩序
[00:19:07.000 --> 00:19:11.000]  他將另一種觀念放進來
[00:19:11.000 --> 00:19:14.000]  就是私下的職事
[00:19:14.000 --> 00:19:16.000]  和公眾的職事
[00:19:16.000 --> 00:19:18.000]  意思就是說
[00:19:18.000 --> 00:19:21.000]  信徒階級普遍的職份
[00:19:21.000 --> 00:19:23.000]  那個說法就是
[00:19:23.000 --> 00:19:25.000]  是為了信徒之間私下的
[00:19:25.000 --> 00:19:28.000]  private的 個別的職事
[00:19:28.000 --> 00:19:30.000]  而專職的牧師
[00:19:30.000 --> 00:19:34.000]  他所要做的是公眾的職事
[00:19:34.000 --> 00:19:37.000]  用這樣的角度去理解
[00:19:37.000 --> 00:19:40.000]  我覺得這個對我來說
[00:19:40.000 --> 00:19:43.000]  是值得去思考的一個問題
[00:19:43.000 --> 00:19:45.000]  所以在這個地方
[00:19:45.000 --> 00:19:48.000]  路德他雖然是宗教改革
[00:19:48.000 --> 00:19:51.000]  他推翻羅馬天主教的三道成就
[00:19:51.000 --> 00:19:53.000]  但他其實沒有意圖取消
[00:19:53.000 --> 00:19:54.000]  神職人員這個職份
[00:19:54.000 --> 00:19:56.000]  他只是重新界定
[00:19:56.000 --> 00:19:59.000]  一個牧師的職份是什麼
[00:19:59.000 --> 00:20:01.000]  對於路德來說
[00:20:01.000 --> 00:20:06.000]  牧師和信徒是並存
[00:20:06.000 --> 00:20:09.000]  是互助 是相輔 是相成
[00:20:09.000 --> 00:20:11.000]  接下來我們再看看
[00:20:11.000 --> 00:20:14.000]  路德如何去理解
[00:20:14.000 --> 00:20:18.000]  牧職或牧師的產生
[00:20:18.000 --> 00:20:24.000]  你知道羅馬天主教的牧職的安排
[00:20:24.000 --> 00:20:26.000]  是一個委任制
[00:20:26.000 --> 00:20:29.000]  由教宗一直委任下來
[00:20:29.000 --> 00:20:31.000]  分派下來 指派下來
[00:20:31.000 --> 00:20:33.000]  但路德認為不是
[00:20:33.000 --> 00:20:37.000]  路德認為牧職是一種雙重的召命
[00:20:37.000 --> 00:20:40.000]  既是上帝的呼召
[00:20:40.000 --> 00:20:44.000]  亦是教會回眾的委任
[00:20:44.000 --> 00:20:50.000]  他在他的論文有關牧職的論文
[00:20:50.000 --> 00:21:19.000]  (英文)
[00:21:19.000 --> 00:21:21.000]  在另一篇文章裏面
[00:21:21.000 --> 00:21:23.000]  Cp82篇的主色
[00:21:23.000 --> 00:21:24.000]  路德有這樣的說法
[00:21:24.000 --> 00:21:27.000]  他說牧師需要有召命
[00:21:27.000 --> 00:21:30.000]  他說每一個基督徒都是祭司
[00:21:30.000 --> 00:21:32.000]  而非每一個都是牧師
[00:21:32.000 --> 00:21:33.000]  要成為一個牧師
[00:21:33.000 --> 00:21:34.000]  不單本身是祭司
[00:21:34.000 --> 00:21:36.000]  而且必須有職位
[00:21:36.000 --> 00:21:38.000]  有相應工作交託給他
[00:21:38.000 --> 00:21:39.000]  這個召命及委任
[00:21:39.000 --> 00:21:41.000]  Call and Command
[00:21:41.000 --> 00:21:44.000]  使他成為牧師和教師
[00:21:44.000 --> 00:21:46.000]  Pastors and Preachers
