
[00:00:00.000 --> 00:00:05.000]  歡迎大家參與由中國神學研究院主辦
[00:17:07.000 --> 00:17:11.000]  其實一直都是一個流動的過程
[00:17:11.000 --> 00:17:14.000]  John Kabat-Zinn比較專注的是
[00:17:14.000 --> 00:17:17.000]  留意當下,paying attention
[00:17:17.000 --> 00:17:21.000]  和awareness arises to paying attention
[00:17:21.000 --> 00:17:24.000]  都是留意當下發生的事物
[00:17:24.000 --> 00:17:26.000]  給那個人的專注
[00:17:26.000 --> 00:17:29.000]  另外Marlett那個就是提到
[00:17:29.000 --> 00:17:34.000]  將一個人完全去專注當下的一個經驗
[00:17:34.000 --> 00:17:38.000]  然後就是一個自我調節的專注
[00:17:38.000 --> 00:17:42.000]  去達至我們能夠留意到
[00:17:42.000 --> 00:17:47.000]  或者維持到我們當時的即時的經驗
[00:17:47.000 --> 00:17:49.000]  另外就是留意當下的經驗
[00:17:49.000 --> 00:17:52.000]  awareness of present experience
[00:17:52.000 --> 00:17:56.000]  還有Lynne Lange就是DBT設計的人
[00:17:56.000 --> 00:18:00.000]  就是注意力集中在當下
[00:18:00.000 --> 00:18:03.000]  所以你會看到就算不同的人
[00:18:03.000 --> 00:18:06.000]  他的定義是有些不同的
[00:18:06.000 --> 00:18:09.000]  但你會看到我綠色highlight了的keywords
[00:18:09.000 --> 00:18:12.000]  其實都不外乎是attention
[00:18:12.000 --> 00:18:15.000]  awareness,present experience
[00:18:15.000 --> 00:18:21.000]  都是留意、專注、有意識、留意當下的經驗
[00:18:21.000 --> 00:18:23.000]  我想這個definition和
[00:18:23.000 --> 00:18:27.000]  坊間有些人或者一些弟兄姊妹
[00:18:27.000 --> 00:18:31.000]  對mindfulness的理念是不同的
[00:18:31.000 --> 00:18:33.000]  很多時候那些人說mindfulness
[00:18:33.000 --> 00:18:35.000]  就覺得是放空的
[00:18:35.000 --> 00:18:36.000]  就是我放空
[00:18:36.000 --> 00:18:39.000]  所以就什麼都不想了
[00:18:39.000 --> 00:18:44.000]  其實就有些不是完全是那回事
[00:18:44.000 --> 00:18:46.000]  當中其實反而是
[00:18:46.000 --> 00:18:48.000]  我是放下一些東西的
[00:18:48.000 --> 00:18:50.000]  我是嘗試放下一些
[00:18:50.000 --> 00:18:52.000]  可能一些的雜念
[00:18:52.000 --> 00:18:55.000]  一些在我們腦海裡喋喋不休的思想
[00:18:55.000 --> 00:18:59.000]  但其實那個focus都是在
[00:18:59.000 --> 00:19:02.000]  專注我們去留意我們有的經驗
[00:19:02.000 --> 00:19:07.000]  而我們嘗試不去和那些經驗糾纏
[00:19:07.000 --> 00:19:10.000]  所以坊間很多人都會說
[00:19:10.000 --> 00:19:12.000]  mindfulness就是放空
[00:19:12.000 --> 00:19:14.000]  放空就可以捉靈
[00:19:14.000 --> 00:19:18.000]  這個argument我們要再想多一點
[00:19:18.000 --> 00:19:21.000]  其實危險的位置在哪裡呢?
[00:19:21.000 --> 00:19:25.000]  我不是說mindfulness沒有危險的地方
[00:19:25.000 --> 00:19:30.000]  但可能要留意那個argument是怎樣去做
[00:19:30.000 --> 00:19:33.000]  另外how,mindfulness是怎樣呢?
[00:19:33.000 --> 00:19:36.000]  這個說到是on purpose in the present moment
[00:19:36.000 --> 00:19:38.000]  我不逐個去說
[00:19:38.000 --> 00:19:40.000]  但你會看到keywords很多都是
[00:19:40.000 --> 00:19:43.000]  其實是說有一個目的
[00:19:43.000 --> 00:19:45.000]  當下、接納
[00:19:45.000 --> 00:19:48.000]  還有一些比較開放性的行為
[00:19:48.000 --> 00:19:52.000]  例如curiosity、openness、non-judgmental
[00:19:52.000 --> 00:19:57.000]  當中有一些開放、接納、不批判
[00:19:57.000 --> 00:19:59.000]  沒有反應性
[00:19:59.000 --> 00:20:03.000]  這裡是說non-reactivity的成分
[00:20:03.000 --> 00:20:06.000]  下一張site我summarize了
[00:20:06.000 --> 00:20:10.000]  這些靜觀的操作定義和元素
[00:20:10.000 --> 00:20:16.000]  當中提到一些non-judging、不去批判
[00:20:16.000 --> 00:20:19.000]  不是說不理會它,是不去批判
[00:20:19.000 --> 00:20:24.000]  忍耐、初心、信任、不強求、接受、放手
[00:20:24.000 --> 00:20:28.000]  不去執著一些特質
[00:20:28.000 --> 00:20:31.000]  或者大家可能留意到
[00:20:31.000 --> 00:20:34.000]  西方心理學裡面的靜觀
[00:20:34.000 --> 00:20:37.000]  演變下來到現在這張slide說的
[00:20:37.000 --> 00:20:42.000]  跟佛學裡面的白證道
[00:20:42.000 --> 00:20:49.000]  或者佛教裡面的安靜操練
[00:20:49.000 --> 00:20:54.000]  已經有些不完全一樣的地方
[00:20:54.000 --> 00:20:57.000]  所以我們可以留意一下
[00:20:57.000 --> 00:20:59.000]  當中心理學的靜觀
[00:20:59.000 --> 00:21:03.000]  和本身從佛學或者其他宗教
[00:21:03.000 --> 00:21:06.000]  涉獵裡面所說的一些安靜操練
[00:21:06.000 --> 00:21:08.000]  相似的地方是甚麼呢
[00:21:08.000 --> 00:21:11.000]  不相同的地方也是甚麼呢
[00:21:11.000 --> 00:21:16.000]  我這裡會簡單說三個
[00:21:16.000 --> 00:21:19.000]  坊間現在心理學靜觀裡面
[00:21:19.000 --> 00:21:24.000]  一些練習比較著重的三個元素
[00:21:24.000 --> 00:21:28.000]  第一個就是好奇、不批判的態度
[00:21:28.000 --> 00:21:33.000]  如果各位有試過參加過這些課程
[00:21:33.000 --> 00:21:37.000]  其中一個練習就是提子乾的練習
[00:21:37.000 --> 00:21:40.000]  會邀請你去吃一顆東西
[00:21:40.000 --> 00:21:43.000]  一個你從來沒見過的物件
[00:21:43.000 --> 00:21:45.000]  其實就是一個提子乾
[00:21:45.000 --> 00:21:49.000]  嘗試用一個從來沒吃過的角度
[00:21:49.000 --> 00:21:51.000]  去試一下吃它
[00:21:51.000 --> 00:21:52.000]  例如看一看它
[00:21:52.000 --> 00:21:54.000]  在燈下面照一下它
[00:21:54.000 --> 00:21:55.000]  聞一下它
[00:21:55.000 --> 00:21:56.000]  戴在耳朵上
[00:21:56.000 --> 00:21:58.000]  原來提子乾是有聲的
[00:21:59.000 --> 00:22:03.000]  嘗試用一個好奇的目光
[00:22:03.000 --> 00:22:06.000]  去經驗一些習以為常的事情
[00:22:06.000 --> 00:22:08.000]  嘗試用一個不批判的態度
[00:22:08.000 --> 00:22:10.000]  這裡所說的不批判
[00:22:10.000 --> 00:22:12.000]  不是對那樣東西沒有任何評論
[00:22:12.000 --> 00:22:16.000]  而是說可能本身我不喜歡吃提子乾
[00:22:16.000 --> 00:22:19.000]  但現在我嘗試用一個開放的心
[00:22:19.000 --> 00:22:21.000]  去試一下吃這東西
[00:22:21.000 --> 00:22:24.000]  好像我從來都沒吃過一樣
[00:22:26.000 --> 00:22:29.000]  另外專注力的自我調節
[00:22:29.000 --> 00:22:32.000]  也是一個很重要的元素
[00:22:32.000 --> 00:22:35.000]  這裡有一個Attention的成分
[00:22:35.000 --> 00:22:37.000]  和一個Self-Regulation的成分
[00:22:37.000 --> 00:22:39.000]  這裡提到
[00:22:39.000 --> 00:22:41.000]  我們練習靜觀
[00:22:41.000 --> 00:22:43.000]  或者我們日常生活的時候
[00:22:43.000 --> 00:22:45.000]  其實很多時候都會分心
[00:22:45.000 --> 00:22:46.000]  會心散
[00:22:46.000 --> 00:22:48.000]  各位同學做功課的時候
[00:22:48.000 --> 00:22:50.000]  尤其是老師備課的時候
[00:22:50.000 --> 00:22:52.000]  都會心散
[00:22:52.000 --> 00:22:54.000]  怎樣在這個時候
[00:22:54.000 --> 00:22:58.000]  不要太過分地去批判自己
[00:22:58.000 --> 00:22:59.000]  就是留意到
[00:22:59.000 --> 00:23:00.000]  咦 是的 我分心了
[00:23:00.000 --> 00:23:02.000]  我坐在這裡兩個小時
[00:23:02.000 --> 00:23:04.000]  但我一隻字都沒有打到
[00:23:04.000 --> 00:23:06.000]  留意到自己分心了
[00:23:06.000 --> 00:23:07.000]  然後就回來了
[00:23:07.000 --> 00:23:08.000]  就告訴自己
[00:23:08.000 --> 00:23:10.000]  我可以重新專注
[00:23:10.000 --> 00:23:12.000]  可以留意現在發生什麼事
[00:23:12.000 --> 00:23:17.000]  這個練習是幫助當事人
[00:23:17.000 --> 00:23:19.000]  對自己身體的感覺
[00:23:19.000 --> 00:23:21.000]  想法 情緒
[00:23:21.000 --> 00:23:24.000]  慢慢可以培養出一個
[00:23:24.000 --> 00:23:27.000]  比較容易去接納和開放的態度
[00:23:27.000 --> 00:23:30.000]  也可以在我們的專注力那裡
[00:23:30.000 --> 00:23:32.000]  有多一點的靈活性
