
[00:00:00.000 --> 00:00:05.000]  歡迎大家再次來到「亦有嘢學」延伸在線
[00:05:13.000 --> 00:05:15.000]  一個小時時間都講不到
[00:05:15.000 --> 00:05:17.000]  我主要是講故事
[00:05:17.000 --> 00:05:19.000]  特別是找一些好聽的故事
[00:05:19.000 --> 00:05:21.000]  引你繼續去追尋
[00:05:21.000 --> 00:05:24.000]  我會從七個項目
[00:05:24.000 --> 00:05:28.000]  七個方向去看教會的社會服事
[00:05:28.000 --> 00:05:32.000]  包括教育、醫療、慈善、公益服務
[00:05:32.000 --> 00:05:35.000]  災難中的人道救援
[00:05:35.000 --> 00:05:37.000]  少數民族文化保育
[00:05:37.000 --> 00:05:40.000]  轉化文化和改革社會
[00:05:40.000 --> 00:05:42.000]  我講得很闊
[00:05:42.000 --> 00:05:45.000]  所以每一處都只是講一些故事
[00:05:45.000 --> 00:05:47.000]  教育方面
[00:05:47.000 --> 00:05:51.000]  大家知道西方的教育注重知識和科學
[00:05:51.000 --> 00:05:54.000]  補充了中國傳統四書五經
[00:05:54.000 --> 00:05:58.000]  在哲學和倫理上的編輯
[00:05:58.000 --> 00:06:01.000]  我想講幾個特別的例子
[00:06:01.000 --> 00:06:06.000]  一個叫艾迪胥
[00:06:06.000 --> 00:06:08.000]  或者叫愛爾德塞
[00:06:08.000 --> 00:06:09.000]  是不同的翻譯
[00:06:09.000 --> 00:06:10.000]  他翻譯成中文
[00:06:10.000 --> 00:06:12.000]  是Mary Ann Aldersey
[00:06:12.000 --> 00:06:17.000]  她其實是第一個來中國的女孫教師
[00:06:17.000 --> 00:06:21.000]  我不計算那些是做太太
[00:06:21.000 --> 00:06:23.000]  接著先生過來
[00:06:23.000 --> 00:06:24.000]  做女兒
[00:06:24.000 --> 00:06:26.000]  接著是父母
[00:06:26.000 --> 00:06:29.000]  是單身來到中國的
[00:06:29.000 --> 00:06:32.000]  第一個她自己決定的女孫教師
[00:06:32.000 --> 00:06:33.000]  就是這個人
[00:06:33.000 --> 00:06:38.000]  她在寧波開辦了一個叫寧波女屬
[00:06:38.000 --> 00:06:41.000]  那是中國第一個女子學校
[00:06:41.000 --> 00:06:43.000]  這個很特別
[00:06:43.000 --> 00:06:44.000]  所以是第一個
[00:06:44.000 --> 00:06:45.000]  所以我提及
[00:06:45.000 --> 00:06:46.000]  其實女孩子
[00:06:46.000 --> 00:06:48.000]  在當時來說
[00:06:48.000 --> 00:06:50.000]  開辦女子學校不容易
[00:06:50.000 --> 00:06:53.000]  因為女子無才便是德
[00:06:53.000 --> 00:06:54.000]  如果我們這樣來開辦
[00:06:54.000 --> 00:06:56.000]  就如風逆蹤
[00:06:56.000 --> 00:06:58.000]  人們會很懷疑
[00:06:58.000 --> 00:07:00.000]  很多的偏見
[00:07:00.000 --> 00:07:01.000]  很多的攻擊
[00:07:01.000 --> 00:07:03.000]  甚至很多的風險
[00:07:03.000 --> 00:07:04.000]  但她願意做
[00:07:04.000 --> 00:07:06.000]  其實最初她是在印尼做
[00:07:06.000 --> 00:07:09.000]  後來就來到中國的地方去做
[00:07:09.000 --> 00:07:12.000]  這個寧波女屬
[00:07:12.000 --> 00:07:16.000]  後來就變成了雍江女子學校
[00:07:16.000 --> 00:07:17.000]  我特別提及
[00:07:17.000 --> 00:07:18.000]  為什麼呢
[00:07:18.000 --> 00:07:20.000]  因為今天去寧波
[00:07:20.000 --> 00:07:23.000]  仍然可以找到雍江中學
[00:07:23.000 --> 00:07:25.000]  我認識有人在那裏讀書
[00:07:25.000 --> 00:07:26.000]  所以我就覺得
[00:07:26.000 --> 00:07:27.000]  很精彩
[00:07:27.000 --> 00:07:29.000]  這麼多年的歷史
[00:07:29.000 --> 00:07:30.000]  另外一個我想提及的
[00:07:30.000 --> 00:07:32.000]  就是山西大學堂
[00:07:32.000 --> 00:07:34.000]  這個也是歷史價值
[00:07:34.000 --> 00:07:37.000]  其實是1900年義和團之亂
[00:07:37.000 --> 00:07:38.000]  八國聯軍
[00:07:38.000 --> 00:07:40.000]  接著就是賠款
[00:07:40.000 --> 00:07:42.000]  賠款的時候
[00:07:42.000 --> 00:07:44.000]  就有不同的人有不同的做法
[00:07:44.000 --> 00:07:45.000]  當時內地會
[00:07:45.000 --> 00:07:47.000]  大德生他們是不收的
[00:07:47.000 --> 00:07:49.000]  不收賠款
[00:07:49.000 --> 00:07:52.000]  但是另一個派的人
[00:07:52.000 --> 00:07:54.000]  就是李提摩太太就收的
[00:07:54.000 --> 00:07:55.000]  你讓我收
[00:07:55.000 --> 00:07:57.000]  但他不是用給自己
[00:07:57.000 --> 00:08:01.000]  不是去重建自己那些被破壞的東西
[00:08:01.000 --> 00:08:03.000]  而是他用了這筆錢
[00:08:03.000 --> 00:08:06.000]  來做教育的功夫
[00:08:06.000 --> 00:08:08.000]  因為他知道教育很重要
[00:08:08.000 --> 00:08:12.000]  山西大學就是在庚子賠款
[00:08:12.000 --> 00:08:16.000]  創建的一個中西大學堂
[00:08:16.000 --> 00:08:18.000]  裡面有中學
[00:08:18.000 --> 00:08:20.000]  中學其實不是說到我們中學校
[00:08:20.000 --> 00:08:22.000]  是中國的學術
[00:08:22.000 --> 00:08:23.000]  和西學
[00:08:23.000 --> 00:08:24.000]  就是西方學術
[00:08:24.000 --> 00:08:26.000]  兩方面是共融的
[00:08:26.000 --> 00:08:28.000]  就希望用教育的方式
[00:08:28.000 --> 00:08:30.000]  來改變人心
[00:08:30.000 --> 00:08:31.000]  這個很重要
[00:08:31.000 --> 00:08:34.000]  其實當時山西大學堂
[00:08:34.000 --> 00:08:38.000]  是中國最早的三個大學當中的一個
[00:08:38.000 --> 00:08:39.000]  很重要
[00:08:39.000 --> 00:08:43.000]  今天如果你去到山西大學的話
[00:08:43.000 --> 00:08:45.000]  你今天去太原
[00:08:45.000 --> 00:08:48.000]  你都會見到山西大學裡面的
[00:08:48.000 --> 00:08:50.000]  李提摩太像
[00:08:50.000 --> 00:08:54.000]  這個歷史的一個很好的見證
[00:08:54.000 --> 00:08:57.000]  另外一個我覺得是很見證的
[00:08:57.000 --> 00:09:01.000]  我選擇了對大家有興趣的
[00:09:01.000 --> 00:09:03.000]  有關係的那些
[00:09:03.000 --> 00:09:07.000]  就是一個叫金陵文理女子學院
[00:09:07.000 --> 00:09:10.000]  我遲些會再說這個宣教士
[00:09:10.000 --> 00:09:15.000]  她的名字叫做魏特琳
[00:09:15.000 --> 00:09:19.000]  她就是當時她曾經很長的時間
[00:09:19.000 --> 00:09:21.000]  在當中做老師
[00:09:21.000 --> 00:09:22.000]  做教務長
[00:09:22.000 --> 00:09:24.000]  做校長
[00:09:24.000 --> 00:09:26.000]  為什麼提這個呢
[00:09:26.000 --> 00:09:30.000]  因為這個金陵女子文理學院
[00:09:30.000 --> 00:09:32.000]  她就到後來的時間
[00:09:32.000 --> 00:09:34.000]  就停了一段時間之後
[00:09:34.000 --> 00:09:36.000]  就分開了兩批的
[00:09:36.000 --> 00:09:41.000]  當時到40年代末的時候
[00:09:41.000 --> 00:09:43.000]  1940年代末的時候
[00:09:43.000 --> 00:09:46.000]  就是國民政府就遷去台灣
[00:09:46.000 --> 00:09:51.000]  就把金陵文理女子學院遷到香港
[00:09:51.000 --> 00:09:55.000]  而在香港的金陵女子文學
[00:09:55.000 --> 00:09:56.000]  對不起
[00:09:56.000 --> 00:09:58.000]  金陵文理女子學院
[00:09:58.000 --> 00:10:02.000]  就是成為香港當時的金陵女子大學
[00:10:02.000 --> 00:10:08.000]  也是當時崇基學院裏面的一個小部門
[00:10:08.000 --> 00:10:11.000]  後來就再合併
[00:10:11.000 --> 00:10:14.000]  到現在的香港中文大學
[00:10:14.000 --> 00:10:17.000]  原來現在的香港中文大學
[00:10:17.000 --> 00:10:20.000]  最原始是當中有小部份
[00:10:20.000 --> 00:10:23.000]  這個金陵文理女子學院
[00:10:23.000 --> 00:10:25.000]  這樣的歷史
[00:10:25.000 --> 00:10:27.000]  她分開兩部份
[00:10:27.000 --> 00:10:29.000]  一部份就遷到香港
[00:10:29.000 --> 00:10:31.000]  另一部份就留在南京
[00:10:31.000 --> 00:10:34.000]  南京在改革開放之後
[00:10:34.000 --> 00:10:36.000]  就是她復校之後
[00:10:36.000 --> 00:10:42.000]  就依附在當時的金陵女子學院
[00:10:42.000 --> 00:10:47.000]  就變成現在南京師範大學的一部份
[00:10:47.000 --> 00:10:49.000]  這個歷史是很寶貴
[00:10:49.000 --> 00:10:51.000]  提起這個學校
[00:10:51.000 --> 00:10:53.000]  講學校就很多很多
[00:10:53.000 --> 00:10:55.000]  我只不過提幾個故事都講不完
[00:10:55.000 --> 00:10:57.000]  因為你知道我有這麼多東西要講
[00:10:57.000 --> 00:10:58.000]  沒辦法講這麼多
[00:10:58.000 --> 00:11:00.000]  但是我會講一些
[00:11:00.000 --> 00:11:03.000]  一會兒還會講更精彩的故事給大家聽
[00:11:03.000 --> 00:11:06.000]  其實你都知道
[00:11:06.000 --> 00:11:08.000]  基督教最多的參與就是什麼
[00:11:08.000 --> 00:11:10.000]  教育 接著就是醫療
[00:11:10.000 --> 00:11:14.000]  你看看香港很多的基督教的醫院
[00:11:14.000 --> 00:11:16.000]  基督教學校都知道的
[00:11:16.000 --> 00:11:17.000]  第二樣東西
[00:11:17.000 --> 00:11:18.000]  我講醫療
[00:11:18.000 --> 00:11:22.000]  醫療方面其實都很多的例證
[00:11:22.000 --> 00:11:24.000]  不過我特別提一樣東西
[00:11:24.000 --> 00:11:27.000]  就是第一個西醫學堂的建立
[00:11:27.000 --> 00:11:29.000]  1894年的
[00:11:29.000 --> 00:11:30.000]  有故事講的
[00:11:30.000 --> 00:11:31.000]  為什麼呢
[00:11:31.000 --> 00:11:34.000]  因為當時的清朝的大臣李鴻章
[00:11:34.000 --> 00:11:35.000]  大家聽過吧
[00:11:35.000 --> 00:11:38.000]  李鴻章的太太她就生病了
[00:11:38.000 --> 00:11:39.000]  而她生病
[00:11:39.000 --> 00:11:42.000]  是有兩個的宣教士醫生
[00:11:42.000 --> 00:11:44.000]  合力治好她的
[00:11:44.000 --> 00:11:47.000]  就是John Mackenzie
[00:11:47.000 --> 00:11:50.000]  和Leonora Howard 兩個
[00:11:50.000 --> 00:11:52.000]  為什麼需要兩個呢
[00:11:52.000 --> 00:11:55.000]  其實主要的主診是John Mackenzie的
[00:11:55.000 --> 00:11:56.000]  因為她是男人
[00:11:56.000 --> 00:11:59.000]  李鴻章的太太是女人
[00:11:59.000 --> 00:12:02.000]  所以中間有一個女的醫生
[00:12:02.000 --> 00:12:04.000]  而接著之後
[00:12:04.000 --> 00:12:07.000]  這兩個就是這兩個的醫生
[00:12:07.000 --> 00:12:10.000]  John Mackenzie都有傳記寫她的
[00:12:10.000 --> 00:12:12.000]  其實他的貢獻就是
[00:12:12.000 --> 00:12:14.000]  他治好了李鴻章太太之後
[00:12:14.000 --> 00:12:18.000]  就說不如我們引進西方的醫學
[00:12:18.000 --> 00:12:20.000]  不只是我們去治
[00:12:20.000 --> 00:12:22.000]  我們是能夠將醫學交流給
[00:12:22.000 --> 00:12:26.000]  中國整個的國家
[00:12:26.000 --> 00:12:28.000]  那不就可以有更多的發展
[00:12:28.000 --> 00:12:32.000]  就開了北洋醫學院
[00:12:32.000 --> 00:12:35.000]  當時是中西合璧的
[00:12:35.000 --> 00:12:37.000]  是第一個醫學院開出來
[00:12:37.000 --> 00:12:39.000]  這是這樣的情況
[00:12:39.000 --> 00:12:41.000]  但其實同期的時間
[00:12:41.000 --> 00:12:43.000]  我們見到其實又有
[00:12:43.000 --> 00:12:47.000]  傳教士在中國也開辦精神病院
[00:12:47.000 --> 00:12:49.000]  這個是在中國沒有的
[00:12:49.000 --> 00:12:51.000]  精神病人每人治他
[00:12:51.000 --> 00:12:54.000]  並不會完全將他流放
[00:12:54.000 --> 00:12:56.000]  但有人會開精神病院
[00:12:56.000 --> 00:12:58.000]  有婦孺醫院
[00:12:58.000 --> 00:13:01.000]  因為男女授受不親
[00:13:01.000 --> 00:13:03.000]  所以女人就沒有辦法治
[00:13:03.000 --> 00:13:05.000]  所以就要開婦孺醫院
[00:13:05.000 --> 00:13:07.000]  還有女醫學院
[00:13:07.000 --> 00:13:10.000]  都是那個時間後一點開始的
[00:13:10.000 --> 00:13:13.000]  所以你見到在醫療方面
[00:13:13.000 --> 00:13:16.000]  都有新的和很多的突破
[00:13:16.000 --> 00:13:20.000]  講完教育醫療之後
[00:13:20.000 --> 00:13:22.000]  我想講下一個
[00:13:22.000 --> 00:13:24.000]  就是慈善公益服務
[00:13:24.000 --> 00:13:26.000]  我都是提一些來講
[00:13:26.000 --> 00:13:31.000]  可能大家覺得最多做的就是孤兒院
[00:13:31.000 --> 00:13:34.000]  因為你知道在中國的時間
[00:13:34.000 --> 00:13:36.000]  沒有計劃生育
[00:13:36.000 --> 00:13:38.000]  沒有節育這件事
[00:13:38.000 --> 00:13:42.000]  所以貧窮人就沒有辦法養這麼多小孩
[00:13:42.000 --> 00:13:46.000]  當時很多饑荒年年的時候
[00:13:46.000 --> 00:13:48.000]  很多時候就丟出來
[00:13:48.000 --> 00:13:50.000]  令到女孩子更加慘
[00:13:50.000 --> 00:13:54.000]  所以在1856年之後
[00:13:54.000 --> 00:13:59.000]  清政府就已經給外國人開孤兒院
[00:13:59.000 --> 00:14:02.000]  為什麼外國人這麼喜歡開孤兒院呢
[00:14:02.000 --> 00:14:06.000]  當然是因為基督的愛延伸
[00:14:06.000 --> 00:14:08.000]  但其實當中有很重要的
[00:14:08.000 --> 00:14:10.000]  基督教是人觀的
[00:14:10.000 --> 00:14:11.000]  人觀就是說
[00:14:11.000 --> 00:14:13.000]  人是神所做的
[00:14:13.000 --> 00:14:15.000]  有神的形象
[00:14:15.000 --> 00:14:16.000]  有神的尊嚴
[00:14:16.000 --> 00:14:19.000]  我們是完全平等的
[00:14:19.000 --> 00:14:24.000]  所以特別當時很多被驕氣的小孩
[00:14:24.000 --> 00:14:27.000]  有殘障 有病 有女性
[00:14:27.000 --> 00:14:30.000]  他們覺得是不平等的
[00:14:30.000 --> 00:14:33.000]  所以這是一個很重要的原因
[00:14:33.000 --> 00:14:35.000]  流浪兒童等等
[00:14:35.000 --> 00:14:38.000]  就是被一些無論是天主教的
[00:14:38.000 --> 00:14:41.000]  還是基督新教的信徒
[00:14:41.000 --> 00:14:43.000]  和傳教士收養的
[00:14:43.000 --> 00:14:45.000]  這些是圖片
[00:14:45.000 --> 00:14:46.000]  很有意思的
[00:14:46.000 --> 00:14:48.000]  其實到了今天為止
[00:14:48.000 --> 00:14:49.000]  今時今日
[00:14:49.000 --> 00:14:53.000]  中國家庭仍然會遺棄小孩
[00:14:53.000 --> 00:14:55.000]  因為殘障
[00:14:55.000 --> 00:14:57.000]  這是一個很大的問題
[00:14:57.000 --> 00:15:00.000]  因為殘障不讓社會接納
[00:15:00.000 --> 00:15:01.000]  社會沒有足夠資源
[00:15:01.000 --> 00:15:04.000]  讓殘障人可以正常地生活
[00:15:04.000 --> 00:15:06.000]  所以這是一個很大的問題
[00:15:06.000 --> 00:15:08.000]  除了孤兒院之外
[00:15:08.000 --> 00:15:12.000]  另外一個就是很多的滯糧所
[00:15:12.000 --> 00:15:14.000]  在1901年的時間
[00:15:14.000 --> 00:15:16.000]  美國的傳教士包慈禎
[00:15:16.000 --> 00:15:17.000]  這個女士
[00:15:17.000 --> 00:15:21.000]  就於上海開設一個滯糧所
[00:15:21.000 --> 00:15:23.000]  她說是收養失足婦女
[00:15:23.000 --> 00:15:24.000]  其實就是妓女
[00:15:24.000 --> 00:15:26.000]  她稱之為失足婦女
[00:15:26.000 --> 00:15:29.000]  和她們所生的小孩
[00:15:29.000 --> 00:15:32.000]  還有女生學習做工藝品
[00:15:32.000 --> 00:15:35.000]  讓她們以後有機會繼續維生
[00:15:35.000 --> 00:15:37.000]  但她們主要是走兩條路
[00:15:37.000 --> 00:15:39.000]  一個是回娘家
[00:15:39.000 --> 00:15:40.000]  就是回家
[00:15:40.000 --> 00:15:42.000]  另一個就是嫁人
[00:15:42.000 --> 00:15:45.000]  這些滯糧所
[00:15:45.000 --> 00:15:48.000]  都會幫助這些女孩子繼續
[00:15:48.000 --> 00:15:55.000]  這是一個慈善公益服務的例子
[00:15:55.000 --> 00:15:58.000]  你看到這個洋娃娃
[00:15:58.000 --> 00:16:02.000]  其實就是當時的女生去做的
[00:16:02.000 --> 00:16:05.000]  她叫做多利滋糧
[00:16:05.000 --> 00:16:09.000]  多利滋糧就是滯糧所
[00:16:09.000 --> 00:16:14.000]  滯糧所就是用來做這些洋娃娃
[00:16:14.000 --> 00:16:19.000]  運到歐西地方賣的
[00:16:19.000 --> 00:16:22.000]  其實這種方法到現在都在做
[00:16:22.000 --> 00:16:25.000]  我知道現在也有類似的滯糧所
[00:16:25.000 --> 00:16:27.000]  我們不是這樣稱呼
[00:16:27.000 --> 00:16:30.000]  但也是用來做手工藝品
[00:16:30.000 --> 00:16:33.000]  給女孩子重新生活
[00:16:33.000 --> 00:16:34.000]  特別是做首飾
[00:16:34.000 --> 00:16:37.000]  我認識這樣的社會組織
[00:16:37.000 --> 00:16:39.000]  是基督教的
[00:16:39.000 --> 00:16:41.000]  除了這些之外
[00:16:41.000 --> 00:16:46.000]  我下一步就說災難當中的人道救援
[00:16:46.000 --> 00:16:48.000]  在災難的時間裏面
[00:16:48.000 --> 00:16:51.000]  教會怎樣去回應呢
[00:16:51.000 --> 00:16:54.000]  這方面我想說三大件事
[00:16:54.000 --> 00:16:56.000]  一個是震災
[00:16:56.000 --> 00:16:59.000]  第二和第三其實是戰事
[00:16:59.000 --> 00:17:01.000]  一個是七七事變 盧溝橋
[00:17:01.000 --> 00:17:03.000]  另一個就是南京大屠殺
[00:17:03.000 --> 00:17:05.000]  下面說的有少少三級一點
[00:17:05.000 --> 00:17:07.000]  不宜兒童
[00:17:07.000 --> 00:17:09.000]  因為是比較血腥的
[00:17:09.000 --> 00:17:11.000]  在震災中
[00:17:11.000 --> 00:17:13.000]  我選了一個故事
[00:17:13.000 --> 00:17:15.000]  這個故事我真的覺得很好看
[00:17:15.000 --> 00:17:16.000]  很感動
[00:17:16.000 --> 00:17:18.000]  我剛剛最近看的
[00:17:18.000 --> 00:17:19.000]  這個故事
[00:17:19.000 --> 00:17:23.000]  我其實是最近一年來
[00:17:23.000 --> 00:17:27.000]  發覺原來瑞典的瑞華差會
[00:17:27.000 --> 00:17:33.000]  有很多宣教士在中國
[00:17:33.000 --> 00:17:35.000]  原來我們不太知道他們
[00:17:35.000 --> 00:17:37.000]  因為他們很多時候寫的文章
[00:17:37.000 --> 00:17:39.000]  故事是瑞典文
[00:17:39.000 --> 00:17:41.000]  中國人認識瑞典文的不多
[00:17:41.000 --> 00:17:43.000]  不過我最近很感恩
[00:17:43.000 --> 00:17:45.000]  我認識了劉鴻老師
[00:17:45.000 --> 00:17:47.000]  這個翻譯的專家
[00:17:47.000 --> 00:17:51.000]  他專門將瑞典文的書籍
[00:17:51.000 --> 00:17:53.000]  翻譯為中文的
[00:17:53.000 --> 00:17:57.000]  他翻譯了一堆瑞華差會裏面的故事
[00:17:57.000 --> 00:17:59.000]  當中有一個故事
[00:17:59.000 --> 00:18:00.000]  我真的很感動
[00:18:00.000 --> 00:18:02.000]  一個叫做惠潤世穆斯
[00:18:02.000 --> 00:18:05.000]  《我的祖父在中國》的書
[00:18:05.000 --> 00:18:07.000]  他在1903至1930年
[00:18:07.000 --> 00:18:10.000]  不是祖父的生和死日
[00:18:10.000 --> 00:18:12.000]  而是他在中國的日子
[00:18:12.000 --> 00:18:14.000]  足足27年的
[00:18:14.000 --> 00:18:18.000]  瑞華差會的工作地方
[00:18:18.000 --> 00:18:22.000]  主要在山西、河南、陝西三個省份工作
[00:18:22.000 --> 00:18:26.000]  在19世紀末到20世紀初的時候
[00:18:26.000 --> 00:18:28.000]  大家知道是黃土高原
[00:18:28.000 --> 00:18:30.000]  長年是農業失收
[00:18:30.000 --> 00:18:33.000]  有時候會洪水為患
[00:18:33.000 --> 00:18:36.000]  主要是乾島洪水為患
[00:18:36.000 --> 00:18:40.000]  人民經歷過好幾次大饑荒
[00:18:40.000 --> 00:18:42.000]  當時每次災難死亡人數
[00:18:42.000 --> 00:18:44.000]  是成千上萬的
[00:18:44.000 --> 00:18:48.000]  比現在所講的疫症還要厲害
[00:18:48.000 --> 00:18:52.000]  而瑞華差會的船教士深入民間
[00:18:52.000 --> 00:18:55.000]  他們在歐洲各地籌款
[00:18:55.000 --> 00:18:59.000]  讓船教士在最前線的地方鎮災
[00:18:59.000 --> 00:19:01.000]  當中有講這個故事
[00:19:01.000 --> 00:19:03.000]  就是衛牧師的事
[00:19:03.000 --> 00:19:05.000]  衛牧師在中國服侍了27年
[00:19:05.000 --> 00:19:07.000]  他第一任太太
[00:19:07.000 --> 00:19:11.000]  在他結婚一年半之後
[00:19:11.000 --> 00:19:13.000]  就死於惡性吏疾
[00:19:13.000 --> 00:19:17.000]  第二任太太和他的小女兒
