
[00:00:00.000 --> 00:00:02.000]  (字幕:張志銘)
[00:01:58.440 --> 00:02:00.160]  就是教會支持政府
[00:02:00.160 --> 00:02:02.000]  政府支持教會
[00:02:02.000 --> 00:02:03.680]  所以這個所謂
[00:02:03.680 --> 00:02:06.040]  你聽過反中任權是不是?
[00:02:06.040 --> 00:02:07.520]  中世紀的教會
[00:02:07.520 --> 00:02:08.400]  中任權
[00:02:08.400 --> 00:02:10.720]  宗教庇護政權
[00:02:10.720 --> 00:02:15.000]  就是理所當然的
[00:02:15.000 --> 00:02:17.320]  當時的人覺得這是好事
[00:02:17.320 --> 00:02:19.240]  宗教庇護政權
[00:02:19.240 --> 00:02:21.600]  政權又支持宗教
[00:02:21.600 --> 00:02:23.080]  也是好事
[00:02:23.080 --> 00:02:25.040]  因為這樣的情況下
[00:02:25.040 --> 00:02:27.200]  才可以社會安定
[00:02:27.200 --> 00:02:29.480]  到了宗教改革的情況
[00:02:29.480 --> 00:02:31.640]  就是人們開始對這種想法
[00:02:31.640 --> 00:02:33.240]  有一個問號
[00:02:33.240 --> 00:02:34.200]  因為
[00:02:34.200 --> 00:02:36.720]  中任權關係的時候
[00:02:36.720 --> 00:02:39.720]  教會就好像變得越來越腐敗了
[00:02:39.720 --> 00:02:42.560]  政府有時候又好像很專制
[00:02:42.560 --> 00:02:44.640]  因為我的權力是神給我的
[00:02:44.640 --> 00:02:47.360]  所以有時候皇帝說話很凶
[00:02:47.360 --> 00:02:48.800]  人們開始在問
[00:02:48.800 --> 00:02:51.320]  到底政府的權柄
[00:02:51.320 --> 00:02:52.680]  是不是神給的呢?
[00:02:52.680 --> 00:02:54.160]  還是人民給的呢?
[00:02:54.160 --> 00:02:56.960]  教會是不是一定要支持政府
[00:02:56.960 --> 00:02:59.520]  或者政府是不是一定要支持教會呢?
[00:02:59.520 --> 00:03:01.640]  人們開始去問這些問題
[00:03:01.640 --> 00:03:02.960]  正如今天的人
[00:03:02.960 --> 00:03:04.880]  也在問類似的問題
[00:03:04.880 --> 00:03:08.840]  於是當時的一批知識分子
[00:03:08.840 --> 00:03:11.840]  就是當時的一批80後
[00:03:11.840 --> 00:03:15.320]  馬丁路德是1483年出生的
[00:03:15.320 --> 00:03:18.800]  所以他是當年的80後
[00:03:18.800 --> 00:03:21.120]  有一批80後
[00:03:21.120 --> 00:03:23.520]  就開始去問這個問題
[00:03:23.520 --> 00:03:26.760]  傳統的價值觀
[00:03:26.760 --> 00:03:27.920]  傳統的價值觀就是說
[00:03:27.920 --> 00:03:29.760]  行了,你跟著教會的教導
[00:03:29.760 --> 00:03:31.360]  教會這樣說,你跟著去做
[00:03:31.360 --> 00:03:34.200]  就好像以前我這一輩
[00:03:34.200 --> 00:03:35.920]  或者我更早的那些
[00:03:35.920 --> 00:03:37.160]  就會說
[00:03:37.160 --> 00:03:38.520]  獅子山精神
[00:03:38.520 --> 00:03:40.880]  你努力工作就可以了
[00:03:40.880 --> 00:03:42.600]  宗教改革的時候
[00:03:42.600 --> 00:03:44.240]  那些知識分子又覺得
[00:03:44.240 --> 00:03:46.680]  以前人說的那些好像不太行
[00:03:46.680 --> 00:03:48.680]  是不是跟著教會去做就行了呢?
[00:03:48.680 --> 00:03:51.640]  定時候領聖餐就可以了
[00:03:51.640 --> 00:03:54.320]  到底我們人生的意義在哪裡呢?
[00:03:54.320 --> 00:03:56.280]  我們這批年輕
[00:03:56.280 --> 00:03:57.560]  想當年年輕的
[00:03:57.560 --> 00:03:59.080]  年輕的知識分子
[00:03:59.080 --> 00:04:02.160]  我們怎樣去實行我們的信仰呢?
[00:04:02.160 --> 00:04:04.440]  馬丁路德和他那輩的人
[00:04:04.440 --> 00:04:06.200]  就開始想這個問題了
[00:04:06.200 --> 00:04:09.240]  於是當時的知識分子
[00:04:09.240 --> 00:04:11.160]  這批叫人民主義的人
[00:04:11.160 --> 00:04:13.160]  就是一批知識分子就覺得
[00:04:13.160 --> 00:04:16.040]  一個新的世界要來臨
[00:04:16.040 --> 00:04:17.120]  舊的世界
[00:04:17.120 --> 00:04:18.800]  這個中世紀的世界
[00:04:18.800 --> 00:04:20.200]  已經要過去了
[00:04:20.200 --> 00:04:21.720]  但是他們一直在問
[00:04:21.720 --> 00:04:23.720]  到底這個新的世界
[00:04:23.720 --> 00:04:25.720]  是一個怎樣的世界呢?
[00:04:25.720 --> 00:04:26.680]  人生就是這樣的
[00:04:26.680 --> 00:04:28.800]  你要拆毀東西是容易的
[00:04:28.800 --> 00:04:30.360]  你要罵人是很容易的
[00:04:30.360 --> 00:04:32.040]  每個人都可以被你罵的
[00:04:32.040 --> 00:04:34.240]  不過罵完全世界的人之後
[00:04:34.240 --> 00:04:36.240]  你想做些什麼呢?
[00:04:36.240 --> 00:04:39.440]  那就不是這麼容易回答這個問題了
[00:04:39.440 --> 00:04:42.680]  我們就回到馬丁路德這個故事
[00:04:42.960 --> 00:04:44.960]  馬丁路德這個人
[00:04:44.960 --> 00:04:46.600]  就看他的樣子
[00:04:46.600 --> 00:04:48.000]  一個胖子
[00:04:48.000 --> 00:04:51.520]  看他也不像是一個改變世界人類歷史的人
[00:04:51.520 --> 00:04:52.400]  不過實際上
[00:04:52.400 --> 00:04:54.400]  這個胖子很威風的
[00:04:54.400 --> 00:04:56.080]  這個胖子是誰呢?
[00:04:56.080 --> 00:04:57.360]  他是什麼背景呢?
[00:04:57.360 --> 00:04:59.640]  他是一個中產之子
[00:04:59.640 --> 00:05:02.520]  他爸爸是開煤礦的
[00:05:02.520 --> 00:05:04.800]  在當時來說
[00:05:04.800 --> 00:05:06.800]  類似今天的中產
[00:05:06.800 --> 00:05:08.080]  這個人
[00:05:08.080 --> 00:05:11.080]  馬丁路德就沒有嘉爾文那麼威風
[00:05:11.080 --> 00:05:13.080]  《宗教改革》兩個人
[00:05:13.080 --> 00:05:15.800]  最威風的就是馬丁路德和嘉爾文
[00:05:15.800 --> 00:05:17.280]  今天早上你聽了
[00:05:17.280 --> 00:05:20.080]  嘉爾文已經上位了
[00:05:20.080 --> 00:05:23.720]  夜六歲以前已經上位了
[00:05:23.720 --> 00:05:25.720]  馬丁路德就不是這樣的
[00:05:25.720 --> 00:05:28.440]  馬丁路德就是一個很敏感
[00:05:28.440 --> 00:05:30.080]  情緒很敏感的人
[00:05:30.080 --> 00:05:31.120]  所以
[00:05:31.120 --> 00:05:34.160]  他有一次走路回家的時候
[00:05:34.160 --> 00:05:35.360]  走雷閃電
[00:05:35.360 --> 00:05:37.240]  嚇得他很害怕
[00:05:37.240 --> 00:05:39.600]  於是他很害怕的時候
[00:05:39.600 --> 00:05:41.960]  就跟聖人禱告了
[00:05:41.960 --> 00:05:43.960]  根據當時的傳統
[00:05:43.960 --> 00:05:44.960]  聖恩聖恩
[00:05:44.960 --> 00:05:46.400]  他跟一個聖人叫聖恩
[00:05:46.400 --> 00:05:47.400]  聖恩聖恩
[00:05:47.400 --> 00:05:49.400]  如果你救了我
[00:05:49.400 --> 00:05:52.240]  走雷閃電不殺死我的話
[00:05:52.240 --> 00:05:54.240]  我就去做個僧人
[00:05:54.240 --> 00:05:56.240]  這個當時的想法
[00:05:56.240 --> 00:05:58.560]  你做僧人就是高級一點的基督徒
[00:05:58.560 --> 00:06:00.560]  為主犧牲去做個僧人
[00:06:00.560 --> 00:06:01.560]  所以他說
[00:06:01.560 --> 00:06:02.560]  聖恩聖恩
[00:06:02.560 --> 00:06:04.080]  如果死不去的話
[00:06:04.080 --> 00:06:05.560]  我將生命奉獻
[00:06:05.560 --> 00:06:06.680]  做僧人
[00:06:06.680 --> 00:06:07.880]  拋開紅塵
[00:06:07.880 --> 00:06:09.680]  就像今天早上所說
[00:06:09.680 --> 00:06:12.200]  所以你看到馬丁路德這個人
[00:06:12.200 --> 00:06:13.200]  其實
[00:06:13.200 --> 00:06:15.760]  當他還是童子的時候
[00:06:15.760 --> 00:06:17.120]  也是一個沒什麼膽量的人
[00:06:17.120 --> 00:06:19.600]  你有沒有試過走雷閃電嚇死你呢?
[00:06:19.600 --> 00:06:20.440]  沒有的
[00:06:20.440 --> 00:06:21.360]  但是他會的
[00:06:21.360 --> 00:06:22.440]  他嚇死他
[00:06:22.440 --> 00:06:25.040]  他怕得要求聖恩幫他
[00:06:25.040 --> 00:06:26.640]  他真的死不了
[00:06:26.640 --> 00:06:29.640]  所以他真的進了修道院
[00:06:29.640 --> 00:06:31.640]  不過進了修道院之後
[00:06:31.640 --> 00:06:33.360]  這個人
[00:06:33.360 --> 00:06:34.600]  馬丁路德這個人
[00:06:34.600 --> 00:06:35.680]  有很多問題
[00:06:35.680 --> 00:06:37.120]  他是問題分子
[00:06:37.120 --> 00:06:39.120]  繼續有個困難
[00:06:39.120 --> 00:06:42.240]  因為根據中世紀的教導
[00:06:42.240 --> 00:06:43.080]  他說
[00:06:43.080 --> 00:06:47.160]  人要如何能夠討好神呢?
[00:06:47.160 --> 00:06:48.880]  就是要盡心盡性
[00:06:48.880 --> 00:06:50.880]  盡義愛主理的神
[00:06:50.880 --> 00:06:54.520]  就像Vance今天也提到某一部分
[00:06:54.520 --> 00:06:56.280]  只是一部分的信息
[00:06:56.280 --> 00:06:58.800]  但是中世紀就很強調這件事
[00:06:58.800 --> 00:07:00.640]  你要盡心盡性
[00:07:00.640 --> 00:07:03.840]  盡義盡力愛主理的神
[00:07:03.840 --> 00:07:05.840]  馬丁路德的問題就是
[00:07:05.840 --> 00:07:08.360]  我如何知道
[00:07:08.360 --> 00:07:11.920]  我有沒有盡心盡性盡力盡義
[00:07:11.920 --> 00:07:13.920]  愛主我的神呢?
[00:07:13.920 --> 00:07:16.920]  剛才聽色清講道的時候
[00:07:16.920 --> 00:07:18.120]  打了個哭鬧
[00:07:18.120 --> 00:07:19.960]  有三分鐘被封鎖了
[00:07:19.960 --> 00:07:21.960]  是不是我就是因為不愛神
[00:07:21.960 --> 00:07:24.640]  所以我聽到也會睡覺呢?
[00:07:24.640 --> 00:07:27.480]  如何才叫做盡心盡性
[00:07:27.480 --> 00:07:29.880]  盡義盡力愛主我的神呢?
[00:07:29.880 --> 00:07:33.400]  他發覺他很努力去愛神
[00:07:33.400 --> 00:07:36.080]  但是他想來想去也不明白
[00:07:36.080 --> 00:07:38.080]  如何才叫做愛神愛得夠
[00:07:38.080 --> 00:07:40.080]  接著更大的一個問題
[00:07:40.080 --> 00:07:42.720]  當他循著這條路去想的時候
[00:07:42.720 --> 00:07:44.920]  就覺得這個神
[00:07:44.920 --> 00:07:47.840]  也挺難討好的
[00:07:47.840 --> 00:07:51.680]  我不知道你的爸爸像不像我的爸爸
[00:07:51.680 --> 00:07:53.240]  我爸爸今天八十多歲了
[00:07:53.240 --> 00:07:54.320]  就是上一輩
[00:07:54.320 --> 00:07:56.800]  可能是大家的爺爺輩那些
[00:07:56.800 --> 00:07:58.800]  上一輩的男人
[00:07:58.800 --> 00:08:00.800]  你知道那一類的爸爸是怎樣的
[00:08:00.800 --> 00:08:02.800]  你做到好事
[00:08:02.800 --> 00:08:04.320]  考試拿100分
[00:08:04.320 --> 00:08:06.320]  拿給爸爸看
[00:08:06.320 --> 00:08:08.320]  爸爸說:嗯,沒請出
[00:08:08.320 --> 00:08:10.320]  考試拿95分
[00:08:10.320 --> 00:08:12.960]  爸爸就會說:那5分去了哪裡?
[00:08:12.960 --> 00:08:15.440]  下次要努力一點了
[00:08:15.440 --> 00:08:18.920]  馬丁路德一想起天父
[00:08:18.920 --> 00:08:21.280]  就有點像那一類的爸爸
[00:08:21.280 --> 00:08:23.280]  天父就經常在看
[00:08:23.280 --> 00:08:26.800]  你有沒有盡心盡力盡性盡義愛我
[00:08:26.800 --> 00:08:28.000]  又扣了5分
[00:08:28.000 --> 00:08:29.000]  那裡又扣5分
[00:08:29.000 --> 00:08:30.000]  這裡又扣5分
[00:08:30.000 --> 00:08:32.920]  所以馬丁路德一想起這樣的神
[00:08:32.920 --> 00:08:35.960]  他發覺這個神很難愛
[00:08:35.960 --> 00:08:37.400]  怎樣愛一個這樣的神
[00:08:37.400 --> 00:08:41.800]  這麼批判性的父神
[00:08:41.800 --> 00:08:44.680]  所以他就有很多掙扎
[00:08:44.680 --> 00:08:47.960]  所以如果你在信主的路程上
[00:08:47.960 --> 00:08:49.400]  有很多掙扎的話
[00:08:49.400 --> 00:08:50.680]  感謝神
[00:08:50.680 --> 00:08:53.680]  你可能是將來的馬丁路德也說不定
[00:08:53.680 --> 00:08:55.520]  他一直在質問
[00:08:55.520 --> 00:08:57.520]  出路在哪裡呢?
[00:08:57.520 --> 00:09:02.520]  我怎樣能夠在這個信仰上找到我的出路呢?
[00:09:02.520 --> 00:09:06.440]  今天Daniel也跟你說過
[00:09:06.440 --> 00:09:08.920]  馬丁路德很喜歡說他自己的故事
[00:09:08.920 --> 00:09:12.520]  他就跟我們說了他的故事
[00:09:12.520 --> 00:09:14.720]  他說他不斷去思考聖經
[00:09:14.720 --> 00:09:16.240]  其中思考了一節
[00:09:16.240 --> 00:09:18.960]  就是羅馬書一章16節
[00:09:18.960 --> 00:09:24.120]  就說到公義已在福音上顯明出來
[00:09:24.120 --> 00:09:27.120]  這個公義是什麼呢?
[00:09:27.120 --> 00:09:30.520]  傳統的解釋就是公義的要求
[00:09:30.520 --> 00:09:32.240]  就是福音上告訴你
[00:09:32.240 --> 00:09:35.960]  你要盡心盡性盡義盡力愛主你的神
[00:09:35.960 --> 00:09:40.240]  這個公義的要求已經在福音上顯明出來了
[00:09:40.240 --> 00:09:43.400]  但是他不斷去思考這段經文的時候
[00:09:43.400 --> 00:09:44.360]  終於有一天
[00:09:44.360 --> 00:09:46.960]  他說神開啟了他的心
[00:09:46.960 --> 00:09:48.120]  他明白了
[00:09:48.120 --> 00:09:49.880]  原來這個公義
[00:09:49.880 --> 00:09:52.480]  羅馬書一章16節所說的公義
[00:09:52.480 --> 00:09:53.720]  神的公義
[00:09:53.720 --> 00:09:56.480]  不是神公義的要求
[00:09:56.480 --> 00:10:00.880]  是神公義的禮物
[00:10:00.880 --> 00:10:06.280]  神公義的禮物已經給出來了
[00:10:06.280 --> 00:10:09.880]  所以馬丁路德忽然間就明白了這件事
[00:10:09.880 --> 00:10:12.360]  原來他要討好神
[00:10:12.360 --> 00:10:15.160]  就不是要像過一個考試那樣
[00:10:15.160 --> 00:10:18.000]  要愛神愛到80分
[00:10:18.000 --> 00:10:19.040]  那就行了
[00:10:19.040 --> 00:10:21.640]  或者79分就肥佬了
[00:10:21.640 --> 00:10:22.960]  將來落地獄了
[00:10:22.960 --> 00:10:23.960]  不是
[00:10:23.960 --> 00:10:26.520]  神這個公義的禮物
[00:10:26.520 --> 00:10:28.040]  這個公義的身份
[00:10:28.040 --> 00:10:29.240]  是一份禮物來的
[00:10:29.240 --> 00:10:31.080]  已經給了我們了
[00:10:31.080 --> 00:10:34.040]  當我們接受主耶穌的時候
[00:10:34.040 --> 00:10:37.040]  我們就成為了神的兒女
[00:10:37.040 --> 00:10:39.800]  這個瑤書是無價的
[00:10:39.800 --> 00:10:42.080]  就是說無論我們做多少事情
[00:10:42.080 --> 00:10:44.440]  都買不到它回來的
[00:10:44.440 --> 00:10:46.360]  不過這是一份禮物
[00:10:46.360 --> 00:10:49.920]  神已經送了這份禮物給我們了
[00:10:49.920 --> 00:10:52.000]  當他明白這一點的時候
[00:10:52.000 --> 00:10:56.320]  他的信仰就得到一個釋放
[00:10:56.320 --> 00:10:59.680]  他真正明白什麼叫做神的愛了
[00:10:59.680 --> 00:11:02.080]  當他明白了神的愛的時候
[00:11:02.080 --> 00:11:05.720]  他生命就有一個很大的改變了
[00:11:05.720 --> 00:11:08.640]  宗教改革的故事是很長的
[00:11:08.640 --> 00:11:10.160]  你們又沒有付學費
[00:11:10.160 --> 00:11:14.800]  所以故事就是要你們將來給了學費才跟你說
[00:11:14.800 --> 00:11:17.320]  不過簡而言之
[00:11:17.320 --> 00:11:19.040]  他在1517年
[00:11:19.040 --> 00:11:22.400]  就是他剛剛未到35歲的時候
[00:11:22.400 --> 00:11:24.320]  34歲的他
[00:11:24.320 --> 00:11:26.400]  你未到35歲也罪有萬忘
[00:11:26.400 --> 00:11:28.000]  34歲的他
[00:11:28.000 --> 00:11:31.320]  就在教堂上貼了一個叫做95的命條
[00:11:31.320 --> 00:11:32.200]  95 Thesis
[00:11:32.200 --> 00:11:34.880]  就反對當時的這些贖罪券的東西
[00:11:34.880 --> 00:11:37.920]  總之主要想說的就是
[00:11:37.920 --> 00:11:41.000]  恩典是不需要付錢買的
[00:11:41.000 --> 00:11:42.920]  也不需要付任何東西去買的
[00:11:42.920 --> 00:11:44.440]  接受主耶穌
[00:11:44.440 --> 00:11:46.440]  就有了神的恩典了
[00:11:46.440 --> 00:11:50.760]  當他貼了95 Thesis的時候
[00:11:50.760 --> 00:11:52.960]  結果全歐洲的人
[00:11:52.960 --> 00:11:56.720]  知識分子都去複印他這份單章
[00:11:56.720 --> 00:11:57.840]  要記住一件事
[00:11:57.840 --> 00:12:00.080]  就是他這個95 Thesis
[00:12:00.080 --> 00:12:02.960]  其實本來是用拉丁文寫的
[00:12:02.960 --> 00:12:05.040]  其實這是一個學術討論
[00:12:05.040 --> 00:12:07.040]  其實是在那裡登在忠臣期刊
[00:12:07.040 --> 00:12:08.240]  你不知道是什麼
[00:12:08.240 --> 00:12:08.800]  對了
[00:12:08.800 --> 00:12:09.920]  就是不知道什麼的
[00:12:09.920 --> 00:12:10.960]  登在忠臣期刊
[00:12:10.960 --> 00:12:12.520]  一些學術期刊的文章
[00:12:12.520 --> 00:12:14.760]  95 Thesis 是這樣的東西
[00:12:14.760 --> 00:12:17.320]  不過人們一看到之後就發覺
[00:12:17.320 --> 00:12:19.840]  哇!原來馬丁路德所說的
[00:12:19.840 --> 00:12:21.360]  所掙扎的問題
[00:12:21.360 --> 00:12:23.160]  是他那一輩的人
[00:12:23.160 --> 00:12:26.880]  整批人都有類似的掙扎
[00:12:26.880 --> 00:12:29.960]  所以馬上就把它翻譯成德文、法文、英文
[00:12:29.960 --> 00:12:31.720]  什麼文都翻譯了
[00:12:31.720 --> 00:12:35.240]  於是在歐洲整個的知識分子
[00:12:35.240 --> 00:12:37.880]  就帶來很大的影響了
[00:12:37.880 --> 00:12:39.880]  很大影響的時候
[00:12:39.880 --> 00:12:42.280]  教皇就很不高興了
[00:12:42.280 --> 00:12:44.000]  當時的羅馬主教
[00:12:44.000 --> 00:12:46.240]  因為簡而言之
[00:12:46.240 --> 00:12:48.680]  當時候教會的說法就是說
[00:12:48.680 --> 00:12:51.480]  神的恩典是要教會
[00:12:51.480 --> 00:12:53.480]  透過教會給你的
[00:12:53.480 --> 00:12:55.480]  馬丁路德說不用的
[00:12:55.480 --> 00:12:57.000]  去到主耶穌面前
[00:12:57.000 --> 00:12:59.120]  直接可以在神長德那裡
[00:12:59.120 --> 00:13:01.840]  不用教會這個機構
[00:13:01.840 --> 00:13:03.080]  做一個宗教人
[00:13:03.080 --> 00:13:06.960]  所以教皇當時就派人
[00:13:06.960 --> 00:13:08.280]  要抓他
[00:13:08.280 --> 00:13:10.640]  就去一個法庭審他
[00:13:10.640 --> 00:13:13.160]  你也可以想像
[00:13:13.160 --> 00:13:14.800]  雷敬業舉個例子
[00:13:14.800 --> 00:13:16.000]  寫了一篇學術文章
[00:13:16.000 --> 00:13:17.720]  忠臣其刊寫了一篇文章
[00:13:17.720 --> 00:13:20.240]  講什麼叫做福音
[00:13:20.240 --> 00:13:22.480]  結果忽然間公安敲我的門
[00:13:22.480 --> 00:13:23.480]  對不起
[00:13:23.480 --> 00:13:26.280]  中國人大要抓你上北京
[00:13:26.280 --> 00:13:28.680]  審問一下你發生什麼事
[00:13:28.680 --> 00:13:30.040]  我也會很害怕
[00:13:30.040 --> 00:13:31.680]  我老婆更加害怕
[00:13:31.680 --> 00:13:33.160]  不過幸好馬丁路德沒有老婆
[00:13:33.160 --> 00:13:34.920]  所以只是他一個害怕而已
[00:13:34.920 --> 00:13:38.960]  所以就抓了他去法庭那裡
[00:13:38.960 --> 00:13:41.000]  就問馬丁路德
[00:13:41.000 --> 00:13:43.240]  你這樣說的時候
[00:13:43.240 --> 00:13:46.520]  其實是威脅了教會的權威
[00:13:46.520 --> 00:13:49.320]  因為如果恩典是靠教會的話
[00:13:49.320 --> 00:13:50.680]  你就要聽教會的話
[00:13:50.680 --> 00:13:51.880]  你不聽教會的話
[00:13:51.880 --> 00:13:53.280]  你就要下地獄了
[00:13:53.280 --> 00:13:54.160]  現在不是
[00:13:54.160 --> 00:13:56.080]  恩典直接是神
[00:13:56.080 --> 00:13:59.160]  所以教會是什麼?
[00:13:59.160 --> 00:14:02.960]  教會的權柄就成為一個很大的問題
[00:14:02.960 --> 00:14:06.880]  於是法官就在問馬丁路德
[00:14:06.880 --> 00:14:09.240]  你所說的真不真?
[00:14:09.240 --> 00:14:11.240]  歷代教皇的教訓
[00:14:11.240 --> 00:14:14.560]  都是說教會是恩典的代言人
[00:14:14.560 --> 00:14:18.480]  是恩典的所謂 soul distributor
[00:14:18.480 --> 00:14:21.600]  就是唯一派發恩典的地方就是教會
[00:14:21.600 --> 00:14:23.600]  歷代的教宗都這麼說
[00:14:23.600 --> 00:14:29.320]  你馬丁路德居然敢反對歷代教宗所說的話
[00:14:29.320 --> 00:14:29.920]  是不是?
[00:14:29.920 --> 00:14:31.280]  說個比喻的話
[00:14:31.280 --> 00:14:32.480]  你算什麼?
[00:14:32.480 --> 00:14:35.800]  居然說李斯敬博士解錯經
[00:14:35.800 --> 00:14:38.800]  如果有人這樣問你的時候
[00:14:38.800 --> 00:14:40.800]  你也會很氣憤
[00:14:40.800 --> 00:14:43.120]  馬丁路德也很氣憤
[00:14:43.120 --> 00:14:45.120]  給他一天時間去想想
[00:14:45.120 --> 00:14:47.120]  後來他想過了
[00:14:47.120 --> 00:14:49.120]  他最後決定
[00:14:49.120 --> 00:14:51.120]  他想來想去
[00:14:51.120 --> 00:14:54.320]  他所說的福音都是聖經的教導
[00:14:54.320 --> 00:14:56.960]  所以他說「如此我信」
[00:14:56.960 --> 00:14:58.960]  Here I stand 英文就是
[00:14:58.960 --> 00:15:00.960]  「如此我信」
[00:15:00.960 --> 00:15:03.760]  除非你能夠證明我所說的話是違反聖經的
[00:15:03.760 --> 00:15:07.120]  不然,我,這就是我的信仰
[00:15:07.120 --> 00:15:09.960]  他對信仰的宣告
[00:15:09.960 --> 00:15:12.760]  結果帶來翻天覆地的革命
[00:15:12.760 --> 00:15:15.280]  結果帶來很多地方的教會
[00:15:15.280 --> 00:15:18.080]  離開了羅馬教宗的帶領
[00:15:18.080 --> 00:15:20.520]  於是就有今天的新教和天主教
[00:15:20.520 --> 00:15:22.520]  除了宗教的改革之外
[00:15:22.520 --> 00:15:24.960]  還帶來了文化的改革
[00:15:24.960 --> 00:15:26.960]  所謂for better or for worse
[00:15:26.960 --> 00:15:28.960]  好或不好的歐洲社會
[00:15:28.960 --> 00:15:31.160]  今天很多個人思想
[00:15:31.160 --> 00:15:32.560]  個人的重要性
[00:15:32.560 --> 00:15:34.080]  良心的重要性
[00:15:34.080 --> 00:15:38.000]  這些觀念都可以追溯到馬丁路德
[00:15:38.000 --> 00:15:42.640]  但是馬丁路德本來不是要改革歐洲文化
[00:15:42.640 --> 00:15:44.400]  他唯一自由的一個目的
[00:15:44.400 --> 00:15:46.760]  就是忠於神的話語
[00:15:46.760 --> 00:15:48.760]  但是因為他這份忠心
[00:15:48.760 --> 00:15:51.680]  改變了整個歐洲的歷史
[00:15:51.680 --> 00:15:54.400]  這是第一個故事和你分享
[00:15:54.400 --> 00:15:56.400]  第二個故事要快一點
[00:15:56.400 --> 00:15:58.400]  就是這個沒有什麼人聽過的
[00:15:58.400 --> 00:15:59.680]  Dirk Wilhelms
[00:15:59.680 --> 00:16:01.680]  除非你是門諾會的
[00:16:01.680 --> 00:16:04.320]  應該沒有人聽過這個故事
[00:16:04.320 --> 00:16:06.320]  我們就和你講講
[00:16:06.320 --> 00:16:09.200]  宗教改革另一個故事
[00:16:09.200 --> 00:16:11.200]  Dirk Wilhelms是什麼呢?
[00:16:11.200 --> 00:16:13.920]  就是一些所謂的從政派的人
[00:16:13.920 --> 00:16:15.920]  從政派是什麼人呢?
[00:16:15.920 --> 00:16:17.040]  簡而言之
[00:16:17.040 --> 00:16:18.640]  從政派的人覺得
[00:16:18.640 --> 00:16:20.640]  只可以成人受浸
[00:16:20.640 --> 00:16:22.640]  今天的浸信會
[00:16:22.640 --> 00:16:25.760]  這些思想就受從政派影響
[00:16:25.760 --> 00:16:30.560]  為什麼從政派的人會有這樣的想法
[00:16:30.560 --> 00:16:32.560]  還有我要告訴你
[00:16:32.560 --> 00:16:34.560]  這些人到處都被人逼迫
[00:16:34.560 --> 00:16:36.560]  天主教也要逼迫他們
