
[00:00:00.000 --> 00:00:04.000]  我們的Q&A是這樣的
[00:07:13.000 --> 00:07:15.000]  而這些破壞更加是我們應該
[00:07:15.000 --> 00:07:20.000]  參與當中扭轉發展
[00:07:20.000 --> 00:07:22.000]  我聽不到大家在這個面向裡
[00:07:22.000 --> 00:07:24.000]  是否教會或教務同工
[00:07:24.000 --> 00:07:26.000]  是不應該提出這些事
[00:07:26.000 --> 00:07:28.000]  我想大家回應一下
[00:07:28.000 --> 00:07:32.000]  這是一個教會和信徒
[00:07:32.000 --> 00:07:37.000]  在公共政策上的角色
[00:07:38.000 --> 00:07:43.000]  基本上我相信剛才這位同工所提的
[00:07:43.000 --> 00:07:48.000]  都是我們需要關注的課題
[00:07:48.000 --> 00:07:55.000]  我想今天下午在Jonathan的演講裡
[00:07:55.000 --> 00:07:59.000]  很強調宣講和教導
[00:07:59.000 --> 00:08:03.000]  所以當我們在堂會裡實踐的時候
[00:08:03.000 --> 00:08:07.000]  第一就是教務
[00:08:07.000 --> 00:08:08.000]  我剛才也說了
[00:08:08.000 --> 00:08:09.000]  我不是要求很高
[00:08:09.000 --> 00:08:13.000]  一年有沒有一次在講道的信息裡
[00:08:13.000 --> 00:08:17.000]  其實在舊約新約很多經文都有提及
[00:08:17.000 --> 00:08:19.000]  不過很多時候
[00:08:19.000 --> 00:08:23.000]  我建議大家用英文的譯本會比較好
[00:08:23.000 --> 00:08:25.000]  華文的譯本很不幸
[00:08:25.000 --> 00:08:30.000]  把很多關於創造的東西
[00:08:30.000 --> 00:08:32.000]  都變成了死物
[00:08:32.000 --> 00:08:34.000]  大家明白了
[00:08:34.000 --> 00:08:35.000]  變成了物
[00:08:35.000 --> 00:08:37.000]  將它完全物化
[00:08:37.000 --> 00:08:39.000]  變成了沒有生命
[00:08:39.000 --> 00:08:43.000]  變成了很多時候
[00:08:43.000 --> 00:08:48.000]  我們仍然會將人
[00:08:48.000 --> 00:08:51.000]  當然肯定人的獨特價值
[00:08:51.000 --> 00:08:53.000]  在Jonathan的演講裡也說得很清楚
[00:08:53.000 --> 00:08:56.000]  不過我們不是因為肯定人的價值
[00:08:56.000 --> 00:08:58.000]  而需要否定其他
[00:08:58.000 --> 00:09:01.000]  受造物的或者受造生命
[00:09:01.000 --> 00:09:04.000]  它本身的價值
[00:09:04.000 --> 00:09:06.000]  我想在堂會裡
[00:09:06.000 --> 00:09:10.000]  當我們去做這方面的教導的時候
[00:09:10.000 --> 00:09:14.000]  我們本身可以去慶祝的時候
[00:09:14.000 --> 00:09:17.000]  然後我們自己來實踐
[00:09:17.000 --> 00:09:20.000]  就能夠提供另外一個alternative
[00:09:20.000 --> 00:09:23.000]  來給予這個世界和社會
[00:09:23.000 --> 00:09:25.000]  如果我們
[00:09:25.000 --> 00:09:27.000]  比方說有些教會在外國也會有
[00:09:27.000 --> 00:09:29.000]  他有綠教會
[00:09:29.000 --> 00:09:32.000]  或者在他教會的建築物裡
[00:09:32.000 --> 00:09:37.000]  他也是怎樣去實踐一種環保的概念
[00:09:37.000 --> 00:09:39.000]  於是或者在教會
[00:09:39.000 --> 00:09:43.000]  現在我在我一間的分堂
[00:09:43.000 --> 00:09:45.000]  宣道會會幕堂
[00:09:45.000 --> 00:09:48.000]  他們每一次完了崇拜之後都聚餐
[00:09:48.000 --> 00:09:53.000]  但每一次聚餐都是自己家庭帶他們自己的食具回來
[00:09:53.000 --> 00:09:55.000]  然後自己洗
[00:09:55.000 --> 00:09:58.000]  是不用交碗、交碟、交杯的
[00:09:58.000 --> 00:10:00.000]  換句話說
[00:10:00.000 --> 00:10:02.000]  教會很簡單
[00:10:02.000 --> 00:10:04.000]  在你聚餐裡
[00:10:04.000 --> 00:10:07.000]  同樣來到實踐的時候
[00:10:07.000 --> 00:10:12.000]  我相信當我們有更多的個人和群體來實踐
[00:10:12.000 --> 00:10:16.000]  就能夠向社會去展示另外一套的價值
[00:10:16.000 --> 00:10:18.000]  當我這樣說的時候
[00:10:18.000 --> 00:10:21.000]  不是否定我們可以在公共課題裡
[00:10:21.000 --> 00:10:23.000]  比方說教會裡有一群人
[00:10:23.000 --> 00:10:25.000]  當他對某一個課題
[00:10:25.000 --> 00:10:27.000]  比方說對海洋污染
[00:10:27.000 --> 00:10:31.000]  或者對現在這個郊野公園
[00:10:31.000 --> 00:10:35.000]  現在政府要準備收地來建屋
[00:10:35.000 --> 00:10:39.000]  或者明日大嶼的建屋計劃
[00:10:39.000 --> 00:10:41.000]  當然最近沒有了
[00:10:41.000 --> 00:10:42.000]  因為很多地產商都懂得做
[00:10:42.000 --> 00:10:43.000]  每個人都捐地
[00:10:43.000 --> 00:10:45.000]  所以就不用說明日大嶼
[00:10:45.000 --> 00:10:47.000]  這是政治現實
[00:10:47.000 --> 00:10:49.000]  多於良心發現
[00:10:49.000 --> 00:10:51.000]  但無論如何
[00:10:51.000 --> 00:10:56.000]  我相信教會或基督徒繼續做這些倡導
[00:10:56.000 --> 00:10:58.000]  都是一件好事
[00:10:58.000 --> 00:11:00.000]  如果教會有一天
[00:11:00.000 --> 00:11:03.000]  出現一個16歲的弟兄或16歲的姐妹
[00:11:03.000 --> 00:11:06.000]  都像那位碎短的女生一樣
[00:11:06.000 --> 00:11:08.000]  這就是好事
[00:11:08.000 --> 00:11:12.000]  教會可以出現未來的青少年
[00:11:12.000 --> 00:11:14.000]  現在大家都明白
[00:11:14.000 --> 00:11:16.000]  第一代正在上街的青少年
[00:11:16.000 --> 00:11:19.000]  全部都是重視環保的
[00:11:19.000 --> 00:11:33.000]  我真的很贊成你剛才所說的
[00:11:33.000 --> 00:11:35.000]  其實聽到我的問題
[00:11:35.000 --> 00:11:37.000]  我今天所說的
[00:11:37.000 --> 00:11:42.000]  我是很想我們當中的領導人
[00:11:42.000 --> 00:11:44.000]  我也很喜歡我同事所說的
[00:11:44.000 --> 00:11:49.000]  教會是一個讓我們能夠訓練我們
[00:11:49.000 --> 00:11:53.000]  在文化新運動的一個地方
[00:11:53.000 --> 00:11:55.000]  今天我會說
[00:11:55.000 --> 00:11:58.000]  這件事是怎樣去改變所有的基督徒
[00:11:58.000 --> 00:12:01.000]  其中一樣就是我們確實要有行動
[00:12:01.000 --> 00:12:07.000]  因為我們很容易將自己的生命改變
[00:12:07.000 --> 00:12:09.000]  但對世界一點影響都沒有
[00:12:09.000 --> 00:12:15.000]  除了我們知道神能夠做的事
[00:12:15.000 --> 00:12:17.000]  是超越了我們所能夠明白的
[00:12:17.000 --> 00:12:20.000]  而我們確實想要的生命
[00:12:20.000 --> 00:12:25.000]  就是我們在公眾裏面去推廣的生命
[00:12:25.000 --> 00:12:29.000]  所以不只是我們自己的生命
[00:12:29.000 --> 00:12:37.000]  例如曾經在英國解放黑龍運動的時候
[00:12:37.000 --> 00:12:40.000]  他們不去吃糖的原因
[00:12:40.000 --> 00:12:44.000]  是因為他們記得那個來源在哪裏
[00:12:44.000 --> 00:12:48.000]  和知道解放黑龍是一個多麼重要的事情
[00:12:48.000 --> 00:12:53.000]  這種行動是會令到整個社會都能夠得到改變
[00:12:53.000 --> 00:12:55.000]  所以去問到究竟
[00:12:55.000 --> 00:13:00.000]  穆仔是否應該直接參與政治的事情
[00:13:00.000 --> 00:13:02.000]  我覺得都是一個困難的問題
[00:13:02.000 --> 00:13:06.000]  我認為如果問題是一個很明顯的福音的問題
[00:13:06.000 --> 00:13:10.000]  我覺得是關於受災世界的問題
[00:13:10.000 --> 00:13:15.000]  對你來說 你應該要講真正的真理
[00:13:15.000 --> 00:13:19.000]  你不需要一些政黨
[00:13:19.000 --> 00:13:23.000]  但你需要講福音的真理
[00:13:23.000 --> 00:13:27.000]  如果你是真實地信實地去教導他們的時候
[00:13:27.000 --> 00:13:32.000]  我希望你的教會的人會付諸於行動
[00:13:32.000 --> 00:13:37.000]  在這個世界裏面去做一些我們需要改變的事
[00:13:37.000 --> 00:13:41.000]  在這個世界裏面
[00:13:41.000 --> 00:13:45.000]  我們有很多的方法和途徑去做到這件事
[00:13:45.000 --> 00:13:47.000]  因為我們全部都是在神的世界裏面
[00:13:47.000 --> 00:13:49.000]  在神的家庭裏面結連在一起
[00:13:49.000 --> 00:13:53.000]  每一次我聽到的時候
[00:13:53.000 --> 00:13:55.000]  我都會覺得神很有盼望
[00:13:55.000 --> 00:13:58.000]  神可以用我們來改變這個世界
[00:13:58.000 --> 00:14:05.000]  我想我們可以從一個小小的故事去看待這件事
[00:14:05.000 --> 00:14:08.000]  好幾年前
[00:14:08.000 --> 00:14:12.000]  我們在緬甸幫一些山區裏面的村民
[00:14:12.000 --> 00:14:14.000]  其實他們都是流浪的人
[00:14:14.000 --> 00:14:16.000]  流浪就流浪吧
[00:14:16.000 --> 00:14:22.000]  哪裏有一個地方他們可以搭建屋
[00:14:22.000 --> 00:14:24.000]  一起住在那裏生活
[00:14:24.000 --> 00:14:30.000]  可以種一些東西或者養隻雞、豬
[00:14:30.000 --> 00:14:35.000]  但是昂山素姬上台之後
[00:14:35.000 --> 00:14:37.000]  其實之前都已經開始了
[00:14:37.000 --> 00:14:41.000]  緬甸政府要推動經濟發展的時候
[00:14:41.000 --> 00:14:42.000]  他要借助外力
[00:14:42.000 --> 00:14:44.000]  其中一個外力就是中國
[00:14:44.000 --> 00:14:48.000]  緬甸和雲南接壤
[00:14:48.000 --> 00:14:53.000]  當時有很多中國大陸的投資者
[00:14:53.000 --> 00:14:57.000]  不是像聖馬那樣大
[00:14:57.000 --> 00:14:59.000]  那些是很小的
[00:14:59.000 --> 00:15:02.000]  但是他可能拿著一兩萬美金
[00:15:02.000 --> 00:15:05.000]  他已經可以在那裏買一塊很大的地
[00:15:05.000 --> 00:15:07.000]  即是去到緬甸那邊買一塊很大的地
[00:15:07.000 --> 00:15:11.000]  其中一條村裏面
[00:15:11.000 --> 00:15:13.000]  當然政府是想賣的
[00:15:13.000 --> 00:15:15.000]  因為有錢收
[00:15:15.000 --> 00:15:18.000]  他們就想趕走那班村民
[00:15:18.000 --> 00:15:20.000]  而賣了那塊地
[00:15:20.000 --> 00:15:25.000]  當然我們都是從服務那班村民的角度
[00:15:25.000 --> 00:15:26.000]  但另一方面
[00:15:26.000 --> 00:15:29.000]  這些投資者來買地的目的是什麼呢?
[00:15:29.000 --> 00:15:31.000]  只是兩件事
[00:15:31.000 --> 00:15:33.000]  第一就是掘地
[00:15:33.000 --> 00:15:36.000]  掘地就是緬甸出肉
[00:15:36.000 --> 00:15:38.000]  全部在地下
[00:15:38.000 --> 00:15:41.000]  他都要斬樹、掘地
[00:15:41.000 --> 00:15:43.000]  去掘肉出來
[00:15:43.000 --> 00:15:47.000]  又或者斬樹而平地建工廠
[00:15:47.000 --> 00:15:54.000]  無論如何都是破壞樹木等各方面
[00:15:54.000 --> 00:16:00.000]  因為需要的錢不是很多的時候
[00:16:00.000 --> 00:16:03.000]  我們都去籌到一些錢去幫助
[00:16:03.000 --> 00:16:05.000]  我們就幫忙賣了那塊地
[00:16:05.000 --> 00:16:07.000]  爭取贏了
[00:16:07.000 --> 00:16:08.000]  有時候可能
[00:16:08.000 --> 00:16:11.000]  當然你在香港你要買一個大嶼山
[00:16:11.000 --> 00:16:14.000]  我想全香港的基督徒
[00:16:14.000 --> 00:16:16.000]  拿了那些錢出來都未必可以
[00:16:16.000 --> 00:16:19.000]  但我想我們要
[00:16:19.000 --> 00:16:23.000]  我們的視野超出香港
[00:16:23.000 --> 00:16:26.000]  我們其實是全世界的弟兄姊妹
[00:16:26.000 --> 00:16:29.000]  我們是全世界的教會
[00:16:29.000 --> 00:16:31.000]  我們是一個群體去看的時候
[00:16:31.000 --> 00:16:33.000]  其實可能有些事
[00:16:33.000 --> 00:16:34.000]  我們在幫其他人的時候
[00:16:34.000 --> 00:16:36.000]  其他人也會幫我們
[00:16:36.000 --> 00:16:39.000]  當然剛才兩位都提到
[00:16:39.000 --> 00:16:40.000]  都是很重要的
[00:16:40.000 --> 00:16:42.000]  我們很多所謂的倡議
[00:16:42.000 --> 00:16:44.000]  Advocacy的工作是需要
[00:16:44.000 --> 00:16:46.000]  無論是在個人
[00:16:46.000 --> 00:16:49.000]  弟兄姊妹在他們的範圍內
[00:16:49.000 --> 00:16:50.000]  能否做得到
[00:16:50.000 --> 00:16:53.000]  甚至可能教會都可以發聲
[00:16:53.000 --> 00:16:56.000]  對一些環境的議題我們都可以發聲
[00:16:56.000 --> 00:16:59.000]  可能我們覺得做不到甚麼
[00:16:59.000 --> 00:17:01.000]  這幾個月教會都經常發聲
[00:17:01.000 --> 00:17:03.000]  都是這樣
[00:17:03.000 --> 00:17:06.000]  但是不發聲
[00:17:06.000 --> 00:17:07.000]  在上帝
[00:17:07.000 --> 00:17:08.000]  我們看聖經就知道
[00:17:08.000 --> 00:17:12.000]  不發聲都是一個罪
[00:17:12.000 --> 00:17:14.000]  有時候消極一點
[00:17:14.000 --> 00:17:17.000]  或者靈活一點去說
[00:17:17.000 --> 00:17:18.000]  我發聲了
[00:17:18.000 --> 00:17:20.000]  我以後就跟上帝交代
[00:17:20.000 --> 00:17:22.000]  不過我想
[00:17:22.000 --> 00:17:27.000]  因為牽涉到很大的一個經濟
[00:17:27.000 --> 00:17:29.000]  政治各方面的問題
[00:17:29.000 --> 00:17:32.000]  是很複雜的時候
[00:17:32.000 --> 00:17:33.000]  我們可以做的
[00:17:33.000 --> 00:17:34.000]  我們可以影響的
[00:17:34.000 --> 00:17:36.000]  未必是一下子
[00:17:36.000 --> 00:17:37.000]  我今天做
[00:17:37.000 --> 00:17:38.000]  或者今天說
[00:17:38.000 --> 00:17:41.000]  明天就會出現甚麼轉變或結果
[00:17:41.000 --> 00:17:43.000]  但是我們不做的時候
[00:17:43.000 --> 00:17:44.000]  我們想想
[00:17:44.000 --> 00:17:47.000]  結果就是我們想像到的
[00:17:47.000 --> 00:17:49.000]  我們不想出現的結果
[00:17:49.000 --> 00:17:55.000]  有沒有弟兄姊妹
[00:17:55.000 --> 00:18:00.000]  或者弟兄姊妹都可以問
[00:18:00.000 --> 00:18:03.000]  如果心目中想某一位講者回答
[00:18:03.000 --> 00:18:06.000]  都可以說清楚
[00:18:06.000 --> 00:18:09.000]  我自己本人從事環保二十多年
[00:18:09.000 --> 00:18:11.000]  過去十年
[00:18:11.000 --> 00:18:13.000]  我希望很積極
[00:18:13.000 --> 00:18:16.000]  推動基督徒參與環保
[00:18:16.000 --> 00:18:18.000]  但實際上
[00:18:18.000 --> 00:18:21.000]  比我三十年前做環保
[00:18:21.000 --> 00:18:24.000]  我的失落和失望是更大的
[00:18:24.000 --> 00:18:25.000]  因為發覺
[00:18:25.000 --> 00:18:28.000]  你向基督徒說環保的時候
[00:18:28.000 --> 00:18:31.000]  沒有人會反對這件事
[00:18:31.000 --> 00:18:32.000]  全人類都認可贊同
[00:18:32.000 --> 00:18:34.000]  教會給你的答案
[00:18:34.000 --> 00:18:36.000]  是說他們的議題很多
[00:18:36.000 --> 00:18:37.000]  我們很忙
[00:18:37.000 --> 00:18:39.000]  他們有些會告訴你
[00:18:39.000 --> 00:18:40.000]  我們有做過環保
[00:18:40.000 --> 00:18:42.000]  不過是一個項目
[00:18:42.000 --> 00:18:43.000]  例如我們收過膠瓶
[00:18:43.000 --> 00:18:44.000]  做過這些
[00:18:44.000 --> 00:18:46.000]  但我想既然我們
[00:18:46.000 --> 00:18:47.000]  大家都認同
[00:18:47.000 --> 00:18:49.000]  創造關心是很重要
[00:18:49.000 --> 00:18:53.000]  我們是否可以有策略去推動呢
[00:18:53.000 --> 00:18:54.000]  我過去的做法
[00:18:54.000 --> 00:18:57.000]  我比較多是做底層工作
[00:18:57.000 --> 00:18:59.000]  例如在教會開講座
[00:18:59.000 --> 00:19:01.000]  鼓勵他們成立環保小組
[00:19:01.000 --> 00:19:03.000]  但我發覺
[00:19:03.000 --> 00:19:05.000]  過去有些經驗告訴我
[00:19:05.000 --> 00:19:09.000]  這個工作原來是要上下
[00:19:09.000 --> 00:19:11.000]  所以我希望
[00:19:11.000 --> 00:19:14.000]  可否討論下有甚麼策略
[00:19:14.000 --> 00:19:17.000]  在教會裏面形成上層
[00:19:17.000 --> 00:19:19.000]  因為上層不改
[00:19:19.000 --> 00:19:21.000]  我們只可以做一些項目
[00:19:21.000 --> 00:19:22.000]  即底下的項目
[00:19:22.000 --> 00:19:23.000]  間中做一下這件事
[00:19:23.000 --> 00:19:26.000]  例如一年做一次講座主題
[00:19:26.000 --> 00:19:29.000]  但這件事是否足夠回應
[00:19:29.000 --> 00:19:31.000]  上帝告訴我們
[00:19:31.000 --> 00:19:32.000]  每個基督徒
[00:19:32.000 --> 00:19:33.000]  尤其是基督徒
[00:19:33.000 --> 00:19:37.000]  我們是需要關心環境的
[00:19:37.000 --> 00:19:39.000]  另外我有第二個問題
[00:19:39.000 --> 00:19:43.000]  當我推動環境保護的時候
[00:19:43.000 --> 00:19:45.000]  我發覺有兩個名詞
[00:19:45.000 --> 00:19:48.000]  都變成對立了
[00:19:48.000 --> 00:19:50.000]  環保和所謂的創造關心
[00:19:50.000 --> 00:19:51.000]  中文譯本
[00:19:51.000 --> 00:19:53.000]  關愛受造世界
[00:19:53.000 --> 00:19:54.000]  如果是基督徒
[00:19:54.000 --> 00:19:56.000]  就必須講關愛受造世界
[00:19:56.000 --> 00:19:58.000]  但一講關愛受造世界
[00:19:58.000 --> 00:20:00.000]  其實沒有實際的實踐
[00:20:00.000 --> 00:20:02.000]  行動模式
[00:20:02.000 --> 00:20:05.000]  可以展示或教導別人
[00:20:05.000 --> 00:20:06.000]  但當你提到環保
[00:20:06.000 --> 00:20:08.000]  別人會覺得很低落
[00:20:08.000 --> 00:20:09.000]  甚至環保裏面
[00:20:09.000 --> 00:20:12.000]  現在有些風吹得很妖艷
[00:20:12.000 --> 00:20:14.000]  鼓勵環保人士
[00:20:14.000 --> 00:20:16.000]  去崇拜月亮和太陽
[00:20:16.000 --> 00:20:18.000]  去一些最原始的方法
[00:20:18.000 --> 00:20:19.000]  但兩者之間
[00:20:19.000 --> 00:20:21.000]  我想我們基督徒或基督教
[00:20:21.000 --> 00:20:24.000]  都需要清晰定位
[00:20:24.000 --> 00:20:27.000]  不要妖魔化環保
[00:20:27.000 --> 00:20:29.000]  因為不是所有環保的工作或團體
[00:20:29.000 --> 00:20:31.000]  它可以是我們的夥伴
[00:20:31.000 --> 00:20:35.000]  但如何可以利用他們的豐富經驗
[00:20:35.000 --> 00:20:38.000]  然後可以跟我們合作得更好
[00:20:38.000 --> 00:20:39.000]  我想這兩個議題
[00:20:39.000 --> 00:20:41.000]  都需要我們思考
[00:20:41.000 --> 00:20:42.000]  謝謝
[00:20:42.000 --> 00:20:50.000]  哪位講者有興趣回應?
[00:20:50.000 --> 00:20:53.000]  我回答了剛才那位姐妹的第一件事
[00:20:53.000 --> 00:20:55.000]  所以我很認同
[00:20:55.000 --> 00:20:57.000]  姐妹剛才所說
[00:20:57.000 --> 00:20:59.000]  所以這個就只是
[00:20:59.000 --> 00:21:01.000]  在下午Jonathan的講座裏
[00:21:01.000 --> 00:21:02.000]  很強調
[00:21:02.000 --> 00:21:05.000]  牧者在宣講教導
[00:21:05.000 --> 00:21:08.000]  整傳福音和使命
[00:21:08.000 --> 00:21:11.000]  這件事是非常非常重要
[00:21:11.000 --> 00:21:13.000]  因為今天我確實說
[00:21:13.000 --> 00:21:15.000]  很多的教牧
[00:21:15.000 --> 00:21:17.000]  當他對福音的理解
[00:21:17.000 --> 00:21:19.000]  只是領人歸主
[00:21:19.000 --> 00:21:21.000]  教會人數增長
[00:21:21.000 --> 00:21:23.000]  他就是一個很靈性的
[00:21:23.000 --> 00:21:25.000]  一個Gospel
[00:21:25.000 --> 00:21:27.000]  一個能夠令到
[00:21:27.000 --> 00:21:29.000]  Church Marketing
[00:21:29.000 --> 00:21:31.000]  以至可以經營一間
[00:21:31.000 --> 00:21:33.000]  所謂Successful Church
[00:21:33.000 --> 00:21:35.000]  這種思想
[00:21:35.000 --> 00:21:39.000]  我想他一定不會將這個
[00:21:39.000 --> 00:21:41.000]  無論你叫他Creation Care也好
[00:21:41.000 --> 00:21:43.000]  你叫他環保也好
[00:21:43.000 --> 00:21:45.000]  放在他的議題裏
[00:21:45.000 --> 00:21:47.000]  所以
[00:21:47.000 --> 00:21:50.000]  用回我們當中的黃福二長老也在
[00:21:50.000 --> 00:21:51.000]  他也有提到
[00:21:51.000 --> 00:21:53.000]  第一件我們要的就是悔改
[00:21:53.000 --> 00:21:55.000]  我們所有做教會的領袖
[00:21:55.000 --> 00:21:57.000]  我們都要認罪
[00:21:57.000 --> 00:21:59.000]  悔改
[00:21:59.000 --> 00:22:01.000]  為了我們在宣講上
[00:22:01.000 --> 00:22:03.000]  在教導上長期
[00:22:03.000 --> 00:22:05.000]  對上帝所創造的世界
[00:22:05.000 --> 00:22:07.000]  那個的虧欠
[00:22:07.000 --> 00:22:09.000]  我都要悔改
[00:22:09.000 --> 00:22:29.000]  (音樂)
[00:22:29.000 --> 00:22:31.000]  說到要將我們的創造
[00:22:31.000 --> 00:22:33.000]  回歸到上帝的創造裏
[00:22:33.000 --> 00:22:35.000]  的時候
[00:22:35.000 --> 00:22:39.000]  你可不可以
[00:22:39.000 --> 00:22:43.000]  去建議我們
[00:22:43.000 --> 00:22:45.000]  怎樣去生活在這個
