
[00:00:00.000 --> 00:00:02.500]  今晚開學崇拜的訊息
[00:01:50.900 --> 00:01:55.300]  不過我不是為了香港最近發生的事情選擇這個題目
[00:01:55.300 --> 00:01:57.600]  還有如何應用這個題目
[00:01:57.600 --> 00:02:00.600]  就由你自己對號入座去決定
[00:02:00.600 --> 00:02:02.700]  我之所以選擇這個題目
[00:02:02.700 --> 00:02:05.700]  其實是因為我很喜歡這個故事
[00:02:05.700 --> 00:02:09.900]  其實我在《著人意道》的書
[00:02:09.900 --> 00:02:12.100]  那個sermon已經用過這個故事
[00:02:12.100 --> 00:02:13.500]  不過那次是很簡短的
[00:02:13.500 --> 00:02:15.800]  這次就詳細一點跟你說
[00:02:15.800 --> 00:02:18.000]  我今天要講的故事
[00:02:18.000 --> 00:02:21.900]  就是來自這個人的一本書
[00:02:21.900 --> 00:02:24.300]  Simon Wilson Ford
[00:02:24.300 --> 00:02:28.500]  Simon Wilson Ford是一個猶太人
[00:02:28.500 --> 00:02:34.000]  他在集中營經過一段時間
[00:02:34.000 --> 00:02:37.500]  當二次世界大戰結束之後
[00:02:37.500 --> 00:02:39.500]  他就成為一個Nazi Hunter
[00:02:39.500 --> 00:02:45.500]  就是他專門去抓那些藏在土裡的納粹黨人
[00:02:45.500 --> 00:02:46.300]  然後就抓他
[00:02:46.300 --> 00:02:49.300]  然後就繩之以法
[00:02:49.300 --> 00:02:55.300]  他在60年代出了一本書叫《The Sunflower》
[00:02:55.300 --> 00:02:58.800]  你一定會知道為什麼這本書叫《太陽花》
[00:02:58.800 --> 00:03:01.300]  這本書你未必看到
[00:03:01.300 --> 00:03:03.300]  不過副題就寫著
[00:03:03.300 --> 00:03:07.100]  On the Possibilities and Limits of Forgiveness
[00:03:07.100 --> 00:03:13.300]  就是說到底饒恕的可能和有沒有限制呢
[00:03:13.300 --> 00:03:18.300]  他就在這本書裡講了他自己的一個故事
[00:03:18.300 --> 00:03:21.300]  Simon Wilson Ford也是一個很重要的人
[00:03:21.300 --> 00:03:25.300]  其實他差點就拿到諾貝爾和平獎
[00:03:25.300 --> 00:03:28.300]  據內幕人士所說
[00:03:28.300 --> 00:03:31.300]  不過他最後就輸給了Elie Wiesel
[00:03:31.300 --> 00:03:36.300]  不過他也是一個很出名的猶太人
[00:03:36.300 --> 00:03:38.300]  經歷大屠殺的猶太人
[00:03:38.300 --> 00:03:41.300]  所以我今天跟大家分享
[00:03:41.300 --> 00:03:44.300]  上半部講了他的故事
[00:03:44.300 --> 00:03:49.300]  這本書下半部就邀請了五十多個不同的人
[00:03:49.300 --> 00:03:52.300]  去回應他這個故事
[00:03:52.300 --> 00:03:54.300]  基本上他講完故事就問
[00:03:54.300 --> 00:03:56.300]  你會不會饒恕故事裡的人呢
[00:03:56.300 --> 00:03:59.300]  他請了五十多個人去回應
[00:03:59.300 --> 00:04:02.300]  我今天分享的下半部
[00:04:02.300 --> 00:04:04.300]  就會回應一下那些回應
[00:04:04.300 --> 00:04:08.300]  看看我怎樣去理解那些人的回應
[00:04:08.300 --> 00:04:10.300]  既然玩玩東西
[00:04:10.300 --> 00:04:12.300]  所以開始講故事
[00:04:12.300 --> 00:04:15.300]  我就假設我是Simon Wilson Ford
[00:04:15.300 --> 00:04:19.300]  我現在開始跟你講這個故事
[00:04:19.300 --> 00:04:29.300]  當那些德國人開始去抓猶太人的時候
[00:04:29.300 --> 00:04:31.300]  我也不例外
[00:04:31.300 --> 00:04:34.300]  我就被抓到一個集中營裡
[00:04:34.300 --> 00:04:37.300]  不過在我這個集中營裡
[00:04:37.300 --> 00:04:44.300]  我每天都有機會出去一個醫院裡工作
[00:04:44.300 --> 00:04:46.300]  我做的事情其實很簡單
[00:04:46.300 --> 00:04:49.300]  我把垃圾堆在一起
[00:04:49.300 --> 00:04:51.300]  然後運到醫院外
[00:04:51.300 --> 00:04:55.300]  我每天早上就會離開集中營
[00:04:55.300 --> 00:04:59.300]  晚上工作完就回到集中營
[00:04:59.300 --> 00:05:02.300]  當我去到集中營的路上
[00:05:02.300 --> 00:05:05.300]  我都會看到一些Sunflower
[00:05:05.300 --> 00:05:07.300]  看到一些向日葵
[00:05:07.300 --> 00:05:09.300]  因為德國的士兵
[00:05:09.300 --> 00:05:14.300]  喜歡在他們每一個死了的士兵墳墓旁
[00:05:14.300 --> 00:05:17.300]  都種一朵向日葵
[00:05:17.300 --> 00:05:20.300]  當我每次經過向日葵的時候
[00:05:20.300 --> 00:05:23.300]  我很羨慕那些德國人的士兵
[00:05:23.300 --> 00:05:25.300]  我覺得那個向日葵
[00:05:25.300 --> 00:05:31.300]  就好像是埋在土地之下的那個德國士兵
[00:05:31.300 --> 00:05:33.300]  向著這個世界
[00:05:33.300 --> 00:05:36.300]  繼續展示著他的生命
[00:05:36.300 --> 00:05:39.300]  他雖然好像離開了這個世界
[00:05:39.300 --> 00:05:41.300]  又好像還沒有離開世界
[00:05:41.300 --> 00:05:45.300]  這個向日葵好像是一個死亡的世界
[00:05:45.300 --> 00:05:49.300]  和一個活人世界之間的橋樑
[00:05:49.300 --> 00:05:51.300]  所以我很羨慕那些德國士兵
[00:05:51.300 --> 00:05:54.300]  我想到假如有一天我死了
[00:05:54.300 --> 00:05:55.300]  也不用假如了
[00:05:55.300 --> 00:05:58.300]  我多數都會死在集中營裡
[00:05:58.300 --> 00:05:59.300]  我死了之後
[00:05:59.300 --> 00:06:02.300]  我就會葬在一個墓地
[00:06:02.300 --> 00:06:06.300]  葬在一個很多人堆在的洞裡
[00:06:06.300 --> 00:06:09.300]  不會有一朵花去紀念我
[00:06:09.300 --> 00:06:10.300]  我在想
[00:06:10.300 --> 00:06:13.300]  為什麼那些德國人做了這麼多事情
[00:06:13.300 --> 00:06:18.300]  依然有一朵向日葵去紀念他的死亡呢?
[00:06:18.300 --> 00:06:26.300]  有一天當我又去醫院裡工作的時候
[00:06:26.300 --> 00:06:28.300]  其實這間本來不是醫院
[00:06:28.300 --> 00:06:31.300]  這間本來是我讀書的一間學校
[00:06:31.300 --> 00:06:34.300]  是一間工業學校
[00:06:34.300 --> 00:06:37.300]  所以裡面其實每一間班房
[00:06:37.300 --> 00:06:39.300]  我以前有記憶
[00:06:39.300 --> 00:06:40.300]  我都走過
[00:06:40.300 --> 00:06:46.300]  不過這間學校現在變成了德國人的醫院
[00:06:46.300 --> 00:06:50.300]  我覺得對我的學校是一個羞辱
[00:06:50.300 --> 00:06:51.300]  無論如何
[00:06:51.300 --> 00:06:54.300]  有一天當我又去工作的時候
[00:06:54.300 --> 00:06:57.300]  有一個護士忽然間就來找我
[00:06:57.300 --> 00:07:00.300]  他走到我的面前就問我
[00:07:00.300 --> 00:07:03.300]  你是不是一個猶太人
[00:07:03.300 --> 00:07:05.300]  我一聽他這樣說的時候
[00:07:05.300 --> 00:07:08.300]  我心裡就有很多疑問
[00:07:08.300 --> 00:07:10.300]  是凶?
[00:07:10.300 --> 00:07:12.300]  他要做一些事情去欺負猶太人
[00:07:12.300 --> 00:07:13.300]  是急?
[00:07:13.300 --> 00:07:14.300]  是好事?
[00:07:14.300 --> 00:07:15.300]  因為我試過
[00:07:15.300 --> 00:07:18.300]  其實遇過一個德國士兵
[00:07:18.300 --> 00:07:22.300]  他就將一些他不想吃的東西
[00:07:22.300 --> 00:07:24.300]  他吃飽吃剩的東西
[00:07:24.300 --> 00:07:25.300]  放在我面前
[00:07:25.300 --> 00:07:27.300]  然後就叫我去拿
[00:07:27.300 --> 00:07:29.300]  我說為什麼你不給我
[00:07:29.300 --> 00:07:31.300]  那個德國士兵跟我說
[00:07:31.300 --> 00:07:33.300]  因為我沒有親手給你
[00:07:33.300 --> 00:07:35.300]  當我的上司問我
[00:07:35.300 --> 00:07:37.300]  有沒有將一些食物給猶太人
[00:07:37.300 --> 00:07:40.300]  我可以坦白跟他說
[00:07:40.300 --> 00:07:41.300]  沒有
[00:07:41.300 --> 00:07:43.300]  你喜歡就拿吧
[00:07:43.300 --> 00:07:44.300]  他就走開了
[00:07:44.300 --> 00:07:46.300]  我就拿了一些食物
[00:07:46.300 --> 00:07:50.300]  是不是又有些德國士兵想給我一些東西呢
[00:07:50.300 --> 00:07:53.300]  不過當我跟著那個護士一路走的時候
[00:07:53.300 --> 00:07:55.300]  走了一段時間之後
[00:07:55.300 --> 00:07:58.300]  我終於去到一個房間
[00:07:58.300 --> 00:08:00.300]  那個房間很暗
[00:08:00.300 --> 00:08:02.300]  我隔了一會才看到
[00:08:02.300 --> 00:08:06.300]  原來房間裡面只有一張床
[00:08:06.300 --> 00:08:10.300]  床上就睡了一個人
[00:08:10.300 --> 00:08:17.300]  我看到這個人已經全身被一些紗布包著
[00:08:17.300 --> 00:08:21.300]  我也看到這個人應該是一個很軟弱
[00:08:21.300 --> 00:08:25.300]  是一個快要離開世界的人
[00:08:25.300 --> 00:08:30.300]  那個護士將我帶到這個人的面前
[00:08:30.300 --> 00:08:33.300]  然後他就離開了
[00:08:33.300 --> 00:08:37.300]  這個人雖然他好像瀕臨死亡
[00:08:37.300 --> 00:08:39.300]  但是當我走到他身邊的時候
[00:08:39.300 --> 00:08:42.300]  他就用他的手抓住我的手
[00:08:42.300 --> 00:08:44.300]  他就不讓我走
[00:08:44.300 --> 00:08:46.300]  我很驚奇地發覺
[00:08:46.300 --> 00:08:48.300]  原來他一個臨死的人
[00:08:48.300 --> 00:08:51.300]  他的手也可以很有力
[00:08:51.300 --> 00:08:56.300]  接著這個病人就開始跟我說他的故事
[00:08:56.300 --> 00:08:59.300]  他說我的名字是Carl
[00:08:59.300 --> 00:09:01.300]  現在我要做兩個人
[00:09:01.300 --> 00:09:12.300]  我的名字是Carl
[00:09:12.300 --> 00:09:14.300]  我是一個SS Soldier
[00:09:14.300 --> 00:09:19.300]  我是德國的特種部隊
[00:09:19.300 --> 00:09:21.300]  我現在快要死了
[00:09:21.300 --> 00:09:23.300]  我心中有些事情
[00:09:23.300 --> 00:09:27.300]  我覺得我需要找一個猶太人跟他說
[00:09:27.300 --> 00:09:31.300]  我現在很希望聽到一個猶太人
[00:09:31.300 --> 00:09:36.300]  跟我說饒恕的話
[00:09:36.300 --> 00:09:39.300]  當一個士兵跟我說的時候
[00:09:39.300 --> 00:09:41.300]  我第一個印象就是
[00:09:41.300 --> 00:09:43.300]  我為什麼要饒恕你呢
[00:09:43.300 --> 00:09:48.300]  我見盡的是德國士兵所做的各種傷天害理的事
[00:09:48.300 --> 00:09:51.300]  有什麼理由我要饒恕你呢
[00:09:51.300 --> 00:09:54.300]  接著Carl就繼續說
[00:09:54.300 --> 00:09:55.300]  你要習慣一下
[00:09:55.300 --> 00:09:58.300]  如果我是一個好一點的演員
[00:09:58.300 --> 00:10:00.300]  我就假裝兩把聲
[00:10:00.300 --> 00:10:02.300]  不過我不想做一些那麼搞事的事情
[00:10:02.300 --> 00:10:06.300]  接著Carl就跟我說
[00:10:06.300 --> 00:10:12.300]  其實你看我是一個SS Soldier
[00:10:12.300 --> 00:10:15.300]  你可能以為我是一個很殘忍的人
[00:10:15.300 --> 00:10:16.300]  其實不是的
[00:10:16.300 --> 00:10:18.300]  我小時候我是一個天主教徒
[00:10:18.300 --> 00:10:21.300]  我父母都是一個很敬虔的天主教徒
[00:10:21.300 --> 00:10:24.300]  我甚至在天主教會裡
[00:10:24.300 --> 00:10:25.300]  我是那些Order Boy
[00:10:25.300 --> 00:10:29.300]  就是幫神父收拾聖餐
[00:10:29.300 --> 00:10:31.300]  遞東西給小朋友
[00:10:31.300 --> 00:10:33.300]  神父也很喜歡我
[00:10:33.300 --> 00:10:36.300]  不過當我去到中學的時候
[00:10:36.300 --> 00:10:39.300]  我就開始加入了Hitler's Youth
[00:10:39.300 --> 00:10:44.300]  就是希特勒的納粹黨的青少年部隊
[00:10:44.300 --> 00:10:46.300]  當我加入了青少年部隊的時候
[00:10:46.300 --> 00:10:49.300]  其實我爸爸很生氣
[00:10:49.300 --> 00:10:51.300]  我爸爸是一個Democrat
[00:10:51.300 --> 00:10:53.300]  是一個所謂的Socialist
[00:10:53.300 --> 00:10:54.300]  就是社會主義者
[00:10:54.300 --> 00:10:56.300]  他覺得納粹德國
[00:10:56.300 --> 00:10:59.300]  納粹黨是一些邪惡的事情
[00:10:59.300 --> 00:11:02.300]  他很不喜歡我加入納粹黨
[00:11:02.300 --> 00:11:06.300]  不過我的朋友個個都加入了納粹黨
[00:11:06.300 --> 00:11:09.300]  因為納粹黨有一些很威風的制服
[00:11:09.300 --> 00:11:11.300]  然後你在學校裡
[00:11:11.300 --> 00:11:15.300]  別人都會好像尊敬你多幾分
[00:11:15.300 --> 00:11:17.300]  所以我就加入了
[00:11:17.300 --> 00:11:20.300]  當我加入了Hitler's Youth的時候
[00:11:20.300 --> 00:11:23.300]  我的家裡的氣氛都變了
[00:11:23.300 --> 00:11:28.300]  我爸爸本來對納粹政府有很多批評的話
[00:11:28.300 --> 00:11:32.300]  不過現在他都不再在我面前說
[00:11:32.300 --> 00:11:34.300]  我知道他依然是很生氣的
[00:11:34.300 --> 00:11:36.300]  當我好像上了床
[00:11:36.300 --> 00:11:38.300]  他以為我上了床睡了的時候
[00:11:38.300 --> 00:11:40.300]  我就會聽到他跟我媽媽
[00:11:40.300 --> 00:11:43.300]  說很多投訴納粹政黨的東西
[00:11:43.300 --> 00:11:45.300]  不過在我的面前
[00:11:45.300 --> 00:11:47.300]  他已經靜默
[00:11:47.300 --> 00:11:52.300]  所以當二次世界大戰開始之後
[00:11:52.300 --> 00:11:55.300]  很自然的我就加入了SS Troop
[00:11:55.300 --> 00:11:58.300]  因為很多Hitler's Youth都是
[00:11:58.300 --> 00:12:02.300]  夜多歲就加入了SS Troop
[00:12:02.300 --> 00:12:05.300]  SS Troop其中一個的工作
[00:12:05.300 --> 00:12:08.300]  就是去找那些所謂賣國賊
[00:12:08.300 --> 00:12:12.300]  我記得我跟著軍隊一路走的時候
[00:12:12.300 --> 00:12:16.300]  當我去到波蘭的一些地方的時候
[00:12:16.300 --> 00:12:20.300]  其實那時候打仗剛剛開始
[00:12:20.300 --> 00:12:24.300]  當我們去波蘭進攻俄國的軍隊
[00:12:24.300 --> 00:12:26.300]  蘇聯的軍隊的時候
[00:12:26.300 --> 00:12:28.300]  他們節節敗退
[00:12:28.300 --> 00:12:31.300]  不過當我去到一個地方的時候
[00:12:31.300 --> 00:12:35.300]  有一個軍官已經在那裡的軍官告訴我們
[00:12:35.300 --> 00:12:39.300]  那天有一個蘇聯的軍隊
[00:12:39.300 --> 00:12:40.300]  做了一個地雷
[00:12:40.300 --> 00:12:43.300]  炸死了幾十個德國士兵
[00:12:43.300 --> 00:12:46.300]  所以他們很憤怒
[00:12:46.300 --> 00:12:49.300]  然後我跟我的隊友
[00:12:49.300 --> 00:12:52.300]  就一起去到一間屋的面前
[00:12:52.300 --> 00:12:54.300]  在這間屋那裡
[00:12:54.300 --> 00:13:00.300]  我看到有很多的一些猶太人在那裡
[00:13:00.300 --> 00:13:03.300]  其實我以前對猶太人都沒有什麼接觸
[00:13:03.300 --> 00:13:05.300]  我唯一的接觸就是
[00:13:05.300 --> 00:13:08.300]  我媽媽的醫生其實也是一個猶太人
[00:13:08.300 --> 00:13:11.300]  不過後來因為德國政府的政策
[00:13:11.300 --> 00:13:14.300]  我媽媽的醫生被人抓去集中營
[00:13:14.300 --> 00:13:17.300]  我媽媽經常都跟我投訴
[00:13:17.300 --> 00:13:20.300]  她說沒有一個醫生像我以前那個醫生那麼好
[00:13:20.300 --> 00:13:23.300]  那次是我第一次見到
[00:13:23.300 --> 00:13:27.300]  數以百計的猶太人
[00:13:27.300 --> 00:13:32.300]  聚集在一間屋的原地
[00:13:32.300 --> 00:13:35.300]  然後我看到那些士兵
[00:13:35.300 --> 00:13:41.300]  將那些猶太人一個一個趕進去屋裡
[00:13:41.300 --> 00:13:45.300]  起初我都不知道他們在做什麼
[00:13:45.300 --> 00:13:48.300]  然後有一個軍官跟我說
[00:13:48.300 --> 00:13:52.300]  他說我們要報復那些蘇聯地雷
[00:13:52.300 --> 00:13:55.300]  炸死了我們幾十個德國士兵
[00:13:55.300 --> 00:14:01.300]  我在想為什麼報復蘇聯的軍隊要找猶太人呢
[00:14:01.300 --> 00:14:03.300]  不過我沒有時間想那麼多
[00:14:03.300 --> 00:14:08.300]  因為當我見到有些軍官開始要求猶太人
[00:14:08.300 --> 00:14:14.300]  帶一罐一罐的汽油進入那間屋裡
[00:14:14.300 --> 00:14:20.300]  我就知道一定有些很慘烈的事情要發生
[00:14:20.300 --> 00:14:26.300]  當那些德國軍官將所有的猶太人都趕進屋裡
[00:14:26.300 --> 00:14:30.300]  還有叫那些男人將那些一罐一罐的汽油
[00:14:30.300 --> 00:14:35.300]  都搬進了屋的地下那一層的時候
[00:14:35.300 --> 00:14:38.300]  然後軍官就跟我們說
[00:14:38.300 --> 00:14:41.300]  你拿起你的手榴彈
[00:14:41.300 --> 00:14:44.300]  將那個安全鎖匙拔出來
[00:14:44.300 --> 00:14:47.300]  扔進去那間屋裡
[00:14:47.300 --> 00:14:50.300]  所以當我們這樣做的時候
[00:14:50.300 --> 00:14:57.300]  我們就見到那間屋很快就紅紅的大火燒了上來
[00:14:57.300 --> 00:15:03.300]  很多的猶太人因為忍受不住那些火的痛
[00:15:03.300 --> 00:15:07.300]  所以他們就在窗口跳出來
[00:15:07.300 --> 00:15:11.300]  我們就圍著那間屋拿著我們的窗
[00:15:11.300 --> 00:15:15.300]  如果有哪個人走到窗口或者想跳出來
[00:15:15.300 --> 00:15:17.300]  我們就會向他開槍
[00:15:17.300 --> 00:15:25.300]  我們想肯定每一個猶太人都是以死亡終結
[00:15:25.300 --> 00:15:29.300]  當這些一個個猶太人跳下來的時候
[00:15:29.300 --> 00:15:33.300]  其中一幕令我是很難忘的
[00:15:33.300 --> 00:15:37.300]  其中我見到有一個爸爸
[00:15:37.300 --> 00:15:39.300]  應該是一個爸爸
[00:15:39.300 --> 00:15:41.300]  他一手抱著兒子
[00:15:41.300 --> 00:15:43.300]  他身邊有一個女人
[00:15:43.300 --> 00:15:46.300]  應該也是個媽媽
[00:15:46.300 --> 00:15:48.300]  她一手抱著兒子
[00:15:48.300 --> 00:15:53.300]  用另一隻手掩著兒子的眼
[00:15:53.300 --> 00:15:56.300]  然後爸爸的背部已經燒著了
[00:15:56.300 --> 00:16:00.300]  她就抱著兒子跳下來
[00:16:00.300 --> 00:16:05.300]  然後媽媽就一起跳下來
[00:16:05.300 --> 00:16:09.300]  我想那天我也不知道死了多少人
[00:16:09.300 --> 00:16:12.300]  我也不知道開了多少槍
[00:16:12.300 --> 00:16:16.300]  不過在那天裏面最難忘的
[00:16:16.300 --> 00:16:19.300]  就是這個男孩子的臉紅
[00:16:19.300 --> 00:16:23.300]  一個有大大眼睛的男孩子
[00:16:23.300 --> 00:16:31.300]  我覺得今天他就好像站在我面前一樣
[00:16:31.300 --> 00:16:35.300]  不過終於那些猶太人都死了
[00:16:35.300 --> 00:16:41.300]  我們就繼續隨著軍隊出發去其他的地方
[00:16:41.300 --> 00:16:45.300]  其實做士兵的生命是很悶的
[00:16:45.300 --> 00:16:49.300]  很多時候我們就躲在一些戰壕
[00:16:49.300 --> 00:16:52.300]  或者躲在一些地方等候
[00:16:52.300 --> 00:16:55.300]  來開始攻擊
[00:16:55.300 --> 00:16:57.300]  當我們去到另一個地方
[00:16:57.300 --> 00:16:59.300]  沒多久幾個月之後
[00:16:59.300 --> 00:17:01.300]  我們又去到另一個地方
[00:17:01.300 --> 00:17:04.300]  其實經過那一次火燒那間屋的時候
[00:17:04.300 --> 00:17:07.300]  我見到我和我的同伴
[00:17:07.300 --> 00:17:09.300]  很多都很不開心
[00:17:09.300 --> 00:17:12.300]  不過我們的軍官跟我們說
[00:17:12.300 --> 00:17:15.300]  我們在打仗
[00:17:15.300 --> 00:17:18.300]  打仗怎麼可以心軟
[00:17:18.300 --> 00:17:21.300]  心軟就一定輸了
[00:17:21.300 --> 00:17:22.300]  所以要記住
[00:17:22.300 --> 00:17:25.300]  這些猶太人是走狗
[00:17:25.300 --> 00:17:27.300]  死多少個都不可惜
[00:17:27.300 --> 00:17:28.300]  知道了嗎
[00:17:28.300 --> 00:17:30.300]  他們是很邪惡的人
[00:17:30.300 --> 00:17:33.300]  死一個世界就好一點
[00:17:33.300 --> 00:17:36.300]  軍官不斷跟我們洗腦的時候
[00:17:36.300 --> 00:17:37.300]  過了兩個月
[00:17:37.300 --> 00:17:40.300]  我們都沒有再想這件事
[00:17:40.300 --> 00:17:44.300]  不過在去到兩個三個月之後
[00:17:44.300 --> 00:17:48.300]  有一次我去到一個地方
[00:17:48.300 --> 00:17:49.300]  準備開始打仗
[00:17:49.300 --> 00:17:51.300]  我們等了很久
[00:17:51.300 --> 00:17:55.300]  終於那個軍官跟我說
[00:17:55.300 --> 00:17:57.300]  我們要衝出去
[00:17:57.300 --> 00:18:00.300]  向著你的敵人開槍
[00:18:00.300 --> 00:18:02.300]  當我在戰壕跳出來
[00:18:02.300 --> 00:18:04.300]  當我向前衝的時候
[00:18:04.300 --> 00:18:06.300]  忽然之間
[00:18:06.300 --> 00:18:09.300]  我發覺我整個人停下來
[00:18:09.300 --> 00:18:12.300]  有些東西好像抓住我的腳一樣
[00:18:12.300 --> 00:18:15.300]  然後在我眼裡
[00:18:15.300 --> 00:18:18.300]  我看到的就是這個男孩
[00:18:18.300 --> 00:18:20.300]  和他的父母
[00:18:20.300 --> 00:18:24.300]  好像在戰場那裡走過來
[00:18:24.300 --> 00:18:25.300]  他跟我說
[00:18:25.300 --> 00:18:29.300]  你不可以再殺我了
[00:18:29.300 --> 00:18:32.300]  當我看著這個男孩的時候
[00:18:32.300 --> 00:18:40.300]  我忽然之間就失去了知覺
[00:18:40.300 --> 00:18:42.300]  當我醒過來的時候
[00:18:42.300 --> 00:18:44.300]  我就在醫院裡面
[00:18:44.300 --> 00:18:47.300]  就好像你現在看到我一樣
[00:18:47.300 --> 00:18:52.300]  被很多的紗布包紮著我
[00:18:52.300 --> 00:18:53.300]  醫生告訴我
[00:18:53.300 --> 00:18:57.300]  有一個炸彈在我身旁爆炸
[00:18:57.300 --> 00:19:02.300]  他在我身上拔了幾十塊
[00:19:02.300 --> 00:19:05.300]  或者超過一百塊的碎片
[00:19:05.300 --> 00:19:07.300]  他也很驚訝
[00:19:07.300 --> 00:19:11.300]  我居然可以生存下去
[00:19:11.300 --> 00:19:13.300]  不過說真的
[00:19:13.300 --> 00:19:17.300]  其實我也真的不太想生存
[00:19:17.300 --> 00:19:20.300]  因為我現在全身都痛
[00:19:20.300 --> 00:19:24.300]  他們將我從一間醫院送去另一間醫院
[00:19:24.300 --> 00:19:26.300]  其實我很想回到家裡
[00:19:26.300 --> 00:19:28.300]  我想我死之前
[00:19:28.300 --> 00:19:33.300]  都可以跟我爸爸媽媽說聲對不起
[00:19:33.300 --> 00:19:35.300]  不過他們沒有這樣做
[00:19:35.300 --> 00:19:38.300]  他們只是將我從一間醫院
[00:19:38.300 --> 00:19:42.300]  送去另一間醫院
[00:19:42.300 --> 00:19:44.300]  我的身體就越來越痛
[00:19:44.300 --> 00:19:48.300]  我知道我快要離開這個世界
[00:19:48.300 --> 00:19:54.300]  我有很多時間去想起當天所發生的事情
[00:19:54.300 --> 00:19:57.300]  或許這就是上天對我的懲罰
[00:19:57.300 --> 00:19:58.300]  他沒有叫我馬上死
[00:19:58.300 --> 00:20:03.300]  他要我回想我所做過的事情
[00:20:03.300 --> 00:20:07.300]  我想起我當年小時候的信仰
[00:20:07.300 --> 00:20:10.300]  我想如果我還有那種信仰的話
[00:20:10.300 --> 00:20:15.300]  或許我可以去到耶穌面前求祂饒恕
[00:20:15.300 --> 00:20:17.300]  不過我沒有了
[00:20:17.300 --> 00:20:20.300]  我沒有了我的信仰
[00:20:20.300 --> 00:20:22.300]  我現在去到這個光景
[00:20:22.300 --> 00:20:24.300]  我只是在這裡等死
[00:20:24.300 --> 00:20:27.300]  但是我很想我死之前
[00:20:27.300 --> 00:20:32.300]  能夠有一點平安離開這個世界
[00:20:32.300 --> 00:20:35.300]  你是一個猶太人
[00:20:35.300 --> 00:20:39.300]  你可不可以跟我說
[00:20:39.300 --> 00:20:45.300]  你饒恕我吧
[00:20:45.300 --> 00:20:50.300]  當卡爾一直跟我說這個故事的時候
[00:20:50.300 --> 00:20:55.300]  我心裡不是有很大的感受
[00:20:55.300 --> 00:21:01.300]  因為我見到的這些殘忍的事情太多了
[00:21:01.300 --> 00:21:05.300]  這個德國士兵現在快要死了
[00:21:05.300 --> 00:21:08.300]  於是他就求人饒恕他
[00:21:08.300 --> 00:21:11.300]  但是很多的猶太人
[00:21:11.300 --> 00:21:13.300]  他們死的時候
[00:21:13.300 --> 00:21:16.300]  被人一槍打死的時候
[00:21:16.300 --> 00:21:20.300]  沒有人聽他們最後的申訴
[00:21:20.300 --> 00:21:26.300]  他們就像一隻狗一樣被人打死了
[00:21:26.300 --> 00:21:30.300]  我為什麼要跟他說饒恕呢
[00:21:30.300 --> 00:21:35.300]  不過這個也是一個快要死的人
[00:21:35.300 --> 00:21:40.300]  我跟他再去責備他又有什麼意思呢
[00:21:40.300 --> 00:21:43.300]  我對著他看了他很久
[00:21:43.300 --> 00:21:46.300]  最後我掙扎那隻手
[00:21:46.300 --> 00:21:48.300]  我拉開自己
[00:21:48.300 --> 00:21:52.300]  然後我一聲不吭就出去了
[00:21:52.300 --> 00:21:54.300]  他跟我說話
