
[00:00:00.000 --> 00:00:02.000]  不知道大家聽到這裡
[00:05:04.000 --> 00:05:06.000]  給大家參考一下
[00:05:06.000 --> 00:05:07.000]  用來做什麼呢?
[00:05:07.000 --> 00:05:10.000]  就是幫你調教一種雙視野
[00:05:10.000 --> 00:05:15.000]  去回應上帝的邀請去看他在做什麼
[00:05:15.000 --> 00:05:18.000]  這個雙視野可能會令你暈暈的
[00:05:18.000 --> 00:05:21.000]  不過暈暈的也比盲中中好
[00:05:21.000 --> 00:05:24.000]  四個提示用四個英文字母去說
[00:05:24.000 --> 00:05:29.000]  第一個英文字母T,T for transformation
[00:05:29.000 --> 00:05:31.000]  它將一切都更新了
[00:05:31.000 --> 00:05:34.000]  我挑戰大家對這個transformation
[00:05:34.000 --> 00:05:36.000]  有一個超然的期待
[00:05:36.000 --> 00:05:39.000]  因為是我們眼未曾見過
[00:05:39.000 --> 00:05:43.000]  心未曾想過的一種transformation
[00:05:43.000 --> 00:05:47.000]  是在說一個metamorphosis,蛻變的過程
[00:05:47.000 --> 00:05:49.000]  你或者想像不到結果會是怎樣的
[00:05:49.000 --> 00:05:52.000]  出來的過程可能會令你有不安的
[00:05:52.000 --> 00:05:54.000]  當日的法尼塞人
[00:05:54.000 --> 00:05:56.000]  他們一直都在期盼尼塞的來臨
[00:05:56.000 --> 00:06:00.000]  但是他們對於尼塞亞走出來應該是什麼樣子
[00:06:00.000 --> 00:06:02.000]  用什麼方法去救贖呢
[00:06:02.000 --> 00:06:05.000]  有一套預設的框架
[00:06:05.000 --> 00:06:07.000]  所以他們怎樣看都認不出
[00:06:07.000 --> 00:06:11.000]  耶穌就是那位將要來的位
[00:06:11.000 --> 00:06:14.000]  如果說差謎語他們就猜錯了
[00:06:14.000 --> 00:06:16.000]  還錯得很慘
[00:06:16.000 --> 00:06:17.000]  我們今天又怎樣呢
[00:06:17.000 --> 00:06:20.000]  我們今天去實行我們福音的召命
[00:06:20.000 --> 00:06:21.000]  天國的使命
[00:06:21.000 --> 00:06:24.000]  我們有沒有一些框架框住我們
[00:06:24.000 --> 00:06:29.000]  令我們認不出神所做的更新的工作呢
[00:06:29.000 --> 00:06:30.000]  要記住
[00:06:30.000 --> 00:06:34.000]  a butterfly is a transformation
[00:06:34.000 --> 00:06:38.000]  not just a better caterpillar
[00:06:38.000 --> 00:06:40.000]  你心目中那條漂亮的毛毛蟲
[00:06:40.000 --> 00:06:42.000]  可能是一個公平的社會
[00:06:42.000 --> 00:06:46.000]  一個資源分配得均勻的制度
[00:06:46.000 --> 00:06:51.000]  一個人和大自然和諧共處的宇宙
[00:06:51.000 --> 00:06:53.000]  所以當你內心對於信仰的承擔
[00:06:53.000 --> 00:06:56.000]  要求你站出來為公義發聲的話
[00:06:56.000 --> 00:06:58.000]  那你就別無選擇
[00:06:58.000 --> 00:07:00.000]  你只可以全力以赴
[00:07:00.000 --> 00:07:02.000]  不過你要知道
[00:07:02.000 --> 00:07:04.000]  毛毛蟲的蛻變
[00:07:04.000 --> 00:07:06.000]  時間表在上主的手中
[00:07:06.000 --> 00:07:08.000]  而當蛻變發生的時候
[00:07:08.000 --> 00:07:12.000]  那種漂亮又何止是一條漂亮的毛毛蟲
[00:07:12.000 --> 00:07:15.000]  更加不止我們可以想像得出
[00:07:15.000 --> 00:07:19.000]  那種公義、仁愛和和平
[00:07:19.000 --> 00:07:22.000]  又或者你心目中那條漂亮的毛毛蟲
[00:07:22.000 --> 00:07:26.000]  是教會興旺、信徒人數倍增
[00:07:26.000 --> 00:07:29.000]  所以當你內心對信仰的承擔
[00:07:29.000 --> 00:07:32.000]  要求你走出你的安書區
[00:07:32.000 --> 00:07:36.000]  加入牧養和宣教的行列的時候
[00:07:36.000 --> 00:07:38.000]  那你也別無選擇
[00:07:38.000 --> 00:07:41.000]  你也只可以全力以赴
[00:07:41.000 --> 00:07:44.000]  哪怕要你上山下鄉
[00:07:44.000 --> 00:07:46.000]  但是你要知道
[00:07:46.000 --> 00:07:49.000]  毛毛蟲轉化蛻變的時間表
[00:07:49.000 --> 00:07:51.000]  在上主的手中
[00:07:51.000 --> 00:07:53.000]  而當蛻變發生的時候
[00:07:53.000 --> 00:07:57.000]  那種漂亮又何止是一條漂亮的毛毛蟲
[00:07:57.000 --> 00:08:01.000]  也遠遠超越我們心目中所想像的那種救贖
[00:08:01.000 --> 00:08:03.000]  那種敬拜
[00:08:03.000 --> 00:08:05.000]  Transformation
[00:08:05.000 --> 00:08:06.000]  New Expectation
[00:08:06.000 --> 00:08:08.000]  這個提示要求我們全力以赴
[00:08:08.000 --> 00:08:11.000]  但另一方面又要少一點執著
[00:08:11.000 --> 00:08:12.000]  多一點想像力
[00:08:12.000 --> 00:08:14.000]  Reimagine
[00:08:14.000 --> 00:08:18.000]  第二個提示是S字頭的
[00:08:18.000 --> 00:08:20.000]  S for Scripture
[00:08:20.000 --> 00:08:22.000]  大家都說自己跟聖經
[00:08:22.000 --> 00:08:24.000]  但是當立場不同的時候
[00:08:24.000 --> 00:08:26.000]  大家都會覺得自己對
[00:08:26.000 --> 00:08:28.000]  剛才他們也confess了
[00:08:28.000 --> 00:08:31.000]  我也一樣confess
[00:08:31.000 --> 00:08:33.000]  想大家重新思考一下
[00:08:33.000 --> 00:08:36.000]  其實我們自己以為
[00:08:36.000 --> 00:08:38.000]  這裡是展聖經的意思
[00:08:38.000 --> 00:08:40.000]  我們經常說別人斷章取義
[00:08:40.000 --> 00:08:42.000]  說別人只是看了一部分聖經
[00:08:42.000 --> 00:08:43.000]  你還沒看完
[00:08:43.000 --> 00:08:45.000]  我看的那部分你有沒有看
[00:08:45.000 --> 00:08:48.000]  我們經常以為自己明白那些部分
[00:08:48.000 --> 00:08:50.000]  是不是真的明白呢
[00:08:50.000 --> 00:08:51.000]  我認識一個小朋友
[00:08:51.000 --> 00:08:53.000]  他很喜歡唱獅子山下
[00:08:53.000 --> 00:08:54.000]  簡直是他的飲歌
[00:08:54.000 --> 00:08:55.000]  去到哪裡唱到哪裡
[00:08:55.000 --> 00:08:57.000]  但是他靠聽來學
[00:08:57.000 --> 00:08:58.000]  他不會看歌詞
[00:08:58.000 --> 00:08:59.000]  我問他
[00:08:59.000 --> 00:09:01.000]  其實你明不明白那首歌是說什麼的
[00:09:01.000 --> 00:09:02.000]  他說明
[00:09:02.000 --> 00:09:04.000]  人生總有驚喜
[00:09:04.000 --> 00:09:05.000]  就是說做人
[00:09:05.000 --> 00:09:06.000]  有時會害怕
[00:09:06.000 --> 00:09:07.000]  有時會開心
[00:09:07.000 --> 00:09:10.000]  這個就是他對驚喜的解讀
[00:09:10.000 --> 00:09:12.000]  第二句更精彩
[00:09:12.000 --> 00:09:13.000]  難免亦常有淚
[00:09:13.000 --> 00:09:16.000]  就是說吃辣麵的時候
[00:09:16.000 --> 00:09:17.000]  吃很辣的麵的時候
[00:09:17.000 --> 00:09:19.000]  會流眼淚
[00:09:19.000 --> 00:09:22.000]  對他來說很合理
[00:09:22.000 --> 00:09:25.000]  小朋友只可以從自己的經歷
[00:09:25.000 --> 00:09:27.000]  去理解他所聽的東西
[00:09:27.000 --> 00:09:30.000]  其實我們看聖經也是這樣
[00:09:30.000 --> 00:09:32.000]  所以如果我們有新的經歷
[00:09:32.000 --> 00:09:33.000]  新的經驗
[00:09:33.000 --> 00:09:37.000]  我們會有新的insight
[00:09:37.000 --> 00:09:38.000]  挑戰大家
[00:09:38.000 --> 00:09:40.000]  看聖經的時候
[00:09:40.000 --> 00:09:44.000]  我們期待上主給我們有新的insight
[00:09:44.000 --> 00:09:45.000]  又或者如果不同立場的人
[00:09:45.000 --> 00:09:46.000]  有多些耐性
[00:09:46.000 --> 00:09:48.000]  可以聽一下對方
[00:09:48.000 --> 00:09:49.000]  他的經歷
[00:09:49.000 --> 00:09:53.000]  如何去塑造他對聖經的解讀的時候
[00:09:53.000 --> 00:09:57.000]  我們會從中得到更多的new insight
[00:09:57.000 --> 00:09:58.000]  於是我們認得出
[00:09:58.000 --> 00:10:02.000]  上帝所成就的那種更新
[00:10:02.000 --> 00:10:03.000]  先在耶路撒冷
[00:10:03.000 --> 00:10:05.000]  長老和士徒們
[00:10:05.000 --> 00:10:06.000]  他們就這樣聽保羅
[00:10:06.000 --> 00:10:09.000]  去描述外邦人怎樣領受聖靈
[00:10:09.000 --> 00:10:13.000]  作為上帝接納他們的憑證
[00:10:13.000 --> 00:10:16.000]  耶路撒冷的長老和士徒們
[00:10:16.000 --> 00:10:20.000]  他們就已決不用再強迫外邦的信徒
[00:10:20.000 --> 00:10:21.000]  去跟隨
[00:10:21.000 --> 00:10:23.000]  好像猶太信徒那樣
[00:10:23.000 --> 00:10:25.000]  跟隨他們去守律法
[00:10:25.000 --> 00:10:27.000]  摩西的律法和行國禮
[00:10:27.000 --> 00:10:28.000]  這個決定
[00:10:28.000 --> 00:10:31.000]  你想想當時其實是很破格的
[00:10:31.000 --> 00:10:32.000]  一點都不簡單
[00:10:32.000 --> 00:10:34.000]  可以去到蛻變的層面
[00:10:34.000 --> 00:10:36.000]  就是因為他們肯聽
[00:10:36.000 --> 00:10:39.000]  scripture new insight
[00:10:39.000 --> 00:10:41.000]  這個提示提醒我們
[00:10:41.000 --> 00:10:43.000]  要有合乎聖經的double vision
[00:10:43.000 --> 00:10:48.000]  不要給自己有限的理解去框住自己
[00:10:48.000 --> 00:10:51.000]  要對神所做的新事有開放的心
[00:10:51.000 --> 00:10:54.000]  讓聖靈去帶我們去認識那位
[00:10:54.000 --> 00:10:57.000]  在聖經裏面啟示自己的神
[00:10:57.000 --> 00:10:59.000]  第三個提示
[00:10:59.000 --> 00:11:02.000]  G for globalization
[00:11:02.000 --> 00:11:05.000]  借用社會學家Roland Robertson
[00:11:05.000 --> 00:11:07.000]  創作的這個字
[00:11:07.000 --> 00:11:09.000]  去描述一下神的國度裏面
[00:11:09.000 --> 00:11:13.000]  的一個global new race
[00:11:13.000 --> 00:11:15.000]  你有沒有留意到聖經怎樣形容
[00:11:15.000 --> 00:11:19.000]  在新天新地裏面的新人類
[00:11:19.000 --> 00:11:21.000]  在啟示六七章裏面說
[00:11:21.000 --> 00:11:22.000]  我見到很多人
[00:11:22.000 --> 00:11:24.000]  多到數不到那麼多
[00:11:24.000 --> 00:11:28.000]  他們是從各國各族各民各方來的
[00:11:28.000 --> 00:11:30.000]  坐在寶座和高陽面前
[00:11:30.000 --> 00:11:33.000]  身穿白衣手拿中樹枝
[00:11:33.000 --> 00:11:35.000]  大聲地叫喊
[00:11:35.000 --> 00:11:37.000]  好像喊口號那樣說
[00:11:37.000 --> 00:11:39.000]  願救恩歸於座
[00:11:39.000 --> 00:11:42.000]  在寶座上我們的神也歸於高陽
[00:11:42.000 --> 00:11:44.000]  這班人認得出
[00:11:44.000 --> 00:11:48.000]  他們是從各國各族各民各方來的
[00:11:48.000 --> 00:11:50.000]  原來新天地的新人類
[00:11:50.000 --> 00:11:53.000]  是沒有被去種族化的
[00:11:53.000 --> 00:11:56.000]  上一幕他們還是民攻打緊民
[00:11:56.000 --> 00:11:58.000]  國攻打緊國
[00:11:58.000 --> 00:12:00.000]  下一幕
[00:12:00.000 --> 00:12:03.000]  一起身穿白衣手拿中樹枝
[00:12:03.000 --> 00:12:07.000]  同一個口號唱同一首新歌
[00:12:07.000 --> 00:12:09.000]  舊事已過了
[00:12:09.000 --> 00:12:12.000]  但是大家的不同仍然認得出來
[00:12:12.000 --> 00:12:14.000]  都變成新的了
[00:12:14.000 --> 00:12:15.000]  在基督裏面
[00:12:15.000 --> 00:12:18.000]  這個兩下合而為一的合一
[00:12:18.000 --> 00:12:20.000]  不是globalization
[00:12:20.000 --> 00:12:22.000]  直到新天新地神的子民
[00:12:22.000 --> 00:12:25.000]  都是一個global new race
[00:12:25.000 --> 00:12:28.000]  所以我們要think globally
[00:12:28.000 --> 00:12:30.000]  act locally
[00:12:30.000 --> 00:12:34.000]  這種視角對我們今天面對多樣性非常重要
[00:12:34.000 --> 00:12:36.000]  我相信我們要擁抱的多樣化
[00:12:36.000 --> 00:12:40.000]  不單止是關乎種族和文化
[00:12:40.000 --> 00:12:42.000]  也都關乎所有將我們隔開
[00:12:42.000 --> 00:12:44.000]  使我們鬥爭的意識形態
[00:12:44.000 --> 00:12:47.000]  或者是身份認同
[00:12:47.000 --> 00:12:49.000]  到時在新天新地的時候
[00:12:49.000 --> 00:12:51.000]  藍營綠營
[00:12:51.000 --> 00:12:53.000]  鷹派甲派
[00:12:53.000 --> 00:12:55.000]  黃絲帶藍絲帶
[00:12:55.000 --> 00:12:56.000]  什麼顏色都好
[00:12:56.000 --> 00:12:58.000]  黑色白色甚至粉紅色
[00:12:58.000 --> 00:13:00.000]  都仍然認得出來
[00:13:00.000 --> 00:13:02.000]  但是舊時已過
[00:13:02.000 --> 00:13:06.000]  在基督裏面這個多元而又合一的new race
[00:13:06.000 --> 00:13:08.000]  要同唱一首新歌
[00:13:08.000 --> 00:13:10.000]  今天教會又如何呢
[00:13:10.000 --> 00:13:13.000]  教會可否表徵到這種
[00:13:13.000 --> 00:13:16.000]  這樣的diversity
[00:13:16.000 --> 00:13:17.000]  又有unity
[00:13:17.000 --> 00:13:20.000]  我們如何面對我們現在的分歧呢
[00:13:20.000 --> 00:13:24.000]  或者我們可以向阿富汗人學習如何吵架
[00:13:24.000 --> 00:13:26.000]  他們吵架是很激烈的
[00:13:26.000 --> 00:13:29.000]  你見到他們以為下一刻會動手
[00:13:29.000 --> 00:13:32.000]  但是你有辦法看得出他們會不會出事
[00:13:32.000 --> 00:13:33.000]  教你看
[00:13:33.000 --> 00:13:35.000]  如果大家意見很不同
[00:13:35.000 --> 00:13:37.000]  但如果他們握著手來吵架
[00:13:37.000 --> 00:13:38.000]  很高難度
[00:13:38.000 --> 00:13:39.000]  你試下
[00:13:39.000 --> 00:13:40.000]  握著手來吵架
[00:13:40.000 --> 00:13:43.000]  即是他們仍然覺得大家都是自己人
[00:13:43.000 --> 00:13:45.000]  那就不會出事
[00:13:45.000 --> 00:13:47.000]  我覺得很有趣
[00:13:47.000 --> 00:13:48.000]  我覺得很有意思
[00:13:48.000 --> 00:13:51.000]  完全表達到那種double vision attention
[00:13:51.000 --> 00:13:54.000]  既撕裂但又聯合
[00:13:55.000 --> 00:13:59.000]  我們在今天這個年代
[00:13:59.000 --> 00:14:01.000]  我們考驗我們的眼力
[00:14:01.000 --> 00:14:03.000]  這個global new race
[00:14:03.000 --> 00:14:07.000]  我們能否認出眼前這個人
[00:14:07.000 --> 00:14:09.000]  這個完全不行的他者
[00:14:09.000 --> 00:14:12.000]  看不看得出按照上帝的形象
[00:14:12.000 --> 00:14:15.000]  做的這個人是自己人
[00:14:15.000 --> 00:14:16.000]  又或者
[00:14:16.000 --> 00:14:18.000]  這條臭毛蟲
[00:14:18.000 --> 00:14:20.000]  其實在神的手中
[00:14:20.000 --> 00:14:24.000]  有一天會和我一起蛻變成為蝴蝶
[00:14:24.000 --> 00:14:26.000]  最後一個提示
[00:14:26.000 --> 00:14:27.000]  C
[00:14:27.000 --> 00:14:30.000]  這四個英文字母其實很容易記
[00:14:30.000 --> 00:14:31.000]  TSGC
[00:14:31.000 --> 00:14:34.000]  你將CGSC將忠臣倒轉一句
[00:14:34.000 --> 00:14:36.000]  你就會記得
[00:14:36.000 --> 00:14:39.000]  C for Christ
[00:14:39.000 --> 00:14:41.000]  基督雖然是神的兒子
[00:14:41.000 --> 00:14:44.000]  但他也從苦難學了信服
[00:14:44.000 --> 00:14:46.000]  為我們開了一條新路
[00:14:46.000 --> 00:14:47.000]  a new way
[00:14:47.000 --> 00:14:50.000]  是愛忠信服社稷的道路
[00:14:50.000 --> 00:14:53.000]  耶穌在十字架上說成了
[00:14:53.000 --> 00:14:56.000]  其實他在向誰交代成了呢?
[00:14:56.000 --> 00:14:58.000]  其實我們身邊有很多聲音
[00:14:58.000 --> 00:15:00.000]  經常催迫我們
[00:15:00.000 --> 00:15:01.000]  你行了嗎?
[00:15:01.000 --> 00:15:02.000]  你搞定了嗎?
[00:15:02.000 --> 00:15:03.000]  鐘又在催迫我
[00:15:03.000 --> 00:15:04.000]  你講完了嗎?
[00:15:04.000 --> 00:15:06.000]  你做完功課了嗎?
[00:15:06.000 --> 00:15:07.000]  快點吧
[00:15:07.000 --> 00:15:08.000]  找到工作了嗎?
[00:15:08.000 --> 00:15:11.000]  你的計劃做好了嗎?
[00:15:11.000 --> 00:15:13.000]  存夠錢買房子了嗎?
[00:15:13.000 --> 00:15:14.000]  很不容易走到結婚
[00:15:14.000 --> 00:15:16.000]  很快又被人追
[00:15:16.000 --> 00:15:19.000]  有計劃生孩子了嗎?
[00:15:19.000 --> 00:15:20.000]  如果你一個不小心
[00:15:20.000 --> 00:15:23.000]  你未來二十年
[00:15:23.000 --> 00:15:24.000]  你也知道會怎樣
[00:15:24.000 --> 00:15:28.000]  就是不停地為了對這些要求有交代
[00:15:28.000 --> 00:15:33.000]  而耗盡你的青春去追deadline
[00:15:33.000 --> 00:15:35.000]  耶穌呢?
[00:15:35.000 --> 00:15:39.000]  當我們的成了是向老師說的
[00:15:39.000 --> 00:15:40.000]  老師成了
[00:15:40.000 --> 00:15:42.000]  媽媽成了
[00:15:42.000 --> 00:15:43.000]  老闆成了
[00:15:43.000 --> 00:15:45.000]  耶穌只有一個目標
[00:15:45.000 --> 00:15:49.000]  他要為那位愛他的天父去工作
[00:15:49.000 --> 00:15:51.000]  向他交差
[00:15:51.000 --> 00:15:53.000]  耶穌拒絕去行身邊的人
[00:15:53.000 --> 00:15:54.000]  逼他走道路
[00:15:54.000 --> 00:15:55.000]  快來坐人
[00:15:55.000 --> 00:15:56.000]  叫他收聲
[00:15:56.000 --> 00:15:57.000]  他就不收
[00:15:57.000 --> 00:15:59.000]  叫他為你顯個神跡來看看
[00:15:59.000 --> 00:16:01.000]  他說坐在這裡浪費力氣
[00:16:01.000 --> 00:16:02.000]  叫他你走出來
[00:16:02.000 --> 00:16:04.000]  做個判斷
[00:16:04.000 --> 00:16:06.000]  說說究竟這些人有沒有罪
[00:16:06.000 --> 00:16:08.000]  他就蹲下來畫公仔
[00:16:08.000 --> 00:16:11.000]  然後他見到權貴去奉獻
[00:16:11.000 --> 00:16:12.000]  他不單不讚他一句
[00:16:12.000 --> 00:16:14.000]  還要串他兩句
[00:16:14.000 --> 00:16:17.000]  身邊的人叫他上馬
[00:16:17.000 --> 00:16:19.000]  做人民領袖大力革命
[00:16:19.000 --> 00:16:22.000]  他就索性躲起來避一避
[00:16:22.000 --> 00:16:24.000]  世界人看他走的路很飄忽
[00:16:24.000 --> 00:16:25.000]  很不make sense
[00:16:25.000 --> 00:16:26.000]  不知道他想怎樣
[00:16:26.000 --> 00:16:29.000]  但其實耶穌很清楚自己想怎樣
[00:16:29.000 --> 00:16:31.000]  他很consistent
[00:16:31.000 --> 00:16:32.000]  他心裡面對神的愛
[00:16:32.000 --> 00:16:36.000]  引伸至他對天父的兒女的愛
[00:16:36.000 --> 00:16:39.000]  這種愛一直帶動他的喜怒哀樂
[00:16:39.000 --> 00:16:41.000]  甚至他的生死抉擇
[00:16:41.000 --> 00:16:42.000]  在人的角度看
[00:16:42.000 --> 00:16:44.000]  在十字架上耶穌生命
[00:16:44.000 --> 00:16:46.000]  凡凡都交不到功課
[00:16:46.000 --> 00:16:51.000]  但他可以無憾地面對生命講成了
[00:16:51.000 --> 00:16:55.000]  今天我們也有自己要背負的十字架
[00:16:55.000 --> 00:16:56.000]  耶穌為我們開了這條
[00:16:56.000 --> 00:16:58.000]  在愛中馴服的新路
[00:16:58.000 --> 00:17:00.000]  以致我們在地上
[00:17:00.000 --> 00:17:03.000]  在一些覺得很困迫的
[00:17:03.000 --> 00:17:04.000]  很被動的
[00:17:04.000 --> 00:17:06.000]  很失效的場面裡
[00:17:06.000 --> 00:17:08.000]  我們可以從容不迫地
[00:17:08.000 --> 00:17:12.000]  焦點面對將一切更新的神
[00:17:12.000 --> 00:17:15.000]  看神的裝模在人間
[00:17:15.000 --> 00:17:18.000]  聖經裡有另外一個很重要的立方體
[00:17:18.000 --> 00:17:21.000]  你知道在哪嗎
[00:17:21.000 --> 00:17:24.000]  尺寸是舊約的
[00:17:24.000 --> 00:17:26.000]  可能有些人猜到了
[00:17:26.000 --> 00:17:27.000]  就是致勝所
[00:17:27.000 --> 00:17:29.000]  Holy of Holies
[00:17:29.000 --> 00:17:31.000]  當耶穌說成了
[00:17:31.000 --> 00:17:34.000]  他將自己的靈魂交在天父的手中
[00:17:34.000 --> 00:17:36.000]  他走完他馴服的路程
[00:17:36.000 --> 00:17:38.000]  發生什麼事呢
[00:17:38.000 --> 00:17:39.000]  聖殿裡的萬子
[00:17:39.000 --> 00:17:42.000]  由上至下列為兩半
[00:17:42.000 --> 00:17:45.000]  上帝為我們開了一條新路
[00:17:45.000 --> 00:17:48.000]  進入這個奇妙的立方體
[00:17:48.000 --> 00:17:50.000]  神與人同在
[00:17:50.000 --> 00:17:51.000]  這個致勝所
[00:17:51.000 --> 00:17:54.000]  原來這條新路是相承的
[00:17:54.000 --> 00:17:56.000]  是互相呼應的
[00:17:56.000 --> 00:17:58.000]  啟示錄裡
[00:17:58.000 --> 00:17:59.000]  坐在寶座的那位說
