
[00:00:00.000 --> 00:00:02.000]  《鏡子會》唔安
[00:05:43.000 --> 00:05:48.000]  給以後的職場運動去發展
[00:05:48.000 --> 00:05:50.000]  以後的職場運動裏面
[00:05:50.000 --> 00:05:51.000]  有一個很重要的概念
[00:05:51.000 --> 00:05:55.000]  其實也是源自洛桑的討論
[00:05:55.000 --> 00:05:59.000]  它可以說是首先在整個神學
[00:05:59.000 --> 00:06:03.000]  以及整個教會的實踐裏面
[00:06:03.000 --> 00:06:06.000]  開始做一些反思的工作
[00:06:06.000 --> 00:06:09.000]  所以我接下來就跟大家trace一下
[00:06:09.000 --> 00:06:10.000]  咦?
[00:06:10.000 --> 00:06:13.000]  怎樣可以拉它下來?
[00:06:13.000 --> 00:06:15.000]  不用了嗎?OK
[00:06:15.000 --> 00:06:19.000]  這個大title上就是講洛桑信日1974年
[00:06:19.000 --> 00:06:22.000]  我給一個大標題是
[00:06:22.000 --> 00:06:25.000]  整傳福音,the whole gospel
[00:06:25.000 --> 00:06:28.000]  這個可以說是洛桑運動
[00:06:28.000 --> 00:06:31.000]  或者1974年的洛桑大會
[00:06:31.000 --> 00:06:36.000]  一個很重要的對福音教會的貢獻
[00:06:36.000 --> 00:06:40.000]  或者在神學上的一個宋土的動作
[00:06:40.000 --> 00:06:42.000]  在這個信約裏面
[00:06:42.000 --> 00:06:47.000]  基本上它沒有清晰的任何論述
[00:06:47.000 --> 00:06:50.000]  是關於職場的神學
[00:06:50.000 --> 00:06:53.000]  或者職場的事公
[00:06:53.000 --> 00:06:56.000]  但是它有兩個很重要的affirmation
[00:06:56.000 --> 00:06:59.000]  它確認兩件很重要的事情
[00:06:59.000 --> 00:07:02.000]  而這兩件事情我們見到以後
[00:07:02.000 --> 00:07:06.000]  in due course是產生一個很大的效應
[00:07:06.000 --> 00:07:09.000]  第一就是它在paragraph 5
[00:07:09.000 --> 00:07:11.000]  就是第五段裏面
[00:07:11.000 --> 00:07:15.000]  就是一個形訊或者一個聲明
[00:07:15.000 --> 00:07:20.000]  就是關於基督徒的社會責任
[00:07:20.000 --> 00:07:23.000]  Christian Social Responsibility
[00:07:23.000 --> 00:07:26.000]  在這個形訊裏面
[00:07:26.000 --> 00:07:29.000]  我將重要的部分變成紅色
[00:07:29.000 --> 00:07:35.000]  它確認傳福音和社會政治的參與
[00:07:35.000 --> 00:07:39.000]  兩者都是基督徒責任的部分
[00:07:39.000 --> 00:07:42.000]  而且它認為這兩部分
[00:07:42.000 --> 00:07:45.000]  是我們對於上帝的理解
[00:07:45.000 --> 00:07:47.000]  或者對人的理解
[00:07:47.000 --> 00:07:49.000]  以至我們對我們淪陷的愛
[00:07:49.000 --> 00:07:52.000]  以及對耶穌基督的馴服
[00:07:52.000 --> 00:07:55.000]  你見到它的字是necessary expression
[00:07:55.000 --> 00:07:59.000]  是必要的一種體現
[00:07:59.000 --> 00:08:01.000]  然後再下去
[00:08:01.000 --> 00:08:05.000]  它也進一步提到我們救恩的性質
[00:08:05.000 --> 00:08:07.000]  它認為我們救恩的性質
[00:08:07.000 --> 00:08:09.000]  是有一種轉化的力量
[00:08:09.000 --> 00:08:12.000]  有一種transforming的力量
[00:08:12.000 --> 00:08:15.000]  而這種轉化是應該在我們整個人
[00:08:15.000 --> 00:08:16.000]  totality
[00:08:16.000 --> 00:08:18.000]  你會發覺在諾桑的信約裏面
[00:08:18.000 --> 00:08:21.000]  這個whole這個字是一個magic word
[00:08:21.000 --> 00:08:23.000]  甚麼都要total
[00:08:23.000 --> 00:08:26.000]  totality不單止是個人的
[00:08:26.000 --> 00:08:28.000]  也包括社會的責任
[00:08:28.000 --> 00:08:31.000]  這個很明顯是針對當時的
[00:08:31.000 --> 00:08:35.000]  分派教會很著重個人靈魂得救的問題
[00:08:35.000 --> 00:08:38.000]  諾桑在這裏提出一個整全的福音裏面
[00:08:38.000 --> 00:08:41.000]  是必須要包含社會的部分
[00:08:41.000 --> 00:08:43.000]  而這個社會的部分
[00:08:43.000 --> 00:08:45.000]  對於我們的信仰來說
[00:08:45.000 --> 00:08:47.000]  是一個integral part
[00:08:47.000 --> 00:08:49.000]  這個是很重要的
[00:08:49.000 --> 00:08:51.000]  在理念層次裏面
[00:08:51.000 --> 00:08:53.000]  是打開了新局面的
[00:08:53.000 --> 00:08:56.000]  我們留意這個wordings
[00:08:56.000 --> 00:08:58.000]  因為這個飛了很多
[00:08:58.000 --> 00:09:00.000]  它裏面其實是很小心地
[00:09:00.000 --> 00:09:03.000]  希望表述出
[00:09:03.000 --> 00:09:07.000]  全福音和社會的參與之間的關係
[00:09:07.000 --> 00:09:08.000]  我一邊看的時候
[00:09:08.000 --> 00:09:11.000]  我覺得當時的諾桑教父
[00:09:11.000 --> 00:09:14.000]  很希望
[00:09:14.000 --> 00:09:16.000]  那種表達是
[00:09:16.000 --> 00:09:19.000]  他有一點點在抄加克頓信經
[00:09:19.000 --> 00:09:22.000]  就是這兩者之間
[00:09:22.000 --> 00:09:24.000]  好像是同一個根
[00:09:24.000 --> 00:09:25.000]  one root of the gospel
[00:09:25.000 --> 00:09:26.000]  兩個fruit
[00:09:26.000 --> 00:09:28.000]  就是兩個的成果
[00:09:28.000 --> 00:09:30.000]  並且將兩者表達成
[00:09:30.000 --> 00:09:32.000]  兩者不相混淆
[00:09:32.000 --> 00:09:34.000]  但是也不能分割
[00:09:34.000 --> 00:09:37.000]  大家讀完基督論就知道我說什麼了
[00:09:37.000 --> 00:09:39.000]  他整個表達裏面很希望
[00:09:39.000 --> 00:09:42.000]  這兩者不可以將它很簡單地
[00:09:42.000 --> 00:09:44.000]  劃一個等號下去
[00:09:44.000 --> 00:09:47.000]  同時這兩者緊扣在一起
[00:09:47.000 --> 00:09:50.000]  不可以將它斬開
[00:09:50.000 --> 00:09:52.000]  除了這個之外
[00:09:52.000 --> 00:09:54.000]  另外一個很重要的
[00:09:54.000 --> 00:09:57.000]  神學上的突破
[00:09:57.000 --> 00:09:58.000]  對當時來說
[00:09:58.000 --> 00:09:59.000]  就是他的paragraph 10
[00:09:59.000 --> 00:10:01.000]  就是第十段
[00:10:01.000 --> 00:10:03.000]  第十段主要要處理的就是
[00:10:03.000 --> 00:10:06.000]  全福音和文化之間的關係
[00:10:06.000 --> 00:10:07.000]  在裏面
[00:10:07.000 --> 00:10:08.000]  他特別提到
[00:10:08.000 --> 00:10:11.000]  這個普世的福音遍傳
[00:10:11.000 --> 00:10:13.000]  那個結果會是什麼呢
[00:10:13.000 --> 00:10:15.000]  會有教會出現
[00:10:15.000 --> 00:10:17.000]  而教會一方面是
[00:10:17.000 --> 00:10:19.000]  深植於耶穌基督
[00:10:19.000 --> 00:10:21.000]  這個大家沒有問題的
[00:10:21.000 --> 00:10:22.000]  不是深植於耶穌基督
[00:10:22.000 --> 00:10:23.000]  深植在哪裡呢
[00:10:23.000 --> 00:10:24.000]  這是很大的問題
[00:10:24.000 --> 00:10:28.000]  但是接著那句我覺得是很重要的
[00:10:28.000 --> 00:10:30.000]  並且重要的是
[00:10:30.000 --> 00:10:33.000]  closely related to their culture
[00:10:33.000 --> 00:10:35.000]  是很緊密地關聯於
[00:10:35.000 --> 00:10:38.000]  他們自身的文化
[00:10:38.000 --> 00:10:40.000]  而在整個paragraph 10
[00:10:40.000 --> 00:10:42.000]  去到尾的裏面
[00:10:42.000 --> 00:10:44.000]  大家是敦促教會
[00:10:44.000 --> 00:10:47.000]  是必須要努力地
[00:10:47.000 --> 00:10:49.000]  去尋殺
[00:10:49.000 --> 00:10:53.000]  或者去嘗試去轉化
[00:10:53.000 --> 00:10:55.000]  和去豐富
[00:10:55.000 --> 00:10:57.000]  所自身的文化
[00:10:57.000 --> 00:10:59.000]  而所有的是有一個目標的
[00:10:59.000 --> 00:11:03.000]  就是一切都是為著上帝的榮耀
[00:11:03.000 --> 00:11:04.000]  這個是一個
[00:11:04.000 --> 00:11:06.000]  我也覺得這是一個很重要的
[00:11:06.000 --> 00:11:11.000]  奠基性的一個神學的立場
[00:11:11.000 --> 00:11:14.000]  時間真的非常有限
[00:11:14.000 --> 00:11:16.000]  這個好一點
[00:11:16.000 --> 00:11:19.000]  74年這個大會之後
[00:11:19.000 --> 00:11:21.000]  其實就接著下來
[00:11:21.000 --> 00:11:24.000]  其實有一連串的諮詢會
[00:11:24.000 --> 00:11:25.000]  神學的諮詢會
[00:11:25.000 --> 00:11:27.000]  是一直跟進著
[00:11:27.000 --> 00:11:30.000]  諾桑的這些各個不同的議題
[00:11:30.000 --> 00:11:34.000]  他是邀請各地的神學家
[00:11:34.000 --> 00:11:37.000]  牧師等等聚首一堂
[00:11:37.000 --> 00:11:39.000]  然後去討論當中的一些
[00:11:39.000 --> 00:11:42.000]  牽涉到重要的元素
[00:11:42.000 --> 00:11:45.000]  而對於我們即場的討論裏面
[00:11:45.000 --> 00:11:48.000]  最重要的是有兩個諮詢會
[00:11:48.000 --> 00:11:50.000]  一個諮詢會是78年
[00:11:50.000 --> 00:11:53.000]  這個是在伯務特的Willow Bank
[00:11:53.000 --> 00:11:55.000]  這個地方舉行的
[00:11:55.000 --> 00:11:58.000]  在這個諮詢會裏面
[00:11:58.000 --> 00:12:00.000]  他們最主要其實是在談
[00:12:00.000 --> 00:12:01.000]  paragraph 10
[00:12:01.000 --> 00:12:05.000]  就是傳福音和文化主義的關係
[00:12:05.000 --> 00:12:07.000]  他出來的那個報告
[00:12:07.000 --> 00:12:12.000]  就是叫做Gospel and Culture
[00:12:12.000 --> 00:12:14.000]  在這個諮詢會裏面
[00:12:14.000 --> 00:12:18.000]  他帶出一個很重要的概念
[00:12:18.000 --> 00:12:19.000]  其實這個也是舊的概念
[00:12:19.000 --> 00:12:20.000]  不過在裏面
[00:12:20.000 --> 00:12:22.000]  他在這裏是特別提出的
[00:12:22.000 --> 00:12:25.000]  這個大標題就是Cultural Mandate
[00:12:25.000 --> 00:12:30.000]  他是將整個人類文化的各種工作
[00:12:30.000 --> 00:12:34.000]  或者各種的努力
[00:12:34.000 --> 00:12:36.000]  是理解
[00:12:36.000 --> 00:12:42.000]  將它放在創造論的框架之下去理解
[00:12:42.000 --> 00:12:45.000]  當他這樣放在創造論之下
[00:12:45.000 --> 00:12:48.000]  其實就產生一個很重要的結果
[00:12:48.000 --> 00:12:50.000]  就是整個cultural undertaking
[00:12:50.000 --> 00:12:52.000]  即是所謂文化的建設等等
[00:12:52.000 --> 00:12:56.000]  就帶著一個很重要的正面價值
[00:12:56.000 --> 00:12:58.000]  這裏也是引述他當中
[00:12:58.000 --> 00:13:00.000]  一段很經典的文字
[00:13:00.000 --> 00:13:03.000]  就是他特別引用在《創世記》
[00:13:03.000 --> 00:13:05.000]  26-28節裏
[00:13:05.000 --> 00:13:06.000]  就是講上帝創造人
[00:13:06.000 --> 00:13:09.000]  並且吩咐人要治理大地等等
[00:13:09.000 --> 00:13:12.000]  他認為這個就是一個神聖的命令
[00:13:12.000 --> 00:13:17.000]  這個神聖的命令正正就是人類文化的根源
[00:13:17.000 --> 00:13:19.000]  按照這樣是上帝命令
[00:13:19.000 --> 00:13:21.000]  所以這是好的
[00:13:21.000 --> 00:13:23.000]  在整個第一章裏面
[00:13:23.000 --> 00:13:26.000]  所以他整個裏面其實是很正面的
[00:13:26.000 --> 00:13:28.000]  他劈頭是用一個很正面的態度
[00:13:28.000 --> 00:13:31.000]  去看整個文化建設參與
[00:13:31.000 --> 00:13:33.000]  而在裏面他亦都這樣說
[00:13:33.000 --> 00:13:38.000]  當我們運用我們的創意力量
[00:13:38.000 --> 00:13:41.000]  去馴服上帝的命令
[00:13:41.000 --> 00:13:44.000]  我們就有一個三重的結果
[00:13:44.000 --> 00:13:45.000]  三重效應的
[00:13:45.000 --> 00:13:47.000]  就是我們會榮耀神
[00:13:47.000 --> 00:13:50.000]  我們會服侍其他人類社群
[00:13:50.000 --> 00:13:52.000]  亦都是在完成
[00:13:52.000 --> 00:13:57.000]  在上帝給我們地上生活的一個很重要的目的
[00:13:57.000 --> 00:14:02.000]  你見到這三者以後其實在很多文獻
[00:14:02.000 --> 00:14:05.000]  以及John Stok的文章裏面都會出現
[00:14:05.000 --> 00:14:08.000]  所以這個Trail肯定是和John Stok很有關係
[00:14:08.000 --> 00:14:11.000]  無論如何我們不是做文本的追溯
[00:14:11.000 --> 00:14:15.000]  最重要的是在這裏他是很正面的
[00:14:15.000 --> 00:14:17.000]  並且在裏面他亦都這樣說
[00:14:17.000 --> 00:14:22.000]  在他最重要的開頭的裏面
[00:14:22.000 --> 00:14:29.000]  在任何地方裏面如果人努力的去建立社會組織
[00:14:29.000 --> 00:14:32.000]  從事科學與藝術
[00:14:32.000 --> 00:14:35.000]  農業與科技等等
[00:14:35.000 --> 00:14:37.000]  其實他只是舉些例子
[00:14:37.000 --> 00:14:39.000]  所有文化上的工作
[00:14:39.000 --> 00:14:46.000]  他們裏面的創意都反映出他們創造主的創意
[00:14:46.000 --> 00:14:49.000]  這是一個非常正面
[00:14:49.000 --> 00:14:52.000]  亦都在表達我們有這樣的需要
[00:14:52.000 --> 00:14:55.000]  這是上帝給予的命令的使命
[00:14:55.000 --> 00:14:59.000]  這個使命是不可以忽略的一個使命
[00:14:59.000 --> 00:15:05.000]  Willow Bank裏面他亦都提出一樣很重要的說法
[00:15:05.000 --> 00:15:11.000]  教會不可以只是在社會的外面去指指點點
[00:15:11.000 --> 00:15:13.000]  然後去Preach人家
[00:15:13.000 --> 00:15:16.000]  去訓話人家
[00:15:16.000 --> 00:15:18.000]  而是應該要做甚麼呢
[00:15:18.000 --> 00:15:21.000]  是要深入社群裏面
[00:15:21.000 --> 00:15:23.000]  作言作光
[00:15:23.000 --> 00:15:26.000]  Willow Bank開始出現這些字眼
[00:15:26.000 --> 00:15:27.000]  即是Permeate
[00:15:27.000 --> 00:15:31.000]  這些字眼亦都在John Stott以後很多文章都出現這個字眼
[00:15:31.000 --> 00:15:34.000]  所以這個又不是偶然的
[00:15:34.000 --> 00:15:36.000]  Permeate這個字眼
[00:15:36.000 --> 00:15:39.000]  以至到不同
[00:15:39.000 --> 00:15:42.000]  用現在的說法就是在場
[00:15:42.000 --> 00:15:44.000]  你一定要在場
[00:15:44.000 --> 00:15:47.000]  你在場然後在那裏你要Promote the good
[00:15:47.000 --> 00:15:50.000]  你要去促成一些美善
[00:15:50.000 --> 00:15:53.000]  以至去抗衡一些惡
[00:15:53.000 --> 00:15:57.000]  並且在各種人類的生命領域裏面
[00:15:57.000 --> 00:15:59.000]  都應該是如此做的
[00:15:59.000 --> 00:16:03.000]  另外一份的報告就是去到1982年
[00:16:03.000 --> 00:16:04.000]  另一個諮詢會
[00:16:04.000 --> 00:16:08.000]  在這個諮詢會就是在大急流城Grand Rapids
[00:16:08.000 --> 00:16:10.000]  即是美國一個召開的諮詢會
[00:16:10.000 --> 00:16:13.000]  他討論就是paragraph 5
[00:16:13.000 --> 00:16:19.000]  就是Evangelism即是傳福音和社會責任之間的關係
[00:16:19.000 --> 00:16:23.000]  他們希望在裏面梳理清楚之間的關係
[00:16:23.000 --> 00:16:28.000]  這個82年這個會議對於我們來說是一個特殊意義的
[00:16:28.000 --> 00:16:33.000]  原因就是在我追查洛桑的文獻裏面
[00:16:33.000 --> 00:16:36.000]  這是第一次出現有香港的代表參與
[00:16:36.000 --> 00:16:39.000]  而參與的人就是周永健院長
[00:16:39.000 --> 00:16:41.000]  是否與有榮焉
[00:16:41.000 --> 00:16:45.000]  看到這裏我都感覺到面上多了一點光彩
[00:16:45.000 --> 00:16:49.000]  而在這個報告裏面
[00:16:49.000 --> 00:16:51.000]  最重要的就是
[00:16:51.000 --> 00:16:54.000]  他是引用宗教改革的一個概念
[00:16:54.000 --> 00:16:56.000]  就是vocation 召命
[00:16:56.000 --> 00:16:57.000]  現在很熟悉了
[00:16:57.000 --> 00:16:58.000]  因為上完洋醫
[00:16:58.000 --> 00:17:02.000]  即是我們職場的同學個個都要找回自己的名字
[00:17:02.000 --> 00:17:06.000]  這個vocation這個概念其實是從宗教改革開始
[00:17:06.000 --> 00:17:08.000]  馬丁路德是第一個
[00:17:08.000 --> 00:17:11.000]  你可以說是將他由一個
[00:17:11.000 --> 00:17:13.000]  只是修道裏面的calling
[00:17:13.000 --> 00:17:15.000]  一個monastic calling
[00:17:15.000 --> 00:17:17.000]  將他擴闊到所有其他
[00:17:17.000 --> 00:17:21.000]  在這個Willowbank的報告裏面
[00:17:21.000 --> 00:17:26.000]  Willowbank的神學家就嘗試用這個概念
[00:17:26.000 --> 00:17:31.000]  基本上是幫助他們將洛桑的unity in distinction
[00:17:31.000 --> 00:17:34.000]  表述得更加清楚
[00:17:34.000 --> 00:17:37.000]  在裏面他有幾個很重要的主要概念
[00:17:37.000 --> 00:17:41.000]  第一就是他認為在教會裏面
[00:17:41.000 --> 00:17:44.000]  通常都會有一些所謂特殊的呼召
[00:17:44.000 --> 00:17:48.000]  主要講一些牧師傳籃或者宣教士等等
[00:17:48.000 --> 00:17:51.000]  但是在這個Willowbank的報告裏面
[00:17:51.000 --> 00:17:55.000]  他特別強調其實每一個信徒
[00:17:55.000 --> 00:17:58.000]  每一個基督徒都有一個特殊呼召
[00:17:58.000 --> 00:18:00.000]  他將這個vocation
[00:18:00.000 --> 00:18:02.000]  落到每一個人的生命裏面
[00:18:02.000 --> 00:18:05.000]  都有一個特殊的呼召
[00:18:05.000 --> 00:18:08.000]  除了這些傳統上我們很熟悉的
[00:18:08.000 --> 00:18:10.000]  牧職等等的呼召之外
[00:18:10.000 --> 00:18:12.000]  或者宣教士的呼召之外
[00:18:12.000 --> 00:18:17.000]  他認為上帝也呼召所有他的子民
[00:18:17.000 --> 00:18:21.000]  在不同的人類生命的領域裏面
[00:18:21.000 --> 00:18:25.000]  在那裏去見證他
[00:18:25.000 --> 00:18:27.000]  裏面包括甚麼呢
[00:18:27.000 --> 00:18:31.000]  就是不同的工業、商業、公職、媒體
[00:18:31.000 --> 00:18:33.000]  以及其他的一些專業等等
[00:18:33.000 --> 00:18:35.000]  其實他也是羅列一點
[00:18:35.000 --> 00:18:38.000]  簡單來說就是所有的行業裏面
[00:18:38.000 --> 00:18:41.000]  那些都是special vocation來的
[00:18:41.000 --> 00:18:46.000]  在諾桑的神學裏面是這樣去理解
[00:18:46.000 --> 00:18:52.000]  你也看到Willowbank的陰雲不散
[00:18:52.000 --> 00:18:56.000]  在Grand Rapids裏面也再次出現
[00:18:56.000 --> 00:19:00.000]  所有帶著特殊的呼召
[00:19:00.000 --> 00:19:02.000]  特殊的召命的信徒
[00:19:02.000 --> 00:19:05.000]  是深入到這個社群裏面
[00:19:05.000 --> 00:19:07.000]  permeate這個society
[00:19:07.000 --> 00:19:09.000]  在那裏作炎作光的
[00:19:09.000 --> 00:19:12.000]  並且在這個report裏面
[00:19:12.000 --> 00:19:15.000]  他第一次提到所有的這些召命
[00:19:15.000 --> 00:19:18.000]  都需要有一些基督徒的訓練
[00:19:18.000 --> 00:19:21.000]  或者門徒的訓練
[00:19:21.000 --> 00:19:22.000]  discipling
[00:19:22.000 --> 00:19:24.000]  並且是有支援的
[00:19:24.000 --> 00:19:29.000]  這個由82年開始就提出這個想法
[00:19:29.000 --> 00:19:35.000]  而眾多的諮詢會最後匯聚到1989年
[00:19:35.000 --> 00:19:37.000]  就是第二次的諾桑大會
[00:19:37.000 --> 00:19:41.000]  這次的諾桑大會是在馬尼拉進行的
[00:19:41.000 --> 00:19:43.000]  他們最後出的那份文件
[00:19:43.000 --> 00:19:46.000]  就是叫做《馬尼拉宣言》
[00:19:46.000 --> 00:19:48.000]  在《馬尼拉宣言》裏面
[00:19:48.000 --> 00:19:51.000]  我們開始看到一些初型的
[00:19:51.000 --> 00:19:55.000]  就是關於workplace即是職場的討論
[00:19:55.000 --> 00:19:58.000]  而在這個初型的表達裏面
[00:19:58.000 --> 00:20:04.000]  他是擺放在這個宣言的part B那裏
[00:20:04.000 --> 00:20:07.000]  而part B是whole church的部份
[00:20:07.000 --> 00:20:10.000]  大家或許要記住
[00:20:10.000 --> 00:20:12.000]  諾桑有句金句
[00:20:12.000 --> 00:20:15.000]  就是這個world evangelism
[00:20:15.000 --> 00:20:17.000]  evangelization
[00:20:17.000 --> 00:20:19.000]  requires the whole church
[00:20:19.000 --> 00:20:23.000]  to take the whole gospel to the whole world
[00:20:23.000 --> 00:20:25.000]  三個whole
