
[00:00:00.000 --> 00:00:05.780]  非常歡迎大家來到香港中國神學研究院
[00:03:05.140 --> 00:03:07.140]  阿們 業禮
[00:03:07.140 --> 00:03:10.460]  我將以後的時間恭敬的交給李思敬博士
[00:03:10.460 --> 00:03:12.580]  各位弟兄姊妹主內平安
[00:03:12.580 --> 00:03:13.580]  (主內平安)
[00:03:13.740 --> 00:03:19.580]  都要同時代表香港中國神學研究院
[00:03:19.580 --> 00:03:26.780]  向澳洲好幾個不同的城市的弟兄姊妹問候
[00:03:26.780 --> 00:03:29.340]  雖然我們見不到他們
[00:03:29.340 --> 00:03:31.820]  不過在主的愛當中
[00:03:31.820 --> 00:03:35.020]  今天晚上我們感謝主
[00:03:35.020 --> 00:03:36.780]  有這樣的機會
[00:03:36.780 --> 00:03:42.380]  可以一同在神的說話上面
[00:03:42.380 --> 00:03:46.260]  來彼此激勵
[00:03:46.260 --> 00:03:53.260]  忠臣舉辦海外的培靈講座
[00:03:53.260 --> 00:03:56.140]  今年是第四年了
[00:03:56.140 --> 00:03:58.060]  過去三年
[00:03:58.060 --> 00:04:03.220]  我們都只是在美國和加拿大
[00:04:03.220 --> 00:04:05.500]  選一個城市
[00:04:05.500 --> 00:04:08.460]  然後四個市區
[00:04:08.460 --> 00:04:14.740]  二十多個教會一起直播或者轉播
[00:04:14.740 --> 00:04:17.540]  第一年我們在多倫多
[00:04:17.540 --> 00:04:20.740]  第二年在休斯頓
[00:04:20.740 --> 00:04:26.980]  第三年就在艾滋賓頓
[00:04:26.980 --> 00:04:30.780]  今年其實是同一天
[00:04:30.780 --> 00:04:36.020]  不過北美洲的市區比我們遲很多
[00:04:36.020 --> 00:04:39.780]  奧克蘭是不是應該是最早慶祝元旦的?
[00:04:39.780 --> 00:04:40.540]  是不是?
[00:04:40.540 --> 00:04:42.580]  所以我們是最先
[00:04:42.580 --> 00:04:45.180]  其實同樣6月9號
[00:04:45.180 --> 00:04:47.180]  今年第四年
[00:04:47.180 --> 00:04:49.940]  我們在西雅圖
[00:04:49.940 --> 00:04:55.900]  就有第四次的北美忠臣的培靈講座
[00:04:55.900 --> 00:05:00.060]  感謝主同工提議
[00:05:00.060 --> 00:05:05.580]  不如在澳洲紐西蘭開始了
[00:05:05.580 --> 00:05:09.020]  院長打頭陣
[00:05:09.020 --> 00:05:11.900]  所以今天晚上的聚會
[00:05:11.900 --> 00:05:15.900]  真是我們倚靠神的恩典
[00:05:15.900 --> 00:05:18.300]  預備的時候
[00:05:18.300 --> 00:05:22.460]  其實沒有想過離開香港
[00:05:22.460 --> 00:05:24.460]  在這個週末
[00:05:24.460 --> 00:05:27.300]  我的心是很沉重的
[00:05:27.300 --> 00:05:30.700]  如果弟兄姊妹都關心香港
[00:05:30.700 --> 00:05:37.420]  就明白到其實一個很簡單的條例
[00:05:37.420 --> 00:05:43.500]  但是引起劍拔弩張的情況
[00:05:43.500 --> 00:05:47.900]  實在是非常之
[00:05:47.900 --> 00:05:49.500]  怎麼說呢?
[00:05:49.500 --> 00:05:51.500]  沒有想過
[00:05:51.500 --> 00:05:57.260]  明天不單止香港會有遊行
[00:05:57.260 --> 00:06:00.700]  你有沒有看到全世界
[00:06:00.700 --> 00:06:02.700]  除了奧克蘭
[00:06:02.700 --> 00:06:13.980]  澳洲、北美、歐洲都有遊行
[00:06:13.980 --> 00:06:17.660]  我們真是要在神的面前
[00:06:17.660 --> 00:06:21.420]  學習怎樣祈禱
[00:06:21.420 --> 00:06:25.420]  所以本來預備今晚的信息
[00:06:25.420 --> 00:06:29.900]  2月的時候已經祈禱準備
[00:06:29.900 --> 00:06:34.380]  沒有想過在這樣的處境當中
[00:06:34.380 --> 00:06:37.020]  來到宣講
[00:06:37.020 --> 00:06:41.020]  不過上帝有祂的心意
[00:06:41.020 --> 00:06:47.180]  所以今晚我們一同來讀的經文
[00:06:47.180 --> 00:06:49.020]  有好幾段的
[00:06:49.020 --> 00:06:54.060]  你有聖經可以翻開或者點擊
[00:06:54.060 --> 00:06:56.060]  很方便
[00:06:56.060 --> 00:06:59.020]  如果你沒有聖經不要緊
[00:06:59.020 --> 00:07:01.020]  我比較傳統
[00:07:01.020 --> 00:07:03.020]  我沒有預備PowerPoint
[00:07:03.020 --> 00:07:09.500]  2000年來教會信徒都是聽神的話
[00:07:09.500 --> 00:07:12.780]  所以比較傳統的禮儀
[00:07:12.780 --> 00:07:14.780]  在讀聖經之前
[00:07:14.780 --> 00:07:20.300]  讀的人會宣佈請聽神的話
[00:07:20.300 --> 00:07:22.860]  第一段我們會讀的經文
[00:07:22.860 --> 00:07:24.860]  是大家很熟悉的
[00:07:24.860 --> 00:07:26.860]  我一讀你差不多都會背
[00:07:26.860 --> 00:07:34.380]  《馬太福音》第七章第七節第八節
[00:07:34.380 --> 00:07:39.980]  如果你找到我們可以一起同聲讀出
[00:07:39.980 --> 00:07:43.340]  如果你沒有聖經請你聽我們讀出
[00:07:43.340 --> 00:07:45.740]  耶穌的教導
[00:07:45.740 --> 00:07:51.020]  《馬太福音》第七章第七第八節
[00:07:51.020 --> 00:08:01.900]  「你們祈求就給你們,尋找就尋見,叩門就給你們開門。
[00:08:01.900 --> 00:08:14.060]  因為凡祈求的就得著,尋找的就尋見,叩門的就給他開門。」
[00:08:14.060 --> 00:08:19.820]  《馬太福音》從第五章到第七章是登山部分
[00:08:19.820 --> 00:08:22.860]  我們很熟悉的八福
[00:08:22.860 --> 00:08:25.900]  雖然很少人背得出
[00:08:25.900 --> 00:08:27.900]  不過講到祈禱
[00:08:27.900 --> 00:08:31.420]  主耶穌教導祈禱的經文
[00:08:31.420 --> 00:08:32.940]  主禱文
[00:08:32.940 --> 00:08:38.060]  我們差不多每一個信徒在教會裏面都背得出
[00:08:38.060 --> 00:08:42.620]  當然我們還記得耶穌提醒我們
[00:08:42.620 --> 00:08:49.900]  「未求已先,天父早已知道。」
[00:08:49.900 --> 00:08:51.980]  「早」字真是好
[00:08:51.980 --> 00:08:53.820]  不用我們說的
[00:08:53.820 --> 00:08:56.300]  好像父母親一樣
[00:08:56.300 --> 00:08:59.580]  小朋友有什麼需要
[00:08:59.580 --> 00:09:00.940]  不用開口的
[00:09:00.940 --> 00:09:05.740]  早已經預備好了
[00:09:05.740 --> 00:09:07.740]  主耶穌提醒我們
[00:09:07.740 --> 00:09:10.300]  不需要像外邦人
[00:09:10.300 --> 00:09:12.540]  Eugene Peterson 的翻譯
[00:09:12.540 --> 00:09:17.100]  就是不認識天父的世人
[00:09:17.100 --> 00:09:20.780]  他們以為說話要多
[00:09:20.780 --> 00:09:25.980]  這樣才蒙誰聽
[00:09:25.980 --> 00:09:27.500]  今天我們也是
[00:09:27.500 --> 00:09:29.660]  我們以為人多
[00:09:29.660 --> 00:09:31.660]  必蒙誰聽
[00:09:31.660 --> 00:09:34.620]  我們以為時間夠長
[00:09:34.620 --> 00:09:36.460]  就蒙誰聽
[00:09:36.460 --> 00:09:37.660]  不是
[00:09:37.660 --> 00:09:42.460]  主耶穌說「你們不可效法他們。」
[00:09:42.460 --> 00:09:45.340]  耶穌教導祈禱的經文
[00:09:45.340 --> 00:09:47.580]  我們刻骨銘心
[00:09:47.580 --> 00:09:48.860]  我們記得
[00:09:48.860 --> 00:09:50.700]  同拜偶像
[00:09:50.700 --> 00:09:53.820]  民間宗教很不同
[00:09:53.820 --> 00:09:57.100]  「心誠則靈。」
[00:09:57.100 --> 00:10:02.220]  這個是中國民間傳統教導
[00:10:02.220 --> 00:10:04.540]  所以讀書的時候
[00:10:04.540 --> 00:10:08.220]  臨到考試才靈修
[00:10:08.220 --> 00:10:12.940]  你有沒有錯誤的神學思想
[00:10:12.940 --> 00:10:15.740]  平時反而懶懶散散
[00:10:15.740 --> 00:10:17.340]  沒什麼所謂
[00:10:17.340 --> 00:10:19.740]  需要上帝幫助
[00:10:19.740 --> 00:10:22.140]  就滴起心肝
[00:10:22.140 --> 00:10:25.020]  不是的
[00:10:25.020 --> 00:10:30.700]  不過同樣在登山補訓的經文
[00:10:30.700 --> 00:10:36.140]  也是我們很熟悉的這一句金句
[00:10:36.140 --> 00:10:41.580]  「你們祈求就給你們。」
[00:10:41.580 --> 00:10:44.620]  「尋找就尋見。」
[00:10:44.620 --> 00:10:49.980]  「叩門就給你們開門。」
[00:10:49.980 --> 00:10:52.460]  「凡祈求的就得著。」
[00:10:52.460 --> 00:10:54.540]  「尋找就尋見。」
[00:10:54.540 --> 00:10:56.460]  「敲門就開門。」
[00:10:56.460 --> 00:10:58.140]  很熟悉的經文
[00:10:58.140 --> 00:11:00.860]  不過我不知道你們
[00:11:00.860 --> 00:11:03.260]  我自己每一次讀的時候
[00:11:03.260 --> 00:11:08.140]  我都會心裏面有一點問題
[00:11:08.140 --> 00:11:09.660]  有一個問號
[00:11:09.660 --> 00:11:12.060]  「真的這麼好?」
[00:11:12.060 --> 00:11:14.780]  「真的祈求就得著?」
[00:11:14.780 --> 00:11:16.460]  「那我就祈了。」
[00:11:16.460 --> 00:11:18.140]  「哎呀,又不行。」
[00:11:18.140 --> 00:11:19.820]  於是有人就提醒
[00:11:19.820 --> 00:11:22.140]  《馬國書》在哪裏說
[00:11:22.140 --> 00:11:25.740]  「你們祈求得不著是網球。」
[00:11:25.740 --> 00:11:27.500]  不是打網球那個網球
[00:11:27.500 --> 00:11:30.940]  是網稱「耶和華的名」的網球
[00:11:30.940 --> 00:11:36.540]  那我怎知道我何時才是「祈求就得著」
[00:11:36.540 --> 00:11:41.580]  何時是「網球就得不著」
[00:11:41.580 --> 00:11:44.220]  所以這句金句是很熟悉
[00:11:44.220 --> 00:11:48.220]  但是我要承認
[00:11:48.220 --> 00:11:50.940]  我始終都不明白
[00:11:50.940 --> 00:11:54.700]  耶穌真的給了一個這樣的應許
[00:11:54.700 --> 00:11:57.180]  給他的門徒嗎?
[00:11:57.180 --> 00:12:03.580]  「你們祈求就得著」
[00:12:03.580 --> 00:12:08.700]  直到我讀《紐約聖經》
[00:12:08.700 --> 00:12:11.900]  我才恍然大悟
[00:12:11.900 --> 00:12:15.740]  明白原來很多主耶穌的教訓
[00:12:15.740 --> 00:12:19.180]  甚至祂自己的言行
[00:12:19.180 --> 00:12:21.580]  其實真的好像祂說的
[00:12:21.580 --> 00:12:24.620]  祂所做的、祂所教導的
[00:12:24.620 --> 00:12:29.260]  早已經記載在聖經裏面
[00:12:29.260 --> 00:12:32.380]  祂說的聖經不是《紐約聖經》
[00:12:32.380 --> 00:12:35.580]  因為在耶穌在生的年代
[00:12:35.580 --> 00:12:37.660]  有沒有《紐約聖經》?
[00:12:37.660 --> 00:12:38.940]  沒有的
[00:12:38.940 --> 00:12:41.500]  那耶穌那本是甚麼聖經?
[00:12:41.500 --> 00:12:43.900]  那就是《紐約聖經》
[00:12:43.900 --> 00:12:47.260]  不過我們以為不是
[00:12:47.260 --> 00:12:51.340]  耶穌熟悉的、耶穌教導的
[00:12:51.340 --> 00:12:54.300]  耶穌提醒門徒
[00:12:54.300 --> 00:12:58.940]  祂所說的、祂所做的
[00:12:58.940 --> 00:13:02.300]  已經記載在聖經上
[00:13:02.300 --> 00:13:06.780]  譬如我們很熟悉的十加七言
[00:13:06.780 --> 00:13:08.140]  你記得嗎?
[00:13:08.140 --> 00:13:10.140]  耶穌第一句
[00:13:10.140 --> 00:13:15.420]  四本福音書分別記載不同的三句、一句
[00:13:15.420 --> 00:13:20.780]  次序是教會每年壽苦節自己定出來的
[00:13:20.780 --> 00:13:23.340]  但通常我們說一上十字架
[00:13:23.340 --> 00:13:27.580]  第一句是「父啊赦免他們
[00:13:27.580 --> 00:13:29.580]  因為他們所作的
[00:13:29.580 --> 00:13:30.860]  他們不曉得」
[00:13:30.860 --> 00:13:31.900]  你記得嗎?
[00:13:31.900 --> 00:13:34.300]  兩本福音書一起記載
[00:13:34.300 --> 00:13:37.260]  中間那句「我的神,我的神
[00:13:37.260 --> 00:13:40.300]  為甚麼離棄我」
[00:13:40.300 --> 00:13:42.860]  是《紐約聖經》
[00:13:42.860 --> 00:13:47.980]  是C篇22篇第一節
[00:13:47.980 --> 00:13:51.020]  所以耶穌是否真的在那裡叫喊
[00:13:51.020 --> 00:13:53.420]  上帝離開了他
[00:13:53.420 --> 00:13:57.100]  我們要回去讀C篇22篇
[00:13:57.100 --> 00:14:01.260]  即是「我們在天上的父」
[00:14:01.260 --> 00:14:05.660]  你知道其實是背著《主禱文》
[00:14:05.660 --> 00:14:08.140]  「起初神創造天地」
[00:14:08.140 --> 00:14:12.460]  你知道是背著《創世記》第一章
[00:14:12.460 --> 00:14:15.100]  「耶和華是我的目者」
[00:14:15.100 --> 00:14:18.860]  你知道是C篇23篇
[00:14:18.860 --> 00:14:21.180]  宣道會的弟兄姊妹不知道知不知道
[00:14:21.180 --> 00:14:24.300]  「我信上帝全能的父
[00:14:24.300 --> 00:14:26.540]  創造天地的主」
[00:14:26.540 --> 00:14:29.740]  我們背著的是《使徒信經》
[00:14:29.740 --> 00:14:32.460]  所以你要整篇讀完
[00:14:32.460 --> 00:14:35.820]  你才知道第一句其實是甚麼意思
[00:14:35.820 --> 00:14:41.740]  C篇22篇不是說上帝離棄他的百姓
[00:14:41.740 --> 00:14:49.500]  第三節已經說上帝在以色列的讚美當中
[00:14:49.500 --> 00:14:52.540]  坐著為王
[00:14:52.540 --> 00:14:55.980]  另外耶穌在十字架上說過
[00:14:55.980 --> 00:14:57.740]  「我喝了」
[00:14:57.740 --> 00:14:59.740]  《約翰福音》記載說明
[00:14:59.740 --> 00:15:03.660]  「為要應驗經上所記的」
[00:15:03.660 --> 00:15:06.300]  是C篇的說話
[00:15:06.300 --> 00:15:07.900]  我聽過有牧師解釋
[00:15:07.900 --> 00:15:11.740]  耶穌為我們上進地獄的火
[00:15:11.740 --> 00:15:12.620]  怎樣證明?
[00:15:12.620 --> 00:15:14.460]  「我喝了」
[00:15:14.460 --> 00:15:16.460]  聽起來是頭頭是道
[00:15:16.460 --> 00:15:18.460]  但原來C篇所說的
[00:15:18.460 --> 00:15:21.260]  未有拉去到地獄那麼遠
[00:15:21.260 --> 00:15:27.900]  它只是說他的仇敵在旁邊戲弄他
[00:15:27.900 --> 00:15:29.660]  「我喝了」
[00:15:29.660 --> 00:15:34.300]  他們不是拿水來給主耶穌喝
[00:15:34.300 --> 00:15:35.740]  是拿甚麼?
[00:15:35.740 --> 00:15:38.700]  是拿不能解渴
[00:15:38.700 --> 00:15:45.740]  反而令他更加辛苦的情況來戲弄他
[00:15:45.740 --> 00:15:48.700]  還有一句我們很少知道
[00:15:48.700 --> 00:15:53.340]  留意原來耶穌也是用C篇來祈禱
[00:15:53.340 --> 00:16:00.620]  「父啊,我將我的靈魂交在你手裡」
[00:16:00.620 --> 00:16:03.500]  只是隨便舉例
[00:16:03.500 --> 00:16:05.740]  耶穌說的比喻
[00:16:05.740 --> 00:16:06.700]  很熟悉的
[00:16:06.700 --> 00:16:08.780]  很像馬利亞人的比喻
[00:16:08.780 --> 00:16:15.500]  原來是歷代寺的歷史記載的典故
[00:16:15.500 --> 00:16:18.220]  很多這些情況
[00:16:18.220 --> 00:16:22.780]  我們有時真的疏忽了
[00:16:22.780 --> 00:16:27.020]  「你們祈求,就給你們;
[00:16:27.020 --> 00:16:31.020]  尋找,就尋見」
[00:16:31.020 --> 00:16:34.620]  原來耶穌也是在背誦金句
[00:16:34.620 --> 00:16:36.860]  在哪裏?
[00:16:36.860 --> 00:16:39.660]  在哪裏的金句?
[00:16:39.660 --> 00:16:49.740]  耶利米書29章
[00:16:49.740 --> 00:16:57.740]  11節到第14節
[00:16:57.740 --> 00:17:01.100]  如果你有聖經我們一起讀
[00:17:01.100 --> 00:17:05.420]  如果沒有,你留心聽上帝的話
[00:17:05.420 --> 00:17:10.940]  「耶和說:我知道我向你們所懷的意念
[00:17:10.940 --> 00:17:17.420]  是賜平安的意念,不是降災禍的意念
[00:17:17.420 --> 00:17:23.260]  要叫你們沒後有事,要求你們要有心
[00:17:23.260 --> 00:17:28.060]  要求你們要有愛和的意念
[00:17:28.060 --> 00:17:31.580]  要叫你們沒後有子望
[00:17:31.580 --> 00:17:37.500]  你們要呼求我,禱告我,我就應允你們
[00:17:37.500 --> 00:17:44.460]  你們尋求我,若專心尋求我,就必尋見
[00:17:44.460 --> 00:17:48.460]  耶和說:我必被你們尋見
[00:17:48.460 --> 00:17:57.740]  我必將你們從各國中和我所趕你們到的各處招聚了來
[00:17:57.740 --> 00:18:05.100]  又將你們帶回我使你們被擄掠離開的地方
[00:18:05.100 --> 00:18:08.940]  這是耶和說的」
[00:18:08.940 --> 00:18:10.700]  我們要讀長一點
[00:18:10.700 --> 00:18:15.100]  因為先知記載上帝的說話
[00:18:15.100 --> 00:18:19.100]  在某個公式開始的時候
[00:18:19.100 --> 00:18:22.300]  祂說「耶和說」
[00:18:22.300 --> 00:18:28.940]  結束的時候,祂會說「這是耶和說的」
[00:18:28.940 --> 00:18:35.820]  這個在古代的世界,我們稱為一個「使者公式」
[00:18:35.820 --> 00:18:38.140]  就是做使者的
[00:18:38.140 --> 00:18:42.620]  祂傳達祂主人的信息
[00:18:42.620 --> 00:18:46.940]  祂開口就會說「我的主人」
[00:18:46.940 --> 00:18:52.620]  結束的時候,祂會說「這是某某某說的」
[00:18:52.620 --> 00:18:59.260]  這是舊約聖經研究先知書一個很清楚的結論
[00:18:59.260 --> 00:19:04.140]  在這一句上帝說的話,你看到吧?
[00:19:04.140 --> 00:19:05.660]  耶和說說什麼?
[00:19:05.660 --> 00:19:11.020]  中間那兩句「你們呼求我,禱告我
[00:19:11.020 --> 00:19:16.380]  我就應允你們,你們尋求我
[00:19:16.380 --> 00:19:23.580]  專心尋求我,就必尋見」
[00:19:23.580 --> 00:19:26.460]  你說還差敲門嗎?
[00:19:26.460 --> 00:19:29.420]  你讀聖經,你會捉這些字失嗎?
[00:19:29.420 --> 00:19:31.980]  會的,我沒有睡覺的
[00:19:31.980 --> 00:19:35.500]  第三句是耶穌補上去的
[00:19:35.500 --> 00:19:39.500]  然後啟示錄,引用
[00:19:39.500 --> 00:19:44.620]  「我在門外敲門,若有聽見我聲音就開門的
[00:19:44.620 --> 00:19:47.980]  我要進去與他坐直」
[00:19:47.980 --> 00:19:54.220]  是的,但前面兩句「祈求就得著
[00:19:54.220 --> 00:19:57.900]  尋找就尋見」
[00:19:57.900 --> 00:19:59.340]  聽到嗎?
[00:19:59.340 --> 00:20:05.100]  很清楚耶穌在背誦先知書
[00:20:05.100 --> 00:20:11.500]  上帝親口的應許
[00:20:11.500 --> 00:20:13.740]  於是我們就要問
[00:20:13.740 --> 00:20:16.780]  打爛紗盤問道督
[00:20:16.780 --> 00:20:19.820]  為什麼上帝要這樣應許?
[00:20:19.820 --> 00:20:22.380]  與誰應許?
[00:20:22.380 --> 00:20:26.700]  在什麼情況之下上帝會這樣說?
[00:20:26.700 --> 00:20:33.740]  就要從耶利米書第28章第一節開始讀起
[00:20:33.740 --> 00:20:40.940]  28、29章是一氣呵成的記載
[00:20:40.940 --> 00:20:44.140]  耶利米書第28章第一節說
[00:20:44.140 --> 00:20:53.820]  猶大王西底加登基第四年五月
[00:20:53.820 --> 00:21:04.140]  西底加是南國猶大最後的一個君王
[00:21:04.140 --> 00:21:07.020]  西底加王第十一年
[00:21:07.020 --> 00:21:14.220]  就是巴比倫軍隊入城耶路撒冷亡國
[00:21:14.220 --> 00:21:17.740]  被擄的時候
[00:21:17.740 --> 00:21:23.260]  公元前586年
[00:21:23.260 --> 00:21:26.060]  但這個時候還沒到
[00:21:26.060 --> 00:21:35.260]  耶利米書記載的是西底加登基第四年的五月
[00:21:35.260 --> 00:21:37.820]  西底加是怎樣登基的?
[00:21:37.820 --> 00:21:41.340]  如果你熟悉舊約的歷史
[00:21:41.340 --> 00:21:45.500]  你知道是因為巴比倫王來到耶路撒冷
[00:21:45.500 --> 00:21:48.700]  不過沒有滅到猶大國
[00:21:48.700 --> 00:21:54.620]  只是將當時在位的君王擄去
[00:21:54.620 --> 00:22:02.140]  並且帶走了一幫貴族、一幫領袖、一幫公將
[00:22:02.140 --> 00:22:06.460]  要耶路撒冷不可以造反
[00:22:06.460 --> 00:22:16.220]  西底加是我們中國歷史稱為「傀儡」皇帝的事實
[00:22:16.220 --> 00:22:22.380]  擄去的你記得岳飛的《滿江紅》
[00:22:22.380 --> 00:22:26.860]  靖康始猶未說
[00:22:26.860 --> 00:22:30.300]  臣子恨何時滅
[00:22:30.300 --> 00:22:32.220]  中文班背不背?
[00:22:32.220 --> 00:22:33.660]  不背的了
[00:22:33.660 --> 00:22:39.100]  是以前在香港讀書才會背的
[00:22:39.100 --> 00:22:42.860]  其實這些情況很相似
[00:22:42.860 --> 00:22:45.660]  第四年五月發生什麼事?
[00:22:45.660 --> 00:22:49.900]  欺騙人壓索的兒子先知哈那尼亞
[00:22:49.900 --> 00:22:55.180]  在耶和華的殿中當著祭司眾民
[00:22:55.180 --> 00:22:57.580]  對耶利米說
[00:22:57.580 --> 00:23:01.340]  「萬君知耶和華,如此說
[00:23:01.340 --> 00:23:05.500]  我已經截斷巴比倫王的鴨
[00:23:05.500 --> 00:23:07.740]  兩年之內
[00:23:07.900 --> 00:23:16.060]  我會將巴比倫王利布甲尼撒從這地掠到巴比倫的器皿
[00:23:16.060 --> 00:23:21.180]  就是耶和華殿中一切器皿都帶回此地
[00:23:21.180 --> 00:23:26.060]  我又要將猶大王約瓦敬的兒子耶哥尼亞
[00:23:26.060 --> 00:23:29.820]  和被擄到巴比倫去的一切猶太人
[00:23:29.820 --> 00:23:31.580]  都帶回此地
[00:23:31.580 --> 00:23:34.860]  因為我要截斷巴比倫王的鴨」
[00:23:35.420 --> 00:23:38.780]  說完了,這是耶和華說的
[00:23:38.780 --> 00:23:46.220]  先知哈那尼亞公開宣佈
[00:23:46.220 --> 00:23:53.820]  兩年之內被擄的猶太人就要被釋放
[00:23:53.820 --> 00:23:56.380]  就要回耶路撒冷
[00:23:56.380 --> 00:24:01.340]  開始要組織籌備小組了
[00:24:01.340 --> 00:24:03.500]  怎樣歡迎他們?
[00:24:03.500 --> 00:24:05.980]  西底階要退位
[00:24:05.980 --> 00:24:11.020]  讓本來被擄走的君王繼續統治
[00:24:11.020 --> 00:24:11.980]  還是怎樣?
[00:24:11.980 --> 00:24:14.700]  要開內閣談了
[00:24:14.700 --> 00:24:17.260]  好像說Teresa May今天辭職了
[00:24:17.260 --> 00:24:18.780]  要下台了
[00:24:18.780 --> 00:24:20.140]  要選舉了
[00:24:20.140 --> 00:24:21.420]  很多事情要準備
[00:24:21.420 --> 00:24:23.340]  兩年之內
[00:24:23.340 --> 00:24:29.020]  被擄到利布甲尼撒王到巴比倫的器皿
[00:24:29.020 --> 00:24:30.540]  為甚麼是器皿?
[00:24:30.540 --> 00:24:35.660]  大家知道耶路撒冷的聖殿是沒有神像的
[00:24:35.660 --> 00:24:38.700]  巴比倫的軍隊到達每一個民族
[00:24:38.700 --> 00:24:44.380]  努力的第一件事是將他的神帶回到巴比倫
[00:24:44.380 --> 00:24:47.500]  因為你的神輸給我的神
[00:24:47.500 --> 00:24:49.100]  所以我打贏你
[00:24:49.100 --> 00:24:51.660]  來到耶路撒冷沒有
[00:24:51.660 --> 00:24:54.460]  耶路撒冷的聖殿是沒有像的
[00:24:54.460 --> 00:24:57.180]  從《春愛及記》開始記載
[00:24:57.180 --> 00:25:02.780]  所以只能將所有的器皿擄掠了
[00:25:02.780 --> 00:25:06.620]  現在先知哈拿尼亞站起來說
[00:25:06.620 --> 00:25:09.420]  兩年之內
