
[00:00:00.000 --> 00:00:03.000]  很久沒有在這個台上說話了
[00:01:51.000 --> 00:01:53.000]  的抗爭
[00:01:53.000 --> 00:01:55.000]  我們不需要什麼大的道理
[00:01:55.000 --> 00:01:58.000]  他就是剛才的一種
[00:01:58.000 --> 00:02:00.000]  有血有肉
[00:02:00.000 --> 00:02:01.000]  很真
[00:02:01.000 --> 00:02:03.000]  的一份分享
[00:02:03.000 --> 00:02:05.000]  其實我是一個
[00:02:05.000 --> 00:02:10.000]  我講我的心路歷程
[00:02:10.000 --> 00:02:14.000]  其實我是一個青少年的牧者
[00:02:14.000 --> 00:02:17.000]  向來都很關心社會
[00:02:17.000 --> 00:02:19.000]  我祈禱了很久
[00:02:19.000 --> 00:02:22.000]  我在這個佔領運動裡面
[00:02:22.000 --> 00:02:24.000]  我應該要扮演一個什麼角色
[00:02:24.000 --> 00:02:26.000]  我應該要做什麼
[00:02:26.000 --> 00:02:29.000]  我從後只想到我要做自己
[00:02:29.000 --> 00:02:31.000]  我用一個牧者的身份
[00:02:31.000 --> 00:02:36.000]  去加入一個叫做教牧關懷團
[00:02:36.000 --> 00:02:40.000]  但是出雷彈之下
[00:02:40.000 --> 00:02:42.000]  我想每一個人都很震撼
[00:02:42.000 --> 00:02:44.000]  很驚惶
[00:02:44.000 --> 00:02:46.000]  很焦急
[00:02:46.000 --> 00:02:47.000]  不知所措
[00:02:47.000 --> 00:02:49.000]  不知應該可以做什麼
[00:02:49.000 --> 00:02:51.000]  其實我們這群牧者一樣
[00:02:51.000 --> 00:02:53.000]  聖靈的感動
[00:02:53.000 --> 00:02:54.000]  還是個人的衝動
[00:02:54.000 --> 00:02:56.000]  根本分不清
[00:02:56.000 --> 00:02:58.000]  就是一個勇字
[00:02:58.000 --> 00:03:00.000]  就去
[00:03:00.000 --> 00:03:02.000]  一起去露宿街頭
[00:03:02.000 --> 00:03:04.000]  每一天
[00:03:04.000 --> 00:03:06.000]  還要是每一個小時
[00:03:06.000 --> 00:03:08.000]  去辦一個祈禱會
[00:03:08.000 --> 00:03:09.000]  禁食
[00:03:09.000 --> 00:03:12.000]  這個聖餐的
[00:03:12.000 --> 00:03:17.000]  一個崇拜
[00:03:17.000 --> 00:03:19.000]  我更加做過的
[00:03:19.000 --> 00:03:21.000]  一群教牧走去龍和道
[00:03:21.000 --> 00:03:26.000]  站在一群警察和衝突者的中間
[00:03:26.000 --> 00:03:28.000]  在扮演和平使者
[00:03:28.000 --> 00:03:30.000]  是扮的
[00:03:30.000 --> 00:03:32.000]  什麼都做了
[00:03:32.000 --> 00:03:34.000]  不知做什麼
[00:03:34.000 --> 00:03:36.000]  一個星期之後
[00:03:36.000 --> 00:03:40.000]  其實我們發現一樣東西
[00:03:40.000 --> 00:03:43.000]  所有群眾都走不了
[00:03:43.000 --> 00:03:46.000]  沒有人有一個意思要走
[00:03:46.000 --> 00:03:48.000]  我們就死死氣
[00:03:48.000 --> 00:03:50.000]  要立即去那裡
[00:03:50.000 --> 00:03:52.000]  駐紮在金鐘
[00:03:52.000 --> 00:03:54.000]  但那一刻對我來說
[00:03:54.000 --> 00:03:56.000]  我更加感受到一份無奈
[00:03:56.000 --> 00:03:57.000]  無能
[00:03:57.000 --> 00:03:59.000]  無方向
[00:03:59.000 --> 00:04:01.000]  我根本不知可以做什麼
[00:04:01.000 --> 00:04:05.000]  那時候正正是我安息年的時間
[00:04:05.000 --> 00:04:07.000]  我差不多每一天
[00:04:07.000 --> 00:04:09.000]  都去到禪靈區
[00:04:09.000 --> 00:04:11.000]  金鐘還是旺角都好
[00:04:11.000 --> 00:04:13.000]  但我一路走
[00:04:13.000 --> 00:04:15.000]  一路問
[00:04:15.000 --> 00:04:17.000]  一路去看
[00:04:17.000 --> 00:04:19.000]  我看了一幅圖畫
[00:04:19.000 --> 00:04:23.000]  就是群眾好像
[00:04:23.000 --> 00:04:27.000]  像羊舞木人一樣
[00:04:27.000 --> 00:04:30.000]  如果你記得馬克福音六章
[00:04:30.000 --> 00:04:32.000]  耶穌看完這幅圖畫
[00:04:32.000 --> 00:04:34.000]  就跟門徒說
[00:04:34.000 --> 00:04:38.000]  你去,給他吃
[00:04:38.000 --> 00:04:41.000]  我就是這樣開始了
[00:04:41.000 --> 00:04:44.000]  逐個的營
[00:04:44.000 --> 00:04:48.000]  逐班人嘗試去探訪他們
[00:04:48.000 --> 00:04:49.000]  我進入他們當中
[00:04:49.000 --> 00:04:51.000]  跟他們一起
[00:04:51.000 --> 00:04:53.000]  聽聽他們的故事
[00:04:53.000 --> 00:04:57.000]  甚至警察和藍絲的故事
[00:04:57.000 --> 00:05:00.000]  是的,沒錯,藍絲
[00:05:00.000 --> 00:05:01.000]  其實我更加覺得
[00:05:01.000 --> 00:05:04.000]  藍絲更加好像羊
[00:05:04.000 --> 00:05:06.000]  沒有木人一樣
[00:05:06.000 --> 00:05:08.000]  真的
[00:05:08.000 --> 00:05:10.000]  他們比我們更無奈
[00:05:10.000 --> 00:05:12.000]  比我們坐在那裡的人
[00:05:12.000 --> 00:05:14.000]  更加孤單
[00:05:14.000 --> 00:05:16.000]  不知可以怎樣
[00:05:16.000 --> 00:05:18.000]  我曾經有幾個藍絲的家長
[00:05:18.000 --> 00:05:20.000]  走來找兒子
[00:05:20.000 --> 00:05:22.000]  我們就幫他
[00:05:22.000 --> 00:05:23.000]  長話短說
[00:05:23.000 --> 00:05:25.000]  我們真的幫他最後
[00:05:25.000 --> 00:05:27.000]  和平地解決
[00:05:27.000 --> 00:05:29.000]  他們甚至我見過一個
[00:05:29.000 --> 00:05:31.000]  是拖著走
[00:05:31.000 --> 00:05:33.000]  媽媽拖著兒子
[00:05:33.000 --> 00:05:35.000]  就這樣離開
[00:05:35.000 --> 00:05:39.000]  在當中
[00:05:39.000 --> 00:05:41.000]  你也會有人問我
[00:05:41.000 --> 00:05:43.000]  怎樣面對
[00:05:43.000 --> 00:05:45.000]  怎樣去和他們談
[00:05:45.000 --> 00:05:46.000]  其實
[00:05:46.000 --> 00:05:49.000]  我估我自己也不知道
[00:05:49.000 --> 00:05:50.000]  我真的
[00:05:50.000 --> 00:05:52.000]  拿著勇字就去
[00:05:52.000 --> 00:05:53.000]  不過
[00:05:53.000 --> 00:05:54.000]  我估一
[00:05:54.000 --> 00:05:56.000]  我回望的時候
[00:05:56.000 --> 00:05:57.000]  我發覺原來
[00:05:57.000 --> 00:05:59.000]  比我想像中更加容易
[00:05:59.000 --> 00:06:00.000]  其實每個人
[00:06:00.000 --> 00:06:02.000]  都有自己的不同的經歷
[00:06:02.000 --> 00:06:04.000]  不同的感受
[00:06:04.000 --> 00:06:06.000]  大家只是不懂得說
[00:06:06.000 --> 00:06:08.000]  不懂得去面對
[00:06:08.000 --> 00:06:11.000]  只要我們肯放下
[00:06:11.000 --> 00:06:12.000]  不高高在上
[00:06:12.000 --> 00:06:14.000]  不死撐
[00:06:14.000 --> 00:06:16.000]  不裝懂
[00:06:16.000 --> 00:06:18.000]  不是想教你
[00:06:18.000 --> 00:06:19.000]  他是謙卑
[00:06:19.000 --> 00:06:20.000]  包容
[00:06:20.000 --> 00:06:23.000]  接納的時候
[00:06:23.000 --> 00:06:26.000]  在當中用心去聽
[00:06:26.000 --> 00:06:28.000]  原來每一個人
[00:06:28.000 --> 00:06:31.000]  都樂意打開自己的心
[00:06:31.000 --> 00:06:32.000]  去說他自己
[00:06:32.000 --> 00:06:34.000]  那份刺痛
[00:06:34.000 --> 00:06:36.000]  那份傷痕
[00:06:36.000 --> 00:06:38.000]  是呀
[00:06:38.000 --> 00:06:40.000]  其實每一個
[00:06:40.000 --> 00:06:41.000]  我聽到的
[00:06:41.000 --> 00:06:43.000]  其實
[00:06:43.000 --> 00:06:44.000]  都是帶著一份
[00:06:44.000 --> 00:06:46.000]  不是刺痛
[00:06:46.000 --> 00:06:48.000]  我的感受
[00:06:48.000 --> 00:06:50.000]  是傷痛
[00:06:50.000 --> 00:06:52.000]  是傷到入去
[00:06:52.000 --> 00:06:54.000]  我逐個營去探
[00:06:54.000 --> 00:06:56.000]  逐個人去找
[00:06:56.000 --> 00:06:58.000]  我有時覺得自己
[00:06:58.000 --> 00:07:00.000]  有點像一個軍醫
[00:07:00.000 --> 00:07:03.000]  在戰場裏面
[00:07:03.000 --> 00:07:05.000]  嘗試去撿一些傷者
[00:07:05.000 --> 00:07:08.000]  甚至撿了一些屍體
[00:07:08.000 --> 00:07:10.000]  但是做軍醫
[00:07:10.000 --> 00:07:14.000]  難免去參與戰爭
[00:07:14.000 --> 00:07:16.000]  除了很晚之外
[00:07:16.000 --> 00:07:18.000]  因為我撐不住
[00:07:18.000 --> 00:07:19.000]  年紀老邁
[00:07:19.000 --> 00:07:20.000]  不可以撐那麼久
[00:07:20.000 --> 00:07:22.000]  基本上我每一場
[00:07:22.000 --> 00:07:25.000]  大大小小的事
[00:07:25.000 --> 00:07:27.000]  我都在見證
[00:07:27.000 --> 00:07:28.000]  衝突的時候
[00:07:28.000 --> 00:07:30.000]  我除了做花生之外
[00:07:30.000 --> 00:07:32.000]  其實我也幫手
[00:07:32.000 --> 00:07:34.000]  急救
[00:07:34.000 --> 00:07:37.000]  去幫他們遞水
[00:07:37.000 --> 00:07:40.000]  我也試過
[00:07:40.000 --> 00:07:42.000]  為了要保護一些
[00:07:42.000 --> 00:07:44.000]  已經受傷的人
[00:07:44.000 --> 00:07:46.000]  和一些警察
[00:07:46.000 --> 00:07:48.000]  面對面
[00:07:48.000 --> 00:07:50.000]  近距離的對峙
[00:07:50.000 --> 00:07:52.000]  我更加試過
[00:07:52.000 --> 00:07:54.000]  在警察的出現之前
[00:07:54.000 --> 00:07:57.000]  去支援一些被捕者的家人
[00:07:57.000 --> 00:07:59.000]  用了很長的時間
[00:07:59.000 --> 00:08:00.000]  日多的時間
[00:08:00.000 --> 00:08:02.000]  陪他們一起
[00:08:02.000 --> 00:08:04.000]  那時候
[00:08:04.000 --> 00:08:06.000]  我習慣做一件事
[00:08:06.000 --> 00:08:08.000]  我會去到天馬公園
[00:08:08.000 --> 00:08:10.000]  去安靜
[00:08:10.000 --> 00:08:12.000]  在下午的時間
[00:08:12.000 --> 00:08:13.000]  沒什麼人的時候
[00:08:13.000 --> 00:08:14.000]  我就會坐下
[00:08:14.000 --> 00:08:16.000]  在那一刻
[00:08:16.000 --> 00:08:18.000]  我慢慢去審查到一個問題
[00:08:18.000 --> 00:08:20.000]  原來我自己的狀況
[00:08:20.000 --> 00:08:22.000]  和他們一樣
[00:08:22.000 --> 00:08:24.000]  我和他們沒有分別
[00:08:24.000 --> 00:08:26.000]  我真的受傷了
[00:08:26.000 --> 00:08:34.000]  整個人的情緒
[00:08:34.000 --> 00:08:37.000]  都是充滿著一份怨恨
[00:08:37.000 --> 00:08:39.000]  一份委屈
[00:08:39.000 --> 00:08:41.000]  很失落
[00:08:41.000 --> 00:08:42.000]  有些憤恨
[00:08:42.000 --> 00:08:43.000]  不是有些
[00:08:43.000 --> 00:08:44.000]  很多的憤恨
[00:08:44.000 --> 00:08:46.000]  但在當中
[00:08:47.000 --> 00:08:48.000]  我講了一件事
[00:08:48.000 --> 00:08:50.000]  我更加感受到
[00:08:50.000 --> 00:08:54.000]  我更加明白
[00:08:54.000 --> 00:08:57.000]  連蘇哥叫做
[00:08:57.000 --> 00:08:59.000]  有些神聖光環
[00:08:59.000 --> 00:09:00.000]  蘇哥
[00:09:00.000 --> 00:09:02.000]  其實什麼都沒有
[00:09:02.000 --> 00:09:05.000]  都可以說出這句
[00:09:05.000 --> 00:09:07.000]  就是那一班
[00:09:07.000 --> 00:09:09.000]  真是熱鬧鬥鬥
[00:09:09.000 --> 00:09:11.000]  鬥頭鬥臉
[00:09:11.000 --> 00:09:13.000]  鬥
[00:09:13.000 --> 00:09:14.000]  這樣去打的
[00:09:14.000 --> 00:09:16.000]  受傷的那一班
[00:09:16.000 --> 00:09:18.000]  他們不單止是肉體
[00:09:18.000 --> 00:09:20.000]  是心靈受傷的那一班
[00:09:20.000 --> 00:09:24.000]  很明白他們那份憤恨
[00:09:24.000 --> 00:09:26.000]  那份火
[00:09:26.000 --> 00:09:29.000]  還有為什麼他們會繼續去抗爭
[00:09:29.000 --> 00:09:31.000]  他們不敢放下
[00:09:31.000 --> 00:09:36.000]  他們自己可以放下那個拳頭
[00:09:36.000 --> 00:09:39.000]  幸好那時候
[00:09:39.000 --> 00:09:40.000]  我怎麼面對
[00:09:40.000 --> 00:09:42.000]  我幸好那時候
[00:09:42.000 --> 00:09:45.000]  有一班群體
[00:09:45.000 --> 00:09:48.000]  一班願意去守護我
[00:09:48.000 --> 00:09:51.000]  的弟兄姊妹
[00:09:51.000 --> 00:09:55.000]  我坦然跟他們說
[00:09:55.000 --> 00:09:56.000]  我不行
[00:09:56.000 --> 00:09:58.000]  我很生氣
[00:09:58.000 --> 00:10:00.000]  我頂不住
[00:10:00.000 --> 00:10:03.000]  我真的受傷
[00:10:03.000 --> 00:10:05.000]  我跟他們說
[00:10:05.000 --> 00:10:06.000]  我不行
[00:10:06.000 --> 00:10:09.000]  因為很特別
[00:10:09.000 --> 00:10:11.000]  就是這份愛
[00:10:11.000 --> 00:10:14.000]  愛的擁抱
[00:10:14.000 --> 00:10:16.000]  他們抱著我
[00:10:16.000 --> 00:10:18.000]  跟我說
[00:10:18.000 --> 00:10:20.000]  我們一起撐
[00:10:20.000 --> 00:10:23.000]  我們一起找出路
[00:10:23.000 --> 00:10:26.000]  其實這一班都是受傷
[00:10:26.000 --> 00:10:28.000]  但我們就一起去撐
[00:10:28.000 --> 00:10:31.000]  一起去面對
[00:10:31.000 --> 00:10:34.000]  當時
[00:10:34.000 --> 00:10:36.000]  其實
[00:10:36.000 --> 00:10:38.000]  在那個場面
[00:10:38.000 --> 00:10:41.000]  雨傘很多人去說一件事
[00:10:41.000 --> 00:10:42.000]  就是
[00:10:42.000 --> 00:10:44.000]  麻煩你們在場的
[00:10:44.000 --> 00:10:46.000]  快點請他們
[00:10:46.000 --> 00:10:47.000]  那些青少年
[00:10:47.000 --> 00:10:48.000]  走吧
[00:10:48.000 --> 00:10:50.000]  不要在這裏
[00:10:50.000 --> 00:10:51.000]  快點散吧
[00:10:51.000 --> 00:10:53.000]  不過我們每一個
[00:10:53.000 --> 00:10:54.000]  留下在這裏的人
[00:10:54.000 --> 00:10:56.000]  都知道
[00:10:56.000 --> 00:10:58.000]  其實大家都很失望
[00:10:58.000 --> 00:11:00.000]  覺得自己很失敗
[00:11:00.000 --> 00:11:02.000]  面對前景
[00:11:02.000 --> 00:11:04.000]  也都無望
[00:11:04.000 --> 00:11:06.000]  很想做一些事
[00:11:06.000 --> 00:11:08.000]  去證明自己在這裏
[00:11:08.000 --> 00:11:10.000]  自己沒有
[00:11:10.000 --> 00:11:12.000]  那個希望還在這裏
[00:11:12.000 --> 00:11:14.000]  所以留下的
[00:11:14.000 --> 00:11:16.000]  就是這一份
[00:11:16.000 --> 00:11:18.000]  為了要
[00:11:18.000 --> 00:11:19.000]  證明
[00:11:19.000 --> 00:11:21.000]  要做一點事
[00:11:21.000 --> 00:11:23.000]  沒有一個人會這樣走
[00:11:23.000 --> 00:11:24.000]  我們也都沒有人
[00:11:24.000 --> 00:11:26.000]  可以勸他們走
[00:11:26.000 --> 00:11:27.000]  勸不到
[00:11:27.000 --> 00:11:28.000]  唯有的一件事
[00:11:28.000 --> 00:11:30.000]  就是陪他們一起面對
[00:11:30.000 --> 00:11:32.000]  和轉化
[00:11:32.000 --> 00:11:34.000]  我們用了一些
[00:11:34.000 --> 00:11:36.000]  解說的技巧
[00:11:36.000 --> 00:11:38.000]  一些輔導的技巧
[00:11:38.000 --> 00:11:40.000]  和他們一起去談
[00:11:40.000 --> 00:11:42.000]  談的
[00:11:42.000 --> 00:11:44.000]  就是問他們
[00:11:44.000 --> 00:11:46.000]  在整個運動裏面
[00:11:46.000 --> 00:11:48.000]  得到什麼
[00:11:48.000 --> 00:11:50.000]  體會的是什麼
[00:11:50.000 --> 00:11:52.000]  有什麼值得
[00:11:52.000 --> 00:11:54.000]  用基督教的術語
[00:11:54.000 --> 00:11:56.000]  有什麼值得感恩
[00:11:56.000 --> 00:11:58.000]  當然我們不敢說這句話
[00:11:58.000 --> 00:12:02.000]  我們更加問
[00:12:02.000 --> 00:12:04.000]  你有什麼希望
[00:12:04.000 --> 00:12:08.000]  有什麼盼望
[00:12:08.000 --> 00:12:10.000]  也是不敢問
[00:12:10.000 --> 00:12:12.000]  所以我們問他
[00:12:12.000 --> 00:12:14.000]  你渴求
[00:12:14.000 --> 00:12:16.000]  還是你期望
[00:12:16.000 --> 00:12:18.000]  香港繼續的將來是怎樣
[00:12:18.000 --> 00:12:20.000]  然後問他們
[00:12:20.000 --> 00:12:22.000]  你們自己
[00:12:22.000 --> 00:12:24.000]  想怎樣參與
[00:12:24.000 --> 00:12:26.000]  當我們不斷問
[00:12:26.000 --> 00:12:28.000]  每一個的時候
[00:12:28.000 --> 00:12:30.000]  我發覺他們心靈
[00:12:30.000 --> 00:12:32.000]  是預備
[00:12:32.000 --> 00:12:34.000]  可以離開
[00:12:34.000 --> 00:12:36.000]  離開
[00:12:36.000 --> 00:12:38.000]  清場
[00:12:38.000 --> 00:12:40.000]  說就容易
[00:12:40.000 --> 00:12:44.000]  清場
[00:12:44.000 --> 00:12:46.000]  一晚就搞定
[00:12:46.000 --> 00:12:48.000]  但是青年人
[00:12:48.000 --> 00:12:50.000]  心裏面的場
[00:12:50.000 --> 00:12:52.000]  清不了
[00:12:52.000 --> 00:12:54.000]  傷未完
[00:12:54.000 --> 00:12:56.000]  夢未完
[00:12:56.000 --> 00:12:58.000]  所以抗爭
[00:12:58.000 --> 00:13:00.000]  從來都沒有放下
[00:13:00.000 --> 00:13:02.000]  其實
[00:13:02.000 --> 00:13:04.000]  我看見大家
[00:13:04.000 --> 00:13:06.000]  看見自己
[00:13:06.000 --> 00:13:08.000]  我都覺得是要消化
[00:13:08.000 --> 00:13:10.000]  那八十九日
[00:13:10.000 --> 00:13:12.000]  甚至很多青年人不止是八十九日
[00:13:12.000 --> 00:13:14.000]  是九十幾日
[00:13:14.000 --> 00:13:20.000]  很需要那份消化
[00:13:20.000 --> 00:13:22.000]  很需要去清理
[00:13:22.000 --> 00:13:24.000]  所想所感
[00:13:24.000 --> 00:13:26.000]  才可以重新再上路
[00:13:26.000 --> 00:13:28.000]  但是急速的都市裏面
[00:13:28.000 --> 00:13:32.000]  還有
[00:13:32.000 --> 00:13:34.000]  整個城市
[00:13:34.000 --> 00:13:36.000]  有一件一件蓋過來的浪
[00:13:36.000 --> 00:13:40.000]  我們是完全招架不到
[00:13:40.000 --> 00:13:42.000]  一個又一個
[00:13:42.000 --> 00:13:44.000]  面對不同的事件
[00:13:44.000 --> 00:13:46.000]  要去回應
[00:13:46.000 --> 00:13:48.000]  加上
[00:13:48.000 --> 00:13:50.000]  自己的工作生活
[00:13:50.000 --> 00:13:52.000]  人際的張力
[00:13:52.000 --> 00:13:54.000]  我所接觸的
[00:13:54.000 --> 00:13:56.000]  雨傘的青年人
[00:13:56.000 --> 00:13:58.000]  他們個個都知道自己內心不濟
[00:13:58.000 --> 00:14:00.000]  有內心需要
[00:14:00.000 --> 00:14:02.000]  搞定的一些需要
[00:14:02.000 --> 00:14:04.000]  但他們寧願壓抑
[00:14:04.000 --> 00:14:06.000]  這一份感受
[00:14:06.000 --> 00:14:08.000]  即使過了一年
[00:14:08.000 --> 00:14:10.000]  兩年
[00:14:10.000 --> 00:14:12.000]  他們那份痛
[00:14:12.000 --> 00:14:14.000]  還在
[00:14:14.000 --> 00:14:16.000]  他們那口氣
[00:14:16.000 --> 00:14:18.000]  從來都沒有放下
[00:14:18.000 --> 00:14:20.000]  他們消化不到
[00:14:20.000 --> 00:14:22.000]  他們未下到
[00:14:22.000 --> 00:14:24.000]  其實
[00:14:24.000 --> 00:14:26.000]  我都是一樣
[00:14:26.000 --> 00:14:30.000]  雨傘結束
[00:14:30.000 --> 00:14:32.000]  雖然我知道要消化
[00:14:32.000 --> 00:14:34.000]  但很難面對
[00:14:34.000 --> 00:14:38.000]  我有些像伊利亞
[00:14:38.000 --> 00:14:40.000]  進了一個山洞
[00:14:40.000 --> 00:14:42.000]  在抑鬱
[00:14:42.000 --> 00:14:44.000]  不知道自己在做什麼
[00:14:44.000 --> 00:14:46.000]  不過我覺得不妥
[00:14:46.000 --> 00:14:50.000]  就在那一刻
[00:14:50.000 --> 00:14:52.000]  我好知道一件很重要的事
[00:14:52.000 --> 00:14:54.000]  我什麼都沒有
[00:14:54.000 --> 00:14:56.000]  沒有抓緊
[00:14:56.000 --> 00:14:58.000]  不知道怎樣的時候
[00:14:58.000 --> 00:15:00.000]  我一樣很抓緊
[00:15:00.000 --> 00:15:02.000]  我也不想
[00:15:02.000 --> 00:15:04.000]  其他人怎麼想
[00:15:04.000 --> 00:15:06.000]  但我依然相信
[00:15:06.000 --> 00:15:08.000]  我堅持住
[00:15:08.000 --> 00:15:10.000]  我的信仰
[00:15:10.000 --> 00:15:12.000]  基督
[00:15:12.000 --> 00:15:14.000]  是沒有改變
[00:15:14.000 --> 00:15:16.000]  我要去醫治
[00:15:16.000 --> 00:15:18.000]  我要去面對
[00:15:18.000 --> 00:15:20.000]  面對
[00:15:20.000 --> 00:15:22.000]  這麼多日累積的事
[00:15:22.000 --> 00:15:24.000]  我唯一一個東西
[00:15:24.000 --> 00:15:26.000]  只可以去信仰裏面
[00:15:26.000 --> 00:15:28.000]  去聖經裏面
[00:15:28.000 --> 00:15:30.000]  去找
[00:15:30.000 --> 00:15:32.000]  是我要
[00:15:32.000 --> 00:15:34.000]  和上帝面對面
[00:15:34.000 --> 00:15:36.000]  去問
[00:15:36.000 --> 00:15:38.000]  去追他
[00:15:38.000 --> 00:15:40.000]  和他談
[00:15:40.000 --> 00:15:42.000]  和他談判
[00:15:42.000 --> 00:15:44.000]  我才可以
[00:15:44.000 --> 00:15:46.000]  那時候我用了很長的時間
[00:15:46.000 --> 00:15:48.000]  每一日
[00:15:48.000 --> 00:15:50.000]  用更長的時間
[00:15:50.000 --> 00:15:52.000]  去靈修
[00:15:52.000 --> 00:15:54.000]  去和上帝談
[00:15:54.000 --> 00:15:56.000]  我也找了一些
[00:15:56.000 --> 00:15:58.000]  熟悉的長輩去分享
[00:15:58.000 --> 00:16:00.000]  去開始
[00:16:00.000 --> 00:16:02.000]  看更多的書
[00:16:02.000 --> 00:16:04.000]  和去查經
[00:16:04.000 --> 00:16:06.000]  特別是先知書
[00:16:06.000 --> 00:16:08.000]  去找
[00:16:08.000 --> 00:16:10.000]  去問
[00:16:10.000 --> 00:16:12.000]  到底有什麼出路去
[00:16:12.000 --> 00:16:14.000]  另一方面
[00:16:14.000 --> 00:16:16.000]  我寫下
[00:16:16.000 --> 00:16:18.000]  我九十多日的經歷
[00:16:18.000 --> 00:16:20.000]  其實是九十多日
[00:16:20.000 --> 00:16:22.000]  在當中
[00:16:22.000 --> 00:16:24.000]  我面對
[00:16:24.000 --> 00:16:26.000]  我的傷痛的記憶
[00:16:26.000 --> 00:16:28.000]  我在當中
[00:16:28.000 --> 00:16:30.000]  看到一件事
[00:16:30.000 --> 00:16:32.000]  真的
[00:16:32.000 --> 00:16:34.000]  其實這麼多日裏
[00:16:34.000 --> 00:16:36.000]  上帝沒有離開過香港
[00:16:36.000 --> 00:16:40.000]  大大小小的事
[00:16:42.000 --> 00:16:44.000]  可以找得到上帝
[00:16:44.000 --> 00:16:48.000]  我看到上帝的保守
[00:16:48.000 --> 00:16:52.000]  很多人都會說
[00:16:52.000 --> 00:16:54.000]  八十九日
[00:16:54.000 --> 00:16:56.000]  竟然一個人都沒有死
[00:16:56.000 --> 00:17:00.000]  這個
[00:17:00.000 --> 00:17:02.000]  不是
[00:17:02.000 --> 00:17:04.000]  在我的口中
[00:17:04.000 --> 00:17:06.000]  說出來
[00:17:06.000 --> 00:17:08.000]  我在當中
[00:17:08.000 --> 00:17:10.000]  我知道不是一個風涼的話
[00:17:10.000 --> 00:17:12.000]  是一個
[00:17:12.000 --> 00:17:14.000]  如果不是上帝的手
[00:17:14.000 --> 00:17:16.000]  我看不到
[00:17:16.000 --> 00:17:18.000]  為什麼
[00:17:18.000 --> 00:17:20.000]  可以不死
[00:17:20.000 --> 00:17:24.000]  我慢慢去找
[00:17:24.000 --> 00:17:26.000]  慢慢去回憶
[00:17:26.000 --> 00:17:28.000]  我慢慢去
[00:17:28.000 --> 00:17:30.000]  懂得去喘化
[00:17:30.000 --> 00:17:32.000]  出這個洞
[00:17:32.000 --> 00:17:36.000]  我要再去想
[00:17:36.000 --> 00:17:38.000]  繼續要走
[00:17:38.000 --> 00:17:40.000]  走下去的時候
[00:17:40.000 --> 00:17:44.000]  我其中一個問的事
[00:17:44.000 --> 00:17:46.000]  就是
[00:17:46.000 --> 00:17:48.000]  上帝你想我繼續怎樣做
