
[00:00:00.000 --> 00:00:03.000]  各位同學大家好
[00:09:26.000 --> 00:09:28.000]  不過看在基督的眼裏
[00:09:28.000 --> 00:09:32.000]  他們在屬靈上其實是死的
[00:09:32.000 --> 00:09:36.000]  基督還叫這班睡了的基督徒去醒一醒
[00:09:36.000 --> 00:09:41.000]  去警醒等候他們回來
[00:09:41.000 --> 00:09:44.000]  而我們很熟悉的魯迪加教會
[00:09:44.000 --> 00:09:46.000]  他們很明顯有把握到
[00:09:46.000 --> 00:09:49.000]  城市提供給他們的經濟機會
[00:09:49.000 --> 00:09:53.000]  分享得到城市裏面的財富
[00:09:53.000 --> 00:09:57.000]  以至到教會亦都有錢起上來
[00:09:57.000 --> 00:09:58.000]  於是他們自滿
[00:09:58.000 --> 00:10:01.000]  以為自己是一樣都不缺
[00:10:01.000 --> 00:10:04.000]  不過基督給他們的信卻是說
[00:10:04.000 --> 00:10:07.000]  他們真正的屬靈光景
[00:10:07.000 --> 00:10:13.000]  其實是貧窮、是盲、是赤身露體、是羞辱
[00:10:13.000 --> 00:10:16.000]  所以當時教會的信徒
[00:10:16.000 --> 00:10:20.000]  他們有很多根本就沒有在意周圍社會
[00:10:20.000 --> 00:10:24.000]  異教的文化對自己信仰的威脅
[00:10:24.000 --> 00:10:26.000]  他們沒有準備好去受苦
[00:10:26.000 --> 00:10:29.000]  去為自己的信仰付出代價
[00:10:29.000 --> 00:10:32.000]  基督說他們睡了
[00:10:32.000 --> 00:10:35.000]  他們盲
[00:10:35.000 --> 00:10:38.000]  約翰他自己卻是見到
[00:10:38.000 --> 00:10:41.000]  當時在別加摩的教會裏面
[00:10:41.000 --> 00:10:44.000]  已經有一個叫安提柏的信徒
[00:10:44.000 --> 00:10:47.000]  因為見證基督而被殺
[00:10:47.000 --> 00:10:51.000]  還可能是死在羅馬官府的手下
[00:10:51.000 --> 00:10:55.000]  而約翰他是一張糾結
[00:10:55.000 --> 00:11:00.000]  他說自己是因為神的道和耶穌的見證
[00:11:00.000 --> 00:11:05.000]  在分享患難和忍耐
[00:11:05.000 --> 00:11:07.000]  他在別加摩島上
[00:11:07.000 --> 00:11:16.000]  很可能同樣被官府在流放
[00:11:16.000 --> 00:11:19.000]  當約翰他見到情況越來越急
[00:11:19.000 --> 00:11:21.000]  挑戰和逼迫
[00:11:21.000 --> 00:11:24.000]  越來越真實、越來越靠近
[00:11:24.000 --> 00:11:28.000]  但很多信徒沒有準備好
[00:11:28.000 --> 00:11:31.000]  他要怎樣寫啟示錄
[00:11:31.000 --> 00:11:33.000]  呼籲信徒堅持
[00:11:33.000 --> 00:11:36.000]  守住信仰的位置
[00:11:36.000 --> 00:11:38.000]  好好等候主回來
[00:11:38.000 --> 00:11:42.000]  他又怎樣在異象裏面
[00:11:42.000 --> 00:11:45.000]  見到的災禍去堅固
[00:11:45.000 --> 00:11:49.000]  去安慰那些信仰付出代價的信徒
[00:11:49.000 --> 00:11:52.000]  他亦要怎樣警告那些
[00:11:52.000 --> 00:11:55.000]  跟隨異教文化習俗去拜偶像
[00:11:55.000 --> 00:11:58.000]  包括去參與帝王崇拜
[00:11:58.000 --> 00:12:00.000]  而不肯以神為神的人
[00:12:00.000 --> 00:12:04.000]  他怎樣去催促他們去悔改
[00:12:04.000 --> 00:12:09.000]  不如讓我們首先看看七印
[00:12:09.000 --> 00:12:11.000]  七印的經文
[00:12:11.000 --> 00:12:13.000]  在書卷的第六章
[00:12:13.000 --> 00:12:17.000]  是延續之前第四和第五章
[00:12:17.000 --> 00:12:19.000]  天上敬拜的場景
[00:12:19.000 --> 00:12:22.000]  在裏面高揚基督
[00:12:22.000 --> 00:12:26.000]  他接過用七個封印封起的書卷
[00:12:26.000 --> 00:12:29.000]  這書卷是要揭示
[00:12:29.000 --> 00:12:32.000]  神對眼前這個世界去到最後
[00:12:32.000 --> 00:12:35.000]  即是歷史終末的計劃
[00:12:35.000 --> 00:12:37.000]  神這個計劃
[00:12:37.000 --> 00:12:40.000]  是要為我們這個扭曲的世界去撥亂反正
[00:12:40.000 --> 00:12:45.000]  是要將我們帶進新天新地裏面
[00:12:45.000 --> 00:12:48.000]  而這七個封存書卷的印
[00:12:48.000 --> 00:12:52.000]  在他們七個全部打開之前
[00:12:52.000 --> 00:12:53.000]  打開之前
[00:12:53.000 --> 00:12:56.000]  書卷裏面載著的末日事件
[00:12:56.000 --> 00:12:58.000]  是還未展開的
[00:12:58.000 --> 00:13:00.000]  換言之
[00:13:00.000 --> 00:13:02.000]  這七個印要揭示的事件
[00:13:02.000 --> 00:13:07.000]  並不是關乎萬物最後終末的結局
[00:13:07.000 --> 00:13:10.000]  而是約翰對於眼前的局勢
[00:13:10.000 --> 00:13:12.000]  繼續演變下去
[00:13:12.000 --> 00:13:15.000]  他要發出的先知預言
[00:13:15.000 --> 00:13:19.000]  他這個七印是要為書卷真正打開之後
[00:13:19.000 --> 00:13:23.000]  要揭示的事件去鋪路
[00:13:23.000 --> 00:13:27.000]  是七號和七碗的前奏
[00:13:27.000 --> 00:13:31.000]  他們是要解釋為何神最終要出手
[00:13:31.000 --> 00:13:34.000]  用七號和七碗去干預
[00:13:34.000 --> 00:13:40.000]  甚至去叫停地上發生的事
[00:13:40.000 --> 00:13:44.000]  其實七印、七號和七碗
[00:13:44.000 --> 00:13:48.000]  他們在佈局上有一個共通點
[00:13:48.000 --> 00:13:52.000]  就是頭四個可以獨立成一組
[00:13:52.000 --> 00:13:56.000]  第五和第六個有較多的相似
[00:13:56.000 --> 00:14:00.000]  而第七個就比較獨立出來
[00:14:00.000 --> 00:14:02.000]  所以每個七的系列
[00:14:02.000 --> 00:14:07.000]  都是四、二和一的佈局
[00:14:07.000 --> 00:14:12.000]  我們首先看頭四個印
[00:14:12.000 --> 00:14:17.000]  是那四個騎士
[00:14:17.000 --> 00:14:20.000]  六章一至八節
[00:14:20.000 --> 00:14:22.000]  約翰頭四個印的預象
[00:14:22.000 --> 00:14:27.000]  很可能是來自撒加利亞書第一章和第六章
[00:14:27.000 --> 00:14:29.000]  不過約翰這四個騎士
[00:14:29.000 --> 00:14:36.000]  他們是代表著佔領征服、戰爭、饑荒和死亡
[00:14:36.000 --> 00:14:43.000]  是帶來一件人禍、多禍、天災
[00:14:43.000 --> 00:14:46.000]  第一個騎士是騎著白馬
[00:14:46.000 --> 00:14:48.000]  他手上是拿著弓
[00:14:48.000 --> 00:14:52.000]  這是古代征戰通用的象徵
[00:14:52.000 --> 00:14:55.000]  經文說有官勉
[00:14:55.000 --> 00:14:57.000]  即是有權柄和能力
[00:14:57.000 --> 00:15:00.000]  去比過這個騎士讓他出去
[00:15:00.000 --> 00:15:02.000]  即是出征
[00:15:02.000 --> 00:15:06.000]  他還不停地出征成功
[00:15:06.000 --> 00:15:09.000]  不斷地擴展自己的版圖
[00:15:09.000 --> 00:15:14.000]  所以第一個騎士是代表地上的強國
[00:15:14.000 --> 00:15:19.000]  在約翰當時正值四周東征西討
[00:15:19.000 --> 00:15:22.000]  在霸權高峰的羅馬帝國
[00:15:22.000 --> 00:15:24.000]  羅馬的帝王
[00:15:24.000 --> 00:15:26.000]  他們靠著自己的軍事實力
[00:15:26.000 --> 00:15:29.000]  四處攻佔、征服
[00:15:29.000 --> 00:15:32.000]  不斷地將越來越多的地方
[00:15:32.000 --> 00:15:36.000]  納入自己控制的裏面
[00:15:36.000 --> 00:15:42.000]  野心征服帶來下一步就是戰禍
[00:15:42.000 --> 00:15:47.000]  第二個人打開是騎著紅馬的騎士
[00:15:47.000 --> 00:15:51.000]  他血腥殘酷是代表著戰爭
[00:15:51.000 --> 00:15:55.000]  《六章四節》說他讓人自相殘殺
[00:15:55.000 --> 00:15:57.000]  奪去地上僅有的和平
[00:15:57.000 --> 00:16:01.000]  而只有連連的戰爭和世界大亂
[00:16:01.000 --> 00:16:04.000]  他手上的是一把大劍
[00:16:04.000 --> 00:16:08.000]  代表著人類最大的武力
[00:16:08.000 --> 00:16:11.000]  不過是用來流人的血
[00:16:11.000 --> 00:16:17.000]  去令其他人的生命悲慘、恐怖
[00:16:17.000 --> 00:16:20.000]  更慘的結果是第三個人
[00:16:20.000 --> 00:16:23.000]  出現的是黑馬
[00:16:23.000 --> 00:16:26.000]  這次騎士握著的是天秤
[00:16:26.000 --> 00:16:29.000]  天秤不是代表公義
[00:16:29.000 --> 00:16:33.000]  而是在連連的征戰動盪的底下
[00:16:33.000 --> 00:16:37.000]  地上的糧食非常短缺
[00:16:37.000 --> 00:16:39.000]  而要去配給
[00:16:39.000 --> 00:16:43.000]  所以這個騎士是代表著饑荒
[00:16:43.000 --> 00:16:47.000]  他也帶來經濟的剝削和不公
[00:16:47.000 --> 00:16:49.000]  第六節
[00:16:49.000 --> 00:16:52.000]  一個銀幣又或者一個他連得
[00:16:52.000 --> 00:16:56.000]  即是當時工人一日的工資
[00:16:56.000 --> 00:17:00.000]  不過只能夠買到很少的食物
[00:17:00.000 --> 00:17:04.000]  而當饑荒必需的糧食價格飆升
[00:17:04.000 --> 00:17:06.000]  奢侈品
[00:17:06.000 --> 00:17:09.000]  好像橄欖油和酒的供應
[00:17:09.000 --> 00:17:11.000]  卻是維持正常
[00:17:11.000 --> 00:17:13.000]  繼續拉開緊
[00:17:13.000 --> 00:17:16.000]  帝國裏面的貧富懸殊
[00:17:16.000 --> 00:17:19.000]  貧者越被剝削缺乏
[00:17:19.000 --> 00:17:25.000]  有錢人卻是越能夠得到他們想要的享受
[00:17:25.000 --> 00:17:28.000]  在驟眼看來是天災的背後
[00:17:28.000 --> 00:17:32.000]  可能更多是人禍
[00:17:32.000 --> 00:17:36.000]  最終就是第四個騎士
[00:17:36.000 --> 00:17:39.000]  約翰在第八節開宗明義地說
[00:17:39.000 --> 00:17:42.000]  他的名字叫做死
[00:17:42.000 --> 00:17:44.000]  他騎的那匹馬的顏色
[00:17:44.000 --> 00:17:47.000]  在原文是一種黃黃綠綠
[00:17:47.000 --> 00:17:49.000]  好像人有病
[00:17:49.000 --> 00:17:52.000]  甚至是腐爛屍體的顏色
[00:17:52.000 --> 00:17:57.000]  經文還說陰間是跟著他的
[00:17:57.000 --> 00:18:02.000]  在連綿的功佛、戰禍、饑荒和剝削之後
[00:18:02.000 --> 00:18:06.000]  剩下的就只有屍橫遍野
[00:18:06.000 --> 00:18:09.000]  死亡和陰間得到他們的權勢
[00:18:09.000 --> 00:18:15.000]  四周到處都是死亡、毀滅和哭號
[00:18:15.000 --> 00:18:20.000]  都是以人命來餵養自己的野獸
[00:18:20.000 --> 00:18:23.000]  所以雖然這四個騎士
[00:18:23.000 --> 00:18:28.000]  是由神面前的活物呼喚出來
[00:18:28.000 --> 00:18:31.000]  是神容讓他們發生
[00:18:31.000 --> 00:18:36.000]  不過在天災看來是不可抗疫的裏面
[00:18:36.000 --> 00:18:39.000]  或許更多的是人禍
[00:18:39.000 --> 00:18:44.000]  是人類沒有制約的驕傲、野心、貪婪
[00:18:44.000 --> 00:18:47.000]  甚至是自作自受的結果
[00:18:47.000 --> 00:18:49.000]  約翰要發出先知的聲音
[00:18:49.000 --> 00:18:51.000]  他要求自己的讀者
[00:18:51.000 --> 00:18:56.000]  要求所有那些以為能夠跟周圍世界做好朋友
[00:18:56.000 --> 00:19:01.000]  可以從帝國社會得到一些好處的基督徒
[00:19:01.000 --> 00:19:04.000]  約翰要他們認清
[00:19:04.000 --> 00:19:09.000]  自己其實是生活在一個怎樣的世界裏面
[00:19:09.000 --> 00:19:13.000]  是一個充滿著驕傲、貪婪
[00:19:13.000 --> 00:19:15.000]  充滿著欺壓、剝削
[00:19:15.000 --> 00:19:19.000]  一個視人命為草芥的世界裏面
[00:19:19.000 --> 00:19:22.000]  基督徒要堅持向神效忠
[00:19:22.000 --> 00:19:24.000]  守住神的道
[00:19:24.000 --> 00:19:26.000]  堅持為基督做見證
[00:19:26.000 --> 00:19:30.000]  的確會為自己帶來很多麻煩
[00:19:30.000 --> 00:19:33.000]  甚至是性命的危險
[00:19:33.000 --> 00:19:39.000]  這樣第五個印也自然要揭開
[00:19:39.000 --> 00:19:44.000]  其實第五和第六個印正在提醒我們
[00:19:44.000 --> 00:19:48.000]  今天在地上生活的只有兩種人
[00:19:48.000 --> 00:19:52.000]  一是高洋基督的追隨者
[00:19:52.000 --> 00:19:53.000]  那些聖徒
[00:19:53.000 --> 00:19:57.000]  他們在第五個印揭開的時候出現
[00:19:57.000 --> 00:20:04.000]  另一種就是在第六印出現的那些住在地上的人
[00:20:04.000 --> 00:20:07.000]  當第五印打開
[00:20:07.000 --> 00:20:09.000]  是一群祭壇下的亡魂
[00:20:09.000 --> 00:20:14.000]  是一群堅持以基督為主的高洋追隨者
[00:20:14.000 --> 00:20:17.000]  第九節說他們是為了神的道
[00:20:17.000 --> 00:20:21.000]  和為了自己所作的見證被殺的
[00:20:21.000 --> 00:20:24.000]  所以這一群是一群殉道者
[00:20:24.000 --> 00:20:28.000]  他們已經將自己的生命獻上給神
[00:20:28.000 --> 00:20:31.000]  是在祭壇的下邊
[00:20:31.000 --> 00:20:35.000]  在舊約以色列子民的獻祭裏
[00:20:35.000 --> 00:20:41.000]  在祭壇下邊是要收集祭身的血
[00:20:41.000 --> 00:20:44.000]  這群在祭壇下的殉道者
[00:20:44.000 --> 00:20:48.000]  他們向神問了一個書卷裏面很重要的問題
[00:20:48.000 --> 00:20:53.000]  正正也是之後七號和七碗要回答的
[00:20:53.000 --> 00:20:56.000]  就是第四第十節
[00:20:56.000 --> 00:20:58.000]  聖潔真實的主啊
[00:20:58.000 --> 00:21:04.000]  祢不為我們身流血的冤要到何時呢?
[00:21:04.000 --> 00:21:08.000]  而流他們血的人
[00:21:08.000 --> 00:21:11.000]  就是那群在啟示錄裏面
[00:21:11.000 --> 00:21:15.000]  被約翰喊了做住在地上的人
[00:21:15.000 --> 00:21:17.000]  不過很奇妙
[00:21:17.000 --> 00:21:20.000]  這群在祭壇下邊的殉道者的亡魂
[00:21:20.000 --> 00:21:23.000]  他們不是問神會不會
[00:21:23.000 --> 00:21:26.000]  而是問何時
[00:21:26.000 --> 00:21:31.000]  因為他們認得神是那位真實的主
[00:21:31.000 --> 00:21:35.000]  縱然他們的確是經歷著自己無辜被殺害
[00:21:35.000 --> 00:21:39.000]  惡人卻並未遭報的荒謬
[00:21:39.000 --> 00:21:43.000]  不過他們仍然抓住對一位他們認識是真神
[00:21:43.000 --> 00:21:47.000]  真實而聖潔的主的盼望
[00:21:47.000 --> 00:21:49.000]  他們知道也相信
[00:21:49.000 --> 00:21:52.000]  這位聖潔而真實的神
[00:21:52.000 --> 00:21:55.000]  最終是會為他們伸冤
[00:21:55.000 --> 00:21:59.000]  是會審判那一群要為他們所受的害
[00:21:59.000 --> 00:22:01.000]  要負責任的人
[00:22:01.000 --> 00:22:04.000]  問題不是會不會
[00:22:04.000 --> 00:22:07.000]  而是何時
[00:22:07.000 --> 00:22:12.000]  不過這群在祭壇下的亡魂
[00:22:12.000 --> 00:22:16.000]  他們在第五天得到的答案
[00:22:16.000 --> 00:22:21.000]  可能的確沒有辦法給他們即時的安慰
[00:22:21.000 --> 00:22:23.000]  第十一節
[00:22:23.000 --> 00:22:27.000]  有聲音叫他們多等一會
[00:22:27.000 --> 00:22:30.000]  因為他們要等那些
[00:22:30.000 --> 00:22:33.000]  和他們一樣被殺害的人
[00:22:33.000 --> 00:22:37.000]  他們要等湊夠數為止
[00:22:37.000 --> 00:22:40.000]  原來神的伸冤審判
[00:22:40.000 --> 00:22:45.000]  並不是像人們常期望的會即時發生
[00:22:45.000 --> 00:22:49.000]  反而情況只會越來越差
[00:22:49.000 --> 00:22:52.000]  約翰知道
[00:22:52.000 --> 00:22:55.000]  別加摩殉道的安提柏
[00:22:55.000 --> 00:22:58.000]  他不會是唯一一個
[00:22:58.000 --> 00:23:01.000]  在羅馬帝國鐵腕統治下
[00:23:01.000 --> 00:23:04.000]  當其他人都熱衷帝王崇拜
[00:23:04.000 --> 00:23:07.000]  殉道者會陸續有來
[00:23:07.000 --> 00:23:09.000]  情況只會越來越危急
[00:23:09.000 --> 00:23:12.000]  苦難也只會越來越多
[00:23:12.000 --> 00:23:14.000]  而不是老底家教會
[00:23:14.000 --> 00:23:16.000]  又或者殺敵教會的人
[00:23:16.000 --> 00:23:19.000]  以為的那麼樂觀
[00:23:19.000 --> 00:23:21.000]  當要追隨一位
[00:23:21.000 --> 00:23:26.000]  在羅馬帝國手下被釘十字架的主的君王
[00:23:26.000 --> 00:23:28.000]  有誰可以逃避
[00:23:28.000 --> 00:23:34.000]  不用像他這樣去受苦呢?
[00:23:34.000 --> 00:23:37.000]  不過啟示錄作為天啟文學
[00:23:37.000 --> 00:23:39.000]  它就是要揭示
[00:23:39.000 --> 00:23:41.000]  在看得見的現實
[00:23:41.000 --> 00:23:43.000]  在眾多令人沮喪
[00:23:43.000 --> 00:23:46.000]  在看到絕望的情勢的背後
[00:23:46.000 --> 00:23:50.000]  肉眼看不見的事實的真相
[00:23:50.000 --> 00:23:52.000]  真相就是
[00:23:52.000 --> 00:23:54.000]  神仍然坐著為王
