
[00:00:00.000 --> 00:00:05.000]  我們接下來有第二個分享環節
[00:02:42.000 --> 00:02:44.000]  其實下半年曾蔭權施政報告
[00:02:44.000 --> 00:02:48.000]  2008年提出了一個三合一的發展方案
[00:02:48.000 --> 00:02:50.000]  那時候他就說
[00:02:50.000 --> 00:02:53.000]  在我學校附近有塊農地叫馬史堡
[00:02:53.000 --> 00:02:55.000]  我想大家都知道的
[00:02:55.000 --> 00:02:59.000]  將要發展成為一個低密度的住宅區
[00:02:59.000 --> 00:03:02.000]  我覺得那時候已經去到很近
[00:03:02.000 --> 00:03:05.000]  我還有些什麼可以做呢
[00:03:05.000 --> 00:03:09.000]  09年其實我從來都不去那個地方
[00:03:09.000 --> 00:03:10.000]  很近
[00:03:10.000 --> 00:03:12.000]  但是這麼近那麼遠
[00:03:12.000 --> 00:03:14.000]  世界上最遙遠的距離就是這樣
[00:03:14.000 --> 00:03:16.000]  就是城市和農村
[00:03:16.000 --> 00:03:18.000]  其實未必是你和你的伴侶
[00:03:18.000 --> 00:03:20.000]  明明在你旁邊
[00:03:20.000 --> 00:03:22.000]  但是因為農村在城市的設置
[00:03:22.000 --> 00:03:25.000]  就是它永遠是矮了下去
[00:03:25.000 --> 00:03:26.000]  城市發展就是堆泥頭
[00:03:26.000 --> 00:03:28.000]  我要平整這個土地
[00:03:28.000 --> 00:03:30.000]  所以你看到很多城市邊緣的農村
[00:03:30.000 --> 00:03:31.000]  它都是低了
[00:03:31.000 --> 00:03:32.000]  其實不是它低了
[00:03:32.000 --> 00:03:33.000]  是你高了
[00:03:33.000 --> 00:03:35.000]  第二就是一些馬路
[00:03:35.000 --> 00:03:38.000]  就變成了一個好像區隔一樣
[00:03:38.000 --> 00:03:39.000]  還有狗聲
[00:03:39.000 --> 00:03:41.000]  其實那些狗明明是不會咬你
[00:03:41.000 --> 00:03:43.000]  或者它困住咬不到你
[00:03:43.000 --> 00:03:44.000]  但是你就很怕不進去
[00:03:44.000 --> 00:03:46.000]  但是09年我覺得
[00:03:46.000 --> 00:03:47.000]  其實我都住在附近
[00:03:47.000 --> 00:03:49.000]  或者工作在附近一段時間
[00:03:49.000 --> 00:03:51.000]  不如我試試進去
[00:03:51.000 --> 00:03:55.000]  就跑步經過一個地方
[00:03:55.000 --> 00:03:58.000]  去到看到有個牌子寫著
[00:03:58.000 --> 00:04:01.000]  再偷菜者就天誅地滅之類
[00:04:01.000 --> 00:04:03.000]  我很奇怪
[00:04:03.000 --> 00:04:04.000]  農民這麼辛苦
[00:04:04.000 --> 00:04:05.000]  還有人偷菜
[00:04:05.000 --> 00:04:08.000]  我想今時今日當時2009年
[00:04:08.000 --> 00:04:10.000]  香港都不錯
[00:04:10.000 --> 00:04:12.000]  我就住足在那裡
[00:04:12.000 --> 00:04:14.000]  下面九叔市
[00:04:14.000 --> 00:04:16.000]  它就講明自己是叫九叔
[00:04:16.000 --> 00:04:18.000]  123456789.9
[00:04:18.000 --> 00:04:20.000]  我就大聲叫進去
[00:04:20.000 --> 00:04:22.000]  九叔 九叔
[00:04:22.000 --> 00:04:24.000]  我不是來偷菜的
[00:04:24.000 --> 00:04:25.000]  我想買菜
[00:04:25.000 --> 00:04:30.000]  那時候就放了一點錢在褲袋裡去跑步
[00:04:30.000 --> 00:04:32.000]  然後老人家走出來
[00:04:32.000 --> 00:04:34.000]  我就說我想買你的番薯葉
[00:04:34.000 --> 00:04:36.000]  我看到他被人偷這麼多
[00:04:36.000 --> 00:04:37.000]  我給錢買
[00:04:37.000 --> 00:04:39.000]  然後番薯葉不漂亮
[00:04:39.000 --> 00:04:40.000]  我不買的
[00:04:40.000 --> 00:04:42.000]  然後我就不懂
[00:04:42.000 --> 00:04:44.000]  你有什麼就賣給我吧
[00:04:44.000 --> 00:04:47.000]  其實我只在將那50元用了
[00:04:47.000 --> 00:04:50.000]  他就走進去拿了一堆香蕉出來
[00:04:50.000 --> 00:04:53.000]  我就給他錢
[00:04:53.000 --> 00:04:54.000]  我跑步了
[00:04:54.000 --> 00:04:56.000]  你不用找給我了
[00:04:56.000 --> 00:04:57.000]  我不收你錢
[00:04:57.000 --> 00:04:59.000]  然後你拿去吃吧
[00:04:59.000 --> 00:05:01.000]  香蕉都不是很熟的
[00:05:01.000 --> 00:05:03.000]  你放著吧
[00:05:03.000 --> 00:05:05.000]  我就說不行
[00:05:05.000 --> 00:05:07.000]  種東西很辛苦
[00:05:07.000 --> 00:05:09.000]  我一定要給你錢
[00:05:09.000 --> 00:05:11.000]  他就講了一句話
[00:05:11.000 --> 00:05:13.000]  他說你今天看得起我
[00:05:13.000 --> 00:05:16.000]  這句話就很觸動我
[00:05:16.000 --> 00:05:18.000]  然後我說九叔
[00:05:18.000 --> 00:05:21.000]  這個世界沒有了我這類人
[00:05:21.000 --> 00:05:24.000]  其實學生或者年輕人會開心很多
[00:05:24.000 --> 00:05:27.000]  但如果這個世界都沒有了你這種人
[00:05:27.000 --> 00:05:28.000]  種東西的人
[00:05:28.000 --> 00:05:30.000]  我們全世界都會餓死不少
[00:05:30.000 --> 00:05:33.000]  我說其實你比我更加重要
[00:05:33.000 --> 00:05:35.000]  九叔聽完之後
[00:05:35.000 --> 00:05:37.000]  他就收了一點錢
[00:05:37.000 --> 00:05:40.000]  但你看得起我這句話
[00:05:40.000 --> 00:05:44.000]  對我到今時今日都是一個很深的觸動
[00:05:44.000 --> 00:05:46.000]  為什麼離開教室重回大地
[00:05:46.000 --> 00:05:48.000]  其實不是我看得起他
[00:05:48.000 --> 00:05:51.000]  或者我經常覺得在一個什麼狀態下
[00:05:51.000 --> 00:05:52.000]  生活了很久的人
[00:05:52.000 --> 00:05:54.000]  他會覺得一個人跟你買香蕉
[00:05:54.000 --> 00:05:58.000]  走進來他看得起你呢
[00:05:58.000 --> 00:06:00.000]  後來去到2012年
[00:06:00.000 --> 00:06:01.000]  因為有些緣故
[00:06:01.000 --> 00:06:04.000]  我會覺得我自己對農村農業很多東西都不懂
[00:06:04.000 --> 00:06:07.000]  我就去報名去學種東西
[00:06:07.000 --> 00:06:12.000]  今日的大會就說你種東西的原因是什麼
[00:06:12.000 --> 00:06:13.000]  或者目的是什麼
[00:06:13.000 --> 00:06:16.000]  其實這一餐飯我就特意拍了一張照片
[00:06:16.000 --> 00:06:19.000]  其中一個目的就是嘗試一下
[00:06:19.000 --> 00:06:24.000]  去種一餐可以全部自己種出來的東西
[00:06:24.000 --> 00:06:25.000]  從小到大
[00:06:25.000 --> 00:06:28.000]  特別是回到教會之後都說謝飯祈禱
[00:06:28.000 --> 00:06:32.000]  但我由中四練習到中六之後就沒怎麼做了
[00:06:32.000 --> 00:06:36.000]  但是去到現在下田之後
[00:06:36.000 --> 00:06:39.000]  某一些時刻是真的會特別去感恩
[00:06:39.000 --> 00:06:42.000]  例如這一餐之前是抱著感恩之情
[00:06:42.000 --> 00:06:46.000]  無論是番茄、毛青、紅菜頭、菠菜
[00:06:46.000 --> 00:06:48.000]  其實都是自己種的
[00:06:48.000 --> 00:06:50.000]  飯都特別拍下來
[00:06:50.000 --> 00:06:51.000]  雖然不是我種
[00:06:51.000 --> 00:06:53.000]  也是一些香港我們的朋友
[00:06:53.000 --> 00:06:55.000]  在日本種了月光米
[00:06:55.000 --> 00:06:56.000]  所以其實基本上這一餐
[00:06:56.000 --> 00:06:59.000]  是真真正正接近100%自給率
[00:06:59.000 --> 00:07:02.000]  那你問我種東西的目的是什麼
[00:07:02.000 --> 00:07:05.000]  就是如果當我去發覺
[00:07:05.000 --> 00:07:09.000]  我日常的飲食是對於我這麼重要的時候
[00:07:09.000 --> 00:07:12.000]  我有沒有嘗試過去用我自己的雙手
[00:07:12.000 --> 00:07:17.000]  然後去感受土地所出的那種喜悅呢
[00:07:17.000 --> 00:07:20.000]  在中間我付出了什麼
[00:07:20.000 --> 00:07:23.000]  而我在土地裡面我拿走什麼呢
[00:07:23.000 --> 00:07:27.000]  而吃完之後我又給回什麼土地呢
[00:07:27.000 --> 00:07:30.000]  然後特別是2012年
[00:07:30.000 --> 00:07:34.000]  當我決定不再去做老師了
[00:07:34.000 --> 00:07:36.000]  然後要重回大地的時候
[00:07:36.000 --> 00:07:40.000]  當時有一個想法就是
[00:07:40.000 --> 00:07:44.000]  去到2012年或2011年、2012年
[00:07:44.000 --> 00:07:46.000]  其實馬市部當時很多村民
[00:07:46.000 --> 00:07:48.000]  經常面對收地問題
[00:07:48.000 --> 00:07:50.000]  我學校在旁邊
[00:07:50.000 --> 00:07:53.000]  之前總收到一些電郵
[00:07:53.000 --> 00:07:56.000]  明天有誰有空就過來吧
[00:07:56.000 --> 00:07:59.000]  有時候我看一看我的上課時間表
[00:07:59.000 --> 00:08:01.000]  我中間明明有四堂空堂
[00:08:01.000 --> 00:08:03.000]  差不多是兩個小時我才有空
[00:08:03.000 --> 00:08:06.000]  但其實我在學校我都不做任何事
[00:08:06.000 --> 00:08:07.000]  我是隨便的
[00:08:07.000 --> 00:08:10.000]  我是很想離開學校走過去撐村民
[00:08:10.000 --> 00:08:11.000]  我都做不到什麼
[00:08:11.000 --> 00:08:13.000]  但是就覺得
[00:08:13.000 --> 00:08:16.000]  因為好像學校給了我一個這樣的薪金
[00:08:16.000 --> 00:08:19.000]  補償了我這些不能離開校園的時間
[00:08:19.000 --> 00:08:21.000]  有一次我就跟校長說
[00:08:21.000 --> 00:08:24.000]  校長在來的四堂空堂我沒什麼事做
[00:08:24.000 --> 00:08:26.000]  我說旁邊有一個村民
[00:08:26.000 --> 00:08:28.000]  他今天真的被人收地
[00:08:28.000 --> 00:08:31.000]  我說我很想出現告訴他我在他身邊
[00:08:31.000 --> 00:08:35.000]  校長就說你當我請公假吧
[00:08:35.000 --> 00:08:38.000]  校長就說好啊你去吧
[00:08:38.000 --> 00:08:42.000]  但是又不要給那麼多同事知道
[00:08:42.000 --> 00:08:46.000]  我做的事也不是特別所謂
[00:08:46.000 --> 00:08:47.000]  什麼理由都好
[00:08:47.000 --> 00:08:49.000]  你這樣做其實不是很對
[00:08:49.000 --> 00:08:52.000]  我都跟校長說謝謝你接納我的任性
[00:08:52.000 --> 00:08:54.000]  去撐完村民
[00:08:54.000 --> 00:08:56.000]  撐完村民之後回到去
[00:08:56.000 --> 00:09:01.000]  我覺得不如找一次理直氣壯
[00:09:01.000 --> 00:09:07.000]  不要再去虧欠太多別人給我的通融
[00:09:07.000 --> 00:09:08.000]  不如做一個自由人
[00:09:08.000 --> 00:09:12.000]  當我真的需要出現的時候我就出現
[00:09:12.000 --> 00:09:15.000]  所以2012年之後想想
[00:09:15.000 --> 00:09:19.000]  接下來的十年可能在土地保育也很關鍵
[00:09:19.000 --> 00:09:22.000]  教書我隨時都可以教
[00:09:22.000 --> 00:09:25.000]  但是如果這十年我不再去做一些事的話
[00:09:25.000 --> 00:09:28.000]  我年紀可能又大了或者各樣的原因
[00:09:28.000 --> 00:09:33.000]  不如人生豁出去一次那麼多吧
[00:09:33.000 --> 00:09:36.000]  離開了學校之後
[00:09:36.000 --> 00:09:38.000]  其實我一直都在自己定位
[00:09:38.000 --> 00:09:40.000]  很多人都說我是農夫
[00:09:40.000 --> 00:09:43.000]  其實我一直都說我不是一個農夫
[00:09:43.000 --> 00:09:44.000]  我仍然是一個教師
[00:09:44.000 --> 00:09:46.000]  不過我只是將我的教室
[00:09:46.000 --> 00:09:48.000]  由學校換了在田裡
[00:09:48.000 --> 00:09:53.000]  我在外面或者現在在林村有大約一萬呎的農地
[00:09:53.000 --> 00:09:57.000]  我一直都很賣力去經營這一萬呎的農地是一個教室
[00:09:57.000 --> 00:10:00.000]  有些學生就一直會跟我下去
[00:10:00.000 --> 00:10:02.000]  過去一年保持著每一個星期
[00:10:02.000 --> 00:10:04.000]  有大約十五個學生左右
[00:10:04.000 --> 00:10:06.000]  輪流這樣下來
[00:10:06.000 --> 00:10:08.000]  這班學生差不多來了一年
[00:10:08.000 --> 00:10:10.000]  他們就收成了
[00:10:10.000 --> 00:10:13.000]  我覺得如果我們每一個學生
[00:10:13.000 --> 00:10:19.000]  都能夠在土地裡面去感受到他和土地之間的連結
[00:10:19.000 --> 00:10:21.000]  我自己有個反省
[00:10:21.000 --> 00:10:23.000]  我覺得我教書教了十幾年
[00:10:23.000 --> 00:10:26.000]  我很努力地曾經試過幫學生
[00:10:26.000 --> 00:10:28.000]  曾經覺得我幫了學生去讀大學
[00:10:28.000 --> 00:10:30.000]  我就叫做很滿足很成功
[00:10:30.000 --> 00:10:32.000]  但我覺得另一方面
[00:10:32.000 --> 00:10:34.000]  學生讀完大學之後
[00:10:34.000 --> 00:10:36.000]  接著又怎樣呢
[00:10:36.000 --> 00:10:38.000]  有時我們很弔詭地
[00:10:38.000 --> 00:10:41.000]  讀書的目的就是為了不用再讀書
[00:10:41.000 --> 00:10:43.000]  很多時候考完試之後
[00:10:43.000 --> 00:10:45.000]  我不用再讀書了
[00:10:45.000 --> 00:10:47.000]  而工作的目的就是為了不用再工作
[00:10:47.000 --> 00:10:51.000]  如果我們真的在說一個人生的意義
[00:10:51.000 --> 00:10:53.000]  或者說可持續永續那件事
[00:10:53.000 --> 00:10:55.000]  其實讀書的目的是為了繼續讀書
[00:10:55.000 --> 00:10:58.000]  工作的目的是為了我們繼續可以工作下去
[00:10:58.000 --> 00:11:01.000]  而種田的目的就是為了我有更肥沃的土壤
[00:11:01.000 --> 00:11:03.000]  可以給下一代種田
[00:11:03.000 --> 00:11:05.000]  其實這個是我覺得
[00:11:05.000 --> 00:11:09.000]  整個回到原初最原本的那件事
[00:11:09.000 --> 00:11:12.000]  學校越來越多說生涯規劃
[00:11:12.000 --> 00:11:14.000]  很怕學生跳樓死
[00:11:14.000 --> 00:11:15.000]  我就在想
[00:11:15.000 --> 00:11:17.000]  當學生在規劃
[00:11:17.000 --> 00:11:19.000]  告訴他將來要做什麼的時候
[00:11:19.000 --> 00:11:20.000]  不如告訴他
[00:11:20.000 --> 00:11:25.000]  其實你能夠很簡單地靠你雙手
[00:11:25.000 --> 00:11:28.000]  創造一個你自己開心的生活
[00:11:28.000 --> 00:11:32.000]  可以擺脫外面的經濟那種的籠奴
[00:11:32.000 --> 00:11:35.000]  你可以去創造一種自己的生活方式
[00:11:35.000 --> 00:11:37.000]  其實學生收到薯仔的時候
[00:11:37.000 --> 00:11:38.000]  他很開心
[00:11:38.000 --> 00:11:39.000]  他真的看到自己像一個人一樣
[00:11:39.000 --> 00:11:40.000]  他會覺得
[00:11:40.000 --> 00:11:42.000]  我跟同學都這樣說
[00:11:42.000 --> 00:11:44.000]  特別是一些基督徒的學生
[00:11:44.000 --> 00:11:47.000]  其實你是在參與上帝的創造
[00:11:47.000 --> 00:11:48.000]  我們不是一個創造者
[00:11:48.000 --> 00:11:50.000]  但我們都能夠去參與上帝的創造
[00:11:50.000 --> 00:11:52.000]  你放一粒種子進去
[00:11:52.000 --> 00:11:54.000]  我們經常都跟學生說
[00:11:54.000 --> 00:11:55.000]  連芥菜種的比喻
[00:11:55.000 --> 00:11:57.000]  你試試種一棵玉米
[00:11:57.000 --> 00:11:59.000]  下去地上的時候這麼小一粒
[00:11:59.000 --> 00:12:01.000]  但是三個月之後
[00:12:01.000 --> 00:12:02.000]  幾百粒
[00:12:02.000 --> 00:12:03.000]  你吃都吃不完
[00:12:03.000 --> 00:12:05.000]  其實這個過程是什麼呢?
[00:12:05.000 --> 00:12:08.000]  然後如果你能夠種到這一塊田
[00:12:08.000 --> 00:12:10.000]  你吃到幾百粒玉米的時候
[00:12:10.000 --> 00:12:12.000]  那塊土地種肥肉的話
[00:12:12.000 --> 00:12:14.000]  究竟中間你還可以做些什麼呢?
[00:12:14.000 --> 00:12:17.000]  你會看到學生在那裡做堆肥
[00:12:17.000 --> 00:12:18.000]  我會跟學生說
[00:12:18.000 --> 00:12:20.000]  種東西有分很多種
[00:12:20.000 --> 00:12:21.000]  但我自己界定
[00:12:21.000 --> 00:12:25.000]  我不是要教學生種一些很專精很厲害的東西
[00:12:25.000 --> 00:12:29.000]  而是我們怎樣去創造一個方便採集的環境
[00:12:29.000 --> 00:12:31.000]  其實很多學生來到
[00:12:31.000 --> 00:12:32.000]  他自己採集番茄
[00:12:32.000 --> 00:12:33.000]  摘玉米
[00:12:33.000 --> 00:12:34.000]  摘木瓜
[00:12:34.000 --> 00:12:36.000]  很多東西他自己很隨便地去摘
[00:12:36.000 --> 00:12:39.000]  這個我遲些或者會再說
[00:12:39.000 --> 00:12:42.000]  其中有一個生命教育推動校的靈性課程
[00:12:42.000 --> 00:12:45.000]  這個學生做完這些體驗
[00:12:45.000 --> 00:12:46.000]  有番話可以說
[00:12:46.000 --> 00:12:47.000]  聲父啊
[00:12:47.000 --> 00:12:48.000]  安安我們的破壞
[00:12:48.000 --> 00:12:51.000]  在所有我們已知的創造物之中
[00:12:51.000 --> 00:12:54.000]  只有人類家庭從神聖的道路上迷失了
[00:12:54.000 --> 00:12:58.000]  我們知道我們是一些被分散開來的人
[00:12:58.000 --> 00:13:00.000]  分散開來
[00:13:00.000 --> 00:13:02.000]  我們是一些必須一起歸回的人
[00:13:02.000 --> 00:13:05.000]  一起走在神聖的路上
[00:13:05.000 --> 00:13:06.000]  聲父啊
[00:13:06.000 --> 00:13:07.000]  聖潔的父神啊
[00:13:07.000 --> 00:13:10.000]  請教我們愛同情與榮耀
[00:13:10.000 --> 00:13:13.000]  因而使我們可以治癒地球
[00:13:13.000 --> 00:13:14.000]  我改了做土地
[00:13:14.000 --> 00:13:16.000]  且治療彼此
[00:13:16.000 --> 00:13:19.000]  所以我覺得其實在一個種田的過程
[00:13:19.000 --> 00:13:21.000]  或者我自己選擇
[00:13:21.000 --> 00:13:22.000]  其實有很多種的
[00:13:22.000 --> 00:13:24.000]  不過我自己只是上帝的恩典
[00:13:24.000 --> 00:13:25.000]  走到這個地步
[00:13:25.000 --> 00:13:29.000]  我覺得其實種田的過程是一個贖罪的過程
[00:13:29.000 --> 00:13:31.000]  而這個贖罪不是我們中國人
[00:13:31.000 --> 00:13:32.000]  赴京請罪那種
[00:13:32.000 --> 00:13:33.000]  要苦害己身
[00:13:33.000 --> 00:13:35.000]  然後自己很痛走過去
[00:13:35.000 --> 00:13:37.000]  我很喜歡這個字的通文
[00:13:37.000 --> 00:13:41.000]  其實我想當年認識這個字
[00:13:41.000 --> 00:13:43.000]  最感受深刻的就是
[00:13:43.000 --> 00:13:46.000]  「At One」這個字形成
[00:13:46.000 --> 00:13:47.000]  「At One」這個字
[00:13:47.000 --> 00:13:49.000]  即是讓我們彼此連結
[00:13:49.000 --> 00:13:50.000]  再次成為一體
[00:13:50.000 --> 00:13:52.000]  原來我們基督的信仰裏面
[00:13:52.000 --> 00:13:53.000]  其實贖罪最好的東西就是
[00:13:53.000 --> 00:13:56.000]  我們去再同於一
[00:13:56.000 --> 00:13:58.000]  當我們其實面對我們
[00:13:58.000 --> 00:14:00.000]  有一餐飯在我們面前的時候
[00:14:00.000 --> 00:14:02.000]  我們感謝上主賜給我們
[00:14:02.000 --> 00:14:04.000]  桌面上豐盛的食物的時候
[00:14:04.000 --> 00:14:06.000]  而這些菜可能說
[00:14:06.000 --> 00:14:07.000]  這些食物背後
[00:14:07.000 --> 00:14:09.000]  不斷剝削地球很多資源
[00:14:09.000 --> 00:14:10.000]  我們叫做石油菜
[00:14:10.000 --> 00:14:12.000]  接下來我們如果有政府繼續推水耕
[00:14:12.000 --> 00:14:14.000]  或者推高科技
[00:14:14.000 --> 00:14:16.000]  更加進一步脫離陽光
[00:14:16.000 --> 00:14:18.000]  脫離這個上帝創造的大自然
[00:14:18.000 --> 00:14:21.000]  純粹由我們科技種出來的菜
[00:14:21.000 --> 00:14:22.000]  我們表面上見到
[00:14:22.000 --> 00:14:23.000]  琳琅滿目
[00:14:23.000 --> 00:14:25.000]  在超級市場裏面很多的食物
[00:14:25.000 --> 00:14:27.000]  仿似人類文明
[00:14:27.000 --> 00:14:29.000]  不會有任何終結的時候
[00:14:29.000 --> 00:14:32.000]  我們其實一直在梳理
[00:14:32.000 --> 00:14:33.000]  和我們的大自然梳理
[00:14:33.000 --> 00:14:35.000]  和那個種植的農夫梳理
[00:14:35.000 --> 00:14:37.000]  和那個土地梳理
[00:14:37.000 --> 00:14:38.000]  而所有這些東西
[00:14:38.000 --> 00:14:39.000]  都是不斷地被剝削
[00:14:39.000 --> 00:14:43.000]  地球的化石能源不斷減少
[00:14:43.000 --> 00:14:45.000]  碳排放越來越嚴重
[00:14:45.000 --> 00:14:48.000]  所以當我們說
[00:14:48.000 --> 00:14:51.000]  有一頓飯我們去感謝上主的時候
[00:14:51.000 --> 00:14:54.000]  我們不單止是買一些無害的食物
[00:14:54.000 --> 00:14:56.000]  我們的城市可能還停留於
[00:14:56.000 --> 00:14:58.000]  我們怎樣去得到一些無害的食物
[00:14:58.000 --> 00:14:59.000]  但是我會覺得
[00:14:59.000 --> 00:15:01.000]  如果我們真的要種田的時候
[00:15:01.000 --> 00:15:04.000]  我們就要開始種一些健康的食物
[00:15:04.000 --> 00:15:07.000]  這個困難或者機遇在哪裏呢
[00:15:07.000 --> 00:15:09.000]  其實就是一些廚餘開始
[00:15:09.000 --> 00:15:12.000]  很多人覺得廚餘就是一些廢物
[00:15:12.000 --> 00:15:14.000]  我們其實會回收廚餘
[00:15:14.000 --> 00:15:17.000]  我都會帶同學一起去收廚餘
[00:15:17.000 --> 00:15:20.000]  有些錄影行動的朋友去收廚餘
[00:15:20.000 --> 00:15:22.000]  給廚餘我們很簡單的
[00:15:22.000 --> 00:15:24.000]  其實很奇妙的一件事
[00:15:24.000 --> 00:15:26.000]  你只要將廚餘和乾草
[00:15:26.000 --> 00:15:28.000]  兩樣都本來送去堆填區的東西
[00:15:28.000 --> 00:15:29.000]  你混合用一些方法
[00:15:29.000 --> 00:15:30.000]  適合的比例
[00:15:30.000 --> 00:15:31.000]  三個月之後
[00:15:31.000 --> 00:15:34.000]  然後它就能夠成為很好的土壤
[00:15:34.000 --> 00:15:36.000]  其實用幾千年的時間
[00:15:36.000 --> 00:15:38.000]  才能夠表土裏面那幾公分
[00:15:38.000 --> 00:15:39.000]  那個黑色的土壤
[00:15:39.000 --> 00:15:41.000]  但是如果你不斷這樣做
[00:15:41.000 --> 00:15:42.000]  不斷這樣做的話
[00:15:42.000 --> 00:15:45.000]  其實鄉土學社過去五年不斷做堆肥
[00:15:45.000 --> 00:15:48.000]  已經將一個本來是用泥頭堆出來的地方
[00:15:48.000 --> 00:15:51.000]  變成一個有機碳很豐富的地方
[00:15:51.000 --> 00:15:53.000]  其實只要你不斷這樣做
[00:15:53.000 --> 00:15:54.000]  不斷這樣做
[00:15:54.000 --> 00:15:55.000]  其實過去香港都一樣
[00:15:55.000 --> 00:15:57.000]  如果你問六七十年代的農夫
[00:15:57.000 --> 00:15:59.000]  他們用什麼肥料的話
[00:15:59.000 --> 00:16:01.000]  以前有一些叫大肥池
[00:16:01.000 --> 00:16:02.000]  香港荃灣又有
[00:16:02.000 --> 00:16:03.000]  粉嶺又有
[00:16:03.000 --> 00:16:05.000]  他們將很多人的分辨
[00:16:05.000 --> 00:16:07.000]  當時人的分辨其實很健康
[00:16:07.000 --> 00:16:10.000]  當時的人都不會吃那麼多化學的東西
[00:16:10.000 --> 00:16:12.000]  他們就會將那些人的分辨
[00:16:12.000 --> 00:16:14.000]  去集合起來
[00:16:14.000 --> 00:16:15.000]  然後化糞
[00:16:15.000 --> 00:16:17.000]  然後那些農夫就會去買
[00:16:17.000 --> 00:16:19.000]  你現在覺得分辨種菜
[00:16:19.000 --> 00:16:21.000]  我們大家心理上接受不到
[00:16:21.000 --> 00:16:22.000]  但是如果你問我的話
[00:16:22.000 --> 00:16:24.000]  用化肥種出來的菜
