
[00:00:00.000 --> 00:00:03.600]  聽完李先生講以撒的上帝
[00:06:23.000 --> 00:06:25.200]  Self-actualization
[00:06:25.200 --> 00:06:28.600]  直接是一個產業
[00:06:28.600 --> 00:06:31.200]  一門大生意
[00:06:31.200 --> 00:06:34.200]  你可以說在當中有很多人
[00:06:34.200 --> 00:06:39.200]  向我們兜售很多林林總總的
[00:06:39.200 --> 00:06:40.200]  這些
[00:06:40.200 --> 00:06:42.200]  現在香港有一個新的名詞
[00:06:42.200 --> 00:06:44.200]  叫做生命導師
[00:06:44.200 --> 00:06:47.800]  自從這個什麼什麼愛作戰之後
[00:06:47.800 --> 00:06:50.000]  很多生命導師
[00:06:50.000 --> 00:06:55.200]  在推銷很多這些的英許給我們
[00:06:55.200 --> 00:06:56.800]  這裡有一本書叫做
[00:06:56.800 --> 00:06:59.200]  自我實現的寓言
[00:06:59.200 --> 00:07:02.200]  就是prophecy
[00:07:02.200 --> 00:07:06.600]  先知李博士接著說的課題他也說了
[00:07:06.600 --> 00:07:07.800]  你可以買一本
[00:07:07.800 --> 00:07:10.800]  可能不用來這裡聽也說不定
[00:07:10.800 --> 00:07:12.200]  你可以說
[00:07:12.200 --> 00:07:15.200]  我們今天的現代社會
[00:07:15.200 --> 00:07:18.800]  是不斷在促銷
[00:07:18.800 --> 00:07:26.400]  也不斷在團購很多自我實現的福音
[00:07:26.400 --> 00:07:31.800]  你現在又買不買呢?
[00:07:31.800 --> 00:07:39.000]  你會不會也一起去團購這些產品?
[00:07:39.000 --> 00:07:41.400]  又或者這樣問
[00:07:41.400 --> 00:07:47.200]  你現在在買什麼東西呢?
[00:07:47.200 --> 00:07:49.800]  你的人生上半場
[00:07:49.800 --> 00:07:56.600]  究竟在追求什麼呢?
[00:07:56.600 --> 00:07:57.800]  當你在想的時候
[00:07:57.800 --> 00:08:00.200]  我介紹一位
[00:08:00.200 --> 00:08:01.000]  你可以說
[00:08:01.000 --> 00:08:03.400]  如果自我實現
[00:08:03.400 --> 00:08:06.800]  真的可以有什麼英許
[00:08:06.800 --> 00:08:09.000]  這位仁兄應該是
[00:08:09.000 --> 00:08:13.600]  最有可能兌現的其中一個了
[00:08:13.600 --> 00:08:16.200]  這位就是約翰·加爾文
[00:08:16.200 --> 00:08:18.200]  John Calvin
[00:08:18.200 --> 00:08:22.200]  給你看看他年輕的照片
[00:08:22.200 --> 00:08:27.200]  通常現在市面上有的就是他年老的時候的照片
[00:08:27.200 --> 00:08:29.400]  年輕的時候也挺帥的
[00:08:29.400 --> 00:08:31.400]  大家看看這個樣子
[00:08:31.400 --> 00:08:37.400]  還有這個港女第二式
[00:08:37.400 --> 00:08:41.800]  John Calvin 他是在16世紀
[00:08:41.800 --> 00:08:44.200]  在1509年
[00:08:44.200 --> 00:08:51.600]  出生在巴黎東北的一個小鎮的地方
[00:08:51.600 --> 00:08:56.600]  他的父親是一個普通的文職人員
[00:08:56.600 --> 00:08:59.400]  所以他的家境不算很貧窮
[00:08:59.400 --> 00:09:03.800]  不過也不算十分富裕
[00:09:03.800 --> 00:09:07.600]  加爾文在他26歲之前
[00:09:07.600 --> 00:09:12.600]  你可以說是一個很標準的聰明人
[00:09:12.600 --> 00:09:16.800]  是每一個人心目中的尖子
[00:09:16.800 --> 00:09:19.800]  也可以說如果馬斯路做他的實驗
[00:09:19.800 --> 00:09:21.200]  而加爾文在生的話
[00:09:21.200 --> 00:09:25.800]  他應該是其中一個被選去做研究的對象
[00:09:25.800 --> 00:09:28.800]  在他26歲之前的生命
[00:09:28.800 --> 00:09:32.800]  你可以說是很多香港的父母
[00:09:32.800 --> 00:09:39.000]  都夢寐以求他的子女會是這樣的表現
[00:09:39.000 --> 00:09:41.400]  講一講他的履歷讓你了解
[00:09:41.400 --> 00:09:45.600]  他14歲就去巴黎讀大學
[00:09:45.600 --> 00:09:51.600]  大概這個也是其中一個相當年輕的時間
[00:09:51.600 --> 00:09:56.200]  然後他到了19歲的時候
[00:09:56.200 --> 00:10:01.200]  我們知道他就是專攻法律的
[00:10:01.200 --> 00:10:06.600]  他是跟隨當時兩位非常傑出的法律學者
[00:10:06.600 --> 00:10:08.800]  去研究法律
[00:10:08.800 --> 00:10:12.600]  按照當時16世紀的學制
[00:10:12.600 --> 00:10:16.000]  通常是要完成第一年級
[00:10:16.000 --> 00:10:21.200]  然後才去選擇不同的專科去讀
[00:10:21.200 --> 00:10:25.000]  所以我們知道起碼在19歲
[00:10:25.000 --> 00:10:27.600]  他已經完成了他的第一年級
[00:10:27.600 --> 00:10:30.800]  然後進入去Post Grad的階段
[00:10:30.800 --> 00:10:35.000]  他開始攻讀法律
[00:10:35.000 --> 00:10:39.800]  然後他到了23歲的時候
[00:10:39.800 --> 00:10:44.600]  就出版了他第一本的學術論文
[00:10:44.600 --> 00:10:48.400]  他的學術論文的研究對象
[00:10:48.400 --> 00:10:52.600]  是羅馬時期一位非常重要的
[00:10:52.600 --> 00:10:57.200]  法律和政治的學者
[00:10:57.200 --> 00:11:00.800]  就是Seneca的一本著作
[00:11:00.800 --> 00:11:04.400]  他是做當中的一個著色的工作
[00:11:04.400 --> 00:11:10.800]  這個動作可以說是當時一個標準的手勢
[00:11:10.800 --> 00:11:14.600]  就是表達一個青年才俊
[00:11:14.600 --> 00:11:22.600]  準備躋身在學術圈子的一個舉措
[00:11:22.600 --> 00:11:26.400]  你可以說綜合以上14歲入大學
[00:11:26.400 --> 00:11:33.000]  然後到了23歲就已經寫他的學術論文
[00:11:33.000 --> 00:11:34.400]  這個呢
[00:11:34.400 --> 00:11:35.600]  你可以說
[00:11:35.600 --> 00:11:37.400]  如果你用一句話來說
[00:11:37.400 --> 00:11:41.000]  他這一段的生命是一個什麼樣的生命
[00:11:41.000 --> 00:11:43.400]  這個是一個很標準
[00:11:43.400 --> 00:11:48.000]  16世紀裡面一個上位工程
[00:11:48.000 --> 00:11:50.400]  並且你可以說嘉爾文
[00:11:50.400 --> 00:11:54.600]  是當中一個非常標青的尖子
[00:11:54.600 --> 00:11:56.800]  他做得非常好
[00:11:56.800 --> 00:12:03.800]  你可以說是前途無可限量的一個人
[00:12:03.800 --> 00:12:07.200]  不過在他26歲的時候
[00:12:07.200 --> 00:12:14.000]  他的世界發生了一個翻天覆地的轉變
[00:12:14.000 --> 00:12:19.800]  他在26歲的那一年裡面
[00:12:19.800 --> 00:12:24.600]  他因為同情馬丁路德的宗教改革
[00:12:24.600 --> 00:12:30.800]  所以他最後被迫要離開他的故鄉
[00:12:30.800 --> 00:12:32.400]  離開法國
[00:12:32.400 --> 00:12:36.400]  不知道你會想起哪一位仁兄
[00:12:36.400 --> 00:12:39.800]  然後當他離開法國以後
[00:12:39.800 --> 00:12:41.800]  接著的那一年
[00:12:41.800 --> 00:12:44.600]  就是在他流亡海外的時候
[00:12:44.600 --> 00:12:49.400]  完成了他第一本的神學著作
[00:12:49.400 --> 00:12:52.600]  這一本的神學著作有一個寫作的目的
[00:12:52.600 --> 00:12:57.200]  是為了要向當時法國的國王
[00:12:57.200 --> 00:12:59.400]  和法國的民眾
[00:12:59.400 --> 00:13:03.600]  去解釋宗教改革的立場
[00:13:03.600 --> 00:13:04.800]  信仰的立場
[00:13:04.800 --> 00:13:08.000]  所以他書寫了這一個作品
[00:13:08.000 --> 00:13:12.000]  為的就是要告訴當時的皇帝
[00:13:12.000 --> 00:13:14.200]  他們不是亂黨
[00:13:14.200 --> 00:13:17.400]  他們其實是追隨耶穌基督
[00:13:17.400 --> 00:13:20.000]  忠於基督的福音
[00:13:20.000 --> 00:13:22.400]  很有趣的事情就是
[00:13:22.400 --> 00:13:28.000]  他23歲寫的那本上位的學術論文
[00:13:28.000 --> 00:13:32.000]  到今天已經沒有人文進了
[00:13:32.000 --> 00:13:36.000]  甚至連專研究加爾文的學者
[00:13:36.000 --> 00:13:38.600]  都不是每個人都會拿來看
[00:13:38.600 --> 00:13:40.400]  但是他這一本
[00:13:40.400 --> 00:13:43.200]  在他27歲寫的作品
[00:13:43.200 --> 00:13:46.200]  就是基督教要義
[00:13:46.200 --> 00:13:48.600]  是一本大家公認
[00:13:48.600 --> 00:13:52.600]  在宗教改革裡面的經典著作
[00:13:52.600 --> 00:13:59.000]  到今天仍然在影響一代一代的教會
[00:13:59.000 --> 00:14:02.200]  非常非常奇怪
[00:14:02.200 --> 00:14:04.600]  然後他童年
[00:14:04.600 --> 00:14:07.200]  當他本來想著
[00:14:07.200 --> 00:14:11.000]  以後離開了自己的故鄉
[00:14:11.000 --> 00:14:14.000]  想躲起來去做學術研究
[00:14:14.000 --> 00:14:16.000]  他說他自己根本就不喜歡
[00:14:16.000 --> 00:14:19.600]  搞那麼多複雜的人際關係
[00:14:19.600 --> 00:14:22.000]  有同學跟我說
[00:14:22.000 --> 00:14:26.000]  原來木會比以前在外面打工還複雜
[00:14:26.000 --> 00:14:30.200]  就是木會有很多挑戰
[00:14:30.200 --> 00:14:32.400]  加爾文也不是很喜歡
[00:14:32.400 --> 00:14:34.000]  搞那麼多複雜的東西
[00:14:34.000 --> 00:14:35.800]  所以他本來想躲起來
[00:14:35.800 --> 00:14:37.400]  歸田原思
[00:14:37.400 --> 00:14:40.400]  寫寫作品想想東西
[00:14:40.400 --> 00:14:45.000]  怎知道當他本來想去一個地方的時候
[00:14:45.000 --> 00:14:46.800]  因為戰亂的緣故
[00:14:46.800 --> 00:14:51.000]  所以去過境在日內瓦
[00:14:51.000 --> 00:14:55.800]  就被在日內瓦的改革家法耶立抓住
[00:14:55.800 --> 00:14:59.400]  知道此子非池中之物
[00:14:59.400 --> 00:15:01.400]  所以就抓了他
[00:15:01.400 --> 00:15:04.400]  邀請他加入幫忙
[00:15:04.400 --> 00:15:08.600]  一起去改革日內瓦的教會
[00:15:08.600 --> 00:15:12.000]  結果他就留下在日內瓦
[00:15:12.000 --> 00:15:15.000]  一直就是這樣
[00:15:15.000 --> 00:15:20.000]  毀身在建立上帝的教會當中
[00:15:20.000 --> 00:15:23.600]  一直到他去世為止
[00:15:23.600 --> 00:15:28.000]  你可以說在26歲以後的加爾文
[00:15:28.000 --> 00:15:30.000]  他整個生命
[00:15:30.000 --> 00:15:33.000]  是完全是另一個模式
[00:15:33.000 --> 00:15:35.000]  耶穌基督的福音
[00:15:35.000 --> 00:15:36.600]  耶穌基督的國度
[00:15:36.600 --> 00:15:42.600]  成為他一生的唯一倚仗
[00:15:42.600 --> 00:15:46.000]  在這裡我們研究加爾文的人
[00:15:46.000 --> 00:15:48.600]  就會很有興趣問一個問題
[00:15:48.600 --> 00:15:50.600]  究竟是什麼東西
[00:15:50.600 --> 00:15:56.600]  令加爾文有一個這麼戲劇性的轉變呢?
[00:15:56.600 --> 00:15:59.600]  很可惜到今天為止
[00:15:59.600 --> 00:16:04.400]  研究加爾文的人都很頭痛
[00:16:04.400 --> 00:16:09.600]  原因是加爾文很少說自己的事
[00:16:09.600 --> 00:16:11.600]  在他的著作中
[00:16:11.600 --> 00:16:13.600]  他不像路德那樣
[00:16:13.600 --> 00:16:17.800]  在吃飯時吹噓整本書
[00:16:17.800 --> 00:16:19.200]  叫做Table Talk
[00:16:19.200 --> 00:16:24.000]  遲些Kin 雷牧師會跟我們說
[00:16:24.000 --> 00:16:26.400]  馬丁路德我留下這個部分
[00:16:26.400 --> 00:16:28.400]  加爾文不是這樣
[00:16:28.400 --> 00:16:30.400]  加爾文是比較低調的人
[00:16:30.400 --> 00:16:34.600]  可能跟他在信仰中的體會很有關係
[00:16:34.600 --> 00:16:36.600]  一會兒我們會說到
[00:16:36.600 --> 00:16:39.600]  他一個很重要的觀念
[00:16:39.600 --> 00:16:42.600]  在裡面加爾文很少提他自己
[00:16:42.600 --> 00:16:47.600]  不過如果我們留心去讀他的著作的話
[00:16:47.600 --> 00:16:50.600]  我們不多不少會看得到
[00:16:50.600 --> 00:16:52.600]  在加爾文的生命中
[00:16:52.600 --> 00:16:54.600]  一些很重要的信念
[00:16:54.600 --> 00:16:58.600]  和他怎樣看自己的生命
[00:16:58.600 --> 00:17:00.600]  和他自己的身份
[00:17:00.600 --> 00:17:05.600]  其中一樣對加爾文來說是非常重要的
[00:17:05.600 --> 00:17:07.600]  就是在他的心目中
[00:17:07.600 --> 00:17:14.600]  上帝的恩典是一個非常浩大的恩典
[00:17:14.600 --> 00:17:17.600]  這個浩大的恩典在他的生命中
[00:17:17.600 --> 00:17:21.600]  留下一個非常深刻的印記
[00:17:21.600 --> 00:17:24.600]  一種很大的震撼在當中
[00:17:24.600 --> 00:17:30.600]  加爾文的上帝是一個恩上加恩的上帝
[00:17:30.600 --> 00:17:32.600]  在他的著作中他曾經這樣說
[00:17:32.600 --> 00:17:34.600]  他說我們在耶穌基督中
[00:17:34.600 --> 00:17:41.600]  上帝很慷慨地給予我們雙重的恩典
[00:17:41.600 --> 00:17:44.600]  不只是很單調
[00:17:44.600 --> 00:17:49.600]  是非常豐富的恩典
[00:17:49.600 --> 00:17:50.600]  這個恩典是什麼呢
[00:17:50.600 --> 00:17:52.600]  他說如果我們要說的時候
[00:17:52.600 --> 00:17:54.600]  最精要的去說
[00:17:54.600 --> 00:17:57.600]  我們可以說他兩方面的恩典
[00:17:57.600 --> 00:17:59.600]  第一方面的恩典
[00:17:59.600 --> 00:18:03.600]  就是在耶穌基督那種無可指責的生命中
[00:18:03.600 --> 00:18:09.600]  天父無條件地去接納我們這一班的罪人
[00:18:09.600 --> 00:18:13.600]  你和我,照鏡子一點都不可愛
[00:18:13.600 --> 00:18:20.600]  但是上帝竟然將他的愛子為我們犧牲
[00:18:20.600 --> 00:18:22.600]  接納我們這班罪人
[00:18:22.600 --> 00:18:26.600]  成為他喜愛的兒女
[00:18:26.600 --> 00:18:33.600]  這件事令加爾文心裡有一個很大的震撼
[00:18:33.600 --> 00:18:40.600]  這也是馬丁路德所說的恩順清義的道理
[00:18:40.600 --> 00:18:43.600]  不過加爾文也繼續去想
[00:18:43.600 --> 00:18:47.600]  他說這也未能完全說出
[00:18:47.600 --> 00:18:51.600]  上帝在基督裡面給我們的那種恩典
[00:18:51.600 --> 00:18:55.600]  他說還有另一部分的恩典
[00:18:55.600 --> 00:18:56.600]  那部分的恩典是什麼呢
[00:18:56.600 --> 00:18:58.600]  第二重的恩典
[00:18:58.600 --> 00:19:03.600]  這一重的恩典和第一重恩順清義的恩典緊扣在一起
[00:19:03.600 --> 00:19:04.600]  是不能分割的
[00:19:04.600 --> 00:19:09.600]  這一層的恩典是誠性的恩典
[00:19:09.600 --> 00:19:12.600]  我想我特別給一個形容詞
[00:19:12.600 --> 00:19:16.600]  是一個雀躍的誠性旅程
[00:19:16.600 --> 00:19:19.600]  是一個雀躍的恩典
[00:19:19.600 --> 00:19:22.600]  加爾文在他的反思裡
[00:19:22.600 --> 00:19:25.600]  他說恩順清義不是你信了之後
[00:19:25.600 --> 00:19:30.600]  於是乎就一天到晚在望天打怪
[00:19:30.600 --> 00:19:32.600]  然後等日過
[00:19:32.600 --> 00:19:35.600]  然後等有一天回天家
[00:19:35.600 --> 00:19:37.600]  曾經有牧師說過
[00:19:37.600 --> 00:19:38.600]  如果是這樣很簡單
[00:19:38.600 --> 00:19:40.600]  他洗禮的時候浸久一點
[00:19:40.600 --> 00:19:46.600]  我們就可以很快完成這個
[00:19:46.600 --> 00:19:49.600]  加爾文留意到
[00:19:49.600 --> 00:19:54.600]  上帝的恩典不是停在那裡
[00:19:54.600 --> 00:19:57.600]  上帝的恩典是要我們
[00:19:57.600 --> 00:20:01.600]  當我們明白天父這個浩大的愛之後
[00:20:01.600 --> 00:20:04.600]  我們的心就像保羅所說的
[00:20:04.600 --> 00:20:06.600]  心被恩感
[00:20:06.600 --> 00:20:10.600]  然後我們可以很雀躍地起來
[00:20:10.600 --> 00:20:12.600]  去活出一個
[00:20:12.600 --> 00:20:17.600]  夢召和夢召的恩相稱的生命
[00:20:17.600 --> 00:20:19.600]  而最特別的地方就是
[00:20:19.600 --> 00:20:21.600]  加爾文留意到
[00:20:21.600 --> 00:20:24.600]  就算是這個回應本身
[00:20:24.600 --> 00:20:27.600]  不是和恩典分開
[00:20:27.600 --> 00:20:29.600]  不是恩順清義
[00:20:29.600 --> 00:20:31.600]  然後祝你好運
[00:20:31.600 --> 00:20:33.600]  你自己好自為之
[00:20:33.600 --> 00:20:35.600]  No
[00:20:35.600 --> 00:20:37.600]  從加爾文來看
[00:20:37.600 --> 00:20:39.600]  我們能夠去回應
[00:20:39.600 --> 00:20:43.600]  本身都是恩典
[00:20:43.600 --> 00:20:46.600]  加爾文是眾多改革家裡面
[00:20:46.600 --> 00:20:50.600]  最用心去反思
[00:20:50.600 --> 00:20:52.600]  承聖這個課題
[00:20:52.600 --> 00:20:55.600]  所以他裡面有討論很多的內容
[00:20:55.600 --> 00:20:58.600]  我知道永光堂是很嚴格的
[00:20:58.600 --> 00:21:00.600]  會關咪、關燈
[00:21:00.600 --> 00:21:03.600]  不知道會不會再放狗進來
[00:21:03.600 --> 00:21:05.600]  我在這裡不可以每一樣
[00:21:05.600 --> 00:21:08.600]  他裡面的內容都一一交代
[00:21:08.600 --> 00:21:10.600]  我只是選擇他其中一項
[00:21:10.600 --> 00:21:14.600]  在承聖裡面非常關鍵的概念
[00:21:14.600 --> 00:21:16.600]  而這個概念是什麼呢?
[00:21:16.600 --> 00:21:19.600]  在承聖裡面的一種逆向思維
[00:21:19.600 --> 00:21:21.600]  也可以說是
[00:21:21.600 --> 00:21:25.600]  承聖帶來的一種人生的智慧
[00:21:25.600 --> 00:21:29.600]  人生的一種轉向
[00:21:29.600 --> 00:21:32.600]  我們剛才開頭的時候
[00:21:32.600 --> 00:21:35.600]  提到馬斯洛的自我實現
[00:21:35.600 --> 00:21:40.600]  自我實現作為一個生命發展的最高境界
[00:21:40.600 --> 00:21:46.600]  可以圓滿地去發展自己的自我潛質
[00:21:46.600 --> 00:21:50.600]  這個其實不是什麼新的理論
[00:21:50.600 --> 00:21:53.600]  或者新的insights
[00:21:53.600 --> 00:21:58.600]  加爾文其實非常熟悉這種的想法
[00:21:58.600 --> 00:22:00.600]  或者這種的說法
[00:22:00.600 --> 00:22:05.600]  他所接受的是一種非常經典的教育
[00:22:05.600 --> 00:22:07.600]  所以他從小到大
[00:22:07.600 --> 00:22:14.600]  其實是熟讀希臘和羅馬的典籍來長大
[00:22:14.600 --> 00:22:20.600]  對於這些經典或者古典的哲學家來說
[00:22:20.600 --> 00:22:23.600]  生命如何達到圓滿幸福
[00:22:23.600 --> 00:22:27.600]  是他們歷世歷代以來不斷在追問
[00:22:27.600 --> 00:22:31.600]  不斷嘗試回答的問題
[00:22:31.600 --> 00:22:33.600]  加爾文指出一點
[00:22:33.600 --> 00:22:37.600]  他說其實他們說很多不同的話
[00:22:37.600 --> 00:22:40.600]  眾說紛紜各個學派有不同的說法
[00:22:40.600 --> 00:22:44.600]  不過如果大體上去整理一下的話
[00:22:44.600 --> 00:22:47.600]  你會發覺他們基本上都有一個方向
[00:22:47.600 --> 00:22:52.600]  方向就是希望在人的內在心智裡面
[00:22:52.600 --> 00:22:56.600]  去找一些資源或者找一些基礎
[00:22:56.600 --> 00:22:59.600]  然後確立了那些基礎
[00:22:59.600 --> 00:23:01.600]  找到那些資源之後
[00:23:01.600 --> 00:23:03.600]  然後將人生的意義
[00:23:03.600 --> 00:23:05.600]  人生的規劃
[00:23:05.600 --> 00:23:09.600]  安頓在上去發展你自己
[00:23:09.600 --> 00:23:11.600]  和馬斯勞的說法
[00:23:11.600 --> 00:23:13.600]  不謀而合
[00:23:13.600 --> 00:23:17.600]  基本上日光之下無新事
