
[00:00:00.000 --> 00:00:09.600]  各位同學各位來賓午安
[00:11:15.640 --> 00:11:17.640]  或者宣傳
[00:11:17.640 --> 00:11:19.640]  有這樣的需要
[00:11:19.640 --> 00:11:20.640]  令我們很驚喜的
[00:11:20.640 --> 00:11:23.640]  真的有接近三十位弟兄姊妹
[00:11:23.640 --> 00:11:26.640]  願意一起去學校裡
[00:11:26.640 --> 00:11:28.640]  和這些內地生
[00:11:28.640 --> 00:11:32.640]  來幫忙教他們廣東話做助教
[00:11:32.640 --> 00:11:35.640]  每個人都不是有什麼經驗
[00:11:35.640 --> 00:11:38.640]  只要你懂得廣東話就行了
[00:11:38.640 --> 00:11:40.640]  所以大家就膽小
[00:11:40.640 --> 00:11:42.640]  很多人可以去
[00:11:42.640 --> 00:11:44.640]  但有這麼多靚姐妹肯幫忙
[00:11:44.640 --> 00:11:46.640]  亦都是一個
[00:11:46.640 --> 00:11:48.640]  我們在這個機遇裡
[00:11:48.640 --> 00:11:49.640]  我們經歷到
[00:11:49.640 --> 00:11:50.640]  我們把握到
[00:11:50.640 --> 00:11:53.640]  我們有一個這樣的
[00:11:53.640 --> 00:11:55.640]  很美好的體驗
[00:11:55.640 --> 00:11:59.640]  我們知道97回歸之後
[00:11:59.640 --> 00:12:00.640]  到現在
[00:12:00.640 --> 00:12:02.640]  差不多二十年
[00:12:02.640 --> 00:12:04.640]  中港兩地
[00:12:04.640 --> 00:12:06.640]  香港和內地的交流
[00:12:06.640 --> 00:12:07.640]  越來越頻繁
[00:12:07.640 --> 00:12:09.640]  這個大家都知道
[00:12:09.640 --> 00:12:11.640]  講普通話
[00:12:11.640 --> 00:12:13.640]  在香港講普通話的人數
[00:12:13.640 --> 00:12:15.640]  是一直持續增加
[00:12:15.640 --> 00:12:19.640]  而速度亦快了很多
[00:12:19.640 --> 00:12:21.640]  對以往來說
[00:12:21.640 --> 00:12:23.640]  到了全面通關
[00:12:23.640 --> 00:12:24.640]  我們說疫情之後
[00:12:24.640 --> 00:12:25.640]  全面通關
[00:12:25.640 --> 00:12:27.640]  和一些相關的政策
[00:12:27.640 --> 00:12:29.640]  有激增
[00:12:29.640 --> 00:12:31.640]  無論是速度和數目
[00:12:31.640 --> 00:12:33.640]  都會有激增
[00:12:33.640 --> 00:12:36.640]  內地新來的人士
[00:12:36.640 --> 00:12:37.640]  剛才說到
[00:12:37.640 --> 00:12:38.640]  有留學生
[00:12:38.640 --> 00:12:41.640]  亦都有專才
[00:12:41.640 --> 00:12:42.640]  更多是專才
[00:12:42.640 --> 00:12:45.640]  那些優才計劃的專才
[00:12:45.640 --> 00:12:48.640]  不單止這兩樣
[00:12:48.640 --> 00:12:52.640]  其實還有幾個階層年齡的人士
[00:12:52.640 --> 00:12:54.640]  讓大家回顧一下
[00:12:54.640 --> 00:12:59.640]  這是一些很粗略的統計
[00:12:59.640 --> 00:13:03.640]  我們內地來港人士
[00:13:03.640 --> 00:13:05.640]  或者是香港的普通話群體
[00:13:05.640 --> 00:13:07.640]  有這幾類
[00:13:07.640 --> 00:13:10.640]  我們一直在說的新移民
[00:13:10.640 --> 00:13:15.640]  亦都有內地專才
[00:13:15.640 --> 00:13:17.640]  內地生
[00:13:17.640 --> 00:13:20.640]  還有在香港讀完畢業後
[00:13:20.640 --> 00:13:23.640]  要留在香港工作
[00:13:23.640 --> 00:13:25.640]  居留
[00:13:25.640 --> 00:13:27.640]  看到這些數目
[00:13:27.640 --> 00:13:29.640]  雖然很粗略
[00:13:29.640 --> 00:13:31.640]  但有趨勢
[00:13:31.640 --> 00:13:34.640]  到三、五年
[00:13:34.640 --> 00:13:35.640]  即十年後
[00:13:35.640 --> 00:13:39.640]  會有雙倍增長
[00:13:39.640 --> 00:13:41.640]  我們現在在哪裏呢?
[00:13:41.640 --> 00:13:42.640]  2024
[00:13:42.640 --> 00:13:43.640]  剛剛好在中間
[00:13:43.640 --> 00:13:44.640]  箭咀那裏
[00:13:44.640 --> 00:13:45.640]  大家可以估一下
[00:13:45.640 --> 00:13:49.640]  不過這是2018年的時候的統計
[00:13:49.640 --> 00:13:51.640]  2018年
[00:13:51.640 --> 00:13:54.640]  知道之後香港發生很多事的時候
[00:13:54.640 --> 00:13:57.640]  這個數目亦都很可行
[00:13:57.640 --> 00:13:59.640]  另外去想
[00:13:59.640 --> 00:14:01.640]  加在裏面
[00:14:01.640 --> 00:14:03.640]  好
[00:14:03.640 --> 00:14:05.640]  這個很粗略的估計
[00:14:05.640 --> 00:14:09.640]  由100萬去到200萬
[00:14:09.640 --> 00:14:11.640]  是一增倍
[00:14:11.640 --> 00:14:13.640]  如果看那個比例
[00:14:13.640 --> 00:14:16.640]  2015至35年
[00:14:16.640 --> 00:14:20.640]  增長的百分比
[00:14:20.640 --> 00:14:24.640]  由14%到30%
[00:14:24.640 --> 00:14:26.640]  亦都是一個很粗略
[00:14:26.640 --> 00:14:29.640]  不過亦都不會少於這個
[00:14:29.640 --> 00:14:31.640]  香港本地
[00:14:31.640 --> 00:14:33.640]  即是說廣東話的教會
[00:14:33.640 --> 00:14:36.640]  我們都知道大概有千多間
[00:14:36.640 --> 00:14:37.640]  或者一千間
[00:14:37.640 --> 00:14:38.640]  現在少了
[00:14:38.640 --> 00:14:39.640]  的話都有
[00:14:39.640 --> 00:14:44.640]  而當中本地的教會
[00:14:44.640 --> 00:14:45.640]  即廣東話的教會
[00:14:45.640 --> 00:14:47.640]  設有普通話團體
[00:14:47.640 --> 00:14:50.640]  或者設有普通話崇拜
[00:14:50.640 --> 00:14:52.640]  的本地教會的話
[00:14:52.640 --> 00:14:54.640]  就是大概只有這個數
[00:14:54.640 --> 00:14:56.640]  即是很少很少
[00:14:56.640 --> 00:14:58.640]  我相信現在都是在增長
[00:14:58.640 --> 00:15:01.640]  但是那個增長的速度
[00:15:01.640 --> 00:15:03.640]  一定是遠遠不夠人流
[00:15:03.640 --> 00:15:08.640]  普通話人流流入香港的那個幅度
[00:15:08.640 --> 00:15:13.640]  這個是很少很少的一個比例
[00:15:13.640 --> 00:15:19.640]  其實如果是內地畢業生
[00:15:19.640 --> 00:15:21.640]  就有一半
[00:15:21.640 --> 00:15:25.640]  他們都會獲批留在香港就業定居
[00:15:25.640 --> 00:15:27.640]  通常數字都是這樣
[00:15:27.640 --> 00:15:29.640]  但是現在一畢業
[00:15:29.640 --> 00:15:33.640]  其實政府就會給兩年的簽證給他們
[00:15:33.640 --> 00:15:35.640]  留在這裡找工作
[00:15:35.640 --> 00:15:37.640]  算薄都有
[00:15:37.640 --> 00:15:41.640]  所以數字可能不止這個
[00:15:41.640 --> 00:15:42.640]  一半定居
[00:15:42.640 --> 00:15:45.640]  還有就是他們在香港如果住滿七年的話
[00:15:45.640 --> 00:15:47.640]  住滿七年的話
[00:15:47.640 --> 00:15:49.640]  他們就會拿到永居
[00:15:49.640 --> 00:15:52.640]  即永久性香港居民的身份證
[00:15:52.640 --> 00:15:55.640]  是永居的香港人
[00:15:55.640 --> 00:16:00.640]  這些居港的我們說新香港人
[00:16:00.640 --> 00:16:04.640]  是不是香港社會的一部分呢
[00:16:04.640 --> 00:16:06.640]  我們要問這個問題
[00:16:06.640 --> 00:16:10.640]  香港社會對他們其實有一定的張力
[00:16:10.640 --> 00:16:16.640]  香港教會面對這種張力
[00:16:16.640 --> 00:16:19.640]  我們怎樣自處呢
[00:16:19.640 --> 00:16:21.640]  我們怎樣面對呢
[00:16:21.640 --> 00:16:25.640]  香港教會是不是準備好去接待
[00:16:25.640 --> 00:16:31.640]  或者接納這些新香港人呢
[00:16:31.640 --> 00:16:36.640]  其實香港的英文教會我們叫國際教會
[00:16:36.640 --> 00:16:39.640]  還有普通話的教會
[00:16:39.640 --> 00:16:42.640]  本身就是普通話人組成的教會
[00:16:42.640 --> 00:16:45.640]  很早的時候已經開始接待
[00:16:45.640 --> 00:16:48.640]  接觸這些離港的人士
[00:16:48.640 --> 00:16:50.640]  但是這一類的教會
[00:16:50.640 --> 00:16:54.640]  佔本地教會的比例是很少
[00:16:54.640 --> 00:16:57.640]  如果沒有記錯的話
[00:16:57.640 --> 00:16:59.640]  都不夠一百間
[00:16:59.640 --> 00:17:01.640]  七十幾間 幾年前
[00:17:01.640 --> 00:17:04.640]  不到5%的數目
[00:17:04.640 --> 00:17:09.640]  不足以面對這麼龐大的人流需要
[00:17:09.640 --> 00:17:15.640]  本地教會怎樣去面對這些普通話的群體呢
[00:17:15.640 --> 00:17:20.640]  又是不是必須面對這些普通話的群體呢
[00:17:20.640 --> 00:17:24.640]  如果我們面對的話我們又可以怎樣做呢
[00:17:24.640 --> 00:17:28.640]  我沒有一套標準的答案
[00:17:28.640 --> 00:17:31.640]  不過有些自身處地和大家分享的經驗
[00:17:31.640 --> 00:17:33.640]  在我們教會的經驗
[00:17:33.640 --> 00:17:35.640]  和我本人的一些經驗
[00:17:35.640 --> 00:17:39.640]  和分享當中大英姐妹的一些經驗
[00:17:39.640 --> 00:17:41.640]  所以今天就想試一下
[00:17:41.640 --> 00:17:45.640]  三大方面和大家一起去探索一下
[00:17:45.640 --> 00:17:48.640]  一個就是機遇把握
[00:17:48.640 --> 00:17:51.640]  有什麼機遇呢
[00:17:51.640 --> 00:17:52.640]  這個時代
[00:17:52.640 --> 00:17:55.640]  要怎樣把握呢
[00:17:55.640 --> 00:17:58.640]  我們說張力就一定有了
[00:17:58.640 --> 00:18:03.640]  這種張力怎樣可以化為動力呢
[00:18:03.640 --> 00:18:06.640]  還是你任由它是一種阻力呢
[00:18:06.640 --> 00:18:08.640]  我們使命
[00:18:08.640 --> 00:18:10.640]  教會講使命的話
[00:18:10.640 --> 00:18:14.640]  這個使命又怎樣去實踐呢
[00:18:14.640 --> 00:18:16.640]  這三樣和大家一起去探討一下
[00:18:16.640 --> 00:18:18.640]  一起分享一下
[00:18:19.640 --> 00:18:22.640]  如果我們說機遇要把握的話
[00:18:22.640 --> 00:18:24.640]  我們首先要問這幾個問題
[00:18:24.640 --> 00:18:27.640]  這是什麼一個時代
[00:18:27.640 --> 00:18:30.640]  今天是什麼一個時代
[00:18:30.640 --> 00:18:34.640]  在這個時代裏面有什麼機會
[00:18:34.640 --> 00:18:38.640]  而這些機會是誰的機會
[00:18:38.640 --> 00:18:41.640]  我們要問這三個問題
[00:18:41.640 --> 00:18:45.640]  開普頓的承諾書
[00:18:45.640 --> 00:18:50.640]  是2011年1月發表的
[00:18:50.640 --> 00:18:52.640]  是第三屆的諾方大會
[00:18:52.640 --> 00:18:54.640]  十年前
[00:18:54.640 --> 00:18:57.640]  接下來2024年又會有
[00:18:57.640 --> 00:19:00.640]  是一個重要的文獻
[00:19:00.640 --> 00:19:04.640]  上卷是講到信仰的宣言
[00:19:04.640 --> 00:19:07.640]  下卷是行動的綱領
[00:19:07.640 --> 00:19:08.640]  和大家分享一下
[00:19:08.640 --> 00:19:11.640]  這是下卷的第三部分
[00:19:11.640 --> 00:19:15.640]  第五段的上半部分
[00:19:15.640 --> 00:19:21.640]  愛是要拓展到散居的族群裏面
[00:19:21.640 --> 00:19:24.640]  大家看紅字就可以了
[00:19:24.640 --> 00:19:28.640]  人口遷移的規模是前所未有
[00:19:28.640 --> 00:19:30.640]  移民是我們這個時代
[00:19:30.640 --> 00:19:34.640]  最大的全球化現實問題之一
[00:19:34.640 --> 00:19:39.640]  他在當中提到僑民這個詞彙
[00:19:39.640 --> 00:19:43.640]  僑民即是自願或不自願地
[00:19:43.640 --> 00:19:48.640]  在他們原生地以外的地區居住的人
[00:19:48.640 --> 00:19:51.640]  這些就叫做僑民
[00:19:51.640 --> 00:19:53.640]  亦都講到我們確信
[00:19:53.640 --> 00:19:55.640]  今日的人口遷移
[00:19:55.640 --> 00:19:58.640]  是上帝宣教旨意主權之下
[00:19:58.640 --> 00:20:01.640]  我們亦都不能忽視
[00:20:01.640 --> 00:20:03.640]  其中所涉及的罪惡和腐爛
[00:20:03.640 --> 00:20:07.640]  十三年前的洛杉磯大會
[00:20:07.640 --> 00:20:14.640]  都已經是史無前例的移民前
[00:20:14.640 --> 00:20:17.640]  全球的一個移民前
[00:20:17.640 --> 00:20:19.640]  疫情後的今日
[00:20:19.640 --> 00:20:26.640]  世界的變動和流動更加大
[00:20:26.640 --> 00:20:29.640]  這個十三年前無法預估
[00:20:29.640 --> 00:20:32.640]  香港社會又如何呢
[00:20:32.640 --> 00:20:36.640]  更加經歷了社運和政策的衝擊
[00:20:36.640 --> 00:20:40.640]  這些種種香港社會的人口
[00:20:40.640 --> 00:20:43.640]  有很大的更大的流動
[00:20:43.640 --> 00:20:46.640]  包括流出和流入
[00:20:46.640 --> 00:20:48.640]  這是大環境
[00:20:48.640 --> 00:20:52.640]  我們開始提到大專院校裏
[00:20:52.640 --> 00:20:55.640]  報讀廣東話班的內地生激增
[00:20:55.640 --> 00:20:59.640]  由100到接近300
[00:20:59.640 --> 00:21:04.640]  根據教育委員會上學年
[00:21:04.640 --> 00:21:10.640]  去年六月已經有數據
[00:21:10.640 --> 00:21:12.640]  因為很多學生報名了
[00:21:12.640 --> 00:21:15.640]  香港8間資助大學課程
[00:21:15.640 --> 00:21:23.640]  收生裏非本地生佔了超過兩成
[00:21:23.640 --> 00:21:29.640]  7年間增至三成
[00:21:29.640 --> 00:21:39.640]  內地生佔了65%
[00:21:39.640 --> 00:21:42.640]  是最高的數目
[00:21:42.640 --> 00:21:46.640]  這裏未計那些私立的大專院校
[00:21:46.640 --> 00:21:50.640]  那裏應該估計是更多
[00:21:50.640 --> 00:21:53.640]  剛剛施政報告
