
[00:00:00.000 --> 00:00:09.860]  各位弟兄姊妹、各位來賓
[00:05:18.880 --> 00:05:21.240]  其實舊課程是司儀院長
[00:05:21.240 --> 00:05:24.480]  他自己做教務長時定下來的
[00:05:24.480 --> 00:05:26.960]  這件事讓我感受到
[00:05:26.960 --> 00:05:30.240]  他是一位很願意大膽創新
[00:05:30.240 --> 00:05:32.560]  願意突破傳統
[00:05:32.560 --> 00:05:33.920]  這個大膽的舉動
[00:05:33.920 --> 00:05:36.680]  其實幫助我們新課程的訂立
[00:05:36.680 --> 00:05:38.480]  最後一個片段
[00:05:38.480 --> 00:05:40.840]  我想不是一個個別事件
[00:05:40.840 --> 00:05:44.080]  而是由前年開始我接任院長
[00:05:44.080 --> 00:05:48.840]  自己深深經歷到交接的過程相當順利
[00:05:48.840 --> 00:05:51.920]  發現司儀院長為了學院的運作
[00:05:51.920 --> 00:05:55.600]  和院長的傳承下了很多心機
[00:05:55.600 --> 00:05:57.320]  很悉心的安排
[00:05:57.320 --> 00:05:58.320]  不過交接過程中
[00:05:58.320 --> 00:06:03.400]  我完全感覺不到他對我這個接班人有任何指指點點
[00:06:03.400 --> 00:06:08.760]  所以我很感受到被他深刻的信任
[00:06:08.760 --> 00:06:13.480]  不過同時也感覺到他忠心地服侍學院
[00:06:13.480 --> 00:06:16.680]  我想我從司儀院長接過這個崗位
[00:06:16.680 --> 00:06:17.760]  雖然戰戰兢兢
[00:06:17.760 --> 00:06:20.240]  不過我覺得自己很有福
[00:06:20.240 --> 00:06:21.400]  這幾個經歷
[00:06:21.400 --> 00:06:26.840]  我看到司儀院長是一個很有恩賜的宣講的僕人
[00:06:26.840 --> 00:06:28.560]  很有智慧的目者
[00:06:28.560 --> 00:06:29.880]  很有勇氣的領袖
[00:06:29.880 --> 00:06:34.800]  和願意信任和提攜後輩的前輩
[00:06:34.800 --> 00:06:36.560]  不過有一個身份我沒有提到
[00:06:36.560 --> 00:06:38.720]  司儀院長也是一個舊約學者
[00:06:38.720 --> 00:06:39.800]  我不是讀聖經
[00:06:39.800 --> 00:06:45.160]  所以我不敢對他的聖經研究有什麼評論
[00:06:45.160 --> 00:06:48.000]  不過接下來
[00:06:48.000 --> 00:06:51.280]  他所講的講座
[00:06:51.280 --> 00:06:55.640]  我想正好就顯出他對聖經研究的貢獻
[00:06:55.640 --> 00:06:59.000]  所以就將到以下的時間交給
[00:06:59.000 --> 00:07:03.120]  中國神學研究院的榮休院長李思敬博士
[00:07:03.120 --> 00:07:23.520]  各位弟兄姊妹 主內平安
[00:07:25.520 --> 00:07:29.640]  我剛才和戴學輝博士走進來
[00:07:29.640 --> 00:07:35.080]  戴博士問200多人這麼靜的
[00:07:35.080 --> 00:07:38.000]  我心裏面的回答是
[00:07:38.000 --> 00:07:43.440]  新院長的
[00:07:43.440 --> 00:07:47.640]  我們幾位榮休院長在任的時候
[00:07:47.640 --> 00:07:52.240]  都沒有發生過這樣的事
[00:07:52.240 --> 00:07:53.480]  感謝主
[00:07:53.480 --> 00:07:55.480]  也都感謝Bernard院長
[00:07:55.480 --> 00:07:58.760]  他知道我很怕吃飯
[00:07:58.760 --> 00:08:00.760]  所以想了很久
[00:08:00.760 --> 00:08:04.600]  怎樣可以提醒我
[00:08:04.600 --> 00:08:06.600]  我已經退休了
[00:08:06.600 --> 00:08:09.120]  很重要的
[00:08:09.120 --> 00:08:13.760]  即是聖經所講的放工
[00:08:13.760 --> 00:08:15.760]  不過還沒有回到天家
[00:08:15.760 --> 00:08:18.560]  但是工作做完了
[00:08:18.560 --> 00:08:23.680]  可以畫上一個很平安的句號
[00:08:23.680 --> 00:08:27.240]  這個不是理所當然的
[00:08:27.240 --> 00:08:28.880]  感謝神的恩典
[00:08:28.880 --> 00:08:36.880]  也都看到神對忠臣有很豐富厚厚的賜福
[00:08:36.880 --> 00:08:39.080]  這是我們今天在這一算
[00:08:39.080 --> 00:08:41.920]  是要將榮耀重贊
[00:08:41.920 --> 00:08:45.400]  歸給我們在天上的父神
[00:08:47.400 --> 00:08:56.160]  今天的講座是分開下午和晚上
[00:08:56.160 --> 00:09:03.240]  下午我們先從啟示錄最後的一個壓軸
[00:09:03.240 --> 00:09:05.920]  二象開始
[00:09:05.920 --> 00:09:07.920]  很快出去你會發覺
[00:09:07.920 --> 00:09:12.400]  我們其實是要回到舊約聖經
[00:09:12.400 --> 00:09:17.920]  今晚是從《創世記》一章一節
[00:09:17.920 --> 00:09:19.920]  作為一個起點
[00:09:19.920 --> 00:09:26.400]  來討論我們的主題是回到未來
[00:09:26.400 --> 00:09:29.200]  我這一代的弟兄姊妹應該記得
[00:09:29.200 --> 00:09:31.920]  《Back to the Future》這套電影
[00:09:31.920 --> 00:09:34.640]  很深印象
[00:09:34.640 --> 00:09:38.640]  未來應該是在前面
[00:09:38.640 --> 00:09:42.960]  為什麼會是《Back to the Future》呢?
[00:09:42.960 --> 00:09:48.000]  這是我很想在今天和弟兄姊妹分享
[00:09:48.000 --> 00:09:54.440]  這麼多年來從大學一年級
[00:09:54.440 --> 00:09:58.280]  摩西書的Bible Camp
[00:09:58.280 --> 00:10:04.880]  到今天對於舊約聖經的體會、學習
[00:10:04.880 --> 00:10:09.040]  其實一直都沒有停止
[00:10:09.040 --> 00:10:15.080]  今天所發表的文章
[00:10:15.080 --> 00:10:19.640]  其實是看在信義中神學院去年
[00:10:19.640 --> 00:10:25.200]  周兆珍院長的榮休論文集裏面
[00:10:25.200 --> 00:10:27.200]  小小的修改
[00:10:27.200 --> 00:10:30.880]  大部份都已經發表了
[00:10:30.880 --> 00:10:33.880]  不過可想這本榮休論文集
[00:10:33.880 --> 00:10:37.960]  不是普通弟兄姊妹有資格拿到的
[00:10:37.960 --> 00:10:39.960]  可以買到的
[00:10:39.960 --> 00:10:42.320]  大博士提醒大家去買了
[00:10:42.320 --> 00:10:46.320]  很精彩的論文集
[00:10:46.320 --> 00:10:52.240]  啟示錄21章
[00:10:52.240 --> 00:10:56.240]  開場的頭一句
[00:10:56.800 --> 00:11:02.000]  「我又看見一個新天新地」
[00:11:02.000 --> 00:11:10.800]  但經文其實要聚焦的重點不是新天新地
[00:11:10.800 --> 00:11:14.680]  除了第一句四個字出現之外
[00:11:14.680 --> 00:11:18.600]  第二節用同樣的句法
[00:11:18.600 --> 00:11:25.800]  「我又看見聖城新的路剎那從天而降」
[00:11:26.800 --> 00:11:30.800]  這句說話重覆在第十節
[00:11:30.800 --> 00:11:33.800]  如果你真的讀這一章
[00:11:33.800 --> 00:11:36.800]  一直到22章的中間
[00:11:36.800 --> 00:11:42.800]  你會發覺經文詳細描述的不是新天新地
[00:11:42.800 --> 00:11:44.800]  是新的路剎那
[00:11:44.800 --> 00:11:49.800]  所以新天新地充其量
[00:11:49.800 --> 00:11:53.800]  極其量只是背景
[00:11:53.800 --> 00:11:59.800]  在98年蘇格蘭阿波丁大學
[00:11:59.800 --> 00:12:03.800]  一位PhD同學畢業
[00:12:03.800 --> 00:12:09.800]  他的論文討論啟示錄21章到22章裏面
[00:12:09.800 --> 00:12:14.800]  舊約經文的含義和作用
[00:12:14.800 --> 00:12:18.800]  他的成果非常之卓越
[00:12:18.800 --> 00:12:20.800]  值得肯定
[00:12:20.800 --> 00:12:29.800]  論文的題目仍然是以新天新地作為主題要展
[00:12:29.800 --> 00:12:33.800]  我覺得有相確的餘地
[00:12:33.800 --> 00:12:37.800]  新天新地一看無二
[00:12:37.800 --> 00:12:41.800]  在山上看見的不是整個新天新地
[00:12:41.800 --> 00:12:43.800]  只是聖城耶路撒冷
[00:12:43.800 --> 00:12:47.800]  由神那裡從天而降
[00:12:47.800 --> 00:12:54.800]  不過更重要的一個點題
[00:12:54.800 --> 00:12:59.800]  或者說在此導遊的解釋
[00:12:59.800 --> 00:13:02.800]  就是天使
[00:13:02.800 --> 00:13:05.800]  啟示錄的天使都很重要
[00:13:05.800 --> 00:13:11.800]  七個蠟像、金碗、末後七災的七位天使
[00:13:11.800 --> 00:13:13.800]  其中一個很長的介紹
[00:13:13.800 --> 00:13:18.800]  他特意走過來和約翰的解說
[00:13:18.800 --> 00:13:26.800]  他說我要將辛苦羔羊的妻子賜給尼罕
[00:13:26.800 --> 00:13:30.800]  讀完保羅書信的弟兄姊妹
[00:13:30.800 --> 00:13:33.800]  我們都明白基督的辛苦
[00:13:33.800 --> 00:13:35.800]  那就教會
[00:13:35.800 --> 00:13:40.800]  以弗所書第五章很清楚的教導
[00:13:40.800 --> 00:13:43.800]  換言之,這是最困難的
[00:13:43.800 --> 00:13:46.800]  啟示錄最後的意象
[00:13:46.800 --> 00:13:57.800]  絕對不是讓我們知道將來要去的歸宿天堂
[00:13:57.800 --> 00:14:00.800]  黃金街碧玉城
[00:14:00.800 --> 00:14:05.800]  小時候在主學會唱兒童詩歌
[00:14:05.800 --> 00:14:07.800]  我還記得很頑皮
[00:14:07.800 --> 00:14:10.800]  穿高跟鞋走進去
[00:14:10.800 --> 00:14:14.800]  旁邊的還很大聲
[00:14:14.800 --> 00:14:16.800]  不是,是滑下來的
[00:14:16.800 --> 00:14:19.800]  不是一個地方
[00:14:19.800 --> 00:14:26.800]  所以陳則順所寫的《極風的啟示》
[00:14:26.800 --> 00:14:28.800]  這本書
[00:14:28.800 --> 00:14:31.800]  上一輩的長輩
[00:14:31.800 --> 00:14:39.800]  他很清楚拒絕用靈異去解釋啟示錄的新耶路撒冷
[00:14:39.800 --> 00:14:46.800]  在上一輩華人教會的領袖講解啟示錄當中絕無僅有
[00:14:46.800 --> 00:14:53.800]  但是他仍然堅持這個聖城是一個地方
[00:14:53.800 --> 00:15:02.800]  大概是忽略了經文再三引用舊約先知的典故
[00:15:02.800 --> 00:15:08.800]  要幫助我們明白到底啟示錄所講的
[00:15:08.800 --> 00:15:15.800]  不是將來天上的地方
[00:15:15.800 --> 00:15:21.800]  而是被放逐到拔摩荒島的約翰
[00:15:21.800 --> 00:15:26.800]  是否試圖我們不敢百分之百肯定
[00:15:26.800 --> 00:15:30.800]  能夠親眼見到
[00:15:30.800 --> 00:15:35.800]  他朝夕心繫的教會
[00:15:35.800 --> 00:15:39.800]  在羅馬帝國鋪天蓋地的碧白
[00:15:39.800 --> 00:15:42.800]  臨到的時候
[00:15:42.800 --> 00:15:49.800]  教會到底是怎樣的
[00:15:49.800 --> 00:15:51.800]  所以
[00:15:51.800 --> 00:15:58.800]  異象當中耶路撒冷有十二個城門
[00:15:58.800 --> 00:16:04.800]  門上寫著以色列十二支派的名字
[00:16:04.800 --> 00:16:06.800]  東南西北
[00:16:06.800 --> 00:16:07.800]  不是這個次序
[00:16:07.800 --> 00:16:09.800]  不過中文一定是這樣說的
[00:16:09.800 --> 00:16:13.800]  各有三座城門
[00:16:13.800 --> 00:16:16.800]  啟示錄二十一章十二節十三節
[00:16:16.800 --> 00:16:21.800]  我們不需要去問哪十二支派
[00:16:21.800 --> 00:16:25.800]  讀了少許舊約就懂得問這些問題
[00:16:25.800 --> 00:16:28.800]  因為略去了哪個名字
[00:16:28.800 --> 00:16:32.800]  這些不是啟示錄寫的時候
[00:16:32.800 --> 00:16:37.800]  關心的重點所在
[00:16:37.800 --> 00:16:41.800]  其實很容易找到答案
[00:16:41.800 --> 00:16:43.800]  答案不在啟示錄
[00:16:43.800 --> 00:16:47.800]  答案唯一的典故
[00:16:47.800 --> 00:16:49.800]  舊約聖經
[00:16:49.800 --> 00:16:52.800]  是以西傑書
[00:16:52.800 --> 00:16:59.800]  同樣是他壓軸總結最後四十八章
[00:16:59.800 --> 00:17:09.800]  先知憧憬回歸重建書卷的高潮
[00:17:09.800 --> 00:17:13.800]  你找到以西傑先知說
[00:17:13.800 --> 00:17:17.800]  城門按以色列支派
[00:17:17.800 --> 00:17:19.800]  十二道門
[00:17:19.800 --> 00:17:21.800]  十二支派
[00:17:21.800 --> 00:17:23.800]  十二個名字清清楚楚
[00:17:23.800 --> 00:17:25.800]  不過今天我們背不出來
[00:17:25.800 --> 00:17:27.800]  不是呀
[00:17:27.800 --> 00:17:31.800]  有學生會會長曾經有一次
[00:17:31.800 --> 00:17:33.800]  我講完早回跟我說
[00:17:33.800 --> 00:17:36.800]  師兄老師不要看輕我們同學
[00:17:36.800 --> 00:17:38.800]  我們會背十二支派十二使徒
[00:17:38.800 --> 00:17:42.800]  我們連十二個士師都背得到
[00:17:42.800 --> 00:17:44.800]  聰明的
[00:17:44.800 --> 00:17:46.800]  你回去繼續背十二個探子吧
[00:17:46.800 --> 00:17:50.800]  很多十二的背
[00:17:50.800 --> 00:17:54.800]  如果你有興趣背下去
[00:17:54.800 --> 00:17:58.800]  這個典故
[00:17:58.800 --> 00:18:02.800]  其實也告訴我們
[00:18:02.800 --> 00:18:07.800]  以西傑先知描繪的南途
[00:18:07.800 --> 00:18:11.800]  不是歷史現實的耶路撒冷
[00:18:11.800 --> 00:18:14.800]  成造在山上是不能隱藏的
[00:18:14.800 --> 00:18:19.800]  更加不可能是東南西北四四方方
[00:18:19.800 --> 00:18:22.800]  山的地理環境
[00:18:22.800 --> 00:18:26.800]  所以參考尼西米記的幾十
[00:18:26.800 --> 00:18:28.800]  重建之後
[00:18:28.800 --> 00:18:33.800]  耶路撒冷有九座城門
[00:18:33.800 --> 00:18:35.800]  我不重複讀了
[00:18:35.800 --> 00:18:37.800]  有些很難翻譯
[00:18:37.800 --> 00:18:40.800]  由此可見
[00:18:40.800 --> 00:18:47.800]  其實以西傑是引用五經文素記
[00:18:47.800 --> 00:18:51.800]  又一個舊約聖經的典故
[00:18:51.800 --> 00:18:57.800]  以色列在曠野離開西乃之前
[00:18:57.800 --> 00:19:02.800]  數點白城文素記的書名就是這樣來的
[00:19:02.800 --> 00:19:08.800]  利美之派搬回莫在中間
[00:19:08.800 --> 00:19:11.800]  其餘十二個之派
[00:19:11.800 --> 00:19:14.800]  分東南西北
[00:19:14.800 --> 00:19:17.800]  安營行軍
[00:19:17.800 --> 00:19:22.800]  每邊各有三個之派
[00:19:22.800 --> 00:19:26.800]  由此可見
[00:19:26.800 --> 00:19:32.800]  以西傑引用的典故
[00:19:32.800 --> 00:19:40.800]  是將他在亡國被擄的時候
[00:19:40.800 --> 00:19:46.800]  公元前572年
[00:19:46.800 --> 00:19:51.800]  作為猶大南國的戰俘人質
[00:19:51.800 --> 00:19:56.800]  被擄到加巴魯河邊
[00:19:56.800 --> 00:20:01.800]  每日面對巴比倫帝國的盛世
[00:20:01.800 --> 00:20:04.800]  才知無心灰而冷
[00:20:04.800 --> 00:20:07.800]  相反他明白
[00:20:07.800 --> 00:20:12.800]  上主從西乃到錫安
[00:20:12.800 --> 00:20:17.800]  從曠野十二之派到耶路撒冷
[00:20:17.800 --> 00:20:19.800]  十二座城門
[00:20:19.800 --> 00:20:22.800]  上主的Hazard
[00:20:22.800 --> 00:20:26.800]  無論如何都要引用原文
[00:20:26.800 --> 00:20:29.800]  神的信實慈愛
[00:20:29.800 --> 00:20:37.800]  沒有因為亡國被擄的慘痛血腥而有所改變
[00:20:37.800 --> 00:20:41.800]  從西乃到錫安
[00:20:41.800 --> 00:20:46.800]  這是哈佛大學黃福光博士的老師
[00:20:46.800 --> 00:20:51.800]  John Levinson的一本80年代寫的
[00:20:51.800 --> 00:20:55.800]  《Sinai and Zion》
[00:20:55.800 --> 00:20:59.800]  Levinson以西乃和錫安論述
[00:20:59.800 --> 00:21:05.800]  在猶太聖經當中兩個主要的信仰核心
[00:21:05.800 --> 00:21:08.800]  而在書中第三個部分
[00:21:08.800 --> 00:21:10.800]  講完西乃、錫安
[00:21:10.800 --> 00:21:17.800]  他接著剖析西乃和錫安傳承的多重關係
[00:21:17.800 --> 00:21:23.800]  也質疑在二十世紀西方的學者
[00:21:23.800 --> 00:21:26.800]  很方便地
[00:21:26.800 --> 00:21:32.800]  因為歷史上的確以色列分了南北
[00:21:32.800 --> 00:21:34.800]  十個支派是北國
[00:21:34.800 --> 00:21:36.800]  兩個支派是南國
[00:21:36.800 --> 00:21:44.800]  於是西乃和錫安又分了這兩個歷史背景的對峙
[00:21:44.800 --> 00:21:46.800]  其實是一個假設
[00:21:46.800 --> 00:21:49.800]  不過成為了學術的共識
[00:21:49.800 --> 00:21:52.800]  猶太學者提出質疑
[00:21:52.800 --> 00:21:55.800]  我覺得言之成理
[00:21:55.800 --> 00:22:01.800]  耶路撒冷城門上十二支派的名字
[00:22:01.800 --> 00:22:07.800]  其實是融會貫通
[00:22:07.800 --> 00:22:09.800]  出埃及、入迦南
[00:22:09.800 --> 00:22:17.800]  到王國大衛所羅門第一聖殿的舊因歷史
[00:22:17.800 --> 00:22:22.800]  啟示錄新約聖經引用以西傑書的意象
[00:22:22.800 --> 00:22:26.800]  也刻意在初期教會
[00:22:26.800 --> 00:22:29.800]  和上主的百姓一脈相承
[00:22:29.800 --> 00:22:39.800]  所以如果從埃及滅族法老摩西出世的歷史處境數起
[00:22:39.800 --> 00:22:45.800]  到現在羅馬該殺對初期教會趕盡殺絕
[00:22:45.800 --> 00:22:49.800]  中間經歷的漫長悠悠歲月
[00:22:49.800 --> 00:22:56.800]  又其實目睹過多少帝國興亡呢?
[00:22:56.800 --> 00:23:02.800]  計算一下亞述、巴比倫、波斯、希臘、羅馬
[00:23:02.800 --> 00:23:09.800]  同樣的以色列十二支派一直存在
[00:23:09.800 --> 00:23:13.800]  但帝國已經更替了
[00:23:13.800 --> 00:23:15.800]  這樣看來
[00:23:15.800 --> 00:23:21.800]  新約教會其實不是從五旬節聖靈降臨才開始
[00:23:21.800 --> 00:23:31.800]  而是應該一直追溯到上主和百姓在西乃立的Berith Olam(永陽)
[00:23:31.800 --> 00:23:35.800]  我們很熟悉的彼得前書第二章第九節
[00:23:35.800 --> 00:23:38.800]  唯有你們是被揀選的族類式配馬
[00:23:38.800 --> 00:23:40.800]  是有君尊的祭司
[00:23:40.800 --> 00:23:41.800]  是聖潔的國度
[00:23:41.800 --> 00:23:44.800]  是屬神的子民
[00:23:44.800 --> 00:23:50.800]  彼得是引用春埃及記十九章第五
[00:23:50.800 --> 00:23:52.800]  第六節
[00:23:52.800 --> 00:23:56.800]  如果你有幸識得希臘文
[00:23:56.800 --> 00:24:00.800]  你打開七十士的翻譯本
[00:24:00.800 --> 00:24:08.800]  其實彼得前書引用這段中文和合本的翻譯和舊約
[00:24:08.800 --> 00:24:15.800]  春埃及記的出入是希臘七十士譯本的翻譯
[00:24:15.800 --> 00:24:20.800]  和希伯來馬索拉抄本的出入
[00:24:20.800 --> 00:24:24.800]  所以彼得是引用七十士譯本
[00:24:24.800 --> 00:24:26.800]  背誦聖經
[00:24:26.800 --> 00:24:30.800]  這個典故告訴我們
[00:24:30.800 --> 00:24:32.800]  十二支派
[00:24:32.800 --> 00:24:34.800]  十二個城門
[00:24:34.800 --> 00:24:38.800]  教會作為新耶路撒冷
[00:24:38.800 --> 00:24:45.800]  原來淵源是從春埃及
[00:24:45.800 --> 00:24:50.800]  從五經的歷史開始提的
[00:24:50.800 --> 00:24:54.800]  不是只看著羅馬帝國
[00:24:54.800 --> 00:24:57.800]  只是看著使徒殉道
[00:24:57.800 --> 00:25:01.800]  只是看著碧白苦難
[00:25:01.800 --> 00:25:04.800]  除了十二個城門
[00:25:04.800 --> 00:25:08.800]  經文繼續記載
[00:25:08.800 --> 00:25:11.800]  城牆十二根基
[00:25:11.800 --> 00:25:17.800]  根基上有高揚十二使徒的名字
[00:25:17.800 --> 00:25:23.800]  使徒這個名詞
[00:25:23.800 --> 00:25:27.800]  其實主要是在新約聖經出現
[00:25:27.800 --> 00:25:30.800]  有學者告訴我們
[00:25:30.800 --> 00:25:35.800]  當時希臘羅馬的世界
[00:25:35.800 --> 00:25:37.800]  有很多文獻
[00:25:37.800 --> 00:25:41.800]  但很少用使徒這個字
[00:25:41.800 --> 00:25:44.800]  新約聖經主要我們明白
[00:25:44.800 --> 00:25:50.800]  是指耶穌所設立的十二個人
[00:25:50.800 --> 00:25:51.800]  沒錯
[00:25:51.800 --> 00:25:54.800]  有其他的名字
[00:25:54.800 --> 00:25:58.800]  都在《使徒行傳》、《保羅書信》
[00:25:58.800 --> 00:26:01.800]  被稱為使徒
[00:26:01.800 --> 00:26:05.800]  但一提到十二使徒
[00:26:05.800 --> 00:26:07.800]  就一定是福音書
[00:26:07.800 --> 00:26:13.800]  耶穌親自所揀選的那十二個
[00:26:13.800 --> 00:26:18.800]  《馬可福音》記載
[00:26:18.800 --> 00:26:21.800]  和馬太路加
[00:26:21.800 --> 00:26:25.800]  耶穌揀選這十二個人
[00:26:25.800 --> 00:26:31.800]  有平衡的記載
[00:26:31.800 --> 00:26:36.800]  但《馬可福音》三卷記載的福音書中
[00:26:36.800 --> 00:26:41.800]  沒有提及他們是使徒
[00:26:41.800 --> 00:26:45.800]  你讀聖經有留意到這些差別嗎?
