
[00:00:00.000 --> 00:00:05.000]  《耶利米哀歌》第27節
[00:04:27.000 --> 00:04:31.000]  所以農夫一定要找一個很厲害的木匠
[00:04:31.000 --> 00:04:38.000]  來為他的耕牛度身訂造一個厄
[00:04:38.000 --> 00:04:40.000]  他拉起來的時候
[00:04:40.000 --> 00:04:43.000]  就不會因為不合身
[00:04:43.000 --> 00:04:46.000]  而令自己受傷
[00:04:46.000 --> 00:04:50.000]  他就可以專心為農夫耕作
[00:04:50.000 --> 00:04:58.000]  這是負厄的比喻後面最重要的意思
[00:04:58.000 --> 00:04:59.000]  也就是說
[00:04:59.000 --> 00:05:04.000]  厄加在他身上的痛苦
[00:05:04.000 --> 00:05:07.000]  是度身訂造的
[00:05:07.000 --> 00:05:09.000]  懂不懂這樣看
[00:05:09.000 --> 00:05:11.000]  懂不懂這樣讀聖經
[00:05:11.000 --> 00:05:13.000]  這裡說的厄
[00:05:13.000 --> 00:05:15.000]  因為是出於上帝的
[00:05:15.000 --> 00:05:20.000]  因為是特別為他的
[00:05:20.000 --> 00:05:21.000]  這個厄是誰呢
[00:05:21.000 --> 00:05:25.000]  人在幼年負厄
[00:05:25.000 --> 00:05:27.000]  這裡又是翻譯不出來的
[00:05:27.000 --> 00:05:32.000]  因為如果你看回第三章第一節開頭的第一句
[00:05:32.000 --> 00:05:34.000]  這首詩歌第一句是
[00:05:34.000 --> 00:05:41.000]  「因耶和華憤怒的像遭遇困苦」
[00:05:41.000 --> 00:05:43.000]  的那個人
[00:05:43.000 --> 00:05:44.000]  不止
[00:05:44.000 --> 00:05:46.000]  那個男人
[00:05:46.000 --> 00:05:49.000]  因為第一章第二章的耶利米埃哥
[00:05:49.000 --> 00:05:52.000]  說話的是一個女性
[00:05:52.000 --> 00:05:55.000]  錫安耶路撒冷
[00:05:55.000 --> 00:05:57.000]  來到第三章
[00:05:57.000 --> 00:06:00.000]  說話的聖經學者指出
[00:06:00.000 --> 00:06:01.000]  不再是耶路撒冷
[00:06:01.000 --> 00:06:02.000]  不再是錫安
[00:06:02.000 --> 00:06:09.000]  是被擄到巴比倫的以色列猶大
[00:06:09.000 --> 00:06:14.000]  所以有這個男女的代名詞的分別
[00:06:14.000 --> 00:06:17.000]  動詞的分別
[00:06:17.000 --> 00:06:25.000]  上帝使他的百姓被擄亡國
[00:06:25.000 --> 00:06:31.000]  是一個厄度身訂造的厄
[00:06:31.000 --> 00:06:34.000]  是什麼意思
[00:06:34.000 --> 00:06:37.000]  我們就要問
[00:06:37.000 --> 00:06:40.000]  為什麼這句話會說
[00:06:40.000 --> 00:06:45.000]  「人在年幼負厄」呢
[00:06:45.000 --> 00:06:47.000]  按道理就這樣說
[00:06:47.000 --> 00:06:50.000]  「人負厄好」就行了
[00:06:50.000 --> 00:06:54.000]  為什麼要加個「幼年負厄」上去
[00:06:54.000 --> 00:06:56.000]  讀聖經問不問這些問題
[00:06:56.000 --> 00:06:57.000]  還是不問的
[00:06:57.000 --> 00:06:59.000]  地鐵到站金鐘就蓋上就走了
[00:06:59.000 --> 00:07:02.000]  所以我常說不要這樣讀聖經
[00:07:02.000 --> 00:07:04.000]  水過鴨背都沒有
[00:07:04.000 --> 00:07:07.000]  水只是在你旁邊過
[00:07:07.000 --> 00:07:10.000]  「人在幼年負厄」
[00:07:10.000 --> 00:07:12.000]  為什麼說「幼年」呢
[00:07:12.000 --> 00:07:17.000]  你去找所有的著色書出來看
[00:07:17.000 --> 00:07:19.000]  你就會發覺
[00:07:19.000 --> 00:07:22.000]  其實學者都不是很知道
[00:07:22.000 --> 00:07:24.000]  歸納兩個意見
[00:07:24.000 --> 00:07:31.000]  一個說「幼年」即是早期
[00:07:31.000 --> 00:07:35.000]  「童子已殺」
[00:07:35.000 --> 00:07:36.000]  小時候
[00:07:36.000 --> 00:07:38.000]  所以一早就負厄
[00:07:38.000 --> 00:07:39.000]  好
[00:07:39.000 --> 00:07:43.000]  以至你後來就不用負厄了
[00:07:43.000 --> 00:07:45.000]  這是一種說法
[00:07:45.000 --> 00:07:46.000]  第二
[00:07:46.000 --> 00:07:53.000]  就不是強調「幼年」作為生命的第一個階段
[00:07:53.000 --> 00:07:55.000]  不是早期和遲一些
[00:07:55.000 --> 00:07:58.000]  不是人生上半場還是下半場
[00:07:58.000 --> 00:08:02.000]  「幼年」是指一個階段
[00:08:02.000 --> 00:08:05.000]  一個有限的年日
[00:08:05.000 --> 00:08:08.000]  因為始終有一天你會長大
[00:08:08.000 --> 00:08:14.000]  你讀書入學、幼稚園、升班、小學、中學、大學、研究院
[00:08:14.000 --> 00:08:16.000]  一個一個階段
[00:08:16.000 --> 00:08:19.000]  如果這裡說「人在幼稚園負厄」
[00:08:19.000 --> 00:08:24.000]  讀盡由Play Group開始四年
[00:08:24.000 --> 00:08:27.000]  「人在小學負厄」六年
[00:08:27.000 --> 00:08:30.000]  「人在中學負厄」又六年
[00:08:30.000 --> 00:08:33.000]  「人在大學」現在三年變四年
[00:08:33.000 --> 00:08:37.000]  所以是一個有限的時間
[00:08:37.000 --> 00:08:41.000]  上帝不會一生叫我們負厄
[00:08:41.000 --> 00:08:43.000]  明白嗎?
[00:08:43.000 --> 00:08:45.000]  所以聖經學者都搞盡腦汁
[00:08:45.000 --> 00:08:51.000]  嘗試明白為什麼「人在幼年負厄」呢?
[00:08:51.000 --> 00:08:54.000]  因為以色列的歷史
[00:08:54.000 --> 00:08:55.000]  猶大的歷史
[00:08:55.000 --> 00:08:56.000]  舊約的歷史
[00:08:56.000 --> 00:08:58.000]  到了亡國被擄
[00:08:58.000 --> 00:09:01.000]  不是以色列年幼
[00:09:01.000 --> 00:09:06.000]  我從埃及召出我的兒子來
[00:09:06.000 --> 00:09:09.000]  如果說年幼的神的子民
[00:09:09.000 --> 00:09:11.000]  就說出埃及
[00:09:11.000 --> 00:09:15.000]  所以這裡「幼年負厄」
[00:09:15.000 --> 00:09:17.000]  耶利米埃哥用這個比喻
[00:09:17.000 --> 00:09:21.000]  用在不是一個人的身上
[00:09:21.000 --> 00:09:28.000]  是用在以色列神的百姓整體的身上
[00:09:28.000 --> 00:09:31.000]  為什麼會說「幼年」呢?
[00:09:31.000 --> 00:09:36.000]  既然聖經學者起碼有兩個不同的看法
[00:09:36.000 --> 00:09:40.000]  容許我今天下午加第三個看法上去
[00:09:40.000 --> 00:09:44.000]  我們讀聖經研究可以這樣做
[00:09:44.000 --> 00:09:47.000]  第三個可能性
[00:09:47.000 --> 00:09:54.000]  這裡「幼年」和創世紀22章「童子」是同一個字
[00:09:54.000 --> 00:09:58.000]  會不會這裡說的不是人生的一個階段
[00:09:58.000 --> 00:10:02.000]  其實不是說一段短暫的時間
[00:10:02.000 --> 00:10:12.000]  而是說一個父親和他的孩子的關係
[00:10:12.000 --> 00:10:24.000]  這裡說的是上帝對他所愛的兒子以色列的管教
[00:10:24.000 --> 00:10:26.000]  有什麼證據呢?
[00:10:26.000 --> 00:10:32.000]  耶利米埃哥第三章開頭結尾這一段先後
[00:10:32.000 --> 00:10:35.000]  我們沒有時間去討論分段的問題
[00:10:35.000 --> 00:10:37.000]  不過你有聖經可以看看
[00:10:37.000 --> 00:10:44.000]  22節「我們不致消滅是出於耶和華諸般的慈愛
[00:10:44.000 --> 00:10:48.000]  是因他的憐憫不致斷絕」
[00:10:48.000 --> 00:10:52.000]  32節「主須使人憂愁
[00:10:52.000 --> 00:10:59.000]  還要照他諸般的慈愛發憐憫」
[00:10:59.000 --> 00:11:02.000]  聽到「慈愛」的重複
[00:11:02.000 --> 00:11:05.000]  「憐憫」的重複
[00:11:05.000 --> 00:11:08.000]  如果你讀得多舊約的課程
[00:11:08.000 --> 00:11:10.000]  你一定聽過這些希伯來文
[00:11:10.000 --> 00:11:12.000]  「慈愛」是Hazard
[00:11:12.000 --> 00:11:13.000]  Faithfulness
[00:11:13.000 --> 00:11:18.000]  剛才盧永鏗弟兄的詩歌說「信實」
[00:11:18.000 --> 00:11:22.000]  練文是Rahom
[00:11:22.000 --> 00:11:26.000]  是說母親的情懷
[00:11:26.000 --> 00:11:28.000]  甚至說她懷孕
[00:11:28.000 --> 00:11:31.000]  是同一個字
[00:11:31.000 --> 00:11:36.000]  所以是父親的信實
[00:11:36.000 --> 00:11:41.000]  母親那種柔長的
[00:11:41.000 --> 00:11:46.000]  即是在裡面的溫柔的愛
[00:11:46.000 --> 00:11:49.000]  上帝的管教
[00:11:49.000 --> 00:11:55.000]  是父親母親和兒女的關係
[00:11:55.000 --> 00:12:00.000]  這樣度身訂造的壓
[00:12:00.000 --> 00:12:02.000]  「真言三章
[00:12:02.000 --> 00:12:07.000]  我兒不可輕看耶和華的管教」
[00:12:07.000 --> 00:12:09.000]  他所愛的
[00:12:09.000 --> 00:12:12.000]  他才會責備
[00:12:12.000 --> 00:12:16.000]  上帝的管教
[00:12:16.000 --> 00:12:21.000]  上帝使我們誠信的作為
[00:12:21.000 --> 00:12:23.000]  不是,用約翰福音
[00:12:23.000 --> 00:12:26.000]  葡萄樹與枝子的比喻
[00:12:26.000 --> 00:12:30.000]  上帝的修剪
[00:12:30.000 --> 00:12:33.000]  修理乾淨
[00:12:33.000 --> 00:12:37.000]  耶利米哀歌說「父額」
[00:12:37.000 --> 00:12:42.000]  人如果與上帝父子
[00:12:42.000 --> 00:12:46.000]  或母女的關係沒有性別歧視
[00:12:46.000 --> 00:12:49.000]  這裡說的是Parents和Children
[00:12:49.000 --> 00:12:51.000]  這樣的關係當中
[00:12:51.000 --> 00:12:54.000]  上帝不只是抱著你
[00:12:54.000 --> 00:12:56.000]  Footprint
[00:12:56.000 --> 00:12:57.000]  到了最艱難的時候
[00:12:57.000 --> 00:12:58.000]  一行足印
[00:12:58.000 --> 00:12:59.000]  是誰的?
[00:12:59.000 --> 00:13:00.000]  是上帝的
[00:13:00.000 --> 00:13:01.000]  他抱著我
[00:13:01.000 --> 00:13:03.000]  哇,摟到鼻子
[00:13:03.000 --> 00:13:06.000]  不是,上帝的管教
[00:13:06.000 --> 00:13:09.000]  你的杖、你的竿都安慰我
[00:13:09.000 --> 00:13:11.000]  猶太拉比說
[00:13:11.000 --> 00:13:14.000]  那個不是用來打紅人獅子的
[00:13:14.000 --> 00:13:17.000]  牧羊人的那些杖是木頭
[00:13:17.000 --> 00:13:18.000]  一刺就斷了
[00:13:18.000 --> 00:13:19.000]  哪個夠打的?
[00:13:19.000 --> 00:13:21.000]  他用來打誰的?
[00:13:21.000 --> 00:13:23.000]  打一隻羊的
[00:13:23.000 --> 00:13:25.000]  牧羊人的杖偏行幾路
[00:13:25.000 --> 00:13:28.000]  牧羊人低著身去摸牠
[00:13:28.000 --> 00:13:30.000]  一刺就攻傷了
[00:13:30.000 --> 00:13:32.000]  所以他用一支杖
[00:13:32.000 --> 00:13:33.000]  拍一拍羊
[00:13:33.000 --> 00:13:35.000]  反過來
[00:13:35.000 --> 00:13:37.000]  你的杖、你的竿
[00:13:37.000 --> 00:13:39.000]  你的管教
[00:13:39.000 --> 00:13:41.000]  安慰我
[00:13:41.000 --> 00:13:49.000]  原來上帝在我們生命當中的雕琢是好的
[00:13:49.000 --> 00:13:51.000]  懂不懂得這樣看?
[00:13:51.000 --> 00:13:54.000]  這就要視乎你的神學了
[00:13:54.000 --> 00:13:58.000]  你的神永遠都是幫助你的
[00:13:58.000 --> 00:14:00.000]  剛才關偉紹老師說
[00:14:00.000 --> 00:14:03.000]  這就是約伯基撒旦的邏輯
[00:14:03.000 --> 00:14:07.000]  這是王大仙的宗教
[00:14:07.000 --> 00:14:08.000]  夠苦夠難
[00:14:08.000 --> 00:14:12.000]  這是阿拉丁神燈的信仰
[00:14:12.000 --> 00:14:14.000]  什麼時候需要上帝
[00:14:14.000 --> 00:14:16.000]  拔出iPhone按一按
[00:14:16.000 --> 00:14:17.000]  上帝
[00:14:17.000 --> 00:14:18.000]  不是
[00:14:18.000 --> 00:14:24.000]  我們的神學不是停在一個撒旦的邏輯
[00:14:24.000 --> 00:14:27.000]  你拿走一切的祝福
[00:14:27.000 --> 00:14:29.000]  看看約伯會怎樣對你
[00:14:29.000 --> 00:14:30.000]  不是
[00:14:30.000 --> 00:14:32.000]  我們的神學
[00:14:32.000 --> 00:14:34.000]  我們對上帝的認知
[00:14:34.000 --> 00:14:38.000]  是決定在我們生命當中
[00:14:38.000 --> 00:14:40.000]  經歷他的管教
[00:14:40.000 --> 00:14:42.000]  經歷他的修繭
[00:14:42.000 --> 00:14:47.000]  經歷痛苦的壓的時候
[00:14:47.000 --> 00:14:49.000]  我們可不可以說出
[00:14:49.000 --> 00:14:53.000]  人在幼年負壓
[00:14:53.000 --> 00:14:54.000]  什麼?
[00:14:54.000 --> 00:14:55.000]  好
[00:14:55.000 --> 00:14:56.000]  不是
[00:14:56.000 --> 00:15:01.000]  今天我們現代新版的電腦譯本Like
[00:15:01.000 --> 00:15:06.000]  行不行?
[00:15:06.000 --> 00:15:08.000]  不是掩著良心
[00:15:08.000 --> 00:15:10.000]  閉上眼睛
[00:15:10.000 --> 00:15:12.000]  不看現實
[00:15:12.000 --> 00:15:14.000]  西文老師跟我們分享
[00:15:14.000 --> 00:15:17.000]  你對上帝的認識
[00:15:17.000 --> 00:15:19.000]  為什麼要讀神學?
[00:15:19.000 --> 00:15:21.000]  不是為了做牧師
[00:15:21.000 --> 00:15:23.000]  每個信徒
[00:15:23.000 --> 00:15:25.000]  二十年寒窗
[00:15:25.000 --> 00:15:26.000]  十一奉獻
[00:15:26.000 --> 00:15:30.000]  你都應該拿兩年出來讀MCS
[00:15:30.000 --> 00:15:31.000]  是不是?
[00:15:31.000 --> 00:15:33.000]  你都應該為你的信仰
[00:15:33.000 --> 00:15:35.000]  對上帝的認識
[00:15:35.000 --> 00:15:38.000]  原來教會歷史不沉悶
[00:15:38.000 --> 00:15:40.000]  嘉爾文一生
[00:15:40.000 --> 00:15:41.000]  嘩!很刺激
[00:15:41.000 --> 00:15:43.000]  原來他是尖子
[00:15:43.000 --> 00:15:46.000]  你知道巴黎大學在當時的世界
[00:15:46.000 --> 00:15:52.000]  比哈佛、奧斯瓦特還厲害
[00:15:52.000 --> 00:15:54.000]  靠上帝幫助我們
[00:15:54.000 --> 00:15:56.000]  或者
[00:15:56.000 --> 00:15:58.000]  如果這樣看的時候
[00:15:58.000 --> 00:16:00.000]  這個幼年
[00:16:00.000 --> 00:16:04.000]  就不是說人生上半場了
[00:16:04.000 --> 00:16:06.000]  所以
[00:16:06.000 --> 00:16:08.000]  我不知道吃完飯之後
[00:16:08.000 --> 00:16:10.000]  我們那百分之二十
[00:16:10.000 --> 00:16:13.000]  三十五歲以上的還在不在?
[00:16:13.000 --> 00:16:14.000]  還是
[00:16:14.000 --> 00:16:16.000]  你上午不停聽到我們說
[00:16:16.000 --> 00:16:19.000]  百分之八十是三十五歲以下的
[00:16:19.000 --> 00:16:21.000]  你覺得被歧視
[00:16:21.000 --> 00:16:25.000]  你又不好意思坐在門口絕食抗議
[00:16:25.000 --> 00:16:27.000]  舉牌、掟招
[00:16:27.000 --> 00:16:29.000]  你就黯然離去
[00:16:29.000 --> 00:16:31.000]  好像那個少年的官
[00:16:31.000 --> 00:16:33.000]  臉色一變
[00:16:33.000 --> 00:16:34.000]  就離開了
[00:16:34.000 --> 00:16:36.000]  如果你還在的話
[00:16:36.000 --> 00:16:39.000]  我希望這五分鐘是告訴你的
[00:16:39.000 --> 00:16:42.000]  你說只有五分鐘?
[00:16:42.000 --> 00:16:45.000]  人在幼年富額
[00:16:45.000 --> 00:16:48.000]  如果我的理解是成立的
[00:16:48.000 --> 00:16:53.000]  這個說的是我和上帝父子的關係
[00:16:53.000 --> 00:16:55.000]  我對他的信任
[00:16:55.000 --> 00:16:59.000]  無論在我人生什麼階段
[00:16:59.000 --> 00:17:04.000]  上帝的手從來沒有離開過
[00:17:04.000 --> 00:17:08.000]  上帝在我身上要做的事
[00:17:08.000 --> 00:17:10.000]  我不需要心急
[00:17:10.000 --> 00:17:12.000]  不用快高長大
[00:17:12.000 --> 00:17:15.000]  不用鴨苗助長
[00:17:15.000 --> 00:17:17.000]  懂得這四個字吧
[00:17:17.000 --> 00:17:19.000]  我們有一首很老土的聖詩
[00:17:19.000 --> 00:17:20.000]  我很喜歡的
[00:17:20.000 --> 00:17:24.000]  In His Time
[00:17:24.000 --> 00:17:25.000]  唱著唱著就變成
[00:17:25.000 --> 00:17:28.000]  In Your Time
[00:17:28.000 --> 00:17:29.000]  是很親切的
[00:17:29.000 --> 00:17:31.000]  你信得過上帝
[00:17:31.000 --> 00:17:33.000]  你才可以這樣跟祂說
[00:17:33.000 --> 00:17:36.000]  人在幼年富額
[00:17:36.000 --> 00:17:38.000]  好
[00:17:38.000 --> 00:17:39.000]  我喜歡
[00:17:39.000 --> 00:17:42.000]  不是一個被虐待狂
[00:17:42.000 --> 00:17:46.000]  而是對天父的認識
[00:17:46.000 --> 00:17:47.000]  信任
[00:17:47.000 --> 00:17:51.000]  以至到在我們的人生當中
[00:17:51.000 --> 00:17:53.000]  上半場、中場、下半場
[00:17:53.000 --> 00:17:55.000]  無論在什麼場合下
[00:17:55.000 --> 00:17:57.000]  我們所緊張的
[00:17:57.000 --> 00:17:59.000]  不是我的計劃
[00:17:59.000 --> 00:18:01.000]  拿來上帝面前
[00:18:01.000 --> 00:18:03.000]  要祂快點通過
[00:18:03.000 --> 00:18:04.000]  打尖通過
[00:18:04.000 --> 00:18:07.000]  不准拉布
[00:18:07.000 --> 00:18:13.000]  上帝在我身上要做什麼
[00:18:13.000 --> 00:18:16.000]  或是負額
[00:18:16.000 --> 00:18:19.000]  或是已經負完額
[00:18:19.000 --> 00:18:21.000]  是吧
[00:18:21.000 --> 00:18:27.000]  願那靈火再次復興我
[00:18:27.000 --> 00:18:30.000]  是這個意思
[00:18:30.000 --> 00:18:33.000]  幼年富額
[00:18:33.000 --> 00:18:36.000]  重點在好字那裡
[00:18:36.000 --> 00:18:38.000]  不是什麼時候的問題
[00:18:38.000 --> 00:18:42.000]  或是你今天正在負額
[00:18:42.000 --> 00:18:47.000]  或是你今天正在經歷很艱難
[00:18:47.000 --> 00:18:51.000]  不明白的日子
[00:18:51.000 --> 00:18:53.000]  不是我明白了
[00:18:53.000 --> 00:18:54.000]  有答案
[00:18:54.000 --> 00:18:56.000]  我就信得過上帝
[00:18:56.000 --> 00:18:59.000]  是我信得過上帝
[00:18:59.000 --> 00:19:04.000]  所以我負起這個痛苦
[00:19:04.000 --> 00:19:09.000]  但是我知道是度身訂做的額
[00:19:09.000 --> 00:19:12.000]  我能夠很小聲地說
[00:19:12.000 --> 00:19:15.000]  好
[00:19:15.000 --> 00:19:19.000]  人仰望耶和華
[00:19:19.000 --> 00:19:22.000]  靜默等候
[00:19:22.000 --> 00:19:24.000]  好
[00:19:24.000 --> 00:19:25.000]  這樣的人
[00:19:25.000 --> 00:19:28.000]  上帝對他
[00:19:28.000 --> 00:19:30.000]  好
[00:19:31.000 --> 00:19:33.000]  (字幕製作:貝爾)
[00:19:33.000 --> 00:19:36.000]  (字幕由 Amara.org 社群提供)

