
[00:00:00.000 --> 00:00:03.000]  各位電影姊妹主內平安
[00:12:55.000 --> 00:12:58.000]  後來唔知點樣賴咗落佢個樹
[00:12:58.000 --> 00:12:59.000]  無論點樣睇都好呢
[00:12:59.000 --> 00:13:04.000]  兩段嘅經文唔可能都啱㗎喎
[00:13:04.000 --> 00:13:08.000]  所以捉住呢啲嘅難題呢
[00:13:08.000 --> 00:13:11.000]  我哋係冇辦法能夠搵到答案
[00:13:11.000 --> 00:13:13.000]  因為呢啲論就只能夠話聖經有錯囉
[00:13:13.000 --> 00:13:14.000]  有矛盾囉
[00:13:14.000 --> 00:13:15.000]  有出入囉
[00:13:15.000 --> 00:13:24.000]  所以呢學習去明白聖經第一件事出發點
[00:13:24.000 --> 00:13:26.000]  我哋需要謙卑
[00:13:26.000 --> 00:13:32.000]  我哋需要退一步重組我哋嘅問題
[00:13:32.000 --> 00:13:35.000]  即係唔係我哋去問聖經
[00:13:35.000 --> 00:13:37.000]  係聖經問我哋
[00:13:37.000 --> 00:13:44.000]  係我哋發出個問題背後嘅假設有錯誤
[00:13:44.000 --> 00:13:45.000]  唔係聖經有錯
[00:13:45.000 --> 00:13:47.000]  千祈唔好搞錯
[00:13:47.000 --> 00:13:51.000]  所以邊個激動大衛數點百姓㗎
[00:13:51.000 --> 00:13:55.000]  答案其實唔係歷代志或者薩姆爾記
[00:13:55.000 --> 00:14:02.000]  答案係舊約聖經另外一段好出名嘅經文
[00:14:02.000 --> 00:14:10.000]  嗰段嘅經文就係全本新舊約聖經唯一一段
[00:14:10.000 --> 00:14:15.000]  係同時提到撒旦同耶和華
[00:14:15.000 --> 00:14:17.000]  你就即刻記起啦
[00:14:17.000 --> 00:14:18.000]  係邊一段呀
[00:14:18.000 --> 00:14:22.000]  約伯記第一章第二章
[00:14:22.000 --> 00:14:28.000]  要明白有關耶和華同撒旦
[00:14:28.000 --> 00:14:32.000]  我哋唔可以從民間宗教
[00:14:32.000 --> 00:14:36.000]  甚至如果容許我咁樣講
[00:14:36.000 --> 00:14:39.000]  神學嘅理論出發
[00:14:39.000 --> 00:14:44.000]  因為喺我哋嘅文化當中正邪不兩立
[00:14:44.000 --> 00:14:49.000]  所以楚河漢界上帝喺天堂
[00:14:49.000 --> 00:14:53.000]  撒旦喺地獄各據一方
[00:14:53.000 --> 00:14:57.000]  冇可能佢哋之間有任何瓜葛
[00:14:57.000 --> 00:15:00.000]  呢個係徹頭徹尾
[00:15:00.000 --> 00:15:06.000]  喺哲學喺宗教喺文化上面嘅二元論
[00:15:06.000 --> 00:15:09.000]  即係有光必有暗
[00:15:09.000 --> 00:15:11.000]  有黑必有白
[00:15:11.000 --> 00:15:15.000]  善良必有邪惡
[00:15:15.000 --> 00:15:17.000]  舊約聖經對唔住
[00:15:17.000 --> 00:15:22.000]  從來都不吃這一套
[00:15:22.000 --> 00:15:24.000]  我哋可以咁講
[00:15:24.000 --> 00:15:26.000]  從來都唔係咁講
[00:15:26.000 --> 00:15:31.000]  舊約聖經只有獨一嘅真神耶和華
[00:15:31.000 --> 00:15:34.000]  約伯記點樣介紹上帝
[00:15:34.000 --> 00:15:36.000]  佢坐喺寶座上面
[00:15:36.000 --> 00:15:39.000]  然後撒旦喺邊處呀?
[00:15:39.000 --> 00:15:43.000]  撒旦唔係喺對岸搖搖相拒
[00:15:43.000 --> 00:15:45.000]  咁樣罵陣
[00:15:45.000 --> 00:15:55.000]  撒旦係事立喺耶和華寶座前嘅其中一員
[00:15:55.000 --> 00:15:58.000]  當然呢度約伯記用緊嘅比喻
[00:15:58.000 --> 00:16:02.000]  係我哋都好熟悉嘅一個朝廷
[00:16:02.000 --> 00:16:03.000]  宮廷
[00:16:03.000 --> 00:16:06.000]  我哋講天廷嘅比喻
[00:16:06.000 --> 00:16:08.000]  喺天上有寶座
[00:16:08.000 --> 00:16:12.000]  有文武百官事立
[00:16:12.000 --> 00:16:15.000]  另外一段好出名嘅係列王記
[00:16:15.000 --> 00:16:17.000]  米該雅先知
[00:16:17.000 --> 00:16:20.000]  睇到喺耶和華寶座前
[00:16:20.000 --> 00:16:25.000]  有神靈出嚟獻祭以謊言
[00:16:25.000 --> 00:16:28.000]  引誘阿哈王上陣
[00:16:28.000 --> 00:16:31.000]  不過約伯記講得好清楚
[00:16:31.000 --> 00:16:35.000]  睇完之後你一定唔會忘記
[00:16:35.000 --> 00:16:40.000]  撒旦喺耶和華面前必恭必敬
[00:16:40.000 --> 00:16:43.000]  耶和華問佢你從哪裡來往哪裡去
[00:16:43.000 --> 00:16:45.000]  撒旦係要回覆
[00:16:45.000 --> 00:16:48.000]  換一句說話講
[00:16:48.000 --> 00:16:51.000]  喺舊約聖經嘅神學裏面
[00:16:51.000 --> 00:16:57.000]  從來都唔係耶和華同魔鬼對立
[00:16:57.000 --> 00:17:00.000]  你話新約係
[00:17:00.000 --> 00:17:05.000]  古蛇、龍、撒旦、魔鬼、啟示錄
[00:17:05.000 --> 00:17:08.000]  你留心啟示錄嗰處講咗一句說話
[00:17:08.000 --> 00:17:10.000]  係我哋必須要掌握
[00:17:10.000 --> 00:17:15.000]  弟兄勝過撒旦係乜嘢?
[00:17:15.000 --> 00:17:19.000]  係因為羔羊所流嘅血
[00:17:19.000 --> 00:17:24.000]  同埋教會所見證嘅真道
[00:17:24.000 --> 00:17:27.000]  唔係一個神話嘅世界
[00:17:27.000 --> 00:17:32.000]  魔鬼撒旦從來都冇上帝嘅權柄能力
[00:17:32.000 --> 00:17:37.000]  呢個係我哋喺聖經明文嘅記載裏面
[00:17:37.000 --> 00:17:41.000]  我哋必須學習嘅真理
[00:17:41.000 --> 00:17:50.000]  所以其實撒姆爾記同歷代寺嘅記載並無衝突
[00:17:50.000 --> 00:17:57.000]  正如我哋要問約伯壽虎究竟係出於撒旦
[00:17:57.000 --> 00:17:59.000]  抑或出於耶和華
[00:17:59.000 --> 00:18:01.000]  你嘅答案係乜嘢?
[00:18:01.000 --> 00:18:03.000]  大概唔使我教你
[00:18:03.000 --> 00:18:05.000]  你都識得答
[00:18:05.000 --> 00:18:07.000]  呢個唔係一個選擇
[00:18:07.000 --> 00:18:11.000]  呢個係同時發生嘅事情
[00:18:11.000 --> 00:18:20.000]  最後當然係上帝掌管撒旦喺佢面前都要得到批准
[00:18:20.000 --> 00:18:24.000]  先至可以動手去對付約伯
[00:18:24.000 --> 00:18:30.000]  今次歷代寺嘅記載同撒姆爾記嘅記載
[00:18:30.000 --> 00:18:36.000]  我哋都可以用約伯記去幫忙解釋
[00:18:36.000 --> 00:18:43.000]  咁就唔需要喺呢個難題上繳錢不清
[00:18:43.000 --> 00:18:45.000]  可以繼續
[00:18:45.000 --> 00:18:52.000]  數點百姓做錯咗啲乜嘢?
[00:18:52.000 --> 00:18:57.000]  可能呢個係我哋查考聖經出現嘅第二個問題
[00:18:57.000 --> 00:19:04.000]  摩西喺文素記都兩次數點以色列百姓
[00:19:04.000 --> 00:19:09.000]  又唔見帶嚟乜嘢上帝嘅刑罰
[00:19:09.000 --> 00:19:13.000]  係,我哋要好誠實
[00:19:13.000 --> 00:19:16.000]  因為歷代寺又好撒姆爾記又好
[00:19:16.000 --> 00:19:22.000]  並冇交代點解大衛咁樣
[00:19:22.000 --> 00:19:27.000]  吩咐數點百姓係得罪上帝
[00:19:27.000 --> 00:19:29.000]  係犯咗錯
[00:19:29.000 --> 00:19:33.000]  不過兩段嘅記載
[00:19:33.000 --> 00:19:36.000]  都同樣話畀我哋聽
[00:19:36.000 --> 00:19:42.000]  約克勸咗大衛唔好做呢件事
[00:19:42.000 --> 00:19:45.000]  約克是誰?
[00:19:45.000 --> 00:19:50.000]  約克係大衛軍隊嘅元帥
[00:19:50.000 --> 00:19:56.000]  約克係忠於大衛嘅一個軍人
[00:19:56.000 --> 00:19:59.000]  約克殺人唔眨眼
[00:19:59.000 --> 00:20:01.000]  你讀撒姆爾記
[00:20:01.000 --> 00:20:03.000]  你就明白
[00:20:03.000 --> 00:20:07.000]  佢為大衛除去咗幾多個敵人
[00:20:07.000 --> 00:20:10.000]  包括烏尼亞
[00:20:10.000 --> 00:20:16.000]  約克係一個咁樣嘅魔頭
[00:20:16.000 --> 00:20:19.000]  係一個粗人
[00:20:19.000 --> 00:20:21.000]  原諒我咁講,你明我意思
[00:20:21.000 --> 00:20:24.000]  佢唔係一個文士
[00:20:24.000 --> 00:20:26.000]  佢唔係一個神學家
[00:20:26.000 --> 00:20:28.000]  佢唔係一個牧師
[00:20:28.000 --> 00:20:30.000]  佢唔係祭師先知
[00:20:30.000 --> 00:20:34.000]  但佢都知道唔應該做呢件事
[00:20:34.000 --> 00:20:39.000]  所以佢力勸大衛唔好咁做
[00:20:39.000 --> 00:20:44.000]  免得使百姓陷在罪中
[00:20:44.000 --> 00:20:51.000]  咁我哋就需要接受經文嘅交代
[00:20:51.000 --> 00:20:53.000]  已經足夠
[00:20:53.000 --> 00:20:56.000]  即係任何嘅讀者
[00:20:56.000 --> 00:20:59.000]  讀完約克嘅說話之後
[00:20:59.000 --> 00:21:01.000]  都應該明白
[00:21:01.000 --> 00:21:04.000]  連佢都知道呢件事唔可以做
[00:21:04.000 --> 00:21:09.000]  大衛卻一意孤行
[00:21:09.000 --> 00:21:11.000]  歷代至上記載
[00:21:11.000 --> 00:21:16.000]  約克都冇執行大衛嘅命令
[00:21:16.000 --> 00:21:20.000]  留咗利美人、綿瓦敏人冇數在其中
[00:21:20.000 --> 00:21:23.000]  後來歷代至上27章
[00:21:23.000 --> 00:21:26.000]  再補充記載同一件事
[00:21:26.000 --> 00:21:28.000]  亦都好清楚交代咗
[00:21:28.000 --> 00:21:30.000]  有兩個支派
[00:21:30.000 --> 00:21:32.000]  迦德和阿徹
[00:21:32.000 --> 00:21:40.000]  並無喺數點百姓嘅支派名單當中
[00:21:40.000 --> 00:21:45.000]  所以其實大衛係有選擇
[00:21:45.000 --> 00:21:48.000]  我哋唔好又係以為
[00:21:48.000 --> 00:21:50.000]  宿命論
[00:21:50.000 --> 00:21:52.000]  今日提啲比較深啲嘅字眼
[00:21:52.000 --> 00:21:54.000]  因為主日學
[00:21:54.000 --> 00:21:56.000]  唔係主日崇拜港獨
[00:21:56.000 --> 00:21:58.000]  二元論
[00:21:58.000 --> 00:22:00.000]  我哋需要抗拒
[00:22:00.000 --> 00:22:02.000]  宿命論
[00:22:02.000 --> 00:22:06.000]  亦都唔係舊約聖經所贊成
[00:22:06.000 --> 00:22:08.000]  即係上帝激動大衛
[00:22:08.000 --> 00:22:11.000]  殺彈出嚟攻擊
[00:22:11.000 --> 00:22:13.000]  大衛死緊啦
[00:22:13.000 --> 00:22:14.000]  冇得走啦
[00:22:14.000 --> 00:22:15.000]  認命啦
[00:22:15.000 --> 00:22:16.000]  一定錯啦
[00:22:16.000 --> 00:22:17.000]  上帝掘個坑
[00:22:17.000 --> 00:22:21.000]  你仲唔一腳踩落去
[00:22:21.000 --> 00:22:22.000]  唔係喎
[00:22:22.000 --> 00:22:24.000]  經文啱啱相反
[00:22:24.000 --> 00:22:29.000]  大衛聽完約翰嘅說話之後
[00:22:29.000 --> 00:22:31.000]  其實佢有得揀㗎喎
[00:22:31.000 --> 00:22:34.000]  記得那八嘅事件
[00:22:34.000 --> 00:22:38.000]  大衛點起佢嘅勇士
[00:22:38.000 --> 00:22:42.000]  要去殺害那八嘅時候
[00:22:42.000 --> 00:22:46.000]  阿比蓋喺路上截停大衛
[00:22:46.000 --> 00:22:50.000]  大衛結果懸崖立馬
[00:22:50.000 --> 00:22:53.000]  大衛可以唔咁做嘅
[00:22:53.000 --> 00:22:57.000]  不過佢選擇咗一意孤行
[00:22:57.000 --> 00:23:01.000]  呢個係經文好簡單嘅記載
[00:23:01.000 --> 00:23:04.000]  大衛冇聽約翰嘅勸阻
[00:23:04.000 --> 00:23:07.000]  但其實佢係可以停手
[00:23:07.000 --> 00:23:09.000]  佢係可以唔做呢件
[00:23:09.000 --> 00:23:12.000]  佢自己跟住講落去
[00:23:12.000 --> 00:23:14.000]  喺第七節第八節
[00:23:14.000 --> 00:23:17.000]  上帝唔喜悅呢件事情
[00:23:17.000 --> 00:23:19.000]  降災俾以色列人
[00:23:19.000 --> 00:23:22.000]  大衛禱告神說第八節
[00:23:22.000 --> 00:23:26.000]  我行者是大有罪了
[00:23:26.000 --> 00:23:31.000]  因為我行的甚是愚昧
[00:23:31.000 --> 00:23:33.000]  講遲咗啦
[00:23:33.000 --> 00:23:35.000]  做咗之後先講
[00:23:35.000 --> 00:23:41.000]  應該未做之前就識得迴轉
[00:23:41.000 --> 00:23:45.000]  呢個係經文頭三分一
[00:23:45.000 --> 00:23:50.000]  俾我哋見到事情嘅開始
[00:23:50.000 --> 00:23:53.000]  坦白講未入正題
[00:23:53.000 --> 00:23:55.000]  瘟疫都未曾發生
[00:23:55.000 --> 00:23:58.000]  經文跟住講落去嘅記載
[00:23:58.000 --> 00:24:04.000]  就係耶和華吩咐先知迦德
[00:24:04.000 --> 00:24:06.000]  嚟到見大衛
[00:24:06.000 --> 00:24:09.000]  呢段記載又係
[00:24:09.000 --> 00:24:12.000]  全本新舊約聖經六十六卷
[00:24:12.000 --> 00:24:14.000]  從來未曾發生過
[00:24:14.000 --> 00:24:18.000]  前無古人後無來者
[00:24:18.000 --> 00:24:23.000]  上帝叫先知同大衛講
[00:24:23.000 --> 00:24:25.000]  唔係拿丹先知嗰一次
[00:24:25.000 --> 00:24:26.000]  唔好撈聯華
[00:24:26.000 --> 00:24:29.000]  先知嚟親就指住你個鼻哥鬧
[00:24:29.000 --> 00:24:30.000]  你就是賴人
[00:24:30.000 --> 00:24:31.000]  唔係唔係唔係
[00:24:31.000 --> 00:24:35.000]  今次係大衛認罪之後
[00:24:35.000 --> 00:24:40.000]  佢承認佢所行嘅係愚昧
[00:24:40.000 --> 00:24:44.000]  先見就嚟到話俾大衛聽
[00:24:44.000 --> 00:24:46.000]  耶和華如此說
[00:24:46.000 --> 00:24:50.000]  大衛豎起耳仔聽
[00:24:50.000 --> 00:24:52.000]  上帝點樣聽我祈禱
[00:24:52.000 --> 00:24:57.000]  我有三樣災難
[00:24:57.000 --> 00:25:01.000]  隨你選擇一樣
[00:25:01.000 --> 00:25:05.000]  我哋聽得多童話故事
[00:25:05.000 --> 00:25:08.000]  就覺得係啦
