
[00:00:00.000 --> 00:00:03.640]  歡迎大家來到今晚中國神學研究院
[00:02:51.540 --> 00:02:55.540]  一個比較棘手的一種詩題
[00:02:55.540 --> 00:02:58.540]  如果你是在一些比較傳統的教會
[00:02:58.540 --> 00:03:00.540]  來長大的時候
[00:03:00.540 --> 00:03:02.540]  而你們有一些經課的傳統
[00:03:02.540 --> 00:03:04.540]  你會發現經課傳統
[00:03:04.540 --> 00:03:06.540]  對於奏坐師的處理
[00:03:06.540 --> 00:03:09.540]  基本上都是不理會他
[00:03:09.540 --> 00:03:13.540]  或者是將他刪除在閱讀當中
[00:03:13.540 --> 00:03:15.540]  不過我們都很明白
[00:03:15.540 --> 00:03:17.540]  為甚麼會這樣做
[00:03:17.540 --> 00:03:19.540]  舉個例子
[00:03:19.540 --> 00:03:21.540]  如果你在教會裏面讀聖經
[00:03:21.540 --> 00:03:24.540]  你讀到詩篇109篇的時候
[00:03:24.540 --> 00:03:28.540]  我想你心裏面都會有些坐立不安的感覺
[00:03:28.540 --> 00:03:31.540]  求你派惡人核制他
[00:03:31.540 --> 00:03:34.540]  派對頭站在他右邊
[00:03:34.540 --> 00:03:36.540]  他受審判的時候
[00:03:36.540 --> 00:03:39.540]  願他背負罪名而出
[00:03:39.540 --> 00:03:42.540]  願他的祈禱反成為罪
[00:03:42.540 --> 00:03:45.540]  願他的年歲短小
[00:03:45.540 --> 00:03:48.540]  願別人得他的積分
[00:03:48.540 --> 00:03:49.540]  拆開一句說
[00:03:49.540 --> 00:03:52.540]  最近在網上你會見到
[00:03:52.540 --> 00:03:55.540]  有些人說為了奧巴馬的祈禱
[00:03:55.540 --> 00:03:58.540]  就用109篇第八節
[00:03:58.540 --> 00:04:00.540]  願他的年歲短小
[00:04:00.540 --> 00:04:02.540]  願別人得他的積分
[00:04:02.540 --> 00:04:05.540]  「願」之後就說到他的家人
[00:04:05.540 --> 00:04:08.540]  他的兒女、他的太太
[00:04:08.540 --> 00:04:10.540]  然後債主、陌生人
[00:04:10.540 --> 00:04:12.540]  唱他嘮叨得來
[00:04:12.540 --> 00:04:14.540]  當你閱讀的時候
[00:04:14.540 --> 00:04:16.540]  你越來越有種感覺
[00:04:16.540 --> 00:04:17.540]  去到最終
[00:04:17.540 --> 00:04:18.540]  其實這首詩
[00:04:18.540 --> 00:04:22.540]  真的快要詛咒到那個人死
[00:04:22.540 --> 00:04:24.540]  其實教會傳統裏面
[00:04:24.540 --> 00:04:25.540]  對於這首詩
[00:04:25.540 --> 00:04:27.540]  都有些很特別的形容
[00:04:27.540 --> 00:04:31.540]  在一篇1708年所寫成的一篇論文
[00:04:31.540 --> 00:04:34.540]  他探討到原來當時教會傳統
[00:04:34.540 --> 00:04:37.540]  怎樣用這首詩歌
[00:04:37.540 --> 00:04:40.540]  他說在馬德堡這個地方
[00:04:40.540 --> 00:04:42.540]  有一個神職人員
[00:04:42.540 --> 00:04:46.540]  他因為很不喜歡當地的市議會
[00:04:46.540 --> 00:04:48.540]  其中一個議員
[00:04:48.540 --> 00:04:51.540]  所以他每一次崇拜港元道之後
[00:04:51.540 --> 00:04:55.540]  就會直指這位市議員
[00:04:55.540 --> 00:04:58.540]  然後唸頌這首詩歌
[00:04:58.540 --> 00:05:01.540]  當他台下的會眾對他說
[00:05:01.540 --> 00:05:02.540]  牧師呀
[00:05:02.540 --> 00:05:05.540]  其實我們不想再聽你
[00:05:05.540 --> 00:05:08.540]  在台上這樣咒咒人的時候
[00:05:08.540 --> 00:05:11.540]  這位神職人員竟然威脅
[00:05:11.540 --> 00:05:13.540]  你再阻止我
[00:05:13.540 --> 00:05:15.540]  我會咒你
[00:05:15.540 --> 00:05:19.540]  後來在嘉爾文關於109篇的
[00:05:19.540 --> 00:05:22.540]  這首詩的注釋裏面
[00:05:22.540 --> 00:05:26.540]  都提到他認識一個在法國的貴婦
[00:05:26.540 --> 00:05:31.540]  他聘請了一些當時的神職人員
[00:05:31.540 --> 00:05:37.540]  用這首詩不斷地咒咒他的獨生兒子
[00:05:37.540 --> 00:05:40.540]  這篇論文更加提到
[00:05:40.540 --> 00:05:44.540]  原來用這些咒咒詩都有很多規矩
[00:05:44.540 --> 00:05:47.540]  其中一個最特別的規矩就是
[00:05:47.540 --> 00:05:50.540]  原來你唸頌這些咒咒詩的時候
[00:05:50.540 --> 00:05:53.540]  你是要完整的一個療程
[00:05:53.540 --> 00:05:56.540]  好像你服食抗生素一樣
[00:05:56.540 --> 00:05:58.540]  不可以咒得少
[00:05:58.540 --> 00:06:00.540]  如果你咒咒一下不夠的話
[00:06:00.540 --> 00:06:02.540]  這裡所說的咒咒
[00:06:02.540 --> 00:06:06.540]  就會淋到唸頌的人身上
[00:06:06.540 --> 00:06:11.540]  所以當我們帶著這樣的想法去聽咒咒詩的時候
[00:06:11.540 --> 00:06:14.540]  我們會發現原來在一段很長的時間
[00:06:14.540 --> 00:06:17.540]  咒咒詩對於我們來說
[00:06:17.540 --> 00:06:19.540]  可以是一個毋庸
[00:06:19.540 --> 00:06:21.540]  或者我們今天對於咒咒詩
[00:06:21.540 --> 00:06:25.540]  它的感覺和印象是這麼差
[00:06:25.540 --> 00:06:28.540]  其實是一點都不難理解的
[00:06:28.540 --> 00:06:31.540]  現代學者其中一位
[00:06:31.540 --> 00:06:33.540]  他探討到其中一首咒咒詩的時候
[00:06:33.540 --> 00:06:35.540]  他這樣說
[00:06:35.540 --> 00:06:40.540]  這首詩只是一系列令人厭倦的血腥暴行
[00:06:40.540 --> 00:06:43.540]  它一點都不建立信徒
[00:06:43.540 --> 00:06:46.540]  這些元素解釋了他以下的共識
[00:06:46.540 --> 00:06:49.540]  這首詩他所說的是詩篇83篇
[00:06:49.540 --> 00:06:52.540]  是詩篇中最不屬靈的一首詩歌
[00:06:52.540 --> 00:06:55.540]  它完全屈服於憤憤不平的怨憤
[00:06:55.540 --> 00:06:57.540]  就算它的結束部分
[00:06:57.540 --> 00:07:00.540]  表達了對未來相當大的盼望
[00:07:00.540 --> 00:07:02.540]  但是它整體來說
[00:07:02.540 --> 00:07:07.540]  就是缺乏那種崇敬、信靠和神聖的哀傷
[00:07:07.540 --> 00:07:11.540]  以致它比其他咒咒詩更加不堪
[00:07:11.540 --> 00:07:15.540]  即是差中之差的一首咒咒詩
[00:07:15.540 --> 00:07:18.540]  究竟是否一個不經意
[00:07:18.540 --> 00:07:23.540]  我們將這些詩錯誤地納入了我們的正典當中
[00:07:23.540 --> 00:07:25.540]  或者正典當中
[00:07:25.540 --> 00:07:30.540]  為什麼我們有一些這麼低級信仰情感的詩歌
[00:07:30.540 --> 00:07:34.540]  存在亦繼續流傳到我們身上呢?
[00:07:34.540 --> 00:07:39.540]  抑或其實我們對咒咒詩的一些想法
[00:07:39.540 --> 00:07:43.540]  只是反映我們對這些詩歌的一些誤解
[00:07:43.540 --> 00:07:45.540]  或者不明白呢?
[00:07:45.540 --> 00:07:51.540]  今天我想和大家一起看看一首詩歌
[00:07:51.540 --> 00:07:53.540]  是詩篇69篇
[00:07:56.540 --> 00:08:01.540]  詩篇69篇我想未必是我們非常熟悉的詩歌
[00:08:01.540 --> 00:08:04.540]  不過其中有兩句說話
[00:08:04.540 --> 00:08:09.540]  都會令我們想起當時主耶穌在十字架上
[00:08:09.540 --> 00:08:12.540]  祂來到一些情境
[00:08:12.540 --> 00:08:13.540]  第21節
[00:08:13.540 --> 00:08:20.540]  「他們拿苦膽給我當食物,我學了,他們拿醋給我喝。」
[00:08:20.540 --> 00:08:27.540]  不過這首詩篇似乎不是最講述十字架上的情況
[00:08:27.540 --> 00:08:30.540]  這首詩如果和今天的題目最有關係
[00:08:30.540 --> 00:08:37.540]  是之後由第22節開始到第29節的經文
[00:08:37.540 --> 00:08:39.540]  詩人一開始這樣說
[00:08:39.540 --> 00:08:47.540]  「願他們的筵席在他們面前變為羅網,在他們平安的時候變為圈套
[00:08:47.540 --> 00:08:53.540]  願他們的眼睛昏花看不見,求祢使他們的腰常常顫抖
[00:08:53.540 --> 00:09:00.540]  求祢將你的怒恨倒在他們身上,使你們的烈怒追上他們
[00:09:00.540 --> 00:09:06.540]  願他們的住處變為廢墟,他們的帳篷無人居住。」
[00:09:06.540 --> 00:09:12.540]  22節他說「願他們的筵席在他們面前變為網羅。」
[00:09:12.540 --> 00:09:17.540]  如果說到筵席的話,這裡也是在說一些非常豐盛
[00:09:17.540 --> 00:09:22.540]  有很多菜餚是非常豐盛的筵席
[00:09:22.540 --> 00:09:29.540]  詩人正正在說「願他們正正在大魚大肉之中
[00:09:29.540 --> 00:09:37.540]  一夾雞腿的時候,然後這個筵席就像一個陷阱般合上來
[00:09:37.540 --> 00:09:41.540]  將他們抓住,令他們走不掉
[00:09:41.540 --> 00:09:46.540]  平安,這裡可能是在說平安祭的時候
[00:09:46.540 --> 00:09:50.540]  也是他們分享他們的盛宴的時候
[00:09:50.540 --> 00:09:54.540]  這個這麼大的盛宴成為他們的圈套
[00:09:54.540 --> 00:09:57.540]  「願他們的眼睛昏花。」
[00:09:57.540 --> 00:10:02.540]  在耶利米蘇第五章十七節,他多說一點給我們聽
[00:10:02.540 --> 00:10:05.540]  眼睛昏花有什麼意思
[00:10:05.540 --> 00:10:10.540]  他說「因為這件事我們心裡發昏,眼睛昏花
[00:10:10.540 --> 00:10:15.540]  心裡發昏,是在說心的狀態非常衰弱
[00:10:15.540 --> 00:10:19.540]  所以如果眼睛昏花和它作為一個平衡的比較的時候
[00:10:19.540 --> 00:10:25.540]  似乎是在說他們的身體的狀況出現了很大的衰敗
[00:10:25.540 --> 00:10:27.540]  即是差不多死掉了
[00:10:27.540 --> 00:10:31.540]  所以他們說他們的腰常常顫抖
[00:10:31.540 --> 00:10:37.540]  腰在他們當時來說是他們的力量所在
[00:10:37.540 --> 00:10:41.540]  所以他們的腰,好像我們的大陣一樣
[00:10:41.540 --> 00:10:43.540]  都在常常顫抖的時候
[00:10:43.540 --> 00:10:49.540]  正正是在說他們的身體狀況越來越衰弱
[00:10:49.540 --> 00:10:56.540]  然後說「願上帝的怒恨和他的烈怒追上他們」
[00:10:56.540 --> 00:11:00.540]  好像一群人,他們想像逃兵一樣去逃避
[00:11:00.540 --> 00:11:07.540]  但是上帝的烈怒怒恨,無論他們去到哪裡都追得上他們
[00:11:07.540 --> 00:11:12.540]  二十五節就和這句說話有很大關係
[00:11:12.540 --> 00:11:16.540]  「願他們的住處變為廢墟」
[00:11:16.540 --> 00:11:20.540]  變為廢墟,很多時候在舊約聖經,特別在先知書裏
[00:11:20.540 --> 00:11:26.540]  其實是在說上帝對於那個地方的審判
[00:11:26.540 --> 00:11:33.540]  下面說張鵬無人居住,都和這裏有一個很密切的關係
[00:11:33.540 --> 00:11:37.540]  上帝的烈怒臨到追到他們
[00:11:37.540 --> 00:11:43.540]  以致他們經歷上帝一個最大的審判
[00:11:43.540 --> 00:11:46.540]  詩人說了四句,他還未停
[00:11:46.540 --> 00:11:51.540]  二十六至二十九節是他繼續說下去
[00:11:51.540 --> 00:11:54.540]  如果我們看二十六至二十九節的時候
[00:11:54.540 --> 00:11:57.540]  我們會很難發現這四個經文
[00:11:57.540 --> 00:12:01.540]  是以一個所謂的倒影結構去寫出來
[00:12:01.540 --> 00:12:04.540]  二十六節所說的「仇苦」
[00:12:04.540 --> 00:12:07.540]  其實可以解作「苦傷」
[00:12:07.540 --> 00:12:12.540]  其實和二十九節「但我困苦憂傷」
[00:12:12.540 --> 00:12:16.540]  這兩個字是同字根的字眼
[00:12:16.540 --> 00:12:20.540]  所以當他說到「因為你所擊打的,他們迫害
[00:12:20.540 --> 00:12:23.540]  你所擊傷的,他們述說,他們的仇苦」
[00:12:23.540 --> 00:12:25.540]  其實詩人是在說誰?
[00:12:25.540 --> 00:12:29.540]  第二十九節揭章是在說他自己
[00:12:29.540 --> 00:12:32.540]  他自己在上帝被擊打的時候
[00:12:32.540 --> 00:12:35.540]  帶這班人落井下石
[00:12:35.540 --> 00:12:38.540]  當他被上帝擊傷的時候
[00:12:38.540 --> 00:12:42.540]  這班人就在說風涼話
[00:12:42.540 --> 00:12:46.540]  詩人說「我困苦憂傷」
[00:12:46.540 --> 00:12:49.540]  祈求上帝去看到他自己的仇苦
[00:12:49.540 --> 00:12:55.540]  或者因應他自己在這班人手下受的仇苦而去工作
[00:12:55.540 --> 00:12:58.540]  不過中間兩節在說甚麼呢?
[00:12:58.540 --> 00:13:04.540]  「求你使他們罪上加罪,不容他們在你面前輕易
[00:13:04.540 --> 00:13:10.540]  願他們從生命冊上被逃去,不得名列在義人之中」
[00:13:10.540 --> 00:13:13.540]  這兩節很清楚地我們看到
[00:13:13.540 --> 00:13:19.540]  一個相同字根的字,就是「輕易」和「義人」
[00:13:19.540 --> 00:13:25.540]  詩人說「願他們從上帝的生命冊上被逃去」
[00:13:25.540 --> 00:13:27.540]  這句說話其實有點難解釋
[00:13:27.540 --> 00:13:30.540]  因為我們也不肯定這句說話說甚麼意思
[00:13:30.540 --> 00:13:33.540]  不過如果我們從下面那句說話說
[00:13:33.540 --> 00:13:41.540]  似乎是說希望他們不可以和義人一樣
[00:13:41.540 --> 00:13:45.540]  在上帝被看為義人,然後被列在義人之中
[00:13:45.540 --> 00:13:49.540]  然後寫在上帝的冊子上
[00:13:49.540 --> 00:13:53.540]  言下之意,詩人是說這班人
[00:13:53.540 --> 00:13:59.540]  「願他們在上帝眼中不能稱為義」
[00:13:59.540 --> 00:14:04.540]  不過這個後果,如果生命冊是我們大概理解的話
[00:14:04.540 --> 00:14:10.540]  也是說這班人因為這樣而永不超生
[00:14:10.540 --> 00:14:16.540]  詩人在這裡提及了兩件很重要
[00:14:16.540 --> 00:14:20.540]  也是他的奏坐裏很重要的元素
[00:14:20.540 --> 00:14:26.540]  第一個元素,就是他受到很大的不公對待
[00:14:26.540 --> 00:14:30.540]  以至他經歷了很大的仇苦
[00:14:30.540 --> 00:14:36.540]  不過他的奏坐更加有一個很大的背後動機
[00:14:36.540 --> 00:14:38.540]  這個動機是甚麼呢?
[00:14:38.540 --> 00:14:44.540]  他的意思是說,求上帝顯明你的公義
[00:14:44.540 --> 00:14:48.540]  如果這班人,他們害得我這麼慘
[00:14:48.540 --> 00:14:53.540]  而仍然能夠位列在上帝你的生命冊當中
[00:14:53.540 --> 00:14:58.540]  也就是說,上帝你以惡人為義
[00:14:58.540 --> 00:15:03.540]  上帝你這班不配得稱為義的人
[00:15:03.540 --> 00:15:05.540]  但是你稱他為義
[00:15:05.540 --> 00:15:11.540]  那麼上帝你的公義還能在哪裏存在呢?
[00:15:11.540 --> 00:15:16.540]  唯有當你去使他們罪上加罪
[00:15:16.540 --> 00:15:19.540]  你追討他們的罪孽的時候
[00:15:19.540 --> 00:15:26.540]  才能顯出上帝你仍然是一個公義的上帝
[00:15:26.540 --> 00:15:33.540]  或者說,奏坐在這裏為了的目的
[00:15:33.540 --> 00:15:36.540]  也不是最終為了一個詩人
[00:15:36.540 --> 00:15:42.540]  而是為了要顯出上帝他真是一位公義的上帝
[00:15:42.540 --> 00:15:49.540]  不過如果我們把這首詩只看他奏坐的部分拆出來
[00:15:49.540 --> 00:15:54.540]  我們可能不能夠去明白整首詩的來龍去脈
[00:15:54.540 --> 00:16:03.540]  所以我們也需要把22至29節都放在整首詩的角度去明白它
[00:16:03.540 --> 00:16:09.540]  如果我們要看詩篇第69篇的時候
[00:16:09.540 --> 00:16:13.540]  我們很容易會看到一件事
[00:16:13.540 --> 00:16:20.540]  詩人在1至29節說他對上帝的哀悼
[00:16:20.540 --> 00:16:22.540]  不過到了第30節
[00:16:22.540 --> 00:16:25.540]  突然間才有一個很大的轉向
[00:16:25.540 --> 00:16:29.540]  他突然間說一些感恩和讚美
[00:16:29.540 --> 00:16:32.540]  不過我想大家都不會覺得奇怪
[00:16:32.540 --> 00:16:35.540]  因為經常都會覺得詩篇裏面很多詩人
[00:16:35.540 --> 00:16:37.540]  都好像有些精神分裂的感覺
[00:16:37.540 --> 00:16:39.540]  一邊覺得自己很慘
[00:16:39.540 --> 00:16:41.540]  一邊就會讚美上帝
[00:16:41.540 --> 00:16:44.540]  這首詩也有一個這樣的狀況
[00:16:44.540 --> 00:16:47.540]  詩人在前面哀悼完之後
[00:16:47.540 --> 00:16:50.540]  後面他在說的感恩讚美
[00:16:50.540 --> 00:16:54.540]  不過我想到最後和大家看這個感恩讚美
[00:16:54.540 --> 00:17:00.540]  和他前面的哀悼是兩個完全不能分割的部分
[00:17:00.540 --> 00:17:05.540]  如果我們要再看第1至29節的時候
[00:17:05.540 --> 00:17:07.540]  我們可以看第13節
[00:17:07.540 --> 00:17:10.540]  13節詩人說「致於我」
[00:17:10.540 --> 00:17:14.540]  耶和華在月立的時候向你祈禱
[00:17:14.540 --> 00:17:20.540]  他以「致於我」這句話去代表一個段落的新開始
[00:17:20.540 --> 00:17:23.540]  到了第29節的時候
[00:17:23.540 --> 00:17:27.540]  中文聖經翻譯在和合館修靈版翻譯為「但我」
[00:17:27.540 --> 00:17:29.540]  不過其實也可以說「致於我」
[00:17:29.540 --> 00:17:30.540]  如果你有印象
[00:17:30.540 --> 00:17:33.540]  剛才他說的是惡人
[00:17:33.540 --> 00:17:38.540]  上帝令他們不可以記在你的生命冊上
[00:17:38.540 --> 00:17:41.540]  但第29節他回到「致於我」
[00:17:41.540 --> 00:17:43.540]  我是困苦、是憂傷
[00:17:43.540 --> 00:17:45.540]  我想這兩個字是一個首尾呼應
[00:17:45.540 --> 00:17:52.540]  將13至29節這段祈禱分別出來
[00:17:52.540 --> 00:17:53.540]  如果這樣說的話
[00:17:53.540 --> 00:17:58.540]  第1至29節的禱告可以分為兩部分
[00:17:58.540 --> 00:18:00.540]  第1至12節
[00:18:00.540 --> 00:18:03.540]  第13至29節
[00:18:03.540 --> 00:18:08.540]  這兩部分有什麼關係呢?
[00:18:08.540 --> 00:18:10.540]  我很喜歡畫表
[00:18:10.540 --> 00:18:12.540]  1至12節
[00:18:12.540 --> 00:18:15.540]  他在說很多詩人的苦況
[00:18:15.540 --> 00:18:18.540]  但到了第13至29節的時候
[00:18:18.540 --> 00:18:21.540]  他很集中地在說詩人的祈求
[00:18:21.540 --> 00:18:23.540]  是什麼樣的祈求
[00:18:23.540 --> 00:18:25.540]  而每個部分我都看到
[00:18:25.540 --> 00:18:28.540]  他分為了三個不同的部分
[00:18:28.540 --> 00:18:30.540]  而這三個部分裏面
[00:18:30.540 --> 00:18:33.540]  在這兩大段落之中
[00:18:33.540 --> 00:18:36.540]  原來都有些對應的元素
[00:18:36.540 --> 00:18:38.540]  我們先看第一個部分
[00:18:38.540 --> 00:18:40.540]  詩人在1至4節
[00:18:40.540 --> 00:18:42.540]  他向上帝去陳明
[00:18:42.540 --> 00:18:44.540]  他有什麼樣的苦
[00:18:44.540 --> 00:18:46.540]  他的苦況包括兩件事
[00:18:46.540 --> 00:18:49.540]  他面對一個很大的困難
[00:18:49.540 --> 00:18:51.540]  或者他面對一個很大的危機
[00:18:51.540 --> 00:18:54.540]  待會我會詳細看多一點
[00:18:54.540 --> 00:18:56.540]  另一個他最大的苦
[00:18:56.540 --> 00:19:00.540]  就是上帝彷彿沒有回應他
[00:19:00.540 --> 00:19:02.540]  接著到了13至18節
[00:19:02.540 --> 00:19:05.540]  詩人就在說他向上帝祈求
[00:19:05.540 --> 00:19:08.540]  他求上帝去應運他
[00:19:08.540 --> 00:19:10.540]  他就在回應這兩個的苦
[00:19:10.540 --> 00:19:13.540]  求上帝去應運他
[00:19:13.540 --> 00:19:17.540]  第5至第7節和19至21節
[00:19:17.540 --> 00:19:20.540]  你都會發現到第5節和第19節
[00:19:20.540 --> 00:19:24.540]  都重複使用了上帝你是知道的
[00:19:24.540 --> 00:19:26.540]  不過第5節是說
[00:19:26.540 --> 00:19:29.540]  上帝知道詩人是一個什麼樣的人
[00:19:29.540 --> 00:19:31.540]  我們待會會看多一點
[00:19:31.540 --> 00:19:32.540]  第5至7節是說
[00:19:32.540 --> 00:19:34.540]  詩人是一個怎樣為人
[00:19:34.540 --> 00:19:35.540]  是上帝所知道的
[00:19:35.540 --> 00:19:37.540]  不過19至21節就說到
[00:19:37.540 --> 00:19:40.540]  上帝知道詩人的需要
[00:19:40.540 --> 00:19:42.540]  是些什麼樣的需要
[00:19:42.540 --> 00:19:44.540]  去到最後的部分
[00:19:44.540 --> 00:19:46.540]  8至12節就說
[00:19:46.540 --> 00:19:48.540]  詩人說到他怎樣被人害
[00:19:48.540 --> 00:19:51.540]  他被他身邊的人害得很慘
[00:19:51.540 --> 00:19:54.540]  而相對應於
[00:19:54.540 --> 00:19:56.540]  他說完別人害得他很慘之後
[00:19:56.540 --> 00:19:58.540]  相對的就是我們剛才看
[00:19:58.540 --> 00:20:01.540]  他就坐那一班人
[00:20:01.540 --> 00:20:06.540]  他在上帝面前就坐那班羞辱他的人
[00:20:06.540 --> 00:20:10.540]  我們看回這三部分的經文
[00:20:10.540 --> 00:20:12.540]  1至4節我們剛才說
[00:20:12.540 --> 00:20:16.540]  詩人陳述他在上帝面前的困苦
[00:20:16.540 --> 00:20:19.540]  他用了很多字眼來描述
[00:20:19.540 --> 00:20:21.540]  「種水淤泥」
[00:20:21.540 --> 00:20:23.540]  或者在深處裡面的
[00:20:23.540 --> 00:20:25.540]  深淵裡面的泥灘
[00:20:25.540 --> 00:20:27.540]  「深水」和「波濤」
[00:20:27.540 --> 00:20:30.540]  在當時的以色列人的社會裡面
[00:20:30.540 --> 00:20:31.540]  他大概這些意思就是
[00:20:31.540 --> 00:20:33.540]  說一個很深沉的地方
[00:20:33.540 --> 00:20:36.540]  那個地方其實是死亡之地
[00:20:36.540 --> 00:20:38.540]  在那個地方充滿了水
[00:20:38.540 --> 00:20:39.540]  充滿了淤泥
[00:20:39.540 --> 00:20:41.540]  下去了就上不來
[00:20:41.540 --> 00:20:44.540]  詩人說他好像一個瀕死的狀態
[00:20:44.540 --> 00:20:47.540]  一個很大的危困在當中
[00:20:47.540 --> 00:20:49.540]  然後第四節他就說
[00:20:49.540 --> 00:20:52.540]  什麼令他在這些危困裡面
[00:20:52.540 --> 00:20:53.540]  就是那班害我的人
[00:20:53.540 --> 00:20:54.540]  恨我的人
[00:20:54.540 --> 00:20:56.540]  要將我剪除的人
[00:20:56.540 --> 00:20:59.540]  這個是他講的第一方面的困難
[00:20:59.540 --> 00:21:00.540]  他的困苦
[00:21:00.540 --> 00:21:03.540]  他的痛苦的地方
[00:21:03.540 --> 00:21:05.540]  不過第三節
[00:21:05.540 --> 00:21:08.540]  詩人說了另一個他覺得最困難的地方
[00:21:08.540 --> 00:21:10.540]  或者令他最辛苦的地方
[00:21:10.540 --> 00:21:15.540]  他說他呼求上帝直到喉嚨發乾
[00:21:15.540 --> 00:21:17.540]  等候上帝
[00:21:17.540 --> 00:21:18.540]  等到什麼?
[00:21:18.540 --> 00:21:20.540]  眼都失明
[00:21:20.540 --> 00:21:22.540]  即是意思
[00:21:22.540 --> 00:21:26.540]  上帝在他的呼求等候
[00:21:26.540 --> 00:21:30.540]  但是一點都沒有回應他
[00:21:30.540 --> 00:21:34.540]  其實這首詩一開始他所講的
[00:21:34.540 --> 00:21:36.540]  不是在講敵人
[00:21:36.540 --> 00:21:38.540]  或者不單止是在講敵人
[00:21:38.540 --> 00:21:43.540]  而是在講他呼求的上帝沒有回應他
[00:21:43.540 --> 00:21:46.540]  困苦令他痛苦是一方面
[00:21:46.540 --> 00:21:49.540]  不過另一樣令他同樣痛苦的是
[00:21:49.540 --> 00:21:55.540]  他經歷不到上帝對他的救助和回應
[00:21:55.540 --> 00:21:58.540]  所以去到13至18節
[00:21:58.540 --> 00:22:00.540]  他祈求上帝的時候
[00:22:00.540 --> 00:22:02.540]  他同樣講了兩次
[00:22:02.540 --> 00:22:07.540]  求上帝按你的信實來應允我
[00:22:07.540 --> 00:22:09.540]  按應允的出現
[00:22:09.540 --> 00:22:12.540]  我們可以將這部分分成兩個部分
