
[00:00:00.000 --> 00:00:03.680]  鼎姐妹,你喜歡聽故事嗎?
[00:04:05.960 --> 00:04:07.920]  雖然你沒有讀過神學
[00:04:07.920 --> 00:04:10.400]  但你也有一套神學觀
[00:04:10.400 --> 00:04:14.080]  就是在信主和信主之後
[00:04:14.080 --> 00:04:17.320]  通過聽道、讀經
[00:04:17.320 --> 00:04:20.480]  你自己和上帝建立關係等等
[00:04:20.480 --> 00:04:23.400]  一直形成了我們對信仰
[00:04:23.400 --> 00:04:26.720]  或對上帝進一步的理解
[00:04:26.720 --> 00:04:30.360]  其實神學訓練就是讓我們有機會
[00:04:30.360 --> 00:04:36.120]  更加有系統地深入認識上帝、認識信仰
[00:04:36.120 --> 00:04:37.960]  有時候弟兄姊妹會覺得
[00:04:37.960 --> 00:04:42.800]  哇!神學好像很高深、很難明
[00:04:42.800 --> 00:04:45.080]  有時候好像很離地
[00:04:45.080 --> 00:04:49.560]  現實和理想之間很難融合
[00:04:49.560 --> 00:04:53.360]  事實上在我們追求的理想目標
[00:04:53.360 --> 00:04:56.480]  和眼前的實況之間
[00:04:56.480 --> 00:05:00.880]  的確存在一個很遠的差距
[00:05:00.880 --> 00:05:04.640]  而且我們必須承認這個差距是持續的
[00:05:04.640 --> 00:05:06.160]  是必然會有的
[00:05:06.160 --> 00:05:08.400]  直至到新天新地
[00:05:08.400 --> 00:05:10.000]  上帝再來了
[00:05:10.000 --> 00:05:12.800]  人類才會達到完全
[00:05:12.800 --> 00:05:15.520]  所以我們今天不完美
[00:05:15.520 --> 00:05:19.920]  而且我們必定在不完美的狀態生活
[00:05:19.920 --> 00:05:25.000]  所以今天我想和大家用另一個角度去思考
[00:05:25.000 --> 00:05:26.640]  就是一個講故事
[00:05:26.640 --> 00:05:30.360]  或者我們經歷的故事的向導
[00:05:30.360 --> 00:05:32.280]  其實故事是很特別的
[00:05:32.280 --> 00:05:37.760]  它為我們理想和現實之間很大的鴻溝
[00:05:37.760 --> 00:05:41.080]  提供了一個好像喘息的空間
[00:05:41.080 --> 00:05:43.000]  讓我們呼吸一口氣
[00:05:43.000 --> 00:05:48.120]  一方面我們知道我們已經被耶穌基督救贖
[00:05:48.120 --> 00:05:50.280]  我們已經得勝
[00:05:50.280 --> 00:05:52.520]  但眼前還是未得勝
[00:05:52.520 --> 00:05:57.120]  我們稱之為已然、未然的狀態
[00:05:57.120 --> 00:05:59.640]  我們同時指向永恆
[00:05:59.640 --> 00:06:01.120]  我們有那種把握
[00:06:01.120 --> 00:06:05.880]  但眼前我們仍然面對一個不完美的狀態
[00:06:05.880 --> 00:06:09.240]  其實聖經本身就是一個整體
[00:06:09.240 --> 00:06:12.480]  一個宏觀、很大的論述
[00:06:12.480 --> 00:06:15.240]  或者很大的故事
[00:06:15.240 --> 00:06:17.680]  當然其中除了故事之外
[00:06:17.680 --> 00:06:19.440]  還有很多不同的題材
[00:06:19.440 --> 00:06:23.560]  有試過預言、律法、針研、書信等等
[00:06:23.560 --> 00:06:26.680]  但它主要有一條脈絡
[00:06:26.680 --> 00:06:30.680]  一個很宏觀人類歷史裏面的故事
[00:06:30.680 --> 00:06:35.360]  讓人可以透過聖經這個這麼大的故事
[00:06:35.360 --> 00:06:39.480]  看見上帝如何與人類有一個互動
[00:06:39.480 --> 00:06:44.600]  而且上帝是通過這個歷史故事的進程
[00:06:44.600 --> 00:06:49.120]  去揭示、啟示他在永恆裏面的計劃
[00:06:49.120 --> 00:06:53.960]  我們今天出生在這個故事的其中
[00:06:53.960 --> 00:06:56.040]  在中間的中段
[00:06:56.040 --> 00:06:58.120]  很渺小的一點裏面
[00:06:58.120 --> 00:07:02.200]  我們可以藉著聖經看見整個歷史
[00:07:02.200 --> 00:07:05.200]  然後我們發現自己的位置
[00:07:05.200 --> 00:07:08.440]  既渺小,但又很特別
[00:07:08.440 --> 00:07:11.520]  在這個尋求真理的過程當中
[00:07:11.520 --> 00:07:15.200]  我們就是這樣不斷調教我們的視野
[00:07:15.200 --> 00:07:19.440]  力求去發現如何更加貼近上帝
[00:07:19.440 --> 00:07:23.920]  如何配合上帝的計劃來生活
[00:07:23.920 --> 00:07:28.240]  同時我們讀聖經不是單憑自己的理解能力
[00:07:28.240 --> 00:07:30.320]  是聖靈的同在
[00:07:30.320 --> 00:07:35.720]  讓我們繼續在今天的處境和經歷裏面去發現真理
[00:07:35.720 --> 00:07:38.520]  耶穌曾經與門徒說過
[00:07:38.520 --> 00:07:42.000]  在楊福音16章12-14節
[00:07:42.000 --> 00:07:45.200]  祂說:我還有好些事要告訴你們
[00:07:45.200 --> 00:07:47.880]  但你們現在擔當不了
[00:07:47.880 --> 00:07:50.320]  只等真理的聖靈來了
[00:07:50.320 --> 00:07:54.280]  祂要引導你們明白一切的真理
[00:07:54.280 --> 00:07:57.000]  因為祂不是憑自己說的
[00:07:57.000 --> 00:08:00.640]  乃是把祂所見的都說出來
[00:08:00.640 --> 00:08:04.120]  並要把將來的事告訴你們
[00:08:04.120 --> 00:08:05.680]  祂要榮耀我
[00:08:05.680 --> 00:08:11.000]  因為祂要將屬於我的告訴你們
[00:08:11.000 --> 00:08:16.680]  其實上帝可以通過任何事物來啟示真理
[00:08:16.680 --> 00:08:18.680]  告訴我們祂是誰
[00:08:18.680 --> 00:08:20.680]  在文字普及之前
[00:08:20.680 --> 00:08:24.960]  人類透過口述、講故事
[00:08:24.960 --> 00:08:28.960]  和流傳一些詩歌、圖文
[00:08:28.960 --> 00:08:31.600]  來將信仰承傳下去
[00:08:31.600 --> 00:08:34.040]  後來有了圖像
[00:08:34.040 --> 00:08:36.040]  可以畫畫
[00:08:36.040 --> 00:08:39.480]  聖經有不少詩歌都很藝術化
[00:08:39.480 --> 00:08:43.360]  用了一些比喻和不同的形式和手法
[00:08:43.360 --> 00:08:47.800]  全部都是上帝透過我們能夠理解的事物
[00:08:47.800 --> 00:08:50.840]  來將真理啟示給我們
[00:08:50.840 --> 00:08:53.640]  例如聖神耶路撒冷
[00:08:53.640 --> 00:08:55.640]  其實在地上可見
[00:08:55.640 --> 00:09:00.040]  但有時也可以寓意未來或終末
[00:09:00.040 --> 00:09:05.240]  因為人類的能力和認知很有限
[00:09:05.240 --> 00:09:08.240]  所以要通過我們能理解的事物
[00:09:08.240 --> 00:09:12.920]  來洞察上帝永恆的旨意
[00:09:12.920 --> 00:09:14.760]  上帝很特別
[00:09:14.760 --> 00:09:17.680]  祂就是這樣給我們一種想像力
[00:09:17.680 --> 00:09:23.280]  亦是將我們需要知的賜給我們
[00:09:23.280 --> 00:09:26.960]  讓我們在故事、歷史延續當中
[00:09:26.960 --> 00:09:30.400]  在整個教會群體和弟妹一起
[00:09:30.400 --> 00:09:34.800]  來洞察、發現上帝的心意
[00:09:34.800 --> 00:09:37.280]  所以按照這個邏輯
[00:09:37.280 --> 00:09:43.000]  我們發現歷史承傳的傳統是必須的
[00:09:43.000 --> 00:09:47.640]  但同時持續更新、改變、對應這個時代
[00:09:47.640 --> 00:09:49.640]  是同樣重要的
[00:09:49.640 --> 00:09:50.680]  作為基督徒
[00:09:50.680 --> 00:09:55.120]  我們需要善用創造主給我們每個人的智慧
[00:09:55.120 --> 00:09:57.120]  我們都有不同的資源
[00:09:57.120 --> 00:09:59.320]  一起認識上帝
[00:09:59.320 --> 00:10:01.200]  反思我們的生命
[00:10:01.200 --> 00:10:07.120]  編寫我們在上帝裡面的生命故事
[00:10:07.120 --> 00:10:10.200]  我們發現要讀通聖經
[00:10:10.200 --> 00:10:12.040]  並不是隨便的
[00:10:12.040 --> 00:10:16.200]  不是一時三刻急得來
[00:10:16.200 --> 00:10:18.640]  而是我們一生的追求
[00:10:18.640 --> 00:10:21.000]  所以當我們有神學訓練
[00:10:21.000 --> 00:10:23.040]  有機會去學習的時候
[00:10:23.040 --> 00:10:26.080]  我們會學到歷史、文化背景
[00:10:26.080 --> 00:10:28.240]  有系統的神學思維
[00:10:28.240 --> 00:10:30.080]  對於生命的反思等等
[00:10:30.080 --> 00:10:35.200]  全部都幫助我們好好讀上帝的話語
[00:10:35.200 --> 00:10:38.120]  而且將神給我們的知識
[00:10:38.120 --> 00:10:41.080]  化成生命的行動
[00:10:41.080 --> 00:10:44.200]  或者你心裡有個疑問
[00:10:44.200 --> 00:10:45.600]  我沒有讀神學
[00:10:45.600 --> 00:10:46.880]  我沒有神學訓練
[00:10:46.880 --> 00:10:48.480]  聖經就讀不懂
[00:10:48.480 --> 00:10:49.680]  很多東西不知道
[00:10:49.680 --> 00:10:51.200]  怎麼辦呢?
[00:10:51.200 --> 00:10:54.960]  其實在不知不覺的順主之後
[00:10:54.960 --> 00:10:56.880]  上帝很愛我們每一個
[00:10:56.880 --> 00:10:58.520]  祂為我們每一個人
[00:10:58.520 --> 00:11:04.200]  都度身訂造一個不同的神學訓練的旅程
[00:11:04.200 --> 00:11:06.680]  透過我們每個星期聽道
[00:11:06.680 --> 00:11:08.760]  你上教會上主一學
[00:11:08.760 --> 00:11:10.800]  你在團契裡面有生活
[00:11:10.800 --> 00:11:14.560]  也在你生活裡面經歷這位主
[00:11:14.560 --> 00:11:16.960]  我經常鼓勵弟兄姊妹
[00:11:16.960 --> 00:11:19.320]  不是必定要去哪裡
[00:11:19.320 --> 00:11:20.880]  或者讀什麼神學
[00:11:20.880 --> 00:11:25.600]  而是要善用上帝給你在眼前的每個機會
[00:11:25.600 --> 00:11:27.480]  無論是教會的主一學
[00:11:27.480 --> 00:11:30.280]  網上不同的資源
[00:11:30.280 --> 00:11:32.560]  團契小組的學習等等
[00:11:32.560 --> 00:11:37.200]  就按照你現時人生階段不同的需要
[00:11:37.200 --> 00:11:40.240]  去繼續追求認識上帝
[00:11:40.240 --> 00:11:42.120]  這裡我特別想提一提
[00:11:42.120 --> 00:11:43.960]  有一樣很重要的東西
[00:11:43.960 --> 00:11:47.600]  神學不是單單講知識
[00:11:47.600 --> 00:11:49.920]  不是說我們多認識一些東西
[00:11:49.920 --> 00:11:52.040]  我們就好一點又聰明一點
[00:11:52.040 --> 00:11:53.280]  不是的
[00:11:53.280 --> 00:11:57.920]  神學是一個令人更加謙卑的過程
[00:11:57.920 --> 00:11:59.600]  因為我們越讀
[00:11:59.600 --> 00:12:03.240]  我們就越發現其實自己是不懂的
[00:12:03.240 --> 00:12:06.760]  其實我們越來越發現上帝的偉大的時候
[00:12:06.760 --> 00:12:08.800]  我們就知道我們更加渺小
[00:12:08.800 --> 00:12:10.560]  我們就必須要預備好
[00:12:10.560 --> 00:12:13.080]  一個向上帝開放的心
[00:12:13.080 --> 00:12:15.520]  讓神的道進入
[00:12:15.520 --> 00:12:19.960]  哲學家蘇格拉底曾經這樣說
[00:12:19.960 --> 00:12:22.720]  他說未經審查的生命
[00:12:22.720 --> 00:12:25.000]  是不值得活著的
[00:12:25.000 --> 00:12:31.240]  當然我們不是每個人都是思考型的哲學家
[00:12:31.240 --> 00:12:35.240]  但是我們每個人都有上帝給我們的智慧
[00:12:35.240 --> 00:12:39.200]  不同程度、不同的性情、不同的角度
[00:12:39.200 --> 00:12:42.080]  幫助我們去分辨和選擇
[00:12:42.080 --> 00:12:46.120]  怎樣去活出合神心意的生命
[00:12:46.120 --> 00:12:49.240]  所以神學反思就涉及我們的認知
[00:12:49.240 --> 00:12:51.760]  我們的思維、我們的理念
[00:12:51.760 --> 00:12:54.480]  但是說到要做神學
[00:12:54.480 --> 00:12:56.360]  就不單止是這樣
[00:12:56.360 --> 00:12:59.800]  因為做神學涉及我們整個人
[00:12:59.800 --> 00:13:02.760]  在我們反思的時候
[00:13:02.760 --> 00:13:06.240]  和我們的行動和我們整個人的回應
[00:13:06.240 --> 00:13:08.040]  是不可以分割的
[00:13:08.040 --> 00:13:10.600]  神學反思是要讓我們
[00:13:10.600 --> 00:13:13.640]  帶來一個具體的改變的力量
[00:13:13.640 --> 00:13:18.560]  影響到我們繼續怎樣去處事、行事為人
[00:13:18.560 --> 00:13:23.000]  而且信仰是要觸碰到我們的生活的
[00:13:23.000 --> 00:13:25.160]  是要內化成為生命的道
[00:13:25.160 --> 00:13:26.840]  而且是活出來的
[00:13:26.840 --> 00:13:30.400]  讓我們所知的和所行的合一
[00:13:30.400 --> 00:13:33.200]  我們就成為表裡一致的人
[00:13:33.200 --> 00:13:35.120]  聖經是這樣說的
[00:13:35.120 --> 00:13:39.120]  憑著他們的果子就可以認出他們
[00:13:39.120 --> 00:13:41.120]  信念是很重要
[00:13:41.120 --> 00:13:45.640]  但最終我們都會用行動來顯明出來
[00:13:45.640 --> 00:13:47.480]  這些行動和經歷
[00:13:47.480 --> 00:13:51.440]  就成為我們生命故事不同的情節
[00:13:51.440 --> 00:13:56.080]  值得我們去回想、去反思、去整理、去詮釋
[00:13:56.080 --> 00:13:59.000]  以致我們可以在這個經歷裏面
[00:13:59.000 --> 00:14:01.880]  從實踐當中繼續學習
[00:14:01.880 --> 00:14:08.520]  這是全人的整體表裡一致去做神學
[00:14:08.520 --> 00:14:10.880]  耶穌道成肉身
[00:14:10.880 --> 00:14:17.680]  就是具體地發生在歷史的時空裏面的故事
[00:14:17.680 --> 00:14:19.200]  神學家的神學
[00:14:19.200 --> 00:14:23.160]  很多時候都是神學家處於某一個時空當中
[00:14:23.160 --> 00:14:27.120]  就在那個問題裏紮根
[00:14:27.120 --> 00:14:31.280]  所以神學不是停在理念和抽象的假設
[00:14:31.280 --> 00:14:35.000]  我們是需要敏銳地去觀察每個處境
[00:14:35.000 --> 00:14:36.760]  文化、時間
[00:14:36.760 --> 00:14:40.920]  做一些識切和帶有行動的神學
[00:14:40.920 --> 00:14:44.720]  優秀的神學不是說有關上帝的事
[00:14:44.720 --> 00:14:49.440]  而是進入人的心裏面去建立一種習慣
[00:14:49.440 --> 00:14:54.800]  讓我們經常處身在上帝的臨在當中
[00:14:54.800 --> 00:14:58.720]  所以如果我們不禱告、不靈修
[00:14:58.720 --> 00:15:00.880]  我們都可以思考神學
[00:15:00.880 --> 00:15:02.760]  我們可以用我們的腦袋
[00:15:02.760 --> 00:15:05.280]  但我們沒有禱告、沒有靈修
[00:15:05.280 --> 00:15:07.960]  我們就做不到真正的神學
[00:15:07.960 --> 00:15:12.800]  神學因而是從一個聆聽開始
[00:15:12.800 --> 00:15:16.920]  是一種安靜在上帝面前的操練
[00:15:16.920 --> 00:15:18.720]  我不知道你有沒有想過
[00:15:18.720 --> 00:15:21.680]  你願不願意放下一些既定的想法
[00:15:21.680 --> 00:15:25.960]  和人生的經歷讓聖經的話語改變我們
[00:15:25.960 --> 00:15:28.160]  可能你都喜歡查考聖經
[00:15:28.160 --> 00:15:32.480]  甚至和頂姐妹一起想想經文怎樣應用
[00:15:32.480 --> 00:15:36.520]  但是做神學是要讓我們多走一步
[00:15:36.520 --> 00:15:42.840]  讓經文背後的真理成為我們生命的一部分
[00:15:42.840 --> 00:15:47.080]  操練成一個生命裏自然的反應
[00:15:47.080 --> 00:15:50.680]  我很喜歡觀察我身邊的故事
[00:15:50.680 --> 00:15:54.040]  有一天我回家乘升降機的時候
[00:15:54.040 --> 00:15:58.040]  升降機裏有一個爸爸牽著一個小朋友
[00:15:58.040 --> 00:16:02.720]  那個小朋友大概五、六歲左右
[00:16:02.720 --> 00:16:04.240]  他就看一看升降機按鈕
[00:16:04.240 --> 00:16:08.040]  他說「41樓亮了燈」
[00:16:08.040 --> 00:16:10.160]  「哎呀,不能按了」
[00:16:10.160 --> 00:16:12.320]  你知道小朋友喜歡按升降機
[00:16:12.320 --> 00:16:17.360]  爸爸就說「是的,還有多少號亮了燈?」
[00:16:17.360 --> 00:16:20.680]  小朋友看一看,他說「49」
[00:16:20.680 --> 00:16:27.560]  爸爸就說「那49和41要上多少層啊?」
[00:16:27.560 --> 00:16:31.480]  小朋友想了一會兒,他說「7層」
[00:16:31.480 --> 00:16:35.280]  爸爸說「哎呀,不是啊,你錯了」
[00:16:35.280 --> 00:16:39.240]  「49減41是8啊」
[00:16:39.240 --> 00:16:42.880]  小朋友呆了一會兒,指著升降機按鈕
[00:16:42.880 --> 00:16:46.120]  「1、2、3、4、5、6、7」
[00:16:46.120 --> 00:16:48.360]  「是7層啊」
[00:16:48.360 --> 00:16:52.120]  你說爸爸對還是小朋友對呢?
[00:16:52.120 --> 00:16:53.800]  是小朋友對
[00:16:53.800 --> 00:16:58.040]  因為現代的住宅大廈的號碼是沒有的
[00:16:58.040 --> 00:17:00.680]  這部升降機沒有44樓的
[00:17:00.680 --> 00:17:05.640]  所以41和49之間只有7層
[00:17:05.640 --> 00:17:10.000]  這個片段在我腦海裏再三徘徊
[00:17:10.000 --> 00:17:13.360]  其實我們每個人都有既定的一些想法
[00:17:13.360 --> 00:17:16.440]  加上我們做了這麼多年人
[00:17:16.440 --> 00:17:19.240]  經驗告訴我們一定是這樣
[00:17:19.240 --> 00:17:22.320]  我們從小就這樣計算
[00:17:22.320 --> 00:17:25.680]  但是有一天我們相信了耶穌
[00:17:25.680 --> 00:17:31.080]  又或者你突然發現聖經講的東西和你想的東西很不同
[00:17:31.080 --> 00:17:32.720]  聖經講的東西
[00:17:32.720 --> 00:17:35.600]  有時就是你最不想做
[00:17:35.600 --> 00:17:37.680]  覺得最不可行的事
[00:17:37.680 --> 00:17:40.960]  你願不願意仍然堅持相信
[00:17:40.960 --> 00:17:42.680]  用行動去信
[00:17:42.680 --> 00:17:45.160]  以至你能夠經歷上帝呢?
[00:17:45.160 --> 00:17:50.200]  我想只有我們願意被上帝的話語去改變我們的時候
[00:17:50.200 --> 00:17:55.360]  聖經才能夠在我們的生命裏面活起來
[00:17:55.360 --> 00:18:00.960]  我們不單只需要神學思辨和反省能力去讀通聖經
[00:18:00.960 --> 00:18:04.120]  我們更加需要上帝的話引導我們
[00:18:04.120 --> 00:18:06.080]  所以回應第二點
[00:18:06.080 --> 00:18:08.040]  聖經可行嗎?
[00:18:08.040 --> 00:18:09.840]  說就這樣說
[00:18:09.840 --> 00:18:14.680]  事實是生活的困境正正就是挑戰我們
[00:18:14.680 --> 00:18:17.000]  是否真的相信耶穌呢?
[00:18:17.000 --> 00:18:21.360]  是否真的有信心去經歷呢?
[00:18:21.360 --> 00:18:23.520]  現代的資訊越來越多
[00:18:23.520 --> 00:18:25.240]  環境越來越複雜
[00:18:25.240 --> 00:18:27.640]  突發的事情一下子就出現
[00:18:27.640 --> 00:18:29.160]  影響到我們的生活
[00:18:29.160 --> 00:18:31.480]  甚至影響整個世界
[00:18:31.480 --> 00:18:34.920]  今年的疫情就是一個這樣的例子
[00:18:34.920 --> 00:18:40.120]  天災人禍在我們預計不到的時候就出現了
[00:18:40.120 --> 00:18:44.720]  我們接收的資訊有時候真假難分
[00:18:44.720 --> 00:18:48.240]  沒有人可以掌握到所有的東西
[00:18:48.240 --> 00:18:50.520]  路易斯他曾經這樣說
[00:18:50.520 --> 00:18:53.240]  他說每一刻都太複雜了
[00:18:53.240 --> 00:18:56.240]  以至我們沒有辦法全面去掌控
[00:18:56.240 --> 00:19:01.320]  有無數的事物從我們的認知當中流走了
[00:19:01.320 --> 00:19:03.960]  問題不是我們不知道一切
[00:19:03.960 --> 00:19:08.280]  而是我們知道的少到差不多等於沒有
[00:19:08.280 --> 00:19:12.440]  我們都發現在自己的生命中間
[00:19:12.440 --> 00:19:14.600]  時間都被填滿了
[00:19:14.600 --> 00:19:19.960]  每秒鐘我們都被感官、情緒、思想等等衝擊
[00:19:19.960 --> 00:19:21.360]  沒有辦法招架
[00:19:21.360 --> 00:19:25.560]  令到90%的訊息都接收不到
[00:19:25.560 --> 00:19:27.640]  這個對於每個人都是一樣的
[00:19:27.640 --> 00:19:33.640]  以往就好像很多訊息集合而成的一聲巨響
[00:19:33.640 --> 00:19:35.360]  斯亞蘇利斯他繼續說
[00:19:35.360 --> 00:19:39.720]  他告訴我們信心就是相信我們真實地
[00:19:39.720 --> 00:19:42.560]  認為是真相的這種力量
[00:19:42.560 --> 00:19:45.960]  即使眼前有切實的理由
[00:19:45.960 --> 00:19:49.160]  令到我們真正改變心意
[00:19:49.160 --> 00:19:54.280]  如果我們的理性不單只是以往或者現在的理性
[00:19:54.280 --> 00:19:59.160]  而是保持穩定的一個理性的思維和判斷
[00:19:59.160 --> 00:20:06.240]  我們就必須要去祈求上帝賜下一個信心這份禮物
[00:20:06.240 --> 00:20:09.920]  讓我們有力量不單只按照理性去信
[00:20:09.920 --> 00:20:14.440]  而是當我們眼前是一個充滿慾望和恐懼
[00:20:14.440 --> 00:20:18.120]  有些驚嚇或者是窒道、沉悶
[00:20:18.120 --> 00:20:20.080]  甚至是覺得無所謂的時候
[00:20:20.080 --> 00:20:24.040]  在這些不同的時刻和主觀感受之間
[00:20:24.040 --> 00:20:28.640]  我們都能夠保持清醒和理性
[00:20:28.640 --> 00:20:32.440]  在權威或者經歷給我們各種觀念之間
[00:20:32.440 --> 00:20:38.520]  我們能夠分辨甚麼才是更加貼近真理
[00:20:38.520 --> 00:20:42.920]  人類最基本的問題不是不知道而是罪
[00:20:42.920 --> 00:20:46.520]  不是頭腦上的問題而是心靈裏面的問題
[00:20:46.520 --> 00:20:48.320]  所以我們拒絕上帝
[00:20:48.320 --> 00:20:50.560]  我們傾向犯罪
[00:20:50.560 --> 00:20:52.840]  罪不單止令到心靈缺乏
[00:20:52.840 --> 00:20:55.840]  亦都會影響我們的思考
[00:20:55.840 --> 00:20:57.880]  令到我們的思想扭曲
[00:20:57.880 --> 00:20:59.880]  我們很容易看見
[00:20:59.880 --> 00:21:03.000]  我們期望看見的、聽到、想聽到的
[00:21:03.000 --> 00:21:05.360]  我們亦都可能會先入為主
[00:21:05.360 --> 00:21:07.040]  不容易改變
[00:21:07.040 --> 00:21:08.320]  為了這樣
[00:21:08.320 --> 00:21:12.640]  信徒更加要站穩在真理之上
[00:21:12.640 --> 00:21:17.800]  神學正正就是要讓我們學習好去分辨是非
[00:21:17.800 --> 00:21:20.920]  尤其是世界裏面的人和事
[00:21:20.920 --> 00:21:24.320]  而且當中經歷的故事背後
[00:21:24.320 --> 00:21:29.640]  我們是否忠於真理和指向美善呢?
[00:21:29.640 --> 00:21:34.120]  神學家普蘭丁格說
[00:21:34.120 --> 00:21:40.240]  生命就是在一些未知、不肯定和不差當中
[00:21:40.240 --> 00:21:42.640]  我們相信的許多東西
[00:21:42.640 --> 00:21:46.800]  都是其他同樣認真的人不會相信的
[00:21:46.800 --> 00:21:50.920]  事實上有不少我們認為很重要的信念都是這樣
[00:21:50.920 --> 00:21:54.680]  我明白我可能很錯、徹底的錯
[00:21:54.680 --> 00:21:57.680]  甚至在非常重要的問題都看錯了
[00:21:57.680 --> 00:22:00.400]  但這就是人的警方
[00:22:00.400 --> 00:22:03.200]  最後我都要表明立場
[00:22:03.200 --> 00:22:04.400]  告訴大家
[00:22:04.400 --> 00:22:07.320]  世界對我來說就是這樣
[00:22:07.320 --> 00:22:09.800]  我們不能控制環境
