
[00:00:00.000 --> 00:00:02.000]  我們剛才讀過的聖經
[00:04:58.000 --> 00:05:00.000]  很多人心中
[00:05:00.000 --> 00:05:02.000]  有一種盼望
[00:05:02.000 --> 00:05:04.000]  以為我結了婚
[00:05:04.000 --> 00:05:06.000]  我的問題就可以解決
[00:05:06.000 --> 00:05:08.000]  只要我賺到第一桶金
[00:05:08.000 --> 00:05:10.000]  我的問題就解決了
[00:05:10.000 --> 00:05:12.000]  只要我能夠
[00:05:12.000 --> 00:05:16.000]  工作上順利一點
[00:05:16.000 --> 00:05:18.000]  升到那個位置
[00:05:18.000 --> 00:05:20.000]  我就可以解決問題
[00:05:20.000 --> 00:05:22.000]  常常有些盼望
[00:05:22.000 --> 00:05:24.000]  但其實是假的盼望
[00:05:24.000 --> 00:05:26.000]  英文說是false hope
[00:05:26.000 --> 00:05:28.000]  一個假的盼望
[00:05:28.000 --> 00:05:30.000]  得到的時候
[00:05:30.000 --> 00:05:32.000]  才感受到那種絕大的失望
[00:05:32.000 --> 00:05:34.000]  甚至是絕望的感覺
[00:05:34.000 --> 00:05:36.000]  或者我們看到
[00:05:36.000 --> 00:05:38.000]  剛才說到
[00:05:38.000 --> 00:05:40.000]  不適大遲
[00:05:40.000 --> 00:05:42.000]  有很多病人
[00:05:42.000 --> 00:05:44.000]  其實都可能是香港社會的縮影
[00:05:44.000 --> 00:05:46.000]  這個社會有很多病人
[00:05:46.000 --> 00:05:48.000]  我自己在醫院住的那段日子
[00:05:48.000 --> 00:05:50.000]  就體會到各式各樣的病人
[00:05:50.000 --> 00:05:52.000]  在這個社會當中
[00:05:52.000 --> 00:05:54.000]  但最大的病
[00:05:54.000 --> 00:05:56.000]  可能是心病
[00:05:56.000 --> 00:05:58.000]  大家可能都聽過
[00:05:58.000 --> 00:06:00.000]  有些人有貧血症
[00:06:00.000 --> 00:06:02.000]  有些地中海貧血症等等
[00:06:02.000 --> 00:06:04.000]  我想有些人
[00:06:04.000 --> 00:06:06.000]  患了一個症狀
[00:06:06.000 --> 00:06:08.000]  叫做貧愛症
[00:06:08.000 --> 00:06:10.000]  在愛當中
[00:06:10.000 --> 00:06:12.000]  感受到很貧窮
[00:06:12.000 --> 00:06:14.000]  從小長大沒有人愛錫他
[00:06:14.000 --> 00:06:16.000]  覺得很缺乏愛
[00:06:16.000 --> 00:06:18.000]  我就叫他貧愛症
[00:06:18.000 --> 00:06:20.000]  一個少年人
[00:06:20.000 --> 00:06:22.000]  他自己說
[00:06:22.000 --> 00:06:24.000]  在我少年的時候
[00:06:24.000 --> 00:06:26.000]  後來他長大了
[00:06:26.000 --> 00:06:28.000]  我少年的時候
[00:06:28.000 --> 00:06:30.000]  我自己的爸爸媽媽
[00:06:30.000 --> 00:06:32.000]  經常打我罵我
[00:06:32.000 --> 00:06:34.000]  我家裡完全沒有半點溫暖
[00:06:34.000 --> 00:06:36.000]  所以他想
[00:06:36.000 --> 00:06:38.000]  只要我自己長大一點
[00:06:38.000 --> 00:06:40.000]  我就出去結識男孩
[00:06:40.000 --> 00:06:42.000]  找到一個愛我的男孩
[00:06:42.000 --> 00:06:44.000]  結婚之後離開家庭
[00:06:44.000 --> 00:06:46.000]  我就可以得到愛
[00:06:46.000 --> 00:06:48.000]  我的貧愛症
[00:06:48.000 --> 00:06:50.000]  得到醫治
[00:06:50.000 --> 00:06:52.000]  這是我家的
[00:06:52.000 --> 00:06:54.000]  後來他十六歲離開家庭
[00:06:54.000 --> 00:06:56.000]  十八歲結婚
[00:06:56.000 --> 00:06:58.000]  結婚之後滿以為
[00:06:58.000 --> 00:07:00.000]  從此之後有人愛他
[00:07:00.000 --> 00:07:02.000]  想不到他突然發現
[00:07:02.000 --> 00:07:04.000]  這個男孩
[00:07:04.000 --> 00:07:06.000]  原來有暴力傾向
[00:07:06.000 --> 00:07:08.000]  在家裡經常打他
[00:07:08.000 --> 00:07:10.000]  遍體鱗傷
[00:07:10.000 --> 00:07:12.000]  後來他想
[00:07:12.000 --> 00:07:14.000]  如果我生個寶寶
[00:07:14.000 --> 00:07:16.000]  他可能有兒子
[00:07:16.000 --> 00:07:18.000]  所以會疼我多一點
[00:07:18.000 --> 00:07:20.000]  所以很快生寶寶
[00:07:20.000 --> 00:07:22.000]  但先生反而因為家裡
[00:07:22.000 --> 00:07:24.000]  多了一個小朋友
[00:07:24.000 --> 00:07:26.000]  吵吵吵吵很不開心
[00:07:26.000 --> 00:07:28.000]  更加少關心他
[00:07:28.000 --> 00:07:30.000]  因此後來
[00:07:30.000 --> 00:07:32.000]  這個太太
[00:07:32.000 --> 00:07:34.000]  年輕的太太
[00:07:34.000 --> 00:07:36.000]  心中充滿著憤怒
[00:07:36.000 --> 00:07:38.000]  然後將憤怒發洩在
[00:07:38.000 --> 00:07:40.000]  誰的身上?
[00:07:40.000 --> 00:07:42.000]  小孩身上
[00:07:42.000 --> 00:07:44.000]  有一次當他打自己女兒的時候
[00:07:44.000 --> 00:07:46.000]  他突然間有一種很悲涼的感覺
[00:07:46.000 --> 00:07:48.000]  他說為什麼
[00:07:48.000 --> 00:07:50.000]  我最憤恨的媽媽對我的態度
[00:07:50.000 --> 00:07:52.000]  今天我做在我女兒身上
[00:07:54.000 --> 00:07:56.000]  竟然是一代傳一代的
[00:07:56.000 --> 00:07:58.000]  一種惡性的循環
[00:07:58.000 --> 00:08:00.000]  但感謝神
[00:08:00.000 --> 00:08:02.000]  這個朋友
[00:08:02.000 --> 00:08:04.000]  後來信了耶穌
[00:08:04.000 --> 00:08:06.000]  他生命有很大的改變
[00:08:06.000 --> 00:08:08.000]  後來當他女兒
[00:08:08.000 --> 00:08:10.000]  都長大的時候
[00:08:10.000 --> 00:08:12.000]  他當時
[00:08:12.000 --> 00:08:14.000]  信了耶穌
[00:08:14.000 --> 00:08:16.000]  我說他媽媽信耶穌
[00:08:16.000 --> 00:08:18.000]  這個女兒有一次跟媽媽說
[00:08:18.000 --> 00:08:20.000]  媽媽
[00:08:20.000 --> 00:08:22.000]  如果你早點信耶穌就好了
[00:08:22.000 --> 00:08:24.000]  我不用被你打這麼久
[00:08:24.000 --> 00:08:28.000]  很多人都經歷過
[00:08:28.000 --> 00:08:30.000]  很多病患當中
[00:08:30.000 --> 00:08:32.000]  我說心靈的病患
[00:08:32.000 --> 00:08:34.000]  覺得很無助
[00:08:34.000 --> 00:08:36.000]  誰能夠幫他脫離這種困局
[00:08:36.000 --> 00:08:40.000]  剛才讀的聖經
[00:08:40.000 --> 00:08:42.000]  這個病人病了38年
[00:08:42.000 --> 00:08:44.000]  他似乎內心裡覺得沒有盼望
[00:08:44.000 --> 00:08:46.000]  很多人都會覺得
[00:08:46.000 --> 00:08:48.000]  沒有盼望
[00:08:48.000 --> 00:08:50.000]  但竟然耶穌走過去
[00:08:50.000 --> 00:08:52.000]  跟38年的人說
[00:08:52.000 --> 00:08:54.000]  你要痊癒嗎?
[00:08:54.000 --> 00:08:56.000]  或者你會覺得
[00:08:56.000 --> 00:08:58.000]  多餘吧
[00:08:58.000 --> 00:09:00.000]  當然需要痊癒吧
[00:09:00.000 --> 00:09:02.000]  還用問嗎?
[00:09:02.000 --> 00:09:04.000]  但當耶穌問他你要痊癒嗎?
[00:09:04.000 --> 00:09:06.000]  有什麼意義呢?
[00:09:06.000 --> 00:09:08.000]  很明顯
[00:09:08.000 --> 00:09:10.000]  耶穌想重現他的盼望
[00:09:10.000 --> 00:09:12.000]  重現他的信心
[00:09:12.000 --> 00:09:14.000]  38年
[00:09:14.000 --> 00:09:16.000]  但仍然有機會
[00:09:16.000 --> 00:09:18.000]  可以痊癒
[00:09:18.000 --> 00:09:20.000]  你要嗎?
[00:09:20.000 --> 00:09:22.000]  可以的
[00:09:22.000 --> 00:09:24.000]  你要嗎?
[00:09:24.000 --> 00:09:26.000]  一直問及
[00:09:26.000 --> 00:09:28.000]  你要痊癒嗎?
[00:09:28.000 --> 00:09:30.000]  我相信有些弟兄姊妹
[00:09:30.000 --> 00:09:32.000]  很多時候在自己身受浸的時候
[00:09:32.000 --> 00:09:34.000]  最會講述他們得救的見證
[00:09:34.000 --> 00:09:36.000]  我聽過很多他們的見證
[00:09:36.000 --> 00:09:38.000]  我心裡都很感動
[00:09:38.000 --> 00:09:40.000]  其中一位
[00:09:40.000 --> 00:09:42.000]  我也想講一講
[00:09:42.000 --> 00:09:44.000]  這位姊妹當她信主之後
[00:09:44.000 --> 00:09:46.000]  她就說我最初接觸信仰的時候
[00:09:46.000 --> 00:09:48.000]  她是醫院的
[00:09:48.000 --> 00:09:50.000]  當自己病了
[00:09:50.000 --> 00:09:52.000]  病了的時候都不知道怎麼辦
[00:09:52.000 --> 00:09:54.000]  很多擔心
[00:09:54.000 --> 00:09:56.000]  突然間看到醫院有一個十字架
[00:09:56.000 --> 00:09:58.000]  她就跟耶穌說
[00:09:58.000 --> 00:10:00.000]  耶穌說
[00:10:00.000 --> 00:10:02.000]  我不認識你
[00:10:02.000 --> 00:10:04.000]  不過如果你醫好我
[00:10:04.000 --> 00:10:06.000]  我出院之後一定信你的
[00:10:06.000 --> 00:10:08.000]  我們很多時候都這樣祈禱
[00:10:08.000 --> 00:10:10.000]  有些條件給神
[00:10:10.000 --> 00:10:12.000]  神說你這樣幫我
[00:10:12.000 --> 00:10:14.000]  幫到之後我就相信靠你了
[00:10:14.000 --> 00:10:16.000]  神大概可以不聽這些祈禱
[00:10:16.000 --> 00:10:18.000]  但是神聽她禱告
[00:10:18.000 --> 00:10:20.000]  很快很奇妙
[00:10:20.000 --> 00:10:22.000]  她的病康復了
[00:10:22.000 --> 00:10:24.000]  出院之後她就想
[00:10:24.000 --> 00:10:26.000]  要不要信耶穌呢?
[00:10:26.000 --> 00:10:28.000]  但後來她發覺她丈夫信佛
[00:10:28.000 --> 00:10:30.000]  在荃灣
[00:10:30.000 --> 00:10:32.000]  帶了一個四面佛回來
[00:10:32.000 --> 00:10:34.000]  你知道四面佛
[00:10:34.000 --> 00:10:36.000]  不只是泰國有
[00:10:36.000 --> 00:10:38.000]  香港也有
[00:10:38.000 --> 00:10:40.000]  回來之後就拜四面佛
[00:10:40.000 --> 00:10:42.000]  所以她內心很掙扎
[00:10:42.000 --> 00:10:44.000]  為什麼要信佛呢?
[00:10:44.000 --> 00:10:46.000]  但很奇妙有一次她做夢
[00:10:46.000 --> 00:10:48.000]  夢見有一個光明的使者
[00:10:48.000 --> 00:10:50.000]  在她面前站著
[00:10:50.000 --> 00:10:52.000]  告訴她
[00:10:52.000 --> 00:10:54.000]  你要看十誡的第二誡
[00:10:54.000 --> 00:10:58.000]  她完全不知道
[00:10:58.000 --> 00:11:00.000]  什麼是十誡
[00:11:00.000 --> 00:11:02.000]  十誡第二誡是說什麼的
[00:11:02.000 --> 00:11:04.000]  自己又沒有聖經
[00:11:04.000 --> 00:11:06.000]  問誰呢?
[00:11:06.000 --> 00:11:08.000]  但感謝神有一次她回來教會
[00:11:08.000 --> 00:11:10.000]  她就參加福音班
[00:11:10.000 --> 00:11:12.000]  大家知不知道教會的班房
[00:11:12.000 --> 00:11:14.000]  貼了十誡出來
[00:11:14.000 --> 00:11:16.000]  她問的時候
[00:11:16.000 --> 00:11:18.000]  導師帶她走過去
[00:11:18.000 --> 00:11:20.000]  第二誡
[00:11:20.000 --> 00:11:22.000]  她一看
[00:11:22.000 --> 00:11:24.000]  不可為自己挑剔偶像
[00:11:24.000 --> 00:11:26.000]  不可敬拜偶像
[00:11:26.000 --> 00:11:28.000]  不可侍奉他們
[00:11:28.000 --> 00:11:30.000]  她一看的時候
[00:11:30.000 --> 00:11:32.000]  嘩!我明白
[00:11:32.000 --> 00:11:34.000]  我知道耶穌是真神
[00:11:34.000 --> 00:11:36.000]  是獨一的真神
[00:11:36.000 --> 00:11:38.000]  我信靠祂
[00:11:38.000 --> 00:11:40.000]  我相信耶穌
[00:11:40.000 --> 00:11:42.000]  然後她告訴我們
[00:11:42.000 --> 00:11:44.000]  她的生命有很大的改變
[00:11:44.000 --> 00:11:46.000]  各位弟兄姊妹
[00:11:46.000 --> 00:11:48.000]  各位朋友
[00:11:48.000 --> 00:11:50.000]  其實在這個世界裡
[00:11:50.000 --> 00:11:52.000]  我們都經歷了很多不同的
[00:11:52.000 --> 00:11:54.000]  一些困難
[00:11:54.000 --> 00:11:56.000]  其實我們都會體會
[00:11:56.000 --> 00:11:58.000]  可能是我們心裡的
[00:11:58.000 --> 00:12:00.000]  病是最大的
[00:12:00.000 --> 00:12:02.000]  對我們的影響
[00:12:02.000 --> 00:12:04.000]  而唯獨這位的
[00:12:04.000 --> 00:12:06.000]  耶穌基督能夠帶給我們
[00:12:06.000 --> 00:12:08.000]  平安和釋放
[00:12:08.000 --> 00:12:10.000]  有些人說心病
[00:12:10.000 --> 00:12:12.000]  好像是心裡的一個毒瘤
[00:12:12.000 --> 00:12:14.000]  這個毒瘤
[00:12:14.000 --> 00:12:16.000]  可以帶來我們很多禍患
[00:12:16.000 --> 00:12:18.000]  如果大家剛才
[00:12:18.000 --> 00:12:20.000]  看了《約翰福音》第五章
[00:12:20.000 --> 00:12:22.000]  跳到第十四節
[00:12:22.000 --> 00:12:24.000]  你會發覺耶穌當他見到
[00:12:24.000 --> 00:12:26.000]  這個被治好的病人之後
[00:12:26.000 --> 00:12:28.000]  他就很急切地說多一句話
[00:12:28.000 --> 00:12:30.000]  在第五章
[00:12:30.000 --> 00:12:32.000]  其中的第十四節
[00:12:32.000 --> 00:12:34.000]  後來耶穌在店裡
[00:12:34.000 --> 00:12:36.000]  遇見那人對他說
[00:12:36.000 --> 00:12:38.000]  你已經痊癒了,不可再犯罪
[00:12:38.000 --> 00:12:42.000]  免得招來更大的禍患
[00:12:42.000 --> 00:12:44.000]  原來更大的禍患
[00:12:44.000 --> 00:12:46.000]  是來自心
[00:12:46.000 --> 00:12:48.000]  當人的心犯罪的時候
[00:12:48.000 --> 00:12:50.000]  帶來很多很多的問題
[00:12:50.000 --> 00:12:52.000]  所以你記得
[00:12:52.000 --> 00:12:54.000]  如果你再翻到後面
[00:12:54.000 --> 00:12:56.000]  我們剛才讀過的羅馬書
[00:12:56.000 --> 00:13:00.000]  在羅馬書的第三章
[00:13:00.000 --> 00:13:02.000]  我們常常讀的第二十三節
[00:13:02.000 --> 00:13:04.000]  不如大家再讀一次
[00:13:04.000 --> 00:13:08.000]  因為人人都犯了罪
[00:13:08.000 --> 00:13:11.000]  規缺了神的榮耀
[00:13:11.000 --> 00:13:14.000]  聖經提到原來世上所有的人
[00:13:14.000 --> 00:13:18.000]  每一個每一個都犯了罪
[00:13:18.000 --> 00:13:20.000]  都犯了罪
[00:13:20.000 --> 00:13:22.000]  規缺了神的榮耀
[00:13:22.000 --> 00:13:25.000]  因為人是按著神的形象做的
[00:13:25.000 --> 00:13:27.000]  有一種尊嚴在
[00:13:27.000 --> 00:13:29.000]  但當人犯罪之後
[00:13:29.000 --> 00:13:33.000]  就規缺了那種應有的榮耀
[00:13:33.000 --> 00:13:35.000]  神與人同在
[00:13:35.000 --> 00:13:37.000]  在伊甸園,你記得
[00:13:37.000 --> 00:13:41.000]  神是將榮耀與人分享
[00:13:41.000 --> 00:13:44.000]  在神的榮耀的同在當中
[00:13:44.000 --> 00:13:46.000]  當人犯罪之後
[00:13:46.000 --> 00:13:49.000]  就規缺了這個榮耀
[00:13:49.000 --> 00:13:51.000]  有一個簡單的例子你會明白
[00:13:51.000 --> 00:13:53.000]  就是一個國家,一個國王
[00:13:53.000 --> 00:13:55.000]  在眾的兒子當中
[00:13:55.000 --> 00:13:57.000]  讓他的大兒子成為了王子
[00:13:57.000 --> 00:13:59.000]  預備繼承
[00:13:59.000 --> 00:14:03.000]  這個王子經常和父王到處巡遊
[00:14:03.000 --> 00:14:06.000]  大家很尊敬他,很光榮
[00:14:06.000 --> 00:14:09.000]  但後來這個王子離開王宮
[00:14:09.000 --> 00:14:10.000]  他厭倦這生活
[00:14:10.000 --> 00:14:13.000]  在外面有很敗壞的生活行為
[00:14:13.000 --> 00:14:17.000]  因此很多人鄙視他
[00:14:17.000 --> 00:14:23.000]  因此他規缺了國王給他的榮耀
[00:14:23.000 --> 00:14:28.000]  因此他的生命有很多問題出現
[00:14:28.000 --> 00:14:32.000]  師兄提到我們本來有神的形象
[00:14:32.000 --> 00:14:34.000]  但當人犯罪之後
[00:14:34.000 --> 00:14:37.000]  就規缺了神的榮耀
[00:14:37.000 --> 00:14:38.000]  我最近看一份報紙
[00:14:38.000 --> 00:14:39.000]  提到一件事情
[00:14:39.000 --> 00:14:42.000]  我心裏面很難去接受
[00:14:42.000 --> 00:14:44.000]  我想大家可能都看到這個報道
[00:14:44.000 --> 00:14:46.000]  提到在內地
[00:14:46.000 --> 00:14:49.000]  有很多兒童被人拐賣的消息
[00:14:49.000 --> 00:14:50.000]  大家不知道有沒有看過
[00:14:50.000 --> 00:14:53.000]  從一個地方拐帶了一個小孩子
[00:14:53.000 --> 00:14:54.000]  去到另一個地方
[00:14:54.000 --> 00:14:55.000]  要他行乞
[00:14:55.000 --> 00:14:56.000]  如果不行乞
[00:14:56.000 --> 00:14:58.000]  賺不夠錢就沒有飯吃
[00:14:58.000 --> 00:15:00.000]  然後自己賺錢
[00:15:00.000 --> 00:15:02.000]  看看法國竟然在安徽
[00:15:02.000 --> 00:15:05.000]  有條村叫做公小村
[00:15:05.000 --> 00:15:10.000]  這條村落另一個名叫做同蓋村
[00:15:10.000 --> 00:15:11.000]  甚麼是同蓋村呢?
[00:15:11.000 --> 00:15:14.000]  是兒童乞丐村
[00:15:14.000 --> 00:15:20.000]  這條村全部的人都是靠同蓋生活
[00:15:20.000 --> 00:15:23.000]  他們到不同的地方拐帶兒童
[00:15:23.000 --> 00:15:26.000]  然後逼他們行乞
[00:15:26.000 --> 00:15:27.000]  賺到錢
[00:15:27.000 --> 00:15:29.000]  然後自己生活
[00:15:29.000 --> 00:15:30.000]  而其中試過一次
[00:15:30.000 --> 00:15:31.000]  有一個人士
[00:15:31.000 --> 00:15:33.000]  他本身自己是殘障的
[00:15:33.000 --> 00:15:36.000]  但他在殘障行乞的過程當中
[00:15:36.000 --> 00:15:38.000]  竟然致富
[00:15:38.000 --> 00:15:40.000]  竟然賺大錢
[00:15:40.000 --> 00:15:42.000]  因此那條村的人發覺
[00:15:42.000 --> 00:15:44.000]  抓小孩回來
[00:15:44.000 --> 00:15:46.000]  不夠的
[00:15:46.000 --> 00:15:48.000]  要怎樣?
[00:15:48.000 --> 00:15:51.000]  令他們殘疾
[00:15:51.000 --> 00:15:53.000]  就賺多點錢
[00:15:53.000 --> 00:15:58.000]  因此虐待他們自殘
[00:15:58.000 --> 00:16:02.000]  倒些硝酸在他們的臉上
[00:16:02.000 --> 00:16:04.000]  讓他們面孔變形
[00:16:04.000 --> 00:16:06.000]  等他們出去的時候
[00:16:06.000 --> 00:16:09.000]  行乞會賺更多錢
[00:16:09.000 --> 00:16:12.000]  我很難想像
